panel,observable,alpha0,m0,value
FIG002B,correction,5.228451882845188,0.5,-0.07892317339154623
FIG002B,correction,5.2782426778242675,0.5,-0.0771165217741355
FIG002B,correction,5.328033472803347,0.5,-0.07535905931603891
FIG002B,correction,5.377824267782426,0.5,-0.07364918219432884
FIG002B,correction,5.427615062761506,0.5,-0.07198534915064839
FIG002B,correction,5.477405857740585,0.5,-0.07036607859672186
FIG002B,correction,5.527196652719665,0.5,-0.06878994587643125
FIG002B,correction,5.576987447698745,0.5,-0.06725558067471925
FIG002B,correction,5.6267782426778234,0.5,-0.06576166456426406
FIG002B,correction,5.676569037656903,0.5,-0.06430692868150291
FIG002B,correction,5.726359832635983,0.5,-0.06289015152416562
FIG002B,correction,5.7761506276150625,0.5,-0.06151015686301487
FIG002B,correction,5.825941422594142,0.5,-0.060165811760989146
FIG002B,correction,5.875732217573221,0.5,-0.05885602469340077
FIG002B,correction,5.925523012552301,0.5,-0.05757974376326768
FIG002B,correction,5.97531380753138,0.5,-0.05633595500624947
FIG002B,correction,6.02510460251046,0.5,-0.05512368078002152
FIG002B,correction,6.07489539748954,0.5,-0.05394197823325882
FIG002B,correction,6.1246861924686185,0.5,-0.05278993784971303
FIG002B,correction,6.174476987447698,0.5,-0.05166668206315608
FIG002B,correction,6.224267782426778,0.5,-0.050571363939233185
FIG002B,correction,6.2740585774058575,0.5,-0.049503165920517345
FIG002B,correction,6.323849372384937,0.5,-0.04846129863129054
FIG002B,correction,6.373640167364016,0.5,-0.04744499973879253
FIG002B,correction,6.423430962343096,0.5,-0.04645353286787893
FIG002B,correction,6.473221757322175,0.5,-0.0454861865662187
FIG002B,correction,6.523012552301255,0.5,-0.04454227331733376
FIG002B,correction,6.572803347280335,0.5,-0.0436211285989476
FIG002B,correction,6.6225941422594135,0.5,-0.042722109984261104
FIG002B,correction,6.672384937238493,0.5,-0.04184459628391454
FIG002B,correction,6.722175732217573,0.5,-0.040987986726528
FIG002B,correction,6.7719665271966525,0.5,-0.04015170017583517
FIG002B,correction,6.821757322175732,0.5,-0.03933517438254063
FIG002B,correction,6.871548117154811,0.5,-0.03853786526913983
FIG002B,correction,6.921338912133891,0.5,-0.03775924624604045
FIG002B,correction,6.97112970711297,0.5,-0.03699880755741938
FIG002B,correction,7.02092050209205,0.5,-0.03625605565533755
FIG002B,correction,7.07071129707113,0.5,-0.03553051260071768
FIG002B,correction,7.1205020920502085,0.5,-0.03482171548986844
FIG002B,correction,7.170292887029288,0.5,-0.034129215905310296
FIG002B,correction,7.220083682008368,0.5,-0.03345257938972772
FIG002B,correction,7.2698744769874475,0.5,-0.03279138494193603
FIG002B,correction,7.319665271966527,0.5,-0.03214522453381169
FIG002B,correction,7.369456066945606,0.5,-0.031513702647191416
FIG002B,correction,7.419246861924686,0.5,-0.030896435829798466
FIG002B,correction,7.469037656903765,0.5,-0.03029305226930544
FIG002B,correction,7.518828451882845,0.5,-0.029703191384688462
FIG002B,correction,7.568619246861925,0.5,-0.029126503434073494
FIG002B,correction,7.6184100418410035,0.5,-0.02856264913831628
FIG002B,correction,7.668200836820083,0.5,-0.028011299319596932
FIG002B,correction,7.717991631799163,0.5,-0.02747213455434752
FIG002B,correction,7.7677824267782425,0.5,-0.026944844839865433
FIG002B,correction,7.817573221757322,0.5,-0.026429129273998448
FIG002B,correction,7.867364016736401,0.5,-0.025924695747318476
FIG002B,correction,7.917154811715481,0.5,-0.02543126064723039
FIG002B,correction,7.96694560669456,0.5,-0.024948548573489417
FIG002B,correction,8.01673640167364,0.5,-0.024476292064627505
FIG002B,correction,8.06652719665272,0.5,-0.02401423133481308
FIG002B,correction,8.1163179916318,0.5,-0.02356211402069221
FIG002B,correction,8.166108786610879,0.5,-0.023119694937781335
FIG002B,correction,8.215899581589957,0.5,-0.022686735846002167
FIG002B,correction,8.265690376569037,0.5,-0.02226300522396949
FIG002B,correction,8.315481171548116,0.5,-0.021848278051661205
FIG002B,correction,8.365271966527196,0.5,-0.0214423356011171
FIG002B,correction,8.415062761506276,0.5,-0.021044965234830546
FIG002B,correction,8.464853556485355,0.5,-0.02065596021151191
FIG002B,correction,8.514644351464435,0.5,-0.02027511949891877
FIG002B,correction,8.564435146443515,0.5,-0.019902247593461226
FIG002B,correction,8.614225941422594,0.5,-0.019537154346304576
FIG002B,correction,8.664016736401674,0.5,-0.01917965479570453
FIG002B,correction,8.713807531380752,0.5,-0.01882956900532187
FIG002B,correction,8.763598326359832,0.5,-0.018486721908275095
FIG002B,correction,8.813389121338911,0.5,-0.01815094315670122
FIG002B,correction,8.863179916317991,0.5,-0.017822066976603837
FIG002B,correction,8.91297071129707,0.5,-0.01749993202777902
FIG002B,correction,8.96276150627615,0.5,-0.017184381268617852
FIG002B,correction,9.01255230125523,0.5,-0.016875261825593787
FIG002B,correction,9.06234309623431,0.5,-0.016572424867251516
FIG002B,correction,9.11213389121339,0.5,-0.01627572548252188
FIG002B,correction,9.161924686192469,0.5,-0.015985022563195072
FIG002B,correction,9.211715481171547,0.5,-0.01570017869039189
FIG002B,correction,9.261506276150627,0.5,-0.015421060024879356
FIG002B,correction,9.311297071129706,0.5,-0.01514753620108391
FIG002B,correction,9.361087866108786,0.5,-0.014879480224661668
FIG002B,correction,9.410878661087866,0.5,-0.01461676837349091
FIG002B,correction,9.460669456066945,0.5,-0.014359280101958126
FIG002B,correction,9.510460251046025,0.5,-0.01410689794841401
FIG002B,correction,9.560251046025105,0.5,-0.013859507445681183
FIG002B,correction,9.610041841004184,0.5,-0.013616997034500271
FIG002B,correction,9.659832635983262,0.5,-0.013379257979805693
FIG002B,correction,9.709623430962342,0.5,-0.013146184289726989
FIG002B,correction,9.759414225941422,0.5,-0.012917672637215967
FIG002B,correction,9.809205020920501,0.5,-0.012693622284203713
FIG002B,correction,9.858995815899581,0.5,-0.012473935008195738
FIG002B,correction,9.90878661087866,0.5,-0.012258515031217037
FIG002B,correction,9.95857740585774,0.5,-0.012047268951022636
FIG002B,correction,10.00836820083682,0.5,-0.011840105674492235
FIG002B,correction,10.0581589958159,0.5,-0.011636936353131198
FIG002B,correction,10.10794979079498,0.5,-0.011437674320603084
FIG002B,correction,10.157740585774057,0.5,-0.011242235032221676
FIG002B,correction,10.207531380753137,0.5,-0.011050536006333682
FIG002B,correction,10.257322175732217,0.5,-0.010862496767525816
FIG002B,correction,10.307112970711296,0.5,-0.010678038791592365
FIG002B,correction,10.356903765690376,0.5,-0.01049708545220223
FIG002B,correction,10.406694560669456,0.5,-0.010319561969206437
FIG002B,correction,10.456485355648535,0.5,-0.010145395358529681
FIG002B,correction,10.506276150627615,0.5,-0.009974514383591343
FIG002B,correction,10.556066945606695,0.5,-0.009806849508203827
FIG002B,correction,10.605857740585774,0.5,-0.00964233285089775
FIG002B,correction,10.655648535564852,0.5,-0.009480898140625702
FIG002B,correction,10.705439330543932,0.5,-0.009322480673797854
FIG002B,correction,10.755230125523012,0.5,-0.009167017272604747
FIG002B,correction,10.805020920502091,0.5,-0.009014446244583956
FIG002B,correction,10.854811715481171,0.5,-0.008864707343389205
FIG002B,correction,10.90460251046025,0.5,-0.008717741730721873
FIG002B,correction,10.95439330543933,0.5,-0.00857349193938642
FIG002B,correction,11.00418410041841,0.5,-0.008431901837432606
FIG002B,correction,11.05397489539749,0.5,-0.00829291659334878
FIG002B,correction,11.10376569037657,0.5,-0.00815648264227187
FIG002B,correction,11.153556485355647,0.5,-0.008022547653180803
FIG002B,correction,11.203347280334727,0.5,-0.007891060497041415
FIG002B,correction,11.253138075313807,0.5,-0.007761971215872199
FIG002B,correction,11.302928870292886,0.5,-0.007635230992700869
FIG002B,correction,11.352719665271966,0.5,-0.0075107921223834286
FIG002B,correction,11.402510460251046,0.5,-0.007388607983257907
FIG002B,correction,11.452301255230125,0.5,-0.007268633009606251
FIG002B,correction,11.502092050209205,0.5,-0.007150822664898611
FIG002B,correction,11.551882845188285,0.5,-0.007035133415795282
FIG002B,correction,11.601673640167364,0.5,-0.006921522706882365
FIG002B,correction,11.651464435146442,0.5,-0.006809948936118103
FIG002B,correction,11.701255230125522,0.5,-0.006700371430967565
FIG002B,correction,11.751046025104602,0.5,-0.006592750425204259
FIG002B,correction,11.800836820083681,0.5,-0.006487047036357874
FIG002B,correction,11.850627615062761,0.5,-0.006383223243788139
FIG002B,correction,11.90041841004184,0.5,-0.006281241867365409
FIG002B,correction,11.95020920502092,0.5,-0.006181066546739375
FIG002B,correction,12.0,0.5,-0.006082661721177794
FIG002A,landau,0.0,1.0,-0.25831062869444893
FIG002A,landau,0.1,1.0,-0.2581005129486966
FIG002A,landau,0.2,1.0,-0.25747774435693604
FIG002A,landau,0.30000000000000004,1.0,-0.25646306253818896
FIG002A,landau,0.4,1.0,-0.2550859786468729
FIG002A,landau,0.5,1.0,-0.2533804717419664
FIG002A,landau,0.6000000000000001,1.0,-0.2513818382161354
FIG002A,landau,0.7000000000000001,1.0,-0.24912470090509292
FIG002A,landau,0.8,1.0,-0.24664187528432782
FIG002A,landau,0.9,1.0,-0.24396379854641803
FIG002A,landau,1.0,1.0,-0.24111830649283728
FIG002A,landau,1.1,1.0,-0.23813061604072583
FIG002A,landau,1.2000000000000002,1.0,-0.23502342350865818
FIG002A,landau,1.3,1.0,-0.23181706335360253
FIG002A,landau,1.4000000000000001,1.0,-0.22852969394221706
FIG002A,landau,1.5,1.0,-0.22517749060748873
FIG002A,landau,1.6,1.0,-0.22177483468359446
FIG002A,landau,1.7000000000000002,1.0,-0.2183344923853009
FIG002A,landau,1.8,1.0,-0.21486778053888267
FIG002A,landau,1.9000000000000001,1.0,-0.21138471805087608
FIG002A,landau,2.0,1.0,-0.20789416309905479
FIG002A,landau,2.1,1.0,-0.20440393664565265
FIG002A,landau,2.2,1.0,-0.20092093319237891
FIG002A,landau,2.3000000000000003,1.0,-0.19745121983655256
FIG002A,landau,2.4000000000000004,1.0,-0.19400012472039924
FIG002A,landau,2.5,1.0,-0.19057231593659574
FIG002A,landau,2.6,1.0,-0.18717187189064793
FIG002A,landau,2.7,1.0,-0.18380234404200432
FIG002A,landau,2.8000000000000003,1.0,-0.18046681286142902
FIG002A,landau,2.9000000000000004,1.0,-0.17716793775827572
FIG002A,landau,3.0,1.0,-0.173908001651409
FIG002A,landau,3.1,1.0,-0.17068895078340912
FIG002A,landau,3.2,1.0,-0.16751243031013846
FIG002A,landau,3.3000000000000003,1.0,-0.1643798161368798
FIG002A,landau,3.4000000000000004,1.0,-0.16129224341786882
FIG002A,landau,3.5,1.0,-0.15825063208770931
FIG002A,landau,3.6,1.0,-0.15525570975038328
FIG002A,landau,3.7,1.0,-0.152308032213803
FIG002A,landau,3.8000000000000003,1.0,-0.1494080019245742
FIG002A,landau,3.9000000000000004,1.0,-0.1465558845283415
FIG002A,landau,4.0,1.0,-0.1437518237553112
FIG002A,landau,4.1000000000000005,1.0,-0.14099585480786386
FIG002A,landau,4.2,1.0,-0.13828791640721522
FIG002A,landau,4.3,1.0,-0.13562786163851148
FIG002A,landau,4.4,1.0,-0.1330154677182704
FIG002A,landau,4.5,1.0,-0.130450444794433
FIG002A,landau,4.6000000000000005,1.0,-0.12793244387725458
FIG002A,landau,4.7,1.0,-0.12546106398863083
FIG002A,landau,4.800000000000001,1.0,-0.12303585860805535
FIG002A,landau,4.9,1.0,-0.12065634148508805
FIG002A,landau,5.0,1.0,-0.11832199188084505
FIG002A,landau,5.1000000000000005,1.0,-0.11603225929448416
FIG002A,landau,5.2,1.0,-0.11378656772486022
FIG002A,landau,5.300000000000001,1.0,-0.11158431951236461
FIG002A,landau,5.4,1.0,-0.1094248988013762
FIG002A,landau,5.5,1.0,-0.10730767465966262
FIG002A,landau,5.6000000000000005,1.0,-0.10523200388742568
FIG002A,landau,5.7,1.0,-0.10319723354542991
FIG002A,landau,5.800000000000001,1.0,-0.10120270322874733
FIG002A,landau,5.9,1.0,-0.09924774711004786
FIG002A,landau,6.0,1.0,-0.09733169577403739
FIG002A,landau,6.1000000000000005,1.0,-0.095453877862557
FIG002A,landau,6.2,1.0,-0.09361362154798361
FIG002A,landau,6.300000000000001,1.0,-0.09181025585088992
FIG002A,landau,6.4,1.0,-0.09004311181641061
FIG002A,landau,6.5,1.0,-0.08831152356239946
FIG002A,landau,6.6000000000000005,1.0,-0.08661482921123885
FIG002A,landau,6.7,1.0,-0.08495237171605774
FIG002A,landau,6.800000000000001,1.0,-0.08332349959111945
FIG002A,landau,6.9,1.0,-0.08172756755524099
FIG002A,landau,7.0,1.0,-0.08016393709629382
FIG002A,landau,7.1000000000000005,1.0,-0.0786319769641016
FIG002A,landau,7.2,1.0,-0.07713106359838653
FIG002A,landau,7.300000000000001,1.0,-0.07566058149781428
FIG002A,landau,7.4,1.0,-0.0742199235356425
FIG002A,landau,7.5,1.0,-0.0728084912269836
FIG002A,landau,7.6000000000000005,1.0,-0.07142569495224554
FIG002A,landau,7.7,1.0,-0.07007095414090575
FIG002A,landau,7.800000000000001,1.0,-0.06874369741940531
FIG002A,landau,7.9,1.0,-0.06744336272661365
FIG002A,landau,8.0,1.0,-0.06616939740000943
FIG002A,landau,8.1,1.0,-0.06492125823544448
FIG002A,landau,8.200000000000001,1.0,-0.06369841152310599
FIG002A,landau,8.3,1.0,-0.06250033306206033
FIG002A,landau,8.4,1.0,-0.061326508155553336
FIG002A,landau,8.5,1.0,-0.06017643158904981
FIG002A,landau,8.6,1.0,-0.059049607592820616
FIG002A,landau,8.700000000000001,1.0,-0.05794554979072667
FIG002A,landau,8.8,1.0,-0.056863781136704254
FIG002A,landau,8.9,1.0,-0.055803833840322184
FIG002A,landau,9.0,1.0,-0.05476524928266197
FIG002A,landau,9.1,1.0,-0.053747577923659924
FIG002A,landau,9.200000000000001,1.0,-0.05275037920195003
FIG002A,landau,9.3,1.0,-0.05177322142815298
FIG002A,landau,9.4,1.0,-0.050815681672473564
FIG002A,landau,9.5,1.0,-0.04987734564738985
FIG002A,landau,9.600000000000001,1.0,-0.04895780758614757
FIG002A,landau,9.700000000000001,1.0,-0.04805667011770906
FIG002A,landau,9.8,1.0,-0.047173544138744986
FIG002A,landau,9.9,1.0,-0.04630804868320509
FIG002A,landau,10.0,1.0,-0.04545981078995314
FIG002A,landau,10.100000000000001,1.0,-0.04462846536890618
FIG002A,landau,10.200000000000001,1.0,-0.043813655066076776
FIG002A,landau,10.3,1.0,-0.04301503012787896
FIG002A,landau,10.4,1.0,-0.04223224826502313
FIG002A,landau,10.5,1.0,-0.041464974516294245
FIG002A,landau,10.600000000000001,1.0,-0.040712881112477284
FIG002A,landau,10.700000000000001,1.0,-0.03997564734066833
FIG002A,landau,10.8,1.0,-0.03925295940918408
FIG002A,landau,10.9,1.0,-0.038544510313261324
FIG002A,landau,11.0,1.0,-0.03784999970171636
FIG002A,landau,11.100000000000001,1.0,-0.03716913374471639
FIG002A,landau,11.200000000000001,1.0,-0.03650162500279723
FIG002A,landau,11.3,1.0,-0.03584719229724631
FIG002A,landau,11.4,1.0,-0.03520556058195564
FIG002A,landau,11.5,1.0,-0.034576460816836165
FIG002A,landau,11.600000000000001,1.0,-0.03395962984287274
FIG002A,landau,11.700000000000001,1.0,-0.03335481025888906
FIG002A,landau,11.8,1.0,-0.032761750300080286
FIG002A,landau,11.9,1.0,-0.03218020371836379
FIG002A,landau,12.0,1.0,-0.03160992966458888
FIG002A,landau,12.100000000000001,1.0,-0.031050692572639496
FIG002A,landau,12.200000000000001,1.0,-0.030502262045456946
FIG002A,landau,12.3,1.0,-0.02996441274300312
FIG002A,landau,12.4,1.0,-0.029436924272179785
FIG002A,landau,12.5,1.0,-0.02891958107871358
FIG002A,landau,12.600000000000001,1.0,-0.02841217234101244
FIG002A,landau,12.700000000000001,1.0,-0.027914491865994373
FIG002A,landau,12.8,1.0,-0.027426337986886238
FIG002A,landau,12.9,1.0,-0.026947513462986565
FIG002A,landau,13.0,1.0,-0.026477825381383338
FIG002A,landau,13.100000000000001,1.0,-0.026017085060615012
FIG002A,landau,13.200000000000001,1.0,-0.02556510795626076
FIG002A,landau,13.3,1.0,-0.02512171356844327
FIG002A,landau,13.4,1.0,-0.024686725351226062
FIG002A,landau,13.5,1.0,-0.024259970623885234
FIG002A,landau,13.600000000000001,1.0,-0.023841280484034024
FIG002A,landau,13.700000000000001,1.0,-0.02343048972257753
FIG002A,landau,13.8,1.0,-0.023027436740473247
FIG002A,landau,13.9,1.0,-0.02263196346727291
FIG002A,landau,14.0,1.0,-0.022243915281419283
FIG002A,landau,14.100000000000001,1.0,-0.021863140932271756
FIG002A,landau,14.200000000000001,1.0,-0.021489492463833217
FIG002A,landau,14.3,1.0,-0.021122825140150795
FIG002A,landau,14.4,1.0,-0.02076299737236229
FIG002A,landau,14.5,1.0,-0.020409870647359867
FIG002A,landau,14.600000000000001,1.0,-0.02006330945804267
FIG002A,landau,14.700000000000001,1.0,-0.019723181235129235
FIG002A,landau,14.8,1.0,-0.019389356280501223
FIG002A,landau,14.9,1.0,-0.019061707702049437
FIG002A,landau,15.0,1.0,-0.01874011134999345
FIG002A,landau,15.100000000000001,1.0,-0.01842444575464598
FIG002A,landau,15.200000000000001,1.0,-0.018114592065593543
FIG002A,landau,15.3,1.0,-0.017810433992264944
FIG002A,landau,15.4,1.0,-0.017511857745859328
FIG002A,landau,15.5,1.0,-0.017218751982605883
FIG002A,landau,15.600000000000001,1.0,-0.016931007748327526
FIG002A,landau,15.700000000000001,1.0,-0.016648518424281035
FIG002A,landau,15.8,1.0,-0.01637117967424664
FIG002A,landau,15.9,1.0,-0.016098889392840283
FIG002A,landau,16.0,1.0,-0.015831547655022128
FIG002A,landau,16.1,1.0,-0.015569056666775254
FIG002A,landau,16.2,1.0,-0.015311320716928986
FIG002A,landau,16.3,1.0,-0.015058246130101337
FIG002A,landau,16.400000000000002,1.0,-0.014809741220736083
FIG002A,landau,16.5,1.0,-0.014565716248209567
FIG002A,landau,16.6,1.0,-0.014326083372983493
FIG002A,landau,16.7,1.0,-0.014090756613780024
FIG002A,landau,16.8,1.0,-0.013859651805755796
FIG002A,landau,16.900000000000002,1.0,-0.01363268655965231
FIG002A,landau,17.0,1.0,-0.013409780221900125
FIG002A,landau,17.1,1.0,-0.013190853835655046
FIG002A,landau,17.2,1.0,-0.01297583010274477
FIG002A,landau,17.3,1.0,-0.0127646333465048
FIG002A,landau,17.400000000000002,1.0,-0.012557189475483161
FIG002A,landau,17.5,1.0,-0.012353425947993409
FIG002A,landau,17.6,1.0,-0.01215327173749633
FIG002A,landau,17.7,1.0,-0.011956657298790824
FIG002A,landau,17.8,1.0,-0.011763514534994874
FIG002A,landau,17.900000000000002,1.0,-0.011573776765298163
FIG002A,landau,18.0,1.0,-0.011387378693468017
FIG002A,landau,18.1,1.0,-0.01120425637709086
FIG002A,landau,18.2,1.0,-0.011024347197531892
FIG002A,landau,18.3,1.0,-0.010847589830595727
FIG002A,landau,18.400000000000002,1.0,-0.010673924217871592
FIG002A,landau,18.5,1.0,-0.010503291538746615
FIG002A,landau,18.6,1.0,-0.010335634183071322
FIG002A,landau,18.7,1.0,-0.010170895724461913
FIG002A,landau,18.8,1.0,-0.010009020894223918
FIG002A,landau,18.900000000000002,1.0,-0.009849955555882558
FIG002A,landau,19.0,1.0,-0.009693646680305215
FIG002A,landau,19.1,1.0,-0.009540042321401815
FIG002A,landau,19.200000000000003,1.0,-0.009389091592389404
FIG002A,landau,19.3,1.0,-0.009240744642607266
FIG002A,landau,19.400000000000002,1.0,-0.009094952634869459
FIG002A,landau,19.5,1.0,-0.008951667723341857
FIG002A,landau,19.6,1.0,-0.008810843031931123
FIG002A,landau,19.700000000000003,1.0,-0.008672432633173357
FIG002A,landau,19.8,1.0,-0.008536391527610324
FIG002A,landau,19.900000000000002,1.0,-0.008402675623641725
FIG002A,landau,20.0,1.0,-0.00827124171784191
FIG002A,landau,20.1,1.0,-0.008142047475729998
FIG002A,landau,20.200000000000003,1.0,-0.008015051412982498
FIG002A,landau,20.3,1.0,-0.00789021287707779
FIG002A,landau,20.400000000000002,1.0,-0.007767492029362079
FIG002A,landau,20.5,1.0,-0.00764684982752682
FIG002A,landau,20.6,1.0,-0.007528248008487571
FIG002A,landau,20.700000000000003,1.0,-0.007411649071654842
FIG002A,landau,20.8,1.0,-0.007297016262587387
FIG002A,landau,20.900000000000002,1.0,-0.007184313557018838
FIG002A,landau,21.0,1.0,-0.0070735056452487875
FIG002A,landau,21.1,1.0,-0.006964557916889484
FIG002A,landau,21.200000000000003,1.0,-0.006857436445959753
FIG002A,landau,21.3,1.0,-0.0067521079763177465
FIG002A,landau,21.400000000000002,1.0,-0.006648539907424441
FIG002A,landau,21.5,1.0,-0.0065467002804300905
FIG002A,landau,21.6,1.0,-0.006446557764575708
FIG002A,landau,21.700000000000003,1.0,-0.0063480816439023275
FIG002A,landau,21.8,1.0,-0.006251241804260484
FIG002A,landau,21.900000000000002,1.0,-0.006156008720612857
FIG002A,landau,22.0,1.0,-0.006062353444623171
FIG002A,landau,22.1,1.0,-0.005970247592524375
FIG002A,landau,22.200000000000003,1.0,-0.005879663333259628
FIG002A,landau,22.3,1.0,-0.0057905733768895155
FIG002A,landau,22.400000000000002,1.0,-0.005702950963259223
FIG002A,landau,22.5,1.0,-0.005616769850919496
FIG002A,landau,22.6,1.0,-0.005532004306295365
FIG002A,landau,22.700000000000003,1.0,-0.0054486290930968115
FIG002A,landau,22.8,1.0,-0.005366619461965607
FIG002A,landau,22.900000000000002,1.0,-0.005285951140352782
FIG002A,landau,23.0,1.0,-0.005206600322621294
FIG002A,landau,23.1,1.0,-0.0051285436603685335
FIG002A,landau,23.200000000000003,1.0,-0.005051758252963575
FIG002A,landau,23.3,1.0,-0.004976221638294049
FIG002A,landau,23.400000000000002,1.0,-0.004901911783717742
FIG002A,landau,23.5,1.0,-0.004828807077214136
FIG002A,landau,23.6,1.0,-0.00475688631873117
FIG002A,landau,23.700000000000003,1.0,-0.004686128711722677
FIG002A,landau,23.8,1.0,-0.004616513854872019
FIG002A,landau,23.900000000000002,1.0,-0.004548021733997573
FIG002A,landau,24.0,1.0,-0.004480632714135853
FIG002A,landau,24.1,1.0,-0.004414327531798076
FIG002A,landau,24.200000000000003,1.0,-0.004349087287396171
FIG002A,landau,24.3,1.0,-0.004284893437834304
FIG002A,landau,24.400000000000002,1.0,-0.004221727789262005
FIG002A,landau,24.5,1.0,-0.004159572489985254
FIG002A,landau,24.6,1.0,-0.004098410023531751
FIG002A,landau,24.700000000000003,1.0,-0.004038223201866892
FIG002A,landau,24.8,1.0,-0.003978995158756936
FIG002A,landau,24.900000000000002,1.0,-0.003920709343275935
FIG002A,landau,25.0,1.0,-0.003863349513453169
FIG002A,landau,25.1,1.0,-0.0038068997300577953
FIG002A,landau,25.200000000000003,1.0,-0.0037513443505176026
FIG002A,landau,25.3,1.0,-0.0036966680229687608
FIG002A,landau,25.400000000000002,1.0,-0.003642855680433554
FIG002A,landau,25.5,1.0,-0.003589892535123218
FIG002A,landau,25.6,1.0,-0.0035377640728629207
FIG002A,landau,25.700000000000003,1.0,-0.003486456047636222
FIG002A,landau,25.8,1.0,-0.0034359544762461616
FIG002A,landau,25.900000000000002,1.0,-0.003386245633090397
FIG002A,landau,26.0,1.0,-0.003337316045047783
FIG002A,landau,26.1,1.0,-0.00328915248647381
FIG002A,landau,26.200000000000003,1.0,-0.00324174197430251
FIG002A,landau,26.3,1.0,-0.0031950717632523366
FIG002A,landau,26.400000000000002,1.0,-0.003149129341133718
FIG002A,landau,26.5,1.0,-0.003103902424255967
FIG002A,landau,26.6,1.0,-0.0030593789529312922
FIG002A,landau,26.700000000000003,1.0,-0.003015547087073741
FIG002A,landau,26.8,1.0,-0.002972395201890924
FIG002A,landau,26.900000000000002,1.0,-0.0029299118836664264
FIG002A,landau,27.0,1.0,-0.0028880859256309
FIG002A,landau,27.1,1.0,-0.0028469063239197974
FIG002A,landau,27.200000000000003,1.0,-0.0028063622736158615
FIG002A,landau,27.3,1.0,-0.002766443164874432
FIG002A,landau,27.400000000000002,1.0,-0.002727138579129731
FIG002A,landau,27.5,1.0,-0.0026884382853803474
FIG002A,landau,27.6,1.0,-0.0026503322365520957
FIG002A,landau,27.700000000000003,1.0,-0.002612810565936603
FIG002A,landau,27.8,1.0,-0.0025758635837038785
FIG002A,landau,27.900000000000002,1.0,-0.0025394817734872453
FIG002A,landau,28.0,1.0,-0.0025036557890390576
FIG002A,landau,28.1,1.0,-0.002468376450955582
FIG002A,landau,28.200000000000003,1.0,-0.0024336347434695724
FIG002A,landau,28.3,1.0,-0.002399421811309008
FIG002A,landau,28.400000000000002,1.0,-0.002365728956620529
FIG002A,landau,28.5,1.0,-0.002332547635956199
FIG002A,landau,28.6,1.0,-0.002299869457322132
FIG002A,landau,28.700000000000003,1.0,-0.002267686177287686
FIG002A,landau,28.8,1.0,-0.0022359896981538558
FIG002A,landau,28.900000000000002,1.0,-0.002204772065179589
FIG002A,landau,29.0,1.0,-0.0021740254638647595
FIG002A,landau,29.1,1.0,-0.002143742217288549
FIG002A,landau,29.200000000000003,1.0,-0.0021139147835020486
FIG002A,landau,29.3,1.0,-0.0020845357529738757
FIG002A,landau,29.400000000000002,1.0,-0.0020555978460876784
FIG002A,landau,29.5,1.0,-0.0020270939106903883
FIG002A,landau,29.6,1.0,-0.0019990169196901137
FIG002A,landau,29.700000000000003,1.0,-0.0019713599687026313
FIG002A,landau,29.8,1.0,-0.0019441162737453778
FIG002A,landau,29.900000000000002,1.0,-0.00191727916897796
FIG002A,landau,30.0,1.0,-0.0018908421044881614
FIG002B,correction,0.1,1.0,-12.763790936917843
FIG002B,correction,0.1497907949790795,1.0,-8.433519732763703
FIG002B,correction,0.199581589958159,1.0,-6.263472570161833
FIG002B,correction,0.24937238493723848,1.0,-4.959749694587094
FIG002B,correction,0.299163179916318,1.0,-4.0898428717799185
FIG002B,correction,0.3489539748953975,1.0,-3.4680932015595207
FIG002B,correction,0.39874476987447693,1.0,-3.0015720216376582
FIG002B,correction,0.4485355648535565,1.0,-2.638612093092229
FIG002B,correction,0.49832635983263596,1.0,-2.348194188918563
FIG002B,correction,0.5481171548117155,1.0,-2.1105688075975095
FIG002B,correction,0.597907949790795,1.0,-1.912563767432103
FIG002B,correction,0.6476987447698744,1.0,-1.745056139561801
FIG002B,correction,0.6974895397489539,1.0,-1.6015269956256621
FIG002B,correction,0.7472803347280335,1.0,-1.477193936814594
FIG002B,correction,0.7970711297071129,1.0,-1.3684687557980353
FIG002B,correction,0.8468619246861925,1.0,-1.2726064181694523
FIG002B,correction,0.8966527196652719,1.0,-1.1874709952492792
FIG002B,correction,0.9464435146443514,1.0,-1.111375479394492
FIG002B,correction,0.996234309623431,1.0,-1.0429696334406229
FIG002B,correction,1.0460251046025104,1.0,-0.9811598690834291
FIG002B,correction,1.09581589958159,1.0,-0.9250509669394635
FIG002B,correction,1.1456066945606695,1.0,-0.8739029931840714
FIG002B,correction,1.195397489539749,1.0,-0.8270989819640453
FIG002B,correction,1.2451882845188285,1.0,-0.7841203701898989
FIG002B,correction,1.294979079497908,1.0,-0.7445280982298029
FIG002B,correction,1.3447698744769876,1.0,-0.7079479080623636
FIG002B,correction,1.394560669456067,1.0,-0.6740587898819457
FIG002B,correction,1.4443514644351465,1.0,-0.6425838174516483
FIG002B,correction,1.494142259414226,1.0,-0.6132828150323391
FIG002B,correction,1.5439330543933054,1.0,-0.5859464424639561
FIG002B,correction,1.593723849372385,1.0,-0.560391388303724
FIG002B,correction,1.6435146443514645,1.0,-0.5364564360803721
FIG002B,correction,1.693305439330544,1.0,-0.5139992239885792
FIG002B,correction,1.7430962343096235,1.0,-0.4928935594051146
FIG002B,correction,1.792887029288703,1.0,-0.47302718040332364
