alpha0,m0,landau,correction,ratio
21.5,1.0,-0.0065467002804300905,-0.00037432206672583624,1.0571772115251388
21.599999999999998,1.0,-0.0064465577645757095,-0.0003651028000979501,1.0566353104139106
21.7,1.0,-0.00634808164390233,-0.00035612755110512413,1.0561000269187155
21.8,1.0,-0.006251241804260484,-0.00034738937227032424,1.0555712581832244
21.9,1.0,-0.00615600872061286,-0.00033888152902534965,1.0550489033406718
22.0,1.0,-0.006062353444623171,-0.0003305974926856203,1.0545328634672124
22.099999999999998,1.0,-0.005970247592524378,-0.00032253093367455007,1.0540230415365697
22.2,1.0,-0.005879663333259631,-0.00031467571498795154,1.0535193423759346
22.3,1.0,-0.0057905733768895155,-0.00030702588588933313,1.0530216726230757
22.4,1.0,-0.005702950963259226,-0.00029957567582730574,1.0525299406846205
22.5,1.0,-0.005616769850919496,-0.00029231948856668513,1.0520440566954743
22.599999999999998,1.0,-0.005532004306295369,-0.00028525189652521603,1.051563932479337
22.7,1.0,-0.005448629093096813,-0.00027836763530817045,1.051089481510285
22.8,1.0,-0.005366619461965607,-0.0002716615984333905,1.0506206188753862
22.9,1.0,-0.005285951140352785,-0.00026512883223963815,1.0501572612383139
23.0,1.0,-0.005206600322621294,-0.00025876453097141064,1.0496993268039314
23.099999999999998,1.0,-0.005128543660368537,-0.00025256403203364916,1.0492467352838135
23.2,1.0,-0.005051758252963577,-0.00024652281141003025,1.04879940786268
23.3,1.0,-0.004976221638294049,-0.00024063647923878564,1.0483572671657126
23.4,1.0,-0.004901911783717745,-0.00023490077554023294,1.047920237226725
23.5,1.0,-0.004828807077214136,-0.00022931156609042998,1.0474882434571657
23.599999999999998,1.0,-0.004756886318731173,-0.00022386483843559206,1.0470612126159249
23.7,1.0,-0.004686128711722679,-0.00021855669804211203,1.046639072779921
23.8,1.0,-0.004616513854872019,-0.00021338336457723704,1.0462217533154468
23.9,1.0,-0.004548021733997576,-0.0002083411683156425,1.0458091848502484
24.0,1.0,-0.004480632714135853,-0.00020342654666732942,1.0454012992463193
24.099999999999998,1.0,-0.004414327531798078,-0.00019863604082245582,1.0449980295733847
24.2,1.0,-0.0043490872873961734,-0.00019396629250887425,1.0445993100830595
24.3,1.0,-0.004284893437834304,-0.00018941404085831933,1.0442050761836574
24.4,1.0,-0.004221727789262009,-0.00018497611937734012,1.0438152644156329
24.5,1.0,-0.004159572489985254,-0.00018064945301922422,1.0434298124276384
24.599999999999998,1.0,-0.004098410023531752,-0.00017643105535330777,1.0430486589531787
24.7,1.0,-0.0040382232018668935,-0.0001723180258281956,1.042671743787845
24.8,1.0,-0.003978995158756936,-0.00016830754712555946,1.0422990077671117
24.9,1.0,-0.003920709343275939,-0.0001643968826012971,1.0419303927446801
25.0,1.0,-0.003863349513453169,-0.0001605833738109671,1.0415658415713553
0.1,1.5,-0.13930633527658629,-8.127237003464444,59.34075663054513
0.2,1.5,-0.13912703529102982,-3.992614664543328,29.69761909460275
0.3,1.5,-0.13883050117427645,-2.613967159477297,19.828478881567506
0.4,1.5,-0.13842001411843458,-1.9244015197081554,14.90262478994984
0.5,1.5,-0.13789987345686294,-1.5105365662681973,11.953864774507679
0.6,1.5,-0.13727517566416897,-1.2345757402173128,9.993437700910967
0.7,1.5,-0.13655159825369098,-1.0374605408090178,8.597571570576438
0.7999999999999999,1.5,-0.13573520469371025,-0.8896590213561493,7.554371972722082
0.8999999999999999,1.5,-0.13483227763910877,-0.7747620538128229,6.7461170824878165
0.9999999999999999,1.5,-0.13384918198591605,-0.6829219040121863,6.102174655681086
1.0999999999999999,1.5,-0.13279225600825,-0.6078698127389863,5.5775998617059495
1.2,1.5,-0.13166772731409448,-0.5454248168372866,5.142433593739877
1.3,1.5,-0.13048164987023447,-0.4926908258253404,4.775939577061811
1.4,1.5,-0.12923985842426122,-0.4475978197155744,4.463310972116867
1.5,1.5,-0.12794793699957266,-0.40862657353437737,4.193694115878884
1.5999999999999999,1.5,-0.12661119858875813,-0.37463661242115465,3.9589532094866273
1.7,1.5,-0.12523467363085541,-0.3447548884302277,3.752870897770973
1.8,1.5,-0.12382310528424192,-0.31830156359899414,3.5706152568885874
1.9,1.5,-0.12238094988109076,-0.29473922762253046,3.4083750608972108
2.0,1.5,-0.12091238126715342,-0.2736373474482474,3.263104444561813
2.0999999999999996,1.5,-0.11942129799490755,-0.2546468711553391,3.13234050735404
2.1999999999999997,1.5,-0.11791133255467577,-0.23748175504896196,3.0140706571935407
2.3,1.5,-0.11638586200397648,-0.22190530685465626,2.906634560536868
2.4,1.5,-0.11484801949675513,-0.20771994034141078,2.8086506084441414
2.5,1.5,-0.11330070632729919,-0.1947593862440992,2.7189600361491566
2.6,1.5,-0.11174660419377448,-0.18288269827242415,2.636583944468647
2.6999999999999997,1.5,-0.11018818745783168,-0.17196958892700986,2.560689878784162
2.8,1.5,-0.10862773523326172,-0.1619167627905483,2.4905655764879606
2.9,1.5,-0.1070673431812016,-0.1526350066443321,2.4255981526132713
3.0,1.5,-0.10550893492432518,-0.14404685993451818,2.365257454620633
3.0999999999999996,1.5,-0.10395427301973911,-0.13608473465279047,2.3090826447023525
3.1999999999999997,1.5,-0.10240496945151206,-0.12868938642653335,2.256671303314697
3.3,1.5,-0.10086249562014399,-0.12180866241652066,2.207670518834489
3.4,1.5,-0.09932819181883275,-0.11539646912160767,2.1617695541270123
3.5,1.5,-0.0978032761959202,-0.10941191619068336,2.1186937743425753
3.5999999999999996,1.5,-0.09628885321003272,-0.10381860209257884,2.0781995904149118
3.6999999999999997,1.5,-0.09478592158968058,-0.09858401487335096,2.040070225830709
3.8,1.5,-0.09329538181285253,-0.09367902686159213,2.0041121547635568
3.9,1.5,-0.09181804312475655,-0.08907746651429745,1.9701520908397558
3.9999999999999996,1.5,-0.09035463011356942,-0.08475575395322343,1.9380344299643681
4.1,1.5,-0.08890578886507483,-0.08069258936230166,1.9076190694934647
4.199999999999999,1.5,-0.08747209271754687,-0.07686868547595735,1.8787795408550632
4.299999999999999,1.5,-0.08605404763830668,-0.07326653701667635,1.8514014044362277
4.3999999999999995,1.5,-0.08465209724314238,-0.06987022123577155,1.825380864871977
4.499999999999999,1.5,-0.08326662747931796,-0.06666522474798711,1.800623572325487
4.6,1.5,-0.08189797099226806,-0.06363829268462778,1.7770435813438632
4.699999999999999,1.5,-0.0805464111953311,-0.06077729686441722,1.7545624437199034
4.799999999999999,1.5,-0.07921218606105342,-0.058071120229495864,1.7331084157270586
4.8999999999999995,1.5,-0.07789549165173192,-0.055509555241637885,1.7126157633078332
4.999999999999999,1.5,-0.07659648540597067,-0.053083214300992436,1.6930241514299902
5.1,1.5,-0.07531528919713562,-0.05078345055220079,1.674278105993546
5.199999999999999,1.5,-0.07405199217870256,-0.04860228769303974,1.6563265384643873
5.299999999999999,1.5,-0.07280665343062577,-0.04653235760863874,1.6391223248981959
5.3999999999999995,1.5,-0.07157930442001276,-0.04456684482766128,1.622621932257851
5.499999999999999,1.5,-0.07036995128857612,-0.04269943694190245,1.6067850859637343
5.599999999999999,1.5,-0.06917857697855614,-0.040924280252579354,1.5915744734857005
5.699999999999999,1.5,-0.06800514320806432,-0.03923594000925123,1.5769554795172973
5.799999999999999,1.5,-0.06684959230609278,-0.03762936469409484,1.5628959488907048
5.8999999999999995,1.5,-0.06571184891676629,-0.03609985387787056,1.549365973914329
5.999999999999999,1.5,-0.0645918215817831,-0.03464302923653065,1.5363377032596501
6.099999999999999,1.5,-0.06348940420939547,-0.03325480837084491,1.5237851699027867
6.199999999999999,1.5,-0.06240447743772395,-0.03193138111712991,1.5116841359499498
6.299999999999999,1.5,-0.061336909899672755,-0.03066918807638328,1.500011952453231
6.3999999999999995,1.5,-0.06028655939622337,-0.029464901122859752,1.488747432561321
6.499999999999999,1.5,-0.05925327398442375,-0.028315405682220296,1.4778707365548058
6.599999999999999,1.5,-0.05823689298595798,-0.027217784594537248,1.4673632674926522
6.699999999999999,1.5,-0.05723724792178186,-0.026169303399238456,1.4572075763495893
6.799999999999999,1.5,-0.056254163377932105,-0.025167396898007607,1.4473872756568362
6.8999999999999995,1.5,-0.05528745780726797,-0.024209656868143317,1.4378869607739635
6.999999999999999,1.5,-0.054336944271576586,-0.023293820813262638,1.4286921380201267
7.099999999999999,1.5,-0.05340243112816936,-0.02241776165081043,1.41978915898054
7.199999999999999,1.5,-0.052483722664812285,-0.02157947824685403,1.4111651603807058
7.299999999999999,1.5,-0.05158061968656943,-0.020777086718315397,1.402808008988022
7.3999999999999995,1.5,-0.050692920057891874,-0.020008812431300853,1.3947062510593309
7.499999999999999,1.5,-0.04982041920305612,-0.01927298263168584,1.3868490659047603
7.599999999999999,1.5,-0.048962910567841446,-0.01856801965073122,1.379226223183852
7.699999999999999,1.5,-0.04812018604513817,-0.017892434634361614,1.37182804359023
7.799999999999999,1.5,-0.047292036366993084,-0.017244821749922472,1.3646453626166601
7.899999999999999,1.5,-0.046478251465426605,-0.016623852828834745,1.357669497123845
7.999999999999999,1.5,-0.04567862080419625,-0.01602827240765732,1.350892214464253
8.1,1.5,-0.04489293368353133,-0.015456893133708892,1.3443057039370796
8.2,1.5,-0.04412097951972593,-0.014908591504648749,1.3379025503725117
8.299999999999999,1.5,-0.043362548101347556,-0.014382303914315704,1.3316757096631218
8.399999999999999,1.5,-0.04261742982369876,-0.013877022979718025,1.3256184860777613
8.499999999999998,1.5,-0.04188541590305751,-0.013391794126389639,1.3197245112089737
8.6,1.5,-0.04116629857211766,-0.012925712411411105,1.3139877244189697
8.7,1.5,-0.04045987125795408,-0.012477919565264487,1.3084023546617547
8.799999999999999,1.5,-0.0397659287437469,-0.012047601235373188,1.302962903570249
8.899999999999999,1.5,-0.03908426731541504,-0.01163398441569282,1.2976641297073597
8.999999999999998,1.5,-0.03841468489423133,-0.011236335048084252,1.2925010338890375
9.1,1.5,-0.03775698115641814,-0.010853955782432692,1.2874688454955483
9.2,1.5,-0.03711095764065542,-0.010486183883590523,1.2825630096945493
9.299999999999999,1.5,-0.03647641784436866,-0.010132389274229183,1.2777791755062222
9.399999999999999,1.5,-0.03585316730960665,-0.00979197270359847,1.2731131846467234
9.499999999999998,1.5,-0.03524101369926305,-0.009464364033019245,1.2685610610916438
9.6,1.5,-0.034639766864345195,-0.009149020629686958,1.2641190013060992
9.7,1.5,-0.03404923890294587,-0.008845425861046547,1.2597833650925236
9.799999999999999,1.5,-0.0334692442115288,-0.008553087682620022,1.2555506670112924
9.899999999999999,1.5,-0.03289959952909822,-0.008271537312734334,1.251417568332968
9.999999999999998,1.5,-0.03234012397478328,-0.008000327988112316,1.2473808694843114
10.1,1.5,-0.03179063907933268,-0.007739033794760221,1.2434375029532332
10.2,1.5,-0.031250968810981015,-0.007487248569015039,1.2395845266206327
10.299999999999999,1.5,-0.030720939596117085,-0.007244584864007507,1.2358191174895956
10.399999999999999,1.5,-0.030200380335155562,-0.0070106729771562265,1.232138565784725
10.499999999999998,1.5,-0.029689122413985487,-0.006785160034637318,1.22854026939648
10.6,1.5,-0.02918699971134424,-0.0065677091290757515,1.2250217286473282
10.7,1.5,-0.028693848602441625,-0.006357998506981234,1.2215805413582692
10.799999999999999,1.5,-0.028209507959136765,-0.0061557208027054585,1.2182143981958993
10.899999999999999,1.5,-0.02773381914694947,-0.005960582315931225,1.2149210782816706
10.999999999999998,1.5,-0.027266626019169075,-0.005772302329918276,1.211698445046344
11.099999999999998,1.5,-0.026807774908305153,-0.0055906124679285085,1.2085444423138794
11.2,1.5,-0.026357114615107948,-0.005415256085435049,1.2054570906001605
11.299999999999999,1.5,-0.025914496395371037,-0.0052459876958874125,1.2024344836129817
11.399999999999999,1.5,-0.0254797739447132,-0.005082572427959546,1.199474784940709
11.499999999999998,1.5,-0.02505280338152392,-0.004924785512350561,1.1965762249179075
11.599999999999998,1.5,-0.024633443228243262,-0.004772411796339528,1.1937370976570487
11.7,1.5,-0.02422155439113547,-0.004625245284417846,1.1909557582361674
11.799999999999999,1.5,-0.023817000138704195,-0.004483088703435287,1.18823062003304
11.899999999999999,1.5,-0.02341964607888729,-0.004345753090800233,1.1855601521970869
11.999999999999998,1.5,-0.02302936013515865,-0.0042130574043712345,1.182942877250819
12.099999999999998,1.5,-0.022646012521656565,-0.0040848281527665785,1.180377368813173
12.2,1.5,-0.02226947571744845,-0.0039608990449016,1.1778622494376094
12.299999999999999,1.5,-0.021899624440034925,-0.003841110657640541,1.17539618855831
12.399999999999999,1.5,-0.02153633561818791,-0.003725310120521273,1.1729779005382497
12.499999999999998,1.5,-0.02117948836421139,-0.003613350816577684,1.1706061428133194
12.599999999999998,1.5,-0.020828963945706363,-0.0035050920983463233,1.1682797141270609
12.7,1.5,-0.02048464575691574,-0.0034003990182012883,1.1659974528509136
12.799999999999999,1.5,-0.020146419289719598,-0.0032991420722148944,1.163758235385203
12.899999999999999,1.5,-0.01981417210434524,-0.0032011969567913375,1.1615609746363975
12.999999999999998,1.5,-0.019487793799852524,-0.0031064443373670526,1.1594046185664464
13.099999999999998,1.5,-0.01916717598444959,-0.003014769628514603,1.1572881488102629
13.2,1.5,-0.018852212245690208,-0.002926062784827263,1.1552105793576661
13.299999999999999,1.5,-0.01854279812060006,-0.0028402181019991073,1.1531709552963194
13.399999999999999,1.5,-0.018238831065775073,-0.0027571340275504433,1.1511683516124105
13.499999999999998,1.5,-0.017940210427492186,-0.0026767129806813087,1.1492018720460169
13.599999999999998,1.5,-0.01764683741186897,-0.002598861180766298,1.1472706479982837
13.7,1.5,-0.017358615055105914,-0.00252348848403268,1.1453738374877098
13.799999999999999,1.5,-0.017075448193842373,-0.0024505082279905246,1.1435106241529993
13.899999999999999,1.5,-0.01679724343565415,-0.0023798370832086376,1.1416802163000834
13.999999999999998,1.5,-0.01652390912971894,-0.0023113949120535456,1.1398818459910558
14.099999999999998,1.5,-0.016255355337672674,-0.00224510463403075,1.1381147681728985
14.2,1.5,-0.01599149380467857,-0.002180892097388078,1.1363782598439942
14.299999999999999,1.5,-0.015732237930727956,-0.0021186859566602063,1.1346716192565345
14.399999999999999,1.5,-0.01547750274219067,-0.0020584175558515682,1.1329941651530422
14.499999999999998,1.5,-0.015227204863630696,-0.002000020816971829,1.1313452360353256
14.599999999999998,1.5,-0.014981262489901311,-0.001943432133654008,1.129724189464276
14.7,1.5,-0.014739595358532436,-0.0018885902696003372,1.1281304013890092
14.799999999999999,1.5,-0.014502124722421673,-0.0018354362616149415,1.1265632655039286
14.899999999999999,1.5,-0.01426877332283878,-0.0017839133269956502,1.1250221926323754
14.999999999999998,1.5,-0.01403946536275275,-0.0017339667750696777,1.123506610135594
15.099999999999998,1.5,-0.013814126480489025,-0.001685543922669531,1.1220159613458138
15.199999999999998,1.5,-0.013592683723723574,-0.001638594013356512,1.1205497050223159
15.299999999999999,1.5,-0.01337506552381962,-0.001593068140209503,1.1191073148294048
15.399999999999999,1.5,-0.013161201670511862,-0.001548919172006428,1.1176882788352704
15.499999999999998,1.5,-0.01295102328694204,-0.0015061016826349632,1.116292099030777
15.599999999999998,1.5,-0.012744462805049386,-0.0014645718835776733,1.1149182908672626
15.699999999999998,1.5,-0.01254145394131826,-0.0014242875593248826,1.1135663828124838
15.799999999999999,1.5,-0.01234193167288496,-0.0013852080055762556,1.1122359159238855
15.899999999999999,1.5,-0.012145832214005007,-0.0013472939700992772,1.1109264434384127
15.999999999999998,1.5,-0.01195309299288157,-0.0013105075961196333,1.1096375303781272
16.099999999999998,1.5,-0.011763652628855332,-0.0012748123681249328,1.1083687531709256
16.2,1.5,-0.011577450909955416,-0.0012401730599692822,1.1071196992856918
16.3,1.5,-0.01139442877081085,-0.00120655568517192,1.1058899668812496
16.4,1.5,-0.01121452827092128,-0.001173927449308581,1.1046791644685152
16.5,1.5,-0.011037692573285603,-0.001142256704399322,1.1034869105852714
16.6,1.5,-0.010863865923386722,-0.0011115129052014215,1.1023128334830292
16.7,1.5,-0.010692993628530252,-0.0010816665673204747,1.1011565708254472
16.8,1.5,-0.010525022037534765,-0.001052689227057173,1.1000177693978246
16.9,1.5,-0.010359898520771176,-0.0010245534029113324,1.0988960848271965
17.0,1.5,-0.010197571450548008,-0.0009972325586685535,1.0977911813125822
17.1,1.5,-0.01003799018183989,-0.0009707010679986389,1.0967027313649669
17.2,1.5,-0.009881105033355637,-0.0009449341804982602,1.095630415556605
17.3,1.5,-0.00972686726894277,-0.0009199079891137202,1.094573922279265
17.4,1.5,-0.009575229079324744,-0.0008955993988827244,1.0935329475110462
17.5,1.5,-0.009426143564167159,-0.0008719860969370162,1.092507194591414
17.6,1.5,-0.009279564714469236,-0.0008490465237105412,1.091496374004123
17.7,1.5,-0.009135447395276438,-0.0008267598453004228,1.0905002031677076
17.8,1.5,-0.008993747328710333,-0.0008051059269305473,1.0895184062332333
17.9,1.5,-0.008854421077311582,-0.0007840653074699479,1.0885507138890225
18.0,1.5,-0.008717426027691733,-0.0007636191749603928,1.0875968631720745
18.1,1.5,-0.008582720374489759,-0.0007437493431097709,1.0866565972859143
18.2,1.5,-0.008450263104628934,-0.000724438228709849,1.08572966542462
18.3,1.5,-0.008320013981869715,-0.0007056688299389406,1.0848158226027835
18.4,1.5,-0.008191933531654403,-0.0006874247055118378,1.0839148294911773
18.5,1.5,-0.008065983026239,-0.0006696899546410873,1.083026452257903
18.6,1.5,-0.007942124470108048,-0.00065244919777537,1.082150462414812
18.7,1.5,-0.007820320585667988,-0.000635687558082282,1.0812866366689984
18.8,1.5,-0.0077005347992145645,-0.0006193906436443221,1.0804347567791652
18.9,1.5,-0.007582731227170015,-0.0006035445303383122,1.0795946094166868
19.0,1.5,-0.0074668746625855,-0.0005881357453698037,1.078765986031183
19.1,1.5,-0.007352930561904553,-0.0005731512514353318,1.077948682720441
19.2,1.5,-0.007240865031983063,-0.0005585784314865756,1.077142500104521
19.3,1.5,-0.007130644817361508,-0.0005444050740716499,1.076347243203889
19.4,1.5,-0.007022237287785187,-0.0005306193592298718,1.0755627213214307
19.5,1.5,-0.0069156104259680135,-0.000517209844917361,1.074788747928201
19.6,1.5,-0.006810732815595825,-0.0005041654539418798,1.0740251405527752
19.7,1.5,-0.006707573629564835,-0.0004914754613862243,1.0732717206740687
19.8,1.5,-0.006606102618451114,-0.0004791294825004198,1.0725283136175014
19.9,1.5,-0.006506290099207014,-0.00046711746104382364,1.071794748454385
20.0,1.5,-0.006408106944080334,-0.0004554296580590539,1.071070857904419
20.1,1.5,-0.006311524569752305,-0.00044405664106046867,1.0703564782411827
20.2,1.5,-0.006216514926690296,-0.00043298927362064464,1.0696514492005202
20.3,1.5,-0.006123050488711319,-0.00042221870533903065,1.0689556138917111
20.4,1.5,-0.0060311042427524785,-0.00041173636217763424,1.0682688187113354
20.5,1.5,-0.0059406496788443905,-0.00040153393714922815,1.0675909132597323
20.6,1.5,-0.005851660780283928,-0.0003916033813442107,1.066921750259968
20.7,1.5,-0.0057641120140023705,-0.0003819368952828138,1.0662611854792203
20.8,1.5,-0.0056779783211253826,-0.0003725269205799386,1.065609077652502
20.9,1.5,-0.00559323510772112,-0.0003633661319104262,1.0649652884086387
21.0,1.5,-0.005509858235732861,-0.0003544474292630781,1.0643296821984265
21.1,1.5,-0.005427824014092644,-0.0003457639304722443,1.0637021262248947
21.2,1.5,-0.005347109190012416,-0.00033730896401625124,1.063082490375602
21.3,1.5,-0.0052676909404492265,-0.00032907606207239473,1.0624706471568985
21.4,1.5,-0.005189546863741171,-0.0003210589538186515,1.0618664716300872
21.5,1.5,-0.005112654971410622,-0.0003132515589726605,1.0612698413494217
21.599999999999998,1.5,-0.005036993680131638,-0.0003056479815589284,1.0606806363018786
21.7,1.5,-0.004962541803858169,-0.00029824250389556974,1.0600987388486478
21.8,1.5,-0.004889278546110028,-0.0002910295807922639,1.0595240336682823
21.9,1.5,-0.004817183492413437,-0.0002840038339514367,1.0589564077014533
22.0,1.5,-0.004746236602893108,-0.0002771600465650079,1.0583957500972587
22.099999999999998,1.5,-0.004676418205012871,-0.0002704931580993564,1.057841952161037
22.2,1.5,-0.004607708986461877,-0.0002639982592614438,1.0572949073036317
22.3,1.5,-0.004540089988183492,-0.0002576705871393347,1.0567545109920673
22.4,1.5,-0.004473542597544001,-0.00025150552051061113,1.0562206607015856
22.5,1.5,-0.0044080485416383595,-0.00024549857531244463,1.0556932558690015
22.599999999999998,1.5,-0.004343589880730236,-0.00023964540026734322,1.0551721978473378
22.7,1.5,-0.004280149001823629,-0.00023394177265881563,1.0546573898616942
22.8,1.5,-0.00421770861236344,-0.000228383594251439,1.0541487369663174
22.9,1.5,-0.004156251734062382,-0.00022296688735002108,1.0536461460028288
23.0,1.5,-0.004095761696851662,-0.00021768779099276653,1.0531495255595802
23.099999999999998,1.5,-0.004036222132953013,-0.0002125425572735531,1.0526587859320942
23.2,1.5,-0.003977616971069469,-0.00020752754778861408,1.0521738390845652
23.3,1.5,-0.003919930430692666,-0.00020263923020311263,1.0516945986123805
23.4,1.5,-0.0038631470165241422,-0.0001978741749332619,1.0512209797056336
23.5,1.5,-0.0038072515130083973,-0.00019322905193982026,1.050752899113601
23.599999999999998,1.5,-0.0037522289789754604,-0.00018870062762895115,1.0502902751101495
23.7,1.5,-0.0036980647423906546,-0.00018428576185658697,1.0498330274600476
23.8,1.5,-0.0036447443952094777,-0.00017998140503259404,1.049381077386155
23.9,1.5,-0.0035922537883353663,-0.000175784595321169,1.0489343475374624
24.0,1.5,-0.0035405790266782853,-0.00017169245593403956,1.0484927619579554
24.099999999999998,1.5,-0.0034897064643121035,-0.00016770219251317187,1.0480562460562797
24.2,1.5,-0.003439622699728687,-0.0001638110905998105,1.0476247265761829
24.3,1.5,-0.00339031457118677,-0.00016001651318680086,1.047198131567711
24.4,1.5,-0.003341769152153662,-0.00015631589835125636,1.0467763903591354
24.5,1.5,-0.0032939737468378645,-0.0001527067569647448,1.04635943352959
24.599999999999998,1.5,-0.003246915885810773,-0.00014918667047827668,1.0459471928824002
24.7,1.5,-0.0032005833217156046,-0.00014575328877947547,1.0455396014190774
24.8,1.5,-0.003154964025061805,-0.000142404328119414,1.045136593313968
24.9,1.5,-0.0031100461801031286,-0.00013913756910669025,1.0447381038895303
25.0,1.5,-0.0030658181807977276,-0.00013595085476640726,1.0443440695922264
