target_id,panel_id,alpha0,m0,normalized_energy,series_id,provenance
T001,FIG002A,2.9,0.5,-0.248816405914,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3,0.5,-0.243366509882,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.1,0.5,-0.238034636769,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.2,0.5,-0.232819484207,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.3,0.5,-0.22771957664,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.4,0.5,-0.222733296161,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.5,0.5,-0.217858908917,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.6,0.5,-0.21309458776,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.7,0.5,-0.208438431693,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.8,0.5,-0.203888482583,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,3.9,0.5,-0.199442739524,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4,0.5,-0.195099171184,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.1,0.5,-0.190855726418,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.2,0.5,-0.186710343386,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.3,0.5,-0.182660957365,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.4,0.5,-0.178705507457,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.5,0.5,-0.174841942305,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.6,0.5,-0.171068224977,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.7,0.5,-0.167382337112,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.8,0.5,-0.163782282421,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,4.9,0.5,-0.160266089639,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5,0.5,-0.156831814986,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.1,0.5,-0.153477544206,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.2,0.5,-0.150201394236,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.3,0.5,-0.14700151455,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.4,0.5,-0.143876088231,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.5,0.5,-0.140823332783,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.6,0.5,-0.137841500744,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.7,0.5,-0.134928880104,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.8,0.5,-0.132083794563,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,5.9,0.5,-0.129304603649,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6,0.5,-0.126589702715,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.1,0.5,-0.123937522831,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.2,0.5,-0.121346530579,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.3,0.5,-0.118815227782,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.4,0.5,-0.116342151152,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.5,0.5,-0.113925871893,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.6,0.5,-0.111564995245,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.7,0.5,-0.109258160001,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.8,0.5,-0.107004037975,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,6.9,0.5,-0.104801333453,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7,0.5,-0.102648782617,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.1,0.5,-0.100545152952,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.2,0.5,-0.0984892426383,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.3,0.5,-0.0964798799375,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.4,0.5,-0.0945159225639,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.5,0.5,-0.0925962570582,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.6,0.5,-0.090719798156,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.7,0.5,-0.0888854881573,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.8,0.5,-0.0870922962978,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,7.9,0.5,-0.0853392181233,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8,0.5,-0.0836252748693,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.1,0.5,-0.081949512847,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.2,0.5,-0.0803110028355,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.3,0.5,-0.0787088394827,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.4,0.5,-0.0771421407142,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.5,0.5,-0.0756100471522,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.6,0.5,-0.0741117215434,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.7,0.5,-0.0726463481977,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.8,0.5,-0.0712131324368,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,8.9,0.5,-0.0698113000544,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9,0.5,-0.0684400967863,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.1,0.5,-0.0670987877927,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.2,0.5,-0.0657866571509,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.3,0.5,-0.0645030073595,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.4,0.5,-0.0632471588541,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.5,0.5,-0.0620184495338,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.6,0.5,-0.0608162342994,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.7,0.5,-0.0596398846017,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.8,0.5,-0.0584887880024,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,9.9,0.5,-0.0573623477442,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10,0.5,-0.0562599823325,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.1,0.5,-0.055181125128,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.2,0.5,-0.0541252239487,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.3,0.5,-0.053091740683,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.4,0.5,-0.0520801509126,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.5,0.5,-0.0510899435453,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.6,0.5,-0.0501206204571,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.7,0.5,-0.0491716961445,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.8,0.5,-0.0482426973858,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,10.9,0.5,-0.0473331629111,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11,0.5,-0.0464426430815,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.1,0.5,-0.0455706995774,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.2,0.5,-0.0447169050945,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.3,0.5,-0.0438808430484,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.4,0.5,-0.0430621072877,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.5,0.5,-0.0422603018143,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.6,0.5,-0.0414750405117,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.7,0.5,-0.0407059468808,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.8,0.5,-0.0399526537832,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,11.9,0.5,-0.0392148031909,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12,0.5,-0.0384920459438,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.1,0.5,-0.0377840415133,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.2,0.5,-0.0370904577728,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.3,0.5,-0.0364109707743,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.4,0.5,-0.0357452645316,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.5,0.5,-0.0350930308089,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.6,0.5,-0.0344539689163,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.7,0.5,-0.0338277855096,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.8,0.5,-0.033214194397,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,12.9,0.5,-0.0326129163506,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13,0.5,-0.0320236789227,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.1,0.5,-0.0314462162681,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.2,0.5,-0.0308802689711,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.3,0.5,-0.0303255838764,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.4,0.5,-0.0297819139261,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.5,0.5,-0.0292490180003,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.6,0.5,-0.0287266607624,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.7,0.5,-0.0282146125087,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.8,0.5,-0.0277126490221,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,13.9,0.5,-0.02722055143,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14,0.5,-0.0267381060658,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.1,0.5,-0.0262651043347,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.2,0.5,-0.0258013425828,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.3,0.5,-0.02534662197,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.4,0.5,-0.0249007483464,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.5,0.5,-0.0244635321321,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.6,0.5,-0.0240347882,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.7,0.5,-0.0236143357624,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.8,0.5,-0.0232019982605,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,14.9,0.5,-0.0227976032563,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15,0.5,-0.0224009823283,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.1,0.5,-0.0220119709699,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.2,0.5,-0.0216304084899,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.3,0.5,-0.0212561379165,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.4,0.5,-0.0208890059037,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.5,0.5,-0.0205288626398,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.6,0.5,-0.0201755617591,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.7,0.5,-0.0198289602551,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.8,0.5,-0.0194889183971,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,15.9,0.5,-0.0191552996481,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16,0.5,-0.0188279705854,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.1,0.5,-0.0185068008234,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.2,0.5,-0.0181916629379,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.3,0.5,-0.0178824323933,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.4,0.5,-0.017578987471,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.5,0.5,-0.0172812091998,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.6,0.5,-0.0169889812889,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.7,0.5,-0.0167021900616,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.8,0.5,-0.0164207243912,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,16.9,0.5,-0.0161444756394,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17,0.5,-0.0158733375946,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.1,0.5,-0.0156072064136,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.2,0.5,-0.0153459805636,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.3,0.5,-0.0150895607666,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.4,0.5,-0.0148378499443,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.5,0.5,-0.0145907531653,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.6,0.5,-0.0143481775937,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.7,0.5,-0.0141100324378,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.8,0.5,-0.0138762289018,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,17.9,0.5,-0.0136466801379,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18,0.5,-0.0134213011994,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.1,0.5,-0.0132000089956,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.2,0.5,-0.0129827222475,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.3,0.5,-0.0127693614448,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.4,0.5,-0.0125598488042,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.5,0.5,-0.0123541082278,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.6,0.5,-0.0121520652643,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.7,0.5,-0.0119536470695,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.8,0.5,-0.0117587823684,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,18.9,0.5,-0.0115674014192,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19,0.5,-0.0113794359763,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.1,0.5,-0.0111948192561,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.2,0.5,-0.0110134859027,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.3,0.5,-0.0108353719544,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.4,0.5,-0.0106604148115,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.5,0.5,-0.0104885532049,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.6,0.5,-0.0103197271648,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.7,0.5,-0.0101538779912,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.8,0.5,-0.00999094822422,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,19.9,0.5,-0.0098308816159,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20,0.5,-0.00967362310209,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.1,0.5,-0.00951911877549,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.2,0.5,-0.0093673158591,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.3,0.5,-0.00921816268046,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.4,0.5,-0.00907160864645,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.5,0.5,-0.00892760421879,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.6,0.5,-0.00878610089004,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.7,0.5,-0.00864705116029,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.8,0.5,-0.00851040851438,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,20.9,0.5,-0.00837612739964,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21,0.5,-0.00824416320427,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.1,0.5,-0.00811447223615,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.2,0.5,-0.00798701170222,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.3,0.5,-0.00786173968837,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.4,0.5,-0.00773861513975,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.5,0.5,-0.00761759784166,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.6,0.5,-0.00749864840078,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.7,0.5,-0.007381728227,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.8,0.5,-0.00726679951554,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,21.9,0.5,-0.00715382522957,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22,0.5,-0.0070427690833,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.1,0.5,-0.00693359552536,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.2,0.5,-0.00682626972264,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.3,0.5,-0.00672075754456,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.4,0.5,-0.00661702554759,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.5,0.5,-0.00651504096028,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.6,0.5,-0.00641477166854,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.7,0.5,-0.0063161862013,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.8,0.5,-0.00621925371656,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,22.9,0.5,-0.00612394398767,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23,0.5,-0.00603022739001,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.1,0.5,-0.00593807488797,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.2,0.5,-0.00584745802221,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.3,0.5,-0.00575834889723,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.4,0.5,-0.00567072016925,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.5,0.5,-0.00558454503433,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.6,0.5,-0.00549979721681,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.7,0.5,-0.00541645095802,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.8,0.5,-0.00533448100517,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,23.9,0.5,-0.00525386260063,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24,0.5,-0.00517457147135,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.1,0.5,-0.00509658381855,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.2,0.5,-0.00501987630768,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.3,0.5,-0.00494442605861,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.4,0.5,-0.00487021063595,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.5,0.5,-0.00479720803975,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.6,0.5,-0.00472539669627,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.7,0.5,-0.00465475544903,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.8,0.5,-0.00458526355009,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,24.9,0.5,-0.00451690065142,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25,0.5,-0.0044496467966,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.1,0.5,-0.0043834824126,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.2,0.5,-0.00431838830181,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.3,0.5,-0.00425434563424,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.4,0.5,-0.00419133593984,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.5,0.5,-0.00412934110109,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.6,0.5,-0.00406834334566,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.7,0.5,-0.0040083252393,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.8,0.5,-0.00394926967888,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,25.9,0.5,-0.00389115988554,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26,0.5,-0.00383397939802,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.1,0.5,-0.00377771206619,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.2,0.5,-0.00372234204464,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.3,0.5,-0.00366785378643,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.4,0.5,-0.00361423203706,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.5,0.5,-0.00356146182843,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.6,0.5,-0.00350952847308,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.7,0.5,-0.00345841755845,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.8,0.5,-0.00340811494133,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,26.9,0.5,-0.00335860674236,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27,0.5,-0.00330987934078,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.1,0.5,-0.00326191936911,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.2,0.5,-0.00321471370814,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.3,0.5,-0.00316824948189,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.4,0.5,-0.00312251405272,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.5,0.5,-0.00307749501657,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.6,0.5,-0.00303318019829,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.7,0.5,-0.00298955764706,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.8,0.5,-0.0029466156319,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,27.9,0.5,-0.00290434263733,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28,0.5,-0.00286272735904,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.1,0.5,-0.00282175869973,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.2,0.5,-0.00278142576499,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.3,0.5,-0.00274171785931,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.4,0.5,-0.00270262448212,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.5,0.5,-0.00266413532398,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.6,0.5,-0.00262624026277,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.7,0.5,-0.00258892936006,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.8,0.5,-0.00255219285747,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,28.9,0.5,-0.00251602117315,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29,0.5,-0.00248040489833,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.1,0.5,-0.00244533479394,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.2,0.5,-0.00241080178731,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.3,0.5,-0.00237679696888,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.4,0.5,-0.00234331158911,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.5,0.5,-0.00231033705531,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.6,0.5,-0.00227786492862,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.7,0.5,-0.00224588692104,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.8,0.5,-0.00221439489251,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,29.9,0.5,-0.00218338084804,FIG2A_M0_0P5,independent_numerics
T001,FIG002A,30,0.5,-0.00215283693497,FIG2A_M0_0P5,independent_numerics
T001,FIG002B,0.025,0.5,-71.447090345,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.05,0.5,-35.5095453387,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.075,0.5,-23.5296488455,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.1,0.5,-17.5392511179,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.125,0.5,-13.9447182338,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.15,0.5,-11.5481685358,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.175,0.5,-9.83622096395,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.2,0.5,-8.5521822703,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.225,0.5,-7.5534428151,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.25,0.5,-6.75443490722,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.275,0.5,-6.10070478157,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.3,0.5,-5.55594858439,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.325,0.5,-5.0950317433,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.35,0.5,-4.70000002855,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.375,0.5,-4.35768618244,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.4,0.5,-4.058214056,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.425,0.5,-3.79403069169,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.45,0.5,-3.55926103992,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.475,0.5,-3.34926644509,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.5,0.5,-3.16033558193,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.525,0.5,-2.98946369265,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.55,0.5,-2.83419202935,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.575,0.5,-2.69248917871,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.6,0.5,-2.56266205357,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.625,0.5,-2.44328824472,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.65,0.5,-2.33316398249,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.675,0.5,-2.23126366103,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.7,0.5,-2.13670803498,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.725,0.5,-2.04873899516,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.75,0.5,-1.96669938827,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.775,0.5,-1.89001674178,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.8,0.5,-1.81819003978,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.825,0.5,-1.75077890264,FIG2B_M0_0P5,independent_numerics
T001,FIG002B,0.85,0.5,-1.68739467572,FIG2B_M0_0P5,independent_numerics
