displacement_um,field_v_m,excess_energy_mk,density_cm3,density_over_peak,classical_rate_s,classical_survival,parameter_status
10.600000000000001,2.6787712403670776,72.73258635503815,125659585916.47789,0.7853724119779868,0.07873227385239426,0.9843768724776027,printed_shape_reconstructed_peak_density
10.800000000000004,2.7293140939589104,75.50310495239995,123510344756.32779,0.7719396547270487,0.07407787505474268,0.985293635615866,printed_shape_reconstructed_peak_density
11.0,2.779856947550741,78.32540894410482,121325667355.98271,0.7582854209748919,0.06964575743641413,0.9861674102821896,printed_shape_reconstructed_peak_density
11.200000000000003,2.8303998011425735,81.199498330153,119108756024.22458,0.7444297251514036,0.06542830174655462,0.9869995846698405,printed_shape_reconstructed_peak_density
11.399999999999999,2.880942654734404,84.12537311054432,116862812487.59747,0.7303925780474843,0.06141805947391866,0.9877915237056304,printed_shape_reconstructed_peak_density
11.600000000000001,2.9314855083262366,87.10303328527891,114591030355.59271,0.7161939397224545,0.057607739974362054,0.9885445708650686,printed_shape_reconstructed_peak_density
11.800000000000004,2.9820283619180685,90.13247885435672,112296587749.58519,0.7018536734349075,0.053990200157908466,0.9892600495302026,printed_shape_reconstructed_peak_density
12.0,3.0325712155098996,93.21370981777767,109982640118.477,0.6873915007404813,0.050558436444289666,0.9899392639421383,printed_shape_reconstructed_peak_density
12.200000000000003,3.083114069101732,96.3467261755419,107652313262.79669,0.6728269578924794,0.04730557871416406,0.990583499797588,printed_shape_reconstructed_peak_density
12.399999999999999,3.1336569226935627,99.53152792764924,105308696587.71606,0.6581793536732254,0.044224886001210176,0.9911940245360648,printed_shape_reconstructed_peak_density
12.600000000000001,3.184199776285395,102.7681150740999,102954836604.08427,0.6434677287755267,0.041309743687876294,0.99177208736156,printed_shape_reconstructed_peak_density
12.800000000000004,3.234742629877227,106.05648761489375,100593730695.16396,0.6287108168447747,0.038553661984697105,0.9923189190397328,printed_shape_reconstructed_peak_density
13.0,3.2852854834690577,109.39664555003071,98228321165.27563,0.6139270072829727,0.035950275489699514,0.9928357315088289,printed_shape_reconstructed_peak_density
13.200000000000003,3.33582833706089,112.788588879511,95861489585.04237,0.5991343099065148,0.0334933436405118,0.9933237173397539,printed_shape_reconstructed_peak_density
13.400000000000006,3.3863711906527225,116.23231760333451,93496051446.3741,0.5843503215398381,0.031176751887329022,0.993784049077956,printed_shape_reconstructed_peak_density
13.600000000000001,3.436914044244553,119.7278317215011,91134751138.74883,0.5695921946171801,0.02899451342986605,0.9942178784970559,printed_shape_reconstructed_peak_density
13.800000000000004,3.4874568978363856,123.27513123401103,88780257256.75604,0.5548766078547253,0.02694077137584551,0.9946263357914912,printed_shape_reconstructed_peak_density
14.0,3.5379997514282153,126.87421614086396,86435158247.2612,0.5402197390453825,0.025009801192404642,0.9950105287328432,printed_shape_reconstructed_peak_density
14.200000000000003,3.5885426050200486,130.52508644206037,84101958402.94467,0.5256372400184042,0.02319601333505811,0.9953715418119878,printed_shape_reconstructed_peak_density
14.400000000000006,3.63908545861188,134.22774213759988,81783074207.37712,0.511144213796107,0.02149395595152315,0.9957104353867667,printed_shape_reconstructed_peak_density
14.600000000000001,3.6896283122037117,137.98218322748258,79480831035.21059,0.4967551939700662,0.01989831756977844,0.996028244852529,printed_shape_reconstructed_peak_density
14.800000000000004,3.740171165795543,141.78840971170848,77197460209.51367,0.48248412630946047,0.018403929691195416,0.9963259798506366,printed_shape_reconstructed_peak_density
15.0,3.790714019387374,145.64642159027755,74935096416.75891,0.4683443526047432,0.01700576922043612,0.996604623527882,printed_shape_reconstructed_peak_density
15.200000000000003,3.8412568729792063,149.55621886318994,72695775478.48485,0.4543485967405303,0.015698960674048072,0.9968651318577295,printed_shape_reconstructed_peak_density
15.400000000000006,3.8917997265710396,153.5178015304456,70481432477.22595,0.4405089529826622,0.014478778119309097,0.997108433032371,printed_shape_reconstructed_peak_density
15.600000000000001,3.9423425801628693,157.53116959204425,68293900232.91504,0.426836876455719,0.013340646803866757,0.9973354269327827,printed_shape_reconstructed_peak_density
15.800000000000004,3.9928854337547026,161.59632304798632,66134908124.64221,0.4133431757790138,0.012280144445090076,0.9975469846822895,printed_shape_reconstructed_peak_density
16.0,4.043428287346533,165.7132618982714,64006081251.39261,0.4000380078212038,0.011293002155798,0.9977439482875874,printed_shape_reconstructed_peak_density
16.200000000000003,4.093971140938364,169.88198614289976,61908939924.1906,0.38693087452619124,0.010375104990155303,0.9979271303697383,printed_shape_reconstructed_peak_density
16.400000000000006,4.144513994530198,174.10249578187148,59844899480.961136,0.3740306217560071,0.009522492100041878,0.9980973139863499,printed_shape_reconstructed_peak_density
16.6,4.195056848122028,178.37479081518617,57815270414.37179,0.36134544008982367,0.00873135649810783,0.99825525254496,printed_shape_reconstructed_peak_density
16.800000000000004,4.245599701713861,182.69887124284432,55821258801.95533,0.3488828675122208,0.007998044429042063,0.998401669806592,printed_shape_reconstructed_peak_density
17.0,4.296142555305691,187.0747370648454,53863967026.93063,0.33664979391831645,0.007319054355317141,0.9985372599774994,printed_shape_reconstructed_peak_density
17.200000000000003,4.346685408897523,191.5023882811899,51944394777.33592,0.3246524673583495,0.00669103556784352,0.9986626878862944,printed_shape_reconstructed_peak_density
17.400000000000006,4.397228262489357,195.98182489187775,50063440310.379196,0.31289650193986995,0.006110786435596353,0.9987785892429413,printed_shape_reconstructed_peak_density
17.6,4.447771116081187,200.51304689690843,48221901968.27611,0.3013868873017257,0.005575252311381976,0.9988855709754907,printed_shape_reconstructed_peak_density
17.800000000000004,4.498313969673018,205.09605429628246,46420479931.306915,0.2901279995706682,0.005081523113519773,0.9989842116399309,printed_shape_reconstructed_peak_density
18.0,4.54885682326485,209.73084708999977,44659778193.36566,0.2791236137085354,0.004626830605348942,0.9990750618981242,printed_shape_reconstructed_peak_density
18.200000000000003,4.599399676856681,214.41742527806022,42940306744.902565,0.26837691715564105,0.004208545396157537,0.9991586450584883,printed_shape_reconstructed_peak_density
18.400000000000006,4.649942530448514,219.15578886046399,41262483947.87534,0.2578905246742209,0.003824173688402553,0.9992354576738539,printed_shape_reconstructed_peak_density
18.6,4.700485384040344,223.94593783721078,39626639087.11763,0.2476664942944852,0.0034713537969717507,0.9993059701907846,printed_shape_reconstructed_peak_density
18.800000000000004,4.751028237632177,228.787872208301,38033015082.410614,0.23770634426506634,0.0031478524667630813,0.9993706276445676,printed_shape_reconstructed_peak_density
19.0,4.801571091224007,233.68159197373416,36481771345.49668,0.22801107090935427,0.0028515610150549736,0.9994298503940816,printed_shape_reconstructed_peak_density
19.200000000000003,4.85211394481584,238.62709713351086,34972986766.30211,0.21858116728938817,0.0025804913250415265,0.9994840348907931,printed_shape_reconstructed_peak_density
19.400000000000006,4.902656798407672,243.62438768763062,33506662812.738853,0.20941664257961784,0.0023327717165425236,0.999533554476245,printed_shape_reconstructed_peak_density
19.6,4.953199651999503,248.67346363609352,32082726728.623383,0.20051704205389614,0.002106642719297611,0.9995787602025472,printed_shape_reconstructed_peak_density
19.800000000000004,5.003742505591335,253.77432497889973,30701034814.48646,0.1918814675905404,0.0019004527734485341,0.9996199816705742,printed_shape_reconstructed_peak_density
20.0,5.054285359183166,258.9269717160491,29361375776.344788,0.18350859860215493,0.0017126538808307484,0.9996575278808026,printed_shape_reconstructed_peak_density
20.200000000000003,5.104828212774998,264.13140384754166,28063474127.85593,0.17539671329909956,0.0015417972295636907,0.9996916880919748,printed_shape_reconstructed_peak_density
20.400000000000006,5.155371066366831,269.38762137337756,26806993631.687744,0.1675437101980484,0.001386528813175365,0.9997227326830541,printed_shape_reconstructed_peak_density
20.6,5.205913919958661,274.6956242935564,25591540766.384426,0.15994712978990266,0.0012455850641449751,0.9997509140142375,printed_shape_reconstructed_peak_density
20.800000000000004,5.256456773550494,280.05541260807877,24416668205.512234,0.15260417628445147,0.0011177885203226222,0.999776467283097,printed_shape_reconstructed_peak_density
21.0,5.306999627142324,285.4669863169441,23281878296.405037,0.14551173935253148,0.0010020435412084556,0.999799611372242,printed_shape_reconstructed_peak_density
21.200000000000003,5.357542480734155,290.9303454201526,22186626526.40191,0.13866641579001193,0.0008973320895658967,0.999820549685221,printed_shape_reconstructed_peak_density
21.400000000000006,5.408085334325989,296.4454899177047,21130324965.07341,0.13206453103170882,0.0008027095923236237,0.9998394709676994,printed_shape_reconstructed_peak_density
21.6,5.458628187917818,302.01241980959946,20112345671.56074,0.12570216044725463,0.0007173008932051619,0.9998565501112783,printed_shape_reconstructed_peak_density
21.800000000000004,5.509171041509651,307.6311350958379,19132024056.802673,0.1195751503550167,0.0006402963080288514,0.9998719489376314,printed_shape_reconstructed_peak_density
22.0,5.559713895101482,313.3016357764193,18188662191.09251,0.11367913869432819,0.0005709477921577939,0.9998858169609479,printed_shape_reconstructed_peak_density
22.200000000000003,5.610256748693315,319.0239218513441,17281532048.08562,0.10800957530053514,0.0005085652281605379,0.9998982921269643,printed_shape_reconstructed_peak_density
22.400000000000006,5.660799602285147,324.797993320612,16409878677.068071,0.10256174173167544,0.0004525128403792262,0.9999095015271581,printed_shape_reconstructed_peak_density
22.6,5.711342455876978,330.6238501842231,15572923295.98762,0.09733077059992262,0.0004022057418003553,0.9999195620869423,printed_shape_reconstructed_peak_density
22.800000000000004,5.761885309468809,336.5014924421773,14769866298.44248,0.0923116643652655,0.0003571066173915286,0.9999285812269637,printed_shape_reconstructed_peak_density
23.0,5.812428163060641,342.43092009447486,13999890168.513739,0.08749931355321086,0.000316722546910632,0.9999366574968389,printed_shape_reconstructed_peak_density
23.200000000000003,5.862971016652473,348.41213314111565,13262162298.009508,0.08288851436255942,0.0002806019691156586,0.9999438811808967,printed_shape_reconstructed_peak_density
23.400000000000006,5.913513870244304,354.4451315820996,12555837701.36512,0.078473985633532,0.0002483317883069085,0.9999503348756917,printed_shape_reconstructed_peak_density
23.6,5.964056723836135,360.52991541742665,11880061624.102665,0.07425038515064165,0.00021953462321960346,0.999956094039251,printed_shape_reconstructed_peak_density
23.800000000000004,6.014599577427968,366.6664846470971,11233972041.40055,0.07021232525875344,0.00019386619745494972,0.9999612275121813,printed_shape_reconstructed_peak_density
24.0,6.065142431019799,372.8548392711107,10616702043.95115,0.0663543877746947,0.00017101286989059346,0.9999657980109232,printed_shape_reconstructed_peak_density
24.200000000000003,6.11568528461163,379.0949792894674,10027382108.891388,0.06267113818057117,0.0001506893028460143,0.9999698625935716,printed_shape_reconstructed_peak_density
24.400000000000006,6.166228138203464,385.3869047021676,9465142254.176912,0.059157139088605704,0.00013263626519270373,0.9999734730988059,printed_shape_reconstructed_peak_density
24.6,6.216770991795294,391.73061550921057,8929114075.330563,0.05580696297081602,0.00011661856709018087,0.9999766765585777,printed_shape_reconstructed_peak_density
24.800000000000004,6.267313845387126,398.12611171059706,8418432664.030854,0.052615204150192836,0.00010242312259389736,0.9999795155852897,printed_shape_reconstructed_peak_density
25.0,6.317856698978956,404.57339330632647,7932238408.5143,0.04957649005321438,8.985713601622039e-05,0.9999820287342819,printed_shape_reconstructed_peak_density
