mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-2925,2502.20558,F16B-L000-CONV-D03,CLM_F16B_L000_CONV_D03,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, CONV, D03",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2926,2502.20558,F16B-L000-CONV-D05,CLM_F16B_L000_CONV_D05,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, CONV, D05",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2927,2502.20558,F16B-L000-CONV-D07,CLM_F16B_L000_CONV_D07,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, CONV, D07",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2928,2502.20558,F16B-L000-CONV-D09,CLM_F16B_L000_CONV_D09,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, CONV, D09",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2929,2502.20558,F16B-L000-CONV-D11,CLM_F16B_L000_CONV_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, CONV, D11",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2920,2502.20558,F16B-L000-SWAP1-D03,CLM_F16B_L000_SWAP1_D03,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, SWAP1, D03",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2921,2502.20558,F16B-L000-SWAP1-D05,CLM_F16B_L000_SWAP1_D05,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, SWAP1, D05",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2922,2502.20558,F16B-L000-SWAP1-D07,CLM_F16B_L000_SWAP1_D07,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, SWAP1, D07",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2923,2502.20558,F16B-L000-SWAP1-D09,CLM_F16B_L000_SWAP1_D09,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, SWAP1, D09",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2924,2502.20558,F16B-L000-SWAP1-D11,CLM_F16B_L000_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L000_SWAP1_D11 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,CLM_F16B_L000_CONV_D03 | CLM_F16B_L000_CONV_D05 | CLM_F16B_L000_CONV_D07 | CLM_F16B_L000_CONV_D09 | CLM_F16B_L000_CONV_D11 | CLM_F16B_L000_SWAP1_D03 | CLM_F16B_L000_SWAP1_D05 | CLM_F16B_L000_SWAP1_D07 | CLM_F16B_L000_SWAP1_D09 | CLM_F16B_L050_CONV_D03 | CLM_F16B_L050_CONV_D05 | CLM_F16B_L050_CONV_D07 | CLM_F16B_L050_CONV_D09 | CLM_F16B_L050_CONV_D11 | CLM_F16B_L050_SWAP1_D03 | CLM_F16B_L050_SWAP1_D05 | CLM_F16B_L050_SWAP1_D07 | CLM_F16B_L050_SWAP1_D09 | CLM_F16B_L050_SWAP1_D11 | CLM_F16B_L100_CONV_D03 | CLM_F16B_L100_CONV_D05 | CLM_F16B_L100_CONV_D07 | CLM_F16B_L100_CONV_D09 | CLM_F16B_L100_CONV_D11 | CLM_F16B_L100_SWAP1_D03 | CLM_F16B_L100_SWAP1_D05 | CLM_F16B_L100_SWAP1_D07 | CLM_F16B_L100_SWAP1_D09 | CLM_F16B_L100_SWAP1_D11,T017,figure_series,theory_numerical,Appendix Fig. 16(b),"Distance scaling L000, SWAP1, D11",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,scientific_result_mismatch,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
