rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
2963,111110110000,1.18421154809308150e-06,3.10433952063312757e-01,7.54168097784883211e-05,3.08907252852688163e-01
2964,101000110101,1.18394401202728081e-06,3.10363819088879500e-01,7.53997716769634190e-05,3.08837464788842164e-01
2965,001111000000,1.18004301106208771e-06,3.09341195091859922e-01,7.51513354510108673e-05,3.07819870007340513e-01
2966,001110110010,1.17986849815076085e-06,3.09295447579233052e-01,7.51402215524353762e-05,3.07774347478775301e-01
2967,111011011010,1.17918081744790938e-06,3.09115176209064757e-01,7.50964264342077295e-05,3.07594962674514860e-01
2968,011111011110,1.17770877850389486e-06,3.08729290032125014e-01,7.50026792644507422e-05,3.07210974267190240e-01
2969,110110011111,1.17725181691850184e-06,3.08609500294283745e-01,7.49735775511486182e-05,3.07091773649504740e-01
2970,111011110101,1.17637998845356254e-06,3.08380955693170700e-01,7.49180549364556023e-05,3.06864353019722147e-01
2971,110001101101,1.17593918790338753e-06,3.08265402473745620e-01,7.48899824427391345e-05,3.06749368085459495e-01
2972,111111001111,1.17518019176662498e-06,3.08066436190470139e-01,7.48416455831965989e-05,3.06551380308773269e-01
2973,101100110111,1.17469825147585725e-06,3.07940098434887122e-01,7.48109530947709087e-05,3.06425663876181642e-01
2974,100111011100,1.17329357541683586e-06,3.07571871034071020e-01,7.47214959472585399e-05,3.06059247399970979e-01
2975,101111011110,1.17234249107973911e-06,3.07322549981607129e-01,7.46609259024471814e-05,3.05811152496423655e-01
2976,011111101000,1.17199366340336826e-06,3.07231106899212569e-01,7.46387107242919861e-05,3.05720159126699975e-01
2977,101110011100,1.17033734068416987e-06,3.06796911836311026e-01,7.45332273960414493e-05,3.05288099414185776e-01
2978,101011001010,1.16927617928778903e-06,3.06518734743218169e-01,7.44656470660708494e-05,3.05011290382626199e-01
2979,000110110110,1.16883559377109812e-06,3.06403237893530744e-01,7.44375882668158129e-05,3.04896361540877570e-01
2980,110101110101,1.16635654760121889e-06,3.05753370814373926e-01,7.42797095890348542e-05,3.04249690476686763e-01
2981,011101000100,1.16583433305053234e-06,3.05616475403198751e-01,7.42464522242539549e-05,3.04113468310544199e-01
2982,111011110011,1.16580249541999427e-06,3.05608129359378977e-01,7.42444246367591755e-05,3.04105163312165583e-01
2983,100011101000,1.15960522160204928e-06,3.03983551211647607e-01,7.38497496976186319e-05,3.02488574761445916e-01
2984,011101101000,1.15560485217472831e-06,3.02934878368491978e-01,7.35949851662055180e-05,3.01445059240777802e-01
2985,111010100010,1.15462297168166430e-06,3.02677484288518206e-01,7.35324538604689151e-05,3.01188931012480676e-01
2986,010110101011,1.14629730679647218e-06,3.00494961192854404e-01,7.30022318018029077e-05,2.99017141460184710e-01
2987,111111111011,1.14178813698236718e-06,2.99312909381105663e-01,7.27150641900051154e-05,2.97840902922260953e-01
2988,010000110110,1.14035090336074330e-06,2.98936147210598691e-01,7.26235336059436777e-05,2.97465993649945304e-01
2989,110100000101,1.14026841524114922e-06,2.98914523444975821e-01,7.26182803293357688e-05,2.97444476228959309e-01
2990,010010110111,1.13874885540380250e-06,2.98516179950974403e-01,7.25215067795551211e-05,2.97048091769057776e-01
2991,110101010011,1.13734563731503882e-06,2.98148334748313537e-01,7.24321424832446856e-05,2.96682055611370232e-01
2992,011011100010,1.13495096159715783e-06,2.97520584876925342e-01,7.22796369588834278e-05,2.96057392983586520e-01
2993,111011010000,1.13351143198828320e-06,2.97143220827136512e-01,7.21879601542974373e-05,2.95681884792002303e-01
2994,110000111101,1.13303969185446934e-06,2.97019556981498012e-01,7.21579172654284693e-05,2.95558829119195010e-01
2995,111000111110,1.13247039576431598e-06,2.96870319427240847e-01,7.21216615009851288e-05,2.95410325508035088e-01
2996,001000000001,1.13178184554068613e-06,2.96689820117417624e-01,7.20778110071083883e-05,2.95230713885115958e-01
2997,100010010011,1.13115439829503834e-06,2.96525338586654530e-01,7.20378518717264949e-05,2.95067041266591723e-01
2998,110101110100,1.12955199100256881e-06,2.96105277129377398e-01,7.19358021609645598e-05,2.94649045651310837e-01
2999,000000111011,1.12815064847821910e-06,2.95737923594674268e-01,7.18465573104447579e-05,2.94283498743581728e-01
3000,001110011110,1.12758883217842722e-06,2.95590646822581626e-01,7.18107778983286704e-05,2.94136946271554234e-01
3001,101010110001,1.12694725623994756e-06,2.95422461539764813e-01,7.17699189735962728e-05,2.93969588115850333e-01
3002,010001011100,1.12494531499814984e-06,2.94897664654874991e-01,7.16424248429542492e-05,2.93447372156740605e-01
3003,000011101101,1.12299121496152256e-06,2.94385409054873370e-01,7.15179774914757285e-05,2.92937635805084584e-01
3004,000110110101,1.12289322653209092e-06,2.94359721976028443e-01,7.15117370737439179e-05,2.92912075054055088e-01
3005,011101010100,1.12193447401707821e-06,2.94108390756732951e-01,7.14506786790966206e-05,2.92661979869579758e-01
3006,110000100011,1.12112120602183503e-06,2.93895197431387922e-01,7.13988855026198615e-05,2.92449835018730953e-01
3007,110110011001,1.12109623962252111e-06,2.93888652639606174e-01,7.13972955112108598e-05,2.92443322413919682e-01
3008,100100000001,1.12069122135496710e-06,2.93782479530876495e-01,7.13715018211475344e-05,2.92337671459420301e-01
3009,011111001011,1.11966722807377929e-06,2.93514045836172799e-01,7.13062885519253665e-05,2.92070557908686301e-01
3010,000011110101,1.11948322815201486e-06,2.93465811360681783e-01,7.12945704707081059e-05,2.92022560648020402e-01
3011,001110101010,1.11856549992006314e-06,2.93225234411045033e-01,7.12361247178281402e-05,2.91783166844224062e-01
3012,001111100110,1.11841204130088549e-06,2.93185006154779326e-01,7.12263516671346068e-05,2.91743136428583349e-01
3013,010101001000,1.11801074010794961e-06,2.93079807454858343e-01,7.12007946999016248e-05,2.91638455090797055e-01
3014,001010000000,1.11648739262866513e-06,2.92680471053248792e-01,7.11037799331931431e-05,2.91241082606359114e-01
3015,010111101100,1.11589637472515863e-06,2.92525539255951983e-01,7.10661408096123970e-05,2.91086912756172378e-01
3016,011011000000,1.11538757782328350e-06,2.92392161200906830e-01,7.10337379511650281e-05,2.90954190647971955e-01
3017,010111011001,1.10914132952209437e-06,2.90754744686239908e-01,7.06359440597623074e-05,2.89324826868786411e-01
3018,110111111100,1.10727604465197809e-06,2.90265771449248144e-01,7.05171529244632292e-05,2.88838258378601387e-01
3019,101001000010,1.10543577524584825e-06,2.89783355866047643e-01,7.03999549052691434e-05,2.88358215291982412e-01
3020,000101001011,1.10493740726545511e-06,2.89652711690195463e-01,7.03682162153049115e-05,2.88228213617888918e-01
3021,110000111110,1.10419938560347598e-06,2.89459243739637606e-01,7.03212151204553370e-05,2.88035697133385060e-01
3022,101000000101,1.10338767238997996e-06,2.89246457990998906e-01,7.02695209606445380e-05,2.87823957854800028e-01
3023,011100010110,1.10211797185650518e-06,2.88913613614351694e-01,7.01886597633669855e-05,2.87492750390751173e-01
3024,101110100100,1.10084981029103349e-06,2.88581172668932684e-01,7.01078965756531141e-05,2.87161944373875155e-01
3025,100110000110,1.09799640323222540e-06,2.87833169128908495e-01,6.99261766306641906e-05,2.86417619479200525e-01
3026,111100101110,1.09693181540130318e-06,2.87554093816559220e-01,6.98583780873494951e-05,2.86139916645783532e-01
3027,011111100010,1.09581759430993151e-06,2.87262007442782685e-01,6.97874186373808930e-05,2.85849266738712138e-01
3028,111110000100,1.09356469102780823e-06,2.86671422364793760e-01,6.96439419261878420e-05,2.85261586129665401e-01
3029,000100110101,1.09246060693758030e-06,2.86381993345045049e-01,6.95736280536823231e-05,2.84973580507882795e-01
3030,011100011100,1.09161396866299250e-06,2.86160052201191506e-01,6.95197096825867275e-05,2.84752730859875236e-01
3031,000110011110,1.09068665056077547e-06,2.85916961324603924e-01,6.94606531964110386e-05,2.84510835492499614e-01
3032,010111111000,1.08897876282241342e-06,2.85469248801318742e-01,6.93518859369678510e-05,2.84065324797820318e-01
3033,000011001010,1.08816683975247940e-06,2.85256408040073961e-01,6.93001784123971104e-05,2.83853530777178564e-01
3034,010010111000,1.08067095965046634e-06,2.83291408046611848e-01,6.88228014059946659e-05,2.81898194558954152e-01
3035,011110100000,1.08014611995555920e-06,2.83153824469630111e-01,6.87893768582449361e-05,2.81761287611371258e-01
3036,111001001010,1.08005327750220527e-06,2.83129486377538098e-01,6.87834641632917141e-05,2.81737069212842861e-01
3037,111111000111,1.07935608094217372e-06,2.82946720482505187e-01,6.87390630253102518e-05,2.81555202151670791e-01
3038,101101001100,1.07793751125896052e-06,2.82574850951468948e-01,6.86487210588527467e-05,2.81185161457060850e-01
3039,010001000111,1.07747141850979475e-06,2.82452667533831636e-01,6.86190378250930619e-05,2.81063578931581182e-01
3040,100001001101,1.07565793295410194e-06,2.81977273176320098e-01,6.85035455421390964e-05,2.80590522540601739e-01
3041,111010110101,1.07502585642073743e-06,2.81811578105557792e-01,6.84632915894066170e-05,2.80425642350209503e-01
3042,110111100101,1.07462652863377773e-06,2.81706896722173028e-01,6.84378602990287204e-05,2.80321475784821639e-01
3043,101000001000,1.07440772775062621e-06,2.81649539383460157e-01,6.84239259098475238e-05,2.80264400526735458e-01
3044,001001101001,1.06809778255189828e-06,2.79995425109284823e-01,6.80220754655316850e-05,2.78618421106817782e-01
3045,110111010111,1.06739151047112147e-06,2.79810280120941668e-01,6.79770963507328289e-05,2.78434186652601667e-01
3046,101011110110,1.06611634198552869e-06,2.79476002353454434e-01,6.78958869255517189e-05,2.78101552847059841e-01
3047,011110001001,1.06540319741241150e-06,2.79289055782479201e-01,6.78504701343526001e-05,2.77915525670308250e-01
3048,100111010110,1.06431832231062550e-06,2.79004662283796612e-01,6.77813795910990933e-05,2.77632530805141886e-01
3049,011000101010,1.05923913710727984e-06,2.77673184357850766e-01,6.74579104061149990e-05,2.76307601023447036e-01
3050,001001000111,1.05882895500174831e-06,2.77565657579978309e-01,6.74317878557335052e-05,2.76200603057084437e-01
3051,011001100110,1.05720824373858389e-06,2.77140797846607334e-01,6.73285724520020099e-05,2.75777832763400232e-01
3052,001011010001,1.05676470710084411e-06,2.77024527378243679e-01,6.73003257098619907e-05,2.75662134107594714e-01
3053,000100110000,1.05637383617629923e-06,2.76922062910599787e-01,6.72754329968903861e-05,2.75560173555263022e-01
3054,101110010111,1.05189867971668412e-06,2.75748927495650442e-01,6.69904315341135313e-05,2.74392807563729024e-01
3055,111100000000,1.04623637848783091e-06,2.74264589202313946e-01,6.66298264586330855e-05,2.72915769174561118e-01
3056,000000001111,1.04604958498476590e-06,2.74215622406246473e-01,6.66179304674892743e-05,2.72867043194836068e-01
3057,001111001000,1.04562051127074621e-06,2.74103143306558494e-01,6.65906048002778094e-05,2.72755117261937907e-01
3058,000100100110,1.04514373203554975e-06,2.73978158490727153e-01,6.65602409949720385e-05,2.72630747115405470e-01
3059,000101010001,1.04247155072211052e-06,2.73277662192496940e-01,6.63900624570800551e-05,2.71933695824199906e-01
3060,110111010000,1.04185657794783036e-06,2.73116450769556041e-01,6.63508977615393712e-05,2.71773277231265264e-01
3061,011000111110,1.04070875238351919e-06,2.72815555184825254e-01,6.62777982022740145e-05,2.71473861436514363e-01
3062,011100000100,1.04025717453235056e-06,2.72697176760608506e-01,6.62490393534377538e-05,2.71356065191681040e-01
3063,010101011111,1.03897370416082258e-06,2.72360722703534675e-01,6.61673012205663853e-05,2.71021265799439914e-01
3064,010111000111,1.03709500147608478e-06,2.71868232066946769e-01,6.60476555683741219e-05,2.70531197208060403e-01
3065,011000001110,1.03593915290100233e-06,2.71565233298080355e-01,6.59740450616533449e-05,2.70229688572532101e-01
3066,011101110111,1.03516125164340538e-06,2.71361311150808859e-01,6.59245042247436650e-05,2.70026769304550052e-01
3067,001011010101,1.03310839491808616e-06,2.70823167077406779e-01,6.57937675287494447e-05,2.69491271797757725e-01
3068,101111101110,1.03114372066453838e-06,2.70308139509884748e-01,6.56686467556113151e-05,2.68978777110983946e-01
3069,101001011011,1.03057438361267890e-06,2.70158891217762098e-01,6.56323883825114384e-05,2.68830262814766852e-01
3070,110010111000,1.02933353120930503e-06,2.69833609205332059e-01,6.55533643856427131e-05,2.68506580523592553e-01
3071,010011101011,1.02577502402541715e-06,2.68900767898118953e-01,6.53267399621477665e-05,2.67578326884957252e-01
3072,010111010010,1.02459437198023027e-06,2.68591267048385485e-01,6.52515498402055950e-05,2.67270348145482117e-01
3073,000110100110,1.02395850048877303e-06,2.68424577152128918e-01,6.52110542046141142e-05,2.67104478022099412e-01
3074,010011000110,1.02381144300250357e-06,2.68386026914448295e-01,6.52016888116770636e-05,2.67066117372629253e-01
3075,001100000011,1.02373464826218946e-06,2.68365895634043394e-01,6.51967981193581232e-05,2.67046085096890873e-01
3076,000000100010,1.02270273890718388e-06,2.68095386788084811e-01,6.51310807129872618e-05,2.66776906600395824e-01
3077,010100110110,1.02221445037404174e-06,2.67967384878852799e-01,6.50999839351520043e-05,2.66649534198382610e-01
3078,101110101001,1.02194251754499188e-06,2.67896099319314351e-01,6.50826658246556213e-05,2.66578599217789425e-01
3079,010111101101,1.01789500028676798e-06,2.66835066955174505e-01,6.48248986717933005e-05,2.65522784959665359e-01
3080,001010110001,1.01516679357916912e-06,2.66119883936017709e-01,6.46511521426071216e-05,2.64811119176118770e-01
3081,000100110010,1.01511803307438592e-06,2.66107101662251821e-01,6.46480468176169440e-05,2.64798399764959003e-01
3082,101110110001,1.01449907951973765e-06,2.65944846701622106e-01,6.46086286050790023e-05,2.64636942766403593e-01
3083,011111111010,1.01433459382997179e-06,2.65901727764964124e-01,6.45981532926263077e-05,2.64594035886597356e-01
3084,000100010111,1.01424237085665368e-06,2.65877552065846623e-01,6.45922800494147097e-05,2.64569979082402651e-01
3085,001000000100,1.01406067877015458e-06,2.65829922575523403e-01,6.45807089432657953e-05,2.64522583831616698e-01
3086,101111000000,1.01126386815727704e-06,2.65096755454221233e-01,6.44025933571464954e-05,2.63793022390872045e-01
3087,011001110000,1.00777107288082469e-06,2.64181140129270908e-01,6.41801538129758775e-05,2.62881910017949194e-01
3088,010101011010,1.00643612909901274e-06,2.63831192626531597e-01,6.40951375830463440e-05,2.62533683540157825e-01
3089,101011011110,1.00569668719311325e-06,2.63637352367551481e-01,6.40480460396060950e-05,2.62340796578226565e-01
3090,110010001101,1.00420295100719223e-06,2.63245778388829399e-01,6.39529170755504282e-05,2.61951148341454554e-01
3091,010111011010,1.00254611736079774e-06,2.62811449389428964e-01,6.38474012087731274e-05,2.61518955351134730e-01
3092,000100110011,1.00042477831562722e-06,2.62255353086771781e-01,6.37123031990442703e-05,2.60965593903285331e-01
3093,100001010011,9.98601265005094365e-07,2.61777330013495457e-01,6.35961722960054986e-05,2.60489921724438522e-01
3094,111101100110,9.97277151068555653e-07,2.61430221489715453e-01,6.35118457674913972e-05,2.60144520263644763e-01
3095,100010000011,9.97191146303397275e-07,2.61407675856557775e-01,6.35063685324277580e-05,2.60122085508824097e-01
3096,111100111111,9.96902668272945862e-07,2.61332053071743120e-01,6.34879967366258499e-05,2.60046834633219481e-01
3097,110000101011,9.96561193459682939e-07,2.61242537498295124e-01,6.34662498274038731e-05,2.59957759293046264e-01
3098,110011111110,9.96220469084391286e-07,2.61153218647658669e-01,6.34445507100125157e-05,2.59868879708211264e-01
3099,001100101100,9.95457488110772416e-07,2.60953207763310324e-01,6.33959600751342599e-05,2.59669852467749929e-01
3100,010101110001,9.95390294163383102e-07,2.60935593273165900e-01,6.33916808117233524e-05,2.59652324604818852e-01
3101,110111110010,9.95329811823532927e-07,2.60919738190668216e-01,6.33878289787237546e-05,2.59636547496852499e-01
3102,000110101101,9.94848138904590226e-07,2.60793470525004900e-01,6.33571535179398799e-05,2.59510900809481748e-01
3103,101100101110,9.93449281867003050e-07,2.60426768545743648e-01,6.32680669562686186e-05,2.59146002252876262e-01
3104,011101111001,9.91239830935961023e-07,2.59847574240876567e-01,6.31273575189644326e-05,2.58569656397678316e-01
3105,001001100000,9.89658774710781751e-07,2.59433109837783171e-01,6.30266675562838133e-05,2.58157230310538499e-01
3106,011011100111,9.88262333002687823e-07,2.59067041022656597e-01,6.29377348154777904e-05,2.57792961804197029e-01
3107,001110001100,9.87421724739966809e-07,2.58846680610233859e-01,6.28842004672019777e-05,2.57573685113659301e-01
3108,001010111011,9.87053263701666019e-07,2.58750090759809537e-01,6.28607349334626162e-05,2.57477570287462876e-01
3109,001000111011,9.85918252046780877e-07,2.58452554264551326e-01,6.27884514312364501e-05,2.57181497062344500e-01
3110,111000100101,9.85827367515453230e-07,2.58428729429970971e-01,6.27826634270390769e-05,2.57157789397152059e-01
3111,010101111010,9.85801246229954006e-07,2.58421881891705063e-01,6.27809998864133773e-05,2.57150975534749193e-01
3112,010001011111,9.84103114774384094e-07,2.57976726919416144e-01,6.26728539582894703e-05,2.56708009813153670e-01
3113,101000110000,9.82678682885307923e-07,2.57603320646286160e-01,6.25821386557796661e-05,2.56336439934073512e-01
3114,010111000101,9.82089019169446152e-07,2.57448743841155292e-01,6.25445857739790760e-05,2.56182623330218295e-01
3115,000110011010,9.82067587361520372e-07,2.57443125621298396e-01,6.25432208839101080e-05,2.56177032740495803e-01
3116,110111000000,9.81771589564399046e-07,2.57365531574769824e-01,6.25243701898797266e-05,2.56099820297747360e-01
3117,110100110010,9.80588867167553216e-07,2.57055487994771070e-01,6.24490482170723276e-05,2.55791301497128254e-01
3118,101001100100,9.80227046529615835e-07,2.56960638885459614e-01,6.24260055788974260e-05,2.55696918851163857e-01
3119,010011011100,9.79829029688010854e-07,2.56856301158533917e-01,6.24006577764036024e-05,2.55593094252149156e-01
3120,000110000000,9.76432251714918335e-07,2.55965856193555552e-01,6.21843331183059969e-05,2.54707028452581363e-01
3121,101101011111,9.75296725547612607e-07,2.55668184821953359e-01,6.21120168492271367e-05,2.54410821014434352e-01
3122,010101110000,9.73235867668219039e-07,2.55127943294017612e-01,6.19807705977267148e-05,2.53873236368288624e-01
3123,101010001100,9.72376666538148253e-07,2.54902708872976336e-01,6.19260521580253384e-05,2.53649109639271786e-01
3124,000100011011,9.71009019554850096e-07,2.54544188422186624e-01,6.18389532164978674e-05,2.53292352374775265e-01
3125,000100000010,9.69037328493535866e-07,2.54027321440609466e-01,6.17133855761953042e-05,2.52778027320095966e-01
3126,100001100111,9.68780722644394392e-07,2.53960053756892123e-01,6.16970435682627694e-05,2.52711090455604304e-01
3127,011010110110,9.66327890226596263e-07,2.53317058455560851e-01,6.15408343198649825e-05,2.52071257374166968e-01
3128,001110000101,9.65917360983822219e-07,2.53209440677743092e-01,6.15146896619610381e-05,2.51964168855392412e-01
3129,011011110011,9.65798162053835967e-07,2.53178193393440776e-01,6.15070984481757514e-05,2.51933075243727878e-01
3130,011110000100,9.64838236072299195e-07,2.52926554556936800e-01,6.14459653210182348e-05,2.51682673954890690e-01
3131,110101100010,9.62789257669680142e-07,2.52389427162560631e-01,6.13154756169789522e-05,2.51148188127145788e-01
3132,110000010110,9.62566523759224757e-07,2.52331038804338215e-01,6.13012907519663820e-05,2.51090086920054301e-01
3133,111011010101,9.62429473512649079e-07,2.52295111904499880e-01,6.12925626726019068e-05,2.51054336706977410e-01
3134,000111100011,9.60831256842457128e-07,2.51876148993709081e-01,6.11907798426719265e-05,2.50637434235584211e-01
3135,001101001101,9.59744696488426334e-07,2.51591313716262033e-01,6.11215819737060697e-05,2.50353999764300061e-01
3136,100001001110,9.59255112811865706e-07,2.51462972292953724e-01,6.10904027143370157e-05,2.50226289517924416e-01
3137,011010100011,9.58667826337303974e-07,2.51309018667366213e-01,6.10530012277455254e-05,2.50073093028845672e-01
3138,010011111110,9.56245285508243167e-07,2.50673964124272897e-01,6.08987211067822497e-05,2.49441161653380095e-01
3139,011110110011,9.53417015034576568e-07,2.49932549989224040e-01,6.07186019915294915e-05,2.48703393757304797e-01
3140,110000110001,9.53183225987578863e-07,2.49871263593287873e-01,6.07037130773704374e-05,2.48642408764909312e-01
3141,111111100000,9.52449662592118197e-07,2.49678964350548233e-01,6.06569959083434943e-05,2.48451055240574953e-01
3142,010110001010,9.49616995281701884e-07,2.48936397611126459e-01,6.04765967794383479e-05,2.47712140408579473e-01
3143,011111000000,9.49526656672638709e-07,2.48912715886792202e-01,6.04708435424374546e-05,2.47688575149823814e-01
3144,010111110100,9.49133035346584098e-07,2.48809530417894942e-01,6.04457756694551138e-05,2.47585897142088146e-01
3145,001000101001,9.46957755057162508e-07,2.48239293741704808e-01,6.03072423980422753e-05,2.47018464862381160e-01
3146,111011001011,9.46290051117274317e-07,2.48064259160086759e-01,6.02647195049798109e-05,2.46844291092397305e-01
3147,000111010111,9.45699782527646000e-07,2.47909523790927233e-01,6.02271281016415291e-05,2.46690316704323703e-01
3148,000010011111,9.44178363977435435e-07,2.47510693046500835e-01,6.01302361792654507e-05,2.46293447390271286e-01
3149,111010101100,9.40617744061760279e-07,2.46577297899326087e-01,5.99034772059161527e-05,2.45364642635432562e-01
3150,111010101101,9.37379406905981420e-07,2.45728387243961593e-01,5.96972428910513283e-05,2.44519906881746241e-01
3151,000011101000,9.36824365966048222e-07,2.45582886591803745e-01,5.96618949694290344e-05,2.44375121794781325e-01
3152,100000000100,9.35027640507578820e-07,2.45111885793218742e-01,5.95474700574749564e-05,2.43906437355417421e-01
3153,001010100001,9.34110825534631069e-07,2.44871548248950327e-01,5.94890824657239595e-05,2.43667281779605338e-01
3154,100000110001,9.33774637470069049e-07,2.44783418564953781e-01,5.94676722444204269e-05,2.43579585513146069e-01
3155,111101110111,9.33041458362370691e-07,2.44591220060945302e-01,5.94209795488561215e-05,2.43388332232114674e-01
3156,100001010001,9.32721482857447620e-07,2.44507340402182749e-01,5.94006018284839264e-05,2.43304865089470163e-01
3157,000110111000,9.31938545745317295e-07,2.44302098135860457e-01,5.93507402819138662e-05,2.43100632194719196e-01
3158,110010100001,9.31249503877317950e-07,2.44121469944415637e-01,5.93068584775420017e-05,2.42920892324012039e-01
3159,100011011101,9.31167870251454749e-07,2.44100070179197354e-01,5.93016596195818966e-05,2.42899597801807449e-01
3160,001110011111,9.30153342176439346e-07,2.43834117731500516e-01,5.92370491443913920e-05,2.42634953295427142e-01
3161,101111010111,9.30137482025680571e-07,2.43829960088140008e-01,5.92360390867080727e-05,2.42630816099156266e-01
3162,100001010110,9.27610550885106512e-07,2.43167540251225361e-01,5.90751108425452044e-05,2.41971654011065157e-01
3163,010111110010,9.27285109593447674e-07,2.43082227769264747e-01,5.90543850321723651e-05,2.41886761091778008e-01
3164,100100101001,9.26894003559941214e-07,2.42979701669217230e-01,5.90294773462275073e-05,2.41784739210147870e-01
3165,100000000101,9.24908299453513893e-07,2.42459161251941946e-01,5.89030172816284615e-05,2.41266758785550178e-01
3166,100110100001,9.24190365680866225e-07,2.42270959221044996e-01,5.88572954890547359e-05,2.41079482323168198e-01
3167,000110010101,9.23908616134862973e-07,2.42197100268057519e-01,5.88393521984743273e-05,2.41005986604950845e-01
3168,110010110111,9.22687518541584405e-07,2.41876996860565102e-01,5.87615862916466558e-05,2.40687457450584702e-01
3169,100110110111,9.18506886216123174e-07,2.40781069180239393e-01,5.84953416723040984e-05,2.39596919489757587e-01
3170,111110010100,9.17049025465783239e-07,2.40398899731702281e-01,5.84024974443712113e-05,2.39216629532144481e-01
3171,111000010001,9.15545773049374274e-07,2.40004831130255170e-01,5.83067624367875333e-05,2.38824498941081736e-01
3172,001011101011,9.14900412744380739e-07,2.39835653798462944e-01,5.82656625037234968e-05,2.38656153615251443e-01
3173,001111001100,9.12914644829240648e-07,2.39315096654116460e-01,5.81391983754505541e-05,2.38138156545845470e-01
3174,010011111111,9.11772951534071666e-07,2.39015808606947683e-01,5.80664893512852448e-05,2.37840340382864363e-01
3175,011001010110,9.09849731725117101e-07,2.38511648073349097e-01,5.79440086148596390e-05,2.37338659286465081e-01
3176,001110100101,9.08327748930231824e-07,2.38112669415566691e-01,5.78470807584197780e-05,2.36941642786487411e-01
3177,111100110011,9.07366107417335110e-07,2.37860580862809895e-01,5.77858383772168486e-05,2.36690793993080212e-01
3178,011010010010,9.05959361398214811e-07,2.37491810834373623e-01,5.76962494037758412e-05,2.36323837557865846e-01
3179,011101110011,9.05895304068281328e-07,2.37475018589675541e-01,5.76921698966351677e-05,2.36307127896617647e-01
3180,010101010011,9.04920033204825107e-07,2.37219357184445673e-01,5.76300595268197278e-05,2.36052723821853605e-01
3181,011111001110,9.03410807190554068e-07,2.36823722640160605e-01,5.75339440891563250e-05,2.35659034989184307e-01
3182,100101111100,8.99552896955500865e-07,2.35812394619502819e-01,5.72882521071721857e-05,2.34652680630977273e-01
3183,101010001010,8.98205052984507816e-07,2.35459065409570817e-01,5.72024143254556096e-05,2.34301089077066177e-01
3184,100000110101,8.97074962908177263e-07,2.35162819076601221e-01,5.71304442551954261e-05,2.34006299669280465e-01
3185,110001111001,8.94848723923991524e-07,2.34579223884330834e-01,5.69886656665115471e-05,2.33425574570031297e-01
3186,101110110010,8.94474419386570727e-07,2.34481102195673197e-01,5.69648279880635139e-05,2.33327935439108153e-01
3187,111110111101,8.93899368142487314e-07,2.34330355962344195e-01,5.69282057051971127e-05,2.33177930568487374e-01
3188,011100001000,8.92430397779104150e-07,2.33945274195405478e-01,5.68346539587681038e-05,2.32794742615114153e-01
3189,100101000100,8.91975287620838543e-07,2.33825969798077099e-01,5.68056701540674616e-05,2.32676024951060323e-01
3190,110001010101,8.91549805758350497e-07,2.33714432280717033e-01,5.67785732348226508e-05,2.32565035969833578e-01
3191,011111010100,8.90784388718973129e-07,2.33513782796346492e-01,5.67298274584848879e-05,2.32365373269954101e-01
3192,001100001100,8.89541480150146257e-07,2.33187961772479940e-01,5.66506725142030054e-05,2.32041154618175510e-01
3193,000111001110,8.87479466391970239e-07,2.32647417237856646e-01,5.65193526502721013e-05,2.31503268455514527e-01
3194,011110000011,8.87366953632552501e-07,2.32617922693051843e-01,5.65121872469382817e-05,2.31473918963459202e-01
3195,000111001100,8.86998301349672796e-07,2.32521282709008625e-01,5.64887095337398933e-05,2.31377754250198603e-01
3196,011100011110,8.84748102197182046e-07,2.31931406502378090e-01,5.63454050357214644e-05,2.30790779026315118e-01
3197,000010100110,8.84328949954546129e-07,2.31821528256884540e-01,5.63187112199062026e-05,2.30681441156735806e-01
3198,100010001011,8.83480907979321999e-07,2.31599219141331386e-01,5.62647034537831276e-05,2.30460225346695691e-01
3199,011011100001,8.82869134955867257e-07,2.31438846513870866e-01,5.62257425351771689e-05,2.30300641424085684e-01
3200,010000001001,8.82533395526754790e-07,2.31350834436965608e-01,5.62043608853348868e-05,2.30213062186331696e-01
3201,100010101111,8.82075320981415927e-07,2.31230752943352297e-01,5.61751882928991661e-05,2.30093571247714984e-01
3202,101011111101,8.81245330856590794e-07,2.31013176012070137e-01,5.61223301634013140e-05,2.29877064349291782e-01
3203,010000101101,8.80979501777569768e-07,2.30943490513979249e-01,5.61054007717580710e-05,2.29807721561121059e-01
3204,010010111100,8.80807647986056251e-07,2.30898440073656730e-01,5.60944562198955563e-05,2.29762892676692199e-01
3205,000000010010,8.79060133937930585e-07,2.30440339751024875e-01,5.59831653489654859e-05,2.29307045269362630e-01
3206,110010110110,8.78801010300760242e-07,2.30372412044282493e-01,5.59666629950701389e-05,2.29239451627807289e-01
3207,111101000100,8.78777360289697540e-07,2.30366212335782472e-01,5.59651568381774452e-05,2.29233282409174816e-01
3208,001101001010,8.78049979452746450e-07,2.30175533813660765e-01,5.59188334069415374e-05,2.29043541634832537e-01
3209,101010110110,8.77482230573683751e-07,2.30026701851507753e-01,5.58826761770249940e-05,2.28895441621094375e-01
3210,111101101100,8.77426354852555124e-07,2.30012054366468210e-01,5.58791177176953444e-05,2.28880866171680131e-01
3211,011001000100,8.77250562509660013e-07,2.29965971458532314e-01,5.58679223381991827e-05,2.28835009897263852e-01
