target_id,series_id,series_kind,n,site,x,delta,epsilon,magnetization,generated_data_provenance
T001,delta_1_epsilon_0.2,finite_transfer,100,42,0.41414141414141414,1.0,0.2,0.2539215299674496,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,43,0.42424242424242425,1.0,0.2,0.22465604956470062,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,44,0.43434343434343436,1.0,0.2,0.19516341967259834,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,45,0.4444444444444444,1.0,0.2,0.1654734501657834,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,46,0.45454545454545453,1.0,0.2,0.13561615475366942,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,47,0.46464646464646464,1.0,0.2,0.10562171998683996,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,48,0.47474747474747475,1.0,0.2,0.07552047408077052,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,49,0.48484848484848486,1.0,0.2,0.04534285559012238,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,50,0.494949494949495,1.0,0.2,0.0151193819665916,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,51,0.5050505050505051,1.0,0.2,-0.015119381966590741,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,52,0.5151515151515151,1.0,0.2,-0.04534285559012238,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,53,0.5252525252525253,1.0,0.2,-0.07552047408076623,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,54,0.5353535353535354,1.0,0.2,-0.10562171998684296,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,55,0.5454545454545454,1.0,0.2,-0.13561615475365787,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,56,0.5555555555555556,1.0,0.2,-0.165473450165774,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,57,0.5656565656565656,1.0,0.2,-0.19516341967260945,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,58,0.5757575757575758,1.0,0.2,-0.224656049564707,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,59,0.5858585858585859,1.0,0.2,-0.25392152996747125,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,60,0.5959595959595959,1.0,0.2,-0.28293028561981104,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,61,0.6060606060606061,1.0,0.2,-0.3116530064050936,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,62,0.6161616161616161,1.0,0.2,-0.34006067760243247,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,63,0.6262626262626263,1.0,0.2,-0.3681246098262277,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,64,0.6363636363636364,1.0,0.2,-0.3958164686220946,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,65,0.6464646464646465,1.0,0.2,-0.4231083036891985,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,66,0.6565656565656566,1.0,0.2,-0.4499725776960365,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,67,0.6666666666666666,1.0,0.2,-0.4763821946618186,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,68,0.6767676767676768,1.0,0.2,-0.5023105278717855,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,69,0.6868686868686869,1.0,0.2,-0.5277314472973903,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,70,0.696969696969697,1.0,0.2,-0.5526193464932878,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,71,0.7070707070707071,1.0,0.2,-0.576949168942056,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,72,0.7171717171717171,1.0,0.2,-0.6006964338190659,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,73,0.7272727272727273,1.0,0.2,-0.6238372611507302,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,74,0.7373737373737373,1.0,0.2,-0.6463483963395289,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,75,0.7474747474747475,1.0,0.2,-0.6682072340304032,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,76,0.7575757575757576,1.0,0.2,-0.6893918412923488,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,77,0.7676767676767676,1.0,0.2,-0.7098809800927343,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,78,0.7777777777777778,1.0,0.2,-0.729654129039535,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,79,0.7878787878787878,1.0,0.2,-0.7486915043686946,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,80,0.797979797979798,1.0,0.2,-0.766974080155652,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,81,0.8080808080808081,1.0,0.2,-0.7844836077289896,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,82,0.8181818181818182,1.0,0.2,-0.8012026342666215,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,83,0.8282828282828283,1.0,0.2,-0.8171145205545839,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,84,0.8383838383838383,1.0,0.2,-0.8322034578906041,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,85,0.8484848484848485,1.0,0.2,-0.8464544841145275,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,86,0.8585858585858586,1.0,0.2,-0.859853498748811,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,87,0.8686868686868687,1.0,0.2,-0.8723872772339677,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,88,0.8787878787878788,1.0,0.2,-0.8840434842443654,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,89,0.8888888888888888,1.0,0.2,-0.8948106860697261,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,90,0.898989898989899,1.0,0.2,-0.9046783620506559,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,91,0.9090909090909091,1.0,0.2,-0.9136369150562309,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,92,0.9191919191919192,1.0,0.2,-0.9216776809928536,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,93,0.9292929292929293,1.0,0.2,-0.9287929373349404,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,94,0.9393939393939394,1.0,0.2,-0.9349759106690516,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,95,0.9494949494949495,1.0,0.2,-0.9402207832430455,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,96,0.9595959595959596,1.0,0.2,-0.9445226985156157,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,97,0.9696969696969697,1.0,0.2,-0.9478777656989865,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,98,0.9797979797979798,1.0,0.2,-0.9502830632914447,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,99,0.98989898989899,1.0,0.2,-0.9517366415963913,independent_numerics
T001,delta_1_epsilon_0.2,finite_transfer,100,100,1.0,1.0,0.2,-0.9522375242262112,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,1,0.0,1.0,0.04,0.2793717932537891,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,2,0.010101010101010102,1.0,0.04,0.2788729690330411,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,3,0.020202020202020204,1.0,0.04,0.2781096486628684,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,4,0.030303030303030304,1.0,0.04,0.2770824185041485,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,5,0.04040404040404041,1.0,0.04,0.27579212130673714,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,6,0.050505050505050504,1.0,0.04,0.2742398555226559,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,7,0.06060606060606061,1.0,0.04,0.27242697436485486,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,8,0.0707070707070707,1.0,0.04,0.27035508461236185,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,9,0.08080808080808081,1.0,0.04,0.26802604516287293,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,10,0.09090909090909091,1.0,0.04,0.26544196533412073,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,11,0.10101010101010101,1.0,0.04,0.26260520291559014,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,12,0.1111111111111111,1.0,0.04,0.25951836197242434,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,13,0.12121212121212122,1.0,0.04,0.25618429040359814,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,14,0.13131313131313133,1.0,0.04,0.2526060772567036,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,15,0.1414141414141414,1.0,0.04,0.2487870498019451,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,16,0.15151515151515152,1.0,0.04,0.24473077036815266,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,17,0.16161616161616163,1.0,0.04,0.24044103294390914,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,18,0.1717171717171717,1.0,0.04,0.23592185954710543,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,19,0.18181818181818182,1.0,0.04,0.23117749636646975,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,20,0.1919191919191919,1.0,0.04,0.22621240967886577,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,21,0.20202020202020202,1.0,0.04,0.2210312815463722,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,22,0.21212121212121213,1.0,0.04,0.2156390052973843,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,23,0.2222222222222222,1.0,0.04,0.210040680796213,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,24,0.23232323232323232,1.0,0.04,0.2042416095058341,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,25,0.24242424242424243,1.0,0.04,0.19824728934872046,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,26,0.25252525252525254,1.0,0.04,0.19206340937081356,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,27,0.26262626262626265,1.0,0.04,0.18569584421396937,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,28,0.2727272727272727,1.0,0.04,0.1791506484023526,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,29,0.2828282828282828,1.0,0.04,0.17243405044848248,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,30,0.29292929292929293,1.0,0.04,0.1655524467848056,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,31,0.30303030303030304,1.0,0.04,0.15851239552682225,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,32,0.31313131313131315,1.0,0.04,0.15132061007403155,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,33,0.32323232323232326,1.0,0.04,0.14398395255505517,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,34,0.3333333333333333,1.0,0.04,0.1365094271235058,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,35,0.3434343434343434,1.0,0.04,0.12890417311130511,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,36,0.35353535353535354,1.0,0.04,0.12117545804630231,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,37,0.36363636363636365,1.0,0.04,0.11333067054117983,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,38,0.37373737373737376,1.0,0.04,0.10537731306077852,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,39,0.3838383838383838,1.0,0.04,0.09732299457508269,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,40,0.3939393939393939,1.0,0.04,0.08917542310523822,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,41,0.40404040404040403,1.0,0.04,0.08094239817007068,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,42,0.41414141414141414,1.0,0.04,0.0726318031406962,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,43,0.42424242424242425,1.0,0.04,0.06425159751087954,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,44,0.43434343434343436,1.0,0.04,0.055809809090915284,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,45,0.4444444444444444,1.0,0.04,0.0473145261328609,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,46,0.45454545454545453,1.0,0.04,0.03877388939503457,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,47,0.46464646464646464,1.0,0.04,0.030196084153746177,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,48,0.47474747474747475,1.0,0.04,0.021589332170289785,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,49,0.48484848484848486,1.0,0.04,0.012961883621267678,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,50,0.494949494949495,1.0,0.04,0.004322009000355071,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,51,0.5050505050505051,1.0,0.04,-0.004322009000355059,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,52,0.5151515151515151,1.0,0.04,-0.012961883621267654,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,53,0.5252525252525253,1.0,0.04,-0.021589332170289806,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,54,0.5353535353535354,1.0,0.04,-0.03019608415374612,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,55,0.5454545454545454,1.0,0.04,-0.03877388939503457,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,56,0.5555555555555556,1.0,0.04,-0.04731452613286102,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,57,0.5656565656565656,1.0,0.04,-0.055809809090915236,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,58,0.5757575757575758,1.0,0.04,-0.06425159751087961,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,59,0.5858585858585859,1.0,0.04,-0.07263180314069646,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,60,0.5959595959595959,1.0,0.04,-0.08094239817007046,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,61,0.6060606060606061,1.0,0.04,-0.08917542310523759,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,62,0.6161616161616161,1.0,0.04,-0.09732299457508269,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,63,0.6262626262626263,1.0,0.04,-0.10537731306077833,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,64,0.6363636363636364,1.0,0.04,-0.11333067054117983,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,65,0.6464646464646465,1.0,0.04,-0.1211754580463022,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,66,0.6565656565656566,1.0,0.04,-0.12890417311130478,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,67,0.6666666666666666,1.0,0.04,-0.13650942712350544,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,68,0.6767676767676768,1.0,0.04,-0.14398395255505478,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,69,0.6868686868686869,1.0,0.04,-0.151320610074031,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,70,0.696969696969697,1.0,0.04,-0.15851239552682142,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,71,0.7070707070707071,1.0,0.04,-0.16555244678480546,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,72,0.7171717171717171,1.0,0.04,-0.1724340504484831,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,73,0.7272727272727273,1.0,0.04,-0.1791506484023518,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,74,0.7373737373737373,1.0,0.04,-0.18569584421396904,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,75,0.7474747474747475,1.0,0.04,-0.19206340937081456,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,76,0.7575757575757576,1.0,0.04,-0.19824728934871994,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,77,0.7676767676767676,1.0,0.04,-0.2042416095058341,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,78,0.7777777777777778,1.0,0.04,-0.2100406807962124,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,79,0.7878787878787878,1.0,0.04,-0.2156390052973845,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,80,0.797979797979798,1.0,0.04,-0.2210312815463718,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,81,0.8080808080808081,1.0,0.04,-0.2262124096788662,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,82,0.8181818181818182,1.0,0.04,-0.23117749636646953,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,83,0.8282828282828283,1.0,0.04,-0.23592185954710498,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,84,0.8383838383838383,1.0,0.04,-0.24044103294390914,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,85,0.8484848484848485,1.0,0.04,-0.24473077036815288,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,86,0.8585858585858586,1.0,0.04,-0.24878704980194466,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,87,0.8686868686868687,1.0,0.04,-0.2526060772567027,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,88,0.8787878787878788,1.0,0.04,-0.25618429040359747,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,89,0.8888888888888888,1.0,0.04,-0.25951836197242456,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,90,0.898989898989899,1.0,0.04,-0.262605202915592,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,91,0.9090909090909091,1.0,0.04,-0.26544196533412023,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,92,0.9191919191919192,1.0,0.04,-0.2680260451628727,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,93,0.9292929292929293,1.0,0.04,-0.27035508461236135,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,94,0.9393939393939394,1.0,0.04,-0.2724269743648553,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,95,0.9494949494949495,1.0,0.04,-0.27423985552265734,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,96,0.9595959595959596,1.0,0.04,-0.27579212130673836,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,97,0.9696969696969697,1.0,0.04,-0.2770824185041495,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,98,0.9797979797979798,1.0,0.04,-0.2781096486628694,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,99,0.98989898989899,1.0,0.04,-0.2788729690330406,independent_numerics
T001,delta_1_epsilon_0.04,finite_transfer,100,100,1.0,1.0,0.04,-0.2793717932537891,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,1,0.0,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,2,0.010101010101010102,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,3,0.020202020202020204,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,4,0.030303030303030304,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,5,0.04040404040404041,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,6,0.050505050505050504,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,7,0.06060606060606061,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,8,0.0707070707070707,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,9,0.08080808080808081,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,10,0.09090909090909091,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,11,0.10101010101010101,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,12,0.1111111111111111,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,13,0.12121212121212122,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,14,0.13131313131313133,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,15,0.1414141414141414,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,16,0.15151515151515152,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,17,0.16161616161616163,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,18,0.1717171717171717,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,19,0.18181818181818182,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,20,0.1919191919191919,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,21,0.20202020202020202,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,22,0.21212121212121213,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,23,0.2222222222222222,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,24,0.23232323232323232,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,25,0.24242424242424243,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,26,0.25252525252525254,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,27,0.26262626262626265,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,28,0.2727272727272727,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,29,0.2828282828282828,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,30,0.29292929292929293,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,31,0.30303030303030304,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,32,0.31313131313131315,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,33,0.32323232323232326,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,34,0.3333333333333333,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,35,0.3434343434343434,1.5,1.0,1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,36,0.35353535353535354,1.5,1.0,0.9999999999990905,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,37,0.36363636363636365,1.5,1.0,0.999999999994543,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,38,0.37373737373737376,1.5,1.0,0.9999999999572537,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,39,0.3838383838383838,1.5,1.0,0.9999999997062332,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,40,0.3939393939393939,1.5,1.0,0.9999999979854692,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,41,0.40404040404040403,1.5,1.0,0.9999999861902326,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,42,0.41414141414141414,1.5,1.0,0.9999999053416149,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,43,0.42424242424242425,1.5,1.0,0.9999993512039795,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,44,0.43434343434343436,1.5,1.0,0.9999955530855654,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,45,0.4444444444444444,1.5,1.0,0.9999695205567437,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,46,0.45454545454545453,1.5,1.0,0.9997910982571298,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,47,0.46464646464646464,1.5,1.0,0.9985685168104479,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,48,0.47474747474747475,1.5,1.0,0.9902049301551402,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,49,0.48484848484848486,1.5,1.0,0.9336332427471151,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,50,0.494949494949495,1.5,1.0,0.580094432382264,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,51,0.5050505050505051,1.5,1.0,-0.580094432382264,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,52,0.5151515151515151,1.5,1.0,-0.9336332427462659,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,53,0.5252525252525253,1.5,1.0,-0.9902049301551402,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,54,0.5353535353535354,1.5,1.0,-0.9985685168095396,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,55,0.5454545454545454,1.5,1.0,-0.9997910982571298,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,56,0.5555555555555556,1.5,1.0,-0.9999695205576532,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,57,0.5656565656565656,1.5,1.0,-0.9999955530864749,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,58,0.5757575757575758,1.5,1.0,-0.9999993512039795,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,59,0.5858585858585859,1.5,1.0,-0.9999999053416149,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,60,0.5959595959595959,1.5,1.0,-0.9999999861902326,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,61,0.6060606060606061,1.5,1.0,-0.9999999979854692,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,62,0.6161616161616161,1.5,1.0,-0.9999999997062332,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,63,0.6262626262626263,1.5,1.0,-0.9999999999572537,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,64,0.6363636363636364,1.5,1.0,-0.999999999994543,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,65,0.6464646464646465,1.5,1.0,-0.9999999999990905,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,66,0.6565656565656566,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,67,0.6666666666666666,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,68,0.6767676767676768,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,69,0.6868686868686869,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,70,0.696969696969697,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,71,0.7070707070707071,1.5,1.0,-1.0,independent_numerics
