trajectory,g0,g1,sites,scaled_time,time,magnetization_z,magnetization_y,normalized_z,normalized_y
across,0.3,1.4,12,1.1666666666666667,4.650387728357935,-0.14194413199322306,0.09865408424932742,-0.8211482804715988,0.5707149038517715
across,0.3,1.4,12,1.1833333333333333,4.716821838763049,-0.13279683452540944,0.09797944302835915,-0.8046819657173603,0.5937061007343997
across,0.3,1.4,12,1.2,4.783255949168161,-0.123730561443417,0.09691385911563123,-0.7872540417917088,0.6166287973186287
across,0.3,1.4,12,1.2166666666666666,4.849690059573274,-0.11478101692374254,0.09547220597226069,-0.7688094223181996,0.6394779684670583
across,0.3,1.4,12,1.2333333333333334,4.916124169978389,-0.10598232846014008,0.09367331658582814,-0.749278164516267,0.662255413099156
across,0.3,1.4,12,1.25,4.982558280383501,-0.0973667370109099,0.09153870047073945,-0.7285755080102889,0.6849654948444843
across,0.3,1.4,12,1.2666666666666666,5.048992390788615,-0.08896441053374537,0.08909120983633652,-0.7066030478647014,0.7076101559109469
across,0.3,1.4,12,1.2833333333333332,5.115426501193728,-0.08080337586291444,0.0863538600014706,-0.6832506150037142,0.7301839474386206
across,0.3,1.4,12,1.3,5.181860611598842,-0.07290954657847312,0.08334896754778726,-0.6583982189209775,0.7526697717602884
across,0.3,1.4,12,1.3166666666666667,5.248294722003955,-0.06530681195030218,0.08009771074341428,-0.6319172219863326,0.7750358859801758
across,0.3,1.4,12,1.3333333333333333,5.3147288324090685,-0.05801714543712017,0.07662014895516159,-0.6036697767227501,0.7972344703231947
across,0.3,1.4,12,1.35,5.381162942814182,-0.0510606909925362,0.07293566994252547,-0.5735054770937504,0.8192017259158271
across,0.3,1.4,12,1.3666666666666667,5.447597053219296,-0.0444557911913622,0.06906377421626517,-0.5412541502250101,0.8408590517228213
across,0.3,1.4,12,1.3833333333333333,5.514031163624408,-0.03821893186479035,0.06502506060505334,-0.5067137249777676,0.8621143780955953
across,0.3,1.4,12,1.4,5.580465274029522,-0.032364591935060145,0.06084225120458277,-0.4696321143605662,0.8828622073467775
across,0.3,1.4,12,1.4166666666666667,5.646899384434636,-0.026905002586024507,0.0565410889366237,-0.42968197815095305,0.9029802864139858
across,0.3,1.4,12,1.4333333333333333,5.713333494839748,-0.021849834843733512,0.05215095653485813,-0.38642703080935725,0.9223199823596278
across,0.3,1.4,12,1.45,5.779767605244862,-0.017205847269560856,0.04770509924365896,-0.3392782155115434,0.9406860754148022
across,0.3,1.4,12,1.4666666666666666,5.846201715649975,-0.012976534316457303,0.04324038050105397,-0.2874377092806989,0.9577993335158802
across,0.3,1.4,12,1.4833333333333334,5.912635826055089,-0.00916181995831053,0.03879655488554535,-0.22982885422363528,0.9732310608310089
across,0.3,1.4,12,1.5,5.979069936460202,-0.005757840004579962,0.03441509963566385,-0.16501212931536227,0.9862915376189791
across,0.3,1.4,12,1.5166666666666666,6.045504046865315,-0.0027568501476814278,0.030137699178457218,-0.0910948035005031,0.9958422248404637
across,0.3,1.4,12,1.5333333333333332,6.111938157270428,-0.0001472858760920015,0.026004520996886354,-0.005663765687309552,0.9999839607504909
across,0.3,1.4,12,1.55,6.178372267675543,0.002086014008949172,0.022052451489719974,0.09417290701218335,0.9955558565871
across,0.3,1.4,12,1.5666666666666667,6.244806378080655,0.00396142499532065,0.01831347417642782,0.21142226828758628,0.9773948150425864
across,0.3,1.4,12,1.5833333333333333,6.311240488485769,0.005500017196526846,0.014813368075998829,0.3480702431882244,0.9374684558996587
across,0.3,1.4,12,1.6,6.3776745988908825,0.006724935655332193,0.011570881276137502,0.5024908431412417,0.8645825307969183
across,0.3,1.4,12,1.6166666666666667,6.444108709295995,0.0076607305425665795,0.00859749506011339,0.6652614271922869,0.7466104965040886
across,0.3,1.4,12,1.6333333333333333,6.510542819701109,0.008332695509841254,0.005897840353848064,0.8162316791815487,0.5777247146353265
across,0.3,1.4,12,1.65,6.5769769301062215,0.008766275307540039,0.00347076484118975,0.9297782678226318,0.36812005200035847
across,0.3,1.4,12,1.6666666666666667,6.643411040511336,0.008986600475324957,0.0013109810447125023,0.989526137995486,0.14435380917640508
across,0.3,1.4,12,1.6833333333333333,6.709845150916449,0.009018197289163338,-0.0005888411283642286,0.9978750885420737,-0.06515602556286311
across,0.3,1.4,12,1.7,6.776279261321562,0.008884905612630015,-0.00223573319963514,0.9697687940525094,-0.244025584892121
across,0.3,1.4,12,1.7166666666666666,6.842713371726675,0.008610016831783293,-0.0036340798624647907,0.9212978892565461,-0.3888575565055062
across,0.3,1.4,12,1.7333333333333334,6.9091474821317895,0.008216620178146686,-0.004783531893374351,0.8642133050879425,-0.5031255939713013
across,0.3,1.4,12,1.75,6.975581592536902,0.007728120451557588,-0.005677451677801339,0.8058992824424513,-0.5920526552248053
across,0.3,1.4,12,1.7666666666666666,7.042015702942016,0.0071688657700476645,-0.006302139755562525,0.7510491763096302,-0.6602462682701252
across,0.3,1.4,12,1.7833333333333332,7.1084498133471286,0.006564802991136036,-0.006637040739882421,0.7032271122343594,-0.7109652794746898
across,0.3,1.4,12,1.8,7.174883923752242,0.005944063326015374,-0.006656051477053284,0.6660881087966685,-0.7458730664930043
across,0.3,1.4,12,1.8166666666666667,7.241318034157356,0.005337373600472643,-0.006329957471049915,0.6446220043378406,-0.7645014529243649
across,0.3,1.4,12,1.8333333333333333,7.3077521445624685,0.0047781913042374315,-0.005629911954930075,0.6470795113888315,-0.762422524549735
across,0.3,1.4,12,1.8499999999999999,7.374186254967582,0.004302474997374232,-0.004531754329568186,0.68852302203401,-0.7252144842246012
across,0.3,1.4,12,1.8666666666666667,7.440620365372696,0.003948025890412904,-0.0030208515175058426,0.7941857125438514,-0.6076751220769327
across,0.3,1.4,12,1.8833333333333333,7.507054475777809,0.003753370536541324,-0.0010970485825300678,0.959840677714012,-0.2805456708015759
across,0.3,1.4,12,1.9,7.573488586182922,0.0037561965449612322,0.001220754759748445,0.9510347472958799,0.30908398443766405
across,0.3,1.4,12,1.9166666666666667,7.6399226965880365,0.003991399993448497,0.0038909170015200075,0.7160627270587799,0.6980359381272165
across,0.3,1.4,12,1.9333333333333333,7.706356806993149,0.00448885087012528,0.006846758357607841,0.5482863434121144,0.8362906705373276
