scaled_time_t_over_tstar,time,g1,physical_diagonal_rate,physical_off_diagonal_rate,printed_diagonal_rate,printed_off_diagonal_rate,dominant_physical_rate
1.54575,0.2428058422143211,20.0,0.27964325303690807,0.4238685358003843,-0.27964325303690807,-0.4238685358003843,0.27964325303690807
1.555625,0.2443570035870311,20.0,0.2664235697542841,0.4420709353900964,-0.2664235697542841,-0.4420709353900964,0.2664235697542841
1.5655,0.24590816495974105,20.0,0.2536138835194469,0.46085595254489026,-0.2536138835194469,-0.46085595254489026,0.2536138835194469
1.575375,0.24745932633245102,20.0,0.24120382180241692,0.4802458993572559,-0.24120382180241692,-0.4802458993572559,0.24120382180241692
1.5852499999999998,0.24901048770516096,20.0,0.22918358604354117,0.5002647032658657,-0.22918358604354117,-0.5002647032658657,0.22918358604354117
1.595125,0.25056164907787093,20.0,0.21754391463229328,0.5209380614403947,-0.21754391463229328,-0.5209380614403947,0.21754391463229328
1.605,0.25211281045058087,20.0,0.20627604897626325,0.5422936142657828,-0.20627604897626325,-0.5422936142657828,0.20627604897626325
1.6148749999999998,0.2536639718232908,20.0,0.19537170236199505,0.5643611408266797,-0.19537170236199505,-0.5643611408266797,0.19537170236199505
1.62475,0.2552151331960008,20.0,0.18482303134271272,0.5871727798204907,-0.18482303134271272,-0.5871727798204907,0.18482303134271272
1.634625,0.25676629456871075,20.0,0.17462260941716115,0.6107632799677397,-0.17462260941716115,-0.6107632799677397,0.17462260941716115
1.6444999999999999,0.2583174559414207,20.0,0.1647634027893604,0.635170284769213,-0.1647634027893604,-0.635170284769213,0.1647634027893604
1.654375,0.2598686173141307,20.0,0.1552387480215753,0.6604346574160396,-0.1552387480215753,-0.6604346574160396,0.1552387480215753
1.66425,0.2614197786868407,20.0,0.14604233141257342,0.6866008528376336,-0.14604233141257342,-0.6866008528376336,0.14604233141257342
1.6741249999999999,0.26297094005955063,20.0,0.13716816995071096,0.7137173453327734,-0.13716816995071096,-0.7137173453327734,0.13716816995071096
1.684,0.26452210143226057,20.0,0.12861059370682623,0.7418371220491652,-0.12861059370682623,-0.7418371220491652,0.12861059370682623
1.693875,0.26607326280497057,20.0,0.1203642295455898,0.7710182548594674,-0.1203642295455898,-0.7710182548594674,0.1203642295455898
1.7037499999999999,0.2676244241776805,20.0,0.11242398604609397,0.801324566063516,-0.11242398604609397,-0.801324566063516,0.11242398604609397
1.713625,0.26917558555039045,20.0,0.1047850395332485,0.8328264070103841,-0.1047850395332485,-0.8328264070103841,0.1047850395332485
1.7235,0.2707267469231004,20.0,0.09744282113117565,0.8656015734269994,-0.09744282113117565,-0.8656015734269994,0.09744282113117565
1.7333749999999999,0.27227790829581033,20.0,0.09039300475835473,0.8997363872997262,-0.09039300475835473,-0.8997363872997262,0.09039300475835473
1.74325,0.27382906966852033,20.0,0.08363149599194951,0.9353269830459222,-0.08363149599194951,-0.9353269830459222,0.08363149599194951
