quench,g0,g1,sites,correlation_distance,scaled_time,time,phase_shift_scaled,sigma_z_correlation,spin_z_correlation,absolute_spin_z_correlation,cluster_magnetization
g0_0.8_g1_1.6,0.8,1.6,256,48,5.383333333333333,23.162617399521363,-0.06666666666666665,6.61730295078906e-06,1.654325737697265e-06,1.654325737697265e-06,0.0012862059468441533
g0_0.8_g1_1.6,0.8,1.6,256,48,5.3999999999999995,23.23522748541328,-0.06666666666666665,4.758414058253766e-06,1.1896035145634415e-06,1.1896035145634415e-06,0.001090689467522008
g0_0.8_g1_1.6,0.8,1.6,256,48,5.416666666666666,23.307837571305196,-0.06666666666666665,3.2408350027058475e-06,8.102087506764619e-07,8.102087506764619e-07,0.0009001159651269729
g0_0.8_g1_1.6,0.8,1.6,256,48,5.433333333333333,23.380447657197113,-0.06666666666666665,2.05166627164174e-06,5.12916567910435e-07,5.12916567910435e-07,0.0007161819377158537
g0_0.8_g1_1.6,0.8,1.6,256,48,5.449999999999999,23.45305774308903,-0.06666666666666665,1.1752659881243432e-06,2.938164970310858e-07,2.938164970310858e-07,0.0005420484268320367
g0_0.8_g1_1.6,0.8,1.6,256,48,5.466666666666667,23.525667828980946,-0.06666666666666665,5.936136962309354e-07,1.4840342405773386e-07,1.4840342405773386e-07,0.000385231649865031
g0_0.8_g1_1.6,0.8,1.6,256,48,5.483333333333333,23.598277914872863,-0.06666666666666665,2.8668339258888244e-07,7.167084814722061e-08,7.167084814722061e-08,0.0002677141164511513
g0_0.8_g1_1.6,0.8,1.6,256,48,5.5,23.67088800076478,-0.06666666666666665,2.3282122759267683e-07,5.820530689816921e-08,5.820530689816921e-08,0.00024125776028590087
g0_0.8_g1_1.6,0.8,1.6,256,48,5.516666666666667,23.743498086656697,-0.06666666666666665,4.0912254147967693e-07,1.0228063536991923e-07,1.0228063536991923e-07,0.0003198134383823157
g0_0.8_g1_1.6,0.8,1.6,256,48,5.533333333333333,23.816108172548613,-0.06666666666666665,7.9180241378481e-07,1.979506034462025e-07,1.979506034462025e-07,0.0004449164005138521
g0_0.8_g1_1.6,0.8,1.6,256,48,5.55,23.88871825844053,-0.06666666666666665,1.3565538748294587e-06,3.391384687073647e-07,3.391384687073647e-07,0.0005823559639149964
g0_0.8_g1_1.6,0.8,1.6,256,48,5.566666666666666,23.961328344332447,-0.06666666666666665,2.0788884066484776e-06,5.197221016621194e-07,5.197221016621194e-07,0.0007209175415136737
g0_0.8_g1_1.6,0.8,1.6,256,48,5.583333333333333,24.03393843022436,-0.06666666666666665,2.9344542644540657e-06,7.336135661135164e-07,7.336135661135164e-07,0.000856512443641957
g0_0.8_g1_1.6,0.8,1.6,256,48,5.6,24.106548516116277,-0.06666666666666665,3.899329290783565e-06,9.748323226958913e-07,9.748323226958913e-07,0.0009873359725523481
g0_0.8_g1_1.6,0.8,1.6,256,48,5.616666666666666,24.179158602008194,-0.06666666666666665,4.950286036474444e-06,1.237571509118611e-06,1.237571509118611e-06,0.001112461913558667
g0_0.8_g1_1.6,0.8,1.6,256,48,5.633333333333333,24.25176868790011,-0.06666666666666665,6.065027923866315e-06,1.5162569809665787e-06,1.5162569809665787e-06,0.0012313638702538656
g0_0.8_g1_1.6,0.8,1.6,256,48,5.6499999999999995,24.324378773792027,-0.06666666666666665,7.222395737595684e-06,1.805598934398921e-06,1.805598934398921e-06,0.0013437257660694466
g0_0.8_g1_1.6,0.8,1.6,256,48,5.666666666666666,24.396988859683944,-0.06666666666666665,8.402543864027375e-06,2.1006359660068437e-06,2.1006359660068437e-06,0.0014493570871275455
g0_0.8_g1_1.6,0.8,1.6,256,48,5.683333333333333,24.46959894557586,-0.06666666666666665,9.58708549564434e-06,2.396771373911085e-06,2.396771373911085e-06,0.0015481509532054957
g0_0.8_g1_1.6,0.8,1.6,256,48,5.699999999999999,24.542209031467774,-0.06666666666666665,1.0759205643805276e-05,2.689801410951319e-06,2.689801410951319e-06,0.0016400614046282898
g0_0.8_g1_1.6,0.8,1.6,256,48,5.716666666666667,24.614819117359694,-0.06666666666666665,1.1903740491700314e-05,2.9759351229250784e-06,2.9759351229250784e-06,0.0017250898883609163
g0_0.8_g1_1.6,0.8,1.6,256,48,5.733333333333333,24.68742920325161,-0.06666666666666665,1.3007221602535844e-05,3.251805400633961e-06,3.251805400633961e-06,0.0018032762962546702
g0_0.8_g1_1.6,0.8,1.6,256,48,5.75,24.760039289143528,-0.06666666666666665,1.4057883958928425e-05,3.5144709897321063e-06,3.5144709897321063e-06,0.0018746922386706855
g0_0.8_g1_1.6,0.8,1.6,256,48,5.766666666666667,24.832649375035444,-0.06666666666666665,1.5045637837367752e-05,3.761409459341938e-06,3.761409459341938e-06,0.0019394353454915527
g0_0.8_g1_1.6,0.8,1.6,256,48,5.783333333333333,24.90525946092736,-0.06666666666666665,1.596200608710223e-05,3.990501521775558e-06,3.990501521775558e-06,0.001997623969063136
g0_0.8_g1_1.6,0.8,1.6,256,48,5.8,24.977869546819278,-0.06666666666666665,1.680003033700098e-05,4.200007584250245e-06,4.200007584250245e-06,0.002049392003558676
g0_0.8_g1_1.6,0.8,1.6,256,48,5.816666666666666,25.050479632711195,-0.06666666666666665,1.755415174990437e-05,4.388537937476092e-06,4.388537937476092e-06,0.0020948837527357198
g0_0.8_g1_1.6,0.8,1.6,256,48,5.833333333333333,25.123089718603108,-0.06666666666666665,1.82200738762148e-05,4.5550184690537e-06,4.5550184690537e-06,0.0021342489238731503
g0_0.8_g1_1.6,0.8,1.6,256,48,5.85,25.195699804495025,-0.06666666666666665,1.8794616613761946e-05,4.698654153440486e-06,4.698654153440486e-06,0.00216763792028108
g0_0.8_g1_1.6,0.8,1.6,256,48,5.866666666666666,25.26830989038694,-0.06666666666666665,1.9275570990386535e-05,4.818892747596634e-06,4.818892747596634e-06,0.0021951976557013342
g0_0.8_g1_1.6,0.8,1.6,256,48,5.883333333333333,25.340919976278858,-0.06666666666666665,1.966156427118097e-05,4.915391067795242e-06,4.915391067795242e-06,0.002217068124301832
g0_0.8_g1_1.6,0.8,1.6,256,48,5.8999999999999995,25.413530062170775,-0.06666666666666665,1.995194369926362e-05,4.987985924815905e-06,4.987985924815905e-06,0.0022333799329303343
g0_0.8_g1_1.6,0.8,1.6,256,48,5.916666666666666,25.48614014806269,-0.06666666666666665,2.0146685090978427e-05,5.036671272744607e-06,5.036671272744607e-06,0.002244252943129318
g0_0.8_g1_1.6,0.8,1.6,256,48,5.933333333333333,25.55875023395461,-0.06666666666666665,2.024632973898342e-05,5.061582434745855e-06,5.061582434745855e-06,0.00224979608737011
g0_0.8_g1_1.6,0.8,1.6,256,48,5.949999999999999,25.63136031984652,-0.06666666666666665,2.025194995072352e-05,5.06298748768088e-06,5.06298748768088e-06,0.002250108327987984
g0_0.8_g1_1.6,0.8,1.6,256,48,5.966666666666667,25.703970405738442,-0.06666666666666665,2.016514044734208e-05,5.04128511183552e-06,5.04128511183552e-06,0.0022452806309758966
g0_0.8_g1_1.6,0.8,1.6,256,48,5.983333333333333,25.77658049163036,-0.06666666666666665,1.998803015692039e-05,4.9970075392300975e-06,4.9970075392300975e-06,0.0022353987427817207
g0_0.8_g1_1.6,0.8,1.6,256,48,6.0,25.849190577522275,-0.06666666666666665,1.972330699042213e-05,4.930826747605533e-06,4.930826747605533e-06,0.0022205464975103614
g0_0.1_g1_1.9,0.1,1.9,256,48,0.033333333333333326,0.0,-0.033333333333333326,0.9974905699336912,0.2493726424834228,0.2493726424834228,0.4993722484113658
g0_0.1_g1_1.9,0.1,1.9,256,48,0.04999999999999999,0.03416308754938478,-0.033333333333333326,0.9935158866166263,0.24837897165415657,0.24837897165415657,0.4983763353673171
g0_0.1_g1_1.9,0.1,1.9,256,48,0.06666666666666665,0.06832617509876956,-0.033333333333333326,0.9816735372235268,0.2454183843058817,0.2454183843058817,0.49539719852445846
g0_0.1_g1_1.9,0.1,1.9,256,48,0.08333333333333333,0.10248926264815435,-0.033333333333333326,0.9622059082123723,0.24055147705309307,0.24055147705309307,0.490460474506451
g0_0.1_g1_1.9,0.1,1.9,256,48,0.09999999999999999,0.13665235019753913,-0.033333333333333326,0.9355080651248212,0.2338770162812053,0.2338770162812053,0.4836083294166937
g0_0.1_g1_1.9,0.1,1.9,256,48,0.11666666666666665,0.1708154377469239,-0.033333333333333326,0.9021148607271272,0.2255287151817818,0.2255287151817818,0.4748986367444971
g0_0.1_g1_1.9,0.1,1.9,256,48,0.13333333333333333,0.2049785252963087,-0.033333333333333326,0.8626838034780024,0.2156709508695006,0.2156709508695006,0.46440386612247386
g0_0.1_g1_1.9,0.1,1.9,256,48,0.15,0.23914161284569346,-0.033333333333333326,0.8179745252464968,0.2044936313116242,0.2044936313116242,0.4522097204966123
g0_0.1_g1_1.9,0.1,1.9,256,48,0.16666666666666666,0.27330470039507826,-0.033333333333333326,0.7688258232223678,0.19220645580559195,0.19220645580559195,0.43841356708659457
g0_0.1_g1_1.9,0.1,1.9,256,48,0.18333333333333332,0.307467787944463,-0.033333333333333326,0.7161313221977629,0.17903283054944072,0.17903283054944072,0.4231227133461884
g0_0.1_g1_1.9,0.1,1.9,256,48,0.19999999999999998,0.3416308754938478,-0.033333333333333326,0.6608148081230599,0.16520370203076498,0.16520370203076498,0.4064525827581429
g0_0.1_g1_1.9,0.1,1.9,256,48,0.21666666666666665,0.3757939630432326,-0.033333333333333326,0.6038062256888095,0.15095155642220237,0.15095155642220237,0.3885248465956873
g0_0.1_g1_1.9,0.1,1.9,256,48,0.23333333333333334,0.4099570505926174,-0.033333333333333326,0.5460192200578168,0.1365048050144542,0.1365048050144542,0.36946556675075176
g0_0.1_g1_1.9,0.1,1.9,256,48,0.25,0.4441201381420022,-0.033333333333333326,0.4883309478510677,0.12208273696276692,0.12208273696276692,0.3494034014756681
g0_0.1_g1_1.9,0.1,1.9,256,48,0.26666666666666666,0.4782832256913869,-0.033333333333333326,0.43156469951342374,0.10789117487835594,0.10789117487835594,0.32846792062293684
g0_0.1_g1_1.9,0.1,1.9,256,48,0.2833333333333333,0.5124463132407717,-0.033333333333333326,0.3764756795782657,0.09411891989456643,0.09411891989456643,0.30678807000039365
g0_0.1_g1_1.9,0.1,1.9,256,48,0.3,0.5466094007901565,-0.033333333333333326,0.323740097927296,0.080935024481824,0.080935024481824,0.2844908161642903
g0_0.1_g1_1.9,0.1,1.9,256,48,0.31666666666666665,0.5807724883395413,-0.033333333333333326,0.2739475469804815,0.06848688674512038,0.06848688674512038,0.2616999937812769
g0_0.1_g1_1.9,0.1,1.9,256,48,0.3333333333333333,0.614935575888926,-0.033333333333333326,0.22759648726312598,0.056899121815781495,0.056899121815781495,0.2385353680605488
g0_0.1_g1_1.9,0.1,1.9,256,48,0.35,0.6490986634383108,-0.033333333333333326,0.185092544168696,0.046273136042174,0.046273136042174,0.2151119151562135
g0_0.1_g1_1.9,0.1,1.9,256,48,0.36666666666666664,0.6832617509876956,-0.033333333333333326,0.1467492357094768,0.0366873089273692,0.0366873089273692,0.19153931431267368
g0_0.1_g1_1.9,0.1,1.9,256,48,0.3833333333333333,0.7174248385370804,-0.033333333333333326,0.11279070506689347,0.028197676266723367,0.028197676266723367,0.16792163727978407
g0_0.1_g1_1.9,0.1,1.9,256,48,0.39999999999999997,0.7515879260864652,-0.033333333333333326,0.0833560203656664,0.0208390050914166,0.0208390050914166,0.14435721350669178
g0_0.1_g1_1.9,0.1,1.9,256,48,0.41666666666666663,0.7857510136358499,-0.033333333333333326,0.05850462255198037,0.014626155637995093,0.014626155637995093,0.12093864410516224
g0_0.1_g1_1.9,0.1,1.9,256,48,0.43333333333333335,0.8199141011852348,-0.033333333333333326,0.03822254422025085,0.009555636055062712,0.009555636055062712,0.09775293374146227
g0_0.1_g1_1.9,0.1,1.9,256,48,0.45,0.8540771887346196,-0.033333333333333326,0.02242908051094049,0.005607270127735122,0.005607270127735122,0.07488170756423175
g0_0.1_g1_1.9,0.1,1.9,256,48,0.4666666666666667,0.8882402762840044,-0.033333333333333326,0.010983660426821397,0.0027459151067053492,0.0027459151067053492,0.0524014800049135
g0_0.1_g1_1.9,0.1,1.9,256,48,0.48333333333333334,0.9224033638333892,-0.033333333333333326,0.003692736141218263,0.0009231840353045658,0.0009231840353045658,0.030383943708882918
g0_0.1_g1_1.9,0.1,1.9,256,48,0.5,0.9565664513827739,-0.033333333333333326,0.0003165730419618486,7.914326049046215e-05,7.914326049046215e-05,0.008896249799239125
g0_0.1_g1_1.9,0.1,1.9,256,48,0.5166666666666666,0.9907295389321586,-0.033333333333333326,0.0005758795356359638,0.00014396988390899095,0.00014396988390899095,0.011998745097258753
g0_0.1_g1_1.9,0.1,1.9,256,48,0.5333333333333333,1.0248926264815434,-0.033333333333333326,0.0041582596170031015,0.0010395649042507754,0.0010395649042507754,0.03224228441427151
g0_0.1_g1_1.9,0.1,1.9,256,48,0.5499999999999999,1.059055714030928,-0.033333333333333326,0.010724500975146252,0.002681125243786563,0.002681125243786563,0.05177958327165798
g0_0.1_g1_1.9,0.1,1.9,256,48,0.5666666666666667,1.093218801580313,-0.033333333333333326,0.019914726510952913,0.004978681627738228,0.004978681627738228,0.07055977343882439
g0_0.1_g1_1.9,0.1,1.9,256,48,0.5833333333333334,1.1273818891296978,-0.033333333333333326,0.03135443846589204,0.00783860961647301,0.00783860961647301,0.08853592274592845
g0_0.1_g1_1.9,0.1,1.9,256,48,0.6,1.1615449766790826,-0.033333333333333326,0.04466047392643142,0.011165118481607854,0.011165118481607854,0.10566512424451056
g0_0.1_g1_1.9,0.1,1.9,256,48,0.6166666666666667,1.1957080642284674,-0.033333333333333326,0.05944687115545706,0.014861717788864266,0.014861717788864266,0.12190864525891618
g0_0.1_g1_1.9,0.1,1.9,256,48,0.6333333333333333,1.229871151777852,-0.033333333333333326,0.07533062145501795,0.01883265536375449,0.01883265536375449,0.1372321222008699
g0_0.1_g1_1.9,0.1,1.9,256,48,0.65,1.264034239327237,-0.033333333333333326,0.09193725475746463,0.022984313689366157,0.022984313689366157,0.1516057838255723
g0_0.1_g1_1.9,0.1,1.9,256,48,0.6666666666666666,1.2981973268766216,-0.033333333333333326,0.10890618244762859,0.027226545611907148,0.027226545611907148,0.16500468360597267
g0_0.1_g1_1.9,0.1,1.9,256,48,0.6833333333333333,1.3323604144260066,-0.033333333333333326,0.1258957012014624,0.0314739253003656,0.0314739253003656,0.17740892114086484
g0_0.1_g1_1.9,0.1,1.9,256,48,0.7,1.3665235019753912,-0.033333333333333326,0.1425875493792698,0.03564688734481745,0.03564688734481745,0.1888038329717314
g0_0.1_g1_1.9,0.1,1.9,256,48,0.7166666666666667,1.400686589524776,-0.033333333333333326,0.1586909043612866,0.03967272609032165,0.03967272609032165,0.19918013477834995
g0_0.1_g1_1.9,0.1,1.9,256,48,0.7333333333333333,1.4348496770741608,-0.033333333333333326,0.17394571581094928,0.04348642895273732,0.04348642895273732,0.20853399951263898
g0_0.1_g1_1.9,0.1,1.9,256,48,0.75,1.4690127646235456,-0.033333333333333326,0.18812528585704924,0.04703132146426231,0.04703132146426231,0.21686705942641982
g0_0.1_g1_1.9,0.1,1.9,256,48,0.7666666666666666,1.5031758521729304,-0.033333333333333326,0.20103803134823872,0.05025950783705968,0.05025950783705968,0.22418632392958246
g0_0.1_g1_1.9,0.1,1.9,256,48,0.7833333333333333,1.5373389397223152,-0.033333333333333326,0.21252839365156145,0.05313209841289036,0.05313209841289036,0.23050400953755742
g0_0.1_g1_1.9,0.1,1.9,256,48,0.7999999999999999,1.5715020272716997,-0.033333333333333326,0.22247689542266028,0.05561922385566507,0.05561922385566507,0.23583728258200626
g0_0.1_g1_1.9,0.1,1.9,256,48,0.8166666666666667,1.6056651148210848,-0.033333333333333326,0.2307993785988535,0.057699844649713374,0.057699844649713374,0.24020791962321594
g0_0.1_g1_1.9,0.1,1.9,256,48,0.8333333333333334,1.6398282023704696,-0.033333333333333326,0.23744549081662653,0.05936137270415663,0.05936137270415663,0.2436418943945327
g0_0.1_g1_1.9,0.1,1.9,256,48,0.85,1.6739912899198544,-0.033333333333333326,0.2423965160757644,0.0605991290189411,0.0605991290189411,0.24616890343611864
g0_0.1_g1_1.9,0.1,1.9,256,48,0.8666666666666667,1.7081543774692391,-0.033333333333333326,0.2456626678041489,0.06141566695103722,0.06141566695103722,0.24782184518528066
g0_0.1_g1_1.9,0.1,1.9,256,48,0.8833333333333333,1.7423174650186237,-0.033333333333333326,0.2472799772014691,0.061819994300367276,0.061819994300367276,0.24863626907667208
g0_0.1_g1_1.9,0.1,1.9,256,48,0.9,1.7764805525680087,-0.033333333333333326,0.24730691625197457,0.06182672906299364,0.06182672906299364,0.2486498121113178
g0_0.1_g1_1.9,0.1,1.9,256,48,0.9166666666666666,1.8106436401173933,-0.033333333333333326,0.24582089319360678,0.061455223298401696,0.061455223298401696,0.24790164037053425
g0_0.1_g1_1.9,0.1,1.9,256,48,0.9333333333333333,1.8448067276667783,-0.033333333333333326,0.24291474924524314,0.060728687311310786,0.060728687311310786,0.2464319121203883
g0_0.1_g1_1.9,0.1,1.9,256,48,0.95,1.878969815216163,-0.033333333333333326,0.23869337025985513,0.05967334256496378,0.05967334256496378,0.24428127755717133
g0_0.1_g1_1.9,0.1,1.9,256,48,0.9666666666666667,1.9131329027655477,-0.033333333333333326,0.23327050727064313,0.058317626817660784,0.058317626817660784,0.2414904280042188
g0_0.1_g1_1.9,0.1,1.9,256,48,0.9833333333333333,1.9472959903149325,-0.033333333333333326,0.22676587738403642,0.056691469346009105,0.056691469346009105,0.23809970463234326
g0_0.1_g1_1.9,0.1,1.9,256,48,1.0,1.9814590778643173,-0.033333333333333326,0.21930259291164436,0.05482564822791109,0.05482564822791109,0.23414877370575976
g0_0.1_g1_1.9,0.1,1.9,256,48,1.0166666666666666,2.015622165413702,-0.033333333333333326,0.21100494365265537,0.052751235913163844,0.052751235913163844,0.22967637212644196
g0_0.1_g1_1.9,0.1,1.9,256,48,1.0333333333333332,2.049785252963087,-0.033333333333333326,0.2019965362251924,0.0504991340562981,0.0504991340562981,0.2247201238347338
g0_0.1_g1_1.9,0.1,1.9,256,48,1.0499999999999998,2.0839483405124715,-0.033333333333333326,0.19239877636998037,0.04809969409249509,0.04809969409249509,0.21931642458442344
g0_0.1_g1_1.9,0.1,1.9,256,48,1.0666666666666664,2.118111428061856,-0.033333333333333326,0.1823296659305864,0.0455824164826466,0.0455824164826466,0.2135003898887461
g0_0.1_g1_1.9,0.1,1.9,256,48,1.0833333333333335,2.1522745156112415,-0.033333333333333326,0.17190287611916655,0.04297571902979164,0.04297571902979164,0.20730585864801707
g0_0.1_g1_1.9,0.1,1.9,256,48,1.1,2.186437603160626,-0.033333333333333326,0.1612270527433466,0.04030676318583665,0.04030676318583665,0.2007654432063363
g0_0.1_g1_1.9,0.1,1.9,256,48,1.1166666666666667,2.2206006907100106,-0.033333333333333326,0.15040530705732041,0.037601326764330104,0.037601326764330104,0.19391061539877105
g0_0.1_g1_1.9,0.1,1.9,256,48,1.1333333333333333,2.2547637782593957,-0.033333333333333326,0.13953484734133476,0.03488371183533369,0.03488371183533369,0.18677181756178765
g0_0.1_g1_1.9,0.1,1.9,256,48,1.15,2.2889268658087802,-0.033333333333333326,0.12870671057996602,0.032176677644991505,0.032176677644991505,0.17937858747629692
g0_0.1_g1_1.9,0.1,1.9,256,48,1.1666666666666665,2.3230899533581653,-0.033333333333333326,0.11800555997242823,0.029501389993107058,0.029501389993107058,0.17175968675188907
g0_0.1_g1_1.9,0.1,1.9,256,48,1.1833333333333331,2.35725304090755,-0.033333333333333326,0.10750952169989293,0.026877380424973233,0.026877380424973233,0.1639432231748944
g0_0.1_g1_1.9,0.1,1.9,256,48,1.2000000000000002,2.391416128456935,-0.033333333333333326,0.09729004264018568,0.02432251066004642,0.02432251066004642,0.15595675894313277
g0_0.1_g1_1.9,0.1,1.9,256,48,1.2166666666666668,2.4255792160063194,-0.033333333333333326,0.08741175886428648,0.02185293971607162,0.02185293971607162,0.1478273983944506
g0_0.1_g1_1.9,0.1,1.9,256,48,1.2333333333333334,2.459742303555704,-0.033333333333333326,0.0779323721722992,0.0194830930430748,0.0194830930430748,0.13958185069368725
g0_0.1_g1_1.9,0.1,1.9,256,48,1.25,2.493905391105089,-0.033333333333333326,0.06890253815610868,0.01722563453902717,0.01722563453902717,0.13124646486297134
g0_0.1_g1_1.9,0.1,1.9,256,48,1.2666666666666666,2.528068478654474,-0.033333333333333326,0.060365773980353594,0.015091443495088399,0.015091443495088399,0.12284723641616199
g0_0.1_g1_1.9,0.1,1.9,256,48,1.2833333333333332,2.5622315662038586,-0.033333333333333326,0.05235839707469834,0.013089599268674585,0.013089599268674585,0.11440978659483018
g0_0.1_g1_1.9,0.1,1.9,256,48,1.2999999999999998,2.596394653753243,-0.033333333333333326,0.04490950719801039,0.011227376799502597,0.011227376799502597,0.10595931671874162
g0_0.1_g1_1.9,0.1,1.9,256,48,1.3166666666666664,2.6305577413026278,-0.033333333333333326,0.038041023977044695,0.009510255994261174,0.009510255994261174,0.09752054139647284
g0_0.1_g1_1.9,0.1,1.9,256,48,1.3333333333333335,2.6647208288520132,-0.033333333333333326,0.03176779026107006,0.007941947565267515,0.007941947565267515,0.08911760524872464
g0_0.1_g1_1.9,0.1,1.9,256,48,1.35,2.698883916401398,-0.033333333333333326,0.026097748780778224,0.006524437195194556,0.006524437195194556,0.0807739883576053
g0_0.1_g1_1.9,0.1,1.9,256,48,1.3666666666666667,2.7330470039507824,-0.033333333333333326,0.021032196019653563,0.005258049004913391,0.005258049004913391,0.07251240586901934
g0_0.1_g1_1.9,0.1,1.9,256,48,1.3833333333333333,2.7672100915001674,-0.033333333333333326,0.016566113283940774,0.0041415283209851935,0.0041415283209851935,0.06435470706160656
g0_0.1_g1_1.9,0.1,1.9,256,48,1.4,2.801373179049552,-0.033333333333333326,0.012688571064296238,0.0031721427660740594,0.0031721427660740594,0.05632177879003875
g0_0.1_g1_1.9,0.1,1.9,256,48,1.4166666666666665,2.835536266598937,-0.033333333333333326,0.009383199245720597,0.002345799811430149,0.002345799811430149,0.04843345756220744
g0_0.1_g1_1.9,0.1,1.9,256,48,1.4333333333333331,2.8696993541483216,-0.033333333333333326,0.0066287128033515035,0.0016571782008378759,0.0016571782008378759,0.040708453677803534
g0_0.1_g1_1.9,0.1,1.9,256,48,1.4500000000000002,2.9038624416977066,-0.033333333333333326,0.004399480499477177,0.0010998701248692943,0.0010998701248692943,0.03316428990449357
g0_0.1_g1_1.9,0.1,1.9,256,48,1.4666666666666668,2.938025529247091,-0.033333333333333326,0.0026661228632329816,0.0006665307158082454,0.0006665307158082454,0.02581725616343157
g0_0.1_g1_1.9,0.1,1.9,256,48,1.4833333333333334,2.9721886167964757,-0.033333333333333326,0.001396125394747521,0.00034903134868688023,0.00034903134868688023,0.018682380701797088
g0_0.1_g1_1.9,0.1,1.9,256,48,1.5,3.0063517043458607,-0.033333333333333326,0.0005544534200913741,0.00013861335502284353,0.00013861335502284353,0.011773417304370194
g0_0.1_g1_1.9,0.1,1.9,256,48,1.5166666666666666,3.0405147918952458,-0.033333333333333326,0.0001041562017717756,2.60390504429439e-05,2.60390504429439e-05,0.005102847287832931
g0_0.1_g1_1.9,0.1,1.9,256,48,1.5333333333333332,3.0746778794446303,-0.033333333333333326,6.9496098192281226e-06,1.7374024548070306e-06,1.7374024548070306e-06,0.001318105631126364
g0_0.1_g1_1.9,0.1,1.9,256,48,1.5499999999999998,3.108840966994015,-0.033333333333333326,0.00022376868764966928,5.594217191241732e-05,5.594217191241732e-05,0.007479449973923037
g0_0.1_g1_1.9,0.1,1.9,256,48,1.5666666666666664,3.1430040545433995,-0.033333333333333326,0.0007152836103761742,0.00017882090259404356,0.00017882090259404356,0.013372393300903304
g0_0.1_g1_1.9,0.1,1.9,256,48,1.5833333333333335,3.177167142092785,-0.033333333333333326,0.0014423746523964248,0.0003605936630991062,0.0003605936630991062,0.018989303912969168
g0_0.1_g1_1.9,0.1,1.9,256,48,1.6,3.2113302296421695,-0.033333333333333326,0.0023665637066270246,0.0005916409266567562,0.0005916409266567562,0.024323670090197248
g0_0.1_g1_1.9,0.1,1.9,256,48,1.6166666666666667,3.245493317191554,-0.033333333333333326,0.0034504015190385284,0.0008626003797596321,0.0008626003797596321,0.02937005923997485
g0_0.1_g1_1.9,0.1,1.9,256,48,1.6333333333333333,3.279656404740939,-0.033333333333333326,0.004657811051724797,0.0011644527629311992,0.0011644527629311992,0.03412407893161659
g0_0.1_g1_1.9,0.1,1.9,256,48,1.65,3.3138194922903237,-0.033333333333333326,0.005954388241596822,0.0014885970603992055,0.0014885970603992055,0.03858234130271523
g0_0.1_g1_1.9,0.1,1.9,256,48,1.6666666666666665,3.3479825798397087,-0.033333333333333326,0.007307661895688196,0.001826915473922049,0.001826915473922049,0.04274243177361402
g0_0.1_g1_1.9,0.1,1.9,256,48,1.6833333333333331,3.3821456673890933,-0.033333333333333326,0.00868731460691654,0.002171828651729135,0.002171828651729135,0.04660288244013598
g0_0.1_g1_1.9,0.1,1.9,256,48,1.7000000000000002,3.4163087549384783,-0.033333333333333326,0.010065366459277705,0.0025163416148194263,0.0025163416148194263,0.05016314996907019
g0_0.1_g1_1.9,0.1,1.9,256,48,1.7166666666666668,3.450471842487863,-0.033333333333333326,0.011416323006727569,0.0028540807516818922,0.0028540807516818922,0.053423597330036585
g0_0.1_g1_1.9,0.1,1.9,256,48,1.7333333333333334,3.4846349300372474,-0.033333333333333326,0.012717288647830316,0.003179322161957579,0.003179322161957579,0.05638547828969422
g0_0.1_g1_1.9,0.1,1.9,256,48,1.75,3.5187980175866325,-0.033333333333333326,0.01394804616618752,0.00348701154154688,0.00348701154154688,0.05905092329123127
g0_0.1_g1_1.9,0.1,1.9,256,48,1.7666666666666666,3.5529611051360175,-0.033333333333333326,0.015091102939473893,0.0037727757348684733,0.0037727757348684733,0.06142292515721205
g0_0.1_g1_1.9,0.1,1.9,256,48,1.7833333333333332,3.587124192685402,-0.033333333333333326,0.016131704193583694,0.004032926048395924,0.004032926048395924,0.06350532299261161
g0_0.1_g1_1.9,0.1,1.9,256,48,1.7999999999999998,3.6212872802347866,-0.033333333333333326,0.017057813726242852,0.004264453431560713,0.004264453431560713,0.06530278272448053
g0_0.1_g1_1.9,0.1,1.9,256,48,1.8166666666666664,3.655450367784171,-0.033333333333333326,0.017860062755954337,0.004465015688988584,0.004465015688988584,0.06682077288529806
g0_0.1_g1_1.9,0.1,1.9,256,48,1.8333333333333335,3.6896134553335567,-0.033333333333333326,0.018531667953827356,0.004632916988456839,0.004632916988456839,0.06806553451238621
g0_0.1_g1_1.9,0.1,1.9,256,48,1.85,3.7237765428829412,-0.033333333333333326,0.019068320254354867,0.004767080063588717,0.004767080063588717,0.06904404437450573
g0_0.1_g1_1.9,0.1,1.9,256,48,1.8666666666666667,3.757939630432326,-0.033333333333333326,0.019468046668215735,0.004867011667053934,0.004867011667053934,0.06976397112445602
g0_0.1_g1_1.9,0.1,1.9,256,48,1.8833333333333333,3.7921027179817104,-0.033333333333333326,0.019731047978033035,0.004932761994508259,0.004932761994508259,0.07023362438681531
g0_0.1_g1_1.9,0.1,1.9,256,48,1.9,3.8262658055310954,-0.033333333333333326,0.01985951582617275,0.004964878956543187,0.004964878956543187,0.07046189719659263
g0_0.1_g1_1.9,0.1,1.9,256,48,1.9166666666666665,3.8604288930804804,-0.033333333333333326,0.019857433244816227,0.004964358311204057,0.004964358311204057,0.07045820258283671
g0_0.1_g1_1.9,0.1,1.9,256,48,1.9333333333333331,3.894591980629865,-0.033333333333333326,0.01973036308392066,0.004932590770980165,0.004932590770980165,0.07023240541929462
