scenario,g0,g1,branch,k,real_z,imag_z
across_critical,0.4,1.3,-3,1.3528483364521047,-0.744110340143715,-5.384227186357785
across_critical,0.4,1.3,-3,1.3548118318605984,-0.7445430556651388,-5.377930705067713
across_critical,0.4,1.3,-3,1.3567753272690921,-0.744975071199031,-5.371653563226941
across_critical,0.4,1.3,-3,1.3587388226775856,-0.7454063961102609,-5.365395684900019
across_critical,0.4,1.3,-3,1.3607023180860793,-0.7458370397105836,-5.359156994553069
across_critical,0.4,1.3,-3,1.3626658134945728,-0.7462670112591208,-5.352937417051232
across_critical,0.4,1.3,-3,1.3646293089030666,-0.7466963199628393,-5.346736877656126
across_critical,0.4,1.3,-3,1.36659280431156,-0.7471249749770219,-5.340555302023336
across_critical,0.4,1.3,-3,1.3685562997200538,-0.7475529854057377,-5.334392616199903
across_critical,0.4,1.3,-3,1.3705197951285473,-0.7479803603023055,-5.32824874662185
across_critical,0.4,1.3,-3,1.372483290537041,-0.7484071086697559,-5.322123620111719
across_critical,0.4,1.3,-3,1.3744467859455347,-0.7488332394612873,-5.3160171638761256
across_critical,0.4,1.3,-3,1.3764102813540282,-0.749258761580717,-5.309929305503332
across_critical,0.4,1.3,-3,1.378373776762522,-0.749683683882933,-5.303859972960839
across_critical,0.4,1.3,-3,1.3803372721710154,-0.7501080151743373,-5.297809094592997
across_critical,0.4,1.3,-3,1.3823007675795091,-0.7505317642132858,-5.291776599118627
across_critical,0.4,1.3,-3,1.3842642629880026,-0.7509549397105282,-5.2857624156286755
across_critical,0.4,1.3,-3,1.3862277583964964,-0.7513775503296403,-5.279766473583867
across_critical,0.4,1.3,-3,1.3881912538049899,-0.7517996046874537,-5.273788702812386
across_critical,0.4,1.3,-3,1.3901547492134836,-0.752221111354482,-5.267829033507572
across_critical,0.4,1.3,-3,1.3921182446219773,-0.7526420788553451,-5.261887396225638
across_critical,0.4,1.3,-3,1.3940817400304708,-0.7530625156691858,-5.255963721883392
across_critical,0.4,1.3,-3,1.3960452354389645,-0.7534824302300878,-5.25005794175599
across_critical,0.4,1.3,-3,1.398008730847458,-0.7539018309274852,-5.244169987474694
across_critical,0.4,1.3,-3,1.3999722262559517,-0.7543207261065742,-5.238299791024654
across_critical,0.4,1.3,-3,1.4019357216644452,-0.7547391240687152,-5.2324472847427055
across_critical,0.4,1.3,-3,1.403899217072939,-0.7551570330718373,-5.226612401315174
across_critical,0.4,1.3,-3,1.4058627124814325,-0.7555744613308341,-5.220795073775712
across_critical,0.4,1.3,-3,1.4078262078899262,-0.755991417017961,-5.214995235503131
across_critical,0.4,1.3,-3,1.4097897032984197,-0.7564079082632265,-5.209212820219272
across_critical,0.4,1.3,-3,1.4117531987069134,-0.7568239431547801,-5.203447761986873
across_critical,0.4,1.3,-3,1.4137166941154071,-0.7572395297392995,-5.197699995207464
across_critical,0.4,1.3,-3,1.4156801895239006,-0.7576546760223692,-5.191969454619264
across_critical,0.4,1.3,-3,1.4176436849323943,-0.7580693899688651,-5.18625607529511
across_critical,0.4,1.3,-3,1.4196071803408878,-0.7584836795033251,-5.180559792640391
across_critical,0.4,1.3,-3,1.4215706757493816,-0.7588975525103255,-5.174880542390995
across_critical,0.4,1.3,-3,1.423534171157875,-0.7593110168348504,-5.169218260611276
across_critical,0.4,1.3,-3,1.4254976665663688,-0.7597240802826575,-5.163572883692039
across_critical,0.4,1.3,-3,1.4274611619748623,-0.7601367506206421,-5.157944348348526
across_critical,0.4,1.3,-3,1.429424657383356,-0.7605490355772004,-5.152332591618429
across_critical,0.4,1.3,-3,1.4313881527918497,-0.7609609428425844,-5.146737550859919
across_critical,0.4,1.3,-3,1.4333516482003432,-0.7613724800692593,-5.141159163749676
across_critical,0.4,1.3,-3,1.435315143608837,-0.7617836548722557,-5.135597368280942
across_critical,0.4,1.3,-3,1.4372786390173304,-0.7621944748295189,-5.130052102761594
across_critical,0.4,1.3,-3,1.4392421344258242,-0.7626049474822542,-5.12452330581221
across_critical,0.4,1.3,-3,1.4412056298343177,-0.7630150803352733,-5.119010916364178
across_critical,0.4,1.3,-3,1.4431691252428114,-0.7634248808573354,-5.113514873657791
across_critical,0.4,1.3,-3,1.4451326206513049,-0.7638343564814848,-5.108035117240377
across_critical,0.4,1.3,-3,1.4470961160597986,-0.7642435146053861,-5.102571586964425
across_critical,0.4,1.3,-3,1.449059611468292,-0.7646523625916605,-5.097124222985741
across_critical,0.4,1.3,-3,1.4510231068767858,-0.7650609077682133,-5.091692965761595
across_critical,0.4,1.3,-3,1.4529866022852795,-0.7654691574285647,-5.086277756048915
across_critical,0.4,1.3,-3,1.454950097693773,-0.7658771188321731,-5.080878534902455
across_critical,0.4,1.3,-3,1.4569135931022668,-0.7662847992047607,-5.0754952436730045
across_critical,0.4,1.3,-3,1.4588770885107603,-0.7666922057386318,-5.0701278240056
across_critical,0.4,1.3,-3,1.460840583919254,-0.7670993455929923,-5.064776217837747
across_critical,0.4,1.3,-3,1.4628040793277475,-0.7675062258942648,-5.059440367397663
across_critical,0.4,1.3,-3,1.4647675747362412,-0.7679128537364024,-5.054120215202521
across_critical,0.4,1.3,-3,1.4667310701447347,-0.7683192361811989,-5.048815704056719
across_critical,0.4,1.3,-3,1.4686945655532284,-0.7687253802585987,-5.043526777050153
across_critical,0.4,1.3,-3,1.4706580609617221,-0.7691312929670006,-5.038253377556499
across_critical,0.4,1.3,-3,1.4726215563702156,-0.7695369812735643,-5.032995449231523
across_critical,0.4,1.3,-3,1.4745850517787094,-0.7699424521145103,-5.027752936011378
across_critical,0.4,1.3,-3,1.4765485471872029,-0.7703477123954207,-5.022525782110945
across_critical,0.4,1.3,-3,1.4785120425956966,-0.7707527689915337,-5.017313932022149
across_critical,0.4,1.3,-3,1.48047553800419,-0.7711576287480427,-5.012117330512322
across_critical,0.4,1.3,-3,1.4824390334126838,-0.7715622984803836,-5.006935922622552
across_critical,0.4,1.3,-3,1.4844025288211773,-0.7719667849745308,-5.001769653666056
across_critical,0.4,1.3,-3,1.486366024229671,-0.772371094987281,-4.996618469226558
across_critical,0.4,1.3,-3,1.4883295196381645,-0.772775235246544,-4.9914823151566905
across_critical,0.4,1.3,-3,1.4902930150466582,-0.7731792124516224,-4.986361137576387
across_critical,0.4,1.3,-3,1.492256510455152,-0.7735830332734969,-4.981254882871308
across_critical,0.4,1.3,-3,1.4942200058636455,-0.7739867043551046,-4.976163497691258
across_critical,0.4,1.3,-3,1.4961835012721392,-0.7743902323116186,-4.971086928948628
across_critical,0.4,1.3,-3,1.4981469966806327,-0.7747936237307222,-4.966025123816842
across_critical,0.4,1.3,-3,1.5001104920891264,-0.7751968851728851,-4.960978029728818
across_critical,0.4,1.3,-3,1.50207398749762,-0.7756000231716342,-4.9559455943754385
across_critical,0.4,1.3,-3,1.5040374829061136,-0.7760030442338229,-4.950927765704023
across_critical,0.4,1.3,-3,1.506000978314607,-0.7764059548399018,-4.945924491916827
across_critical,0.4,1.3,-3,1.5079644737231008,-0.7768087614441828,-4.940935721469541
across_critical,0.4,1.3,-3,1.5099279691315945,-0.7772114704751051,-4.935961403069803
across_critical,0.4,1.3,-3,1.511891464540088,-0.7776140883354968,-4.93100148567572
across_critical,0.4,1.3,-3,1.5138549599485818,-0.7780166214028369,-4.926055918494399
across_critical,0.4,1.3,-3,1.5158184553570753,-0.7784190760295125,-4.921124650980491
across_critical,0.4,1.3,-3,1.517781950765569,-0.778821458543078,-4.916207632834744
across_critical,0.4,1.3,-3,1.5197454461740625,-0.7792237752465092,-4.911304814002565
across_critical,0.4,1.3,-3,1.5217089415825562,-0.7796260324184577,-4.906416144672595
across_critical,0.4,1.3,-3,1.5236724369910497,-0.7800282363135014,-4.901541575275283
across_critical,0.4,1.3,-3,1.5256359323995434,-0.7804303931623974,-4.89668105648149
across_critical,0.4,1.3,-3,1.5275994278080371,-0.7808325091723284,-4.891834539201082
across_critical,0.4,1.3,-3,1.5295629232165306,-0.78123459052715,-4.887001974581546
across_critical,0.4,1.3,-3,1.5315264186250244,-0.7816366433876358,-4.882183314006607
across_critical,0.4,1.3,-3,1.5334899140335179,-0.7820386738917221,-4.877378509094864
across_critical,0.4,1.3,-3,1.5354534094420116,-0.7824406881547485,-4.872587511698425
across_critical,0.4,1.3,-3,1.537416904850505,-0.7828426922696984,-4.867810273901559
across_critical,0.4,1.3,-3,1.5393804002589988,-0.783244692307439,-4.863046748019351
across_critical,0.4,1.3,-3,1.5413438956674923,-0.7836466943169571,-4.858296886596376
across_critical,0.4,1.3,-3,1.543307391075986,-0.7840487043255951,-4.853560642405366
across_critical,0.4,1.3,-3,1.5452708864844795,-0.7844507283392859,-4.848837968445908
across_critical,0.4,1.3,-3,1.5472343818929732,-0.7848527723427847,-4.844128817943126
across_critical,0.4,1.3,-3,1.549197877301467,-0.7852548422999,-4.839433144346394
across_critical,0.4,1.3,-3,1.5511613727099605,-0.7856569441537238,-4.834750901328046
across_critical,0.4,1.3,-3,1.5531248681184542,-0.7860590838268601,-4.8300820427820925
across_critical,0.4,1.3,-3,1.5550883635269477,-0.7864612672216506,-4.825426522822958
across_critical,0.4,1.3,-3,1.5570518589354414,-0.7868635002204013,-4.820784295784211
across_critical,0.4,1.3,-3,1.559015354343935,-0.7872657886856042,-4.816155316217321
across_critical,0.4,1.3,-3,1.5609788497524286,-0.7876681384601627,-4.811539538890405
across_critical,0.4,1.3,-3,1.5629423451609221,-0.7880705553676108,-4.806936918786995
across_critical,0.4,1.3,-3,1.5649058405694158,-0.7884730452123334,-4.8023474111048134
across_critical,0.4,1.3,-3,1.5668693359779096,-0.7888756137797851,-4.797770971254546
across_critical,0.4,1.3,-3,1.568832831386403,-0.7892782668367062,-4.79320755485864
across_critical,0.4,1.3,-3,1.5707963267948968,-0.7896810101313397,-4.788657117750092
across_critical,0.4,1.3,-3,1.5727598222033903,-0.7900838493936456,-4.784119615971261
across_critical,0.4,1.3,-3,1.574723317611884,-0.7904867903355136,-4.779595005772678
across_critical,0.4,1.3,-3,1.5766868130203775,-0.7908898386509743,-4.7750832436118635
across_critical,0.4,1.3,-3,1.5786503084288712,-0.7912930000164126,-4.770584286152163
across_critical,0.4,1.3,-3,1.5806138038373647,-0.7916962800907744,-4.766098090261582
across_critical,0.4,1.3,-3,1.5825772992458584,-0.7920996845157762,-4.7616246130116275
across_critical,0.4,1.3,-3,1.584540794654352,-0.7925032189161111,-4.757163811676166
across_critical,0.4,1.3,-3,1.5865042900628457,-0.792906888899656,-4.752715643730274
across_critical,0.4,1.3,-3,1.5884677854713394,-0.7933107000576757,-4.748280066849119
across_critical,0.4,1.3,-3,1.5904312808798329,-0.7937146579650263,-4.743857038906828
across_critical,0.4,1.3,-3,1.5923947762883266,-0.7941187681803562,-4.739446517975364
across_critical,0.4,1.3,-3,1.59435827169682,-0.7945230362463097,-4.735048462323428
across_critical,0.4,1.3,-3,1.5963217671053138,-0.7949274676897267,-4.730662830415351
across_critical,0.4,1.3,-3,1.5982852625138073,-0.7953320680218396,-4.726289580909996
across_critical,0.4,1.3,-3,1.600248757922301,-0.7957368427384731,-4.721928672659677
across_critical,0.4,1.3,-3,1.6022122533307945,-0.7961417973202405,-4.7175800647090735
across_critical,0.4,1.3,-3,1.6041757487392883,-0.7965469372327396,-4.713243716294162
across_critical,0.4,1.3,-3,1.606139244147782,-0.7969522679267472,-4.708919586841141
across_critical,0.4,1.3,-3,1.6081027395562755,-0.7973577948384118,-4.704607635965382
across_critical,0.4,1.3,-3,1.6100662349647692,-0.7977635233894488,-4.7003078234703715
across_critical,0.4,1.3,-3,1.6120297303732627,-0.7981694589873292,-4.6960201093466685
across_critical,0.4,1.3,-3,1.6139932257817564,-0.7985756070254727,-4.691744453770864
across_critical,0.4,1.3,-3,1.61595672119025,-0.798981972883435,-4.687480817104553
across_critical,0.4,1.3,-3,1.6179202165987436,-0.799388561927098,-4.683229159893301
across_critical,0.4,1.3,-3,1.6198837120072371,-0.7997953795088574,-4.678989442865643
across_critical,0.4,1.3,-3,1.6218472074157309,-0.8002024309678099,-4.6747616269320575
across_critical,0.4,1.3,-3,1.6238107028242244,-0.8006097216299358,-4.6705456731839625
across_critical,0.4,1.3,-3,1.625774198232718,-0.8010172568082892,-4.666341542892728
across_critical,0.4,1.3,-3,1.6277376936412118,-0.8014250418031775,-4.662149197508677
across_critical,0.4,1.3,-3,1.6297011890497053,-0.8018330819023464,-4.657968598660103
across_critical,0.4,1.3,-3,1.631664684458199,-0.8022413823811626,-4.65379970815229
across_critical,0.4,1.3,-3,1.6336281798666925,-0.8026499485027938,-4.649642487966541
across_critical,0.4,1.3,-3,1.6355916752751862,-0.8030587855183896,-4.6454969002592135
across_critical,0.4,1.3,-3,1.6375551706836797,-0.8034678986672621,-4.641362907360763
across_critical,0.4,1.3,-3,1.6395186660921734,-0.8038772931770625,-4.637240471774782
across_critical,0.4,1.3,-3,1.641482161500667,-0.8042869742639621,-4.633129556177061
across_critical,0.4,1.3,-3,1.6434456569091607,-0.8046969471328264,-4.629030123414643
across_critical,0.4,1.3,-3,1.6454091523176544,-0.8051072169773934,-4.6249421365048935
across_critical,0.4,1.3,-3,1.6473726477261479,-0.8055177889804491,-4.620865558634567
across_critical,0.4,1.3,-3,1.6493361431346416,-0.8059286683140012,-4.61680035315889
across_critical,0.4,1.3,-3,1.651299638543135,-0.8063398601394529,-4.61274648360064
across_critical,0.4,1.3,-3,1.6532631339516288,-0.8067513696077789,-4.608703913649236
across_critical,0.4,1.3,-3,1.6552266293601223,-0.8071632018596944,-4.604672607159837
across_critical,0.4,1.3,-3,1.657190124768616,-0.8075753620258287,-4.600652528152438
across_critical,0.4,1.3,-3,1.6591536201771095,-0.8079878552268965,-4.596643640810988
across_critical,0.4,1.3,-3,1.6611171155856033,-0.8084006865738678,-4.592645909482486
across_critical,0.4,1.3,-3,1.663080610994097,-0.8088138611681365,-4.588659298676114
across_critical,0.4,1.3,-3,1.6650441064025905,-0.8092273841016917,-4.584683773062358
across_critical,0.4,1.3,-3,1.6670076018110842,-0.8096412604572832,-4.580719297472131
across_critical,0.4,1.3,-3,1.6689710972195777,-0.8100554953085922,-4.57676583689592
across_critical,0.4,1.3,-3,1.6709345926280714,-0.8104700937203955,-4.572823356482916
across_critical,0.4,1.3,-3,1.672898088036565,-0.8108850607487335,-4.568891821540171
across_critical,0.4,1.3,-3,1.6748615834450586,-0.8113004014410748,-4.56497119753174
across_critical,0.4,1.3,-3,1.6768250788535521,-0.8117161208364826,-4.561061450077848
across_critical,0.4,1.3,-3,1.6787885742620459,-0.8121322239657779,-4.557162544954047
across_critical,0.4,1.3,-3,1.6807520696705394,-0.8125487158517034,-4.553274448090386
across_critical,0.4,1.3,-3,1.682715565079033,-0.8129656015090879,-4.549397125570584
across_critical,0.4,1.3,-3,1.6846790604875268,-0.8133828859450085,-4.545530543631213
across_critical,0.4,1.3,-3,1.6866425558960203,-0.8138005741589511,-4.541674668660878
across_critical,0.4,1.3,-3,1.688606051304514,-0.8142186711429746,-4.537829467199406
across_critical,0.4,1.3,-3,1.6905695467130075,-0.81463718188187,-4.5339949059370435
across_critical,0.4,1.3,-3,1.6925330421215012,-0.8150561113533212,-4.530170951713655
across_critical,0.4,1.3,-3,1.6944965375299947,-0.8154754645280657,-4.526357571517928
across_critical,0.4,1.3,-3,1.6964600329384885,-0.8158952463700536,-4.522554732486583
across_critical,0.4,1.3,-3,1.698423528346982,-0.8163154618366057,-4.518762401903591
across_critical,0.4,1.3,-3,1.7003870237554757,-0.8167361158785724,-4.514980547199385
across_critical,0.4,1.3,-3,1.7023505191639694,-0.8171572134404925,-4.511209135950096
across_critical,0.4,1.3,-3,1.704314014572463,-0.8175787594607495,-4.507448135876776
across_critical,0.4,1.3,-3,1.7062775099809566,-0.8180007588717289,-4.5036975148446325
across_critical,0.4,1.3,-3,1.7082410053894501,-0.8184232165999745,-4.499957240862274
across_critical,0.4,1.3,-3,1.7102045007979438,-0.8188461375663451,-4.496227282080946
across_critical,0.4,1.3,-3,1.7121679962064373,-0.8192695266861684,-4.492507606793787
across_critical,0.4,1.3,-3,1.714131491614931,-0.8196933888693995,-4.488798183435076
across_critical,0.4,1.3,-3,1.7160949870234246,-0.8201177290207715,-4.4850989805795
across_critical,0.4,1.3,-3,1.7180584824319183,-0.8205425520399532,-4.48140996694141
across_critical,0.4,1.3,-3,1.7200219778404118,-0.820967862821701,-4.477731111374089
across_critical,0.4,1.3,-3,1.7219854732489055,-0.8213936662560128,-4.474062382869028
across_critical,0.4,1.3,-3,1.7239489686573992,-0.8218199672282828,-4.470403750555202
across_critical,0.4,1.3,-3,1.7259124640658927,-0.8222467706194516,-4.466755183698351
across_critical,0.4,1.3,-3,1.7278759594743864,-0.8226740813061606,-4.463116651700266
across_critical,0.4,1.3,-3,1.72983945488288,-0.8231019041609032,-4.459488124098077
across_critical,0.4,1.3,-3,1.7318029502913737,-0.8235302440521768,-4.455869570563556
across_critical,0.4,1.3,-3,1.7337664456998672,-0.823959105844634,-4.45226096090241
across_critical,0.4,1.3,-3,1.7357299411083609,-0.8243884943992347,-4.448662265053583
across_critical,0.4,1.3,-3,1.7376934365168544,-0.824818414573394,-4.44507345308857
across_critical,0.4,1.3,-3,1.739656931925348,-0.825248871221136,-4.441494495210726
across_critical,0.4,1.3,-3,1.7416204273338418,-0.8256798691932419,-4.437925361754586
across_critical,0.4,1.3,-3,1.7435839227423353,-0.8261114133374005,-4.434366023185181
across_critical,0.4,1.3,-3,1.745547418150829,-0.8265435084983579,-4.430816450097366
across_critical,0.4,1.3,-3,1.7475109135593225,-0.8269761595180652,-4.427276613215151
across_critical,0.4,1.3,-3,1.7494744089678163,-0.8274093712358309,-4.4237464833910325
across_critical,0.4,1.3,-3,1.7514379043763098,-0.8278431484884657,-4.420226031605333
across_critical,0.4,1.3,-3,1.7534013997848035,-0.8282774961104337,-4.416715228965538
across_critical,0.4,1.3,-3,1.755364895193297,-0.8287124189339997,-4.413214046705653
across_critical,0.4,1.3,-3,1.7573283906017907,-0.8291479217893777,-4.409722456185538
across_critical,0.4,1.3,-3,1.7592918860102844,-0.829584009504878,-4.406240428890277
across_critical,0.4,1.3,-3,1.761255381418778,-0.8300206869070557,-4.402767936429523
across_critical,0.4,1.3,-3,1.7632188768272716,-0.830457958820858,-4.399304950536871
across_critical,0.4,1.3,-3,1.7651823722357651,-0.8308958300697701,-4.395851443069216
across_critical,0.4,1.3,-3,1.7671458676442588,-0.8313343054759643,-4.392407386006127
across_critical,0.4,1.3,-3,1.7691093630527523,-0.831773389860446,-4.388972751449219
across_critical,0.4,1.3,-3,1.771072858461246,-0.8322130880431998,-4.385547511621531
across_critical,0.4,1.3,-3,1.7730363538697396,-0.8326534048433365,-4.382131638866908
across_critical,0.4,1.3,-3,1.7749998492782333,-0.833094345079241,-4.3787251056493846
across_critical,0.4,1.3,-3,1.7769633446867268,-0.833535913568715,-4.375327884552577
across_critical,0.4,1.3,-3,1.7789268400952205,-0.8339781151291277,-4.371939948279073
across_critical,0.4,1.3,-3,1.7808903355037142,-0.834420954577558,-4.368561269649831
across_critical,0.4,1.3,-3,1.7828538309122077,-0.8348644367309433,-4.365191821603576
across_critical,0.4,1.3,-3,1.7848173263207014,-0.835308566406223,-4.361831577196207
across_critical,0.4,1.3,-3,1.786780821729195,-0.8357533484204855,-4.358480509600206
across_critical,0.4,1.3,-3,1.7887443171376887,-0.8361987875911139,-4.3551385921040415
across_critical,0.4,1.3,-3,1.7907078125461822,-0.8366448887359316,-4.351805798111595
across_critical,0.4,1.3,-3,1.7926713079546759,-0.8370916566733468,-4.348482101141567
across_critical,0.4,1.3,-3,1.7946348033631694,-0.8375390962224996,-4.345167474826909
across_critical,0.4,1.3,-3,1.796598298771663,-0.8379872122034059,-4.341861892914242
across_critical,0.4,1.3,-3,1.7985617941801568,-0.838436009437104,-4.338565329263287
across_critical,0.4,1.3,-3,1.8005252895886503,-0.8388854927457994,-4.335277757846302
across_critical,0.4,1.3,-3,1.802488784997144,-0.8393356669530091,-4.331999152747509
across_critical,0.4,1.3,-3,1.8044522804056375,-0.83978653688371,-4.328729488162541
across_critical,0.4,1.3,-3,1.8064157758141313,-0.8402381073644799,-4.325468738397881
across_critical,0.4,1.3,-3,1.8083792712226248,-0.8406903832236475,-4.32221687787031
across_critical,0.4,1.3,-3,1.8103427666311185,-0.8411433692914331,-4.318973881106353
across_critical,0.4,1.3,-3,1.812306262039612,-0.8415970704000975,-4.315739722741734
across_critical,0.4,1.3,-3,1.8142697574481057,-0.8420514913840865,-4.3125143775208326
across_critical,0.4,1.3,-3,1.8162332528565992,-0.8425066370801753,-4.309297820296143
across_critical,0.4,1.3,-3,1.818196748265093,-0.8429625123276147,-4.306090026027733
across_critical,0.4,1.3,-3,1.8201602436735866,-0.8434191219682774,-4.302890969782716
across_critical,0.4,1.3,-3,1.8221237390820801,-0.8438764708468021,-4.299700626734715
across_critical,0.4,1.3,-3,1.8240872344905739,-0.84433456381074,-4.2965189721633354
across_critical,0.4,1.3,-3,1.8260507298990674,-0.8447934057107016,-4.293345981453643
across_critical,0.4,1.3,-3,1.828014225307561,-0.8452530014005006,-4.29018163009564
across_critical,0.4,1.3,-3,1.8299777207160546,-0.8457133557373014,-4.287025893683748
across_critical,0.4,1.3,-3,1.8319412161245483,-0.8461744735817646,-4.283878747916293
across_critical,0.4,1.3,-3,1.8339047115330418,-0.8466363597981933,-4.280740168594991
across_critical,0.4,1.3,-3,1.8358682069415355,-0.8470990192546797,-4.277610131624441
across_critical,0.4,1.3,-3,1.8378317023500292,-0.847562456823251,-4.274488613011617
across_critical,0.4,1.3,-3,1.8397951977585227,-0.8480266773800177,-4.271375588865371
across_critical,0.4,1.3,-3,1.8417586931670165,-0.8484916858053172,-4.268271035395922
across_critical,0.4,1.3,-3,1.84372218857551,-0.8489574869838655,-4.265174928914371
across_critical,0.4,1.3,-3,1.8456856839840037,-0.8494240858048989,-4.262087245832198
across_critical,0.4,1.3,-3,1.8476491793924972,-0.8498914871623269,-4.2590079626607755
across_critical,0.4,1.3,-3,1.849612674800991,-0.850359695954875,-4.255937056010878
across_critical,0.4,1.3,-3,1.8515761702094844,-0.8508287170862349,-4.252874502592197
across_critical,0.4,1.3,-3,1.8535396656179781,-0.8512985554652135,-4.249820279212863
across_critical,0.4,1.3,-3,1.8555031610264716,-0.8517692160058785,-4.246774362778959
across_critical,0.4,1.3,-3,1.8574666564349653,-0.8522407036277078,-4.243736730294048
across_critical,0.4,1.3,-3,1.859430151843459,-0.8527130232557392,-4.240707358858698
across_critical,0.4,1.3,-3,1.8613936472519526,-0.8531861798207189,-4.2376862256700125
across_critical,0.4,1.3,-3,1.8633571426604463,-0.8536601782592499,-4.23467330802116
across_critical,0.4,1.3,-3,1.8653206380689398,-0.8541350235139418,-4.231668583300908
across_critical,0.4,1.3,-3,1.8672841334774335,-0.8546107205335609,-4.228672028993165
across_critical,0.4,1.3,-3,1.869247628885927,-0.8550872742731809,-4.225683622676517
across_critical,0.4,1.3,-3,1.8712111242944207,-0.8555646896943324,-4.222703342023765
across_critical,0.4,1.3,-3,1.8731746197029142,-0.8560429717651526,-4.219731164801484
across_critical,0.4,1.3,-3,1.875138115111408,-0.8565221254605386,-4.216767068869558
across_critical,0.4,1.3,-3,1.8771016105199017,-0.8570021557622973,-4.213811032180736
across_critical,0.4,1.3,-3,1.8790651059283952,-0.8574830676592967,-4.210863032780188
across_critical,0.4,1.3,-3,1.8810286013368889,-0.8579648661476192,-4.207923048805054
across_critical,0.4,1.3,-3,1.8829920967453824,-0.8584475562307138,-4.204991058484013
across_critical,0.4,1.3,-3,1.884955592153876,-0.8589311429195472,-4.202067040136831
across_critical,0.4,1.3,-3,1.8869190875623696,-0.8594156312327588,-4.199150972173937
across_critical,0.4,1.3,-3,1.8888825829708633,-0.8599010261968136,-4.196242833095984
across_critical,0.4,1.3,-3,1.8908460783793568,-0.8603873328461561,-4.1933426014934145
across_critical,0.4,1.3,-3,1.8928095737878505,-0.8608745562233651,-4.19045025604604
across_critical,0.4,1.3,-3,1.8947730691963443,-0.8613627013793067,-4.187565775522606
across_critical,0.4,1.3,-3,1.8967365646048377,-0.8618517733732919,-4.18468913878038
across_critical,0.4,1.3,-3,1.8987000600133315,-0.8623417772732317,-4.181820324764715
across_critical,0.4,1.3,-3,1.900663555421825,-0.8628327181557915,-4.178959312508646
across_critical,0.4,1.3,-3,1.9026270508303187,-0.8633246011065494,-4.176106081132464
across_critical,0.4,1.3,-3,1.9045905462388122,-0.8638174312201523,-4.173260609843306
across_critical,0.4,1.3,-3,1.906554041647306,-0.864311213600475,-4.170422877934742
across_critical,0.4,1.3,-3,1.9085175370557994,-0.8648059533607754,-4.167592864786369
across_critical,0.4,1.3,-3,1.9104810324642931,-0.8653016556238563,-4.164770549863399
across_critical,0.4,1.3,-3,1.9124445278727866,-0.8657983255222214,-4.161955912716262
across_critical,0.4,1.3,-3,1.9144080232812803,-0.8662959681982366,-4.159148932980199
across_critical,0.4,1.3,-3,1.916371518689774,-0.8667945888042909,-4.156349590374862
across_critical,0.4,1.3,-3,1.9183350140982676,-0.8672941925029547,-4.15355786470392
across_critical,0.4,1.3,-3,1.9202985095067613,-0.8677947844671426,-4.150773735854663
across_critical,0.4,1.3,-3,1.9222620049152548,-0.868296369880275,-4.1479971837976075
across_critical,0.4,1.3,-3,1.9242255003237485,-0.8687989539364404,-4.145228188586108
across_critical,0.4,1.3,-3,1.926188995732242,-0.8693025418405582,-4.142466730355969
across_critical,0.4,1.3,-3,1.9281524911407357,-0.8698071388085427,-4.139712789325057
across_critical,0.4,1.3,-3,1.9301159865492292,-0.870312750067466,-4.13696634579292
across_critical,0.4,1.3,-3,1.932079481957723,-0.8708193808557255,-4.134227380140404
across_critical,0.4,1.3,-3,1.9340429773662167,-0.8713270364232061,-4.131495872829273
across_critical,0.4,1.3,-3,1.9360064727747102,-0.871835722031449,-4.1287718044018344
across_critical,0.4,1.3,-3,1.9379699681832039,-0.8723454429538164,-4.126055155480561
across_critical,0.4,1.3,-3,1.9399334635916974,-0.8728562044756611,-4.123345906767723
across_critical,0.4,1.3,-3,1.941896959000191,-0.8733680118944933,-4.120644039045011
across_critical,0.4,1.3,-3,1.9438604544086846,-0.8738808705201482,-4.1179495331731735
across_critical,0.4,1.3,-3,1.9458239498171783,-0.8743947856749591,-4.115262370091646
across_critical,0.4,1.3,-3,1.9477874452256718,-0.8749097626939242,-4.11258253081819
across_critical,0.4,1.3,-3,1.9497509406341655,-0.875425806924879,-4.109909996448529
across_critical,0.4,1.3,-3,1.951714436042659,-0.8759429237286696,-4.10724474815599
across_critical,0.4,1.3,-3,1.9536779314511528,-0.8764611184793218,-4.104586767191141
across_critical,0.4,1.3,-3,1.9556414268596465,-0.8769803965642181,-4.101936034881444
across_critical,0.4,1.3,-3,1.95760492226814,-0.8775007633842681,-4.09929253263089
across_critical,0.4,1.3,-3,1.9595684176766337,-0.8780222243540874,-4.096656241919655
across_critical,0.4,1.3,-3,1.9615319130851272,-0.8785447849021694,-4.094027144303746
across_critical,0.4,1.3,-3,1.963495408493621,-0.8790684504710652,-4.091405221414659
across_critical,0.4,1.3,-3,1.9654589039021144,-0.8795932265175581,-4.088790454959021
across_critical,0.4,1.3,-3,1.9674223993106081,-0.8801191185128444,-4.08618282671826
across_critical,0.4,1.3,-3,1.9693858947191016,-0.8806461319427104,-4.083582318548254
across_critical,0.4,1.3,-3,1.9713493901275954,-0.8811742723077136,-4.080988912378994
across_critical,0.4,1.3,-3,1.973312885536089,-0.8817035451233628,-4.078402590214244
across_critical,0.4,1.3,-3,1.9752763809445826,-0.8822339559203011,-4.075823334131209
across_critical,0.4,1.3,-3,1.9772398763530763,-0.882765510244487,-4.0732511262801925
