protocol,profile,g0,g1,duration,steps,momentum,excited_occupation,is_nearest_half_mode
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4058627124814325,0.0023431716582261444,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4137166941154071,0.0023090533119715473,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4215706757493816,0.0022757345211495855,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.429424657383356,0.002243133772939781,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4372786390173304,0.00221117662265147,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4451326206513049,0.0021797952772848127,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4529866022852795,0.002148928195774692,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.460840583919254,0.0021185197055713415,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4686945655532284,0.0020885196352119053,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4765485471872029,0.002058882962522617,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.4844025288211773,0.002029569478087169,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.492256510455152,0.002000543463606464,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5001104920891264,0.001971773384780471,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5079644737231008,0.001943231598324331,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5158184553570753,0.001914894072744862,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5236724369910497,0.0018867401224816165,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5315264186250244,0.00185875215503646,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5393804002589988,0.0018309154306997727,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5472343818929732,0.0018032178344870615,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5550883635269477,0.0017756496599005194,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5629423451609221,0.001748203404136569,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5707963267948968,0.001720873574349485,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5786503084288712,0.0016936565046010048,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.5865042900628457,0.0016665501831160468,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.59435827169682,0.0016395540894753673,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6022122533307945,0.001612669041378489,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6100662349647692,0.0015858970506146468,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6179202165987436,0.0015592411878881727,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.625774198232718,0.0015327054561425793,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6336281798666925,0.0015062946720454202,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.641482161500667,0.0014800143552907259,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6493361431346416,0.0014538706253895803,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.657190124768616,0.0014278701056247808,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6650441064025905,0.001402019833850298,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.672898088036565,0.0013763271798283765,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6807520696705394,0.0013507997687979576,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.688606051304514,0.001325445410982128,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.6964600329384885,0.0013002720367466492,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.704314014572463,0.001275287637129156,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7121679962064373,0.0012505002094692632,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7200219778404118,0.00122591770787366,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7278759594743864,0.0012015479982626731,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7357299411083609,0.0011773988177507418,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7435839227423353,0.0011534777381182165,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7514379043763098,0.001129792133147641,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7592918860102844,0.001106349149597274,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7671458676442588,0.0010831556815965654,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7749998492782333,0.0010602183482584604,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7828538309122077,0.0010375434743040044,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7907078125461822,0.001015137073511613,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.7985617941801568,0.0009930048348014502,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8064157758141313,0.000971152110781926,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8142697574481057,0.0009495839085844165,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8221237390820801,0.000928304882826378,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8299777207160546,0.0009073193305449174,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8378317023500292,0.0008866311879540499,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8456856839840037,0.0008662440288809196,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8535396656179781,0.0008461610647488597,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8613936472519526,0.0008263851459759056,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.869247628885927,0.0008069187646670485,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8771016105199017,0.0007877640584841656,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.884955592153876,0.0007689228155828953,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.8928095737878505,0.0007503964805115219,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.900663555421825,0.0007321861609731119,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9085175370557994,0.0007142926353584648,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.916371518689774,0.0006967163609596617,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9242255003237485,0.0006794574827832207,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.932079481957723,0.00066251584288303,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9399334635916974,0.0006458909901407521,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9477874452256718,0.0006295821904250815,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9556414268596465,0.0006135884370645437,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.963495408493621,0.000597908461574939,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9713493901275954,0.0005825407445845252,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9792033717615698,0.0005674835269059179,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.9870573533955442,0.0005527348207052445,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,1.994911335029519,0.0005382924207244262,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0027653166634933,0.0005241539155163049,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0106192982974678,0.0005103166986532349,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.018473279931442,0.0004967779798745824,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0263272615654166,0.00048353479614202295,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.034181243199391,0.00047058402257371505,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0420352248333655,0.0004579223832292527,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0498892064673404,0.0004455464617244147,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.057743188101315,0.00043345271165218865,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0655971697352893,0.00042163746679207525,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0734511513692637,0.00041009695109004915,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.081305133003238,0.00039882728839653634,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.0891591146372126,0.000387824511945539,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.097013096271187,0.0003770845735681523,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1048670779051615,0.00036660335262779254,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.112721059539136,0.0003563766646715537,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1205750411731104,0.00034640026978961444,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1284290228070852,0.0003366698806796811,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1362830044410597,0.00032718117041055894,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.144136986075034,0.0003179297798844568,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1519909677090086,0.00030891132499564523,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.159844949342983,0.0003001214034852263,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1676989309769574,0.0002915556014929967,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.175552912610932,0.0002832094998076452,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1834068942449063,0.0002750786798177232,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.1912608758788807,0.00026715872916623334,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.199114857512855,0.00025944524711284323,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.20696883914683,0.00025193384960785567,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2148228207808045,0.0002446201740828642,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.222676802414779,0.00023749988396271546,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2305307840487534,0.00023056867290610088,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.238384765682728,0.0002238222687789516,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2462387473167023,0.0002172564373684933,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2540927289506767,0.00021086698584451085,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.261946710584651,0.00020464976597365524,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2698006922186256,0.00019860067709569874,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2776546738526,0.00019271566886767591,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.285508655486575,0.0001869907437841955,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.2933626371205493,0.00018142195948091488,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3012166187545238,0.00017600543082931782,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.309070600388498,0.00017073733183032197,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3169245820224726,0.00016561389731420563,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.324778563656447,0.0001606314244546504,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3326325452904215,0.0001557862741049656,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.340486526924396,0.00015107487196307733,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3483405085583704,0.00014649370957421114,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.356194490192345,0.00014203934517760582,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3640484718263197,0.00013770840440513972,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.371902453460294,0.00013349758083877145,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3797564350942686,0.00012940363643456474,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.387610416728243,0.00012542340181933697,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.3954643983622175,0.00012155377646787984,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.403318379996192,0.00011779172876610407,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4111723616301663,0.00011413429596797782,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.419026343264141,0.0001105785840518282,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4268803248981152,0.00010712176748219116,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4347343065320897,0.00010376108888334637,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4425882881660645,0.000100493858630785,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.450442269800039,9.731745436533385e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4582962514340134,9.42293204363199e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.466150233067988,9.122696727828528e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4740042147019623,8.830797072681399e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4818581963359367,8.546997127833646e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.489712177969911,8.271067329812687e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.4975661596038856,8.002784418172249e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.50542014123786,7.741931347351925e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5132741228718345,7.488297194695238e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5211281045058094,7.241677065016385e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.528982086139784,7.001871992103302e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5368360677737583,6.768688837487837e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5446900494077327,6.541940186890404e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.552544031041707,6.321444244578392e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5603980126756816,6.107024726024258e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.568251994309656,5.89851074912719e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5761059759436304,5.6957367242685545e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.583959957577605,5.4985422434806275e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.5918139392115798,5.306771968974135e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.599667920845554,5.120275521252221e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6075219024795286,4.9389073670364525e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.615375884113503,4.762526707207339e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6232298657474775,4.590997364952654e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.631083847381452,4.424187674325269e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6389378290154264,4.2619703693249565e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.646791810649401,4.1042224737370414e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6546457922833753,3.9508251917959375e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6624997739173497,3.801663799880935e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6703537555513246,3.6566275392968184e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.678207737185299,3.515609510318436e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.6860617188192735,3.37850656756024e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.693915700453248,3.245219216787391e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7017696820872223,3.1156515132459094e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.709623663721197,2.9897109615958378e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7174776453551712,2.8673084175255743e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7253316269891457,2.7483579910848743e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.73318560862312,2.6327769518246417e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7410395902570945,2.520485635781053e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7488935718910694,2.411407354332696e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.756747553525044,2.3054683049931527e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7646015351590183,2.2025974841575068e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7724555167929927,2.1027266018276448e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.780309498426967,2.0057899983442027e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.7881634800609416,1.9117245631420325e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.796017461694916,1.820469655538127e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8038714433288905,1.7319670275616533e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.811725424962865,1.6461607488391775e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8195794065968394,1.5629971335222168e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8274333882308142,1.4824246692674976e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8352873698647887,1.4043939482683673e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.843141351498763,1.3288576003104905e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8509953331327376,1.2557702278688541e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.858849314766712,1.18508834321431e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8667032964006864,1.1167703075266683e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.874557278034661,1.0507762719929794e-05,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8824112596686353,9.87068120880064e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.8902652413026098,9.256094165568815e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.898119222936584,8.663653464486462e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.905973204570559,8.093026719093528e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.9138271862045335,7.54389678976895e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.921681167838508,7.015961310038056e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.9295351494724824,6.508932231284933e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.937389131106457,6.022535385731703e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.9452431127404313,5.556510067381245e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.9530970943744057,5.11060863072374e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.96095107600838,4.684596106965558e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.9688050576423546,4.2782498375216285e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.976659039276329,3.891359124569142e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.984513020910304,3.52372489840149e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,2.9923670025442783,3.175159401374047e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.000220984178253,2.8454858882021636e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.008074965812227,2.5345383424048157e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0159289474462017,2.242161208672765e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.023782929080176,1.9682091409581897e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0316369107141505,1.7125467660895159e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.039490892348125,1.4750484627189466e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0473448739820994,1.2555981554182823e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0551988556160743,1.0540891237607822e-06,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0630528372500487,8.704238262134566e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.070906818884023,7.045137386995611e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0787608005179976,5.562792076808306e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.086614782151972,4.2564931763702215e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.0944687637859465,3.1256177281744144e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.102322745419921,2.1696279316007332e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.1101767270538954,1.3880702428434418e-07,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.11803070868787,7.805746147097978e-08,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.1258846903218442,3.46853875615456e-08,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.133738671955819,8.670324718446492e-09,False
smoothstep_tau_4,smoothstep,0.4,1.3,4.0,1800,3.141592653589793,4.241221596544532e-33,False
