panel_id,target_probability,method,M,N_shot,N_q,repetitions,error,cr_bound
FIG002_B,0.08333333333333333,lis,23,100,57600,1000,0.0002058328166007398,0.00020362126634768904
FIG002_B,0.08333333333333333,lis,24,100,62500,1000,0.00019371232553192403,0.00019152373012853419
FIG002_B,0.08333333333333333,lis,25,100,67600,1000,0.0001875587290639327,0.00018057849412928402
FIG002_B,0.08333333333333333,lis,26,100,72900,1000,0.00017808274767792866,0.00017063753245387533
FIG002_B,0.08333333333333333,lis,27,100,78400,1000,0.00016841615474442147,0.0001615764029853086
FIG002_B,0.08333333333333333,lis,28,100,84100,1000,0.00015994249084378873,0.0001532898118939832
FIG002_B,0.08333333333333333,lis,29,100,90000,1000,0.0001517239986162244,0.00014568813144725493
FIG002_B,0.08333333333333333,lis,30,100,96100,1000,0.00014466146432546775,0.00013869464227084797
FIG002_B,0.08333333333333333,lis,31,100,102400,1000,0.00013774664285332548,0.0001322433315456728
FIG002_B,0.08333333333333333,eis,0,100,100,1000,0.026926649335638556,0.02763853991962833
FIG002_B,0.08333333333333333,eis,1,100,400,1000,0.008911521928579687,0.008740073734751263
FIG002_B,0.08333333333333333,eis,2,100,900,1000,0.008291723007959611,0.004671765921511567
FIG002_B,0.08333333333333333,eis,3,100,1800,1000,0.002622403610533446,0.0025661740085476657
FIG002_B,0.08333333333333333,eis,4,100,3500,1000,0.0014588087843729358,0.0013733700902029003
FIG002_B,0.08333333333333333,eis,5,100,6800,1000,0.0008620686973896623,0.0007150555762791665
FIG002_B,0.08333333333333333,eis,6,100,13300,1000,0.0005500060989920275,0.0003654727896965087
FIG002_B,0.08333333333333333,eis,7,100,26200,1000,0.0003219677456117121,0.00018483286567316882
FIG002_B,0.08333333333333333,eis,8,100,51900,1000,0.00014509684700886883,9.295373766109259e-05
FIG002_B,0.08333333333333333,eis,9,100,103200,1000,4.632806535489983e-05,4.661269904561119e-05
FIG002_D,0.041666666666666664,classical,0,100,100,1000,0.019820303843393634,0.01998263134713633
FIG002_D,0.041666666666666664,classical,1,100,200,1000,0.013550317749451897,0.014129854131510975
FIG002_D,0.041666666666666664,classical,2,100,300,1000,0.011675234948861248,0.011536977587386215
FIG002_D,0.041666666666666664,classical,3,100,400,1000,0.009684538077666779,0.009991315673568165
FIG002_D,0.041666666666666664,classical,4,100,500,1000,0.008889794398322406,0.008936504412303006
FIG002_D,0.041666666666666664,classical,5,100,600,1000,0.00810538229957244,0.008157875086438006
FIG002_D,0.041666666666666664,classical,6,100,700,1000,0.007558359490388179,0.007552724726458048
FIG002_D,0.041666666666666664,classical,7,100,800,1000,0.007149422082316242,0.007064927065755487
FIG002_D,0.041666666666666664,classical,8,100,900,1000,0.006876871238047966,0.00666087711571211
FIG002_D,0.041666666666666664,classical,9,100,1000,1000,0.006269458597926228,0.006319062870042958
FIG002_D,0.041666666666666664,classical,10,100,1100,1000,0.006062333087267093,0.006024990045676843
FIG002_D,0.041666666666666664,classical,11,100,1200,1000,0.005752354590368481,0.005768488793693107
FIG002_D,0.041666666666666664,classical,12,100,1300,1000,0.005775677309997298,0.005542184764676468
FIG002_D,0.041666666666666664,classical,13,100,1400,1000,0.005448090430821026,0.005340582870513797
FIG002_D,0.041666666666666664,classical,14,100,1500,1000,0.0051666451612455665,0.0051594932280574195
FIG002_D,0.041666666666666664,classical,15,100,1600,1000,0.005024397939333406,0.004995657836784083
FIG002_D,0.041666666666666664,classical,16,100,1700,1000,0.004714175698705151,0.00484649998364833
FIG002_D,0.041666666666666664,classical,17,100,1800,1000,0.004788038078584517,0.004709951377170325
FIG002_D,0.041666666666666664,classical,18,100,1900,1000,0.0048149249855205,0.004584330035168173
FIG002_D,0.041666666666666664,classical,19,100,2000,1000,0.004133615581761054,0.004468252206151503
FIG002_D,0.041666666666666664,classical,20,100,2100,1000,0.004348638591142276,0.0043605676539356965
FIG002_D,0.041666666666666664,classical,21,100,2200,1000,0.004278069945778513,0.004260311317879542
FIG002_D,0.041666666666666664,classical,22,100,2300,1000,0.004184010531700964,0.004166666666666667
FIG002_D,0.041666666666666664,classical,23,100,2400,1000,0.004085054909191688,0.004078937543219003
FIG002_D,0.041666666666666664,classical,24,100,2500,1000,0.004084385442688343,0.003996526269427266
FIG002_D,0.041666666666666664,classical,25,100,2600,1000,0.003902265900531176,0.003918916429691501
FIG002_D,0.041666666666666664,classical,26,100,2700,1000,0.003945687510613694,0.003845659195795405
FIG002_D,0.041666666666666664,classical,27,100,2800,1000,0.003795071170972129,0.003776362363229024
FIG002_D,0.041666666666666664,classical,28,100,2900,1000,0.0036737617370439395,0.0037106814856738383
FIG002_D,0.041666666666666664,classical,29,100,3000,1000,0.0037234989518522017,0.0036483126490454714
FIG002_D,0.041666666666666664,classical,30,100,3100,1000,0.003588827874498308,0.0035889865383921206
FIG002_D,0.041666666666666664,classical,31,100,3200,1000,0.0035137487277162797,0.0035324635328777437
FIG002_D,0.041666666666666664,classical,32,100,3300,1000,0.0035572453514423385,0.003478529624736341
FIG002_D,0.041666666666666664,classical,33,100,3400,1000,0.0035301238388433572,0.003426993003458226
FIG002_D,0.041666666666666664,classical,34,100,3500,1000,0.003403844698302014,0.0033776811807407396
FIG002_D,0.041666666666666664,classical,35,100,3600,1000,0.0032860183606709605,0.003330438557856055
FIG002_D,0.041666666666666664,classical,36,100,3700,1000,0.003209332224441769,0.0032851243571655002
FIG002_D,0.041666666666666664,classical,37,100,3800,1000,0.0030949178448878268,0.0032416108550645793
FIG002_D,0.041666666666666664,classical,38,100,3900,1000,0.0031531998503925266,0.003199781865784602
FIG002_D,0.041666666666666664,classical,39,100,4000,1000,0.0032697264581477013,0.003159531435021479
FIG002_D,0.041666666666666664,classical,40,100,4100,1000,0.0031729989809144068,0.003120762709915465
FIG002_D,0.041666666666666664,classical,41,100,4200,1000,0.003143542493816624,0.003083386957920645
FIG002_D,0.041666666666666664,classical,42,100,4300,1000,0.003003829457004246,0.0030473227119217805
FIG002_D,0.041666666666666664,classical,43,100,4400,1000,0.0030589713981487923,0.0030124950228384217
FIG002_D,0.041666666666666664,classical,44,100,4500,1000,0.003017889050476782,0.0029788348041010024
FIG002_D,0.041666666666666664,classical,45,100,4600,1000,0.0028785168165605724,0.002946278254943948
FIG002_D,0.041666666666666664,classical,46,100,4700,1000,0.0029624309583921576,0.0029147663515556024
FIG002_D,0.041666666666666664,classical,47,100,4800,1000,0.002938349463464896,0.0028842443968465537
FIG002_D,0.041666666666666664,classical,48,100,4900,1000,0.002938570791559372,0.002854661621019476
FIG002_D,0.041666666666666664,classical,49,100,5000,1000,0.0028064528818025395,0.0028259708263021948
FIG002_D,0.041666666666666664,classical,50,100,5100,1000,0.002745252096517421,0.00279812807018688
FIG002_D,0.041666666666666664,classical,51,100,5200,1000,0.002791329942305515,0.002771092382338234
FIG002_D,0.041666666666666664,classical,52,100,5300,1000,0.0027310461709333057,0.0027448255110213977
FIG002_D,0.041666666666666664,classical,53,100,5400,1000,0.00265487361459355,0.0027192916954793356
FIG002_D,0.041666666666666664,classical,54,100,5500,1000,0.002780334984541004,0.002694457461178597
FIG002_D,0.041666666666666664,classical,55,100,5600,1000,0.002716359118270342,0.0026702914352568986
FIG002_D,0.041666666666666664,classical,56,100,5700,1000,0.0026774596910215556,0.0026467641798584313
FIG002_D,0.041666666666666664,classical,57,100,5800,1000,0.0025956061636639542,0.002623848041343344
FIG002_D,0.041666666666666664,classical,58,100,5900,1000,0.002605126343329018,0.0026015170136149523
FIG002_D,0.041666666666666664,classical,59,100,6000,1000,0.0026285452250246716,0.0025797466140287098
FIG002_D,0.041666666666666664,classical,60,100,6100,1000,0.0025479533063891323,0.0025585137705366177
FIG002_D,0.041666666666666664,classical,61,100,6200,1000,0.002564881852148664,0.0025377967188843016
FIG002_D,0.041666666666666664,classical,62,100,6300,1000,0.0025439844517812036,0.002517574908819349
FIG002_D,0.041666666666666664,classical,63,100,6400,1000,0.0024726635866355964,0.0024978289183920413
FIG002_D,0.041666666666666664,classical,64,100,6500,1000,0.0025047730898080755,0.002478540375536052
FIG002_D,0.041666666666666664,classical,65,100,6600,1000,0.0024339766687958256,0.0024596918862093632
FIG002_D,0.041666666666666664,classical,66,100,6700,1000,0.0024266553569431033,0.0024412669684565325
FIG002_D,0.041666666666666664,classical,67,100,6800,1000,0.002483288048324164,0.002423249991824165
FIG002_D,0.041666666666666664,classical,68,100,6900,1000,0.0024952548960836284,0.0024056261216234406
FIG002_D,0.041666666666666664,classical,69,100,7000,1000,0.0024023490960179625,0.0023883812675879615
FIG002_D,0.041666666666666664,classical,70,100,7100,1000,0.0023957843540241257,0.002371502036523093
FIG002_D,0.041666666666666664,classical,71,100,7200,1000,0.002306651346020626,0.0023549756885851625
FIG002_D,0.041666666666666664,classical,72,100,7300,1000,0.0023959048135792807,0.002338790096866196
FIG002_D,0.041666666666666664,classical,73,100,7400,1000,0.0023186544785766283,0.002322933709992823
FIG002_D,0.041666666666666664,classical,74,100,7500,1000,0.002383103485420266,0.002307395517477243
FIG002_D,0.041666666666666664,classical,75,100,7600,1000,0.002238700638285718,0.0022921650175840866
FIG002_D,0.041666666666666664,classical,76,100,7700,1000,0.002329503961599591,0.002277232187500088
FIG002_D,0.041666666666666664,classical,77,100,7800,1000,0.0023002158089874625,0.002262587455614035
FIG002_D,0.041666666666666664,classical,78,100,7900,1000,0.002272960181249031,0.002248221675732818
FIG002_D,0.041666666666666664,classical,79,100,8000,1000,0.0022167688729570136,0.0022341261030757514
FIG002_D,0.041666666666666664,classical,80,100,8100,1000,0.002201612245422714,0.0022202923719040367
FIG002_D,0.041666666666666664,classical,81,100,8200,1000,0.0021861643491371584,0.0022067124746553315
FIG002_D,0.041666666666666664,classical,82,100,8300,1000,0.0021703667354301746,0.0021933787424652084
FIG002_D,0.041666666666666664,classical,83,100,8400,1000,0.0022517881531399254,0.0021802838269678482
FIG002_D,0.041666666666666664,classical,84,100,8500,1000,0.002108673069627276,0.0021674206832778572
FIG002_D,0.041666666666666664,classical,85,100,8600,1000,0.0021121790649989963,0.002154782554063671
FIG002_D,0.041666666666666664,classical,86,100,8700,1000,0.002159176357305586,0.002142362954630751
FIG002_D,0.041666666666666664,classical,87,100,8800,1000,0.002093511980563762,0.002130155658939771
FIG002_D,0.041666666666666664,classical,88,100,8900,1000,0.002100902603424942,0.0021181546864913144
FIG002_D,0.041666666666666664,classical,89,100,9000,1000,0.002120100743005819,0.00210635429001432
FIG002_D,0.041666666666666664,classical,90,100,9100,1000,0.0020422235886557085,0.0020947489439007093
FIG002_D,0.041666666666666664,classical,91,100,9200,1000,0.0020780279011582154,0.0020833333333333333
FIG002_D,0.041666666666666664,classical,92,100,9300,1000,0.0020834148440523363,0.0020721023440586337
FIG002_D,0.041666666666666664,classical,93,100,9400,1000,0.0021914052980273463,0.0020610510527593385
FIG002_D,0.041666666666666664,classical,94,100,9500,1000,0.002145054939995395,0.0020501747179860075
FIG002_D,0.041666666666666664,classical,95,100,9600,1000,0.0019944938311163337,0.0020394687716095016
FIG002_D,0.041666666666666664,classical,96,100,9700,1000,0.0020359065854110934,0.0020289288107593717
FIG002_D,0.041666666666666664,classical,97,100,9800,1000,0.001970006541021936,0.0020185505902158537
FIG002_D,0.041666666666666664,classical,98,100,9900,1000,0.0020825186653255826,0.0020083300152256146
FIG002_D,0.041666666666666664,classical,99,100,10000,1000,0.0019687520017626506,0.001998263134713633
FIG002_D,0.041666666666666664,classical,199,100,20000,1000,0.0013858866997141018,0.0014129854131510974
FIG002_D,0.041666666666666664,classical,299,100,30000,1000,0.0011547943539868906,0.0011536977587386216
FIG002_D,0.041666666666666664,classical,399,100,40000,1000,0.0010041724757784945,0.0009991315673568166
FIG002_D,0.041666666666666664,classical,499,100,50000,1000,0.0008959236078545486,0.0008936504412303006
FIG002_D,0.041666666666666664,classical,599,100,60000,1000,0.0008272744741351296,0.0008157875086438007
FIG002_D,0.041666666666666664,classical,699,100,70000,1000,0.0007494381720303183,0.0007552724726458047
FIG002_D,0.041666666666666664,classical,799,100,80000,1000,0.0007138962683362651,0.0007064927065755487
FIG002_D,0.041666666666666664,classical,899,100,90000,1000,0.0006467266104328593,0.000666087711571211
FIG002_D,0.041666666666666664,classical,999,100,100000,1000,0.0006693725254130002,0.0006319062870042959
FIG002_D,0.041666666666666664,lis,0,100,100,1000,0.019912586750874713,0.01998263134713633
FIG002_D,0.041666666666666664,lis,1,100,400,1000,0.006335557768436645,0.006319062870042958
FIG002_D,0.041666666666666664,lis,2,100,900,1000,0.003461480879853376,0.0033776811807407396
FIG002_D,0.041666666666666664,lis,3,100,1600,1000,0.0028940516749581435,0.0021802838269678482
FIG002_D,0.041666666666666664,lis,4,100,2500,1000,0.0016008597347660916,0.0015556457405314585
FIG002_D,0.041666666666666664,lis,5,100,3600,1000,0.0012042921610482544,0.0011815977620041735
FIG002_D,0.041666666666666664,lis,6,100,4900,1000,0.0009417523300029817,0.000936800206871576
FIG002_D,0.041666666666666664,lis,7,100,6400,1000,0.0008705452161858351,0.0007662989314148765
FIG002_D,0.041666666666666664,lis,8,100,8100,1000,0.0006762126155154955,0.0006419346046857419
FIG002_D,0.041666666666666664,lis,9,100,10000,1000,0.0005587005237455971,0.0005479322412663949
FIG002_D,0.041666666666666664,lis,10,100,12100,1000,0.0004826222982070237,0.0004748357352484914
FIG002_D,0.041666666666666664,lis,11,100,14400,1000,0.00043220191750361297,0.0004166666666666667
FIG002_D,0.041666666666666664,lis,12,100,16900,1000,0.0003817702702053312,0.00036947898431176454
FIG002_D,0.041666666666666664,lis,13,100,19600,1000,0.00033271213947189365,0.00033057378073421
FIG002_D,0.041666666666666664,lis,14,100,22500,1000,0.0002977651947818875,0.00029804910926938677
FIG002_D,0.041666666666666664,lis,15,100,25600,1000,0.00027731202144087007,0.0002705300392155254
FIG002_D,0.041666666666666664,lis,16,100,28900,1000,0.000253692561369415,0.000247000510496887
FIG002_D,0.041666666666666664,lis,17,100,32400,1000,0.00023200726978645552,0.00022669511770366028
FIG002_D,0.041666666666666664,lis,18,100,36100,1000,0.0002118203408110538,0.00020902745729450047
FIG002_D,0.041666666666666664,lis,19,100,40000,1000,0.0001910220829139714,0.00019354148722013182
FIG002_D,0.041666666666666664,lis,20,100,44100,1000,0.00017893265565519615,0.0001798777721923975
FIG002_D,0.041666666666666664,lis,21,100,48400,1000,0.00016676098500474745,0.00016774959432362376
FIG002_D,0.041666666666666664,lis,22,100,52900,1000,0.00015728500480252148,0.00015692574524056447
FIG002_D,0.041666666666666664,lis,23,100,57600,1000,0.0001507743222226322,0.00014721793233995277
FIG002_D,0.041666666666666664,lis,24,100,62500,1000,0.0001409717329747777,0.00013847142810423802
FIG002_D,0.041666666666666664,lis,25,100,67600,1000,0.0001333413528353691,0.00013055803555107006
FIG002_D,0.041666666666666664,lis,26,100,72900,1000,0.00012724270693215847,0.00012337073213441498
FIG002_D,0.041666666666666664,lis,27,100,78400,1000,0.00011998485056558165,0.00011681954635233052
FIG002_D,0.041666666666666664,lis,28,100,84100,1000,0.00011143574190809875,0.00011082835089179094
FIG002_D,0.041666666666666664,lis,29,100,90000,1000,0.00010605177942286772,0.00010533234500915646
FIG002_D,0.041666666666666664,lis,30,100,96100,1000,0.00010428753771756659,0.00010027606068846834
FIG002_D,0.041666666666666664,lis,31,100,102400,1000,9.777111956310938e-05,9.561177074037853e-05
FIG002_D,0.041666666666666664,eis,0,100,100,1000,0.01878947696037451,0.01998263134713633
FIG002_D,0.041666666666666664,eis,1,100,400,1000,0.0065998146535113265,0.006319062870042958
FIG002_D,0.041666666666666664,eis,2,100,900,1000,0.0034735475375929268,0.0033776811807407396
FIG002_D,0.041666666666666664,eis,3,100,1800,1000,0.001886499475194991,0.0018553407428369192
FIG002_D,0.041666666666666664,eis,4,100,3500,1000,0.001126220626954788,0.000992944934700334
FIG002_D,0.041666666666666664,eis,5,100,6800,1000,0.0005329647693162119,0.0005169843275025236
FIG002_D,0.041666666666666664,eis,6,100,13300,1000,0.000256668883661574,0.0002642363903864654
FIG002_D,0.041666666666666664,eis,7,100,26200,1000,0.00018839080294875973,0.00013363394109537207
FIG002_D,0.041666666666666664,eis,8,100,51900,1000,6.762132090163738e-05,6.720544129398473e-05
FIG002_D,0.041666666666666664,eis,9,100,103200,1000,4.2176235848433615e-05,3.3700925730232555e-05
FIG002_F,0.020833333333333332,classical,0,100,100,1000,0.013971200536977648,0.014282613750835508
FIG002_F,0.020833333333333332,classical,1,100,200,1000,0.010000555540124315,0.010099333036284018
FIG002_F,0.020833333333333332,classical,2,100,300,1000,0.008575157918856848,0.008246070893776332
FIG002_F,0.020833333333333332,classical,3,100,400,1000,0.007317549301356144,0.007141306875417754
FIG002_F,0.020833333333333332,classical,4,100,500,1000,0.00680556961449795,0.006387379048648288
FIG002_F,0.020833333333333332,classical,5,100,600,1000,0.005809953145728074,0.005830852647134259
FIG002_F,0.020833333333333332,classical,6,100,700,1000,0.005585746762378691,0.005398320579528885
FIG002_F,0.020833333333333332,classical,7,100,800,1000,0.005186487518328543,0.005049666518142009
FIG002_F,0.020833333333333332,classical,8,100,900,1000,0.004793192188721906,0.004760871250278503
FIG002_F,0.020833333333333332,classical,9,100,1000,1000,0.004432731788763122,0.004516559039308083
FIG002_F,0.020833333333333332,classical,10,100,1100,1000,0.004164881160135696,0.00430637007609927
FIG002_F,0.020833333333333332,classical,11,100,1200,1000,0.004129500911463488,0.004123035446888166
FIG002_F,0.020833333333333332,classical,12,100,1300,1000,0.003793819154075877,0.003961284325098806
FIG002_F,0.020833333333333332,classical,13,100,1400,1000,0.003755479745373929,0.0038171890888037676
FIG002_F,0.020833333333333332,classical,14,100,1500,1000,0.0036718145680606235,0.0036877550131532645
FIG002_F,0.020833333333333332,classical,15,100,1600,1000,0.0035387978577163426,0.003570653437708877
FIG002_F,0.020833333333333332,classical,16,100,1700,1000,0.0035342423369908063,0.003464042653211414
FIG002_F,0.020833333333333332,classical,17,100,1800,1000,0.003400072620865692,0.003366444345428006
FIG002_F,0.020833333333333332,classical,18,100,1900,1000,0.0032010261127993042,0.0032766563152377046
FIG002_F,0.020833333333333332,classical,19,100,2000,1000,0.0032675466501813116,0.003193689524324144
FIG002_F,0.020833333333333332,classical,20,100,2100,1000,0.0032197836577511057,0.0031167218397628984
FIG002_F,0.020833333333333332,classical,21,100,2200,1000,0.0031142980200910553,0.0030450634831086223
FIG002_F,0.020833333333333332,classical,22,100,2300,1000,0.003045944480416177,0.0029781308374589844
FIG002_F,0.020833333333333332,classical,23,100,2400,1000,0.0028699835462168695,0.0029154263235671293
FIG002_F,0.020833333333333332,classical,24,100,2500,1000,0.002908056242769577,0.0028565227501671014
FIG002_F,0.020833333333333332,classical,25,100,2600,1000,0.0028202505705586436,0.002801051008485342
FIG002_F,0.020833333333333332,classical,26,100,2700,1000,0.002754370513801233,0.0027486902979254437
FIG002_F,0.020833333333333332,classical,27,100,2800,1000,0.002696419373473222,0.0026991602897644424
FIG002_F,0.020833333333333332,classical,28,100,2900,1000,0.0027564886397048283,0.0026522147905136107
FIG002_F,0.020833333333333332,classical,29,100,3000,1000,0.0026928712474894815,0.002607636577155359
FIG002_F,0.020833333333333332,classical,30,100,3100,1000,0.0026094915556002453,0.0025652331564505796
FIG002_F,0.020833333333333332,classical,31,100,3200,1000,0.002480873012223273,0.0025248332590710044
FIG002_F,0.020833333333333332,classical,32,100,3300,1000,0.0024663855844615354,0.0024862839226660626
FIG002_F,0.020833333333333332,classical,33,100,3400,1000,0.002449603534838468,0.0024494480504052307
FIG002_F,0.020833333333333332,classical,34,100,3500,1000,0.0024116008363956726,0.0024142023560325293
FIG002_F,0.020833333333333332,classical,35,100,3600,1000,0.0023991703813023616,0.0023804356251392513
FIG002_F,0.020833333333333332,classical,36,100,3700,1000,0.002342791883404089,0.002348047236710928
FIG002_F,0.020833333333333332,classical,37,100,3800,1000,0.0023729261895682327,0.002316945900122307
FIG002_F,0.020833333333333332,classical,38,100,3900,1000,0.0021963525438875747,0.0022870485714324407
FIG002_F,0.020833333333333332,classical,39,100,4000,1000,0.0022991680258543767,0.0022582795196540413
FIG002_F,0.020833333333333332,classical,40,100,4100,1000,0.002265144827444527,0.0022305695190699155
FIG002_F,0.020833333333333332,classical,41,100,4200,1000,0.0022022715545545243,0.0022038551479685573
FIG002_F,0.020833333333333332,classical,42,100,4300,1000,0.0020579022914695203,0.002178078177615215
FIG002_F,0.020833333333333332,classical,43,100,4400,1000,0.0021463152057306914,0.002153185038049635
FIG002_F,0.020833333333333332,classical,44,100,4500,1000,0.0020512387103683426,0.002129126349549429
FIG002_F,0.020833333333333332,classical,45,100,4600,1000,0.002223143056431452,0.00210585651042802
FIG002_F,0.020833333333333332,classical,46,100,4700,1000,0.002134122571678614,0.0020833333333333333
FIG002_F,0.020833333333333332,classical,47,100,4800,1000,0.0020618685902193995,0.002061517723444083
FIG002_F,0.020833333333333332,classical,48,100,4900,1000,0.0019608511658577633,0.002040373392976501
FIG002_F,0.020833333333333332,classical,49,100,5000,1000,0.0019706084790687816,0.0020198666072568034
FIG002_F,0.020833333333333332,classical,50,100,5100,1000,0.001919086031342515,0.001999965958315955
FIG002_F,0.020833333333333332,classical,51,100,5200,1000,0.0019003572452132736,0.001980642162549403
FIG002_F,0.020833333333333332,classical,52,100,5300,1000,0.001957019579833838,0.001961867879476066
FIG002_F,0.020833333333333332,classical,53,100,5400,1000,0.001967273394587925,0.0019436175490447527
FIG002_F,0.020833333333333332,classical,54,100,5500,1000,0.0019100800708219882,0.0019258672452857819
FIG002_F,0.020833333333333332,classical,55,100,5600,1000,0.0019250362587509018,0.0019085945444018838
FIG002_F,0.020833333333333332,classical,56,100,5700,1000,0.001913302479313419,0.0018917784056443762
FIG002_F,0.020833333333333332,classical,57,100,5800,1000,0.0018776153205191763,0.0018753990635354328
FIG002_F,0.020833333333333332,classical,58,100,5900,1000,0.0018269578279314657,0.0018594379301810147
FIG002_F,0.020833333333333332,classical,59,100,6000,1000,0.0018614137399060723,0.0018438775065766323
FIG002_F,0.020833333333333332,classical,60,100,6100,1000,0.0018402039946795838,0.0018287013019436548
FIG002_F,0.020833333333333332,classical,61,100,6200,1000,0.001817509677210699,0.0018138937602507766
FIG002_F,0.020833333333333332,classical,62,100,6300,1000,0.0017730414515498738,0.001799440193176295
FIG002_F,0.020833333333333332,classical,63,100,6400,1000,0.0017939612547396178,0.0017853267188544385
FIG002_F,0.020833333333333332,classical,64,100,6500,1000,0.0017945827606107025,0.0017715402058250613
FIG002_F,0.020833333333333332,classical,65,100,6600,1000,0.001656331592234581,0.0017580682216722626
FIG002_F,0.020833333333333332,classical,66,100,6700,1000,0.0017644981935111429,0.0017448989858952983
FIG002_F,0.020833333333333332,classical,67,100,6800,1000,0.0017100067056848405,0.001732021326605707
FIG002_F,0.020833333333333332,classical,68,100,6900,1000,0.0017114555282579764,0.0017194246406888704
FIG002_F,0.020833333333333332,classical,69,100,7000,1000,0.001681000943585577,0.0017070988571071411
FIG002_F,0.020833333333333332,classical,70,100,7100,1000,0.0016858059301578818,0.0016950344030558894
FIG002_F,0.020833333333333332,classical,71,100,7200,1000,0.0016431441931571839,0.001683222172714003
FIG002_F,0.020833333333333332,classical,72,100,7300,1000,0.0016471832984669818,0.001671653498357017
FIG002_F,0.020833333333333332,classical,73,100,7400,1000,0.001715846121217016,0.0016603201236246319
FIG002_F,0.020833333333333332,classical,74,100,7500,1000,0.0016405419158856556,0.0016492141787552662
FIG002_F,0.020833333333333332,classical,75,100,7600,1000,0.0016769878939424908,0.0016383281576188523
FIG002_F,0.020833333333333332,classical,76,100,7700,1000,0.0016251796624880523,0.0016276548963955661
FIG002_F,0.020833333333333332,classical,77,100,7800,1000,0.0016026769191059209,0.001617187553762885
FIG002_F,0.020833333333333332,classical,78,100,7900,1000,0.0015680947965935074,0.0016069195924664687
FIG002_F,0.020833333333333332,classical,79,100,8000,1000,0.0015615402608037717,0.001596844762162072
FIG002_F,0.020833333333333332,classical,80,100,8100,1000,0.0015942689043665014,0.0015869570834261674
FIG002_F,0.020833333333333332,classical,81,100,8200,1000,0.001556165310178288,0.0015772508328423531
FIG002_F,0.020833333333333332,classical,82,100,8300,1000,0.001611161192950952,0.001567720529079035
FIG002_F,0.020833333333333332,classical,83,100,8400,1000,0.0015254966478743036,0.0015583609198814492
FIG002_F,0.020833333333333332,classical,84,100,8500,1000,0.0016208187563648926,0.0015491669699078904
FIG002_F,0.020833333333333332,classical,85,100,8600,1000,0.0014891733147046019,0.001540133849346156
FIG002_F,0.020833333333333332,classical,86,100,8700,1000,0.0015639112730827496,0.0015312569232517402
FIG002_F,0.020833333333333332,classical,87,100,8800,1000,0.0015162363540553447,0.0015225317415543112
FIG002_F,0.020833333333333332,classical,88,100,8900,1000,0.0014543428519637614,0.0015139540296835324
FIG002_F,0.020833333333333332,classical,89,100,9000,1000,0.0014438203780078108,0.001505519679769361
FIG002_F,0.020833333333333332,classical,90,100,9100,1000,0.0014579237755904268,0.0014972247423756825
FIG002_F,0.020833333333333332,classical,91,100,9200,1000,0.001555790519956648,0.0014890654187294922
FIG002_F,0.020833333333333332,classical,92,100,9300,1000,0.0014733301786221428,0.0014810380534108956
FIG002_F,0.020833333333333332,classical,93,100,9400,1000,0.0014857064229762465,0.0014731391274719738
FIG002_F,0.020833333333333332,classical,94,100,9500,1000,0.001471944252694692,0.0014653652519550976
FIG002_F,0.020833333333333332,classical,95,100,9600,1000,0.0014402713322206571,0.0014577131617835646
FIG002_F,0.020833333333333332,classical,96,100,9700,1000,0.0015103184655823841,0.0014501797099995526
FIG002_F,0.020833333333333332,classical,97,100,9800,1000,0.001459846352228025,0.0014427618623262884
FIG002_F,0.020833333333333332,classical,98,100,9900,1000,0.0014052026292104222,0.0014354566920330898
FIG002_F,0.020833333333333332,classical,99,100,10000,1000,0.0014200755065997177,0.0014282613750835507
FIG002_F,0.020833333333333332,classical,199,100,20000,1000,0.0009928692987722222,0.0010099333036284017
FIG002_F,0.020833333333333332,classical,299,100,30000,1000,0.0008428694376289182,0.0008246070893776331
FIG002_F,0.020833333333333332,classical,399,100,40000,1000,0.0007145702865669999,0.0007141306875417754
FIG002_F,0.020833333333333332,classical,499,100,50000,1000,0.0006125060362514352,0.0006387379048648288
FIG002_F,0.020833333333333332,classical,599,100,60000,1000,0.000592775721125246,0.0005830852647134259
FIG002_F,0.020833333333333332,classical,699,100,70000,1000,0.0005420592088886997,0.0005398320579528884
FIG002_F,0.020833333333333332,classical,799,100,80000,1000,0.0005378382817921304,0.0005049666518142008
FIG002_F,0.020833333333333332,classical,899,100,90000,1000,0.0004592686080291007,0.00047608712502785025
FIG002_F,0.020833333333333332,classical,999,100,100000,1000,0.00045018693648058887,0.00045165590393080827
FIG002_F,0.020833333333333332,lis,0,100,100,1000,0.014303068823779665,0.014282613750835508
FIG002_F,0.020833333333333332,lis,1,100,400,1000,0.004532474682302548,0.004516559039308083
FIG002_F,0.020833333333333332,lis,2,100,900,1000,0.0023907183849243376,0.0024142023560325293
FIG002_F,0.020833333333333332,lis,3,100,1600,1000,0.0015628118900895022,0.0015583609198814492
FIG002_F,0.020833333333333332,lis,4,100,2500,1000,0.0010896985497809949,0.0011118999724892293
FIG002_F,0.020833333333333332,lis,5,100,3600,1000,0.0008486949078221464,0.0008445486557993162
FIG002_F,0.020833333333333332,lis,6,100,4900,1000,0.0006880660992263164,0.0006695792603093272
FIG002_F,0.020833333333333332,lis,7,100,6400,1000,0.0005744089303431291,0.0005477132348060427
FIG002_F,0.020833333333333332,lis,8,100,8100,1000,0.0004908445347636957,0.00045882365804319624
FIG002_F,0.020833333333333332,lis,9,100,10000,1000,0.0004172406265397291,0.00039163533709283204
