target_id,panel,a,series_id,schedule,stage_M,n_query,error,evidence_kind
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,21,48400,0.001256297269074015,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,22,52900,0.001185638149586598,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,22,52900,0.001201675648679493,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,23,57600,0.001178411809736145,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,23,57600,0.001151605829984514,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,24,62500,0.001111568581379984,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,24,62500,0.001105541596785133,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,25,67600,0.001056772483629065,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,25,67600,0.001063020766139551,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,26,72900,0.0009739711928118992,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,26,72900,0.001023649626652901,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,27,78400,0.001002830353208786,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,27,78400,0.0009870907114152975,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,28,84100,0.0009272948540692823,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,28,84100,0.000953053100676839,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,29,90000,0.0009047953182356963,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,29,90000,0.000921284663987611,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,30,96100,0.0008877679216448288,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,30,96100,0.0008915658038589784,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_SIM,Classical,31,102400,0.0008704564399939069,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,CLASSICAL_CRB,Classical,31,102400,0.0008637043724883854,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,0,100,0.02727106732064587,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,0,100,0.02763853991962833,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,1,400,0.008616337805816434,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,1,400,0.008740073734751263,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,2,900,0.007975181522406505,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,2,900,0.004671765921511567,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,3,1600,0.003090576254202718,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,3,1600,0.003015611935232275,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,4,2500,0.002166908672464217,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,4,2500,0.002151657414559676,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,5,3600,0.001979702125295681,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,5,3600,0.001634301126151534,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,6,4900,0.001395910099273735,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,6,4900,0.001295714736690402,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,7,6400,0.001090362274935202,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,7,6400,0.001059889623060767,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,8,8100,0.0009256923905094493,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,8,8100,0.0008878778219536287,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,9,10000,0.0007863266385795525,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,9,10000,0.0007578605069778728,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,10,12100,0.0006596604642817204,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,10,12100,0.0006567586718659172,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,11,14400,0.000582547441611312,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,11,14400,0.0005763033956734372,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,12,16900,0.000515264908111592,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,12,16900,0.0005110367838932221,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,13,19600,0.0004858143526187533,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,13,19600,0.0004572259016585556,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,14,22500,0.0004300459710626094,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,14,22500,0.0004122401129985383,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,15,25600,0.0003920044245271665,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,15,25600,0.000374177712555781,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,16,28900,0.0003467993134976645,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,16,28900,0.0003416333590378282,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,17,32400,0.000326517332958267,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,17,32400,0.0003135483986765015,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,18,36100,0.0002980579582811471,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,18,36100,0.000289111760226732,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,19,40000,0.0002718347837326186,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,19,40000,0.0002676926790927579,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,20,44100,0.0002579253677626474,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,20,44100,0.000248794010209564,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,21,48400,0.0002545971661408323,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,21,48400,0.0002320191859957102,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,22,52900,0.000234322919332004,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,22,52900,0.0002170484156417329,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,23,57600,0.0002197965426634439,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,23,57600,0.000203621266347689,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,24,62500,0.0002041111964158759,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,24,62500,0.0001915237301285342,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,25,67600,0.0001855677366543967,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,25,67600,0.000180578494129284,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,26,72900,0.0001754464686378971,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,26,72900,0.0001706375324538753,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,27,78400,0.0001642812558075697,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,27,78400,0.0001615764029853086,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,28,84100,0.0001565778287218651,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,28,84100,0.0001532898118939832,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,29,90000,0.0001485529846051435,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,29,90000,0.0001456881314472549,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,30,96100,0.0001398093725314509,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,30,96100,0.000138694642270848,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,LIS_SIM,LIS,31,102400,0.0001330419220704115,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,LIS_CRB,LIS,31,102400,0.0001322433315456728,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,0,100,0.02826324663360538,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,0,100,0.02763853991962833,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,1,400,0.008673777875152035,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,1,400,0.008740073734751263,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,2,900,0.008031798391458116,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,2,900,0.004671765921511567,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,3,1800,0.002594357559274037,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,3,1800,0.002566174008547666,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,4,3500,0.001431083617586322,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,4,3500,0.0013733700902029,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,5,6800,0.0009298936008088552,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,5,6800,0.0007150555762791665,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,6,13300,0.0005270757790004883,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,6,13300,0.0003654727896965087,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,7,26200,0.0003322639651639027,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,7,26200,0.0001848328656731688,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,8,51900,0.0001528660521962667,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,8,51900,9.295373766109259e-05,analytic_reference
T_FIG2,a=1/12,0.08333333333333333,EIS_SIM,EIS,9,103200,4.796541006300679e-05,independent_numerics
T_FIG2,a=1/12,0.08333333333333333,EIS_CRB,EIS,9,103200,4.661269904561119e-05,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,0,100,0.01992262811757302,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,0,100,0.01998263134713633,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,1,400,0.01003684185610416,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,1,400,0.009991315673568165,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,2,900,0.006678508002226431,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,2,900,0.00666087711571211,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,3,1600,0.004970162709721998,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,3,1600,0.004995657836784083,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,4,2500,0.004072275912939976,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,4,2500,0.003996526269427266,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,5,3600,0.003268300800638887,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,5,3600,0.003330438557856055,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,6,4900,0.002850690803685395,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,6,4900,0.002854661621019476,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,7,6400,0.002493584433030648,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,7,6400,0.002497828918392041,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,8,8100,0.00217389144008934,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,8,8100,0.002220292371904037,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,9,10000,0.00199396784772919,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,9,10000,0.001998263134713633,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,10,12100,0.001871804638358,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,10,12100,0.001816602849739666,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,11,14400,0.00166538289678417,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,11,14400,0.001665219278928027,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,12,16900,0.001610537892862705,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,12,16900,0.001537125488241256,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,13,19600,0.001493456716649508,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,13,19600,0.001427330810509738,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,14,22500,0.001294963462948037,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,14,22500,0.001332175423142422,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,15,25600,0.001272670864049678,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,15,25600,0.001248914459196021,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,16,28900,0.001206553329605782,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,16,28900,0.001175448902772725,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,17,32400,0.001133387378011542,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,17,32400,0.001110146185952018,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,18,36100,0.001093619235305392,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,18,36100,0.001051717439322965,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,19,40000,0.001034622448582627,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,19,40000,0.0009991315673568166,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,20,44100,0.001006079289027806,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,20,44100,0.0009515538736731586,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,21,48400,0.0009041808245277061,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,21,48400,0.0009083014248698332,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,22,52900,0.0008537380018288022,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,22,52900,0.0008688100585711448,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,23,57600,0.0008646469535383314,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,23,57600,0.0008326096394640137,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,24,62500,0.0008129249947634228,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,24,62500,0.0007993052538854532,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,25,67600,0.0007757613908170087,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,25,67600,0.0007685627441206282,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,26,72900,0.0007389038852026226,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,26,72900,0.0007400974573013456,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,27,78400,0.000716341994845707,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,27,78400,0.000713665405254869,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,28,84100,0.0007076656337108412,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,28,84100,0.0006890562533495286,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,29,90000,0.0006792941143769467,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,29,90000,0.000666087711571211,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,30,96100,0.000658771913533808,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,30,96100,0.0006446010111979462,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_SIM,Classical,31,102400,0.0006092961795617756,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,CLASSICAL_CRB,Classical,31,102400,0.0006244572295980103,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,0,100,0.0206004315364217,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,0,100,0.01998263134713633,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,1,400,0.006553849710843392,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,1,400,0.006319062870042958,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,2,900,0.003424437053796955,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,2,900,0.00337768118074074,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,3,1600,0.002550740212342314,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,3,1600,0.002180283826967848,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,4,2500,0.001615226984102294,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,4,2500,0.001555645740531458,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,5,3600,0.001219069684183352,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,5,3600,0.001181597762004173,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,6,4900,0.0009611477731078026,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,6,4900,0.000936800206871576,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,7,6400,0.0008889710993839264,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,7,6400,0.0007662989314148765,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,8,8100,0.0007000526732390294,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,8,8100,0.0006419346046857419,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,9,10000,0.0005947114142268196,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,9,10000,0.0005479322412663949,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,10,12100,0.0005149277208788751,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,10,12100,0.0004748357352484914,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,11,14400,0.000454709643016999,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,11,14400,0.0004166666666666667,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,12,16900,0.0003972639879729198,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,12,16900,0.0003694789843117645,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,13,19600,0.0003542943363999784,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,13,19600,0.00033057378073421,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,14,22500,0.0003172172552197088,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,14,22500,0.0002980491092693868,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,15,25600,0.000296515818915926,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,15,25600,0.0002705300392155254,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,16,28900,0.0002668551551063934,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,16,28900,0.000247000510496887,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,17,32400,0.0002423590723530617,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,17,32400,0.0002266951177036603,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,18,36100,0.000226671362713705,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,18,36100,0.0002090274572945005,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,19,40000,0.0002131786102871423,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,19,40000,0.0001935414872201318,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,20,44100,0.0001944581715309371,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,20,44100,0.0001798777721923975,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,21,48400,0.0001788025768250111,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,21,48400,0.0001677495943236238,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,22,52900,0.0001650040810754618,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,22,52900,0.0001569257452405645,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,23,57600,0.0001524986870452389,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,23,57600,0.0001472179323399528,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,24,62500,0.0001428070538526546,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,24,62500,0.000138471428104238,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,25,67600,0.0001341662119861773,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,25,67600,0.0001305580355510701,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,26,72900,0.0001270865052881631,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,26,72900,0.000123370732134415,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,27,78400,0.0001211480310464673,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,27,78400,0.0001168195463523305,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,28,84100,0.0001148247200656075,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,28,84100,0.0001108283508917909,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,29,90000,0.0001082790133795191,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,29,90000,0.0001053323450091565,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,30,96100,0.0001058302374002085,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,30,96100,0.0001002760606884683,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,LIS_SIM,LIS,31,102400,0.0001020134781476277,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,LIS_CRB,LIS,31,102400,9.561177074037853e-05,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,EIS_SIM,EIS,0,100,0.02010085679047471,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,EIS_CRB,EIS,0,100,0.01998263134713633,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,EIS_SIM,EIS,1,400,0.006196038002453245,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,EIS_CRB,EIS,1,400,0.006319062870042958,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,EIS_SIM,EIS,2,900,0.00335894606825723,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,EIS_CRB,EIS,2,900,0.00337768118074074,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,EIS_SIM,EIS,3,1800,0.00199618878027547,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,EIS_CRB,EIS,3,1800,0.001855340742836919,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,EIS_SIM,EIS,4,3500,0.001147690420886326,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,EIS_CRB,EIS,4,3500,0.000992944934700334,analytic_reference
T_FIG2,a=1/24,0.04166666666666666,EIS_SIM,EIS,5,6800,0.0005091993825394078,independent_numerics
T_FIG2,a=1/24,0.04166666666666666,EIS_CRB,EIS,5,6800,0.0005169843275025236,analytic_reference
