h,real_E,imag_E
0,0.2132462381694547,4.78168206625886e-17
0,0.2132559678877081,-5.971800188846973e-21
0,0.2813122425962059,1.682136414773984e-19
0,-0.02047411568971068,8.918678864222918e-18
0,-0.02046231964169428,-1.690835951067115e-17
0,0.1786763027822489,-1.034027321245818e-17
0,0.2813237563590454,1.515576080923935e-16
0,0.1786835543437722,1.395733628894819e-17
0,-0.2546933139859689,-6.507617566088001e-18
0,-0.2640365893810319,-4.069871317631915e-18
0,-0.006832114087198337,1.672844430693302e-17
0,0.2546969476355207,-2.564673991274336e-17
0,-0.06104040221754053,-2.081668083904983e-17
0,0.2640401300244259,3.73419032976783e-18
0,0.08721202132544026,3.260427952781059e-17
0,0.2547072546140274,3.902760925813535e-19
0,-0.2547090585462278,-5.159684511939187e-17
0,-0.2640525150996877,-4.834074219593508e-17
0,-0.006819630206159394,-1.168731296122276e-18
0,-0.06103158408118962,-3.559951487863559e-17
0,-0.1545278123794776,-3.154706323124649e-18
0,0.2640509780145467,-1.553474241662656e-17
0,0.08723528439366736,-2.020750860171056e-17
0,0.2347284262387814,-6.044793711473208e-17
0,0.1545137948149427,8.432886596768249e-18
0,-0.2241599399279975,-3.302751544587257e-18
0,-0.224177419431867,8.206762112590712e-18
0,0.1904699061187528,-2.149639110547904e-17
0,0.154517508733245,-2.775629566391338e-17
0,-0.2449310631681083,-6.019851592783145e-18
0,-0.2449165044791675,5.708062226761718e-17
0,-0.1545060392471417,-1.011964724027266e-16
0,0.1904781572622948,5.925408813603651e-18
0,0.2020046707541827,-1.786135806720034e-17
0,-0.1904829966014633,-5.502258059096232e-17
0,-0.04761308273031072,-8.281084459536294e-18
0,-0.04760299987850828,4.846629426702016e-18
0,-0.0340777275162473,-4.132169554337747e-18
0,0.202013710862088,6.044545369442029e-17
0,-0.03406671268495653,1.387778638375332e-17
0,-0.1904647968216711,-7.91978829372909e-17
0,-0.09924447684191835,-6.517038331928643e-18
0,-0.08721957221107354,3.923045835092803e-17
0,0.006822334291000637,1.090790258109116e-17
0,0.00683549594892779,3.96819094749345e-18
0,-0.07429358078071933,-4.077699792572239e-17
0,-0.08721623344605454,-3.58191561309311e-18
0,-0.07428670374238469,-3.771614031644695e-17
0,-0.09923949765265928,2.006484967679806e-17
0,0.3094594476137985,-1.901435723838262e-17
0,0.1666677338824419,-7.004682182129352e-19
0,0.04760362978426845,9.522943159429659e-18
0,0.0476193674551846,-3.122500797395447e-17
0,0.2347405432148769,-1.072664724370563e-17
0,0.1666735983554908,1.374231634066457e-17
0,0.1423701570121186,2.340929380084738e-30
0,0.1423699240463386,-6.309884300910881e-30
0.66,-2.144105358519397,-9.487544952844507e-07
0.66,2.144091870510088,-1.045235081276186e-05
0.66,2.143989228987623,-4.281003051783184e-05
0.66,2.144007697402044,1.302158672129498e-07
0.66,2.14370820580846,-4.963496355346056e-05
0.66,2.143721966545384,-2.716487468345796e-08
0.66,2.143235556393567,-4.318546382887076e-05
0.66,2.142619806092776,-9.486282852877848e-05
0.66,2.142521448431071,5.566852511711639e-05
0.66,2.143239776218703,3.080630513197275e-07
0.66,-2.144011337691392,-1.724217033861648e-06
0.66,-2.144007808320625,1.230690520935462e-08
0.66,-2.143725741530231,-1.408782943989551e-06
0.66,-2.14371918363683,-2.094776679437047e-07
0.66,2.141699527627942,-3.544809101763136e-05
