gamma_final_prime,lambda_zero_over_gamma_real,lambda_x_over_gamma_real,lambda_plus_over_gamma_real,lambda_minus_over_gamma_real,lambda_plus_over_gamma_imag,lambda_minus_over_gamma_imag,provenance
4.786199999999999,0.0,-1.0,-1.9542538671890746,-1.0457461328109254,0.0,0.0,independent_characteristic_polynomial
4.796149999999999,0.0,-1.0,-1.954452982249285,-1.045547017750715,0.0,0.0,independent_characteristic_polynomial
4.806099999999999,0.0,-1.0,-1.9546507755220255,-1.0453492244779745,0.0,0.0,independent_characteristic_polynomial
4.816049999999999,0.0,-1.0,-1.9548472589193755,-1.0451527410806245,0.0,0.0,independent_characteristic_polynomial
4.826,0.0,-1.0,-1.955042444216591,-1.044957555783409,0.0,0.0,independent_characteristic_polynomial
4.8359499999999995,0.0,-1.0,-1.9552363430540294,-1.0447636569459706,0.0,0.0,independent_characteristic_polynomial
4.845899999999999,0.0,-1.0,-1.955428966939042,-1.044571033060958,0.0,0.0,independent_characteristic_polynomial
4.855849999999999,0.0,-1.0,-1.955620327247836,-1.044379672752164,0.0,0.0,independent_characteristic_polynomial
4.865799999999999,0.0,-1.0,-1.9558104352273051,-1.0441895647726949,0.0,0.0,independent_characteristic_polynomial
4.875749999999999,0.0,-1.0,-1.9559993019968285,-1.0440006980031715,0.0,0.0,independent_characteristic_polynomial
4.885699999999999,0.0,-1.0,-1.956186938550041,-1.043813061449959,0.0,0.0,independent_characteristic_polynomial
4.895649999999999,0.0,-1.0,-1.9563733557565746,-1.0436266442434254,0.0,0.0,independent_characteristic_polynomial
4.905599999999999,0.0,-1.0,-1.9565585643637697,-1.0434414356362303,0.0,0.0,independent_characteristic_polynomial
4.91555,0.0,-1.0,-1.9567425749983594,-1.0432574250016406,0.0,0.0,independent_characteristic_polynomial
4.9254999999999995,0.0,-1.0,-1.956925398168125,-1.043074601831875,0.0,0.0,independent_characteristic_polynomial
4.9354499999999994,0.0,-1.0,-1.9571070442635266,-1.0428929557364734,0.0,0.0,independent_characteristic_polynomial
4.945399999999999,0.0,-1.0,-1.9572875235593044,-1.0427124764406956,0.0,0.0,independent_characteristic_polynomial
4.955349999999999,0.0,-1.0,-1.9574668462160558,-1.0425331537839442,0.0,0.0,independent_characteristic_polynomial
4.965299999999999,0.0,-1.0,-1.9576450222817865,-1.0423549777182135,0.0,0.0,independent_characteristic_polynomial
4.975249999999999,0.0,-1.0,-1.9578220616934359,-1.0421779383065641,0.0,0.0,independent_characteristic_polynomial
4.985199999999999,0.0,-1.0,-1.9579979742783786,-1.0420020257216214,0.0,0.0,independent_characteristic_polynomial
4.995149999999999,0.0,-1.0,-1.9581727697559024,-1.0418272302440976,0.0,0.0,independent_characteristic_polynomial
5.005099999999999,0.0,-1.0,-1.9583464577386598,-1.0416535422613402,0.0,0.0,independent_characteristic_polynomial
5.01505,0.0,-1.0,-1.9585190477341003,-1.0414809522658997,0.0,0.0,independent_characteristic_polynomial
5.0249999999999995,0.0,-1.0,-1.9586905491458764,-1.0413094508541236,0.0,0.0,independent_characteristic_polynomial
5.034949999999999,0.0,-1.0,-1.958860971275229,-1.041139028724771,0.0,0.0,independent_characteristic_polynomial
5.044899999999999,0.0,-1.0,-1.9590303233223505,-1.0409696766776495,0.0,0.0,independent_characteristic_polynomial
5.054849999999999,0.0,-1.0,-1.9591986143877258,-1.0408013856122742,0.0,0.0,independent_characteristic_polynomial
5.064799999999999,0.0,-1.0,-1.9593658534734535,-1.0406341465265465,0.0,0.0,independent_characteristic_polynomial
5.074749999999999,0.0,-1.0,-1.9595320494845443,-1.0404679505154557,0.0,0.0,independent_characteristic_polynomial
5.084699999999999,0.0,-1.0,-1.9596972112302002,-1.0403027887697998,0.0,0.0,independent_characteristic_polynomial
5.094649999999999,0.0,-1.0,-1.9598613474250748,-1.0401386525749252,0.0,0.0,independent_characteristic_polynomial
5.1046,0.0,-1.0,-1.960024466690511,-1.039975533309489,0.0,0.0,independent_characteristic_polynomial
5.1145499999999995,0.0,-1.0,-1.9601865775557616,-1.0398134224442384,0.0,0.0,independent_characteristic_polynomial
5.124499999999999,0.0,-1.0,-1.9603476884591915,-1.0396523115408085,0.0,0.0,independent_characteristic_polynomial
5.134449999999999,0.0,-1.0,-1.9605078077494582,-1.0394921922505418,0.0,0.0,independent_characteristic_polynomial
5.144399999999999,0.0,-1.0,-1.960666943686678,-1.039333056313322,0.0,0.0,independent_characteristic_polynomial
5.154349999999999,0.0,-1.0,-1.9608251044435712,-1.0391748955564288,0.0,0.0,independent_characteristic_polynomial
5.164299999999999,0.0,-1.0,-1.9609822981065905,-1.0390177018934095,0.0,0.0,independent_characteristic_polynomial
5.174249999999999,0.0,-1.0,-1.9611385326770332,-1.0388614673229668,0.0,0.0,independent_characteristic_polynomial
5.184199999999999,0.0,-1.0,-1.9612938160721347,-1.0387061839278653,0.0,0.0,independent_characteristic_polynomial
5.19415,0.0,-1.0,-1.9614481561261474,-1.0385518438738526,0.0,0.0,independent_characteristic_polynomial
5.2040999999999995,0.0,-1.0,-1.9616015605914003,-1.0383984394085997,0.0,0.0,independent_characteristic_polynomial
5.214049999999999,0.0,-1.0,-1.9617540371393452,-1.0382459628606548,0.0,0.0,independent_characteristic_polynomial
5.223999999999999,0.0,-1.0,-1.9619055933615852,-1.0380944066384148,0.0,0.0,independent_characteristic_polynomial
5.233949999999999,0.0,-1.0,-1.9620562367708896,-1.0379437632291104,0.0,0.0,independent_characteristic_polynomial
5.243899999999999,0.0,-1.0,-1.9622059748021918,-1.0377940251978082,0.0,0.0,independent_characteristic_polynomial
5.253849999999999,0.0,-1.0,-1.9623548148135719,-1.0376451851864281,0.0,0.0,independent_characteristic_polynomial
5.263799999999999,0.0,-1.0,-1.9625027640872268,-1.0374972359127732,0.0,0.0,independent_characteristic_polynomial
5.273749999999999,0.0,-1.0,-1.9626498298304238,-1.0373501701695762,0.0,0.0,independent_characteristic_polynomial
5.2837,0.0,-1.0,-1.9627960191764402,-1.0372039808235598,0.0,0.0,independent_characteristic_polynomial
5.2936499999999995,0.0,-1.0,-1.9629413391854904,-1.0370586608145096,0.0,0.0,independent_characteristic_polynomial
5.303599999999999,0.0,-1.0,-1.963085796845637,-1.036914203154363,0.0,0.0,independent_characteristic_polynomial
5.313549999999999,0.0,-1.0,-1.9632293990736902,-1.0367706009263098,0.0,0.0,independent_characteristic_polynomial
5.323499999999999,0.0,-1.0,-1.963372152716093,-1.036627847283907,0.0,0.0,independent_characteristic_polynomial
5.333449999999999,0.0,-1.0,-1.963514064549794,-1.036485935450206,0.0,0.0,independent_characteristic_polynomial
5.343399999999999,0.0,-1.0,-1.9636551412831063,-1.0363448587168937,0.0,0.0,independent_characteristic_polynomial
5.353349999999999,0.0,-1.0,-1.9637953895565556,-1.0362046104434444,0.0,0.0,independent_characteristic_polynomial
5.363299999999999,0.0,-1.0,-1.9639348159437136,-1.0360651840562864,0.0,0.0,independent_characteristic_polynomial
5.373249999999999,0.0,-1.0,-1.9640734269520208,-1.0359265730479792,0.0,0.0,independent_characteristic_polynomial
5.3831999999999995,0.0,-1.0,-1.964211229023598,-1.035788770976402,0.0,0.0,independent_characteristic_polynomial
5.3931499999999994,0.0,-1.0,-1.9643482285360432,-1.0356517714639568,0.0,0.0,independent_characteristic_polynomial
5.403099999999999,0.0,-1.0,-1.9644844318032197,-1.0355155681967803,0.0,0.0,independent_characteristic_polynomial
5.413049999999999,0.0,-1.0,-1.9646198450760324,-1.0353801549239676,0.0,0.0,independent_characteristic_polynomial
5.422999999999999,0.0,-1.0,-1.9647544745431906,-1.0352455254568094,0.0,0.0,independent_characteristic_polynomial
5.432949999999999,0.0,-1.0,-1.9648883263319632,-1.0351116736680368,0.0,0.0,independent_characteristic_polynomial
5.442899999999999,0.0,-1.0,-1.9650214065089209,-1.0349785934910791,0.0,0.0,independent_characteristic_polynomial
5.452849999999999,0.0,-1.0,-1.9651537210806678,-1.0348462789193322,0.0,0.0,independent_characteristic_polynomial
5.462799999999999,0.0,-1.0,-1.9652852759945636,-1.0347147240054364,0.0,0.0,independent_characteristic_polynomial
5.47275,0.0,-1.0,-1.965416077139435,-1.034583922860565,0.0,0.0,independent_characteristic_polynomial
5.4826999999999995,0.0,-1.0,-1.9655461303462758,-1.0344538696537242,0.0,0.0,independent_characteristic_polynomial
5.492649999999999,0.0,-1.0,-1.9656754413889401,-1.0343245586110599,0.0,0.0,independent_characteristic_polynomial
5.502599999999999,0.0,-1.0,-1.965804015984822,-1.034195984015178,0.0,0.0,independent_characteristic_polynomial
5.512549999999999,0.0,-1.0,-1.9659318597955284,-1.0340681402044716,0.0,0.0,independent_characteristic_polynomial
5.522499999999999,0.0,-1.0,-1.9660589784275417,-1.0339410215724583,0.0,0.0,independent_characteristic_polynomial
5.532449999999999,0.0,-1.0,-1.9661853774328715,-1.0338146225671285,0.0,0.0,independent_characteristic_polynomial
5.542399999999999,0.0,-1.0,-1.9663110623096998,-1.0336889376903002,0.0,0.0,independent_characteristic_polynomial
5.552349999999999,0.0,-1.0,-1.966436038503016,-1.033563961496984,0.0,0.0,independent_characteristic_polynomial
5.5623,0.0,-1.0,-1.966560311405242,-1.033439688594758,0.0,0.0,independent_characteristic_polynomial
5.5722499999999995,0.0,-1.0,-1.9666838863568497,-1.0333161136431503,0.0,0.0,independent_characteristic_polynomial
5.582199999999999,0.0,-1.0,-1.9668067686469708,-1.0331932313530292,0.0,0.0,independent_characteristic_polynomial
5.592149999999999,0.0,-1.0,-1.9669289635139962,-1.0330710364860038,0.0,0.0,independent_characteristic_polynomial
5.602099999999999,0.0,-1.0,-1.967050476146168,-1.032949523853832,0.0,0.0,independent_characteristic_polynomial
5.612049999999999,0.0,-1.0,-1.9671713116821636,-1.0328286883178364,0.0,0.0,independent_characteristic_polynomial
5.621999999999999,0.0,-1.0,-1.9672914752116715,-1.0327085247883285,0.0,0.0,independent_characteristic_polynomial
5.631949999999999,0.0,-1.0,-1.9674109717759591,-1.0325890282240409,0.0,0.0,independent_characteristic_polynomial
5.641899999999999,0.0,-1.0,-1.967529806368433,-1.032470193631567,0.0,0.0,independent_characteristic_polynomial
5.651849999999999,0.0,-1.0,-1.9676479839351908,-1.0323520160648092,0.0,0.0,independent_characteristic_polynomial
5.6617999999999995,0.0,-1.0,-1.9677655093755668,-1.0322344906244332,0.0,0.0,independent_characteristic_polynomial
5.671749999999999,0.0,-1.0,-1.967882387542669,-1.032117612457331,0.0,0.0,independent_characteristic_polynomial
5.681699999999999,0.0,-1.0,-1.9679986232439093,-1.0320013767560907,0.0,0.0,independent_characteristic_polynomial
5.691649999999999,0.0,-1.0,-1.9681142212415264,-1.0318857787584736,0.0,0.0,independent_characteristic_polynomial
5.701599999999999,0.0,-1.0,-1.9682291862531023,-1.0317708137468977,0.0,0.0,independent_characteristic_polynomial
5.711549999999999,0.0,-1.0,-1.9683435229520703,-1.0316564770479297,0.0,0.0,independent_characteristic_polynomial
5.721499999999999,0.0,-1.0,-1.9684572359682178,-1.0315427640317822,0.0,0.0,independent_characteristic_polynomial
5.731449999999999,0.0,-1.0,-1.968570329888181,-1.031429670111819,0.0,0.0,independent_characteristic_polynomial
5.741399999999999,0.0,-1.0,-1.968682809255934,-1.031317190744066,0.0,0.0,independent_characteristic_polynomial
5.7513499999999995,0.0,-1.0,-1.9687946785732715,-1.0312053214267285,0.0,0.0,independent_characteristic_polynomial
5.761299999999999,0.0,-1.0,-1.968905942300283,-1.031094057699717,0.0,0.0,independent_characteristic_polynomial
5.771249999999999,0.0,-1.0,-1.9690166048558235,-1.0309833951441765,0.0,0.0,independent_characteristic_polynomial
5.781199999999999,0.0,-1.0,-1.969126670617976,-1.030873329382024,0.0,0.0,independent_characteristic_polynomial
5.791149999999999,0.0,-1.0,-1.9692361439245083,-1.0307638560754917,0.0,0.0,independent_characteristic_polynomial
5.801099999999999,0.0,-1.0,-1.9693450290733245,-1.0306549709266755,0.0,0.0,independent_characteristic_polynomial
5.811049999999999,0.0,-1.0,-1.96945333032291,-1.03054666967709,0.0,0.0,independent_characteristic_polynomial
5.820999999999999,0.0,-1.0,-1.9695610518927693,-1.0304389481072307,0.0,0.0,independent_characteristic_polynomial
5.830949999999999,0.0,-1.0,-1.9696681979638613,-1.0303318020361387,0.0,0.0,independent_characteristic_polynomial
5.8408999999999995,0.0,-1.0,-1.969774772679025,-1.030225227320975,0.0,0.0,independent_characteristic_polynomial
5.850849999999999,0.0,-1.0,-1.9698807801434026,-1.0301192198565974,0.0,0.0,independent_characteristic_polynomial
5.860799999999999,0.0,-1.0,-1.9699862244248563,-1.0300137755751437,0.0,0.0,independent_characteristic_polynomial
5.870749999999999,0.0,-1.0,-1.970091109554378,-1.029908890445622,0.0,0.0,independent_characteristic_polynomial
5.880699999999999,0.0,-1.0,-1.9701954395264967,-1.0298045604735033,0.0,0.0,independent_characteristic_polynomial
5.890649999999999,0.0,-1.0,-1.9702992182996772,-1.0297007817003228,0.0,0.0,independent_characteristic_polynomial
5.900599999999999,0.0,-1.0,-1.970402449796717,-1.029597550203283,0.0,0.0,independent_characteristic_polynomial
5.910549999999999,0.0,-1.0,-1.970505137905135,-1.029494862094865,0.0,0.0,independent_characteristic_polynomial
5.920499999999999,0.0,-1.0,-1.9706072864775575,-1.0293927135224425,0.0,0.0,independent_characteristic_polynomial
5.930449999999999,0.0,-1.0,-1.9707088993320983,-1.0292911006679017,0.0,0.0,independent_characteristic_polynomial
5.9403999999999995,0.0,-1.0,-1.9708099802527332,-1.0291900197472668,0.0,0.0,independent_characteristic_polynomial
5.950349999999999,0.0,-1.0,-1.9709105329896712,-1.0290894670103288,0.0,0.0,independent_characteristic_polynomial
5.960299999999999,0.0,-1.0,-1.9710105612597197,-1.0289894387402803,0.0,0.0,independent_characteristic_polynomial
5.970249999999999,0.0,-1.0,-1.971110068746646,-1.028889931253354,0.0,0.0,independent_characteristic_polynomial
5.980199999999999,0.0,-1.0,-1.9712090591015332,-1.0287909408984668,0.0,0.0,independent_characteristic_polynomial
5.990149999999999,0.0,-1.0,-1.971307535943132,-1.028692464056868,0.0,0.0,independent_characteristic_polynomial
6.000099999999999,0.0,-1.0,-1.9714055028582087,-1.0285944971417913,0.0,0.0,independent_characteristic_polynomial
6.010049999999999,0.0,-1.0,-1.9715029634018872,-1.0284970365981128,0.0,0.0,independent_characteristic_polynomial
6.019999999999999,0.0,-1.0,-1.9715999210979889,-1.0284000789020111,0.0,0.0,independent_characteristic_polynomial
6.0299499999999995,0.0,-1.0,-1.971696379439366,-1.028303620560634,0.0,0.0,independent_characteristic_polynomial
6.039899999999999,0.0,-1.0,-1.9717923418882324,-1.0282076581117676,0.0,0.0,independent_characteristic_polynomial
6.049849999999999,0.0,-1.0,-1.9718878118764889,-1.0281121881235111,0.0,0.0,independent_characteristic_polynomial
6.059799999999999,0.0,-1.0,-1.9719827928060458,-1.0280172071939542,0.0,0.0,independent_characteristic_polynomial
6.069749999999999,0.0,-1.0,-1.9720772880491402,-1.0279227119508598,0.0,0.0,independent_characteristic_polynomial
6.079699999999999,0.0,-1.0,-1.9721713009486508,-1.0278286990513492,0.0,0.0,independent_characteristic_polynomial
6.089649999999999,0.0,-1.0,-1.9722648348184069,-1.0277351651815931,0.0,0.0,independent_characteristic_polynomial
6.099599999999999,0.0,-1.0,-1.9723578929434946,-1.0276421070565054,0.0,0.0,independent_characteristic_polynomial
6.109549999999999,0.0,-1.0,-1.9724504785805603,-1.0275495214194397,0.0,0.0,independent_characteristic_polynomial
6.1194999999999995,0.0,-1.0,-1.9725425949581075,-1.0274574050418925,0.0,0.0,independent_characteristic_polynomial
6.129449999999999,0.0,-1.0,-1.9726342452767929,-1.0273657547232071,0.0,0.0,independent_characteristic_polynomial
6.139399999999999,0.0,-1.0,-1.9727254327097175,-1.0272745672902825,0.0,0.0,independent_characteristic_polynomial
6.149349999999999,0.0,-1.0,-1.9728161604027132,-1.0271838395972868,0.0,0.0,independent_characteristic_polynomial
6.159299999999999,0.0,-1.0,-1.972906431474629,-1.027093568525371,0.0,0.0,independent_characteristic_polynomial
6.169249999999999,0.0,-1.0,-1.972996249017609,-1.027003750982391,0.0,0.0,independent_characteristic_polynomial
6.179199999999999,0.0,-1.0,-1.9730856160973715,-1.0269143839026285,0.0,0.0,independent_characteristic_polynomial
6.189149999999999,0.0,-1.0,-1.9731745357534818,-1.0268254642465182,0.0,0.0,independent_characteristic_polynomial
6.199099999999999,0.0,-1.0,-1.9732630109996234,-1.0267369890003766,0.0,0.0,independent_characteristic_polynomial
6.209049999999999,0.0,-1.0,-1.9733510448238643,-1.0266489551761357,0.0,0.0,independent_characteristic_polynomial
6.218999999999999,0.0,-1.0,-1.973438640188921,-1.026561359811079,0.0,0.0,independent_characteristic_polynomial
6.228949999999999,0.0,-1.0,-1.97352580003242,-1.02647419996758,0.0,0.0,independent_characteristic_polynomial
6.238899999999999,0.0,-1.0,-1.9736125272671543,-1.0263874727328457,0.0,0.0,independent_characteristic_polynomial
6.248849999999999,0.0,-1.0,-1.9736988247813385,-1.0263011752186615,0.0,0.0,independent_characteristic_polynomial
6.258799999999999,0.0,-1.0,-1.9737846954388594,-1.0262153045611406,0.0,0.0,independent_characteristic_polynomial
6.268749999999999,0.0,-1.0,-1.973870142079525,-1.026129857920475,0.0,0.0,independent_characteristic_polynomial
6.278699999999999,0.0,-1.0,-1.9739551675193097,-1.0260448324806903,0.0,0.0,independent_characteristic_polynomial
6.288649999999999,0.0,-1.0,-1.9740397745505964,-1.0259602254494036,0.0,0.0,independent_characteristic_polynomial
6.298599999999999,0.0,-1.0,-1.9741239659424157,-1.0258760340575843,0.0,0.0,independent_characteristic_polynomial
6.308549999999999,0.0,-1.0,-1.9742077444406834,-1.0257922555593166,0.0,0.0,independent_characteristic_polynomial
6.318499999999999,0.0,-1.0,-1.9742911127684335,-1.0257088872315665,0.0,0.0,independent_characteristic_polynomial
6.328449999999999,0.0,-1.0,-1.9743740736260493,-1.0256259263739507,0.0,0.0,independent_characteristic_polynomial
6.338399999999999,0.0,-1.0,-1.9744566296914918,-1.0255433703085082,0.0,0.0,independent_characteristic_polynomial
6.348349999999999,0.0,-1.0,-1.9745387836205253,-1.0254612163794747,0.0,0.0,independent_characteristic_polynomial
6.358299999999999,0.0,-1.0,-1.9746205380469402,-1.0253794619530598,0.0,0.0,independent_characteristic_polynomial
6.368249999999999,0.0,-1.0,-1.9747018955827724,-1.0252981044172276,0.0,0.0,independent_characteristic_polynomial
6.378199999999999,0.0,-1.0,-1.9747828588185232,-1.0252171411814768,0.0,0.0,independent_characteristic_polynomial
6.388149999999999,0.0,-1.0,-1.9748634303233712,-1.0251365696766288,0.0,0.0,independent_characteristic_polynomial
6.3980999999999995,0.0,-1.0,-1.974943612645387,-1.025056387354613,0.0,0.0,independent_characteristic_polynomial
6.408049999999999,0.0,-1.0,-1.9750234083117433,-1.0249765916882567,0.0,0.0,independent_characteristic_polynomial
6.417999999999999,0.0,-1.0,-1.975102819828921,-1.024897180171079,0.0,0.0,independent_characteristic_polynomial
6.427949999999999,0.0,-1.0,-1.9751818496829157,-1.0248181503170843,0.0,0.0,independent_characteristic_polynomial
6.437899999999999,0.0,-1.0,-1.9752605003394397,-1.0247394996605603,0.0,0.0,independent_characteristic_polynomial
6.447849999999999,0.0,-1.0,-1.9753387742441224,-1.0246612257558776,0.0,0.0,independent_characteristic_polynomial
6.457799999999999,0.0,-1.0,-1.975416673822709,-1.024583326177291,0.0,0.0,independent_characteristic_polynomial
6.467749999999999,0.0,-1.0,-1.9754942014812555,-1.0245057985187445,0.0,0.0,independent_characteristic_polynomial
6.477699999999999,0.0,-1.0,-1.9755713596063227,-1.0244286403936773,0.0,0.0,independent_characteristic_polynomial
6.4876499999999995,0.0,-1.0,-1.9756481505651668,-1.0243518494348332,0.0,0.0,independent_characteristic_polynomial
6.497599999999999,0.0,-1.0,-1.9757245767059295,-1.0242754232940705,0.0,0.0,independent_characteristic_polynomial
6.507549999999999,0.0,-1.0,-1.9758006403578234,-1.0241993596421766,0.0,0.0,independent_characteristic_polynomial
6.517499999999999,0.0,-1.0,-1.9758763438313185,-1.0241236561686815,0.0,0.0,independent_characteristic_polynomial
6.527449999999999,0.0,-1.0,-1.9759516894183227,-1.0240483105816773,0.0,0.0,independent_characteristic_polynomial
6.537399999999999,0.0,-1.0,-1.976026679392364,-1.023973320607636,0.0,0.0,independent_characteristic_polynomial
6.547349999999999,0.0,-1.0,-1.9761013160087684,-1.0238986839912316,0.0,0.0,independent_characteristic_polynomial
6.557299999999999,0.0,-1.0,-1.976175601504836,-1.023824398495164,0.0,0.0,independent_characteristic_polynomial
6.567249999999999,0.0,-1.0,-1.9762495381000154,-1.0237504618999846,0.0,0.0,independent_characteristic_polynomial
6.577199999999999,0.0,-1.0,-1.9763231279960762,-1.0236768720039238,0.0,0.0,independent_characteristic_polynomial
6.587149999999999,0.0,-1.0,-1.97639637337728,-1.02360362662272,0.0,0.0,independent_characteristic_polynomial
6.597099999999999,0.0,-1.0,-1.9764692764105476,-1.0235307235894524,0.0,0.0,independent_characteristic_polynomial
6.607049999999999,0.0,-1.0,-1.9765418392456269,-1.0234581607543731,0.0,0.0,independent_characteristic_polynomial
6.616999999999999,0.0,-1.0,-1.9766140640152565,-1.0233859359847435,0.0,0.0,independent_characteristic_polynomial
6.626949999999999,0.0,-1.0,-1.9766859528353296,-1.0233140471646704,0.0,0.0,independent_characteristic_polynomial
6.636899999999999,0.0,-1.0,-1.976757507805054,-1.023242492194946,0.0,0.0,independent_characteristic_polynomial
6.646849999999999,0.0,-1.0,-1.9768287310071122,-1.0231712689928878,0.0,0.0,independent_characteristic_polynomial
6.656799999999999,0.0,-1.0,-1.9768996245078183,-1.0231003754921817,0.0,0.0,independent_characteristic_polynomial
6.666749999999999,0.0,-1.0,-1.9769701903572732,-1.0230298096427268,0.0,0.0,independent_characteristic_polynomial
6.676699999999999,0.0,-1.0,-1.9770404305895193,-1.0229595694104807,0.0,0.0,independent_characteristic_polynomial
6.686649999999999,0.0,-1.0,-1.977110347222693,-1.022889652777307,0.0,0.0,independent_characteristic_polynomial
6.696599999999999,0.0,-1.0,-1.9771799422591734,-1.0228200577408266,0.0,0.0,independent_characteristic_polynomial
6.706549999999999,0.0,-1.0,-1.9772492176857335,-1.0227507823142665,0.0,0.0,independent_characteristic_polynomial
6.716499999999999,0.0,-1.0,-1.9773181754736853,-1.0226818245263147,0.0,0.0,independent_characteristic_polynomial
6.726449999999999,0.0,-1.0,-1.9773868175790266,-1.0226131824209734,0.0,0.0,independent_characteristic_polynomial
6.736399999999999,0.0,-1.0,-1.9774551459425842,-1.0225448540574158,0.0,0.0,independent_characteristic_polynomial
6.746349999999999,0.0,-1.0,-1.9775231624901568,-1.0224768375098432,0.0,0.0,independent_characteristic_polynomial
6.756299999999999,0.0,-1.0,-1.9775908691326551,-1.0224091308673449,0.0,0.0,independent_characteristic_polynomial
6.766249999999999,0.0,-1.0,-1.9776582677662415,-1.0223417322337585,0.0,0.0,independent_characteristic_polynomial
6.776199999999999,0.0,-1.0,-1.977725360272468,-1.022274639727532,0.0,0.0,independent_characteristic_polynomial
6.786149999999999,0.0,-1.0,-1.9777921485184116,-1.0222078514815884,0.0,0.0,independent_characteristic_polynomial
6.796099999999999,0.0,-1.0,-1.977858634356809,-1.022141365643191,0.0,0.0,independent_characteristic_polynomial
6.806049999999999,0.0,-1.0,-1.977924819626191,-1.022075180373809,0.0,0.0,independent_characteristic_polynomial
6.815999999999999,0.0,-1.0,-1.9779907061510127,-1.0220092938489873,0.0,0.0,independent_characteristic_polynomial
6.825949999999999,0.0,-1.0,-1.9780562957417849,-1.0219437042582151,0.0,0.0,independent_characteristic_polynomial
6.835899999999999,0.0,-1.0,-1.978121590195202,-1.021878409804798,0.0,0.0,independent_characteristic_polynomial
6.845849999999999,0.0,-1.0,-1.9781865912942709,-1.0218134087057291,0.0,0.0,independent_characteristic_polynomial
6.855799999999999,0.0,-1.0,-1.9782513008084353,-1.0217486991915647,0.0,0.0,independent_characteristic_polynomial
6.865749999999999,0.0,-1.0,-1.9783157204937019,-1.0216842795062981,0.0,0.0,independent_characteristic_polynomial
6.875699999999999,0.0,-1.0,-1.9783798520927633,-1.0216201479072367,0.0,0.0,independent_characteristic_polynomial
6.885649999999999,0.0,-1.0,-1.97844369733512,-1.02155630266488,0.0,0.0,independent_characteristic_polynomial
6.895599999999999,0.0,-1.0,-1.9785072579372005,-1.0214927420627995,0.0,0.0,independent_characteristic_polynomial
6.905549999999999,0.0,-1.0,-1.9785705356024823,-1.0214294643975177,0.0,0.0,independent_characteristic_polynomial
6.915499999999999,0.0,-1.0,-1.9786335320216086,-1.0213664679783914,0.0,0.0,independent_characteristic_polynomial
6.925449999999999,0.0,-1.0,-1.9786962488725057,-1.0213037511274943,0.0,0.0,independent_characteristic_polynomial
6.935399999999999,0.0,-1.0,-1.9787586878204988,-1.0212413121795012,0.0,0.0,independent_characteristic_polynomial
6.945349999999999,0.0,-1.0,-1.9788208505184262,-1.0211791494815738,0.0,0.0,independent_characteristic_polynomial
6.955299999999999,0.0,-1.0,-1.9788827386067525,-1.0211172613932475,0.0,0.0,independent_characteristic_polynomial
6.965249999999999,0.0,-1.0,-1.9789443537136806,-1.0210556462863194,0.0,0.0,independent_characteristic_polynomial
6.975199999999999,0.0,-1.0,-1.9790056974552623,-1.0209943025447377,0.0,0.0,independent_characteristic_polynomial
6.985149999999999,0.0,-1.0,-1.9790667714355086,-1.0209332285644914,0.0,0.0,independent_characteristic_polynomial
6.995099999999999,0.0,-1.0,-1.979127577246497,-1.020872422753503,0.0,0.0,independent_characteristic_polynomial
7.005049999999999,0.0,-1.0,-1.9791881164684795,-1.0208118835315205,0.0,0.0,independent_characteristic_polynomial
7.014999999999999,0.0,-1.0,-1.9792483906699891,-1.0207516093300109,0.0,0.0,independent_characteristic_polynomial
7.024949999999999,0.0,-1.0,-1.9793084014079443,-1.0206915985920557,0.0,0.0,independent_characteristic_polynomial
7.034899999999999,0.0,-1.0,-1.9793681502277523,-1.0206318497722477,0.0,0.0,independent_characteristic_polynomial
7.044849999999999,0.0,-1.0,-1.979427638663414,-1.020572361336586,0.0,0.0,independent_characteristic_polynomial
7.054799999999999,0.0,-1.0,-1.9794868682376232,-1.0205131317623768,0.0,0.0,independent_characteristic_polynomial
7.064749999999999,0.0,-1.0,-1.9795458404618698,-1.0204541595381302,0.0,0.0,independent_characteristic_polynomial
7.074699999999999,0.0,-1.0,-1.9796045568365366,-1.0203954431634634,0.0,0.0,independent_characteristic_polynomial
7.084649999999999,0.0,-1.0,-1.9796630188510012,-1.0203369811489988,0.0,0.0,independent_characteristic_polynomial
7.094599999999999,0.0,-1.0,-1.9797212279837304,-1.0202787720162696,0.0,0.0,independent_characteristic_polynomial
7.104549999999999,0.0,-1.0,-1.979779185702379,-1.020220814297621,0.0,0.0,independent_characteristic_polynomial
7.114499999999999,0.0,-1.0,-1.9798368934638844,-1.0201631065361156,0.0,0.0,independent_characteristic_polynomial
7.124449999999999,0.0,-1.0,-1.979894352714561,-1.020105647285439,0.0,0.0,independent_characteristic_polynomial
7.1343999999999985,0.0,-1.0,-1.9799515648901942,-1.0200484351098058,0.0,0.0,independent_characteristic_polynomial
7.144349999999999,0.0,-1.0,-1.980008531416133,-1.019991468583867,0.0,0.0,independent_characteristic_polynomial
7.154299999999999,0.0,-1.0,-1.9800652537073815,-1.0199347462926185,0.0,0.0,independent_characteristic_polynomial
7.164249999999999,0.0,-1.0,-1.9801217331686898,-1.0198782668313102,0.0,0.0,independent_characteristic_polynomial
7.174199999999999,0.0,-1.0,-1.9801779711946432,-1.0198220288053568,0.0,0.0,independent_characteristic_polynomial
