series,alpha,tau_gamma_f_t,d_cold,d_hot,d_cold_minus_hot,provenance
alpha_1_over_3,0.3333333333333333,4.5600000000000005,0.046342395223867204,0.035129002557314846,0.011213392666552358,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.57,0.046030817432945036,0.03489508836242425,0.011135729070520788,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.58,0.04572132714881425,0.0346627249438853,0.01105860220492895,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.59,0.04541391045118175,0.03443190204281352,0.010982008408368236,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.6000000000000005,0.045108553512023655,0.03420260946857486,0.010905944043448794,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.61,0.0448052425949775,0.03397483709831871,0.010830405496658792,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.62,0.04450396405473951,0.03374857487651624,0.010755389178223274,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.63,0.04420470433646499,0.03352381281450058,0.010680891521964414,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.64,0.04390744997517288,0.033300540990011646,0.010606908985161236,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.65,0.04361218759515387,0.03307874954674302,0.010533438048410844,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.66,0.0433189039093836,0.03285842869389312,0.010460475215490483,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.67,0.043027585718937764,0.03263956870571908,0.010388017013218682,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.68,0.04273821991241282,0.032422159921093964,0.010316059991318856,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.69,0.04245079346534924,0.032206192743067664,0.010244600722281574,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.7,0.04216529343965947,0.031991657638430135,0.010173635801229333,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.71,0.041881706983058986,0.03177854513727835,0.01010316184578064,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.72,0.041600021328501255,0.031566845832586274,0.010033175495914981,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.73,0.04132022379361631,0.03135655037977825,0.00996367341383806,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.74,0.04104230178015364,0.031147649496304775,0.009894652283848865,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.75,0.04076624277342734,0.03094013396122195,0.009826108812205386,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.76,0.040492034341766604,0.030733994614773462,0.009758039726993142,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.7700000000000005,0.0402196641359683,0.030529222357976466,0.009690441777991835,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.78,0.0399491198887541,0.030325808152208963,0.00962331173654514,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.79,0.039680389414230785,0.030123743018801732,0.009556646395429053,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.8,0.03941346060735402,0.02992301803863213,0.009490442568721887,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.8100000000000005,0.039148321443395875,0.029723624351721375,0.0094246970916745,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.82,0.03888495997741544,0.029525553156833934,0.009359406820581503,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.83,0.03862336434373351,0.029328795711081258,0.00929456863265225,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.84,0.03836352275541022,0.02913334332952647,0.009230179425883746,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.8500000000000005,0.03810542350372603,0.028939187384793424,0.009166236118932608,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.86,0.03784905495766654,0.02874631930667786,0.009102735650988684,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.87,0.037594405563410434,0.0285547305817615,0.009039674981648933,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.88,0.03734146384382061,0.02836441275302834,0.00897705109079227,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.89,0.03709021839793889,0.02817535741948473,0.008914860978454162,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.9,0.03684065790048404,0.02798755623578165,0.008853101664702389,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.91,0.03659277110135294,0.027801000911839194,0.00879177018951375,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.92,0.03634654682512497,0.027615683212474214,0.008730863612650755,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.93,0.0361019739705698,0.02743159495703084,0.00867037901353896,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.94,0.03585904151015819,0.02724872801901305,0.008610313491145136,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.95,0.03561773848957669,0.027067074325720402,0.008550664163856286,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.96,0.03537805402724413,0.026886625857885666,0.008491428169358464,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.97,0.0351399773138327,0.02670737464931566,0.00843260266451704,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.98,0.034903497611791366,0.02652931278653417,0.008374184825257196,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,4.99,0.0346686042548725,0.026352432408428147,0.00831617184644435,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.0,0.03443528664766207,0.02617672570589499,0.008258560941767083,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.01,0.034203534265111926,0.026002184921494077,0.00820134934361785,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.0200000000000005,0.033973336652076594,0.02582880234909917,0.008144534302977423,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.03,0.03374468342285158,0.02565657033355416,0.008088113089297418,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.04,0.03351756426071559,0.025485481270331078,0.00803208299038451,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.05,0.03329196891747579,0.025315527605190784,0.007976441312285004,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.0600000000000005,0.033067887213015276,0.025146701833844848,0.007921185379170428,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.07,0.03284530903484474,0.024978996501621567,0.007866312533223174,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.08,0.032624224337655695,0.02481240420313287,0.007811820134522824,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.09,0.03240462314287779,0.02464691758194425,0.007757705560933543,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.1000000000000005,0.03218649553823806,0.02448252933024707,0.007703966207990992,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.11,0.031969831677323875,0.02431923218853283,0.007650599488791043,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.12,0.03175462177914825,0.024157018945269466,0.007597602833878784,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.13,0.03154085612771828,0.023995882436581056,0.007544973691137224,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.14,0.031328525071606,0.023835815545928327,0.007492709525677675,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.15,0.031117619023522655,0.023676811203792402,0.007440807819730253,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.16,0.030908128459895337,0.02351886238736019,0.0073892660725351465,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.17,0.030700043920446066,0.023361962120212524,0.007338081800233542,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.18,0.030493356007774607,0.023206103472013833,0.0072872525357607736,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.19,0.030288055386943416,0.023051279558204203,0.0072367758287392135,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.2,0.030084132785064728,0.02289748353969412,0.007186649245370609,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.21,0.029881578990891906,0.022744708622560252,0.007136870368331653,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.22,0.029680384854411733,0.02259294805774454,0.007087436796667193,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.23,0.029480541286440447,0.02244219514075431,0.007038346145686138,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.24,0.029282039258222373,0.022292443211365205,0.006989596046857168,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.25,0.02908486980103037,0.022143685653326025,0.006941184147704345,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.26,0.028889024005770245,0.02199591589406497,0.0068931081117052755,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.2700000000000005,0.028694493022586334,0.02184912740439918,0.006845365618187153,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.28,0.028501268060470784,0.021703313698245102,0.006797954362225682,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.29,0.02830934038687447,0.02155846833233146,0.006750872054543007,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.3,0.028118701327321603,0.021414584905913706,0.006704116421407898,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.3100000000000005,0.02792934226502522,0.02127165706049152,0.006657685204533699,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.32,0.027741254640507234,0.021129678479526685,0.006611576160980549,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.33,0.02755442995121914,0.020988642888164634,0.006565787063054506,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.34,0.027368859751166194,0.02084854405295617,0.006520315698210023,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.3500000000000005,0.027184535650533994,0.020709375781582724,0.00647515986895127,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.36,0.02700144931531702,0.020571131922581875,0.006430317392735144,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.37,0.026819592466950194,0.020433806365076884,0.006385786101873309,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.38,0.026638956881942445,0.020297393038505442,0.006341563843437002,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.39,0.026459534391512836,0.02016188591235277,0.006297648479160065,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.4,0.026281316881229453,0.02002727899588472,0.006254037885344732,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.41,0.026104296290649323,0.019893566337884062,0.006210729952765261,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.42,0.025928464612962655,0.019760742026387366,0.006167722586575289,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.43,0.025753813894637975,0.01962880018842462,0.006125013706213354,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.44,0.02558033623506973,0.019497734989760384,0.006082601245309346,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.45,0.02540802378622897,0.019367540634636058,0.006040483151592911,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.46,0.025236868752315643,0.01923821136551543,0.005998657386800214,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.47,0.02506686338941319,0.019109741462829986,0.005957121926583205,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.48,0.024898000005145814,0.018982125244727782,0.005915874760418032,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.49,0.024730270958337675,0.018855357066822745,0.00587491389151493,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.5,0.024563668658674282,0.018729431321946374,0.0058342373367279085,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.51,0.024398185566366595,0.018604342439900876,0.00579384312646572,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.5200000000000005,0.02423381419181642,0.01848008488721419,0.005753729304602231,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.53,0.024070547095284982,0.018356653166896376,0.005713893928388607,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.54,0.023908376886562895,0.01823404181819788,0.005674335068365014,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.55,0.023747296224643066,0.01811224541636925,0.005635050808273815,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.5600000000000005,0.02358729781739471,0.01799125857242306,0.005596039244971651,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.57,0.02342837442124082,0.017871075932896403,0.005557298488344416,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.58,0.02327051884083642,0.01775169217961613,0.005518826661220288,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.59,0.02311372392874983,0.017633102029464765,0.005480621899285065,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.6000000000000005,0.022957982585145517,0.01751530023414894,0.005442682350996576,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.61,0.022803287757469693,0.017398281579968287,0.005405006177501406,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.62,0.022649632440137193,0.0172820408875868,0.005367591552550392,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.63,0.022497009674220657,0.017166573011805502,0.005330436662415155,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.64,0.022345412547142094,0.017051872841336288,0.005293539705805806,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.65,0.02219483419236611,0.016937935298577973,0.005256898893788137,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.66,0.022045267789095237,0.0168247553393931,0.005220512449702137,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.67,0.02189670656196744,0.016712327952887,0.005184378609080439,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.68,0.02174914378075502,0.016600648161187666,0.005148495619567355,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.69,0.021602572760066368,0.01648971101922773,0.005112861740838637,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.7,0.02145698685904922,0.016379511614527338,0.005077475244521883,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.71,0.02131237948109557,0.01627004506697896,0.005042334414116608,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.72,0.02116874407354896,0.016161306528633287,0.005007437544915672,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.73,0.021026074127413596,0.016053291183487133,0.004972782943926463,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.74,0.02088436317706562,0.015945994247271923,0.004938368929793695,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.75,0.02074360479996513,0.01583941096724436,0.004904193832720772,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.76,0.020603792616371987,0.015733536621978152,0.004870255994393835,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.7700000000000005,0.02046492028906183,0.01562836652115701,0.00483655376790482,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.78,0.02032698152304466,0.015523896005369669,0.004803085517674992,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.79,0.02018997006528532,0.015420120445905447,0.004769849619379873,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.8,0.0200538797044257,0.015317035244551813,0.004736844459873886,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.8100000000000005,0.019918704270508448,0.015214635833392911,0.004704068437115537,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.82,0.019784437634703226,0.015112917674609991,0.004671519960093235,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.83,0.019651073709034232,0.01501187626028224,0.004639197448751992,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.84,0.019518606446109265,0.01491150711218995,0.004607099333919316,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.8500000000000005,0.01938702983885129,0.014811805781618542,0.004575224057232749,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.86,0.019256337920231324,0.014712767849163793,0.004543570071067531,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.87,0.019126524763003028,0.01461438892453871,0.0045121358384643175,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.88,0.018997584479439413,0.014516664646381258,0.004480919833058155,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.89,0.018869511221070702,0.014419590682063738,0.004449920539006964,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.9,0.018742299178424404,0.01432316272750357,0.004419136450920834,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.91,0.01861594258076722,0.014227376506974828,0.004388566073792391,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.92,0.018490435695847816,0.014132227772921295,0.004358207922926521,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.93,0.018365772829642236,0.014037712305770934,0.004328060523871302,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.94,0.018241948326100144,0.013943825913751647,0.004298122412348497,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.95,0.018118956566894058,0.013850564432707555,0.004268392134186503,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.96,0.017996791971168317,0.01375792372591757,0.004238868245250748,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.97,0.01787544899529135,0.01366589968391427,0.004209549311377082,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.98,0.017754922132608795,0.01357448822430449,0.004180433908304304,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,5.99,0.01763520591319828,0.013483685291591333,0.004151520621606945,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.0,0.017516294903626224,0.01339348685699612,0.004122808046630105,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.01,0.017398183706705792,0.013303888918283518,0.004094294788422274,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.0200000000000005,0.017280866961256417,0.013214887499585853,0.004065979461670564,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.03,0.017164339341865353,0.013126478651230025,0.0040378606906353275,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.04,0.017048595558650577,0.01303865844956482,0.004009937109085758,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.05,0.01693363035702493,0.012951422996789735,0.003982207360235194,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.0600000000000005,0.016819438517462107,0.01286476842078439,0.003954670096677717,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.07,0.01670601485526471,0.012778690874940038,0.003927323980324674,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.08,0.016593354220332292,0.012693186537991629,0.0039001676823406627,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.09,0.01648145149693302,0.012608251613850315,0.003873199883082705,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.1000000000000005,0.01637030160347477,0.012523882331438745,0.003846419272036026,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.11,0.0162598994922794,0.012440074944525438,0.0038198245477539614,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.12,0.016150240149357342,0.012356825731562507,0.0037934144177948353,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.13,0.01604131859418448,0.01227413099552192,0.003767187598662562,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.140000000000001,0.015933129879479813,0.012191987063735423,0.00374114281574439,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.15,0.015825669090985355,0.012110390287733553,0.0037152788032518026,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.16,0.01571893134724664,0.01202933704308645,0.0036895943041601893,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.17,0.015612911799395167,0.011948823729246157,0.0036640880701490092,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.18,0.015507605630932456,0.011868846769389199,0.0036387588615432575,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.19,0.015403008057515023,0.011789402610260742,0.003613605447254281,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.2,0.01529911432674116,0.011710487722019583,0.003588626604721576,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.21,0.015195919717938624,0.01163209859808406,0.0035638211198545638,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.22,0.015093419541954596,0.011554231754979117,0.0035391877869754788,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.23,0.014991609140946199,0.011476883732184626,0.003514725408761573,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.24,0.014890483888172528,0.011400051091984187,0.003490432796188341,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.25,0.014790039187788762,0.011323730419315198,0.003466308768473564,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.26,0.014690270474640386,0.011247918321620268,0.0034423521530201184,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.2700000000000005,0.01459117321406002,0.01117261142869913,0.0034185617853608897,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.28,0.01449274290166481,0.011097806392561157,0.0033949365091036528,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.29,0.014394975063155447,0.011023499887280512,0.003371475175874935,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.3,0.014297865254116257,0.010949688608849742,0.003348176645266515,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.3100000000000005,0.0142014090598172,0.010876369275037023,0.0033250397847801767,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.32,0.014105602095016235,0.01080353862524221,0.0033020634697740244,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.33,0.014010440003763919,0.010731193420355048,0.003279246583408871,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.34,0.01391591845920876,0.010659330442613626,0.0032565880165951345,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.3500000000000005,0.013822033163403864,0.010587946495464729,0.003234086667939135,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.36,0.013728779847115437,0.010517038403423802,0.0032117414436916344,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.37,0.013636154269631318,0.010446603011937027,0.003189551257694292,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.38,0.013544152218572204,0.010376637187243312,0.003167515031328892,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.390000000000001,0.013452769509703326,0.010307137816238116,0.00314563169346521,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.4,0.013362001986747226,0.010238101806337798,0.0031239001804094276,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.41,0.013271845521198478,0.010169526085344256,0.0031023194358542217,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.42,0.013182296012138543,0.010101407601311679,0.0030808884108268642,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.43,0.013093349386053325,0.010033743322412995,0.0030596060636403303,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.44,0.013005001596650433,0.009966530236807995,0.003038471359842438,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.45,0.012917248624678806,0.009899765352512042,0.0030174832721667644,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.46,0.012830086477748484,0.009833445697265679,0.002996640780482805,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.47,0.012743511190152542,0.009767568318404831,0.002975942871747711,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.48,0.012657518822689898,0.009702130282732327,0.0029553885399575715,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.49,0.01257210546248879,0.00963712867639014,0.0029349767860986503,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.5,0.012487267222831874,0.009572560604732057,0.0029147066180998174,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.51,0.012403000242982532,0.00950842319219783,0.0028945770507847017,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.5200000000000005,0.012319300688012274,0.009444713582187786,0.0028745871058244877,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.53,0.012236164748628908,0.00938142893693821,0.002854735811690698,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.54,0.01215358864100644,0.009318566437397447,0.002835022203608994,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.55,0.012071568606615542,0.009256123283103745,0.002815445323511797,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.5600000000000005,0.011990100912055428,0.009194096692062273,0.002796004219993155,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.57,0.011909181848887045,0.009132483900624561,0.002776697948262484,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.58,0.011828807733466812,0.009071282163367863,0.002757525570098949,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.59,0.011748974906781767,0.009010488752975181,0.0027384861538065856,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.6000000000000005,0.01166967973428626,0.008950100960116973,0.002719578774169288,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.61,0.011590918605738534,0.008890116093332226,0.0027008025124063088,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.62,0.011512687935039819,0.00883053147891206,0.0026821564561277586,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.63,0.011434984160073082,0.008771344460782692,0.00266363969929039,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.640000000000001,0.011357803742544317,0.008712552400389319,0.0026452513421549983,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.65,0.011281143167823379,0.008654152676582072,0.0026269904912413072,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.66,0.011204998944787012,0.00859614268550081,0.0026088562592862016,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.67,0.011129367605662426,0.00853851984046189,0.002590847765200535,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.68,0.011054245705871962,0.008481281571845843,0.002572964134026119,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.69,0.01097962982387885,0.008424425326984718,0.002555204496894132,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.7,0.010905516561033736,0.008367948570051225,0.0025375679909825106,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.71,0.010831902541422519,0.008311848781947986,0.002520053759474533,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.72,0.010758784411715287,0.00825612346019757,0.0025026609515177173,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.73,0.010686158841015899,0.008200770118833975,0.0024853887221819235,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.74,0.010614022520712668,0.008145786288293579,0.0024682362324190896,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.75,0.01054237216433015,0.008091169515307625,0.0024512026490225245,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.76,0.010471204507381648,0.008036917362795732,0.0024342871445859164,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.7700000000000005,0.010400516307223448,0.007983027409758849,0.0024174888974646,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.78,0.010330304342908735,0.007929497251174426,0.002400807091734309,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.79,0.010260565415043763,0.00787632449789094,0.0023842409171528217,independent_matrix_exponential
alpha_1_over_3,0.3333333333333333,6.8,0.010191296345644236,0.00782350677652408,0.002367789569120156,independent_matrix_exponential
