gamma_initial_prime,a_minus,role,provenance
10.170491499999999,0.4129319137521444,curve,supplement_eq_11
10.180491,0.4116793747276174,curve,supplement_eq_11
10.1904905,0.41042924607524933,curve,supplement_eq_11
10.200489999999999,0.4091815208820508,curve,supplement_eq_11
10.2104895,0.40793619226129235,curve,supplement_eq_11
10.220488999999999,0.40669325335238027,curve,supplement_eq_11
10.2304885,0.40545269732073247,curve,supplement_eq_11
10.240488,0.4042145173576572,curve,supplement_eq_11
10.250487499999998,0.40297870668023067,curve,supplement_eq_11
10.260487,0.40174525853117543,curve,supplement_eq_11
10.270486499999999,0.4005141661787421,curve,supplement_eq_11
10.280486,0.3992854229165866,curve,supplement_eq_11
10.290485499999999,0.3980590220636541,curve,supplement_eq_11
10.300484999999998,0.3968349569640586,curve,supplement_eq_11
10.3104845,0.39561322098696594,curve,supplement_eq_11
10.320483999999999,0.3943938075264774,curve,supplement_eq_11
10.3304835,0.3931767100015113,curve,supplement_eq_11
10.340482999999999,0.39196192185569023,curve,supplement_eq_11
10.3504825,0.3907494365572224,curve,supplement_eq_11
10.360482,0.3895392475987907,curve,supplement_eq_11
10.370481499999999,0.3883313484974362,curve,supplement_eq_11
10.380481,0.3871257327944459,curve,supplement_eq_11
10.390480499999999,0.385922394055241,curve,supplement_eq_11
10.40048,0.3847213258692626,curve,supplement_eq_11
10.4104795,0.3835225218498638,curve,supplement_eq_11
10.420478999999998,0.3823259756341958,curve,supplement_eq_11
10.4304785,0.3811316808830986,curve,supplement_eq_11
10.440477999999999,0.37993963128099306,curve,supplement_eq_11
10.4504775,0.3787498205357701,curve,supplement_eq_11
10.460477,0.3775622423786836,curve,supplement_eq_11
10.470476499999998,0.3763768905642418,curve,supplement_eq_11
10.480476,0.37519375887010054,curve,supplement_eq_11
10.490475499999999,0.3740128410969575,curve,supplement_eq_11
10.500475,0.37283413106844443,curve,supplement_eq_11
10.510474499999999,0.37165762263102414,curve,supplement_eq_11
10.520473999999998,0.3704833096538836,curve,supplement_eq_11
10.5304735,0.36931118602883056,curve,supplement_eq_11
10.540472999999999,0.3681412456701906,curve,supplement_eq_11
10.5504725,0.36697348251470263,curve,supplement_eq_11
10.560471999999999,0.3658078905214179,curve,supplement_eq_11
10.5704715,0.36464446367159636,curve,supplement_eq_11
10.580471,0.3634831959686072,curve,supplement_eq_11
10.590470499999999,0.36232408143782585,curve,supplement_eq_11
10.60047,0.36116711412653524,curve,supplement_eq_11
10.610469499999999,0.3600122881038262,curve,supplement_eq_11
10.620469,0.35885959746049656,curve,supplement_eq_11
10.6304685,0.3577090363089546,curve,supplement_eq_11
10.640467999999998,0.3565605987831187,curve,supplement_eq_11
10.6504675,0.35541427903832146,curve,supplement_eq_11
10.660466999999999,0.3542700712512124,curve,supplement_eq_11
10.6704665,0.3531279696196603,curve,supplement_eq_11
10.680466,0.3519879683626582,curve,supplement_eq_11
10.690465499999998,0.3508500617202279,curve,supplement_eq_11
10.700465,0.3497142439533233,curve,supplement_eq_11
10.710464499999999,0.34858050934373896,curve,supplement_eq_11
10.720464,0.3474488521940132,curve,supplement_eq_11
10.730463499999999,0.34631926682733627,curve,supplement_eq_11
10.740462999999998,0.3451917475874565,curve,supplement_eq_11
10.7504625,0.3440662888385883,curve,supplement_eq_11
10.760461999999999,0.3429428849653206,curve,supplement_eq_11
10.7704615,0.34182153037252394,curve,supplement_eq_11
10.780460999999999,0.34070221948526114,curve,supplement_eq_11
10.7904605,0.33958494674869527,curve,supplement_eq_11
10.80046,0.3384697066280016,curve,supplement_eq_11
10.810459499999999,0.337356493608275,curve,supplement_eq_11
10.820459,0.3362453021944439,curve,supplement_eq_11
10.830458499999999,0.33513612691118044,curve,supplement_eq_11
10.840458,0.3340289623028118,curve,supplement_eq_11
10.8504575,0.3329238029332339,curve,supplement_eq_11
10.860456999999998,0.3318206433858225,curve,supplement_eq_11
10.8704565,0.3307194782633474,curve,supplement_eq_11
10.880455999999999,0.32962030218788735,curve,supplement_eq_11
10.8904555,0.32852310980074173,curve,supplement_eq_11
10.900455,0.3274278957623471,curve,supplement_eq_11
10.910454499999998,0.3263346547521918,curve,supplement_eq_11
10.920454,0.3252433814687311,curve,supplement_eq_11
10.930453499999999,0.32415407062930346,curve,supplement_eq_11
10.940453,0.3230667169700473,curve,supplement_eq_11
10.950452499999999,0.3219813152458176,curve,supplement_eq_11
10.960451999999998,0.3208978602301029,curve,supplement_eq_11
10.9704515,0.319816346714943,curve,supplement_eq_11
10.980450999999999,0.3187367695108486,curve,supplement_eq_11
10.9904505,0.31765912344671765,curve,supplement_eq_11
11.000449999999999,0.3165834033697563,curve,supplement_eq_11
11.0104495,0.31550960414539714,curve,supplement_eq_11
11.020449,0.31443772065721987,curve,supplement_eq_11
11.030448499999999,0.31336774780687104,curve,supplement_eq_11
11.040448,0.31229968051398477,curve,supplement_eq_11
11.050447499999999,0.31123351371610514,curve,supplement_eq_11
11.060447,0.3101692423686056,curve,supplement_eq_11
11.0704465,0.3091068614446131,curve,supplement_eq_11
11.080445999999998,0.30804636593492835,curve,supplement_eq_11
11.0904455,0.30698775084795027,curve,supplement_eq_11
11.100444999999999,0.30593101120959915,curve,supplement_eq_11
11.1104445,0.30487614206323826,curve,supplement_eq_11
11.120443999999999,0.30382313846960074,curve,supplement_eq_11
11.130443499999998,0.3027719955067112,curve,supplement_eq_11
11.140443,0.3017227082698127,curve,supplement_eq_11
11.150442499999999,0.30067527187129023,curve,supplement_eq_11
11.160442,0.29962968144059726,curve,supplement_eq_11
11.170441499999999,0.29858593212418166,curve,supplement_eq_11
11.180440999999998,0.29754401908541084,curve,supplement_eq_11
11.1904405,0.29650393750450027,curve,supplement_eq_11
11.200439999999999,0.2954656825784393,curve,supplement_eq_11
11.2104395,0.29442924952091837,curve,supplement_eq_11
11.220438999999999,0.29339463356225826,curve,supplement_eq_11
11.2304385,0.29236182994933657,curve,supplement_eq_11
11.240438,0.2913308339455177,curve,supplement_eq_11
11.250437499999999,0.29030164083058085,curve,supplement_eq_11
11.260437,0.28927424590064965,curve,supplement_eq_11
11.270436499999999,0.28824864446812193,curve,supplement_eq_11
11.280436,0.2872248318615995,curve,supplement_eq_11
11.2904355,0.28620280342581916,curve,supplement_eq_11
11.300434999999998,0.2851825545215823,curve,supplement_eq_11
11.3104345,0.2841640805256865,curve,supplement_eq_11
11.320433999999999,0.28314737683085783,curve,supplement_eq_11
11.3304335,0.28213243884568145,curve,supplement_eq_11
11.340432999999999,0.2811192619945343,curve,supplement_eq_11
11.350432499999998,0.2801078417175175,curve,supplement_eq_11
11.360432,0.279098173470389,curve,supplement_eq_11
11.370431499999999,0.2780902527244971,curve,supplement_eq_11
11.380431,0.27708407496671406,curve,supplement_eq_11
11.390430499999999,0.27607963569936933,curve,supplement_eq_11
11.400429999999998,0.2750769304401842,curve,supplement_eq_11
11.4104295,0.274075954722206,curve,supplement_eq_11
11.420428999999999,0.27307670409374396,curve,supplement_eq_11
11.4304285,0.2720791741183027,curve,supplement_eq_11
11.440427999999999,0.2710833603745195,curve,supplement_eq_11
11.4504275,0.2700892584560983,curve,supplement_eq_11
11.460427,0.26909686397174803,curve,supplement_eq_11
11.470426499999999,0.2681061725451171,curve,supplement_eq_11
11.480426,0.2671171798147315,curve,supplement_eq_11
11.490425499999999,0.26612988143393124,curve,supplement_eq_11
11.500425,0.265144273070808,curve,supplement_eq_11
11.5104245,0.26416035040814345,curve,supplement_eq_11
11.520423999999998,0.2631781091433463,curve,supplement_eq_11
11.5304235,0.2621975449883909,curve,supplement_eq_11
11.540422999999999,0.2612186536697572,curve,supplement_eq_11
11.5504225,0.2602414309283678,curve,supplement_eq_11
11.560421999999999,0.25926587251952926,curve,supplement_eq_11
11.570421499999998,0.2582919742128698,curve,supplement_eq_11
11.580421,0.25731973179228,curve,supplement_eq_11
11.590420499999999,0.25634914105585416,curve,supplement_eq_11
11.60042,0.2553801978158286,curve,supplement_eq_11
11.610419499999999,0.25441289789852484,curve,supplement_eq_11
11.620418999999998,0.25344723714428846,curve,supplement_eq_11
11.6304185,0.2524832114074321,curve,supplement_eq_11
11.640417999999999,0.25152081655617675,curve,supplement_eq_11
11.6504175,0.2505600484725929,curve,supplement_eq_11
11.660416999999999,0.24960090305254445,curve,supplement_eq_11
11.6704165,0.24864337620562987,curve,supplement_eq_11
11.680416,0.24768746385512547,curve,supplement_eq_11
11.690415499999999,0.24673316193792844,curve,supplement_eq_11
11.700415,0.24578046640450085,curve,supplement_eq_11
11.710414499999999,0.24482937321881273,curve,supplement_eq_11
11.720414,0.2438798783582859,curve,supplement_eq_11
11.7304135,0.24293197781373893,curve,supplement_eq_11
11.740412999999998,0.24198566758933115,curve,supplement_eq_11
11.7504125,0.241040943702507,curve,supplement_eq_11
11.760411999999999,0.2400978021839429,curve,supplement_eq_11
11.7704115,0.23915623907749006,curve,supplement_eq_11
11.780410999999999,0.2382162504401223,curve,supplement_eq_11
11.790410499999998,0.2372778323418804,curve,supplement_eq_11
11.80041,0.23634098086581903,curve,supplement_eq_11
11.810409499999999,0.23540569210795348,curve,supplement_eq_11
11.820409,0.23447196217720512,curve,supplement_eq_11
11.830408499999999,0.23353978719534954,curve,supplement_eq_11
11.840407999999998,0.23260916329696318,curve,supplement_eq_11
11.8504075,0.23168008662937048,curve,supplement_eq_11
11.860406999999999,0.23075255335259262,curve,supplement_eq_11
11.8704065,0.22982655963929463,curve,supplement_eq_11
11.880405999999999,0.22890210167473388,curve,supplement_eq_11
11.8904055,0.2279791756567079,curve,supplement_eq_11
11.900405,0.22705777779550487,curve,supplement_eq_11
11.910404499999999,0.22613790431385092,curve,supplement_eq_11
11.920404,0.22521955144685915,curve,supplement_eq_11
11.930403499999999,0.22430271544198108,curve,supplement_eq_11
11.940403,0.22338739255895446,curve,supplement_eq_11
11.9504025,0.2224735790697543,curve,supplement_eq_11
11.960401999999998,0.22156127125854227,curve,supplement_eq_11
11.9704015,0.22065046542161754,curve,supplement_eq_11
11.980400999999999,0.2197411578673684,curve,supplement_eq_11
11.9904005,0.2188333449162208,curve,supplement_eq_11
12.000399999999999,0.21792702290059268,curve,supplement_eq_11
12.010399499999998,0.21702218816484242,curve,supplement_eq_11
12.020399,0.21611883706522214,curve,supplement_eq_11
12.030398499999999,0.21521696596982992,curve,supplement_eq_11
12.040398,0.21431657125855993,curve,supplement_eq_11
12.050397499999999,0.21341764932305718,curve,supplement_eq_11
12.060396999999998,0.21252019656666812,curve,supplement_eq_11
12.0703965,0.21162420940439466,curve,supplement_eq_11
12.080395999999999,0.21072968426284708,curve,supplement_eq_11
12.0903955,0.209836617580196,curve,supplement_eq_11
12.100394999999999,0.2089450058061277,curve,supplement_eq_11
12.1103945,0.2080548454017969,curve,supplement_eq_11
12.120394,0.20716613283978016,curve,supplement_eq_11
12.130393499999998,0.20627886460403147,curve,supplement_eq_11
12.140393,0.20539303718983454,curve,supplement_eq_11
12.150392499999999,0.2045086471037599,curve,supplement_eq_11
12.160392,0.20362569086361743,curve,supplement_eq_11
12.1703915,0.20274416499841283,curve,supplement_eq_11
12.180390999999998,0.20186406604830184,curve,supplement_eq_11
12.1903905,0.20098539056454642,curve,supplement_eq_11
12.200389999999999,0.20010813510947054,curve,supplement_eq_11
12.2103895,0.19923229625641495,curve,supplement_eq_11
12.220388999999999,0.19835787058969445,curve,supplement_eq_11
12.230388499999998,0.19748485470455368,curve,supplement_eq_11
12.240388,0.19661324520712323,curve,supplement_eq_11
12.250387499999999,0.19574303871437732,curve,supplement_eq_11
12.260387,0.19487423185408956,curve,supplement_eq_11
12.270386499999999,0.19400682126479085,curve,supplement_eq_11
12.280385999999998,0.19314080359572672,curve,supplement_eq_11
12.2903855,0.19227617550681408,curve,supplement_eq_11
12.300384999999999,0.1914129336685999,curve,supplement_eq_11
12.3103845,0.19055107476221803,curve,supplement_eq_11
12.320383999999999,0.18969059547934888,curve,supplement_eq_11
12.3303835,0.18883149252217607,curve,supplement_eq_11
12.340383,0.18797376260334595,curve,supplement_eq_11
12.350382499999998,0.18711740244592615,curve,supplement_eq_11
12.360382,0.1862624087833639,curve,supplement_eq_11
12.370381499999999,0.185408778359446,curve,supplement_eq_11
12.380381,0.1845565079282576,curve,supplement_eq_11
12.3903805,0.18370559425414187,curve,supplement_eq_11
12.400379999999998,0.18285603411165924,curve,supplement_eq_11
12.4103795,0.18200782428554782,curve,supplement_eq_11
12.420378999999999,0.18116096157068345,curve,supplement_eq_11
12.4303785,0.180315442772039,curve,supplement_eq_11
12.440377999999999,0.17947126470464647,curve,supplement_eq_11
12.450377499999998,0.17862842419355537,curve,supplement_eq_11
12.460377,0.1777869180737958,curve,supplement_eq_11
12.470376499999999,0.17694674319033815,curve,supplement_eq_11
12.480376,0.17610789639805374,curve,supplement_eq_11
12.490375499999999,0.17527037456167813,curve,supplement_eq_11
12.500374999999998,0.1744341745557703,curve,supplement_eq_11
12.5103745,0.17359929326467602,curve,supplement_eq_11
12.520373999999999,0.17276572758248895,curve,supplement_eq_11
12.5303735,0.17193347441301282,curve,supplement_eq_11
12.540372999999999,0.171102530669724,curve,supplement_eq_11
12.5503725,0.17027289327573336,curve,supplement_eq_11
12.560372,0.1694445591637494,curve,supplement_eq_11
12.570371499999998,0.1686175252760403,curve,supplement_eq_11
12.580371,0.16779178856439736,curve,supplement_eq_11
12.590370499999999,0.16696734599009855,curve,supplement_eq_11
12.60037,0.16614419452387022,curve,supplement_eq_11
12.6103695,0.16532233114585282,curve,supplement_eq_11
12.620368999999998,0.1645017528455619,curve,supplement_eq_11
12.6303685,0.16368245662185396,curve,supplement_eq_11
12.640367999999999,0.1628644394828896,curve,supplement_eq_11
12.6503675,0.16204769844609754,curve,supplement_eq_11
12.660366999999999,0.1612322305381389,curve,supplement_eq_11
12.670366499999998,0.16041803279487207,curve,supplement_eq_11
12.680366,0.15960510226131658,curve,supplement_eq_11
12.690365499999999,0.1587934359916186,curve,supplement_eq_11
12.700365,0.15798303104901548,curve,supplement_eq_11
12.710364499999999,0.15717388450580078,curve,supplement_eq_11
12.720363999999998,0.15636599344328986,curve,supplement_eq_11
12.7303635,0.15555935495178447,curve,supplement_eq_11
12.740362999999999,0.15475396613053982,curve,supplement_eq_11
12.7503625,0.15394982408772856,curve,supplement_eq_11
12.760361999999999,0.15314692594040807,curve,supplement_eq_11
12.7703615,0.15234526881448543,curve,supplement_eq_11
12.780361,0.15154484984468453,curve,supplement_eq_11
12.790360499999998,0.15074566617451157,curve,supplement_eq_11
12.80036,0.14994771495622208,curve,supplement_eq_11
12.810359499999999,0.14915099335078782,curve,supplement_eq_11
12.820359,0.14835549852786228,curve,supplement_eq_11
12.830358499999999,0.14756122766574983,curve,supplement_eq_11
12.840357999999998,0.14676817795137045,curve,supplement_eq_11
12.8503575,0.1459763465802285,curve,supplement_eq_11
12.860356999999999,0.14518573075638014,curve,supplement_eq_11
12.8703565,0.14439632769239935,curve,supplement_eq_11
12.880355999999999,0.14360813460934826,curve,supplement_eq_11
12.890355499999998,0.1428211487367418,curve,supplement_eq_11
12.900355,0.1420353673125183,curve,supplement_eq_11
12.910354499999999,0.14125078758300696,curve,supplement_eq_11
12.920354,0.14046740680289466,curve,supplement_eq_11
12.930353499999999,0.13968522223519678,curve,supplement_eq_11
12.940352999999998,0.13890423115122402,curve,supplement_eq_11
12.9503525,0.13812443083055098,curve,supplement_eq_11
12.960351999999999,0.13734581856098704,curve,supplement_eq_11
12.9703515,0.13656839163854265,curve,supplement_eq_11
12.980350999999999,0.13579214736740067,curve,supplement_eq_11
12.9903505,0.1350170830598837,curve,supplement_eq_11
13.00035,0.1342431960364259,curve,supplement_eq_11
13.010349499999998,0.1334704836255398,curve,supplement_eq_11
13.020349,0.132698943163788,curve,supplement_eq_11
13.030348499999999,0.13192857199575228,curve,supplement_eq_11
13.040348,0.13115936747400317,curve,supplement_eq_11
13.050347499999999,0.130391326959071,curve,supplement_eq_11
13.060346999999998,0.12962444781941496,curve,supplement_eq_11
13.0703465,0.1288587274313941,curve,supplement_eq_11
13.080345999999999,0.1280941631792383,curve,supplement_eq_11
13.0903455,0.12733075245501754,curve,supplement_eq_11
13.100344999999999,0.12656849265861422,curve,supplement_eq_11
13.110344499999998,0.12580738119769255,curve,supplement_eq_11
13.120344,0.12504741548767037,curve,supplement_eq_11
13.130343499999999,0.12428859295169077,curve,supplement_eq_11
13.140343,0.12353091102059172,curve,supplement_eq_11
13.150342499999999,0.12277436713287919,curve,supplement_eq_11
13.160341999999998,0.12201895873469812,curve,supplement_eq_11
13.1703415,0.12126468327980298,curve,supplement_eq_11
13.180340999999999,0.1205115382295315,curve,supplement_eq_11
13.1903405,0.1197595210527749,curve,supplement_eq_11
13.200339999999999,0.11900862922595061,curve,supplement_eq_11
13.2103395,0.11825886023297454,curve,supplement_eq_11
13.220339,0.11751021156523288,curve,supplement_eq_11
13.230338499999998,0.11676268072155516,curve,supplement_eq_11
13.240338,0.11601626520818548,curve,supplement_eq_11
13.250337499999999,0.11527096253875736,curve,supplement_eq_11
13.260337,0.11452677023426369,curve,supplement_eq_11
13.270336499999999,0.11378368582303201,curve,supplement_eq_11
13.280335999999998,0.11304170684069653,curve,supplement_eq_11
13.2903355,0.11230083083017046,curve,supplement_eq_11
13.300334999999999,0.11156105534162088,curve,supplement_eq_11
13.3103345,0.11082237793244093,curve,supplement_eq_11
13.320333999999999,0.11008479616722348,curve,supplement_eq_11
13.330333499999998,0.10934830761773524,curve,supplement_eq_11
13.340333,0.10861290986288902,curve,supplement_eq_11
13.350332499999999,0.1078786004887199,curve,supplement_eq_11
13.360332,0.10714537708835697,curve,supplement_eq_11
13.370331499999999,0.10641323726199833,curve,supplement_eq_11
13.380330999999998,0.10568217861688518,curve,supplement_eq_11
13.3903305,0.10495219876727578,curve,supplement_eq_11
13.400329999999999,0.10422329533442083,curve,supplement_eq_11
13.4103295,0.10349546594653641,curve,supplement_eq_11
13.420328999999999,0.1027687082387796,curve,supplement_eq_11
13.4303285,0.10204301985322327,curve,supplement_eq_11
13.440328,0.10131839843883005,curve,supplement_eq_11
13.450327499999998,0.10059484165142853,curve,supplement_eq_11
13.460327,0.09987234715368688,curve,supplement_eq_11
13.470326499999999,0.09915091261508932,curve,supplement_eq_11
13.480326,0.09843053571191017,curve,supplement_eq_11
13.490325499999999,0.09771121412719025,curve,supplement_eq_11
13.500324999999998,0.09699294555071175,curve,supplement_eq_11
13.5103245,0.09627572767897374,curve,supplement_eq_11
13.520323999999999,0.09555955821516876,curve,supplement_eq_11
13.5303235,0.09484443486915718,curve,supplement_eq_11
13.540322999999999,0.09413035535744434,curve,supplement_eq_11
13.550322499999998,0.09341731740315579,curve,supplement_eq_11
13.560322,0.09270531873601365,curve,supplement_eq_11
13.570321499999999,0.09199435709231309,curve,supplement_eq_11
13.580321,0.09128443021489796,curve,supplement_eq_11
13.590320499999999,0.09057553585313799,curve,supplement_eq_11
13.600319999999998,0.08986767176290461,curve,supplement_eq_11
13.6103195,0.08916083570654801,curve,supplement_eq_11
13.620318999999999,0.0884550254528736,curve,supplement_eq_11
13.6303185,0.08775023877711928,curve,supplement_eq_11
13.640317999999999,0.08704647346093156,curve,supplement_eq_11
13.6503175,0.08634372729234309,curve,supplement_eq_11
13.660317,0.08564199806574996,curve,supplement_eq_11
13.670316499999998,0.08494128358188853,curve,supplement_eq_11
13.680316,0.08424158164781245,curve,supplement_eq_11
13.690315499999999,0.08354289007687117,curve,supplement_eq_11
13.700315,0.08284520668868613,curve,supplement_eq_11
13.710314499999999,0.08214852930912903,curve,supplement_eq_11
13.720313999999998,0.08145285577029995,curve,supplement_eq_11
13.7303135,0.08075818391050381,curve,supplement_eq_11
13.740312999999999,0.08006451157422993,curve,supplement_eq_11
13.7503125,0.07937183661212824,curve,supplement_eq_11
13.760311999999999,0.07868015688098912,curve,supplement_eq_11
13.770311499999998,0.07798947024372005,curve,supplement_eq_11
13.780311,0.07729977456932481,curve,supplement_eq_11
13.790310499999999,0.07661106773288144,curve,supplement_eq_11
13.80031,0.07592334761552078,curve,supplement_eq_11
13.810309499999999,0.07523661210440505,curve,supplement_eq_11
13.820308999999998,0.07455085909270615,curve,supplement_eq_11
13.8303085,0.07386608647958484,curve,supplement_eq_11
13.840307999999999,0.07318229217016922,curve,supplement_eq_11
13.8503075,0.07249947407553402,curve,supplement_eq_11
13.860306999999999,0.07181763011267897,curve,supplement_eq_11
13.8703065,0.0711367582045081,curve,supplement_eq_11
13.880306,0.07045685627980947,curve,supplement_eq_11
13.890305499999998,0.06977792227323358,curve,supplement_eq_11
13.900305,0.06909995412527266,curve,supplement_eq_11
13.910304499999999,0.06842294978224159,curve,supplement_eq_11
13.920304,0.06774690719625485,curve,supplement_eq_11
13.930303499999999,0.0670718243252092,curve,supplement_eq_11
13.940302999999998,0.0663976991327604,curve,supplement_eq_11
13.9503025,0.06572452958830498,curve,supplement_eq_11
13.960301999999999,0.06505231366695904,curve,supplement_eq_11
13.9703015,0.0643810493495388,curve,supplement_eq_11
13.980300999999999,0.06371073462254057,curve,supplement_eq_11
13.990300499999998,0.06304136747812013,curve,supplement_eq_11
14.0003,0.06237294591407385,curve,supplement_eq_11
14.010299499999999,0.06170546793381821,curve,supplement_eq_11
14.020299,0.061038931546370946,curve,supplement_eq_11
14.030298499999999,0.06037333476633074,curve,supplement_eq_11
14.040297999999998,0.059708675613858134,curve,supplement_eq_11
14.0502975,0.0590449521146556,curve,supplement_eq_11
14.060296999999998,0.0583821622999495,curve,supplement_eq_11
14.0702965,0.05772030420646902,curve,supplement_eq_11
14.080295999999999,0.057059375876428564,curve,supplement_eq_11
14.0902955,0.05639937535750792,curve,supplement_eq_11
14.100295,0.05574030070283375,curve,supplement_eq_11
14.110294499999998,0.0550821499709594,curve,supplement_eq_11
14.120294,0.054424921225847946,curve,supplement_eq_11
14.130293499999999,0.05376861253685197,curve,supplement_eq_11
14.140293,0.05311322197869521,curve,supplement_eq_11
14.150292499999999,0.052458747631454875,curve,supplement_eq_11
14.160291999999998,0.05180518758054175,curve,supplement_eq_11
14.1702915,0.05115253991668185,curve,supplement_eq_11
14.180290999999999,0.05050080273589952,curve,supplement_eq_11
14.1902905,0.04984997413949745,curve,supplement_eq_11
14.200289999999999,0.04920005223403949,curve,supplement_eq_11
14.210289499999998,0.04855103513133202,curve,supplement_eq_11
14.220289,0.04790292094840545,curve,supplement_eq_11
14.230288499999999,0.047255707807497715,curve,supplement_eq_11
14.240288,0.04660939383603446,curve,supplement_eq_11
14.250287499999999,0.04596397716661261,curve,supplement_eq_11
14.260286999999998,0.04531945593698185,curve,supplement_eq_11
14.2702865,0.044675828290027114,curve,supplement_eq_11
14.280285999999998,0.04403309237375128,curve,supplement_eq_11
14.2902855,0.0433912463412568,curve,supplement_eq_11
14.300284999999999,0.042750288350729165,curve,supplement_eq_11
14.3102845,0.04211021656541841,curve,supplement_eq_11
14.320284,0.04147102915362308,curve,supplement_eq_11
14.330283499999998,0.04083272428867152,curve,supplement_eq_11
14.340283,0.04019530014890607,curve,supplement_eq_11
14.350282499999999,0.03955875491766473,curve,supplement_eq_11
14.360282,0.038923086783264685,curve,supplement_eq_11
14.370281499999999,0.038288293938985585,curve,supplement_eq_11
14.380280999999998,0.03765437458305171,curve,supplement_eq_11
14.3902805,0.037021326918615934,curve,supplement_eq_11
14.400279999999999,0.036389149153742764,curve,supplement_eq_11
14.4102795,0.03575783950139119,curve,supplement_eq_11
14.420278999999999,0.03512739617939861,curve,supplement_eq_11
14.430278499999998,0.034497817410464024,curve,supplement_eq_11
14.440278,0.03386910142213088,curve,supplement_eq_11
14.450277499999999,0.03324124644677218,curve,supplement_eq_11
14.460277,0.03261425072157238,curve,supplement_eq_11
14.470276499999999,0.03198811248851199,curve,supplement_eq_11
14.480275999999998,0.031362829994351374,curve,supplement_eq_11
14.4902755,0.030738401490613774,curve,supplement_eq_11
14.500274999999998,0.03011482523357051,curve,supplement_eq_11
14.5102745,0.02949209948422355,curve,supplement_eq_11
14.520273999999999,0.028870222508290497,curve,supplement_eq_11
14.5302735,0.028249192576187996,curve,supplement_eq_11
14.540273,0.027629007963016667,curve,supplement_eq_11
14.550272499999998,0.02700966694854406,curve,supplement_eq_11
14.560272,0.026391167817190263,curve,supplement_eq_11
14.570271499999999,0.025773508858011558,curve,supplement_eq_11
14.580271,0.025156688364684664,curve,supplement_eq_11
14.590270499999999,0.02454070463549156,curve,supplement_eq_11
14.600269999999998,0.023925555973304116,curve,supplement_eq_11
14.6102695,0.02331124068556771,curve,supplement_eq_11
14.620268999999999,0.022697757084287614,curve,supplement_eq_11
14.6302685,0.022085103486011465,curve,supplement_eq_11
14.640267999999999,0.021473278211816348,curve,supplement_eq_11
14.650267499999998,0.020862279587291706,curve,supplement_eq_11
14.660267,0.02025210594252542,curve,supplement_eq_11
14.670266499999999,0.019642755612088454,curve,supplement_eq_11
14.680266,0.01903422693501919,curve,supplement_eq_11
14.690265499999999,0.018426518254809777,curve,supplement_eq_11
14.700264999999998,0.017819627919390128,curve,supplement_eq_11
14.7102645,0.017213554281113437,curve,supplement_eq_11
14.720263999999998,0.016608295696742097,curve,supplement_eq_11
14.7302635,0.0160038505274317,curve,supplement_eq_11
14.740262999999999,0.015400217138717493,curve,supplement_eq_11
14.7502625,0.014797393900499547,curve,supplement_eq_11
14.760261999999999,0.014195379187027842,curve,supplement_eq_11
14.770261499999998,0.013594171376888394,curve,supplement_eq_11
14.780261,0.012993768852988143,curve,supplement_eq_11
14.790260499999999,0.012394170002541451,curve,supplement_eq_11
14.80026,0.0117953732170548,curve,supplement_eq_11
14.810259499999999,0.01119737689231365,curve,supplement_eq_11
14.820258999999998,0.010600179428367537,curve,supplement_eq_11
14.8302585,0.010003779229515928,curve,supplement_eq_11
14.840257999999999,0.00940817470429469,curve,supplement_eq_11
14.8502575,0.00881336426546155,curve,supplement_eq_11
14.860256999999999,0.008219346329982523,curve,supplement_eq_11
14.870256499999998,0.007626119319017785,curve,supplement_eq_11
14.880256,0.007033681657907504,curve,supplement_eq_11
14.890255499999999,0.006442031776159043,curve,supplement_eq_11
14.900255,0.005851168107432224,curve,supplement_eq_11
14.910254499999999,0.005261089089525935,curve,supplement_eq_11
14.920253999999998,0.004671793164365118,curve,supplement_eq_11
14.9302535,0.004083278777986022,curve,supplement_eq_11
14.940252999999998,0.0034955443805239545,curve,supplement_eq_11
14.9502525,0.0029085884261985328,curve,supplement_eq_11
14.960251999999999,0.0023224093733014194,curve,supplement_eq_11
14.9702515,0.0017370056841823375,curve,supplement_eq_11
14.980250999999999,0.0011523758252358427,curve,supplement_eq_11
14.990250499999998,0.0005685182668882888,curve,supplement_eq_11
15.00025,-1.4568516415891261e-05,curve,supplement_eq_11
15.010249499999999,-0.000596886046226547,curve,supplement_eq_11
15.020249,-0.001178435840102023,curve,supplement_eq_11
15.030248499999999,-0.0017592194116206551,curve,supplement_eq_11
15.040247999999998,-0.0023392382703953797,curve,supplement_eq_11
15.0502475,-0.0029184939220858195,curve,supplement_eq_11
15.060246999999999,-0.003496987868411057,curve,supplement_eq_11
15.0702465,-0.004074721607163185,curve,supplement_eq_11
15.080245999999999,-0.0046516966322191124,curve,supplement_eq_11
15.090245499999998,-0.005227914433554325,curve,supplement_eq_11
15.100245,-0.0058033764972552715,curve,supplement_eq_11
15.110244499999999,-0.0063780843055311,curve,supplement_eq_11
15.120244,-0.006952039336728092,curve,supplement_eq_11
15.130243499999999,-0.007525243065340138,curve,supplement_eq_11
15.140242999999998,-0.00809769696202289,curve,supplement_eq_11
15.1502425,-0.008669402493605604,curve,supplement_eq_11
15.160241999999998,-0.009240361123103067,curve,supplement_eq_11
15.1702415,-0.009810574309728813,curve,supplement_eq_11
