series_kind,chord_id,endpoint,gamma_final_prime,gamma_initial_prime,y,z,provenance
locus,-1,locus,,0.007465151823478294,0.014928639745802833,-0.00011144456222043057,independent_steady_state_formula
locus,-1,locus,,0.00754250776451901,0.01508329936863059,-0.0001137659026024609,independent_steady_state_formula
locus,-1,locus,,0.0076206652889375046,0.015239560516958243,-0.00011613558985024619,independent_steady_state_formula
locus,-1,locus,,0.007699632702959556,0.01539743975169657,-0.00011855463065401237,independent_steady_state_formula
locus,-1,locus,,0.00777941839888232,0.015556953804280767,-0.0001210240526555841,independent_steady_state_formula
locus,-1,locus,,0.007860030855966229,0.015718119578403487,-0.0001235449048840183,independent_steady_state_formula
locus,-1,locus,,0.007941478641336123,0.015880954151764683,-0.00012611825820027747,independent_steady_state_formula
locus,-1,locus,,0.00802377041089173,0.01604547477783856,-0.0001287452057511306,independent_steady_state_formula
locus,-1,locus,,0.008106914910227577,0.016211698887657625,-0.00013142686343247143,independent_steady_state_formula
locus,-1,locus,,0.008190920975562423,0.0163796440916141,-0.00013416437036224905,independent_steady_state_formula
locus,-1,locus,,0.008275797534678343,0.016549328181278796,-0.00013695888936320988,independent_steady_state_formula
locus,-1,locus,,0.008361553607869525,0.016720769131237562,-0.00013981160745565283,independent_steady_state_formula
locus,-1,locus,,0.008448198308900905,0.01689398510094549,-0.00014272373636040476,independent_steady_state_formula
locus,-1,locus,,0.008535740845976744,0.017068994436599018,-0.00014569651301222803,independent_steady_state_formula
locus,-1,locus,,0.008624190522719226,0.01724581567302606,-0.00014873120008387404,independent_steady_state_formula
locus,-1,locus,,0.00871355673915721,0.017424467535594308,-0.00015182908652100382,independent_steady_state_formula
locus,-1,locus,,0.008803848992725218,0.017604968942137863,-0.00015499148808819916,independent_steady_state_formula
locus,-1,locus,,0.008895076879272783,0.01778733900490232,-0.00015821974792629357,independent_steady_state_formula
locus,-1,locus,,0.008987250094084248,0.017971597032508467,-0.0001615152371212559,independent_steady_state_formula
locus,-1,locus,,0.00908037843290914,0.018157762531934758,-0.00016487935528486603,independent_steady_state_formula
locus,-1,locus,,0.009174471793003219,0.01834585521051865,-0.0001683135311474245,independent_steady_state_formula
locus,-1,locus,,0.009269540174180307,0.018535894977977006,-0.00017181922316274488,independent_steady_state_formula
locus,-1,locus,,0.00936559367987503,0.018727901948445674,-0.00017539792012568204,independent_steady_state_formula
locus,-1,locus,,0.009462642518216558,0.018921896442538406,-0.00017905114180245455,independent_steady_state_formula
locus,-1,locus,,0.009560697003113487,0.019117898989425248,-0.00018278043957402432,independent_steady_state_formula
locus,-1,locus,,0.009659767555349945,0.01931593032893054,-0.00018658739709280321,independent_steady_state_formula
locus,-1,locus,,0.009759864703693073,0.0195160114136507,-0.00019047363095296062,independent_steady_state_formula
locus,-1,locus,,0.009860999086011967,0.019718163411091876,-0.0001944407913746116,independent_steady_state_formula
locus,-1,locus,,0.009963181450408231,0.019922407705827688,-0.00019849056290217242,independent_steady_state_formula
locus,-1,locus,,0.01006642265635823,0.020128765901677118,-0.00020262466511717354,independent_steady_state_formula
locus,-1,locus,,0.010170733675867188,0.02033725982390276,-0.00020684485336582858,independent_steady_state_formula
locus,-1,locus,,0.010276125594635241,0.020547911521429537,-0.0002111529195016624,independent_steady_state_formula
locus,-1,locus,,0.010382609613235578,0.020760743269083996,-0.0002155506926435073,independent_steady_state_formula
locus,-1,locus,,0.010490197048304782,0.020975777569854394,-0.0002200400399491842,independent_steady_state_formula
locus,-1,locus,,0.010598899333745518,0.021193037157171666,-0.00022462286740519076,independent_steady_state_formula
locus,-1,locus,,0.010708728021941664,0.021412544997211368,-0.00022930112063272414,independent_steady_state_formula
locus,-1,locus,,0.010819694784986065,0.021634324291216856,-0.00023407678571037637,independent_steady_state_formula
locus,-1,locus,,0.010931811415920967,0.021858398477843714,-0.0002389518900138414,independent_steady_state_formula
locus,-1,locus,,0.011045089829991344,0.022084791235525616,-0.00024392850307298597,independent_steady_state_formula
locus,-1,locus,,0.011159542065911193,0.022313526484861755,-0.0002490087374466383,independent_steady_state_formula
locus,-1,locus,,0.011275180287142948,0.022544628391025976,-0.00025419474961545935,independent_steady_state_formula
locus,-1,locus,,0.011392016783190162,0.022778121366197713,-0.0002594887408932668,independent_steady_state_formula
locus,-1,locus,,0.011510063970903579,0.023014030072014892,-0.0002648929583571901,independent_steady_state_formula
locus,-1,locus,,0.011629334395800743,0.023252379422048906,-0.00027040969579704275,independent_steady_state_formula
locus,-1,locus,,0.01174984073339927,0.023493194584301776,-0.0002760412946843041,independent_steady_state_formula
locus,-1,locus,,0.011871595790563953,0.02373650098372567,-0.0002817901451611148,independent_steady_state_formula
locus,-1,locus,,0.011994612506867813,0.023982324304764838,-0.0002876586870496923,independent_steady_state_formula
locus,-1,locus,,0.01211890395596726,0.0242306904939201,-0.0002936494108825865,independent_steady_state_formula
locus,-1,locus,,0.012244483346991502,0.024481625762336045,-0.0002997648589542018,independent_steady_state_formula
locus,-1,locus,,0.012371364025946345,0.024735156588411016,-0.0003060076263940178,independent_steady_state_formula
locus,-1,locus,,0.012499559477132553,0.024991309720429945,-0.000312380362261955,independent_steady_state_formula
locus,-1,locus,,0.012629083324578894,0.02525011217922025,-0.00031888577066633693,independent_steady_state_formula
locus,-1,locus,,0.012759949333490048,0.025511591260830878,-0.0003255266119049095,independent_steady_state_formula
locus,-1,locus,,0.012892171411709492,0.025775774539234426,-0.0003323057036293874,independent_steady_state_formula
locus,-1,locus,,0.013025763611197585,0.026042689869052758,-0.0003392259220340114,independent_steady_state_formula
locus,-1,locus,,0.013160740129524926,0.026312365388305878,-0.00034629020306859993,independent_steady_state_formula
locus,-1,locus,,0.013297115311381223,0.02658482952118441,-0.00035350154367660074,independent_steady_state_formula
locus,-1,locus,,0.01343490365009977,0.026860110980845585,-0.00036086300305864725,independent_steady_state_formula
locus,-1,locus,,0.01357411978919774,0.027138238772232978,-0.000368377703962141,independent_steady_state_formula
locus,-1,locus,,0.013714778523932427,0.027419242194919938,-0.0003760488339973898,independent_steady_state_formula
locus,-1,locus,,0.01385689480287362,0.027703150845976885,-0.00038387964698084103,independent_steady_state_formula
locus,-1,locus,,0.014000483729492268,0.027989994622862464,-0.000391873464305962,independent_steady_state_formula
locus,-1,locus,,0.014145560563765612,0.02827980372633873,-0.000400033676342329,independent_steady_state_formula
locus,-1,locus,,0.01429214072379894,0.028572608663410288,-0.00040836374386349654,independent_steady_state_formula
locus,-1,locus,,0.014440239787464155,0.02886844025028757,-0.0004168671995042343,independent_steady_state_formula
locus,-1,locus,,0.014589873494055324,0.02916732961537422,-0.00042554764924772315,independent_steady_state_formula
locus,-1,locus,,0.014741057745961373,0.029469308202278645,-0.00043440877394332263,independent_steady_state_formula
locus,-1,locus,,0.014893808610356126,0.029774407772849863,-0.0004434543308555257,independent_steady_state_formula
locus,-1,locus,,0.015048142320905847,0.030082660410237477,-0.00045268815524473344,independent_steady_state_formula
locus,-1,locus,,0.01520407527949448,0.030394098521976016,-0.0004621141619804953,independent_steady_state_formula
locus,-1,locus,,0.01536162405796677,0.03070875484309358,-0.00047173634718786987,independent_steady_state_formula
locus,-1,locus,,0.015520805399889436,0.031026662439244724,-0.0004815587899275763,independent_steady_state_formula
