alpha,gamma_prime,y,z,provenance
0.51,0.18719254528023688,0.1843474727809657,-0.03450847264584816,independent_analytic_formula
0.51,0.18885287447286225,0.185868282435179,-0.03510175941121736,independent_analytic_formula
0.51,0.19052793017622424,0.1873996584870246,-0.03570486904726409,independent_analytic_formula
0.51,0.1922178430090697,0.18894162247653315,-0.036317951127073166,independent_analytic_formula
0.51,0.1939227447486858,0.19049419446314578,-0.03694115704898313,independent_analytic_formula
0.51,0.1956427683411759,0.19205739297866772,-0.03757464004273567,independent_analytic_formula
0.51,0.19737804791182656,0.193631234979327,-0.03821855517497575,independent_analytic_formula
0.51,0.19912871877556643,0.19521573579693344,-0.038873059354072835,independent_analytic_formula
0.51,0.20089491744751786,0.19681090908913323,-0.039538311334232364,independent_analytic_formula
0.51,0.20267678165364225,0.19841676678875622,-0.0402144717188664,independent_analytic_formula
0.51,0.2044744503414799,0.20003331905225194,-0.040901702963191094,independent_analytic_formula
0.51,0.2062880636909845,0.20166057420721256,-0.04160016937601797,independent_analytic_formula
0.51,0.2081177631254548,0.20329853869898132,-0.0423100371207057,independent_analytic_formula
0.51,0.20996369132256215,0.20494721703634486,-0.043031474215237266,independent_analytic_formula
0.51,0.21182599222547663,0.20660661173630954,-0.043764650531387575,independent_analytic_formula
0.51,0.2137048110540912,0.20827672326796234,-0.044509737792945134,independent_analytic_formula
0.51,0.21560029431634617,0.209957549995419,-0.0452669095729513,independent_analytic_formula
0.51,0.21751258981965352,0.2116490881198591,-0.04603634128991861,independent_analytic_formula
0.51,0.21944184668242264,0.21335133162065484,-0.04681821020299045,independent_analytic_formula
0.51,0.22138821534568862,0.21506427219559504,-0.04761269540600219,independent_analytic_formula
0.51,0.2233518475848432,0.21678789920021163,-0.04841997782040401,independent_analytic_formula
0.51,0.22533289652147026,0.21852219958621402,-0.04924024018700444,independent_analytic_formula
0.51,0.22733151663528592,0.22026715783903994,-0.05007366705649286,independent_analytic_formula
0.51,0.22934786377618469,0.22202275591453008,-0.05092044477869875,independent_analytic_formula
0.51,0.2313820951763924,0.22378897317473878,-0.05178076149054453,independent_analytic_formula
0.51,0.23343436946272722,0.22556578632288984,-0.05265480710264804,independent_analytic_formula
0.51,0.23550484666896873,0.2273531693374914,-0.05354277328453,independent_analytic_formula
0.51,0.23759368824833763,0.22915109340562434,-0.054444853448381604,independent_analytic_formula
0.51,0.23970105708608533,0.23095952685541804,-0.055361242731345815,independent_analytic_formula
0.51,0.24182711751219577,0.23277843508773244,-0.056292137976266116,independent_analytic_formula
0.51,0.24397203531419936,0.23460778050706374,-0.05723773771085529,independent_analytic_formula
0.51,0.24613597775010126,0.23644752245169434,-0.05819824212523682,independent_analytic_formula
0.51,0.24831911356142372,0.23829761712310915,-0.05917385304781001,independent_analytic_formula
0.51,0.2505216129863643,0.240158017514701,-0.06016477391939041,independent_analytic_formula
0.51,0.252743647773071,0.24202867333979214,-0.06117120976557608,independent_analytic_formula
0.51,0.2549853911930348,0.2439095309589969,-0.06219336716728945,independent_analytic_formula
0.51,0.2572470180546014,0.24580053330695695,-0.0632314542294454,independent_analytic_formula
0.51,0.2595287047166021,0.2477016198184785,-0.06428568054769393,independent_analytic_formula
0.51,0.2618306291021066,0.24961272635410564,-0.06535625717318747,independent_analytic_formula
0.51,0.2641529707122967,0.2515337851251647,-0.06644339657532077,independent_analytic_formula
0.51,0.266495910640464,0.2534647246183167,-0.06754731260239276,independent_analytic_formula
0.51,0.26885963158613124,0.2554054695196588,-0.06866822044013833,independent_analytic_formula
0.51,0.2712443178692986,0.2573559406384142,-0.06980633656807837,independent_analytic_formula
0.51,0.27365015544481713,0.2593160548302577,-0.07096187871363674,independent_analytic_formula
0.51,0.2760773319168894,0.26128572492032104,-0.07213506580397251,independent_analytic_formula
0.51,0.27852603655369806,0.26326485962592816,-0.07332611791547547,independent_analytic_formula
0.51,0.2809964603021654,0.2652533634791125,-0.07453525622087427,independent_analytic_formula
0.51,0.28348879580284275,0.2672511367489681,-0.07576270293390582,independent_analytic_formula
0.51,0.2860032374049324,0.2692580753638947,-0.07700868125149514,independent_analytic_formula
0.51,0.2885399811814427,0.27127407083379257,-0.07827341529339586,independent_analytic_formula
0.51,0.2910992249444779,0.27329901017227254,-0.07955713003924152,independent_analytic_formula
0.51,0.2936811682606627,0.2753327758189429,-0.08086005126295828,independent_analytic_formula
0.51,0.29628601246670483,0.27737524556184284,-0.0821824054644915,independent_analytic_formula
0.51,0.29891396068509457,0.27942629246009354,-0.08352441979879813,independent_analytic_formula
0.51,0.30156521783994417,0.2814857847668369,-0.0848863220020588,independent_analytic_formula
0.51,0.3042399906729676,0.28355358585254287,-0.08626834031506417,independent_analytic_formula
0.51,0.3069384877596021,0.285629554128761,-0.08767070340373131,independent_analytic_formula
0.51,0.3096609195252722,0.28771354297239987,-0.08909364027670727,independent_analytic_formula
0.51,0.312407498261799,0.28980540065062044,-0.09053738020001867,independent_analytic_formula
0.51,0.3151784381439541,0.29190497024643075,-0.09200215260872743,independent_analytic_formula
0.51,0.31797395524616057,0.29401208958507274,-0.09348818701555407,independent_analytic_formula
0.51,0.32079426755934276,0.2961265911612986,-0.09499571291643372,independent_analytic_formula
0.51,0.32363959500792405,0.29824830206763014,-0.09652495969296881,independent_analytic_formula
0.51,0.326510159466977,0.3003770439237062,-0.09807615651174845,independent_analytic_formula
0.51,0.32940618477952466,0.30251263280681845,-0.09964953222050334,independent_analytic_formula
0.51,0.3323278967739955,0.30465487918374484,-0.10124531524106962,independent_analytic_formula
0.51,0.3352755232818333,0.30680358784398987,-0.10286373345913762,independent_analytic_formula
0.51,0.33824929415526317,0.3089585578345441,-0.10450501411076261,independent_analytic_formula
0.51,0.34124944128521517,0.3111195823962811,-0.10616938366562038,independent_analytic_formula
0.51,0.3442761986194068,0.31328644890210816,-0.10785706770699083,independent_analytic_formula
0.51,0.3473298021805858,0.31545893879699555,-0.10956829080845798,independent_analytic_formula
0.51,0.3504104900849353,0.31763682754000766,-0.11130327640731819,independent_analytic_formula
0.51,0.35351850256064155,0.31981988454846444,-0.11306224667469039,independent_analytic_formula
0.51,0.3566540819666266,0.32200787314436335,-0.11484542238232888,independent_analytic_formula
0.51,0.3598174728114473,0.32420055050319685,-0.11665302276614029,independent_analytic_formula
0.51,0.3630089217723617,0.3263976676052983,-0.11848526538641307,independent_analytic_formula
0.51,0.36622867771456463,0.32859896918985826,-0.12034236598477076,independent_analytic_formula
0.51,0.3694769917105936,0.330804193711749,-0.12222453833786551,independent_analytic_formula
0.51,0.37275411705990774,0.33301307330130364,-0.12413199410783377,independent_analytic_formula
0.51,0.3760603093086394,0.33522533372719193,-0.12606494268953963,independent_analytic_formula
0.51,0.3793958262695212,0.3374406943625427,-0.12802359105463784,independent_analytic_formula
0.51,0.38276092804199013,0.33965886815446117,-0.13000814359249355,independent_analytic_formula
0.51,0.38615587703247,0.3418795615970927,-0.1320188019480017,independent_analytic_formula
0.51,0.38958093797483306,0.3441024747083844,-0.13405576485635365,independent_analytic_formula
0.51,0.393036377951044,0.34632730101070025,-0.13611922797480658,independent_analytic_formula
0.51,0.3965224664119863,0.348553727515444,-0.13820938371151528,independent_analytic_formula
0.51,0.40003947519847427,0.35078143471184536,-0.14032642105149448,independent_analytic_formula
0.51,0.4035876785624502,0.35301009656006754,-0.14247052537978405,independent_analytic_formula
0.51,0.4071673531883707,0.3552393804887923,-0.14464187830189812,independent_analytic_formula
0.51,0.4107787782147819,0.3574689473974408,-0.1468406574616449,independent_analytic_formula
0.51,0.4144222352560864,0.35969845166318737,-0.14906703635641144,independent_analytic_formula
0.51,0.4180980084245033,0.3619275411529235,-0.15132118415001478,independent_analytic_formula
0.51,0.42180638435222256,0.3641558572403289,-0.15360326548322728,independent_analytic_formula
0.51,0.42554765221375684,0.3663830348282049,-0.15591344028209372,independent_analytic_formula
0.51,0.4293221037484905,0.3686087023762254,-0.1582518635641623,independent_analytic_formula
0.51,0.4331300332834292,0.37083248193425716,-0.16061868524276146,independent_analytic_formula
0.51,0.43697173775615106,0.3730539891814023,-0.16301404992946175,independent_analytic_formula
0.51,0.4408475167379617,0.37527283347091056,-0.16543809673486956,independent_analytic_formula
0.51,0.44475767245725417,0.37748861788110755,-0.1678909590679072,independent_analytic_formula
0.51,0.44870250982307675,0.3797009392724836,-0.17037276443374305,independent_analytic_formula
0.51,0.45268233644890865,0.3819093883510817,-0.1728836342305413,independent_analytic_formula
0.51,0.45669746267664807,0.3841135497383217,-0.17542368354521198,independent_analytic_formula
0.51,0.46074820160081204,0.38631300204739283,-0.17799302094834707,independent_analytic_formula
0.51,0.46483486909295085,0.388507317966341,-0.18059174828853755,independent_analytic_formula
0.51,0.4689577838262797,0.39069606434797516,-0.18321996048627598,independent_analytic_formula
0.51,0.4731172673005283,0.39287880230670763,-0.185877745327654,independent_analytic_formula
0.51,0.4773136438670109,0.39505508732244154,-0.18856518325807475,independent_analytic_formula
0.51,0.48154724075391886,0.39722446935160893,-0.1912823471762069,independent_analytic_formula
0.51,0.4858183880918377,0.39938649294545825,-0.19402930222841464,independent_analytic_formula
0.51,0.4901274189394899,0.4015406973756813,-0.1968061056039055,independent_analytic_formula
0.51,0.49447466930970685,0.4036866167674646,-0.1996128063308464,independent_analytic_formula
0.51,0.4988604781956303,0.4058237802400371,-0.2024494450737033,independent_analytic_formula
0.51,0.5032851875971467,0.40795171205478414,-0.2053160539320692,independent_analytic_formula
0.51,0.5077491425475563,0.4100699317709822,-0.20821265624125115,independent_analytic_formula
0.51,0.5122526911404779,0.4121779544092037,-0.21113926637489178,independent_analytic_formula
0.51,0.5167961845569929,0.414275290622429,-0.2140958895499107,independent_analytic_formula
0.51,0.5213799770930303,0.4163614468748938,-0.2170825216340531,independent_analytic_formula
0.51,0.5260044261869937,0.4184359256286872,-0.2200991489563412,independent_analytic_formula
0.51,0.5306698924476345,0.42049822553810606,-0.22314574812072796,independent_analytic_formula
0.51,0.5353767396821713,0.4225478416517605,-0.22622228582325793,independent_analytic_formula
0.51,0.540125334924659,0.4245842656224089,-0.22932871867304397,independent_analytic_formula
0.51,0.5449160484646104,0.4266069859244947,-0.2324649930173733,independent_analytic_formula
0.51,0.5497492538758698,0.428615488079337,-0.2356310447712573,independent_analytic_formula
0.51,0.5546253280457448,0.4306092548879218,-0.23882679925174735,independent_analytic_formula
0.51,0.5595446512043951,0.4325877666712184,-0.24205217101733514,independent_analytic_formula
0.51,0.5645076069544825,0.43455050151793956,-0.2453070637127623,independent_analytic_formula
0.51,0.5695145823010834,0.43649693553964325,-0.24859136991956288,independent_analytic_formula
0.51,0.5745659676818674,0.4384265431330646,-0.2519049710126653,independent_analytic_formula
0.51,0.5796621569975429,0.4403387972495476,-0.2552477370233764,independent_analytic_formula
0.51,0.5848035476425733,0.44223316967143284,-0.25861952650907394,independent_analytic_formula
0.51,0.5899905405361645,0.44410913129524454,-0.26202018642992775,independent_analytic_formula
0.51,0.5952235401535293,0.44596615242150006,-0.26544955203297377,independent_analytic_formula
0.51,0.6005029545574269,0.44780370305095346,-0.2689074467438542,independent_analytic_formula
0.51,0.6058291954299834,0.4496212531870675,-0.27239368206654196,independent_analytic_formula
0.51,0.6112026781047945,0.4514182731444937,-0.2759080574913561,independent_analytic_formula
0.51,0.6166238215993123,0.4531942338633225,-0.27945036041157445,independent_analytic_formula
0.51,0.6220930486475202,0.4549486072288535,-0.28302036604894076,independent_analytic_formula
0.51,0.627610785732897,0.4566808663966152,-0.28661783738835983,independent_analytic_formula
0.51,0.6331774631216727,0.45839048612235406,-0.2902425251220624,independent_analytic_formula
0.51,0.6387935148963818,0.4600769430966916,-0.29389416760351833,independent_analytic_formula
0.51,0.6444593789897112,0.4617397162841393,-0.2975724908113619,independent_analytic_formula
0.51,0.6501754972186501,0.4633782872661387,-0.3012772083235882,independent_analytic_formula
0.51,0.6559423153189423,0.4649921405877874,-0.3050080213022644,independent_analytic_formula
0.51,0.6617602829798441,0.4665807641078936,-0.30876461848899156,independent_analytic_formula
0.51,0.6676298538791907,0.468143649351985,-0.3125466762113368,independent_analytic_formula
0.51,0.6735514857187727,0.46968029186789206,-0.3163538584004455,independent_analytic_formula
0.51,0.6795256402600279,0.47119019158350633,-0.3201858166200274,independent_analytic_formula
0.51,0.6855527833600491,0.47267285316630425,-0.32404219010689567,independent_analytic_formula
0.51,0.6916333850079098,0.4741277863842157,-0.32792260582322225,independent_analytic_formula
0.51,0.6977679193613149,0.4755545064674063,-0.33182667852065906,independent_analytic_formula
0.51,0.7039568647835734,0.47695253447052804,-0.3357540108164522,independent_analytic_formula
0.51,0.7102007038809021,0.47832139763498854,-0.3397041932816657,independent_analytic_formula
0.51,0.7164999235400573,0.4796606297507753,-0.34367680454160626,independent_analytic_formula
0.51,0.7228550149663023,0.48096977151736786,-0.347671411388526,independent_analytic_formula
0.51,0.7292664737217109,0.48224837090325834,-0.351687568906659,independent_analytic_formula
0.51,0.7357347997638108,0.4834959835036,-0.35572482060962796,independent_analytic_formula
0.51,0.7422604974845695,0.4847121728954932,-0.3597826985902354,independent_analytic_formula
0.51,0.7488440757497258,0.4858965109904163,-0.3638607236826347,independent_analytic_formula
0.51,0.7554860479384713,0.48704857838330595,-0.3679584056368546,independent_analytic_formula
0.51,0.762186931983483,0.48816796469778634,-0.37207524330562697,independent_analytic_formula
0.51,0.7689472504113095,0.48925426892704776,-0.37621072484344875,independent_analytic_formula
0.51,0.7757675303831194,0.4903070997698743,-0.3803643279177851,independent_analytic_formula
0.51,0.7826483037358067,0.49132607596132016,-0.3845355199322974,independent_analytic_formula
0.51,0.7895901070234641,0.4923108265975371,-0.38872375826195943,independent_analytic_formula
0.51,0.7965934815592216,0.493260991454258,-0.39292849049990086,independent_analytic_formula
0.51,0.8036589734574585,0.49417622129844646,-0.39714915471579526,independent_analytic_formula
0.51,0.8107871336763881,0.49505617819262715,-0.4013851797255874,independent_analytic_formula
0.51,0.8179785180610211,0.4959005357914187,-0.4056359853723309,independent_analytic_formula
0.51,0.8252336873865088,0.49670897962979665,-0.4099009828178874,independent_analytic_formula
0.51,0.8325532074018732,0.4974812074026284,-0.4141795748452148,independent_analytic_formula
0.51,0.8399376488741221,0.49821692923502353,-0.41847115617095054,independent_analytic_formula
0.51,0.8473875876327573,0.49891586794306303,-0.4227751137679755,independent_analytic_formula
0.51,0.8549036046146772,0.4995777592844767,-0.42709082719762265,independent_analytic_formula
0.51,0.862486285909477,0.5002023521988551,-0.43141766895117467,independent_analytic_formula
0.51,0.8701362228051518,0.5007894090369954,-0.4357550048002753,independent_analytic_formula
0.51,0.8778540118342041,0.5013387057789961,-0.4401021941558594,independent_analytic_formula
0.51,0.8856402548201607,0.5018500322407333,-0.44445859043518887,independent_analytic_formula
0.51,0.8934955589245028,0.5023231922683674,-0.4488235414365654,independent_analytic_formula
0.51,0.9014205366940107,0.5027580039205486,-0.45319638972127047,independent_analytic_formula
0.51,0.90941580610853,0.5031542996380082,-0.45757647300227206,independent_analytic_formula
0.51,0.9174819906291608,0.5035119264002439,-0.4619631245392193,independent_analytic_formula
0.51,0.9256197192468744,0.5038307458690283,-0.4663556735392333,independent_analytic_formula
0.51,0.9338296265315614,0.5041106345184896,-0.47075344556298965,independent_analytic_formula
0.51,0.942112352681514,0.5043514837515405,-0.47515576293557626,independent_analytic_formula
0.51,0.9504685435733489,0.5045532000024487,-0.47956194516160006,independent_analytic_formula
0.51,0.9588988508123709,0.5047157048253714,-0.4839713093440045,independent_analytic_formula
0.51,0.9674039317833854,0.5048389349686974,-0.4883831706060546,independent_analytic_formula
0.51,0.9759844497019592,0.5049228424350646,-0.4927968425159355,independent_analytic_formula
0.51,0.9846410736661383,0.5049673945269499,-0.49721163751340836,independent_analytic_formula
0.51,0.9933744787086227,0.5049725738777483,-0.5016268673379598,independent_analytic_formula
0.51,1.002185345849404,0.504938378468287,-0.5060418434578776,independent_analytic_formula
0.51,1.0110743621488731,0.5048648216287462,-0.5104558774996891,independent_analytic_formula
0.51,1.0200422207613928,0.5047519320259817,-0.514868281677386,independent_analytic_formula
0.51,1.029089620989352,0.504599753636273,-0.5192783692208726,independent_analytic_formula
0.51,1.0382172683376931,0.5044083457035452,-0.5236854548030695,independent_analytic_formula
0.51,1.0474258745689309,0.5041777826831365,-0.5280888549651087,independent_analytic_formula
0.51,1.0567161577586512,0.5039081541712133,-0.5324878885390585,independent_analytic_formula
0.51,1.0660888423515076,0.5035995648199546,-0.5368818770676285,independent_analytic_formula
0.51,1.075544659217711,0.5032521342386587,-0.5412701452203038,independent_analytic_formula
0.51,1.0850843457100232,0.5028659968809398,-0.5456520212053733,independent_analytic_formula
0.51,1.0947086457212554,0.5024413019182189,-0.5500268371773179,independent_analytic_formula
0.51,1.104418309742274,0.5019782130997232,-0.5543939296390434,independent_analytic_formula
0.51,1.1142140949205241,0.5014769085992434,-0.5587526398384483,independent_analytic_formula
0.51,1.1240967651190712,0.500937580848908,-0.5631023141588307,independent_analytic_formula
0.51,1.134067090976166,0.5003604363602687,-0.567442304502655,independent_analytic_formula
0.51,1.1441258499653375,0.49974569553299736,-0.5717719686682095,independent_analytic_formula
0.51,1.1542738264560195,0.4990935924515255,-0.5760906707187036,independent_analytic_formula
0.51,1.164511811774715,0.4984043746699709,-0.5803977813433716,independent_analytic_formula
0.51,1.1748406042667037,0.49767830298571514,-0.5846926782101651,independent_analytic_formula
0.51,1.1852610093582925,0.4969156512020121,-0.5889747463096301,independent_analytic_formula
0.51,1.1957738396196262,0.4961167058800239,-0.5932433782895968,independent_analytic_formula
0.51,1.2063799148280485,0.49528176608069474,-0.597497974780314,independent_analytic_formula
0.51,1.217080062032027,0.49441114309688994,-0.6017379447096882,independent_analytic_formula
0.51,1.2278751156156453,0.4935051601762336,-0.6059627056083103,independent_analytic_formula
0.51,1.2387659173636685,0.49256415223509686,-0.6101716839039674,independent_analytic_formula
0.51,1.249753316527183,0.4915884655641959,-0.6143643152053627,independent_analytic_formula
0.51,1.2608381698898214,0.4905784575262667,-0.6185400445747896,independent_analytic_formula
0.51,1.272021341834572,0.48953449624629386,-0.622698326789522,independent_analytic_formula
0.51,1.283303704411184,0.48845696029477775,-0.6268386265917147,independent_analytic_formula
0.51,1.2946861374041665,0.4873462383645279,-0.6309604189266208,independent_analytic_formula
0.51,1.3061695284013959,0.4862027289414773,-0.6350631891689611,independent_analytic_formula
0.51,1.3177547728633263,0.48502683997001406,-0.6391464333373029,independent_analytic_formula
0.51,1.3294427741928183,0.4838189885133309,-0.6432096582963258,independent_analytic_formula
0.51,1.3412344438055845,0.48257960040929065,-0.6472523819468762,independent_analytic_formula
0.51,1.3531307012012586,0.4813091099223125,-0.6512741334037324,independent_analytic_formula
0.51,1.3651324740351005,0.4800079593917727,-0.6552744531610307,independent_analytic_formula
0.51,1.3772406981903318,0.4786765988774221,-0.6592528932453142,independent_analytic_formula
0.51,1.3894563178511141,0.4773154858023122,-0.6632090173561964,independent_analytic_formula
0.51,1.4017802855761767,0.4759250845937191,-0.6671424009946495,independent_analytic_formula
0.51,1.4142135623730951,0.47450586632255165,-0.6710526315789475,independent_analytic_formula
0.51,1.4267571177732292,0.4730583083417209,-0.6749393085483134,independent_analytic_formula
0.51,1.4394119299073267,0.4715828939239435,-0.6788020434543456,independent_analytic_formula
0.51,1.452178985581796,0.47008011189944054,-0.6826404600403065,independent_analytic_formula
0.51,1.4650592803556557,0.4685504562939901,-0.6864541943083873,independent_analytic_formula
0.51,1.4780538186181684,0.46699442596777596,-0.6902428945750707,independent_analytic_formula
0.51,1.491163613667161,0.4654125242554673,-0.6940062215147379,independent_analytic_formula
0.51,1.5043896877880396,0.4638052586079575,-0.6977438481916761,independent_analytic_formula
0.51,1.5177330723335072,0.4621731402361687,-0.7014554600806652,independent_analytic_formula
0.51,1.5311948078039874,0.46051668375732796,-0.7051407550763314,independent_analytic_formula
0.51,1.544775943928759,0.4588364068440993,-0.7087994434914737,independent_analytic_formula
0.51,1.558477539747816,0.4571328298769471,-0.7124312480445816,independent_analytic_formula
0.51,1.572300663694448,0.4554064756000916,-0.7160359038367736,independent_analytic_formula
0.51,1.5862463936785565,0.4536578687814035,-0.7196131583184012,independent_analytic_formula
0.51,1.600315817170707,0.45188753587656927,-0.7231627712455693,independent_analytic_formula
0.51,1.614510031286931,0.4500960046978445,-0.7266845146268396,independent_analytic_formula
0.51,1.6288301428742764,0.4482838040876986,-0.7301781726603902,independent_analytic_formula
0.51,1.643277268597118,0.4464514635976373,-0.733643541661911,independent_analytic_formula
0.51,1.6578525350242344,0.4445995131724751,-0.7370804299835283,independent_analytic_formula
0.51,1.6725570787166553,0.44272848284031374,-0.740488657924052,independent_analytic_formula
0.51,1.68739204631629,0.44083890240846785,-0.7438680576308518,independent_analytic_formula
0.51,1.702358594635341,0.43893130116556167,-0.7472184729936673,independent_analytic_formula
0.51,1.7174578907465101,0.43700620759000847,-0.7505397595306676,independent_analytic_formula
0.51,1.7326911120740065,0.4350641490650638,-0.7538317842670769,independent_analytic_formula
0.51,1.7480594464853603,0.43310565160063286,-0.7570944256066836,independent_analytic_formula
0.51,1.7635640923840483,0.43113123956199473,-0.7603275731965589,independent_analytic_formula
0.51,1.7792062588029491,0.4291414354055889,-0.7635311277853053,independent_analytic_formula
0.51,1.7949871654986187,0.4271367594220004,-0.7667050010751619,independent_analytic_formula
0.51,1.8109080430464055,0.4251177294862582,-0.7698491155682909,independent_analytic_formula
0.51,1.8269701329364108,0.4230848608155508,-0.7729634044075698,independent_analytic_formula
0.51,1.8431746876702966,0.42103866573444965,-0.7760478112122126,independent_analytic_formula
0.51,1.8595229708589553,0.4189796534477108,-0.7791022899085427,independent_analytic_formula
0.51,1.8760162573210446,0.41690832982072185,-0.7821268045562383,independent_analytic_formula
0.51,1.892655833182396,0.4148251971676358,-0.7851213291703634,independent_analytic_formula
0.51,1.9094429959763044,0.41273075404723036,-0.7880858475395028,independent_analytic_formula
0.51,1.92637905474471,0.41062549506651375,-0.7910203530403094,independent_analytic_formula
0.51,1.9434653301402738,0.40850991069208586,-0.7939248484487684,independent_analytic_formula
0.51,1.9607031545293623,0.4063844870692526,-0.7967993457484804,independent_analytic_formula
0.51,1.9780938720959418,0.4042497058488821,-0.7996438659362607,independent_analytic_formula
0.51,1.9956388389463988,0.402106044021975,-0.8024584388253437,independent_analytic_formula
0.51,2.013339423215283,0.39995397376191655,-0.8052431028464775,independent_analytic_formula
0.51,2.0311970051719976,0.3977939622743628,-0.8079979048471884,independent_analytic_formula
0.51,2.049212977328429,0.39562647165470827,-0.8107228998894862,independent_analytic_formula
0.51,2.067388744547533,0.39345195875307,-0.8134181510462773,independent_analytic_formula
0.51,2.0857257241528835,0.39127087504671515,-0.8160837291967422,independent_analytic_formula
0.51,2.1042253460391955,0.3890836665198504,-0.818719712820931,independent_analytic_formula
0.51,2.122889052783825,0.38689077355068696,-0.8213261877938194,independent_analytic_formula
0.51,2.1417182997592596,0.384692630805682,-0.8239032471790618,independent_analytic_formula
0.51,2.1607145552466074,0.38248966714085375,-0.8264509910226728,independent_analytic_formula
0.51,2.1798793005500907,0.3802823055100635,-0.828969526146853,independent_analytic_formula
0.51,2.199214030112557,0.3780709628801451,-0.8314589659441788,independent_analytic_formula
0.51,2.2187202516320133,0.37585605015276397,-0.8339194301723551,independent_analytic_formula
0.51,2.238399486179195,0.3736379720928775,-0.8363510447497335,independent_analytic_formula
0.51,2.258253268316177,0.37141712726366694,-0.8387539415517813,independent_analytic_formula
0.51,2.278283146216037,0.3691939079678045,-0.8411282582086839,independent_analytic_formula
0.51,2.298490681783578,0.3669687001949193,-0.8434741379042534,independent_analytic_formula
0.51,2.3188774507771273,0.36474188357511483,-0.84579172917631,independent_analytic_formula
0.51,2.3394450429314095,0.36251383133839843,-0.8480811857186893,independent_analytic_formula
0.51,2.360195062081514,0.360284910279869,-0.8503426661850282,independent_analytic_formula
0.51,2.3811291262879584,0.35805548073051624,-0.852576333994469,independent_analytic_formula
0.51,2.4022488679628626,0.35582589653347674,-0.8547823571394152,independent_analytic_formula
0.51,2.4235559339972443,0.3535965050255938,-0.8569609079954642,independent_analytic_formula
0.51,2.4450519858894397,0.351367647024125,-0.8591121631336365,independent_analytic_formula
0.51,2.466738699874665,0.3491396568184414,-0.8612363031350089,independent_analytic_formula
0.51,2.4886177670557292,0.3469128621665611,-0.8633335124078592,independent_analytic_formula
0.51,2.510690893534901,0.3446875842963598,-0.8654039790074143,independent_analytic_formula
0.51,2.532959800546952,0.34246413791130104,-0.8674478944582928,independent_analytic_formula
0.51,2.5554262245933725,0.34024283120052773,-0.8694654535797247,independent_analytic_formula
0.51,2.5780919175777863,0.33802396585315975,-0.8714568543136207,independent_analytic_formula
0.51,2.600958646942559,0.3358078370766394,-0.8734222975555633,independent_analytic_formula
0.51,2.624028195806619,0.33359473361897135,-0.875361986988779,independent_analytic_formula
0.51,2.647302363104507,0.33138493779470013,-0.8772761289211498,independent_analytic_formula
0.51,2.670782963726655,0.32917872551447536,-0.8791649321253137,independent_analytic_formula
0.51,2.6944718286609044,0.3269763663180506,-0.8810286076818955,independent_analytic_formula
0.51,2.718370805135288,0.3247781234105673,-0.8828673688259118,independent_analytic_formula
0.51,2.7424817567620736,0.3225842537019761,-0.8846814307963776,independent_analytic_formula
0.51,2.7668065636830854,0.320395007849448,-0.8864710106891465,independent_analytic_formula
0.51,2.791347122716317,0.31821063030263447,-0.8882363273130045,independent_analytic_formula
0.51,2.8161053475038402,0.316031359351631,-0.8899776010490359,independent_analytic_formula
0.51,2.8410831686610307,0.3138574271775088,-0.8916950537132755,independent_analytic_formula
0.51,2.866282533927114,0.3116890599052754,-0.8933889084226528,independent_analytic_formula
0.51,2.8917054083170477,0.30952647765913105,-0.8950593894642352,independent_analytic_formula
0.51,2.917353774274751,0.3073698946198903,-0.8967067221677693,independent_analytic_formula
0.51,2.9432296318276934,0.3052195190844375,-0.8983311327815146,independent_analytic_formula
0.51,2.9693349987428563,0.30307555352709453,-0.8999328483513658,independent_analytic_formula
0.51,2.995671910684069,0.3009381946627743,-0.9015120966032474,independent_analytic_formula
0.51,3.022242421370755,0.2988076335118012,-0.9030691058287711,independent_analytic_formula
0.51,3.049048602738077,0.29668405546628224,-0.904604104774134,independent_analytic_formula
0.51,3.0760925450985,0.2945676403579153,-0.9061173225322392,independent_analytic_formula
0.51,3.103376357304795,0.2924585625271211,-0.9076089884380137,independent_analytic_formula
0.51,3.130902166914482,0.2903569908933947,-0.9090793319668979,independent_analytic_formula
0.51,3.158672120355737,0.28826308902676845,-0.9105285826364774,independent_analytic_formula
0.51,3.186688383094765,0.286177015220288,-0.9119569699112254,independent_analytic_formula
0.51,3.2149531398046625,0.2840989225633996,-0.913364723110323,independent_analytic_formula
0.51,3.243468594535775,0.28202895901615643,-0.9147520713185204,independent_analytic_formula
0.51,3.2722369708875645,0.27996726748414985,-0.916119243300003,independent_analytic_formula
0.51,3.3012605121820067,0.27791398589407634,-0.9174664674152215,independent_analytic_formula
0.51,3.3305414816385177,0.27586924726985523,-0.9187939715406463,independent_analytic_formula
0.51,3.3600821625504405,0.27383317980921273,-0.9201019829914031,independent_analytic_formula
0.51,3.389884858463093,0.27180590696065304,-0.921390728446746,independent_analytic_formula
0.51,3.419951893353395,0.2697875475007394,-0.9226604338783227,independent_analytic_formula
0.51,3.4502856118110845,0.2677782156116107,-0.9239113244811866,independent_analytic_formula
0.51,3.480888379221556,0.2657780209586613,-0.9251436246075074,independent_analytic_formula
0.51,3.5117625819503018,0.26378706876831887,-0.9263575577029332,independent_analytic_formula
0.51,3.542910627529001,0.2618054599058502,-0.9275533462455543,independent_analytic_formula
0.51,3.5743349448432555,0.25983329095313634,-0.9287312116874202,independent_analytic_formula
