series,gamma_initial_prime,tau_gamma_f_t,y,z,distance_to_final,provenance
colder_0.02,0.02,5.68,0.06616132609011609,-0.9976443442255907,0.00034811941441842685,independent_matrix_exponential
colder_0.02,0.02,5.69,0.06616479176052857,-0.9976445201834742,0.0003446553522430356,independent_matrix_exponential
colder_0.02,0.02,5.7,0.06616822306181255,-0.9976446905867903,0.0003412257292765375,independent_matrix_exponential
colder_0.02,0.02,5.71,0.06617162033230399,-0.9976448555615758,0.0003378302016647799,independent_matrix_exponential
colder_0.02,0.02,5.72,0.06617498390705513,-0.9976450152312978,0.0003344684290695806,independent_matrix_exponential
colder_0.02,0.02,5.73,0.0661783141178654,-0.9976451697169036,0.0003311400746298515,independent_matrix_exponential
colder_0.02,0.02,5.74,0.0661816112933122,-0.9976453191368704,0.00032784480492304774,independent_matrix_exponential
colder_0.02,0.02,5.75,0.06618487575878133,-0.997645463607252,0.00032458228992722184,independent_matrix_exponential
colder_0.02,0.02,5.76,0.0661881078364971,-0.9976456032417278,0.0003213522029837061,independent_matrix_exponential
colder_0.02,0.02,5.7700000000000005,0.06619130784555233,-0.9976457381516475,0.00031815422076000453,independent_matrix_exponential
colder_0.02,0.02,5.78,0.06619447610193784,-0.9976458684460778,0.0003149880232135094,independent_matrix_exponential
colder_0.02,0.02,5.79,0.06619761291857193,-0.9976459942318462,0.000311853293555424,independent_matrix_exponential
colder_0.02,0.02,5.8,0.06620071860532946,-0.9976461156135848,0.00030874971821530394,independent_matrix_exponential
colder_0.02,0.02,5.8100000000000005,0.06620379346907063,-0.9976462326937737,0.0003056769868060518,independent_matrix_exponential
colder_0.02,0.02,5.82,0.06620683781366964,-0.9976463455727824,0.0003026347920892792,independent_matrix_exponential
colder_0.02,0.02,5.83,0.06620985194004297,-0.9976464543489116,0.0002996228299412212,independent_matrix_exponential
colder_0.02,0.02,5.84,0.06621283614617746,-0.9976465591184333,0.0002966407993190638,independent_matrix_exponential
colder_0.02,0.02,5.8500000000000005,0.06621579072715814,-0.9976466599756305,0.0002936884022276034,independent_matrix_exponential
colder_0.02,0.02,5.86,0.06621871597519575,-0.9976467570128366,0.00029076534368652294,independent_matrix_exponential
colder_0.02,0.02,5.87,0.06622161217965418,-0.9976468503204733,0.0002878713316978699,independent_matrix_exponential
colder_0.02,0.02,5.88,0.06622447962707735,-0.9976469399870878,0.0002850060772141528,independent_matrix_exponential
colder_0.02,0.02,5.89,0.06622731860121622,-0.99764702609939,0.0002821692941066491,independent_matrix_exponential
colder_0.02,0.02,5.9,0.06623012938305527,-0.9976471087422886,0.00027936069913426386,independent_matrix_exponential
colder_0.02,0.02,5.91,0.06623291225083888,-0.9976471879989258,0.00027658001191265555,independent_matrix_exponential
colder_0.02,0.02,5.92,0.06623566748009745,-0.997647263950713,0.0002738269548838596,independent_matrix_exponential
colder_0.02,0.02,5.93,0.06623839534367319,-0.9976473366773639,0.00027110125328621627,independent_matrix_exponential
colder_0.02,0.02,5.94,0.06624109611174585,-0.9976474062569285,0.00026840263512469095,independent_matrix_exponential
colder_0.02,0.02,5.95,0.06624377005185807,-0.9976474727658254,0.0002657308311415182,independent_matrix_exponential
colder_0.02,0.02,5.96,0.06624641742894054,-0.9976475362788743,0.00026308557478730074,independent_matrix_exponential
colder_0.02,0.02,5.97,0.06624903850533696,-0.997647596869327,0.0002604666021923714,independent_matrix_exponential
colder_0.02,0.02,5.98,0.06625163354082877,-0.9976476546088991,0.0002578736521385275,independent_matrix_exponential
colder_0.02,0.02,5.99,0.06625420279265959,-0.9976477095677996,0.000255306466031147,independent_matrix_exponential
colder_0.02,0.02,6.0,0.0662567465155595,-0.9976477618147606,0.0002527647878715724,independent_matrix_exponential
colder_0.02,0.02,6.01,0.0662592649617691,-0.997647811417067,0.00025024836422991663,independent_matrix_exponential
colder_0.02,0.02,6.0200000000000005,0.06626175838106327,-0.9976478584405848,0.0002477569442180942,independent_matrix_exponential
colder_0.02,0.02,6.03,0.06626422702077488,-0.9976479029497889,0.0002452902794632301,independent_matrix_exponential
colder_0.02,0.02,6.04,0.06626667112581808,-0.9976479450077911,0.00024284812408138781,independent_matrix_exponential
colder_0.02,0.02,6.05,0.0662690909387115,-0.9976479846763666,0.0002404302346516035,independent_matrix_exponential
colder_0.02,0.02,6.0600000000000005,0.06627148669960123,-0.9976480220159809,0.0002380363701902027,independent_matrix_exponential
colder_0.02,0.02,6.07,0.0662738586462835,-0.9976480570858153,0.00023566629212547538,independent_matrix_exponential
colder_0.02,0.02,6.08,0.06627620701422733,-0.997648089943793,0.0002333197642725559,independent_matrix_exponential
colder_0.02,0.02,6.09,0.06627853203659675,-0.997648120646603,0.0002309965528086796,independent_matrix_exponential
colder_0.02,0.02,6.1000000000000005,0.066280833944273,-0.9976481492497262,0.0002286964262487104,independent_matrix_exponential
colder_0.02,0.02,6.11,0.0662831129658764,-0.9976481758074577,0.00022641915542092656,independent_matrix_exponential
colder_0.02,0.02,6.12,0.0662853693277881,-0.9976482003729313,0.00022416451344308403,independent_matrix_exponential
colder_0.02,0.02,6.13,0.06628760325417157,-0.9976482229981428,0.00022193227569882858,independent_matrix_exponential
colder_0.02,0.02,6.140000000000001,0.06628981496699396,-0.9976482437339719,0.00021972221981426395,independent_matrix_exponential
colder_0.02,0.02,6.15,0.06629200468604719,-0.9976482626302049,0.00021753412563485695,independent_matrix_exponential
colder_0.02,0.02,6.16,0.06629417262896886,-0.9976482797355565,0.00021536777520265708,independent_matrix_exponential
colder_0.02,0.02,6.17,0.06629631901126304,-0.9976482950976912,0.00021322295273363062,independent_matrix_exponential
colder_0.02,0.02,6.18,0.06629844404632074,-0.9976483087632438,0.00021109944459540438,independent_matrix_exponential
colder_0.02,0.02,6.19,0.0663005479454403,-0.9976483207778407,0.00020899703928516775,independent_matrix_exponential
colder_0.02,0.02,6.2,0.06630263091784758,-0.9976483311861195,0.00020691552740782486,independent_matrix_exponential
colder_0.02,0.02,6.21,0.06630469317071583,-0.997648340031749,0.00020485470165450766,independent_matrix_exponential
colder_0.02,0.02,6.22,0.06630673490918561,-0.9976483473574482,0.00020281435678111632,independent_matrix_exponential
colder_0.02,0.02,6.23,0.06630875633638426,-0.9976483532050063,0.0002007942895873572,independent_matrix_exponential
colder_0.02,0.02,6.24,0.06631075765344545,-0.9976483576153004,0.00019879429889577764,independent_matrix_exponential
colder_0.02,0.02,6.25,0.0663127390595283,-0.9976483606283139,0.0001968141855312044,independent_matrix_exponential
colder_0.02,0.02,6.26,0.06631470075183653,-0.9976483622831549,0.00019485375230029824,independent_matrix_exponential
colder_0.02,0.02,6.2700000000000005,0.06631664292563728,-0.9976483626180735,0.00019291280397144478,independent_matrix_exponential
colder_0.02,0.02,6.28,0.06631856577427986,-0.9976483616704792,0.0001909911472547653,independent_matrix_exponential
colder_0.02,0.02,6.29,0.06632046948921427,-0.9976483594769574,0.00018908859078234532,independent_matrix_exponential
colder_0.02,0.02,6.3,0.06632235426000953,-0.9976483560732866,0.00018720494508884158,independent_matrix_exponential
colder_0.02,0.02,6.3100000000000005,0.06632422027437189,-0.9976483514944541,0.00018534002259206107,independent_matrix_exponential
colder_0.02,0.02,6.32,0.06632606771816286,-0.9976483457746725,0.00018349363757394813,independent_matrix_exponential
colder_0.02,0.02,6.33,0.06632789677541702,-0.9976483389473949,0.00018166560616169754,independent_matrix_exponential
colder_0.02,0.02,6.34,0.06632970762835971,-0.9976483310453305,0.00017985574630905802,independent_matrix_exponential
colder_0.02,0.02,6.3500000000000005,0.0663315004574246,-0.9976483221004594,0.00017806387777785749,independent_matrix_exponential
colder_0.02,0.02,6.36,0.06633327544127092,-0.9976483121440477,0.00017628982211979582,independent_matrix_exponential
colder_0.02,0.02,6.37,0.06633503275680078,-0.9976483012066617,0.00017453340265828458,independent_matrix_exponential
colder_0.02,0.02,6.38,0.0663367725791761,-0.9976482893181823,0.00017279444447063742,independent_matrix_exponential
colder_0.02,0.02,6.390000000000001,0.06633849508183551,-0.9976482765078184,0.00017107277437036078,independent_matrix_exponential
colder_0.02,0.02,6.4,0.06634020043651105,-0.9976482628041212,0.00016936822088966085,independent_matrix_exponential
colder_0.02,0.02,6.41,0.06634188881324475,-0.9976482482349974,0.00016768061426212784,independent_matrix_exponential
colder_0.02,0.02,6.42,0.06634356038040497,-0.9976482328277221,0.00016600978640563612,independent_matrix_exponential
colder_0.02,0.02,6.43,0.06634521530470265,-0.9976482166089515,0.00016435557090539374,independent_matrix_exponential
colder_0.02,0.02,6.44,0.06634685375120744,-0.9976481996047363,0.00016271780299718258,independent_matrix_exponential
colder_0.02,0.02,6.45,0.06634847588336358,-0.997648181840533,0.00016109631955078365,independent_matrix_exponential
colder_0.02,0.02,6.46,0.06635008186300573,-0.9976481633412171,0.00015949095905355343,independent_matrix_exponential
colder_0.02,0.02,6.47,0.06635167185037454,-0.997648144131094,0.00015790156159424756,independent_matrix_exponential
colder_0.02,0.02,6.48,0.06635324600413221,-0.9976481242339115,0.0001563279688468832,independent_matrix_exponential
colder_0.02,0.02,6.49,0.06635480448137779,-0.9976481036728705,0.00015477002405493405,independent_matrix_exponential
colder_0.02,0.02,6.5,0.06635634743766237,-0.9976480824706369,0.00015322757201553463,independent_matrix_exponential
colder_0.02,0.02,6.51,0.06635787502700415,-0.9976480606493519,0.00015170045906399675,independent_matrix_exponential
colder_0.02,0.02,6.5200000000000005,0.06635938740190331,-0.9976480382306433,0.00015018853305836106,independent_matrix_exponential
colder_0.02,0.02,6.53,0.06636088471335685,-0.9976480152356358,0.00014869164336417127,independent_matrix_exponential
colder_0.02,0.02,6.54,0.06636236711087316,-0.9976479916849618,0.00014720964083944865,independent_matrix_exponential
colder_0.02,0.02,6.55,0.06636383474248653,-0.9976479675987706,0.00014574237781971546,independent_matrix_exponential
colder_0.02,0.02,6.5600000000000005,0.06636528775477143,-0.9976479429967393,0.00014428970810331372,independent_matrix_exponential
colder_0.02,0.02,6.57,0.06636672629285689,-0.997647917898082,0.00014285148693669959,independent_matrix_exponential
colder_0.02,0.02,6.58,0.0663681505004404,-0.99764789232156,0.00014142757100010485,independent_matrix_exponential
colder_0.02,0.02,6.59,0.06636956051980196,-0.9976478662854902,0.0001400178183931319,independent_matrix_exponential
colder_0.02,0.02,6.6000000000000005,0.06637095649181787,-0.9976478398077552,0.00013862208862067363,independent_matrix_exponential
colder_0.02,0.02,6.61,0.0663723385559744,-0.9976478129058117,0.0001372402425788823,independent_matrix_exponential
colder_0.02,0.02,6.62,0.06637370685038134,-0.9976477855967001,0.00013587214254129137,independent_matrix_exponential
colder_0.02,0.02,6.63,0.06637506151178545,-0.9976477578970522,0.00013451765214512933,independent_matrix_exponential
colder_0.02,0.02,6.640000000000001,0.06637640267558373,-0.9976477298231002,0.00013317663637769415,independent_matrix_exponential
colder_0.02,0.02,6.65,0.06637773047583659,-0.9976477013906854,0.00013184896156297977,independent_matrix_exponential
colder_0.02,0.02,6.66,0.0663790450452809,-0.9976476726152655,0.0001305344953483251,independent_matrix_exponential
colder_0.02,0.02,6.67,0.06638034651534291,-0.9976476435119236,0.00012923310669127656,independent_matrix_exponential
colder_0.02,0.02,6.68,0.06638163501615105,-0.9976476140953748,0.00012794466584653796,independent_matrix_exponential
colder_0.02,0.02,6.69,0.06638291067654854,-0.9976475843799755,0.00012666904435313674,independent_matrix_exponential
colder_0.02,0.02,6.7,0.06638417362410608,-0.9976475543797291,0.00012540611502155229,independent_matrix_exponential
colder_0.02,0.02,6.71,0.0663854239851341,-0.9976475241082952,0.0001241557519212343,independent_matrix_exponential
colder_0.02,0.02,6.72,0.06638666188469523,-0.9976474935789954,0.00012291783036795794,independent_matrix_exponential
colder_0.02,0.02,6.73,0.06638788744661643,-0.9976474628048215,0.00012169222691153894,independent_matrix_exponential
colder_0.02,0.02,6.74,0.06638910079350105,-0.9976474317984415,0.00012047881932354034,independent_matrix_exponential
colder_0.02,0.02,6.75,0.06639030204674083,-0.9976474005722072,0.000119277486585176,independent_matrix_exponential
colder_0.02,0.02,6.76,0.06639149132652772,-0.9976473691381605,0.00011808810887531504,independent_matrix_exponential
colder_0.02,0.02,6.7700000000000005,0.06639266875186561,-0.99764733750804,0.00011691056755858598,independent_matrix_exponential
colder_0.02,0.02,6.78,0.06639383444058204,-0.9976473056932875,0.00011574474517358516,independent_matrix_exponential
colder_0.02,0.02,6.79,0.06639498850933954,-0.9976472737050542,0.00011459052542134593,independent_matrix_exponential
colder_0.02,0.02,6.8,0.06639613107364722,-0.9976472415542073,0.00011344779315369165,independent_matrix_exponential
colder_0.02,0.02,6.8100000000000005,0.06639726224787192,-0.997647209251335,0.0001123164343619207,independent_matrix_exponential
colder_0.02,0.02,6.82,0.06639838214524944,-0.9976471768067537,0.00011119633616547729,independent_matrix_exponential
colder_0.02,0.02,6.83,0.06639949087789566,-0.9976471442305134,0.00011008738680079856,independent_matrix_exponential
colder_0.02,0.02,6.84,0.06640058855681742,-0.9976471115324027,0.00010898947561025949,independent_matrix_exponential
colder_0.02,0.02,6.8500000000000005,0.06640167529192348,-0.9976470787219552,0.00010790249303115507,independent_matrix_exponential
colder_0.02,0.02,6.86,0.06640275119203519,-0.9976470458084548,0.00010682633058495772,independent_matrix_exponential
colder_0.02,0.02,6.87,0.06640381636489721,-0.9976470128009408,0.00010576088086653349,independent_matrix_exponential
colder_0.02,0.02,6.88,0.06640487091718802,-0.9976469797082136,0.00010470603753354826,independent_matrix_exponential
colder_0.02,0.02,6.890000000000001,0.06640591495453041,-0.9976469465388393,0.00010366169529591375,independent_matrix_exponential
colder_0.02,0.02,6.9,0.06640694858150181,-0.9976469133011553,0.0001026277499053814,independent_matrix_exponential
colder_0.02,0.02,6.91,0.06640797190164452,-0.9976468800032748,0.00010160409814531655,independent_matrix_exponential
colder_0.02,0.02,6.92,0.06640898501747593,-0.997646846653092,0.00010059063782035863,independent_matrix_exponential
colder_0.02,0.02,6.93,0.06640998803049847,-0.9976468132582865,9.958726774647247e-05,independent_matrix_exponential
colder_0.02,0.02,6.94,0.06641098104120967,-0.9976467798263285,9.859388774084738e-05,independent_matrix_exponential
colder_0.02,0.02,6.95,0.06641196414911199,-0.9976467463644829,9.761039861200916e-05,independent_matrix_exponential
colder_0.02,0.02,6.96,0.06641293745272255,-0.9976467128798135,9.663670215006585e-05,independent_matrix_exponential
colder_0.02,0.02,6.97,0.06641390104958281,-0.9976466793791886,9.567270111700973e-05,independent_matrix_exponential
colder_0.02,0.02,6.98,0.06641485503626822,-0.9976466458692836,9.471829923702559e-05,independent_matrix_exponential
colder_0.02,0.02,6.99,0.06641579950839761,-0.9976466123565869,9.377340118710666e-05,independent_matrix_exponential
colder_0.02,0.02,7.0,0.06641673456064268,-0.9976465788474027,9.283791258752941e-05,independent_matrix_exponential
colder_0.02,0.02,7.01,0.06641766028673718,-0.9976465453478558,9.19117399926315e-05,independent_matrix_exponential
colder_0.02,0.02,7.0200000000000005,0.06641857677948625,-0.9976465118638952,9.099479088151977e-05,independent_matrix_exponential
colder_0.02,0.02,7.03,0.06641948413077549,-0.9976464784012982,9.008697364893618e-05,independent_matrix_exponential
colder_0.02,0.02,7.04,0.06642038243157998,-0.9976464449656741,8.918819759627748e-05,independent_matrix_exponential
colder_0.02,0.02,7.05,0.06642127177197327,-0.9976464115624681,8.829837292257565e-05,independent_matrix_exponential
colder_0.02,0.02,7.0600000000000005,0.06642215224113619,-0.9976463781969644,8.741741071565903e-05,independent_matrix_exponential
colder_0.02,0.02,7.07,0.0664230239273657,-0.9976463448742907,8.654522294339727e-05,independent_matrix_exponential
colder_0.02,0.02,7.08,0.0664238869180835,-0.9976463115994207,8.568172244497096e-05,independent_matrix_exponential
colder_0.02,0.02,7.09,0.06642474129984471,-0.9976462783771783,8.482682292229852e-05,independent_matrix_exponential
colder_0.02,0.02,7.1000000000000005,0.06642558715834634,-0.9976462452122405,8.398043893152907e-05,independent_matrix_exponential
colder_0.02,0.02,7.11,0.0664264245784358,-0.9976462121091413,8.314248587456629e-05,independent_matrix_exponential
colder_0.02,0.02,7.12,0.06642725364411914,-0.9976461790722737,8.231287999077222e-05,independent_matrix_exponential
colder_0.02,0.02,7.13,0.06642807443856946,-0.9976461461058945,8.149153834867867e-05,independent_matrix_exponential
colder_0.02,0.02,7.140000000000001,0.06642888704413505,-0.9976461132141262,8.06783788377928e-05,independent_matrix_exponential
colder_0.02,0.02,7.15,0.06642969154234749,-0.9976460804009603,7.987332016050573e-05,independent_matrix_exponential
colder_0.02,0.02,7.16,0.06643048801392971,-0.9976460476702604,7.90762818240824e-05,independent_matrix_exponential
colder_0.02,0.02,7.17,0.066431276538804,-0.9976460150257656,7.828718413270148e-05,independent_matrix_exponential
colder_0.02,0.02,7.18,0.06643205719609979,-0.997645982471092,7.750594817959697e-05,independent_matrix_exponential
colder_0.02,0.02,7.19,0.06643283006416155,-0.9976459500097371,7.67324958392855e-05,independent_matrix_exponential
colder_0.02,0.02,7.2,0.0664335952205565,-0.9976459176450814,7.596674975981437e-05,independent_matrix_exponential
colder_0.02,0.02,7.21,0.06643435274208223,-0.9976458853803915,7.520863335520162e-05,independent_matrix_exponential
colder_0.02,0.02,7.22,0.06643510270477432,-0.9976458532188227,7.445807079782395e-05,independent_matrix_exponential
colder_0.02,0.02,7.23,0.06643584518391386,-0.9976458211634217,7.371498701091429e-05,independent_matrix_exponential
colder_0.02,0.02,7.24,0.06643658025403483,-0.9976457892171289,7.297930766125663e-05,independent_matrix_exponential
colder_0.02,0.02,7.25,0.06643730798893155,-0.9976457573827808,7.225095915169909e-05,independent_matrix_exponential
colder_0.02,0.02,7.26,0.06643802846166585,-0.9976457256631128,7.152986861405141e-05,independent_matrix_exponential
colder_0.02,0.02,7.2700000000000005,0.06643874174457445,-0.9976456940607614,7.081596390176405e-05,independent_matrix_exponential
colder_0.02,0.02,7.28,0.06643944790927596,-0.9976456625782661,7.010917358288434e-05,independent_matrix_exponential
colder_0.02,0.02,7.29,0.06644014702667805,-0.9976456312180725,6.940942693297031e-05,independent_matrix_exponential
colder_0.02,0.02,7.3,0.06644083916698444,-0.9976455999825337,6.87166539281437e-05,independent_matrix_exponential
colder_0.02,0.02,7.3100000000000005,0.06644152439970184,-0.9976455688739129,6.8030785238131e-05,independent_matrix_exponential
colder_0.02,0.02,7.32,0.0664422027936468,-0.9976455378943857,6.735175221950112e-05,independent_matrix_exponential
colder_0.02,0.02,7.33,0.06644287441695262,-0.9976455070460416,6.66794869087499e-05,independent_matrix_exponential
colder_0.02,0.02,7.34,0.06644353933707595,-0.9976454763308868,6.601392201577136e-05,independent_matrix_exponential
colder_0.02,0.02,7.3500000000000005,0.06644419762080356,-0.9976454457508456,6.535499091706011e-05,independent_matrix_exponential
colder_0.02,0.02,7.36,0.06644484933425894,-0.9976454153077624,6.470262764922443e-05,independent_matrix_exponential
colder_0.02,0.02,7.37,0.06644549454290884,-0.9976453850034042,6.405676690244206e-05,independent_matrix_exponential
colder_0.02,0.02,7.38,0.06644613331156973,-0.9976453548394617,6.341734401401544e-05,independent_matrix_exponential
colder_0.02,0.02,7.390000000000001,0.06644676570441427,-0.9976453248175517,6.278429496199216e-05,independent_matrix_exponential
colder_0.02,0.02,7.4,0.06644739178497762,-0.9976452949392188,6.21575563588292e-05,independent_matrix_exponential
colder_0.02,0.02,7.41,0.06644801161616376,-0.9976452652059369,6.15370654451576e-05,independent_matrix_exponential
colder_0.02,0.02,7.42,0.06644862526025173,-0.9976452356191111,6.092276008355595e-05,independent_matrix_exponential
colder_0.02,0.02,7.43,0.06644923277890177,-0.9976452061800797,6.0314578752465215e-05,independent_matrix_exponential
colder_0.02,0.02,7.44,0.0664498342331615,-0.997645176890115,5.9712460540002456e-05,independent_matrix_exponential
colder_0.02,0.02,7.45,0.06645042968347187,-0.9976451477504262,5.9116345138121887e-05,independent_matrix_exponential
colder_0.02,0.02,7.46,0.06645101918967324,-0.9976451187621597,5.8526172836475636e-05,independent_matrix_exponential
colder_0.02,0.02,7.47,0.06645160281101131,-0.9976450899264014,5.794188451660687e-05,independent_matrix_exponential
colder_0.02,0.02,7.48,0.06645218060614295,-0.9976450612441782,5.736342164611922e-05,independent_matrix_exponential
colder_0.02,0.02,7.49,0.06645275263314207,-0.9976450327164591,5.679072627285401e-05,independent_matrix_exponential
colder_0.02,0.02,7.5,0.06645331894950532,-0.9976450043441569,5.6223741019188055e-05,independent_matrix_exponential
colder_0.02,0.02,7.51,0.06645387961215787,-0.9976449761281297,5.5662409076339816e-05,independent_matrix_exponential
colder_0.02,0.02,7.5200000000000005,0.06645443467745903,-0.9976449480691825,5.510667419880244e-05,independent_matrix_exponential
colder_0.02,0.02,7.53,0.0664549842012078,-0.9976449201680676,5.455648069873707e-05,independent_matrix_exponential
colder_0.02,0.02,7.54,0.06645552823864849,-0.9976448924254872,5.401177344047873e-05,independent_matrix_exponential
colder_0.02,0.02,7.55,0.06645606684447616,-0.9976448648420939,5.347249783512019e-05,independent_matrix_exponential
colder_0.02,0.02,7.5600000000000005,0.06645660007284208,-0.9976448374184921,5.2938599835035e-05,independent_matrix_exponential
colder_0.02,0.02,7.57,0.06645712797735905,-0.9976448101552396,5.241002592867285e-05,independent_matrix_exponential
colder_0.02,0.02,7.58,0.0664576506111068,-0.9976447830528485,5.18867231350995e-05,independent_matrix_exponential
colder_0.02,0.02,7.59,0.06645816802663723,-0.9976447561117864,5.1368638998878225e-05,independent_matrix_exponential
colder_0.02,0.02,7.6000000000000005,0.06645868027597962,-0.9976447293324775,5.085572158486249e-05,independent_matrix_exponential
colder_0.02,0.02,7.61,0.06645918741064584,-0.9976447027153044,5.0347919473018114e-05,independent_matrix_exponential
colder_0.02,0.02,7.62,0.06645968948163541,-0.9976446762606083,4.984518175339163e-05,independent_matrix_exponential
colder_0.02,0.02,7.63,0.06646018653944066,-0.9976446499686906,4.9347458021011425e-05,independent_matrix_exponential
colder_0.02,0.02,7.640000000000001,0.06646067863405168,-0.9976446238398141,4.885469837094233e-05,independent_matrix_exponential
colder_0.02,0.02,7.65,0.06646116581496128,-0.9976445978742037,4.836685339337617e-05,independent_matrix_exponential
colder_0.02,0.02,7.66,0.06646164813117,-0.9976445720720475,4.788387416865427e-05,independent_matrix_exponential
colder_0.02,0.02,7.67,0.06646212563119087,-0.9976445464334981,4.74057122625476e-05,independent_matrix_exponential
colder_0.02,0.02,7.68,0.06646259836305436,-0.9976445209586733,4.693231972133014e-05,independent_matrix_exponential
colder_0.02,0.02,7.69,0.06646306637431305,-0.9976444956476571,4.646364906713748e-05,independent_matrix_exponential
colder_0.02,0.02,7.7,0.06646352971204643,-0.9976444705005006,4.599965329321538e-05,independent_matrix_exponential
colder_0.02,0.02,7.71,0.06646398842286554,-0.9976444455172234,4.5540285859309254e-05,independent_matrix_exponential
colder_0.02,0.02,7.72,0.06646444255291767,-0.9976444206978136,4.5085500686969064e-05,independent_matrix_exponential
colder_0.02,0.02,7.73,0.06646489214789089,-0.9976443960422295,4.4635252155114865e-05,independent_matrix_exponential
colder_0.02,0.02,7.74,0.06646533725301865,-0.9976443715504001,4.418949509539855e-05,independent_matrix_exponential
colder_0.02,0.02,7.75,0.06646577791308425,-0.997644347222226,4.374818478779931e-05,independent_matrix_exponential
colder_0.02,0.02,7.76,0.0664662141724253,-0.9976443230575801,4.3311276956202735e-05,independent_matrix_exponential
colder_0.02,0.02,7.7700000000000005,0.0664666460749382,-0.9976442990563088,4.2878727763947994e-05,independent_matrix_exponential
colder_0.02,0.02,7.78,0.0664670736640824,-0.9976442752182322,4.245049380954825e-05,independent_matrix_exponential
colder_0.02,0.02,7.79,0.06646749698288483,-0.9976442515431454,4.20265321223855e-05,independent_matrix_exponential
colder_0.02,0.02,7.8,0.06646791607394416,-0.9976442280308189,4.160680015839002e-05,independent_matrix_exponential
colder_0.02,0.02,7.8100000000000005,0.06646833097943501,-0.9976442046809997,4.119125579592491e-05,independent_matrix_exponential
colder_0.02,0.02,7.82,0.06646874174111218,-0.9976441814934116,4.0779857331549595e-05,independent_matrix_exponential
colder_0.02,0.02,7.83,0.06646914840031483,-0.9976441584677561,4.037256347587704e-05,independent_matrix_exponential
colder_0.02,0.02,7.84,0.06646955099797058,-0.9976441356037133,3.9969333349501136e-05,independent_matrix_exponential
colder_0.02,0.02,7.8500000000000005,0.06646994957459959,-0.9976441129009421,3.957012647895624e-05,independent_matrix_exponential
colder_0.02,0.02,7.86,0.0664703441703186,-0.9976440903590814,3.917490279270292e-05,independent_matrix_exponential
colder_0.02,0.02,7.87,0.06647073482484493,-0.9976440679777501,3.8783622617102004e-05,independent_matrix_exponential
colder_0.02,0.02,7.88,0.06647112157750047,-0.9976440457565484,3.839624667257536e-05,independent_matrix_exponential
colder_0.02,0.02,7.890000000000001,0.06647150446721557,-0.9976440236950581,3.801273606961628e-05,independent_matrix_exponential
colder_0.02,0.02,7.9,0.06647188353253292,-0.9976440017928431,3.7633052305004685e-05,independent_matrix_exponential
colder_0.02,0.02,7.91,0.06647225881161141,-0.99764398004945,3.7257157257931916e-05,independent_matrix_exponential
colder_0.02,0.02,7.92,0.06647263034222997,-0.9976439584644089,3.688501318623691e-05,independent_matrix_exponential
colder_0.02,0.02,7.930000000000001,0.06647299816179125,-0.9976439370372339,3.6516582722719525e-05,independent_matrix_exponential
colder_0.02,0.02,7.94,0.06647336230732548,-0.9976439157674235,3.6151828871322645e-05,independent_matrix_exponential
colder_0.02,0.02,7.95,0.06647372281549402,-0.997643894654461,3.579071500355468e-05,independent_matrix_exponential
colder_0.02,0.02,7.96,0.06647407972259314,-0.9976438736978157,3.543320485482239e-05,independent_matrix_exponential
colder_0.02,0.02,7.97,0.0664744330645576,-0.9976438528969425,3.507926252081749e-05,independent_matrix_exponential
colder_0.02,0.02,7.98,0.06647478287696422,-0.997643832251283,3.472885245395313e-05,independent_matrix_exponential
colder_0.02,0.02,7.99,0.06647512919503547,-0.9976438117602657,3.4381939459865134e-05,independent_matrix_exponential
colder_0.02,0.02,8.0,0.06647547205364294,-0.9976437914233068,3.403848869388809e-05,independent_matrix_exponential
strong_cold,0.07619742787996348,0.0,0.1417044083286488,-0.010797511433895068,0.9897046835085291,independent_matrix_exponential
strong_cold,0.07619742787996348,0.01,0.140307697112037,-0.029127673690974243,0.9713213853660995,independent_matrix_exponential
strong_cold,0.07619742787996348,0.02,0.1389369291481365,-0.04711736182139126,0.9532795483243643,independent_matrix_exponential
strong_cold,0.07619742787996348,0.03,0.1375916225532528,-0.06477289997161584,0.9355728299042767,independent_matrix_exponential
strong_cold,0.07619742787996348,0.04,0.13627130439445398,-0.08210049482007686,0.9181950054353489,independent_matrix_exponential
strong_cold,0.07619742787996348,0.05,0.13497551052331438,-0.09910623775907612,0.9011399658674145,independent_matrix_exponential
strong_cold,0.07619742787996348,0.06,0.13370378541274675,-0.1157961070361736,0.8844017156230356,independent_matrix_exponential
strong_cold,0.07619742787996348,0.07,0.1324556819968647,-0.13217596985579805,0.8679743704897996,independent_matrix_exponential
strong_cold,0.07619742787996348,0.08,0.13123076151382018,-0.14825158444182007,0.8518521555517675,independent_matrix_exponential
strong_cold,0.07619742787996348,0.09,0.13002859335155964,-0.16402860206181602,0.8360294031593417,independent_matrix_exponential
strong_cold,0.07619742787996348,0.1,0.1288487548964455,-0.17951256901372936,0.820500550936846,independent_matrix_exponential
strong_cold,0.07619742787996348,0.11,0.1276908313846894,-0.1947089285756325,0.8052601398271114,independent_matrix_exponential
strong_cold,0.07619742787996348,0.12,0.12655441575654486,-0.20962302291927315,0.7903028121723829,independent_matrix_exponential
strong_cold,0.07619742787996348,0.13,0.12543910851320844,-0.22426009498807564,0.7756233098308744,independent_matrix_exponential
strong_cold,0.07619742787996348,0.14,0.12434451757637872,-0.23862529034026103,0.7612164723283049,independent_matrix_exponential
