sample_id,p_phi_plus,p_phi_minus,p_psi_plus,p_psi_minus,concurrence,ensemble_average_concurrence,ensemble_average_entanglement,reconstruction_error,concurrence_gap,entanglement_gap
simplex_3_9_0_0,0.25,0.75,0.0,0.0,0.4999999999999996,0.49999999999999956,0.3545789026652696,2.633125101432526e-16,5.551115123125783e-17,5.551115123125783e-17
simplex_4_0_0_8,0.3333333333333333,0.0,0.0,0.6666666666666666,0.33333333333333304,0.33333333333333304,0.18729859856877237,2.2439034515414073e-16,0.0,4.718447854656915e-16
simplex_4_0_1_7,0.3333333333333333,0.0,0.08333333333333333,0.5833333333333334,0.16666666666666663,0.16666666666666674,0.06012491134902931,7.002914733208547e-17,1.1102230246251565e-16,1.1796119636642288e-16
simplex_4_0_2_6,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,1.2678860792962808e-16,0.0,2.1499530197804266e-16,1.2678860792962808e-16,0.0
simplex_4_0_3_5,0.3333333333333333,0.0,0.25,0.4166666666666667,0.0,9.145171532616117e-17,0.0,1.3036411773699128e-16,9.145171532616117e-17,0.0
simplex_4_0_4_4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.192278594086861e-16,0.0,3.2918266317754107e-16,2.192278594086861e-16,0.0
simplex_4_0_5_3,0.3333333333333333,0.0,0.4166666666666667,0.25,0.0,6.716812002224531e-17,0.0,1.3036411773699128e-16,6.716812002224531e-17,0.0
simplex_4_0_6_2,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,9.732959050625006e-17,0.0,2.1499530197804266e-16,9.732959050625006e-17,0.0
simplex_4_0_7_1,0.3333333333333333,0.0,0.5833333333333334,0.08333333333333333,0.16666666666666663,0.16666666666666669,0.060124911349029184,5.730811523104853e-17,5.551115123125783e-17,6.938893903907228e-18
simplex_4_0_8_0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.33333333333333304,0.33333333333333304,0.18729859856877237,2.2439034515414073e-16,0.0,4.718447854656915e-16
simplex_4_1_0_7,0.3333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.16666666666666646,0.16666666666666669,0.060124911349029225,1.9720869886210652e-16,2.220446049250313e-16,3.469446951953614e-17
simplex_4_1_1_6,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.5,0.0,6.335980886941873e-16,0.0,2.3441452359929026e-16,6.335980886941873e-16,0.0
simplex_4_1_2_5,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.0,4.968038648008082e-16,8.008566259537295e-17,3.6567986685177005e-16,4.968038648008082e-16,8.008566259537295e-17
simplex_4_1_3_4,0.3333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.0,1.0924705026028352e-15,0.0,4.748451871579462e-16,1.0924705026028352e-15,0.0
simplex_4_1_4_3,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.0,3.999361749518495e-16,4.0042831297686446e-17,1.5615361840098565e-16,3.999361749518495e-16,4.0042831297686446e-17
simplex_4_1_5_2,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,4.275643301873319e-15,1.6017132519074546e-16,3.0862626261960816e-16,4.275643301873319e-15,1.6017132519074546e-16
simplex_4_1_6_1,0.3333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.0,4.828495327527792e-16,8.008566259537293e-17,2.1680869463511621e-16,4.828495327527792e-16,8.008566259537293e-17
simplex_4_1_7_0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.16666666666666663,0.1666666666666668,0.06012491134902902,1.3141035294667236e-16,1.6653345369377348e-16,1.734723475976807e-16
simplex_4_2_0_6,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,5.551115123125783e-17,0.0,1.2438451871057092e-16,5.551115123125783e-17,0.0
simplex_4_2_1_5,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,1.447403658865926e-16,0.0,1.8124205467275583e-16,1.447403658865926e-16,0.0
simplex_4_2_2_4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,6.424722781128293e-17,0.0,1.318104548896052e-16,6.424722781128293e-17,0.0
simplex_4_2_3_3,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,1.531347894800293e-16,0.0,2.4449233438646686e-16,1.531347894800293e-16,0.0
simplex_4_2_4_2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,6.521208557848207e-17,0.0,1.318104548896052e-16,6.521208557848207e-17,0.0
simplex_4_2_5_1,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,7.793359728366309e-17,8.00856625953729e-17,1.8124205467275583e-16,7.793359728366309e-17,8.00856625953729e-17
simplex_4_2_6_0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,5.551115123125783e-17,0.0,1.2438451871057094e-16,5.551115123125783e-17,0.0
simplex_4_3_0_5,0.3333333333333333,0.25,0.0,0.4166666666666667,0.0,7.601051454130374e-16,0.0,3.133610579566781e-16,7.601051454130374e-16,0.0
simplex_4_3_1_4,0.3333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.0,1.1777207161181632e-15,1.6017132519074588e-16,2.1594763746214576e-16,1.1777207161181632e-15,1.6017132519074588e-16
simplex_4_3_2_3,0.3333333333333333,0.25,0.16666666666666666,0.25,0.0,4.153105373414677e-16,4.004283129768647e-17,2.2106666944346474e-16,4.153105373414677e-16,4.004283129768647e-17
simplex_4_3_3_2,0.3333333333333333,0.25,0.25,0.16666666666666666,0.0,1.0680623829796562e-15,0.0,2.4795018641551025e-16,1.0680623829796562e-15,0.0
simplex_4_3_4_1,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333333,0.0,6.980431974505385e-16,0.0,2.0872318023923562e-16,6.980431974505385e-16,0.0
simplex_4_3_5_0,0.3333333333333333,0.25,0.4166666666666667,0.0,0.0,4.165288922207579e-16,0.0,3.5186983977269616e-16,4.165288922207579e-16,0.0
simplex_4_4_0_4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.0597192782028847e-16,0.0,3.2918266317754107e-16,2.0597192782028847e-16,0.0
simplex_4_4_1_3,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.25,0.0,2.386772420224754e-16,0.0,2.5451605152684256e-16,2.386772420224754e-16,0.0
simplex_4_4_2_2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,3.413120211327194e-16,0.0,3.570211829158045e-16,3.413120211327194e-16,0.0
simplex_4_4_3_1,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.0,2.328009025151665e-16,0.0,2.5451605152684256e-16,2.328009025151665e-16,0.0
simplex_4_4_4_0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2.2128174380819585e-16,0.0,3.2918266317754107e-16,2.2128174380819585e-16,0.0
simplex_4_5_0_3,0.3333333333333333,0.4166666666666667,0.0,0.25,0.0,1.349624595414015e-16,2.0021415648843222e-16,1.9462229508370093e-16,1.349624595414015e-16,2.0021415648843222e-16
simplex_4_5_1_2,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.0,3.0766139122627254e-16,0.0,2.652990911160452e-16,3.0766139122627254e-16,0.0
simplex_4_5_2_1,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,7.019414131741754e-16,0.0,1.3254020643702883e-16,7.019414131741754e-16,0.0
simplex_4_5_3_0,0.3333333333333333,0.4166666666666667,0.25,0.0,0.0,3.323631300845899e-16,0.0,6.62278234724562e-17,3.323631300845899e-16,0.0
simplex_4_6_0_2,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,7.471112396983153e-17,0.0,8.099695833313425e-17,7.471112396983153e-17,0.0
simplex_4_6_1_1,0.3333333333333333,0.5,0.08333333333333333,0.08333333333333333,0.0,5.918723894645583e-17,0.0,9.719696272538063e-17,5.918723894645583e-17,0.0
simplex_4_6_2_0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,6.72292453803368e-17,0.0,8.099695833313425e-17,6.72292453803368e-17,0.0
simplex_4_7_0_1,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.16666666666666646,0.16666666666666663,0.060124911349029184,1.12699434429262e-16,1.6653345369377348e-16,6.938893903907228e-18
simplex_4_7_1_0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,0.16666666666666646,0.16666666666666663,0.06012491134902904,2.4342175702896997e-16,1.6653345369377348e-16,1.5265566588595902e-16
simplex_4_8_0_0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.33333333333333304,0.3333333333333331,0.18729859856877246,1.7109685898544713e-16,5.551115123125783e-17,5.551115123125783e-16
simplex_5_0_0_7,0.4166666666666667,0.0,0.0,0.5833333333333334,0.16666666666666657,0.1666666666666666,0.06012491134902924,3.152321262925004e-16,2.7755575615628914e-17,4.85722573273506e-17
simplex_5_0_1_6,0.4166666666666667,0.0,0.08333333333333333,0.5,1.1102230246251565e-16,5.134089496185039e-16,0.0,2.418879231773132e-16,4.0238664715598824e-16,0.0
simplex_5_0_2_5,0.4166666666666667,0.0,0.16666666666666666,0.4166666666666667,0.0,2.561486339112809e-16,0.0,4.2776247501467816e-16,2.561486339112809e-16,0.0
simplex_5_0_3_4,0.4166666666666667,0.0,0.25,0.3333333333333333,0.0,4.691017962295701e-16,0.0,2.2674258151660406e-16,4.691017962295701e-16,0.0
simplex_5_0_4_3,0.4166666666666667,0.0,0.3333333333333333,0.25,0.0,7.284844042567957e-16,1.2012849389305937e-16,3.719436734331944e-16,7.284844042567957e-16,1.2012849389305937e-16
simplex_5_0_5_2,0.4166666666666667,0.0,0.4166666666666667,0.16666666666666666,0.0,3.536451900287663e-16,4.004283129768645e-17,4.5331236679564e-16,3.536451900287663e-16,4.004283129768645e-17
simplex_5_0_6_1,0.4166666666666667,0.0,0.5,0.08333333333333333,0.0,3.6933325970189665e-16,0.0,2.5107425315707994e-16,3.6933325970189665e-16,0.0
simplex_5_0_7_0,0.4166666666666667,0.0,0.5833333333333334,0.0,0.16666666666666657,0.16666666666666663,0.06012491134902924,3.2506087196632075e-16,5.551115123125783e-17,4.85722573273506e-17
simplex_5_1_0_6,0.4166666666666667,0.08333333333333333,0.0,0.5,5.551115123125783e-17,1.230642134669933e-16,0.0,2.48303093339729e-16,6.755306223573547e-17,0.0
simplex_5_1_1_5,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,2.775601356391601e-16,0.0,1.5972975318632307e-16,2.775601356391601e-16,0.0
simplex_5_1_2_4,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0965241109951808e-16,8.008566259537289e-17,1.8124205467275583e-16,1.0965241109951808e-16,8.008566259537289e-17
simplex_5_1_3_3,0.4166666666666667,0.08333333333333333,0.25,0.25,0.0,2.0204916480164374e-16,0.0,3.577419292835568e-16,2.0204916480164374e-16,0.0
simplex_5_1_4_2,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.156897788555784e-16,8.008566259537289e-17,1.8124205467275583e-16,1.156897788555784e-16,8.008566259537289e-17
simplex_5_1_5_1,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.0,2.947612074170492e-16,0.0,1.597297531863231e-16,2.947612074170492e-16,0.0
simplex_5_1_6_0,0.4166666666666667,0.08333333333333333,0.5,0.0,5.551115123125783e-17,7.681365050035678e-17,1.6017132519074578e-16,2.48303093339729e-16,2.130249926909895e-17,1.6017132519074578e-16
simplex_5_2_0_5,0.4166666666666667,0.16666666666666666,0.0,0.4166666666666667,0.0,5.353311003462066e-16,0.0,3.425713571242841e-16,5.353311003462066e-16,0.0
simplex_5_2_1_4,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.0,2.6740268799161533e-16,0.0,3.083475532437993e-16,2.6740268799161533e-16,0.0
simplex_5_2_2_3,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.25,0.0,4.348094466067842e-16,4.004283129768644e-17,1.5506677240858168e-16,4.348094466067842e-16,4.004283129768644e-17
simplex_5_2_3_2,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.0,5.656363091744572e-16,0.0,2.595986417002048e-16,5.656363091744572e-16,0.0
simplex_5_2_4_1,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,2.471826190021844e-15,1.2012849389305933e-16,1.6507476704383334e-16,2.471826190021844e-15,1.2012849389305933e-16
simplex_5_2_5_0,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.0,0.0,4.0915954555569557e-16,0.0,2.8826707233090928e-16,4.0915954555569557e-16,0.0
simplex_5_3_0_4,0.4166666666666667,0.25,0.0,0.3333333333333333,0.0,5.681995671684521e-17,0.0,1.3036411773699128e-16,5.681995671684521e-17,0.0
simplex_5_3_1_3,0.4166666666666667,0.25,0.08333333333333333,0.25,0.0,2.0224500189874483e-16,0.0,2.1140550559227698e-16,2.0224500189874483e-16,0.0
simplex_5_3_2_2,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.0,1.8883605190470135e-16,3.203426503814914e-16,2.575935578334865e-16,1.8883605190470135e-16,3.203426503814914e-16
simplex_5_3_3_1,0.4166666666666667,0.25,0.25,0.08333333333333333,0.0,2.0084992948396658e-16,0.0,2.1140550559227698e-16,2.0084992948396658e-16,0.0
simplex_5_3_4_0,0.4166666666666667,0.25,0.3333333333333333,0.0,0.0,5.681995671684521e-17,0.0,1.3036411773699128e-16,5.681995671684521e-17,0.0
simplex_5_4_0_3,0.4166666666666667,0.3333333333333333,0.0,0.25,0.0,2.93958442526394e-16,0.0,1.652657317051325e-16,2.93958442526394e-16,0.0
simplex_5_4_1_2,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,5.75778370545835e-16,0.0,2.8088360719400384e-16,5.75778370545835e-16,0.0
simplex_5_4_2_1,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,4.01019191973652e-16,0.0,4.0973648413173247e-16,4.01019191973652e-16,0.0
simplex_5_4_3_0,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0,2.1282820832723842e-16,0.0,9.758394081081428e-17,2.1282820832723842e-16,0.0
simplex_5_5_0_2,0.4166666666666667,0.4166666666666667,0.0,0.16666666666666666,0.0,3.741419135449425e-16,0.0,5.183463618479638e-16,3.741419135449425e-16,0.0
simplex_5_5_1_1,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,4.349947261721511e-16,0.0,5.431641920630221e-16,4.349947261721511e-16,0.0
simplex_5_5_2_0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.0,3.6234087819385767e-16,0.0,5.183463618479638e-16,3.6234087819385767e-16,0.0
simplex_5_6_0_1,0.4166666666666667,0.5,0.0,0.08333333333333333,0.0,4.6714240140987806e-15,0.0,1.8966006776055785e-16,4.6714240140987806e-15,0.0
simplex_5_6_1_0,0.4166666666666667,0.5,0.08333333333333333,0.0,5.551115123125783e-17,1.2299325649992446e-15,0.0,1.702930418033236e-16,1.1744214137679868e-15,0.0
simplex_5_7_0_0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.16666666666666674,0.1666666666666667,0.06012491134902926,1.5823112613210482e-16,2.7755575615628914e-17,6.938893903907228e-17
simplex_6_0_0_6,0.5,0.0,0.0,0.5,0.0,6.123233995736764e-17,0.0,1.5700924586837752e-16,6.123233995736764e-17,0.0
simplex_6_0_1_5,0.5,0.0,0.08333333333333333,0.4166666666666667,5.551115123125783e-17,7.681365050035678e-17,0.0,2.48303093339729e-16,2.130249926909895e-17,0.0
simplex_6_0_2_4,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,5.551115123125783e-17,0.0,1.2438451871057092e-16,5.551115123125783e-17,0.0
simplex_6_0_3_3,0.5,0.0,0.25,0.25,0.0,2.449306124679073e-16,0.0,2.57675056675554e-16,2.449306124679073e-16,0.0
simplex_6_0_4_2,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,2.7755575615628914e-17,0.0,1.2438451871057094e-16,2.7755575615628914e-17,0.0
simplex_6_0_5_1,0.5,0.0,0.4166666666666667,0.08333333333333333,5.551115123125783e-17,7.681365050035678e-17,1.6017132519074578e-16,2.48303093339729e-16,2.130249926909895e-17,1.6017132519074578e-16
simplex_6_0_6_0,0.5,0.0,0.5,0.0,0.0,6.123233995736764e-17,0.0,1.5700924586837752e-16,6.123233995736764e-17,0.0
simplex_6_1_0_5,0.5,0.08333333333333333,0.0,0.4166666666666667,1.1102230246251565e-16,6.0209413722922185e-16,8.008566259537289e-17,3.7394246570400843e-16,4.910718347667062e-16,8.008566259537289e-17
simplex_6_1_1_4,0.5,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,1.2145376136289748e-15,0.0,4.523938551150441e-16,1.2145376136289748e-15,0.0
simplex_6_1_2_3,0.5,0.08333333333333333,0.16666666666666666,0.25,3.885780586188048e-16,1.4291292995815788e-15,0.0,4.887837933034069e-16,1.040551240962774e-15,0.0
simplex_6_1_3_2,0.5,0.08333333333333333,0.25,0.16666666666666666,0.0,5.037076685026204e-16,0.0,2.6365438326547e-16,5.037076685026204e-16,0.0
simplex_6_1_4_1,0.5,0.08333333333333333,0.3333333333333333,0.08333333333333333,1.1102230246251565e-16,8.564041461261994e-16,4.004283129768643e-17,4.772176369183997e-16,7.453818436636838e-16,4.004283129768643e-17
simplex_6_1_5_0,0.5,0.08333333333333333,0.4166666666666667,0.0,2.220446049250313e-16,1.6296970605963723e-15,8.008566259537299e-17,7.153040151641495e-16,1.407652455671341e-15,8.008566259537299e-17
simplex_6_2_0_4,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,1.2678860792962808e-16,0.0,2.1499530197804266e-16,1.2678860792962808e-16,0.0
simplex_6_2_1_3,0.5,0.16666666666666666,0.08333333333333333,0.25,0.0,8.759232857892702e-17,0.0,2.2737639995343395e-16,8.759232857892702e-17,0.0
simplex_6_2_2_2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.7774101905453326e-16,8.008566259537285e-17,2.959555148452661e-16,1.7774101905453326e-16,8.008566259537285e-17
simplex_6_2_3_1,0.5,0.16666666666666666,0.25,0.08333333333333333,0.0,6.598660303447603e-17,0.0,2.2739002340029227e-16,6.598660303447603e-17,0.0
simplex_6_2_4_0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,9.436111637906115e-17,0.0,2.1499530197804266e-16,9.436111637906115e-17,0.0
simplex_6_3_0_3,0.5,0.25,0.0,0.25,1.6653345369377348e-16,1.5695331508026804e-16,0.0,1.0687208831966107e-16,9.580138613505443e-18,0.0
simplex_6_3_1_2,0.5,0.25,0.08333333333333333,0.16666666666666666,0.0,3.515823009428208e-16,0.0,1.9273417224743735e-16,3.515823009428208e-16,0.0
simplex_6_3_2_1,0.5,0.25,0.16666666666666666,0.08333333333333333,0.0,3.9202335148416103e-16,1.2012849389305937e-16,2.8521215475076853e-16,3.9202335148416103e-16,1.2012849389305937e-16
simplex_6_3_3_0,0.5,0.25,0.25,0.0,1.1102230246251565e-16,2.575787470727113e-16,0.0,1.879549859484119e-16,1.4655644461019563e-16,0.0
simplex_6_4_0_2,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,6.72292453803368e-17,0.0,8.099695833313425e-17,6.72292453803368e-17,0.0
simplex_6_4_1_1,0.5,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,9.63466385296333e-17,0.0,9.237913621552869e-17,9.63466385296333e-17,0.0
simplex_6_4_2_0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,7.471112396983153e-17,0.0,8.099695833313426e-17,7.471112396983153e-17,0.0
simplex_6_5_0_1,0.5,0.4166666666666667,0.0,0.08333333333333333,0.0,1.278428606614982e-15,0.0,1.3416445280802125e-16,1.278428606614982e-15,0.0
simplex_6_5_1_0,0.5,0.4166666666666667,0.08333333333333333,0.0,1.1102230246251565e-16,1.429334615674834e-16,0.0,1.1197042452289616e-16,3.191115910496776e-17,0.0
simplex_6_6_0_0,0.5,0.5,0.0,0.0,0.0,4.016824638186527e-16,8.008566259537289e-17,4.509747244882933e-16,4.016824638186527e-16,8.008566259537289e-17
simplex_7_0_0_5,0.5833333333333334,0.0,0.0,0.4166666666666667,0.1666666666666664,0.16666666666666638,0.06012491134902907,3.824721221786381e-16,2.7755575615628914e-17,1.1796119636642288e-16
simplex_7_0_1_4,0.5833333333333334,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666657,0.16666666666666677,0.06012491134902907,3.878705962857469e-16,1.942890293094024e-16,1.1796119636642288e-16
simplex_7_0_2_3,0.5833333333333334,0.0,0.16666666666666666,0.25,0.16666666666666652,0.16666666666666682,0.060124911349029336,2.7623147669640153e-16,3.0531133177191805e-16,1.457167719820518e-16
simplex_7_0_3_2,0.5833333333333334,0.0,0.25,0.16666666666666666,0.16666666666666685,0.1666666666666668,0.060124911349029114,2.116360648056188e-16,5.551115123125783e-17,7.632783294297951e-17
simplex_7_0_4_1,0.5833333333333334,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666646,0.16666666666666655,0.06012491134902952,3.3737192505629365e-16,8.326672684688674e-17,3.2612801348363973e-16
simplex_7_0_5_0,0.5833333333333334,0.0,0.4166666666666667,0.0,0.16666666666666718,0.16666666666666713,0.06012491134902948,4.1968094450064264e-16,5.551115123125783e-17,2.914335439641036e-16
simplex_7_1_0_4,0.5833333333333334,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666663,0.16666666666666674,0.06012491134902931,7.002914733208547e-17,1.1102230246251565e-16,1.1796119636642288e-16
simplex_7_1_1_3,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666663,0.16666666666666677,0.06012491134902916,9.107350181691497e-17,1.3877787807814457e-16,2.7755575615628914e-17
simplex_7_1_2_2,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666663,0.1666666666666669,0.06012491134902968,1.7875074318727727e-16,2.7755575615628914e-16,4.926614671774132e-16
simplex_7_1_3_1,0.5833333333333334,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666663,0.16666666666666674,0.060124911349029315,9.107350181691496e-17,1.1102230246251565e-16,1.249000902703301e-16
simplex_7_1_4_0,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666663,0.16666666666666674,0.06012491134902935,7.002914733208547e-17,1.1102230246251565e-16,1.5959455978986625e-16
simplex_7_2_0_3,0.5833333333333334,0.16666666666666666,0.0,0.25,0.16666666666666674,0.16666666666666663,0.060124911349028975,1.088913623392806e-16,1.1102230246251565e-16,2.1510571102112408e-16
simplex_7_2_1_2,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666674,0.16666666666666652,0.06012491134902935,2.8360506629234836e-16,2.220446049250313e-16,1.5959455978986625e-16
simplex_7_2_2_1,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.1666666666666664,0.1666666666666665,0.06012491134902917,4.167319115270537e-16,8.326672684688674e-17,2.0816681711721685e-17
simplex_7_2_3_0,0.5833333333333334,0.16666666666666666,0.25,0.0,0.16666666666666663,0.16666666666666663,0.06012491134902935,3.339422995369574e-16,0.0,1.5959455978986625e-16
simplex_7_3_0_2,0.5833333333333334,0.25,0.0,0.16666666666666666,0.16666666666666663,0.1666666666666667,0.060124911349029225,2.1174330115098158e-16,8.326672684688674e-17,3.469446951953614e-17
simplex_7_3_1_1,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666657,0.16666666666666674,0.060124911349029586,2.1862810676210102e-16,1.6653345369377348e-16,3.95516952522712e-16
simplex_7_3_2_0,0.5833333333333334,0.25,0.16666666666666666,0.0,0.16666666666666663,0.1666666666666667,0.06012491134902933,2.1174330115098158e-16,8.326672684688674e-17,1.3877787807814457e-16
simplex_7_4_0_1,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666646,0.16666666666666655,0.0601249113490291,3.8655124983819493e-16,8.326672684688674e-17,9.020562075079397e-17
simplex_7_4_1_0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666646,0.16666666666666663,0.06012491134902928,1.5675689357872425e-16,1.6653345369377348e-16,9.020562075079397e-17
simplex_7_5_0_0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.16666666666666674,0.1666666666666667,0.06012491134902926,1.5823112613210482e-16,2.7755575615628914e-17,6.938893903907228e-17
simplex_8_0_0_4,0.6666666666666666,0.0,0.0,0.3333333333333333,0.33333333333333304,0.33333333333333304,0.18729859856877237,2.2439034515414073e-16,0.0,4.718447854656915e-16
simplex_8_0_1_3,0.6666666666666666,0.0,0.08333333333333333,0.25,0.3333333333333331,0.33333333333333304,0.18729859856877207,3.493194705472402e-16,5.551115123125783e-17,1.6653345369377348e-16
simplex_8_0_2_2,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.33333333333333304,0.3333333333333332,0.18729859856877257,4.020076955036532e-16,1.6653345369377348e-16,6.661338147750939e-16
simplex_8_0_3_1,0.6666666666666666,0.0,0.25,0.08333333333333333,0.3333333333333331,0.33333333333333304,0.18729859856877237,3.4931947054724023e-16,5.551115123125783e-17,4.718447854656915e-16
simplex_8_0_4_0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.33333333333333304,0.3333333333333331,0.18729859856877237,2.2439034515414073e-16,5.551115123125783e-17,4.718447854656915e-16
simplex_8_1_0_3,0.6666666666666666,0.08333333333333333,0.0,0.25,0.33333333333333404,0.3333333333333338,0.18729859856877323,4.753946360881333e-16,2.220446049250313e-16,1.942890293094024e-16
simplex_8_1_1_2,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.33333333333333326,0.33333333333333415,0.18729859856877296,8.583660715613748e-16,8.881784197001252e-16,4.996003610813204e-16
simplex_8_1_2_1,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.33333333333333315,0.3333333333333333,0.18729859856877207,1.2031150187458504e-16,1.6653345369377348e-16,1.6653345369377348e-16
simplex_8_1_3_0,0.6666666666666666,0.08333333333333333,0.25,0.0,0.3333333333333338,0.3333333333333343,0.18729859856877312,9.553628692577668e-16,4.996003610813204e-16,8.326672684688674e-17
simplex_8_2_0_2,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.33333333333333315,0.33333333333333315,0.18729859856877246,2.82015384241476e-16,0.0,5.551115123125783e-16
simplex_8_2_1_1,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333331,0.3333333333333333,0.18729859856877246,1.4704036717630634e-16,2.220446049250313e-16,5.551115123125783e-16
simplex_8_2_2_0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.33333333333333315,0.33333333333333315,0.18729859856877243,2.8201538424147606e-16,0.0,5.273559366969494e-16
simplex_8_3_0_1,0.6666666666666666,0.25,0.0,0.08333333333333333,0.3333333333333333,0.33333333333333304,0.1872985985687723,7.1850774803825195e-16,2.7755575615628914e-16,1.6653345369377348e-16
simplex_8_3_1_0,0.6666666666666666,0.25,0.08333333333333333,0.0,0.3333333333333331,0.33333333333333315,0.18729859856877218,2.7736264836501714e-16,5.551115123125783e-17,2.7755575615628914e-16
simplex_8_4_0_0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.33333333333333304,0.3333333333333331,0.18729859856877246,1.7109685898544713e-16,5.551115123125783e-17,5.551115123125783e-16
simplex_9_0_0_3,0.75,0.0,0.0,0.25,0.4999999999999999,0.5,0.35457890266527003,1.5131869009761202e-16,1.1102230246251565e-16,4.996003610813204e-16
