gamma,m,chern,in_strip,analytic_lower,analytic_upper
0.39999999999999997,1.75,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.7750000000000001,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.8,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.8250000000000002,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.85,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.875,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.9000000000000001,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.925,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.9500000000000002,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,1.975,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.0,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.0250000000000004,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.05,1,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.075,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.1,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.125,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.1500000000000004,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.175,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.2,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.225,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.25,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.2750000000000004,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.3,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.325,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.35,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.375,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.4000000000000004,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.425,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.45,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.475,0,True,1.721110255092798,2.4560219778561034
0.39999999999999997,2.5,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.5250000000000004,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.55,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.575,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.6,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.625,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.6500000000000004,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.675,0,False,1.721110255092798,2.4560219778561034
0.39999999999999997,2.7,0,False,1.721110255092798,2.4560219778561034
0.425,1.3,1,False,1.7150174823037547,2.4870272357963055
0.425,1.325,1,False,1.7150174823037547,2.4870272357963055
0.425,1.35,1,False,1.7150174823037547,2.4870272357963055
0.425,1.375,1,False,1.7150174823037547,2.4870272357963055
0.425,1.4000000000000001,1,False,1.7150174823037547,2.4870272357963055
0.425,1.425,1,False,1.7150174823037547,2.4870272357963055
0.425,1.4500000000000002,1,False,1.7150174823037547,2.4870272357963055
0.425,1.475,1,False,1.7150174823037547,2.4870272357963055
0.425,1.5,1,False,1.7150174823037547,2.4870272357963055
0.425,1.5250000000000001,1,False,1.7150174823037547,2.4870272357963055
0.425,1.55,1,False,1.7150174823037547,2.4870272357963055
0.425,1.5750000000000002,1,False,1.7150174823037547,2.4870272357963055
0.425,1.6,1,False,1.7150174823037547,2.4870272357963055
0.425,1.625,1,False,1.7150174823037547,2.4870272357963055
0.425,1.6500000000000001,1,False,1.7150174823037547,2.4870272357963055
0.425,1.675,1,False,1.7150174823037547,2.4870272357963055
0.425,1.7000000000000002,1,True,1.7150174823037547,2.4870272357963055
0.425,1.725,1,True,1.7150174823037547,2.4870272357963055
0.425,1.75,1,True,1.7150174823037547,2.4870272357963055
0.425,1.7750000000000001,1,True,1.7150174823037547,2.4870272357963055
0.425,1.8,1,True,1.7150174823037547,2.4870272357963055
0.425,1.8250000000000002,1,True,1.7150174823037547,2.4870272357963055
0.425,1.85,1,True,1.7150174823037547,2.4870272357963055
0.425,1.875,1,True,1.7150174823037547,2.4870272357963055
0.425,1.9000000000000001,1,True,1.7150174823037547,2.4870272357963055
0.425,1.925,1,True,1.7150174823037547,2.4870272357963055
0.425,1.9500000000000002,1,True,1.7150174823037547,2.4870272357963055
0.425,1.975,1,True,1.7150174823037547,2.4870272357963055
0.425,2.0,1,True,1.7150174823037547,2.4870272357963055
0.425,2.0250000000000004,1,True,1.7150174823037547,2.4870272357963055
0.425,2.05,1,True,1.7150174823037547,2.4870272357963055
0.425,2.075,1,True,1.7150174823037547,2.4870272357963055
0.425,2.1,0,True,1.7150174823037547,2.4870272357963055
0.425,2.125,0,True,1.7150174823037547,2.4870272357963055
0.425,2.1500000000000004,0,True,1.7150174823037547,2.4870272357963055
0.425,2.175,0,True,1.7150174823037547,2.4870272357963055
0.425,2.2,0,True,1.7150174823037547,2.4870272357963055
0.425,2.225,0,True,1.7150174823037547,2.4870272357963055
0.425,2.25,0,True,1.7150174823037547,2.4870272357963055
0.425,2.2750000000000004,0,True,1.7150174823037547,2.4870272357963055
0.425,2.3,0,True,1.7150174823037547,2.4870272357963055
0.425,2.325,0,True,1.7150174823037547,2.4870272357963055
0.425,2.35,0,True,1.7150174823037547,2.4870272357963055
0.425,2.375,0,True,1.7150174823037547,2.4870272357963055
0.425,2.4000000000000004,0,True,1.7150174823037547,2.4870272357963055
0.425,2.425,0,True,1.7150174823037547,2.4870272357963055
0.425,2.45,0,True,1.7150174823037547,2.4870272357963055
0.425,2.475,0,True,1.7150174823037547,2.4870272357963055
0.425,2.5,0,True,1.7150174823037547,2.4870272357963055
0.425,2.5250000000000004,0,False,1.7150174823037547,2.4870272357963055
0.425,2.55,0,False,1.7150174823037547,2.4870272357963055
0.425,2.575,0,False,1.7150174823037547,2.4870272357963055
0.425,2.6,0,False,1.7150174823037547,2.4870272357963055
0.425,2.625,0,False,1.7150174823037547,2.4870272357963055
0.425,2.6500000000000004,0,False,1.7150174823037547,2.4870272357963055
0.425,2.675,0,False,1.7150174823037547,2.4870272357963055
0.425,2.7,0,False,1.7150174823037547,2.4870272357963055
0.45,1.3,1,False,1.7106335201775948,2.5182226450688976
0.45,1.325,1,False,1.7106335201775948,2.5182226450688976
0.45,1.35,1,False,1.7106335201775948,2.5182226450688976
0.45,1.375,1,False,1.7106335201775948,2.5182226450688976
0.45,1.4000000000000001,1,False,1.7106335201775948,2.5182226450688976
0.45,1.425,1,False,1.7106335201775948,2.5182226450688976
0.45,1.4500000000000002,1,False,1.7106335201775948,2.5182226450688976
0.45,1.475,1,False,1.7106335201775948,2.5182226450688976
0.45,1.5,1,False,1.7106335201775948,2.5182226450688976
0.45,1.5250000000000001,1,False,1.7106335201775948,2.5182226450688976
0.45,1.55,1,False,1.7106335201775948,2.5182226450688976
0.45,1.5750000000000002,1,False,1.7106335201775948,2.5182226450688976
0.45,1.6,1,False,1.7106335201775948,2.5182226450688976
0.45,1.625,1,False,1.7106335201775948,2.5182226450688976
0.45,1.6500000000000001,1,False,1.7106335201775948,2.5182226450688976
0.45,1.675,1,False,1.7106335201775948,2.5182226450688976
0.45,1.7000000000000002,1,True,1.7106335201775948,2.5182226450688976
0.45,1.725,1,True,1.7106335201775948,2.5182226450688976
0.45,1.75,1,True,1.7106335201775948,2.5182226450688976
0.45,1.7750000000000001,1,True,1.7106335201775948,2.5182226450688976
0.45,1.8,1,True,1.7106335201775948,2.5182226450688976
0.45,1.8250000000000002,1,True,1.7106335201775948,2.5182226450688976
0.45,1.85,1,True,1.7106335201775948,2.5182226450688976
0.45,1.875,1,True,1.7106335201775948,2.5182226450688976
0.45,1.9000000000000001,1,True,1.7106335201775948,2.5182226450688976
0.45,1.925,1,True,1.7106335201775948,2.5182226450688976
0.45,1.9500000000000002,1,True,1.7106335201775948,2.5182226450688976
0.45,1.975,1,True,1.7106335201775948,2.5182226450688976
0.45,2.0,1,True,1.7106335201775948,2.5182226450688976
0.45,2.0250000000000004,1,True,1.7106335201775948,2.5182226450688976
0.45,2.05,1,True,1.7106335201775948,2.5182226450688976
0.45,2.075,1,True,1.7106335201775948,2.5182226450688976
0.45,2.1,0,True,1.7106335201775948,2.5182226450688976
0.45,2.125,0,True,1.7106335201775948,2.5182226450688976
0.45,2.1500000000000004,0,True,1.7106335201775948,2.5182226450688976
0.45,2.175,0,True,1.7106335201775948,2.5182226450688976
0.45,2.2,0,True,1.7106335201775948,2.5182226450688976
0.45,2.225,0,True,1.7106335201775948,2.5182226450688976
0.45,2.25,0,True,1.7106335201775948,2.5182226450688976
0.45,2.2750000000000004,0,True,1.7106335201775948,2.5182226450688976
0.45,2.3,0,True,1.7106335201775948,2.5182226450688976
0.45,2.325,0,True,1.7106335201775948,2.5182226450688976
0.45,2.35,0,True,1.7106335201775948,2.5182226450688976
0.45,2.375,0,True,1.7106335201775948,2.5182226450688976
0.45,2.4000000000000004,0,True,1.7106335201775948,2.5182226450688976
0.45,2.425,0,True,1.7106335201775948,2.5182226450688976
0.45,2.45,0,True,1.7106335201775948,2.5182226450688976
0.45,2.475,0,True,1.7106335201775948,2.5182226450688976
0.45,2.5,0,True,1.7106335201775948,2.5182226450688976
0.45,2.5250000000000004,0,True,1.7106335201775948,2.5182226450688976
0.45,2.55,0,False,1.7106335201775948,2.5182226450688976
0.45,2.575,0,False,1.7106335201775948,2.5182226450688976
0.45,2.6,0,False,1.7106335201775948,2.5182226450688976
0.45,2.625,0,False,1.7106335201775948,2.5182226450688976
0.45,2.6500000000000004,0,False,1.7106335201775948,2.5182226450688976
0.45,2.675,0,False,1.7106335201775948,2.5182226450688976
0.45,2.7,0,False,1.7106335201775948,2.5182226450688976
0.475,1.3,1,False,1.7079901129253148,2.5495967217311737
0.475,1.325,1,False,1.7079901129253148,2.5495967217311737
0.475,1.35,1,False,1.7079901129253148,2.5495967217311737
0.475,1.375,1,False,1.7079901129253148,2.5495967217311737
0.475,1.4000000000000001,1,False,1.7079901129253148,2.5495967217311737
0.475,1.425,1,False,1.7079901129253148,2.5495967217311737
0.475,1.4500000000000002,1,False,1.7079901129253148,2.5495967217311737
0.475,1.475,1,False,1.7079901129253148,2.5495967217311737
0.475,1.5,1,False,1.7079901129253148,2.5495967217311737
0.475,1.5250000000000001,1,False,1.7079901129253148,2.5495967217311737
0.475,1.55,1,False,1.7079901129253148,2.5495967217311737
0.475,1.5750000000000002,1,False,1.7079901129253148,2.5495967217311737
0.475,1.6,1,False,1.7079901129253148,2.5495967217311737
0.475,1.625,1,False,1.7079901129253148,2.5495967217311737
0.475,1.6500000000000001,1,False,1.7079901129253148,2.5495967217311737
0.475,1.675,1,False,1.7079901129253148,2.5495967217311737
0.475,1.7000000000000002,1,True,1.7079901129253148,2.5495967217311737
0.475,1.725,1,True,1.7079901129253148,2.5495967217311737
0.475,1.75,1,True,1.7079901129253148,2.5495967217311737
0.475,1.7750000000000001,1,True,1.7079901129253148,2.5495967217311737
0.475,1.8,1,True,1.7079901129253148,2.5495967217311737
0.475,1.8250000000000002,1,True,1.7079901129253148,2.5495967217311737
0.475,1.85,1,True,1.7079901129253148,2.5495967217311737
0.475,1.875,1,True,1.7079901129253148,2.5495967217311737
0.475,1.9000000000000001,1,True,1.7079901129253148,2.5495967217311737
0.475,1.925,1,True,1.7079901129253148,2.5495967217311737
0.475,1.9500000000000002,1,True,1.7079901129253148,2.5495967217311737
0.475,1.975,1,True,1.7079901129253148,2.5495967217311737
0.475,2.0,1,True,1.7079901129253148,2.5495967217311737
0.475,2.0250000000000004,1,True,1.7079901129253148,2.5495967217311737
0.475,2.05,1,True,1.7079901129253148,2.5495967217311737
0.475,2.075,1,True,1.7079901129253148,2.5495967217311737
0.475,2.1,1,True,1.7079901129253148,2.5495967217311737
0.475,2.125,0,True,1.7079901129253148,2.5495967217311737
0.475,2.1500000000000004,0,True,1.7079901129253148,2.5495967217311737
0.475,2.175,0,True,1.7079901129253148,2.5495967217311737
0.475,2.2,0,True,1.7079901129253148,2.5495967217311737
0.475,2.225,0,True,1.7079901129253148,2.5495967217311737
0.475,2.25,0,True,1.7079901129253148,2.5495967217311737
0.475,2.2750000000000004,0,True,1.7079901129253148,2.5495967217311737
0.475,2.3,0,True,1.7079901129253148,2.5495967217311737
0.475,2.325,0,True,1.7079901129253148,2.5495967217311737
0.475,2.35,0,True,1.7079901129253148,2.5495967217311737
0.475,2.375,0,True,1.7079901129253148,2.5495967217311737
0.475,2.4000000000000004,0,True,1.7079901129253148,2.5495967217311737
0.475,2.425,0,True,1.7079901129253148,2.5495967217311737
0.475,2.45,0,True,1.7079901129253148,2.5495967217311737
0.475,2.475,0,True,1.7079901129253148,2.5495967217311737
0.475,2.5,0,True,1.7079901129253148,2.5495967217311737
0.475,2.5250000000000004,0,True,1.7079901129253148,2.5495967217311737
0.475,2.55,0,True,1.7079901129253148,2.5495967217311737
0.475,2.575,0,False,1.7079901129253148,2.5495967217311737
0.475,2.6,0,False,1.7079901129253148,2.5495967217311737
0.475,2.625,0,False,1.7079901129253148,2.5495967217311737
0.475,2.6500000000000004,0,False,1.7079901129253148,2.5495967217311737
0.475,2.675,0,False,1.7079901129253148,2.5495967217311737
0.475,2.7,0,False,1.7079901129253148,2.5495967217311737
0.5,1.3,1,False,1.7071067811865475,2.58113883008419
0.5,1.325,1,False,1.7071067811865475,2.58113883008419
0.5,1.35,1,False,1.7071067811865475,2.58113883008419
0.5,1.375,1,False,1.7071067811865475,2.58113883008419
0.5,1.4000000000000001,1,False,1.7071067811865475,2.58113883008419
0.5,1.425,1,False,1.7071067811865475,2.58113883008419
0.5,1.4500000000000002,1,False,1.7071067811865475,2.58113883008419
0.5,1.475,1,False,1.7071067811865475,2.58113883008419
0.5,1.5,1,False,1.7071067811865475,2.58113883008419
0.5,1.5250000000000001,1,False,1.7071067811865475,2.58113883008419
0.5,1.55,1,False,1.7071067811865475,2.58113883008419
0.5,1.5750000000000002,1,False,1.7071067811865475,2.58113883008419
0.5,1.6,1,False,1.7071067811865475,2.58113883008419
0.5,1.625,1,False,1.7071067811865475,2.58113883008419
0.5,1.6500000000000001,1,False,1.7071067811865475,2.58113883008419
0.5,1.675,1,False,1.7071067811865475,2.58113883008419
0.5,1.7000000000000002,1,True,1.7071067811865475,2.58113883008419
0.5,1.725,1,True,1.7071067811865475,2.58113883008419
0.5,1.75,1,True,1.7071067811865475,2.58113883008419
0.5,1.7750000000000001,1,True,1.7071067811865475,2.58113883008419
0.5,1.8,1,True,1.7071067811865475,2.58113883008419
0.5,1.8250000000000002,1,True,1.7071067811865475,2.58113883008419
0.5,1.85,1,True,1.7071067811865475,2.58113883008419
0.5,1.875,1,True,1.7071067811865475,2.58113883008419
0.5,1.9000000000000001,1,True,1.7071067811865475,2.58113883008419
0.5,1.925,1,True,1.7071067811865475,2.58113883008419
0.5,1.9500000000000002,1,True,1.7071067811865475,2.58113883008419
0.5,1.975,1,True,1.7071067811865475,2.58113883008419
0.5,2.0,1,True,1.7071067811865475,2.58113883008419
0.5,2.0250000000000004,1,True,1.7071067811865475,2.58113883008419
0.5,2.05,1,True,1.7071067811865475,2.58113883008419
0.5,2.075,1,True,1.7071067811865475,2.58113883008419
0.5,2.1,1,True,1.7071067811865475,2.58113883008419
0.5,2.125,0,True,1.7071067811865475,2.58113883008419
0.5,2.1500000000000004,0,True,1.7071067811865475,2.58113883008419
0.5,2.175,0,True,1.7071067811865475,2.58113883008419
0.5,2.2,0,True,1.7071067811865475,2.58113883008419
0.5,2.225,0,True,1.7071067811865475,2.58113883008419
0.5,2.25,0,True,1.7071067811865475,2.58113883008419
0.5,2.2750000000000004,0,True,1.7071067811865475,2.58113883008419
0.5,2.3,0,True,1.7071067811865475,2.58113883008419
0.5,2.325,0,True,1.7071067811865475,2.58113883008419
0.5,2.35,0,True,1.7071067811865475,2.58113883008419
0.5,2.375,0,True,1.7071067811865475,2.58113883008419
0.5,2.4000000000000004,0,True,1.7071067811865475,2.58113883008419
0.5,2.425,0,True,1.7071067811865475,2.58113883008419
0.5,2.45,0,True,1.7071067811865475,2.58113883008419
0.5,2.475,0,True,1.7071067811865475,2.58113883008419
0.5,2.5,0,True,1.7071067811865475,2.58113883008419
0.5,2.5250000000000004,0,True,1.7071067811865475,2.58113883008419
0.5,2.55,0,True,1.7071067811865475,2.58113883008419
0.5,2.575,0,True,1.7071067811865475,2.58113883008419
0.5,2.6,0,True,1.7071067811865475,2.58113883008419
0.5,2.625,0,False,1.7071067811865475,2.58113883008419
0.5,2.6500000000000004,0,False,1.7071067811865475,2.58113883008419
0.5,2.675,0,False,1.7071067811865475,2.58113883008419
0.5,2.7,0,False,1.7071067811865475,2.58113883008419
