profile_id,kind,cell,amplitude,eigenvalue_real,eigenvalue_imag,abs_eigenvalue
bulk_3,bulk_right_eigenvector,4.0,0.03576114836878431,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,4.5,0.005859312496658548,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,5.0,0.02440675030570854,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,5.5,0.018527515132603516,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,6.0,0.005315770607845628,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,6.5,0.010636500806245988,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,7.0,0.002165829616780726,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,7.5,0.0017280714308099338,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,8.0,0.0021695514884326975,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,8.5,0.0012445281897211552,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,9.0,0.0006751327329553909,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,9.5,0.0009813719198316308,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,10.0,8.90239445611532e-05,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,10.5,0.00025242064349497866,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,11.0,0.00018050374252774905,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,11.5,6.732724373705864e-05,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,12.0,7.440415674781965e-05,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,12.5,8.487773224605059e-05,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,13.0,1.9080415077780994e-06,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,13.5,2.9893686585224265e-05,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,14.0,1.3906123051031123e-05,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,14.5,1.7045870591113847e-06,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,15.0,7.485444082074133e-06,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,15.5,6.849512477452003e-06,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,16.0,1.042656807039254e-06,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,16.5,3.1581032467533244e-06,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,17.0,9.644556237983295e-07,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,17.5,2.4339020639499493e-07,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,18.0,7.012160828484672e-07,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,18.5,5.072866379431572e-07,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,19.0,1.6531970665664617e-07,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,19.5,3.0782151024645327e-07,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,20.0,5.5790918692165864e-08,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,20.5,5.579091842384745e-08,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,21.0,6.156430205401305e-08,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,21.5,3.306394108183015e-08,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,22.0,2.0291465592176627e-08,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,22.5,2.8048643462037746e-08,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,23.0,1.9471217636052814e-09,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,23.5,7.715645135316367e-09,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,24.0,5.052965358643459e-09,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,24.5,1.668251317828073e-09,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,25.0,2.191843611841924e-09,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,25.5,2.3953416501244206e-09,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,26.0,1.0909387223889185e-10,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,26.5,8.899922327509715e-10,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,27.0,3.826393698131253e-10,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,27.5,2.4423167730916765e-11,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,28.0,2.1728692989816526e-10,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,28.5,1.9047458254221103e-10,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,29.0,3.447153428539246e-11,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,29.5,9.241809108158113e-11,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,30.0,2.584801322886164e-11,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,30.5,9.115869937652407e-12,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,31.0,2.0098415382384594e-11,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,31.5,1.3826433342950335e-11,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,32.0,5.097731800588036e-12,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,32.5,8.886696679057096e-12,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,33.0,1.4158154987431965e-12,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,33.5,1.7741048055227952e-12,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,34.0,1.7425834375243766e-12,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,34.5,8.708252699724322e-13,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,35.0,6.071314552117006e-13,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,35.5,7.998144311301486e-13,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,36.0,3.841331677245959e-14,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,36.5,2.3434014031197087e-13,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,37.0,1.4103032255499072e-13,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,37.5,4.0229373114859677e-14,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,38.0,6.436604179343138e-14,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,38.5,6.742151130745522e-14,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,39.0,4.676443219495689e-15,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,39.5,2.639736678811613e-14,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_3,bulk_right_eigenvector,40.0,1.0486039937509682e-14,-0.8391374944072609,5.678393220781836e-16,0.8391374944072609
bulk_4,bulk_right_eigenvector,0.5,1.0,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,1.0,0.6663790940611396,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,1.5,0.4067684950029083,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,2.0,0.12876543524403206,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,2.5,0.2786004884748138,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,3.0,0.10839427996841787,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,3.5,0.027519307319668646,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,4.0,0.04669827690017999,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,4.5,0.061037694864820406,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,5.0,0.012655277667491714,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,5.5,0.006290544176346792,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,6.0,0.01178505372987982,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,6.5,0.010992007654514722,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,7.0,0.00025381186479978625,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,7.5,0.0033821110172937096,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,8.0,0.0024060551945993608,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,8.5,0.0015448711289660535,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,9.0,0.0004141632933982403,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,9.5,0.0009749399767359858,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,10.0,0.00040118164242289723,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,10.5,0.00012058510680881773,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,11.0,0.0001603535912208625,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,11.5,0.00021828883701405024,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,12.0,4.925096272041407e-05,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,12.5,1.806325913923193e-05,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,13.0,4.1587555893339376e-05,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,13.5,4.016737665427028e-05,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,14.0,1.814166529684158e-06,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,14.5,1.1374254470669466e-05,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,15.0,8.668065307779462e-06,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,15.5,5.83561102139313e-06,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,16.0,1.3121099992134263e-06,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,16.5,3.4024747938945294e-06,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,17.0,1.4800720718777917e-06,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,17.5,5.09656878682076e-07,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,18.0,5.484185538372216e-07,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,18.5,7.789767250736067e-07,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,19.0,1.9004267236697526e-07,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,19.5,4.859146850491284e-08,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,20.0,1.4640594216540557e-07,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,20.5,1.4640594142457867e-07,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,21.0,9.718293704015458e-09,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,21.5,3.8008535040835915e-08,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,22.0,3.1159069265310055e-08,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,22.5,2.1936742503292704e-08,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,23.0,4.077254526308915e-09,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,23.5,1.1840576510710532e-08,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,24.0,5.443959569449583e-09,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,24.5,2.099376001340695e-09,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,25.0,1.8673956844978444e-09,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,25.5,2.7737808826207995e-09,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,26.0,7.279522608337874e-10,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,26.5,1.1610676599420284e-10,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,27.0,5.141424519068348e-10,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,27.5,5.323206167895081e-10,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,28.0,4.624204824603291e-11,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,28.5,1.2608250147584987e-10,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,29.0,1.1176382072263366e-10,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,29.5,8.210125377553816e-11,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,30.0,1.2347836588052056e-11,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,30.5,4.1081042075011784e-11,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,31.0,1.9966616823790343e-11,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,31.5,8.482137668812279e-12,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,32.0,6.327837371409518e-12,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,32.5,9.855183303353759e-12,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,33.0,2.7706222818308598e-12,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,33.5,2.0775896387592849e-13,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,34.0,1.8010186319106216e-12,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,34.5,1.9306776876133147e-12,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,35.0,2.0625240251824025e-13,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,35.5,4.1484980624153643e-13,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,36.0,3.999480166952073e-13,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,36.5,3.0617966556344555e-13,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,37.0,3.6120610425304865e-14,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,37.5,1.4203285012536379e-13,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,38.0,7.305081030213625e-14,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,38.5,3.3749029449760525e-14,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,39.0,2.1320569260607574e-14,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,39.5,3.4938997196380786e-14,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_4,bulk_right_eigenvector,40.0,1.0485202227486145e-14,1.110631823435234,3.057828403804813e-13,1.110631823435234
bulk_5,bulk_right_eigenvector,0.5,1.0,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,1.0,0.8321145523272574,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,1.5,0.8206910469913195,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,2.0,0.18364023176981492,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,2.5,0.018880833583084407,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,3.0,0.12589515544644136,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,3.5,0.16830504032978058,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,4.0,0.0645119800205701,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,4.5,0.03336724884767367,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,5.0,0.010941814675068539,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,5.5,0.026297154982547137,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,6.0,0.015317156540743044,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,6.5,0.012476996435531225,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,7.0,0.0011919963788964694,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,7.5,0.0025058695898410336,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,8.0,0.0028003683792778805,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,8.5,0.00304842227051002,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,9.0,0.0008564155053627748,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,9.5,0.00017158558458258604,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,10.0,0.00037107044131727985,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,10.5,0.0005718170517904113,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,11.0,0.0002531750252735683,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,11.5,0.0001605120207617131,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,12.0,1.8340626864803353e-05,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,12.5,7.893984444285045e-05,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,13.0,5.4682617200736634e-05,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,13.5,4.952372107281524e-05,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,14.0,8.399838669939015e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,14.5,4.858527033716588e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,15.0,9.08275424950117e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,15.5,1.0976977632098038e-05,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,16.0,3.684450278434286e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,16.5,1.4508152799715383e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,17.0,1.003425660566361e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,17.5,1.8752135834309052e-06,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,18.0,9.583371153134726e-07,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,18.5,7.040059049135603e-07,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,19.0,1.0811289084417604e-08,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,19.5,2.196749165945961e-07,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,20.0,1.8928146818875358e-07,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,20.5,1.8928146872061666e-07,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,21.0,4.393498322085948e-08,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,21.5,2.1622575346633485e-09,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,22.0,2.816023617177837e-08,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,22.5,3.833348457787831e-08,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,23.0,1.5001708377744068e-08,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,23.5,8.027405475732716e-09,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,24.0,2.3213045437062772e-09,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,24.5,5.895120213364453e-09,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,25.0,3.5126329568186245e-09,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,25.5,2.9064812498310137e-09,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,26.0,3.109456861038031e-10,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,26.5,5.375897442723869e-10,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,27.0,6.339036595517879e-10,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,27.5,6.999374364873438e-10,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,28.0,2.0208602022990312e-10,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,28.5,4.6952076001702596e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,29.0,8.218216809317717e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,29.5,1.296256365102392e-10,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,30.0,5.855414847752476e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,30.5,3.799750943837068e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,31.0,3.513981207516974e-12,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,31.5,1.753939593218264e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,32.0,1.2486382130397833e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,32.5,1.1470211843765934e-11,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,33.0,2.0529130985625687e-12,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,33.5,9.7669571940704e-13,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,34.0,2.044103376657335e-12,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,34.5,2.509725352985529e-12,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,35.0,8.615814680809811e-13,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,35.5,3.5871038402008596e-13,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
bulk_5,bulk_right_eigenvector,36.0,2.1877364977622737e-13,1.3868575872120958,-9.268509990646059e-12,1.3868575872120958
