series,t1,E,root_index,beta_real,beta_imag,abs_beta
main_t1_1,1.0,0.16953907815631264,2,-0.5570585402687753,0.0,0.5570585402687753
main_t1_1,1.0,0.17424849699398798,2,-0.5543010519886046,0.0,0.5543010519886046
main_t1_1,1.0,0.17895791583166334,2,-0.5514136698957597,0.0,0.5514136698957597
main_t1_1,1.0,0.18366733466933868,2,-0.5483875156786859,0.0,0.5483875156786859
main_t1_1,1.0,0.18837675350701405,2,-0.5452122106867,0.0,0.5452122106867
main_t1_1,1.0,0.1930861723446894,2,-0.5418754997916906,0.0,0.5418754997916906
main_t1_1,1.0,0.19779559118236473,2,-0.5383627435094245,0.0,0.5383627435094245
main_t1_1,1.0,0.2025050100200401,2,-0.5346562170439724,0.0,0.5346562170439724
main_t1_1,1.0,0.20721442885771543,2,-0.5307341179491862,0.0,0.5307341179491862
main_t1_1,1.0,0.2119238476953908,2,-0.5265691187274656,0.0,0.5265691187274656
main_t1_1,1.0,0.21663326653306614,2,-0.5221261792882412,0.0,0.5221261792882412
main_t1_1,1.0,0.2213426853707415,2,-0.5173590951645018,0.0,0.5173590951645018
main_t1_1,1.0,0.22605210420841684,2,-0.5122047519001715,0.0,0.5122047519001715
main_t1_1,1.0,0.23076152304609218,2,-0.5065728868992531,0.0,0.5065728868992531
main_t1_1,1.0,0.23547094188376755,2,-0.5003261229569179,0.0,0.5003261229569179
main_t1_1,1.0,0.2401803607214429,2,-0.49323579397925055,0.0,0.49323579397925055
main_t1_1,1.0,0.24488977955911825,2,-0.48486353394886916,0.0,0.48486353394886916
main_t1_1,1.0,0.2495991983967936,2,-0.4741140382947143,0.0,0.4741140382947143
main_t1_1,1.0,0.25430861723446896,2,-0.4540327909906495,0.0,0.4540327909906495
main_t1_1,1.0,0.2590180360721443,2,-0.44653956376346554,0.024544204895126112,0.447213595499958
main_t1_1,1.0,0.26372745490981964,2,-0.44580101552470347,0.03551696154153947,0.44721359549995804
main_t1_1,1.0,0.268436873747495,2,-0.44504916011046813,0.043945933656789476,0.447213595499958
main_t1_1,1.0,0.27314629258517037,2,-0.44428399752075964,0.05110508337703513,0.44721359549995804
main_t1_1,1.0,0.2778557114228457,2,-0.44350552775557806,0.05747039977454706,0.44721359549995804
main_t1_1,1.0,0.28256513026052105,2,-0.4427137508149232,0.06328139410112704,0.44721359549995804
main_t1_1,1.0,0.2872745490981964,2,-0.44190866669879514,0.06867845583946454,0.44721359549995804
main_t1_1,1.0,0.2919839679358718,2,-0.4410902754071939,0.07375207753823541,0.44721359549995804
main_t1_1,1.0,0.2966933867735471,2,-0.4402585769401195,0.07856453035983207,0.44721359549995804
main_t1_1,1.0,0.30140280561122246,2,-0.43941357129757186,0.0831607681512974,0.4472135954999581
main_t1_1,1.0,0.3061122244488978,2,-0.43855525847955107,0.08757445552176867,0.44721359549995804
main_t1_1,1.0,0.31082164328657313,2,-0.43768363848605707,0.09183154469792276,0.44721359549995804
main_t1_1,1.0,0.31553106212424853,2,-0.4367987113170898,0.09595251842307072,0.44721359549995804
main_t1_1,1.0,0.32024048096192387,2,-0.4359004769726494,0.09995386023069261,0.44721359549995804
main_t1_1,1.0,0.3249498997995992,2,-0.43498893545273587,0.10384905408185321,0.44721359549995804
main_t1_1,1.0,0.32965931863727455,2,-0.43406408675734914,0.1076492851230724,0.44721359549995804
main_t1_1,1.0,0.33436873747494994,2,-0.4331259308864892,0.11136394386744869,0.44721359549995804
main_t1_1,1.0,0.3390781563126253,2,-0.432174467840156,0.11500099715688573,0.44721359549995804
main_t1_1,1.0,0.3437875751503006,2,-0.4312096976183497,0.11856726647726812,0.44721359549995804
main_t1_1,1.0,0.34849699398797596,2,-0.43023162022107014,0.1220686403707067,0.44721359549995804
main_t1_1,1.0,0.3532064128256513,2,-0.4292402356483174,0.12551023902684996,0.44721359549995804
main_t1_1,1.0,0.3579158316633267,2,-0.42823554390009155,0.12889654355564725,0.4472135954999581
main_t1_1,1.0,0.362625250501002,2,-0.4272175449763924,0.132231498760107,0.44721359549995804
main_t1_1,1.0,0.36733466933867737,2,-0.42618623887722007,0.1355185957412826,0.44721359549995804
main_t1_1,1.0,0.3720440881763527,2,-0.4251416256025746,0.13876093895617866,0.44721359549995804
main_t1_1,1.0,0.3767535070140281,2,-0.4240837051524559,0.14196130114987296,0.44721359549995804
main_t1_1,1.0,0.38146292585170344,2,-0.4230124775268641,0.14512216872891734,0.44721359549995804
main_t1_1,1.0,0.3861723446893788,2,-0.42192794272579903,0.14824577952567458,0.44721359549995804
main_t1_1,1.0,0.3908817635270541,2,-0.4208301007492608,0.15133415445089407,0.44721359549995804
main_t1_1,1.0,0.39559118236472945,2,-0.4197189515972493,0.15438912419631753,0.44721359549995804
main_t1_1,1.0,0.40030060120240485,2,-0.41859449526976467,0.15741235189733688,0.447213595499958
main_t1_1,1.0,0.4050100200400802,2,-0.4174567317668069,0.16040535247483578,0.44721359549995804
main_t1_1,1.0,0.4097194388777555,2,-0.41630566108837586,0.1633695092291411,0.44721359549995804
main_t1_1,1.0,0.41442885771543087,2,-0.41514128323447164,0.16630608814603348,0.44721359549995804
main_t1_1,1.0,0.4191382765531062,2,-0.4139635982050943,0.16921625028670065,0.44721359549995804
main_t1_1,1.0,0.4238476953907816,2,-0.4127726060002437,0.17210106256431898,0.447213595499958
main_t1_1,1.0,0.42855711422845694,2,-0.41156830661991994,0.1749615071551787,0.44721359549995804
main_t1_1,1.0,0.4332665330661323,2,-0.41035070006412294,0.17779848974860346,0.447213595499958
main_t1_1,1.0,0.4379759519038076,2,-0.40911978633285284,0.18061284680487402,0.447213595499958
main_t1_1,1.0,0.442685370741483,2,-0.4078755654261095,0.18340535196207217,0.44721359549995804
main_t1_1,1.0,0.44739478957915835,2,-0.40661803734389296,0.1861767217097791,0.44721359549995804
main_t1_1,1.0,0.4521042084168337,2,-0.4053472020862032,0.18892762042879493,0.44721359549995804
main_t1_1,1.0,0.456813627254509,2,-0.4040630596530403,0.19165866488062486,0.44721359549995804
main_t1_1,1.0,0.46152304609218436,2,-0.40276561004440414,0.19437042821776934,0.447213595499958
main_t1_1,1.0,0.46623246492985976,2,-0.40145485326029484,0.19706344357529934,0.447213595499958
main_t1_1,1.0,0.4709418837675351,2,-0.4001307893007124,0.19973820729542197,0.44721359549995804
main_t1_1,1.0,0.47565130260521044,2,-0.39879341816565667,0.20239518182938976,0.447213595499958
main_t1_1,1.0,0.4803607214428858,2,-0.39744273985512785,0.205034798354936,0.44721359549995804
main_t1_1,1.0,0.48507014028056117,2,-0.39607875436912576,0.2076574591422177,0.44721359549995804
main_t1_1,1.0,0.4897795591182365,2,-0.3947014617076505,0.2102635396968389,0.447213595499958
main_t1_1,1.0,0.49448897795591185,2,-0.393310861870702,0.21285339070478912,0.44721359549995804
main_t1_1,1.0,0.4991983967935872,2,-0.3919069548582804,0.2154273398009404,0.44721359549995804
main_t1_1,1.0,0.5039078156312625,2,-0.39048974067038555,0.21798569318002292,0.447213595499958
main_t1_1,1.0,0.5086172344689379,2,-0.3890592193070176,0.22052873706665546,0.44721359549995804
main_t1_1,1.0,0.5133266533066132,2,-0.38761539076817636,0.22305673905899814,0.44721359549995804
main_t1_1,1.0,0.5180360721442886,2,-0.386158255053862,0.2255699493588553,0.447213595499958
main_t1_1,1.0,0.522745490981964,2,-0.3846878121640744,0.22806860189955547,0.44721359549995804
main_t1_1,1.0,0.5274549098196393,2,-0.3832040620988136,0.2305529153816292,0.44721359549995804
main_t1_1,1.0,0.5321643286573147,2,-0.38170700485807957,0.2330230942251735,0.44721359549995804
main_t1_1,1.0,0.53687374749499,2,-0.38019664044187246,0.23547932944679797,0.44721359549995804
main_t1_1,1.0,0.5415831663326653,2,-0.3786729688501921,0.23792179946818984,0.44721359549995804
main_t1_1,1.0,0.5462925851703407,2,-0.37713599008303855,0.24035067086256764,0.44721359549995804
main_t1_1,1.0,0.551002004008016,2,-0.3755857041404118,0.24276609904463825,0.44721359549995804
main_t1_1,1.0,0.5557114228456914,2,-0.37402211102231187,0.2451682289090768,0.44721359549995804
main_t1_1,1.0,0.5604208416833668,2,-0.37244521072873876,0.2475571954220387,0.44721359549995804
main_t1_1,1.0,0.5651302605210421,2,-0.37085500325969245,0.2499331241697538,0.44721359549995804
main_t1_1,1.0,0.5698396793587175,2,-0.36925148861517293,0.25229613186784866,0.44721359549995804
main_t1_1,1.0,0.5745490981963928,2,-0.3676346667951803,0.25464632683468424,0.44721359549995804
main_t1_1,1.0,0.5792585170340682,2,-0.36600453779971437,0.25698380943167903,0.44721359549995804
main_t1_1,1.0,0.5839679358717436,2,-0.3643611016287753,0.2593086724733003,0.447213595499958
main_t1_1,1.0,0.5886773547094188,2,-0.3627043582823631,0.2616210016091584,0.44721359549995804
main_t1_1,1.0,0.5933867735470942,2,-0.36103430776047757,0.26392087568040695,0.44721359549995804
main_t1_1,1.0,0.5980961923847695,2,-0.35935095006311896,0.2662083670524536,0.44721359549995804
main_t1_1,1.0,0.6028056112224449,2,-0.35765428519028714,0.2684835419258038,0.44721359549995804
main_t1_1,1.0,0.6075150300601203,2,-0.35594431314198205,0.2707464606266954,0.44721359549995804
main_t1_1,1.0,0.6122244488977956,2,-0.35422103391820386,0.2729971778790373,0.44721359549995804
main_t1_1,1.0,0.616933867735471,2,-0.35248444751895247,0.2752357430590346,0.44721359549995804
main_t1_1,1.0,0.6216432865731463,2,-0.35073455394422787,0.27746220043375924,0.44721359549995804
main_t1_1,1.0,0.6263527054108217,2,-0.3489713531940301,0.27967658938482426,0.44721359549995804
main_t1_1,1.0,0.6310621242484971,2,-0.34719484526835903,0.2818789446182178,0.44721359549995804
main_t1_1,1.0,0.6357715430861723,2,-0.34540503016721497,0.2840692963612671,0.44721359549995804
main_t1_1,1.0,0.6404809619238477,2,-0.3436019078905976,0.2862476705476245,0.44721359549995804
main_t1_1,1.0,0.645190380761523,2,-0.34178547843850704,0.28841408899109094,0.44721359549995804
main_t1_1,1.0,0.6498997995991984,2,-0.33995574181094323,0.29056856954903326,0.44721359549995804
main_t1_1,1.0,0.6546092184368738,2,-0.3381126980079063,0.2927111262760854,0.447213595499958
main_t1_1,1.0,0.6593186372745491,2,-0.33625634702939616,0.29484176956877456,0.44721359549995804
main_t1_1,1.0,0.6640280561122245,2,-0.3343866888754129,0.29696050630165943,0.44721359549995804
main_t1_1,1.0,0.6687374749498999,2,-0.3325037235459563,0.2990673399555263,0.44721359549995804
main_t1_1,1.0,0.6734468937875752,2,-0.3306074510410266,0.30116227073814417,0.44721359549995804
main_t1_1,1.0,0.6781563126252506,2,-0.32869787136062373,0.3032452956980453,0.44721359549995804
main_t1_1,1.0,0.6828657314629258,2,-0.32677498450474773,0.30531640883175926,0.44721359549995804
main_t1_1,1.0,0.6875751503006012,2,-0.3248387904733984,0.30737560118490154,0.44721359549995804
main_t1_1,1.0,0.6922845691382766,2,-0.32288928926657595,0.30942286094748317,0.44721359549995804
main_t1_1,1.0,0.6969939879759519,2,-0.32092648088428033,0.31145817354378696,0.44721359549995804
main_t1_1,1.0,0.7017034068136273,2,-0.31895036532651144,0.313481521717126,0.44721359549995804
main_t1_1,1.0,0.7064128256513026,2,-0.3169609425932694,0.3154928856097808,0.447213595499958
main_t1_1,1.0,0.711122244488978,2,-0.3149582126845542,0.31749224283838995,0.44721359549995804
main_t1_1,1.0,0.7158316633266534,2,-0.31294217560036575,0.3194795685650491,0.44721359549995804
main_t1_1,1.0,0.7205410821643287,2,-0.31091283134070413,0.32145483556435567,0.44721359549995804
main_t1_1,1.0,0.725250501002004,2,-0.3088701799055693,0.32341801428662154,0.44721359549995804
main_t1_1,1.0,0.7299599198396793,2,-0.3068142212949614,0.32536907291745865,0.44721359549995804
main_t1_1,1.0,0.7346693386773547,2,-0.30474495550888026,0.32730797743393103,0.44721359549995804
main_t1_1,1.0,0.7393787575150301,2,-0.30266238254732586,0.3292346916574501,0.44721359549995804
main_t1_1,1.0,0.7440881763527054,2,-0.3005665024102983,0.33114917730358356,0.44721359549995804
main_t1_1,1.0,0.7487975951903808,2,-0.2984573150977975,0.3330513940289307,0.447213595499958
main_t1_1,1.0,0.7535070140280562,2,-0.2963348206098236,0.3349412994752122,0.44721359549995804
main_t1_1,1.0,0.7582164328657315,2,-0.29419901894637646,0.3368188493107084,0.44721359549995804
main_t1_1,1.0,0.7629258517034069,2,-0.2920499101074561,0.3386839972691755,0.44721359549995804
main_t1_1,1.0,0.7676352705410822,2,-0.2898874940930626,0.3405366951863553,0.44721359549995804
main_t1_1,1.0,0.7723446893787576,2,-0.2877117709031959,0.3423768930341926,0.447213595499958
main_t1_1,1.0,0.777054108216433,2,-0.285522740537856,0.34420453895286196,0.44721359549995804
main_t1_1,1.0,0.7817635270541082,2,-0.28332040299704286,0.34601957928070093,0.447213595499958
main_t1_1,1.0,0.7864729458917836,2,-0.2811047582807566,0.34782195858214227,0.44721359549995804
main_t1_1,1.0,0.7911823647294589,2,-0.2788758063889971,0.34961161967372695,0.44721359549995804
main_t1_1,1.0,0.7958917835671343,2,-0.2766335473217645,0.3513885036482798,0.447213595499958
main_t1_1,1.0,0.8006012024048097,2,-0.2743779810790586,0.3531525498973211,0.44721359549995804
main_t1_1,1.0,0.805310621242485,2,-0.2721091076608796,0.3549036961317815,0.44721359549995804
main_t1_1,1.0,0.8100200400801604,2,-0.26982692706722733,0.35664187840108913,0.44721359549995804
main_t1_1,1.0,0.8147294589178357,2,-0.2675314392981019,0.3583670311106842,0.44721359549995804
main_t1_1,1.0,0.819438877755511,2,-0.2652226443535033,0.36007908703802166,0.44721359549995804
main_t1_1,1.0,0.8241482965931864,2,-0.2629005422334315,0.3617779773471124,0.44721359549995804
main_t1_1,1.0,0.8288577154308617,2,-0.2605651329378865,0.36346363160165224,0.447213595499958
main_t1_1,1.0,0.8335671342685371,2,-0.25821641646686827,0.36513597777678514,0.44721359549995804
main_t1_1,1.0,0.8382765531062124,2,-0.255854392820377,0.3667949422695415,0.44721359549995804
main_t1_1,1.0,0.8429859719438878,2,-0.25347906199841236,0.3684404499079941,0.44721359549995804
main_t1_1,1.0,0.8476953907815632,2,-0.25109042400097453,0.3700724239591635,0.447213595499958
main_t1_1,1.0,0.8524048096192385,2,-0.2486884788280636,0.37169078613571227,0.447213595499958
main_t1_1,1.0,0.8571142284569139,2,-0.24627322647967945,0.37329545660145474,0.44721359549995804
main_t1_1,1.0,0.8618236472945893,2,-0.24384466695582216,0.3748863539757139,0.44721359549995804
main_t1_1,1.0,0.8665330661322646,2,-0.24140280025649163,0.3764633953365512,0.447213595499958
main_t1_1,1.0,0.87124248496994,2,-0.23894762638168787,0.3780264962228936,0.44721359549995804
main_t1_1,1.0,0.8759519038076152,2,-0.236479145331411,0.37957557063557906,0.44721359549995804
main_t1_1,1.0,0.8806613226452906,2,-0.23399735710566086,0.38111053103734344,0.44721359549995804
main_t1_1,1.0,0.885370741482966,2,-0.23150226170443758,0.38263128835176324,0.44721359549995804
main_t1_1,1.0,0.8900801603206413,2,-0.22899385912774117,0.38413775196117383,0.44721359549995804
main_t1_1,1.0,0.8947895791583167,2,-0.22647214937557147,0.38562982970357584,0.44721359549995804
main_t1_1,1.0,0.899498997995992,2,-0.22393713244792862,0.38710742786854263,0.44721359549995804
main_t1_1,1.0,0.9042084168336674,2,-0.22138880834481256,0.3885704511921409,0.4472135954999581
main_t1_1,1.0,0.9089178356713428,2,-0.21882717706622323,0.39001880285087265,0.44721359549995804
main_t1_1,1.0,0.913627254509018,2,-0.21625223861216092,0.3914523844546474,0.44721359549995804
main_t1_1,1.0,0.9183366733466934,2,-0.21366399298262528,0.3928710960387907,0.44721359549995804
main_t1_1,1.0,0.9230460921843687,2,-0.21106244017761647,0.39427483605509256,0.44721359549995804
main_t1_1,1.0,0.9277555110220441,2,-0.20844758019713444,0.3956635013619013,0.44721359549995804
main_t1_1,1.0,0.9324649298597195,2,-0.2058194130411792,0.39703698721326275,0.44721359549995804
main_t1_1,1.0,0.9371743486973948,2,-0.20317793870975087,0.39839518724710615,0.44721359549995804
main_t1_1,1.0,0.9418837675350702,2,-0.20052315720284922,0.39973799347247624,0.447213595499958
main_t1_1,1.0,0.9465931863727455,2,-0.19785506852047455,0.40106529625580717,0.44721359549995804
main_t1_1,1.0,0.9513026052104209,2,-0.19517367266262653,0.4023769843062373,0.4472135954999579
main_t1_1,1.0,0.9560120240480963,2,-0.19247896962930539,0.40367294465995734,0.447213595499958
main_t1_1,1.0,0.9607214428857715,2,-0.189770959420511,0.40495306266358677,0.44721359549995804
main_t1_1,1.0,0.9654308617234469,2,-0.1870496420362435,0.40621722195657,0.44721359549995804
main_t1_1,1.0,0.9701402805611223,2,-0.18431501747650272,0.4074653044525835,0.44721359549995804
main_t1_1,1.0,0.9748496993987976,2,-0.18156708574128885,0.4086971903199428,0.44721359549995804
main_t1_1,1.0,0.979559118236473,2,-0.17880584683060172,0.40991275796099763,0.4472135954999579
main_t1_1,1.0,0.9842685370741483,2,-0.1760313007444415,0.4111118839905021,0.44721359549995804
main_t1_1,1.0,0.9889779559118237,2,-0.17324344748280796,0.4122944432129442,0.44721359549995804
main_t1_1,1.0,0.9936873747494991,2,-0.17044228704570127,0.41346030859881927,0.44721359549995804
main_t1_1,1.0,0.9983967935871744,2,-0.1676278194331215,0.41460935125982973,0.44721359549995804
main_t1_1,1.0,1.0031062124248498,2,-0.16480004464506837,0.4157414404229912,0.44721359549995804
main_t1_1,1.0,1.007815631262525,2,-0.16195896268154217,0.41685644340362416,0.44721359549995804
main_t1_1,1.0,1.0125250501002006,2,-0.15910457354254265,0.41795422557721046,0.44721359549995804
main_t1_1,1.0,1.0172344689378758,2,-0.15623687722807003,0.41903465035008863,0.44721359549995804
main_t1_1,1.0,1.0219438877755511,2,-0.1533558737381242,0.4200975791289645,0.44721359549995804
main_t1_1,1.0,1.0266533066132264,2,-0.15046156307270525,0.42114287128920797,0.447213595499958
main_t1_1,1.0,1.031362725450902,2,-0.14755394523181292,0.42217038414190927,0.44721359549995804
main_t1_1,1.0,1.0360721442885772,2,-0.1446330202154476,0.4231799728996612,0.44721359549995804
main_t1_1,1.0,1.0407815631262525,2,-0.14169878802360908,0.42417149064103826,0.44721359549995804
main_t1_1,1.0,1.045490981963928,2,-0.13875124865629715,0.4251447882737345,0.4472135954999581
main_t1_1,1.0,1.0502004008016033,2,-0.1357904021135123,0.4260997144963262,0.44721359549995804
main_t1_1,1.0,1.0549098196392785,2,-0.13281624839525413,0.4270361157586209,0.4472135954999581
main_t1_1,1.0,1.059619238476954,2,-0.12982878750152269,0.42795383622054906,0.44721359549995804
main_t1_1,1.0,1.0643286573146293,2,-0.12682801943231817,0.42885271770956007,0.44721359549995804
main_t1_1,1.0,1.0690380761523046,2,-0.12381394418764054,0.42973259967647315,0.44721359549995804
main_t1_1,1.0,1.07374749498998,2,-0.1207865617674896,0.4305933191497384,0.44721359549995804
main_t1_1,1.0,1.0784569138276554,2,-0.1177458721718654,0.4314347106880563,0.44721359549995804
main_t1_1,1.0,1.0831663326653307,2,-0.11469187540076813,0.43225660633130264,0.44721359549995804
main_t1_1,1.0,1.087875751503006,2,-0.1116245714541977,0.4330588355497054,0.44721359549995804
main_t1_1,1.0,1.0925851703406815,2,-0.10854396033215387,0.43384122519121193,0.44721359549995804
main_t1_1,1.0,1.0972945891783568,2,-0.10545004203463709,0.43460359942698745,0.44721359549995804
main_t1_1,1.0,1.102004008016032,2,-0.10234281656164705,0.43534577969497895,0.44721359549995804
main_t1_1,1.0,1.1067134268537075,2,-0.09922228391318365,0.43606758464147694,0.44721359549995804
main_t1_1,1.0,1.1114228456913828,2,-0.09608844408924726,0.43676883006060274,0.44721359549995804
main_t1_1,1.0,1.1161322645290581,2,-0.09294129708983771,0.4374493288316472,0.44721359549995804
main_t1_1,1.0,1.1208416833667336,2,-0.08978084291495475,0.4381088908541806,0.44721359549995804
main_t1_1,1.0,1.125551102204409,2,-0.08660708156459879,0.43874732298085073,0.4472135954999579
main_t1_1,1.0,1.1302605210420842,2,-0.08342001303876961,0.43936442894778316,0.44721359549995804
main_t1_1,1.0,1.1349699398797595,2,-0.08021963733746723,0.43996000930248796,0.44721359549995804
main_t1_1,1.0,1.139679358717435,2,-0.0770059544606915,0.44053386132918093,0.44721359549995804
main_t1_1,1.0,1.1443887775551103,2,-0.07377896440844277,0.4410857789714126,0.44721359549995804
main_t1_1,1.0,1.1490981963927855,2,-0.0705386671807209,0.4416155527519016,0.4472135954999581
main_t1_1,1.0,1.153807615230461,2,-0.0672850627775256,0.44212296968945697,0.447213595499958
main_t1_1,1.0,1.1585170340681363,2,-0.0640181511988573,0.4426078132128717,0.44721359549995804
main_t1_1,1.0,1.1632264529058116,2,-0.0607379324447158,0.4430698630716619,0.44721359549995804
main_t1_1,1.0,1.1679358717434871,2,-0.05744440651510095,0.44350889524352033,0.447213595499958
main_t1_1,1.0,1.1726452905811624,2,-0.054137573410013025,0.4439246818383446,0.4472135954999579
main_t1_1,1.0,1.1773547094188377,2,-0.05081743312945196,0.44431699099869426,0.44721359549995804
main_t1_1,1.0,1.182064128256513,2,-0.04748398567341768,0.4446855867965216,0.44721359549995804
main_t1_1,1.0,1.1867735470941885,2,-0.04413723104191006,0.4450302291260147,0.44721359549995804
main_t1_1,1.0,1.1914829659318638,2,-0.040777169234929425,0.44535067359237934,0.44721359549995804
main_t1_1,1.0,1.196192384769539,2,-0.03740380025247559,0.44564667139637987,0.44721359549995804
main_t1_1,1.0,1.2009018036072145,2,-0.03401712409454841,0.44591796921444665,0.44721359549995804
main_t1_1,1.0,1.2056112224448898,2,-0.030617140761148215,0.4461643090741483,0.44721359549995804
main_t1_1,1.0,1.2103206412825651,2,-0.027203850252274814,0.4463854282248154,0.447213595499958
main_t1_1,1.0,1.2150300601202406,2,-0.023777252567928002,0.44658105900308964,0.44721359549995804
main_t1_1,1.0,1.219739478957916,2,-0.020337347708108248,0.44675092869315847,0.447213595499958
main_t1_1,1.0,1.2244488977955912,2,-0.016884135672815218,0.4468947593814253,0.44721359549995804
main_t1_1,1.0,1.2291583166332667,2,-0.013417616462048912,0.4470122678053449,0.44721359549995804
main_t1_1,1.0,1.233867735470942,2,-0.009937790075809529,0.4471031651961426,0.44721359549995804
main_t1_1,1.0,1.2385771543086173,2,-0.006444656514097004,0.4471671571151166,0.44721359549995804
main_t1_1,1.0,1.2432865731462925,2,-0.0029382157769112685,0.4472039432832054,0.44721359549995804
main_t1_1,1.0,1.247995991983968,2,0.000581532135747942,-0.4472132174034832,0.447213595499958
main_t1_1,1.0,1.2527054108216433,2,0.004114587223879963,-0.4471946669762254,0.44721359549995804
main_t1_1,1.0,1.2574148296593186,2,0.007660949487485259,-0.4471479731061634,0.4472135954999579
main_t1_1,1.0,1.2621242484969941,2,0.011220618926563964,-0.4470728103015267,0.447213595499958
main_t1_1,1.0,1.2668336673346694,2,0.01479359554111568,-0.4469688462644415,0.447213595499958
main_t1_1,1.0,1.2715430861723447,2,0.01837987933114054,-0.446835741672231,0.44721359549995804
main_t1_1,1.0,1.2762525050100202,2,0.021979470296638808,-0.44667314994913143,0.44721359549995804
main_t1_1,1.0,1.2809619238476955,2,0.025592368437610084,-0.4464807170279067,0.44721359549995804
main_t1_1,1.0,1.2856713426853708,2,0.029218573754054504,-0.44625808110081205,0.44721359549995804
main_t1_1,1.0,1.290380761523046,2,0.0328580862459722,-0.4460048723593189,0.44721359549995804
main_t1_1,1.0,1.2950901803607215,2,0.03651090591336317,-0.44572071272197533,0.4472135954999581
main_t1_1,1.0,1.2997995991983968,2,0.04017703275622715,-0.4454052155497341,0.447213595499958
main_t1_1,1.0,1.304509018036072,2,0.043856466774564416,-0.4450579853480348,0.447213595499958
main_t1_1,1.0,1.3092184368737476,2,0.04754920796837508,-0.4446786174548764,0.44721359549995804
main_t1_1,1.0,1.313927855711423,2,0.051255256337658754,-0.4442666977140657,0.4472135954999581
main_t1_1,1.0,1.3186372745490982,2,0.054974611882415446,-0.44382180213276795,0.447213595499958
main_t1_1,1.0,1.3233466933867737,2,0.05870727460264567,-0.4433434965224252,0.4472135954999581
main_t1_1,1.0,1.328056112224449,2,0.06245324449834878,-0.4428313361220382,0.44721359549995804
main_t1_1,1.0,1.3327655310621243,2,0.06621252156952516,-0.44228486520273924,0.44721359549995804
main_t1_1,1.0,1.3374749498997998,2,0.06998510581617481,-0.4417036166525002,0.4472135954999579
main_t1_1,1.0,1.342184368737475,2,0.07377099723829762,-0.4410871115397356,0.44721359549995804
main_t1_1,1.0,1.3468937875751503,2,0.07757019583589356,-0.440434858654468,0.4472135954999581
main_t1_1,1.0,1.3516032064128256,2,0.08138270160896265,-0.4397463540256208,0.44721359549995804
main_t1_1,1.0,1.3563126252505011,2,0.08520851455750515,-0.43902108041289256,0.447213595499958
main_t1_1,1.0,1.3610220440881764,2,0.08904763468152065,-0.4382585067715475,0.44721359549995804
main_t1_1,1.0,1.3657314629258517,2,0.09290006198100943,-0.4374580876883232,0.44721359549995804
main_t1_1,1.0,1.3704408817635272,2,0.09676579645597148,-0.43661926278651697,0.44721359549995804
main_t1_1,1.0,1.3751503006012025,2,0.10064483810640655,-0.4357414560981492,0.447213595499958
main_t1_1,1.0,1.3798597194388778,2,0.1045371869323149,-0.4348240754009354,0.44721359549995804
main_t1_1,1.0,1.3845691382765533,2,0.10844284293369652,-0.4338665115176068,0.4472135954999579
main_t1_1,1.0,1.3892785571142285,2,0.11236180611055115,-0.4328681375749143,0.447213595499958
main_t1_1,1.0,1.3939879759519038,2,0.11629407646287905,-0.43182830821941964,0.44721359549995804
main_t1_1,1.0,1.398697394789579,2,0.12023965399067997,-0.43074635878693346,0.44721359549995804
main_t1_1,1.0,1.4034068136272546,2,0.12419853869395443,-0.42962160442217795,0.447213595499958
main_t1_1,1.0,1.40811623246493,2,0.1281707305727019,-0.42845333914495276,0.447213595499958
main_t1_1,1.0,1.4128256513026052,2,0.1321562296269225,-0.4272408348587436,0.44721359549995804
main_t1_1,1.0,1.4175350701402807,2,0.1361550358566164,-0.4259833402973449,0.44721359549995804
main_t1_1,1.0,1.422244488977956,2,0.14016714926178342,-0.424680079904656,0.44721359549995804
main_t1_1,1.0,1.4269539078156313,2,0.14419256984242373,-0.4233302526423523,0.44721359549995804
main_t1_1,1.0,1.4316633266533068,2,0.14823129759853731,-0.421933030719632,0.44721359549995804
main_t1_1,1.0,1.436372745490982,2,0.15228333253012388,-0.42048755823867107,0.44721359549995804
main_t1_1,1.0,1.4410821643286573,2,0.1563486746371835,-0.418992949748795,0.44721359549995804
main_t1_1,1.0,1.4457915831663328,2,0.16042732391971665,-0.41744828870167666,0.44721359549995804
main_t1_1,1.0,1.450501002004008,2,0.1645192803777228,-0.415852625799088,0.44721359549995804
main_t1_1,1.0,1.4552104208416834,2,0.16862454401120222,-0.41420497722385496,0.44721359549995804
main_t1_1,1.0,1.4599198396793587,2,0.17274311482015467,-0.41250432274369075,0.4472135954999581
main_t1_1,1.0,1.4646292585170342,2,0.17687499280458063,-0.410749603676473,0.44721359549995804
main_t1_1,1.0,1.4693386773547095,2,0.18102017796447936,-0.4089397207042968,0.447213595499958
main_t1_1,1.0,1.4740480961923847,2,0.18517867029985163,-0.4070735315222287,0.44721359549995804
main_t1_1,1.0,1.4787575150300603,2,0.1893504698106969,-0.40514984830611556,0.44721359549995804
main_t1_1,1.0,1.4834669338677355,2,0.19353557649701544,-0.4031674349820034,0.44721359549995804
main_t1_1,1.0,1.4881763527054108,2,0.197733990358807,-0.4011250042776981,0.44721359549995804
main_t1_1,1.0,1.4928857715430863,2,0.20194571139607212,-0.3990212145346841,0.447213595499958
main_t1_1,1.0,1.4975951903807616,2,0.20617073960881024,-0.39685466625599386,0.44721359549995804
