t1,branch_id,band_index,real_E,imag_E,abs_E
1.7599999999999998,63,63,2.480558370458453,0.0,2.480558370458453
1.7599999999999998,64,64,-2.511380101119774,-0.0,2.511380101119774
1.7599999999999998,65,65,2.511380101119774,0.0,2.511380101119774
1.7599999999999998,66,66,-2.5387089596119763,-0.0,2.5387089596119763
1.7599999999999998,67,67,2.5387089596119763,0.0,2.5387089596119763
1.7599999999999998,68,69,-2.562494817875399,-0.0,2.562494817875399
1.7599999999999998,69,68,2.562494817875399,0.0,2.562494817875399
1.7599999999999998,70,70,-2.5826943540487717,-0.0,2.5826943540487717
1.7599999999999998,71,71,2.5826943540487717,0.0,2.5826943540487717
1.7599999999999998,72,72,-2.599270992672586,-0.0,2.599270992672586
1.7599999999999998,73,73,2.599270992672586,0.0,2.599270992672586
1.7599999999999998,74,74,-2.612194859881801,-0.0,2.612194859881801
1.7599999999999998,75,75,2.612194859881801,0.0,2.612194859881801
1.7599999999999998,76,76,-2.621442750500156,-0.0,2.621442750500156
1.7599999999999998,77,77,2.621442750500156,0.0,2.621442750500156
1.7599999999999998,78,78,-2.626998104689519,-0.0,2.626998104689519
1.7599999999999998,79,79,2.626998104689519,0.0,2.626998104689519
1.7800000000000002,0,0,0.6573262890092503,0.0,0.6573262890092503
1.7800000000000002,1,1,-0.6573262890092503,-0.0,0.6573262890092503
1.7800000000000002,2,10,-0.8644975993650644,-0.0,0.8644975993650644
1.7800000000000002,3,11,0.8644975993650644,0.0,0.8644975993650644
1.7800000000000002,4,16,-1.0703969285524524,-0.0,1.0703969285524524
1.7800000000000002,5,17,1.0703969285524524,0.0,1.0703969285524524
1.7800000000000002,6,23,-1.2967118195209384,-0.0,1.2967118195209384
1.7800000000000002,7,22,1.2967118195209384,0.0,1.2967118195209384
1.7800000000000002,8,21,-1.220311272337986,-0.0,1.220311272337986
1.7800000000000002,9,25,1.3733297086502578,0.0,1.3733297086502578
1.7800000000000002,10,24,-1.3733297086502578,-0.0,1.3733297086502578
1.7800000000000002,11,20,1.220311272337986,0.0,1.220311272337986
1.7800000000000002,12,7,-0.7532397598223592,-0.0,0.7532397598223592
1.7800000000000002,13,6,0.7532397598223592,0.0,0.7532397598223592
1.7800000000000002,14,18,-1.1446603233718293,-0.0,1.1446603233718293
1.7800000000000002,15,19,1.1446603233718293,0.0,1.1446603233718293
1.7800000000000002,16,27,-1.449716041414196,-0.0,1.449716041414196
1.7800000000000002,17,8,0.8052930066749953,0.0,0.8052930066749953
1.7800000000000002,18,9,-0.8052930066749953,-0.0,0.8052930066749953
1.7800000000000002,19,26,1.449716041414196,0.0,1.449716041414196
1.7800000000000002,20,14,-0.9982921271073717,-0.0,0.9982921271073717
1.7800000000000002,21,15,0.9982921271073717,0.0,0.9982921271073717
1.7800000000000002,22,13,-0.9292815741027454,-0.0,0.9292815741027454
1.7800000000000002,23,12,0.9292815741027454,0.0,0.9292815741027454
1.7800000000000002,24,29,-1.5254876530516817,-0.0,1.5254876530516817
1.7800000000000002,25,28,1.5254876530516817,0.0,1.5254876530516817
1.7800000000000002,26,5,-0.7100766253034567,-0.0,0.7100766253034567
1.7800000000000002,27,4,0.7100766253034567,0.0,0.7100766253034567
1.7800000000000002,28,30,-1.6003134595094688,-0.0,1.6003134595094688
1.7800000000000002,29,31,1.6003134595094688,0.0,1.6003134595094688
