mean_phonon,n60_anharmonic,n60_total,n80_anharmonic,n80_total,parameter_match
6.04394081474681,0.009465149918207438,0.021810193904041104,0.0023982265591142244,0.007689182214620288,proxy_model
6.170449034234977,0.009816129160803547,0.022161173146637216,0.0024884828114424854,0.007779438466948549,proxy_model
6.299605249474366,0.01018085497827169,0.022525898964105357,0.0025823762766157207,0.007873331932121783,proxy_model
6.43146488675685,0.01055985487152775,0.022904898857361418,0.002680054946405653,0.007971010601911716,proxy_model
6.566084532524901,0.010953675029617777,0.02329871901545144,0.0027816727756493674,0.008072628431155431,proxy_model
6.703521957655166,0.011362880847751073,0.02370792483358474,0.002887389913706903,0.008178345569212967,proxy_model
6.843836142250356,0.011788057446689168,0.024133101432522834,0.002997372944065402,0.008288328599571466,proxy_model
6.987087300950051,0.01222981019208003,0.024574854177913698,0.003111795132300881,0.008402750787806945,proxy_model
7.1333369087713026,0.012688765212174971,0.025033809198008638,0.0032308366826069223,0.008521792338112986,proxy_model
7.282647727490113,0.013165569912203454,0.02551061389803712,0.003354685003096886,0.00864564065860295,proxy_model
7.435083832575127,0.013660893483507805,0.026005937469341472,0.00348353498008249,0.008774490635588553,proxy_model
7.59071064068505,0.01417542740535529,0.026520471391188957,0.0036175892615267816,0.008908544917032845,proxy_model
7.749594937741685,0.014709885937149463,0.02705492992298313,0.0037570585498635247,0.009048014205369588,proxy_model
7.911804907590518,0.015265006598554209,0.027610050584387875,0.0039021619043674437,0.009193117559873508,proxy_model
8.077410161261248,0.015841550634824914,0.028186594620658582,0.0040531270532510304,0.009344082708757095,proxy_model
8.24648176684076,0.01644030346440862,0.028785347450242284,0.004210190715652919,0.009501146371158982,proxy_model
8.4190922799714,0.01706207510563125,0.029407119091464914,0.004373598933670571,0.009664554589176633,proxy_model
8.595315774987606,0.017707700579033574,0.030052744564867243,0.004543607414575667,0.00983456307008173,proxy_model
8.775227876704273,0.018378040281648893,0.03072308426748256,0.0047204818833341,0.010011437538840163,proxy_model
8.958905792870514,0.01907398032923619,0.031419024315069856,0.004904498445533841,0.010195454101039905,proxy_model
9.1464283473027,0.019796432862190006,0.032141476848023674,0.005095943960802404,0.010386899616308468,proxy_model
9.337876013711035,0.02054633631054717,0.032891380296380834,0.005295116426771741,0.010586072082277805,proxy_model
9.533330950234157,0.02132465561319801,0.033669699599031676,0.005502325373621239,0.010793281029127303,proxy_model
9.732877034696616,0.022132382386089014,0.03447742637192268,0.005717892269199248,0.011008847924705311,proxy_model
9.936599900604316,0.022970535033875236,0.0353155790197089,0.0059421509346896835,0.011233106590195746,proxy_model
10.144586973893425,0.02384015879914644,0.03618520278498011,0.006175447970752787,0.01146640362625885,proxy_model
10.356927510448443,0.024742325743011502,0.03708736972884517,0.00641814319402735,0.011709098849533413,proxy_model
10.57371263440564,0.025678134650485254,0.03802317863631892,0.006670610083835839,0.011961565739341902,proxy_model
10.795035377258182,0.026648710853780268,0.03899375483961393,0.006933236238882932,0.012224191894388996,proxy_model
11.020990717779815,0.02765520596626919,0.040000249952102856,0.007206423843682337,0.0124973794991884,proxy_model
