mean_phonon,low_l_n60_4K,circ60_300K,circ60_4K,circ60_anharmonic,circ80_300K,circ80_4K,circ80_anharmonic
2.016054038329225,0.014021423605794907,0.0009303063605377725,0.0005348212187814677,0.0005138132567669535,0.0003928976465383346,0.0002312388094434468,0.00022625875456328318
2.0582528974177623,0.014067847135130119,0.0009445682831252136,0.0005490831413689088,0.0005280751793543946,0.00039918151400521705,0.0002375226769103292,0.00023254262203016557
2.101335038241075,0.014116029775784755,0.0009593725756541705,0.0005638874338978657,0.0005428794718833515,0.0004057045645005274,0.00024404572740563955,0.00023906567252547593
2.145318949133676,0.014166041177563524,0.0009747408604020029,0.0005792557186456981,0.0005582477566311839,0.0004124763494829125,0.0002508175123880246,0.000245837457507861
2.1902235054170416,0.01421795379780885,0.0009906956429400725,0.0005952105011837678,0.0005742025391692536,0.00041950681187391114,0.00025784797477902325,0.00025286791989885966
2.2360679774997894,0.014271843014049454,0.0010072603485347096,0.0006117752067784047,0.0005907672447638905,0.0004268063022942344,0.0002651474651993466,0.000260167410319183
2.2828720391474144,0.014327787241021055,0.0010244593600422028,0.0006289742182858981,0.0006079662562713839,0.0004343855959750947,0.0002727267588802069,0.0002677467040000433
2.3306557759251145,0.014385868052214036,0.001042318057357903,0.0006468329156015981,0.000625824953587084,0.00044225591037247143,0.0002805970732775836,0.00027561701839742
2.3794396938173437,0.014446170306107004,0.0010608628584818291,0.0006653777167255243,0.0006443697547110102,0.000450428923513332,0.00028877008641844417,0.0002837900315382806
2.4292447280277774,0.014508782277249284,0.0010801212622655425,0.0006846361205092375,0.0006636281584947234,0.0004589167931040002,0.00029725795600911236,0.00029227790112894877
2.4800922519634816,0.01457379579235948,0.0011001218929075,0.0007046367511511951,0.000683628789136681,0.00046773217643208346,0.00030607333933719557,0.000301093284457032
2.5320040864071225,0.014641306371611179,0.0011208945462666316,0.0007254094045103268,0.0007044014424958127,0.0004768882510946355,0.0003152294139997476,0.000310249359119584
2.585002508881176,0.014711413375280844,0.0011424702380665075,0.0007469850963102027,0.0007259771342956885,0.00048639873658654824,0.00032473989949166035,0.00031975984461149676
2.6391102632081354,0.014784220155936757,0.0011648812540651404,0.0007693961123088357,0.0007483881502943216,0.0004962779167845267,0.0003346190796896388,0.0003296390248094752
2.6943505692708274,0.014859834216351547,0.0011881612022682621,0.0007926760605119572,0.000771668098497443,0.0005065406633634211,0.00034488182626853326,0.00033990177138836967
2.7507471329770294,0.014938367373324418,0.0012123450672667682,0.0008168599255104633,0.0007958519634959491,0.0005172024601831569,0.000355543623088269,0.00035056356820810543
2.8083241564326573,0.015019935927602526,0.001237469266781983,0.0008419841250256782,0.0008209761630111641,0.0005282794286860282,0.0003666205915911403,0.0003616405367109767
2.8671063483278965,0.015104660840094104,0.001263571710505421,0.0008680865687491162,0.000847078606734602,0.0005397883543457046,0.0003781295172508168,0.0003731494623706532
2.927118934540718,0.015192667914568806,0.0012906918613228512,0.0008952067195665465,0.0008741987575520324,0.0005517467142109341,0.00039008787711604625,0.00038510782223588266
2.98838766896236,0.015284087987043397,0.001318870799015688,0.0009233856572593831,0.0009023776952448689,0.0005641727055886339,0.000402513868493746,0.0003975338136135824
3.0509388445493864,0.015379057122053043,0.001348151286536003,0.0009526661447796981,0.000931658182765184,0.0005770852759128135,0.00041542643881792567,0.0004104463839377621
3.1147993046070845,0.015477716816010432,0.0013785778389548702,0.0009830926971985655,0.0009620847351840513,0.0005905041538476094,0.0004288453167527215,0.0004238652618725579
3.179996454309043,0.015580214207856349,0.0014101967951871918,0.0010147116534308868,0.0009937036914163728,0.0006044498816745929,0.000442791044579705,0.0004378109896995414
3.2465582724578486,0.01568670229720616,0.0014430563925997314,0.0010475712508434265,0.0010265632888289125,0.0006189438490164829,0.00045728501192159504,0.00045230495704143145
3.3145133234919526,0.015797340170197176,0.0014772068446127036,0.0010817217028563986,0.0010607137408418846,0.0006340083279514125,0.00047234949085652464,0.00046736943597636106
3.3838907697438563,0.015912293233241403,0.0015127004214089876,0.0011172152796526827,0.0010962073176381687,0.000649666509574005,0.0004880076724791171,0.0004830276175989535
