t_over_T,g_plus,g_minus,r_plus,r_minus,concurrence
0.74,0.3969460713784555,0.10305392862154447,0.11041226195706005,0.38958773804293995,0.43866229749685015
0.7425,0.39810295776924187,0.1018970422307581,0.10893469347033832,0.39106530652966165,0.44473995179339504
0.745,0.3992698196338891,0.1007301803661109,0.10745690215525838,0.3925430978447416,0.4508610148509174
0.7475,0.40044645786649885,0.09955354213350115,0.10597895703252022,0.39402104296747975,0.45702507459172326
0.75,0.40163266492815836,0.09836733507184164,0.10450093247457795,0.3954990675254221,0.46323168444947105
0.7525000000000001,0.4028282247337315,0.0971717752662685,0.10302290839401435,0.39697709160598565,0.4694803621923796
0.755,0.4040329125446006,0.09596708745539942,0.10154497043190627,0.39845502956809375,0.4757705887281721
0.7575000000000001,0.40524649486770914,0.09475350513229086,0.10006721014580508,0.3999327898541949,0.48210180689197096
0.76,0.4064687293612545,0.0935312706387455,0.09858972519694217,0.4014102748030578,0.488473420218595
0.7625000000000001,0.4076993647473862,0.09230063525261378,0.09711261953624561,0.4028873804637544,0.4948847917007988
0.765,0.4089381407322601,0.09106185926773991,0.09563600358874427,0.40436399641125575,0.5013352425352042
0.7675000000000001,0.41018478793380597,0.089815212066194,0.09415999443590983,0.40584000556409017,0.5078240508577796
0.77,0.4114390278175595,0.0885609721824405,0.09268471599547795,0.40731528400452205,0.514350450470996
0.7725,0.41270057264091137,0.08729942735908863,0.09121029919826812,0.4087897008017319,0.5209136295648651
0.775,0.41396912540612474,0.08603087459387523,0.08973688216150794,0.41026311783849206,0.5275127294343234
0.7775,0.41524437982246687,0.0847556201775331,0.08826461035815258,0.4117353896418474,0.534146843195564
0.78,0.41652602027779856,0.08347397972220144,0.08679363678167493,0.41320636321832505,0.5408150145041709
0.7825,0.41781372181996046,0.08218627818003951,0.08532412210578846,0.41467587789421156,0.5475162362780646
0.785,0.41910715014828936,0.08089284985171064,0.08385623483855228,0.4161437651614477,0.5542494494284647
0.7875,0.4204059616155893,0.07959403838441068,0.0823901514702968,0.4176098485297032,0.5610135416023352
0.79,0.4217098032408798,0.07829019675912019,0.08092605661479485,0.41907394338520515,0.567807345939921
0.7925,0.4230183127332268,0.07698168726677318,0.07946414314310035,0.42053585685689965,0.5746296398512158
0.795,0.42433111852696237,0.0756688814730376,0.07800461230945907,0.4219953876905409,0.5814791438154457
0.7975,0.4256478398285799,0.07435216017142013,0.07654767386869854,0.42345232613130146,0.5883545202077693
0.8,0.426968086675585,0.073031913324415,0.07509354618449371,0.4249064538155063,0.5952543721577027
0.8025,0.42829146000756946,0.07170853999243054,0.07364245632790237,0.42635754367209766,0.6021772424439041
0.805,0.42961755174975913,0.07038244825024084,0.07219464016556404,0.42780535983443596,0.6091216124301854
0.8075,0.4309459449092752,0.06905405509072479,0.07075034243695494,0.42924965756304506,0.6160859010477479
0.81,0.43227621368433217,0.06772378631566783,0.06930981682009185,0.43069018317990815,0.6230684638289483
0.8125,0.43360792358657585,0.06639207641342412,0.06787332598508694,0.43212667401491306,0.6300675919979224
0.8150000000000001,0.43494063157675333,0.0650593684232467,0.06644114163495385,0.43355885836504615,0.6370815116236368
0.8175,0.43627388621388097,0.063726113786119,0.06501354453308,0.43498645546692,0.6441083828411307
0.8200000000000001,0.43760722781806316,0.06239277218193681,0.06359082451678724,0.4364091754832128,0.6511462991466773
0.8225,0.438940188647089,0.061059811352911,0.06217328049641532,0.43782671950358465,0.6581932867729908
0.8250000000000001,0.4402722930869163,0.05972770691308374,0.0607612204393784,0.43923877956062163,0.6652473041503708
0.8275,0.44160305785612686,0.05839694214387314,0.05935496133866194,0.4406450386613381,0.6723062414600647
0.8300000000000001,0.44293199222441604,0.057068007775583934,0.05795482916524611,0.4420451708347539,0.679367920286034
0.8325,0.4442585982451521,0.0557414017548479,0.05656115880396562,0.4434388411960344,0.686430093371309
0.835,0.4455823710020206,0.05441762899797942,0.05517429397233667,0.44482570602766336,0.6934904444853073
0.8375,0.4469027988697376,0.05309720113026237,0.05379458712191493,0.4462054128780851,0.7005465884083153
0.84,0.4482193637887931,0.05178063621120685,0.05242239932177173,0.44757760067822827,0.707596071039383
0.8425,0.449531541554158,0.050468458445841996,0.05105810012370965,0.44894189987629035,0.7146363696337368
0.845,0.45083880211785604,0.04916119788214396,0.049702067408877865,0.45029793259112216,0.7216648931759058
0.8475,0.45214060990528193,0.047859390094718096,0.04835468721547509,0.4516453127845249,0.7286789828943177
0.85,0.45343642414510793,0.04656357585489207,0.04701635354727671,0.45298364645272327,0.7356759129232965
0.8525,0.45472569921259953,0.04527430078740047,0.045687468162759065,0.45431253183724096,0.7426528911179222
0.855,0.4560078849861271,0.0439921150138729,0.04436844034463808,0.45563155965536195,0.7496070600271542
0.8575,0.45728242721663104,0.042717572783368934,0.04305968664968843,0.4569403133503116,0.7565354980302776
0.86,0.4585487679097675,0.04145123209023249,0.04176163063875529,0.45823836936124474,0.7634352206414298
0.8625,0.4598063457204328,0.040193654279567254,0.0404747025869199,0.4595252974130801,0.7703031819865929
0.865,0.4610545963593292,0.03894540364067081,0.03919933917383822,0.4608006608261618,0.7771362764571594
0.8675,0.46229295301121187,0.037707046988788157,0.03793598315431723,0.46206401684568277,0.7839313405436775
0.87,0.4635208467644174,0.03647915323558262,0.03668508300925702,0.463314916990743,0.7906851548527726
0.8725,0.4647377070512513,0.03526229294874869,0.03544709257713857,0.4645529074228614,0.7973944463101381
0.875,0.46594296209877706,0.034057037901222914,0.034222470666298466,0.46577752933370153,0.8040558905515935
0.8775000000000001,0.4671360393895219,0.03286396061047808,0.03301168064828902,0.466988319351711,0.8106661145037223
0.88,0.46831636613158345,0.03168363386841658,0.031815190032684626,0.4681848099673154,0.8172216991550222
0.8825000000000001,0.4694833697375953,0.030516630262404726,0.03063347002375391,0.46936652997624606,0.8237191825181045
0.885,0.4706364783119769,0.029363521688023086,0.02946699505948211,0.47053300494051786,0.8301550627822665
0.8875000000000001,0.4717751211458713,0.028224878854128693,0.028316242333485037,0.47168375766651494,0.8365258016554226
0.89,0.47289872921914156,0.027101270780858472,0.02718169130042386,0.47281830869957614,0.8428278278938155
0.8925000000000001,0.474006735708777,0.025993264291223006,0.02606382316558495,0.473936176834415,0.8490575410168955
0.895,0.4750985765030309,0.02490142349696911,0.024963120359356217,0.4750368796406438,0.8552113152036224
0.8975,0.47617369072058946,0.02382630927941054,0.023880065997387567,0.47611993400261243,0.8612855033669679
0.9,0.4772315212340503,0.022768478765949646,0.022815143327284598,0.4771848566727154,0.8672764414005134
0.9025,0.4782715151969661,0.021728484803033882,0.021768835162741945,0.478231164837258,0.8731804525927405
0.905,0.47929312457368867,0.020706875426311333,0.020741623306080648,0.47925837669391935,0.8789938522013924
0.9075,0.48029580667123334,0.01970419332876666,0.019733987960206784,0.48026601203979324,0.8847129521807638
0.91,0.4812790246723627,0.01872097532763728,0.018746407131063764,0.4812535928689362,0.8903340660548509
0.9125,0.4822422481690759,0.017757751830924068,0.017779356021700027,0.4822206439783,0.8958535139249103
0.915,0.48318495369567627,0.01681504630432376,0.016833306419121313,0.4831666935808787,0.9012676276044763
0.9175,0.484106625260575,0.01589337473942501,0.01590872607514482,0.4840912739248552,0.9065727558691409
0.92,0.48500675487598427,0.01499324512401573,0.015006078082510421,0.4849939219174896,0.9117652698108
0.9225,0.48588484308463786,0.014115156915362137,0.01412582024754716,0.48587417975245284,0.9168415682835409
0.925,0.4867403994826769,0.013259600517323111,0.013268404460726052,0.4867315955392739,0.9217980834295678
0.9275,0.48757294323783057,0.01242705676216943,0.012434276066462746,0.48756572393353725,0.9266312862698778
0.93,0.4883820036020208,0.011617996397979252,0.011623873233561177,0.4883761267664388,0.931337692347555
0.9325,0.48916712041751775,0.010832879582482219,0.010837626327713595,0.48916237367228643,0.9359138674073396
0.935,0.4899278446157791,0.010072155384220932,0.010075957287488918,0.4899240427125111,0.9403564330982326
0.9375,0.4906637387081013,0.009336261291898684,0.009339279005261159,0.49066072099473884,0.9446620726801165
0.9400000000000001,0.4913743772672291,0.008625622732770899,0.008627994714533238,0.49137200528546676,0.9488275367234621
0.9425,0.49205934739906454,0.00794065260093546,0.007942497385123093,0.4920575026148769,0.9528496487786552
0.9450000000000001,0.4927182492036378,0.007281750796362174,0.007283169127674738,0.49271683087232526,0.9567253110069979
0.9475,0.4933506962245078,0.006649303775492221,0.006650380608955259,0.4933496193910447,0.9604515097479628
0.9500000000000001,0.493956315885777,0.0060436841142230135,0.00604449047938832,0.4939555095206117,0.9640253210099726
0.9525,0.4945347499159226,0.0054652500840774165,0.005465844814259935,0.49453415518574007,0.9674439158683927
0.9550000000000001,0.49508565475766264,0.004914345242337387,0.004914776570012935,0.49508522342998706,0.9707045657515511
0.9575,0.49560870196309753,0.004391298036902469,0.004391605057022546,0.4956083949429775,0.9738046475972736
0.96,0.4961035785733907,0.0038964214266093145,0.0038966354302140405,0.496103364569786,0.9767416488656525
0.9625,0.4965699874822742,0.003430012517725789,0.0034301581988512575,0.4965698418011487,0.9795131723886019
0.965,0.49700764778269524,0.0029923522173047334,0.0029924487567825064,0.4970075512432175,0.9821169410436108
0.9675,0.4974162950959449,0.002583704904055073,0.0025837669343879155,0.4974162330656121,0.9845508022306726
0.97,0.49779568188264156,0.002204318117358439,0.0022043565734227166,0.4977956434265773,0.9868127321348351
0.9725,0.49814557773497437,0.0018544222650256348,0.0018544451258960537,0.49814555487410395,0.9889008397859991
0.975,0.49846576964964406,0.001534230350355964,0.001534243278069669,0.49846575672193033,0.9908133708514744
0.9775,0.49875606228097413,0.0012439377190258671,0.0012439446005954313,0.4987560553994046,0.9925487111988331
0.98,0.49901627817370264,0.000983721826297329,0.0009837252257469675,0.49901627477425303,0.9941053901780219
0.9825,0.4992462579750013,0.000753742024998727,0.0007537435526301373,0.49924625644736986,0.995482083639177
0.985,0.4994458606253086,0.0005541393746914258,0.0005541399811830328,0.49944586001881697,0.9966776166579445
0.9875,0.4996149635276051,0.00038503647239490624,0.0003850366757005841,0.49961496332429944,0.9976909659452408
0.99,0.4997534626947972,0.0002465373052027986,0.00024653735853957803,0.4997534626414604,0.9985212619745713
0.9925,0.49986127287492177,0.00013872712507825846,0.0001387271345767993,0.4998612728654232,0.9991677915101271
0.995,0.49993832765392426,6.167234607573624e-05,6.167234690998558e-05,0.49993832765309,0.9996299953758335
0.9975,0.49998457953580855,1.542046419142351e-05,1.542046420446863e-05,0.49998457953579556,0.9999074711260354
1.0,0.5,0.0,0.0,0.5,0.9999999999999997
1.0025,0.49998457953580855,1.542046419142351e-05,1.542046420446863e-05,0.49998457953579556,0.999907471126039
1.0050000000000001,0.49993832765392426,6.167234607573624e-05,6.167234690998558e-05,0.49993832765309,0.9996299953758455
1.0075,0.49986127287492177,0.00013872712507825846,0.0001387271345767993,0.4998612728654232,0.9991677907962969
1.01,0.4997534626947972,0.0002465373052027986,0.00024653735853957803,0.4997534626414604,0.9985212619745778
1.0125,0.4996149635276051,0.00038503647239490624,0.0003850366757005841,0.49961496332429944,0.9976909659485399
1.0150000000000001,0.4994458606253086,0.0005541393746913981,0.000554139981183005,0.49944586001881697,0.9966776166268693
1.0175,0.4992462579750013,0.000753742024998727,0.0007537435526301373,0.49924625644736986,0.9954820836384409
1.02,0.4990162781737027,0.0009837218262973013,0.0009837252257469398,0.49901627477425303,0.9941053901826509
1.0225,0.49875606228097413,0.0012439377190258394,0.0012439446005954036,0.4987560553994046,0.9925487111995654
1.025,0.49846576964964406,0.0015342303503559362,0.0015342432780696413,0.4984657567219304,0.9908133708500346
1.0275,0.49814557773497437,0.0018544222650256348,0.0018544451258960537,0.49814555487410395,0.9889008397841638
1.03,0.49779568188264156,0.0022043181173584114,0.002204356573422689,0.49779564342657734,0.986812732135554
1.0325,0.497416295095945,0.0025837049040550453,0.0025837669343878877,0.4974162330656121,0.9845508022303716
1.035,0.49700764778269535,0.002992352217304678,0.002992448756782451,0.49700755124321755,0.9821169410437943
1.0375,0.4965699874822742,0.003430012517725789,0.0034301581988512575,0.4965698418011487,0.9795131723876958
1.04,0.4961035785733907,0.0038964214266092867,0.0038966354302140127,0.496103364569786,0.9767416488653823
1.0425,0.4956087019630976,0.004391298036902441,0.0043916050570225185,0.4956083949429775,0.9738046475975677
1.045,0.49508565475766264,0.004914345242337359,0.004914776570012908,0.49508522342998706,0.9707045657509847
1.0475,0.49453474991592256,0.005465250084077444,0.0054658448142599625,0.49453415518574007,0.9674439158678572
1.05,0.493956315885777,0.0060436841142230135,0.0060444904793882925,0.49395550952061174,0.9640253210098114
1.0525,0.4933506962245078,0.0066493037754921935,0.006650380608955231,0.49334961939104477,0.9604515097477009
1.055,0.4927182492036378,0.007281750796362146,0.007283169127674682,0.4927168308723253,0.9567253110071645
1.0575,0.49205934739906454,0.007940652600935488,0.00794249738512312,0.4920575026148769,0.9528496487786855
1.06,0.4913743772672291,0.008625622732770899,0.008627994714533238,0.49137200528546676,0.948827536723428
1.0625,0.4906637387081013,0.009336261291898684,0.009339279005261159,0.49066072099473884,0.9446620726801043
1.065,0.4899278446157791,0.010072155384220932,0.01007595728748889,0.4899240427125111,0.9403564330981709
1.0675000000000001,0.48916712041751775,0.010832879582482247,0.010837626327713623,0.4891623736722864,0.9359138674073452
1.07,0.4883820036020207,0.01161799639797928,0.011623873233561205,0.4883761267664388,0.9313376923474211
1.0725,0.4875729432378306,0.012427056762169403,0.012434276066462718,0.48756572393353725,0.9266312862698382
1.075,0.4867403994826769,0.013259600517323084,0.013268404460726024,0.486731595539274,0.9217980834295917
1.0775000000000001,0.48588484308463786,0.014115156915362165,0.014125820247547188,0.48587417975245284,0.9168415682836043
1.08,0.4850067548759842,0.014993245124015758,0.015006078082510449,0.4849939219174896,0.911765269810714
1.0825,0.484106625260575,0.01589337473942498,0.015908726075144763,0.48409127392485524,0.9065727558690906
1.085,0.48318495369567627,0.016815046304323705,0.016833306419121258,0.4831666935808787,0.9012676276044782
1.0875000000000001,0.48224224816907596,0.01775775183092404,0.0177793560217,0.4822206439783,0.8958535139249212
1.09,0.4812790246723627,0.018720975327637307,0.01874640713106379,0.4812535928689362,0.8903340660548359
1.0925,0.4802958066712334,0.019704193328766634,0.019733987960206728,0.48026601203979324,0.8847129521808044
1.095,0.47929312457368867,0.020706875426311305,0.02074162330608062,0.47925837669391935,0.8789938522014026
1.0975,0.4782715151969662,0.0217284848030338,0.021768835162741834,0.47823116483725814,0.8731804525927458
1.1,0.4772315212340503,0.022768478765949646,0.022815143327284598,0.4771848566727154,0.8672764414005019
1.1025,0.47617369072058946,0.023826309279410512,0.02388006599738754,0.47611993400261243,0.8612855033669684
1.105,0.4750985765030309,0.024901423496969083,0.02496312035935619,0.4750368796406438,0.8552113152036434
1.1075,0.47400673570877705,0.02599326429122298,0.02606382316558492,0.4739361768344151,0.8490575410169016
1.11,0.4728987292191415,0.0271012707808585,0.027181691300423888,0.4728183086995761,0.8428278278938207
1.1125,0.4717751211458713,0.02822487885412872,0.028316242333485064,0.47168375766651494,0.8365258016554035
1.115,0.47063647831197697,0.02936352168802306,0.029466995059482054,0.470533004940518,0.8301550627822731
1.1175,0.4694833697375953,0.03051663026240467,0.030633470023753856,0.46936652997624617,0.823719182518108
1.12,0.46831636613158334,0.03168363386841663,0.03181519003268468,0.4681848099673153,0.8172216991550164
1.1225,0.46713603938952186,0.03286396061047811,0.03301168064828902,0.466988319351711,0.8106661145036984
1.125,0.46594296209877717,0.03405703790122286,0.03422247066629841,0.4657775293337016,0.8040558905515918
1.1275,0.4647377070512514,0.035262292948748636,0.03544709257713852,0.4645529074228615,0.7973944463101337
1.1300000000000001,0.46352084676441735,0.03647915323558265,0.03668508300925705,0.46331491699074295,0.7906851548527598
1.1325,0.4622929530112118,0.037707046988788184,0.03793598315431726,0.46206401684568277,0.7839313405436872
1.135,0.4610545963593292,0.038945403640670784,0.039199339173838194,0.4608006608261618,0.7771362764571645
1.1375,0.4598063457204328,0.0401936542795672,0.04047470258691985,0.4595252974130801,0.7703031819865865
1.1400000000000001,0.4585487679097675,0.041451232090232465,0.04176163063875524,0.45823836936124474,0.7634352206414234
1.1425,0.45728242721663104,0.04271757278336896,0.04305968664968843,0.4569403133503116,0.7565354980302813
1.145,0.45600788498612715,0.043992115013872846,0.044368440344637994,0.455631559655362,0.7496070600271527
1.1475,0.4547256992125996,0.04527430078740041,0.04568746816275898,0.454312531837241,0.7426528911179149
1.1500000000000001,0.4534364241451079,0.0465635758548921,0.047016353547276735,0.45298364645272327,0.7356759129232937
1.1525,0.45214060990528193,0.047859390094718096,0.04835468721547506,0.4516453127845249,0.7286789828943164
1.155,0.4508388021178561,0.04916119788214393,0.04970206740887781,0.45029793259112216,0.7216648931759078
1.1575,0.44953154155415803,0.05046845844584197,0.05105810012370959,0.4489418998762904,0.7146363696337354
1.16,0.44821936378879323,0.05178063621120674,0.05242239932177159,0.4475776006782284,0.7075960710393782
1.1625,0.4469027988697376,0.05309720113026242,0.05379458712191498,0.446205412878085,0.7005465884083195
1.165,0.44558237100202064,0.05441762899797936,0.055174293972336586,0.4448257060276634,0.6934904444853077
1.1675,0.4442585982451521,0.055741401754847875,0.05656115880396553,0.4434388411960345,0.6864300933713098
1.17,0.44293199222441615,0.05706800777558388,0.05795482916524605,0.4420451708347539,0.6793679202860372
1.1725,0.44160305785612686,0.05839694214387317,0.05935496133866194,0.4406450386613381,0.6723062414600648
1.175,0.4402722930869163,0.05972770691308371,0.06076122043937837,0.43923877956062163,0.6652473041503726
1.1775,0.43894018864708906,0.06105981135291097,0.062173280496415295,0.4378267195035847,0.6581932867729905
1.18,0.4376072278180632,0.062392772181936784,0.06359082451678719,0.4364091754832128,0.6511462991466783
1.1825,0.43627388621388097,0.06372611378611903,0.06501354453308,0.43498645546692,0.644108382841128
1.185,0.4349406315767533,0.06505936842324672,0.06644114163495385,0.43355885836504615,0.6370815116236365
1.1875,0.4336079235865759,0.0663920764134241,0.06787332598508691,0.4321266740149131,0.6300675919979222
1.19,0.4322762136843322,0.0677237863156678,0.06930981682009182,0.43069018317990815,0.6230684638289496
1.1925000000000001,0.4309459449092752,0.06905405509072482,0.07075034243695497,0.429249657563045,0.6160859010477489
1.195,0.42961755174975913,0.07038244825024087,0.07219464016556407,0.4278053598344359,0.609121612430184
1.1975,0.4282914600075695,0.07170853999243049,0.07364245632790231,0.42635754367209766,0.6021772424439058
1.2,0.42696808667558506,0.07303191332441497,0.07509354618449365,0.42490645381550635,0.595254372157702
1.2025000000000001,0.4256478398285798,0.07435216017142018,0.07654767386869857,0.42345232613130146,0.5883545202077685
1.205,0.42433111852696237,0.07566888147303763,0.07800461230945907,0.4219953876905409,0.5814791438154454
1.2075,0.4230183127332269,0.07698168726677315,0.0794641431431003,0.4205358568568997,0.5746296398512167
1.21,0.42170980324087987,0.07829019675912013,0.08092605661479474,0.41907394338520526,0.5678073459399207
1.2125000000000001,0.4204059616155894,0.07959403838441062,0.08239015147029669,0.4176098485297033,0.5610135416023361
1.215,0.4191071501482893,0.08089284985171069,0.08385623483855234,0.4161437651614477,0.5542494494284659
1.2175,0.41781372181996057,0.08218627818003946,0.08532412210578838,0.4146758778942116,0.5475162362780652
1.22,0.4165260202777986,0.08347397972220141,0.08679363678167487,0.41320636321832516,0.540815014504171
1.2225,0.415244379822467,0.08475562017753299,0.08826461035815242,0.4117353896418476,0.5341468431955657
1.225,0.41396912540612474,0.08603087459387526,0.08973688216150794,0.41026311783849206,0.5275127294343247
1.2275,0.4127005726409114,0.08729942735908858,0.09121029919826804,0.40878970080173194,0.5209136295648658
1.23,0.41143902781755953,0.08856097218244047,0.09268471599547787,0.4073152840045221,0.5143504504709959
1.2325,0.4101847879338061,0.08981521206619394,0.09415999443590975,0.4058400055640903,0.5078240508577784
1.235,0.4089381407322601,0.09106185926773994,0.09563600358874425,0.40436399641125575,0.5013352425352054
1.2375,0.40769936474738616,0.09230063525261384,0.09711261953624561,0.4028873804637544,0.4948847917007988
1.24,0.40646872936125455,0.09353127063874545,0.09858972519694206,0.4014102748030579,0.4884734202185946
1.2425,0.40524649486770914,0.09475350513229083,0.10006721014580502,0.399932789854195,0.48210180689197013
1.245,0.40403291254460055,0.09596708745539945,0.10154497043190625,0.39845502956809375,0.4757705887281729
1.2475,0.4028282247337315,0.0971717752662685,0.10302290839401429,0.3969770916059857,0.4694803621923801
1.25,0.4016326649281584,0.09836733507184162,0.10450093247457787,0.39549906752542213,0.463231684449471
1.2525,0.4004464578664989,0.09955354213350112,0.10597895703252017,0.39402104296747986,0.4570250745917226
1.2550000000000001,0.3992698196338891,0.10073018036611092,0.10745690215525841,0.3925430978447416,0.4508610148509161
1.2575,0.39810295776924187,0.10189704223075813,0.1089346934703383,0.3910653065296617,0.44473995179339537
1.26,0.39694607137845556,0.10305392862154444,0.11041226195705997,0.38958773804294,0.4386622974968507
1.2625,0.3957993512532285,0.10420064874677148,0.11188954375844978,0.3881104562415502,0.43262843070769685
1.2650000000000001,0.3946629799951366,0.10533702000486339,0.11336647999391725,0.38663352000608275,0.4266386979780612
1.2675,0.39353713214463565,0.10646286785536435,0.11484301657291668,0.3851569834270833,0.42069341478151456
1.27,0.39242197431465387,0.10757802568534613,0.11631910400991669,0.3836808959900833,0.4147928666068435
1.2725,0.39131766532844797,0.10868233467155203,0.11779469724095909,0.3822053027590409,0.4089373100292087
1.2750000000000001,0.39022435636139763,0.10977564363860237,0.11926975544207644,0.3807302445579236,0.4031269737581944
1.2775,0.389142191086423,0.110857808913577,0.12074424184981458,0.3792557581501854,0.3973620596623428
1.28,0.38807130582271243,0.11192869417728754,0.12221812358409476,0.3777818764159052,0.39164274376984826
1.2825,0.3870118296874596,0.11298817031254038,0.1236913714736255,0.3763086285263745,0.38596917724517954
1.285,0.38596388475030874,0.11403611524969123,0.1251639598840691,0.3748360401159309,0.38034148734150663
1.2875,0.38492758619022227,0.11507241380977776,0.12663586654913828,0.3733641334508617,0.37475977832883695
1.29,0.38390304245448703,0.11609695754551294,0.128107072404793,0.371892927595207,0.3692241323978742
1.2925,0.3828903554195835,0.1171096445804165,0.12957756142668958,0.3704224385733104,0.36373461053966055
1.295,0.381889620553654,0.118110379446346,0.13104732047101553,0.3689526795289845,0.3582912534011264
1.2975,0.38090092708031137,0.11909907291968863,0.13251633911883282,0.3674836608811672,0.3528940821167346
1.3,0.37992435814353676,0.12007564185646327,0.13398460952404012,0.3660153904759599,0.3475430991164254
1.3025,0.37895999097342625,0.12104000902657377,0.13545212626504682,0.3645478737349532,0.34223828891014957
1.305,0.3780078970525551,0.12199210294744489,0.13691888620024006,0.36308111379975994,0.33697961884929223
1.3075,0.3770681422827319,0.12293185771726814,0.13838488832731816,0.36161511167268184,0.3317670398653365
1.31,0.37614078715193056,0.12385921284806942,0.1398501336465434,0.3601498663534566,0.3266004871861359
1.3125,0.37522588690119146,0.12477411309880854,0.141314625027967,0.358685374972033,0.3214798810302012
1.315,0.37432349169129403,0.12567650830870597,0.14277836708265662,0.3572216329173434,0.31640512727944636
1.3175000000000001,0.3734336467690111,0.12656635323098891,0.14424136603795773,0.35575863396204227,0.31137611813079885
1.32,0.372556392632765,0.12744360736723498,0.1457036296168006,0.3542963703831994,0.3063927327271928
1.3225,0.3716917651975119,0.12830823480248812,0.1471651669210648,0.3528348330789352,0.3014548377683786
1.325,0.3708397959586907,0.1291602040413093,0.14862598831899704,0.35137401168100296,0.2965622881020673
1.3275000000000001,0.3700005121550826,0.12999948784491738,0.15008610533667432,0.3499138946633257,0.2917149272958922
1.33,0.369173936930432,0.130826063069568,0.15154553055349612,0.3484544694465039,0.28691258819071147
1.3325,0.3683600894936909,0.13163991050630908,0.1530042775016814,0.34699572249831856,0.28215509343574285
1.335,0.36755898527775593,0.13244101472224407,0.15446236056974133,0.34553763943025867,0.27744225600605155
1.3375000000000001,0.36677063609657456,0.13322936390342544,0.15591979490988944,0.34408020509011056,0.27277387970291656
1.34,0.3659950503005049,0.1340049496994951,0.15737659634935053,0.34262340365064947,0.26814975963757026
1.3425,0.3652322329298218,0.13476776707017818,0.15883278130551848,0.3411672186944815,0.26356968269882997
1.345,0.3644821858662687,0.13551781413373132,0.16028836670491325,0.33971163329508675,0.2590334280051302
1.3475,0.36374490798256154,0.1362550920174385,0.16174336990587912,0.3382566300941209,0.2545407673414527
1.35,0.3630203952897589,0.13697960471024112,0.1631978086249684,0.3368021913750316,0.2500914655816552
1.3525,0.36230864108241917,0.13769135891758083,0.16465170086694098,0.335348299133059,0.24568528109668425
1.355,0.36160963608147084,0.13839036391852916,0.16610506485831955,0.33389493514168045,0.24132196614915025
1.3575,0.36092336857473073,0.13907663142526927,0.16755791898442762,0.3324420810155724,0.23700126727474358
1.36,0.36024982455500887,0.13975017544499113,0.169010281729839,0.330989718270161,0.2327229256509582
1.3625,0.35958898785574694,0.14041101214425306,0.17046217162216476,0.32953782837783524,0.2284866774535637
1.365,0.3589408402841392,0.14105915971586078,0.17191360717910537,0.32808639282089463,0.22429225420127458
1.3675,0.35830536175169625,0.14169463824830378,0.1733646068586852,0.3266353931413148,0.22013938308906755
1.37,0.35768253040221065,0.14231746959778932,0.1748151890125947,0.32518481098740526,0.21602778731053995
1.3725,0.3570723227370941,0.1429276772629059,0.17626537184256033,0.3237346281574397,0.21195718636974792
1.375,0.35647471373805595,0.14352528626194405,0.17771517335966208,0.3222848266403379,0.20792729638290158
1.3775,0.3558896769871021,0.1441103230128979,0.1791646113465167,0.32083538865348327,0.20393783037033458
1.3800000000000001,0.35531718478383406,0.14468281521616594,0.1806137033222463,0.3193862966777537,0.19998849853909584
1.3825,0.35475720826003326,0.14524279173996674,0.18206246651015237,0.31793753348984766,0.19607900855656235
1.385,0.3542097174915207,0.1457902825084793,0.18351091780801315,0.31648908219198685,0.19220906581539993
1.3875,0.3536746816072845,0.1463253183927155,0.1849590737609224,0.3150409262390776,0.18837837369023935
1.3900000000000001,0.35315206889587175,0.14684793110412825,0.18640695053659184,0.31359304946340816,0.1845866337863889
1.3925,0.35264184690904476,0.14735815309095524,0.18785456390303543,0.31214543609696455,0.1808335461809213
1.395,0.3521439825627043,0.14785601743729568,0.18930192920855682,0.3106980707914432,0.17711880965643045
1.3975,0.3516584422350856,0.14834155776491442,0.1907490613639631,0.3092509386360369,0.1734421219277646
1.4000000000000001,0.35118519186223607,0.14881480813776393,0.19219597482692474,0.30780402517307526,0.16980317986205096
1.4025,0.3507241970307854,0.14927580296921458,0.1936426835884071,0.3063573164115929,0.16620167969225996
1.405,0.35027542306802134,0.14972457693197866,0.1950892011610989,0.3049107988389011,0.16263731722459934
1.4075,0.3498388351292858,0.15016116487071418,0.19653554056976258,0.3034644594302374,0.15910978804000964
1.41,0.3494143982827107,0.15058560171728927,0.1979817143434324,0.30201828565656763,0.1556187876899922
1.4125,0.3490020775913101,0.15099792240868992,0.19942773450939202,0.300572265490608,0.1521640118870355
1.415,0.3486018381924506,0.1513981618075494,0.20087361258885839,0.2991263874111416,0.14874515668986033
1.4175,0.34821364537472244,0.15178635462527756,0.20231935959430547,0.29768064040569453,0.14536191868371956
1.42,0.34783746465223325,0.15216253534776675,0.20376498602835766,0.2962350139716423,0.1420139951559724
1.4225,0.34747326183634963,0.1525267381636504,0.20521050188419165,0.29478949811580835,0.1387010842671293
1.425,0.3471210031049119,0.15287899689508813,0.20665591664737637,0.29334408335262363,0.13542288521758922
1.4275,0.3467806550689476,0.15321934493105238,0.20810123929909385,0.29189876070090615,0.13217909841025566
1.43,0.3464521848369105,0.15354781516308952,0.20954647832067627,0.2904535216793237,0.1289694256092091
1.4325,0.3461355600764722,0.15386443992352777,0.2109916416994005,0.2890083583005995,0.12579357009462921
1.435,0.3458307490738948,0.15416925092610517,0.2124367369354794,0.2875632630645206,0.12265123681414558
