measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
9206,0.11111111111111098,0.3148148148148147,0.3338473403207396,-7088.748,0.3010545267489712,0.022376543209876542
9207,0.15740740740740727,0.3333333333333332,0.3686301710628588,-7094.746000000001,0.29963991769547327,0.02199074074074074
9208,0.08796296296296291,0.3287037037037036,0.34026990416690656,-7070.87,0.30606995884773663,0.022376543209876542
9209,0.08796296296296292,0.39351851851851843,0.4032298442206791,-7087.408000000001,0.30246913580246915,0.025848765432098766
9210,0.125,0.4120370370370369,0.43058044531801554,-7095.210000000001,0.30272633744855965,0.02662037037037037
9211,0.060185185185185126,0.2916666666666666,0.29781151918658116,-7046.878000000001,0.3117283950617284,0.02507716049382716
9212,0.07870370370370364,0.2916666666666666,0.3020988537236194,-7028.362,0.3125,0.02700617283950617
9213,0.12037037037037028,0.287037037037037,0.3112543761846594,-7081.41,0.3038837448559671,0.02546296296296296
9214,0.09259259259259252,0.26851851851851843,0.2840344750032956,-7123.8020000000015,0.2966820987654321,0.022762345679012346
9215,0.11111111111111101,0.24999999999999992,0.273579383383225,-7093.232000000001,0.29989711934156377,0.021219135802469136
9216,0.009259259259259193,0.31481481481481477,0.3149509509573138,-7131.430000000001,0.2957818930041152,0.022762345679012346
9217,0.10648148148148141,0.31944444444444436,0.3367240101105218,-7148.084,0.29295267489711935,0.021604938271604937
9218,0.14351851851851843,0.3194444444444443,0.35020325276069325,-7164.738000000001,0.29012345679012347,0.021604938271604937
9219,0.11574074074074063,0.31944444444444436,0.33976561355386603,-7148.142000000001,0.2933384773662551,0.02044753086419753
9220,0.18981481481481474,0.3287037037037036,0.37957316653277084,-7258.078000000001,0.28099279835390945,0.011574074074074073
9221,0.17592592592592587,0.37037037037037024,0.4100294412126763,-7189.368,0.28870884773662553,0.018132716049382717
9222,0.12037037037037035,0.40740740740740733,0.42481739803535035,-7207.246,0.2836934156378601,0.020061728395061727
9223,0.1296296296296296,0.3796296296296295,0.40115146337841595,-7190.592000000002,0.286522633744856,0.01890432098765432
9224,0.125,0.4212962962962963,0.4394491657438624,-7201.306000000001,0.2854938271604938,0.019290123456790122
9225,0.07407407407407406,0.3333333333333333,0.3414646095293662,-7186.050000000001,0.2872942386831276,0.02044753086419753
9226,0.10648148148148145,0.3564814814814814,0.37204482597897104,-7156.936,0.2898662551440329,0.021219135802469136
9227,0.15740740740740733,0.36111111111111094,0.3939268034478266,-7130.966,0.2926954732510288,0.027391975308641976
9228,0.17129629629629622,0.3472222222222221,0.38717656531583455,-7113.030000000001,0.29732510288065844,0.025848765432098766
9229,0.23148148148148143,0.3333333333333332,0.40582605557057627,-7111.6320000000005,0.29835390946502055,0.020061728395061727
9230,0.21759259259259245,0.30092592592592576,0.37135286352139746,-7093.290000000001,0.3002829218106996,0.02507716049382716
9231,0.2777777777777776,0.2592592592592591,0.37996823201265145,-7076.52,0.30234053497942387,0.02662037037037037
9232,0.26388888888888884,0.3472222222222221,0.4361199574474327,-7122.404,0.2977109053497942,0.016589506172839507
9233,0.32870370370370355,0.31018518518518495,0.45195240229132494,-7071.450000000001,0.3099279835390947,0.016589506172839507
9234,0.2916666666666666,0.2824074074074072,0.40598446793321746,-7040.996,0.31391460905349794,0.016589506172839507
9235,0.32870370370370366,0.29166666666666646,0.4394491657438623,-7008.274000000001,0.31314300411522633,0.027391975308641976
9236,0.27777777777777773,0.3055555555555554,0.41294635409218056,-7101.2080000000005,0.3013117283950617,0.022376543209876542
9237,0.3657407407407406,0.31018518518518506,0.47956348750290945,-7140.514,0.294238683127572,0.015046296296296295
9238,0.36111111111111094,0.3148148148148146,0.479071604454686,-7104.236000000002,0.30079732510288065,0.015817901234567902
9239,0.3055555555555554,0.36111111111111094,0.47303851016462206,-7145.462000000001,0.296167695473251,0.013117283950617283
9240,0.25925925925925924,0.3796296296296295,0.4597107995298669,-7166.948000000001,0.29449588477366256,0.015432098765432098
9241,0.24074074074074067,0.3518518518518517,0.42632831234153085,-7152.916000000001,0.29411008230452673,0.02044753086419753
9242,0.25925925925925913,0.28703703703703687,0.3867888624852854,-7124.15,0.29899691358024694,0.02044753086419753
9243,0.2916666666666666,0.30092592592592576,0.4190773882456797,-7140.572,0.29462448559670784,0.019675925925925927
9244,0.24537037037037035,0.35648148148148134,0.43276513872414035,-7114.718000000001,0.29822530864197533,0.022376543209876542
9245,0.2546296296296296,0.3472222222222221,0.4305804453180155,-7161.826000000001,0.29140946502057613,0.021604938271604937
9246,0.2268518518518518,0.37499999999999983,0.43827703874218005,-7156.002,0.29398148148148145,0.020061728395061727
9247,0.25925925925925924,0.34259259259259245,0.42963362067111766,-7183.486000000001,0.2908950617283951,0.015046296296296295
9248,0.20370370370370364,0.37037037037037024,0.4226930448338268,-7093.986000000001,0.3049125514403292,0.017361111111111112
