panel,depth,measurement_fraction,time,entropy_density_mean,entropy_density_standard_deviation,entropy_density_standard_error,measurement_change_mean,measurement_change_standard_deviation,measurement_change_standard_error,realizations
A,3,0.1,209,0.5412878787878793,0.011345395528597165,0.0007323421323065486,-0.49166666666666664,0.6659165933842537,0.04298473126900651,240
A,3,0.1,210,0.5449810606060611,0.011945074808327438,0.0007710512633642319,-0.5833333333333334,0.7384631030273443,0.04766758833022594,240
A,3,0.1,211,0.5424242424242429,0.012187989633282019,0.0007867313478908316,-0.45,0.651358413184921,0.04204500477795481,240
A,3,0.1,212,0.544886363636364,0.012031083312100909,0.0007766030884100132,-0.6375,0.7302848071688135,0.047139681602551824,240
A,3,0.1,213,0.5420691287878796,0.01165583250017417,0.000752380752655962,-0.49583333333333335,0.6659558623510422,0.042987266069913085,240
A,3,0.1,214,0.5438446969696975,0.01190202663213205,0.0007682725155394096,-0.6583333333333333,0.7487320756184886,0.04833044766069531,240
A,3,0.1,215,0.5413352272727276,0.011862903012154771,0.0007657470967291539,-0.44166666666666665,0.6176732333135553,0.0398706357670248,240
A,3,0.1,216,0.545336174242425,0.011615782794829709,0.0007497955552923018,-0.5208333333333334,0.6903271716404916,0.04456042731996822,240
A,3,0.1,217,0.542424242424243,0.011492078727789538,0.0007418104921005567,-0.5125,0.6270155784068326,0.04047368154970456,240
A,3,0.1,218,0.5451941287878795,0.01212555894554887,0.000782701464326119,-0.5958333333333333,0.6396777213322025,0.04129101936099215,240
A,3,0.1,219,0.5426136363636369,0.011954494472915913,0.0007716593000988656,-0.45416666666666666,0.6187307609395023,0.03993889888174892,240
A,3,0.1,220,0.545454545454546,0.011931874784773998,0.0007701992055076983,-0.6125,0.7679851920643566,0.04957323098331929,240
A,3,0.1,221,0.5425899621212126,0.0118751133681359,0.00076653527181859,-0.5041666666666667,0.6659558623510429,0.042987266069913134,240
A,3,0.1,222,0.5450757575757581,0.011914503941620027,0.0007690779224036164,-0.6166666666666667,0.7339163398258135,0.04737409602758131,240
A,3,0.1,223,0.5424952651515157,0.011919958657537246,0.0007694300228020445,-0.45416666666666666,0.6187307609395019,0.03993889888174888,240
A,3,0.1,224,0.544957386363637,0.012652528738374656,0.0008167172181855963,-0.6875,0.8015740268385023,0.05174138094496561,240
A,3,0.1,225,0.5422111742424249,0.012116086467874558,0.0007820900185214535,-0.48333333333333334,0.665759494354809,0.04297459057026076,240
A,3,0.1,226,0.544365530303031,0.011640684961909429,0.0007514029832653723,-0.6291666666666667,0.7543342913801697,0.048692069133142835,240
A,3,0.1,227,0.541808712121213,0.011847711441180936,0.000764766485039414,-0.45,0.6184066447271389,0.039917977270203596,240
A,3,0.1,228,0.5437973484848491,0.012341351041590726,0.0007966307842296739,-0.7416666666666667,0.7921775859960521,0.051134843296691726,240
A,3,0.1,229,0.541335227272728,0.012375597723551778,0.0007988413980446409,-0.43333333333333335,0.6168259057849461,0.039815941010240025,240
A,3,0.1,230,0.5448390151515159,0.01255619120370284,0.000810498657062286,-0.5875,0.7031385110277903,0.045387395721461866,240
A,3,0.1,231,0.5421875000000006,0.012734930943936195,0.0008220362576827731,-0.4666666666666667,0.6775952227646898,0.0437385835539558,240
A,3,0.1,232,0.5451467803030308,0.01194486278042549,0.0007710375770220124,-0.6125,0.7625175764487703,0.049220297912942135,240
A,3,0.1,233,0.5423532196969703,0.0119629423062203,0.0007722046053938561,-0.49166666666666664,0.6270850853939751,0.040478168206432026,240
A,3,0.1,234,0.5453361742424244,0.012337588138980683,0.000796387889910639,-0.6541666666666667,0.7823787174135339,0.050502329049495594,240
A,3,0.1,235,0.5424715909090915,0.012591999096636611,0.0008128100466122072,-0.5041666666666667,0.6906301571369453,0.044579984949666675,240
A,3,0.1,236,0.5446259469696971,0.012868121895503891,0.0008306336966375598,-0.6875,0.7248214323449679,0.04678702227410444,240
A,3,0.1,237,0.5419981060606067,0.012874877509930733,0.0008310697696737024,-0.4625,0.6585850815372526,0.04251148421424055,240
A,3,0.1,238,0.5454071969696975,0.012354478008634893,0.0007974781263088118,-0.6208333333333333,0.7389233186540857,0.04769729512119317,240
A,3,0.1,239,0.5426136363636371,0.012430866257312429,0.0008024089665583792,-0.49166666666666664,0.7085353309484502,0.045735758949381804,240
A,3,0.1,240,0.5448153409090915,0.012387120978134544,0.0007995852209295269,-0.6458333333333334,0.6750045198464293,0.043571354399665904,240
A,3,0.1,241,0.541808712121213,0.012716532712175597,0.0008208486569292987,-0.5291666666666667,0.6900240531049038,0.04454086110263057,240
A,3,0.1,242,0.5449100378787882,0.012586343754292796,0.0008124449958336289,-0.5708333333333333,0.7283725003750819,0.04701624272980246,240
A,3,0.1,243,0.5422348484848489,0.012359670248186782,0.0007978132839307116,-0.4708333333333333,0.652628522853851,0.042126990004548524,240
A,3,0.1,244,0.5448390151515154,0.011358781611643212,0.0007332062002516867,-0.5875,0.6911348377970378,0.04461256194619486,240
A,3,0.1,245,0.5423295454545458,0.011300461517690843,0.0007294416543745737,-0.44166666666666665,0.7002191328653361,0.04519895067138742,240
A,3,0.1,246,0.5454071969696973,0.011470019187047011,0.0007403865548685435,-0.6166666666666667,0.6619779330321199,0.04273049183650349,240
A,3,0.1,247,0.5426846590909092,0.011598714942015373,0.0007486938301305444,-0.4791666666666667,0.6842392878725542,0.04416745611252041,240
A,3,0.1,248,0.5457623106060612,0.01160065573540645,0.0007488191078052456,-0.5875,0.7322873547143076,0.047268945490779944,240
A,3,0.1,249,0.5425899621212127,0.011633793197398563,0.0007509581217790962,-0.5583333333333333,0.7002191328653365,0.04519895067138745,240
A,3,0.1,250,0.5453835227272733,0.012250056213355403,0.0007907377284071694,-0.6166666666666667,0.7618885732490153,0.049179695930986096,240
A,3,0.1,251,0.5425899621212126,0.012244725566260483,0.0007903936366167838,-0.49166666666666664,0.7026052336592788,0.04535297281534263,240
A,3,0.1,252,0.5455729166666667,0.012337588138980693,0.0007963878899106397,-0.5958333333333333,0.683933471199136,0.044147715731134726,240
A,3,0.1,253,0.5425899621212124,0.012452556979023395,0.0008038090966242758,-0.525,0.6528021351183397,0.04213819662803289,240
A,3,0.1,254,0.5449100378787886,0.012282174806315911,0.0007928109746678305,-0.6833333333333333,0.7651765277042372,0.049391932478455476,240
A,3,0.1,255,0.5420691287878793,0.011678986835148326,0.0007538753585517522,-0.5,0.6845577016307133,0.04418800963222964,240
A,3,0.1,256,0.5453125000000006,0.011862903012154776,0.0007657470967291542,-0.6,0.730678597872635,0.047165100683181686,240
A,3,0.1,257,0.5424242424242431,0.011986841589423152,0.0007737472974910385,-0.5083333333333333,0.6596034479197855,0.04257721948157201,240
A,3,0.1,258,0.5447916666666669,0.011833736995625076,0.0007638644384575752,-0.6541666666666667,0.7496047308019913,0.048386777310573434,240
A,3,0.1,259,0.542447916666667,0.011690546805316403,0.0007546215514174792,-0.4125,0.6073555409626854,0.03920463158958795,240
A,3,0.1,260,0.5450047348484856,0.011723430183854567,0.0007567441643749016,-0.6458333333333334,0.7228946731769914,0.04666265050460902,240
A,3,0.1,261,0.5422821969696976,0.011744654374989368,0.0007581141800215983,-0.4791666666666667,0.633433340118579,0.04088794628686325,240
A,3,0.1,262,0.5447206439393947,0.010883965255226197,0.0007025569362365203,-0.65,0.8197356447030073,0.05291370833712245,240
A,3,0.1,263,0.542045454545455,0.011193573407024742,0.000722542056499284,-0.4708333333333333,0.6777881617361577,0.0437510377110113,240
A,3,0.1,264,0.5442708333333338,0.011666185273182531,0.0007530490212801028,-0.6708333333333333,0.8000937009282055,0.05164582631833996,240
A,3,0.1,265,0.5415719696969699,0.011874757904220132,0.000766512326721491,-0.475,0.592314798129915,0.038233755814489484,240
A,3,0.1,266,0.544673295454546,0.012258323317818058,0.0007912713677055898,-0.6416666666666667,0.7237262171415131,0.046716326436712884,240
A,3,0.1,267,0.5418087121212126,0.011949879765044597,0.0007713614219866454,-0.5041666666666667,0.7260710839634935,0.046867686939222955,240
A,3,0.1,268,0.544886363636364,0.011872861916932704,0.0007663899412683438,-0.5916666666666667,0.7202490658625464,0.046491877286784854,240
A,3,0.1,269,0.5421875000000005,0.011833261384136819,0.0007638337378680204,-0.475,0.6591804217753152,0.04254991326136295,240
A,3,0.1,270,0.5453835227272735,0.011369355374315496,0.0007338887336972951,-0.5583333333333333,0.7631232162866658,0.04925939179637495,240
A,3,0.1,271,0.5426846590909099,0.011633599685450257,0.0007509456306365448,-0.475,0.6463609106205618,0.04172241737454827,240
A,3,0.1,272,0.5449337121212126,0.012055664512968408,0.0007781897981031732,-0.6708333333333333,0.7788948112022009,0.05027744387055824,240
A,3,0.1,273,0.5419507575757582,0.01178799078871045,0.0007609115334987,-0.525,0.6591804217753156,0.04254991326136297,240
A,3,0.1,274,0.5443418560606068,0.011409875456194653,0.0007365042937357107,-0.6666666666666666,0.7798007827701424,0.05033592408380448,240
A,3,0.1,275,0.5415482954545462,0.011023107761468372,0.000711538546393612,-0.49166666666666664,0.6402906418160499,0.041330583208100326,240
A,3,0.1,276,0.5438446969696973,0.01178799078871044,0.0007609115334986995,-0.6791666666666667,0.7982612730003296,0.05152754360421014,240
A,3,0.1,277,0.5410511363636366,0.01152796971004614,0.0007441272450432041,-0.49166666666666664,0.6467923212546893,0.04175026481123749,240
A,3,0.1,278,0.5440814393939399,0.011183814799513017,0.0007219121410930326,-0.5958333333333333,0.6331029824064475,0.040866621788240305,240
A,3,0.1,279,0.5417850378787885,0.01114093198379865,0.0007191440672413621,-0.4041666666666667,0.6396777213322026,0.04129101936099216,240
A,3,0.1,280,0.5445785984848489,0.0118938667741163,0.0007677457989693693,-0.6208333333333333,0.6860713252420529,0.04428571361621539,240
A,3,0.1,281,0.5415482954545461,0.011666064664407646,0.0007530412360171604,-0.5333333333333333,0.7808731657422289,0.0504051461069986,240
A,3,0.1,282,0.5443181818181825,0.011366013444796891,0.0007336730130744659,-0.5833333333333334,0.6348766339272801,0.040981110501609644,240
A,3,0.1,283,0.5418797348484854,0.011552232960677176,0.0007456934311368517,-0.42916666666666664,0.6297898744133057,0.04065276158687989,240
A,3,0.1,284,0.5446732954545458,0.011648104160375879,0.0007518818904670851,-0.5875,0.7207692891632094,0.0465254575564478,240
A,3,0.1,285,0.5422348484848489,0.011510869439989066,0.0007430234273574258,-0.42916666666666664,0.6163593791286763,0.03978582684406844,240
A,3,0.1,286,0.5449337121212128,0.012100398807318254,0.0007810773843868615,-0.5875,0.7207692891632094,0.0465254575564478,240
A,3,0.1,287,0.5424479166666671,0.01226566717734149,0.000791745411799442,-0.4375,0.6372748597441489,0.041135915312429265,240
A,3,0.1,288,0.544507575757576,0.011779966937836213,0.0007603935961518939,-0.6541666666666667,0.7440020508062499,0.04802512587194617,240
A,3,0.1,289,0.5417376893939397,0.011635534660108913,0.0007510705327136832,-0.4875,0.7025431983918821,0.045348968456050874,240
A,3,0.1,290,0.5445312500000004,0.011544435267114867,0.0007451900921817575,-0.5708333333333333,0.6746945173715791,0.04355134382595961,240
A,3,0.1,291,0.5420217803030305,0.011848922733696537,0.0007648446736350857,-0.44166666666666665,0.6108617047378249,0.039430953488091135,240
A,3,0.1,292,0.5455018939393942,0.012044454978848956,0.0007774662257871169,-0.5708333333333333,0.6746945173715791,0.04355134382595961,240
A,3,0.1,293,0.542732007575758,0.01234306107264237,0.0007967411662594159,-0.4875,0.7084738149314455,0.04573178810755873,240
A,3,0.1,294,0.5446496212121217,0.012229202925463653,0.0007893916544618625,-0.6666666666666666,0.7798007827701425,0.050335924083804495,240
A,3,0.1,295,0.5415956439393944,0.01241072493997349,0.0008011088501146394,-0.5375,0.7251100046396063,0.0468056495356263,240
A,3,0.1,296,0.5438446969696975,0.012369502198733243,0.0007984479336094979,-0.6791666666666667,0.7326681717737338,0.0472935271262651,240
A,3,0.1,297,0.5409327651515157,0.012316220459997106,0.0007950086121631307,-0.5125,0.6595373679701216,0.042572954039162565,240
A,3,0.1,298,0.5441998106060609,0.012927815842375855,0.0008344869243393016,-0.5875,0.7322873547143076,0.047268945490779944,240
A,3,0.1,299,0.5414772727272731,0.01261637963240143,0.0008143838034286865,-0.4791666666666667,0.6780967499048495,0.04377095699164763,240
A,3,0.1,300,0.5441287878787886,0.012468478646618108,0.0008048368358482454,-0.5875,0.7603195210295333,0.0490784140457297,240
B,3,0.2,0,0.0,0.0,0.0,,,,240
B,3,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,240
B,3,0.2,2,0.007457386363636363,0.004372828990121345,0.00028226489757588277,-0.3541666666666667,0.49641321587222886,0.03204333529850683,240
B,3,0.2,3,0.006699810606060606,0.004430114609360267,0.00028596266839737484,-0.13333333333333333,0.364383662198986,0.023520864255445695,240
B,3,0.2,4,0.01339962121212123,0.005490593119995415,0.00035441626190905437,-0.3458333333333333,0.5423327628518144,0.035007429310462225,240
B,3,0.2,5,0.012618371212121232,0.005516517009953071,0.00035608964181030295,-0.1375,0.3685462790921057,0.023789560020507267,240
B,3,0.2,6,0.01943655303030302,0.006455249504774936,0.00041668456379345003,-0.4166666666666667,0.5797609279800373,0.037423406980807365,240
B,3,0.2,7,0.018252840909090913,0.006555606496903138,0.0004231625797799166,-0.20833333333333334,0.42703283624998317,0.02756485105133173,240
B,3,0.2,8,0.02395833333333331,0.0073572602069523,0.00047490910425401317,-0.45416666666666666,0.5767309160361136,0.03722782055084693,240
B,3,0.2,9,0.022964015151515135,0.0070271880552765864,0.0004536030384792317,-0.175,0.4224356552721237,0.027268104295219205,240
B,3,0.2,10,0.029616477272727256,0.0074433142941587385,0.0004804638716977401,-0.4083333333333333,0.5488036945197704,0.03542512615353622,240
B,3,0.2,11,0.02855113636363635,0.007404080925203954,0.0004779313686214486,-0.1875,0.411967927418819,0.02659241536774453,240
B,3,0.2,12,0.03553503787878789,0.007997356618675957,0.0005162271499635606,-0.3458333333333333,0.5423327628518145,0.03500742931046223,240
B,3,0.2,13,0.0344223484848485,0.007578382089447093,0.0004891824603937526,-0.19583333333333333,0.4831721945595981,0.031188631047996886,240
B,3,0.2,14,0.04055397727272722,0.007642977991422668,0.0004933521079368301,-0.4583333333333333,0.6257492022817172,0.04039193732232778,240
B,3,0.2,15,0.03955965909090905,0.0076975698128514194,0.0004968759948573748,-0.175,0.41241202941763044,0.02662108202850143,240
B,3,0.2,16,0.04595170454545445,0.008244086024349841,0.0005321534646168041,-0.4041666666666667,0.5705309621751987,0.03682761525000397,240
B,3,0.2,17,0.04493371212121203,0.00828348544509513,0.0005346966862900828,-0.17916666666666667,0.38429326173917144,0.024806023379592316,240
B,3,0.2,18,0.05116003787878778,0.008919581805692911,0.0005757565298097221,-0.39166666666666666,0.5533592102971101,0.03571918343251992,240
B,3,0.2,19,0.050142045454545356,0.008655614193075648,0.0005587174936829756,-0.17916666666666667,0.41567525007942385,0.026831722016470196,240
B,3,0.2,20,0.05646306818181811,0.008666628599520648,0.0005594284705618063,-0.43333333333333335,0.5746868651939931,0.03709587763634137,240
B,3,0.2,21,0.05537405303030293,0.008425060343472448,0.0005438353066843555,-0.19166666666666668,0.45363862884326817,0.029282247578439086,240
B,3,0.2,22,0.06148200757575755,0.008738286383181595,0.000564053960607556,-0.39166666666666666,0.59700554490018,0.038536542216531355,240
B,3,0.2,23,0.06034564393939391,0.008854987146439747,0.0005715869624840313,-0.2,0.411141893880647,0.026539095132132047,240
B,3,0.2,24,0.06709280303030311,0.009160059172450039,0.0005912792770862248,-0.4083333333333333,0.5563754990609933,0.03591388403501779,240
B,3,0.2,25,0.06609848484848492,0.009015512435865878,0.0005819488253605734,-0.175,0.39159581245811137,0.02527740100158047,240
B,3,0.2,26,0.07215909090909098,0.009139514415199215,0.000589953118708153,-0.31666666666666665,0.5007664975582011,0.0323243384230255,240
B,3,0.2,27,0.07102272727272736,0.00915133021123241,0.0005907158250624654,-0.2,0.43101514889549464,0.027821908227256012,240
B,3,0.2,28,0.07724905303030315,0.009652696805527012,0.0006230788995632608,-0.425,0.5736545109279187,0.037029239455009834,240
B,3,0.2,29,0.07620738636363648,0.00978036008175469,0.0006313195286091287,-0.18333333333333332,0.4087604148012719,0.026385371318569363,240
B,3,0.2,30,0.08269412878787887,0.010100594266103997,0.0006519905563236485,-0.4375,0.5823861606935419,0.03759286502379607,240
B,3,0.2,31,0.08186553030303037,0.010131888826697646,0.0006540106115237498,-0.14583333333333334,0.36531543848506676,0.023581010156085394,240
B,3,0.2,32,0.08837594696969696,0.010338506881533644,0.000667347749613843,-0.37916666666666665,0.5353442302942506,0.03455632147363101,240
B,3,0.2,33,0.08723958333333334,0.01017786229895371,0.0006569781863973342,-0.2,0.4111418938806471,0.026539095132132054,240
B,3,0.2,34,0.09391571969696977,0.010776706366795426,0.0006956334047594354,-0.37916666666666665,0.5431037154597307,0.03505719408731514,240
B,3,0.2,35,0.09285037878787888,0.010537070544513867,0.0006801649789452487,-0.1875,0.411967927418819,0.02659241536774453,240
B,3,0.2,36,0.09914772727272742,0.011156102239227694,0.0007201233030186022,-0.43333333333333335,0.610004915726586,0.039375647995228774,240
B,3,0.2,37,0.09831912878787887,0.011018409449407077,0.000711235271654134,-0.14583333333333334,0.35367664435005675,0.022829729225171555,240
B,3,0.2,38,0.10490056818181819,0.011254122951137613,0.000726450512765444,-0.36666666666666664,0.5703017381390374,0.03681281890209392,240
B,3,0.2,39,0.10366950757575752,0.011186909300257423,0.0007221118902571644,-0.21666666666666667,0.469724985565124,0.030320617439854074,240
B,3,0.2,40,0.11017992424242433,0.011663869366804323,0.0007528995301661998,-0.42083333333333334,0.5730920075288495,0.03699293001673016,240
B,3,0.2,41,0.10887784090909101,0.011556129834349026,0.0007459449732507409,-0.22916666666666666,0.4682194231051758,0.030223433800953166,240
B,3,0.2,42,0.11446496212121213,0.012592244923470736,0.0008128259146661175,-0.4666666666666667,0.619533274636761,0.039990700918158685,240
B,3,0.2,43,0.11337594696969698,0.012269520943965842,0.0007919941713653802,-0.19166666666666668,0.4443194849902267,0.02868069942937674,240
B,3,0.2,44,0.12026515151515159,0.01279146290833432,0.0008256853802934784,-0.3625,0.5544136334790548,0.035787246156245366,240
B,3,0.2,45,0.11901041666666676,0.012508295389109301,0.000807406995524389,-0.22083333333333333,0.47222358957332033,0.0304819016350626,240
B,3,0.2,46,0.12518939393939396,0.012407663500252873,0.0008009112350304167,-0.425,0.6090324310675508,0.03931287438041401,240
B,3,0.2,47,0.1239346590909091,0.012313843984653105,0.0007948552113392975,-0.22083333333333333,0.42562203228382256,0.027473784046903336,240
B,3,0.2,48,0.13006628787878785,0.012129387626200933,0.0007829486045995088,-0.4041666666666667,0.5556700253989935,0.035868345905949235,240
B,3,0.2,49,0.12914299242424238,0.012108280039659044,0.0007815861157469193,-0.1625,0.38082985801160435,0.024582461630291312,240
B,3,0.2,50,0.13527462121212114,0.012306277340213412,0.0007943667865409375,-0.4041666666666667,0.56314951652624,0.036351144982181435,240
B,3,0.2,51,0.13399621212121207,0.012102352157357733,0.0007812034725897317,-0.225,0.500418235121223,0.0323018581793834,240
B,3,0.2,52,0.14062499999999994,0.01280025973415114,0.000826253212958279,-0.36666666666666664,0.5478498608322793,0.035363556453757806,240
B,3,0.2,53,0.1398200757575756,0.012631270534907627,0.0008153450070522948,-0.14166666666666666,0.3836803353327616,0.02476645915018438,240
B,3,0.2,54,0.1455965909090908,0.01255116994646869,0.0008101745363015379,-0.4875,0.6135243547661449,0.0396028268083655,240
B,3,0.2,55,0.1444839015151514,0.012249137301774519,0.0007906784129196794,-0.19583333333333333,0.4655308452958809,0.030049886849613468,240
B,3,0.2,56,0.15089962121212108,0.012609864912146112,0.0008139632800444524,-0.425,0.5880611359217596,0.03795918309961318,240
B,3,0.2,57,0.14990530303030294,0.01234764278803913,0.0007970369147165611,-0.175,0.4418011821156987,0.028518143677814183,240
B,3,0.2,58,0.15608428030303037,0.012276674729626031,0.0007924559462441176,-0.5041666666666667,0.6136380072201852,0.03961016304272807,240
B,3,0.2,59,0.154876893939394,0.012022004554734952,0.0007760170571419697,-0.2125,0.42001444486019,0.02711181583516782,240
B,3,0.2,60,0.16084280303030313,0.012062385233289527,0.0007786236187344767,-0.39166666666666666,0.5682805797264949,0.036682353687563514,240
B,3,0.2,61,0.15987215909090907,0.011832191188388541,0.0007637646570295161,-0.17083333333333334,0.4090801669412228,0.026406011230451762,240
B,3,0.2,62,0.16555397727272733,0.012114228250768827,0.0007819700711230512,-0.42916666666666664,0.5885797149856654,0.037992657234249834,240
B,3,0.2,63,0.16451231060606072,0.011877956696503475,0.0007667188078755137,-0.18333333333333332,0.44783689001218807,0.028907746947242116,240
B,3,0.2,64,0.17107007575757577,0.012523876564736927,0.0008084127560863912,-0.4041666666666667,0.6060912332187777,0.039123020875644024,240
B,3,0.2,65,0.16998106060606066,0.012334508546632258,0.0007961891030793297,-0.19166666666666668,0.42506870393895163,0.02743806685582551,240
B,3,0.2,66,0.17651515151515157,0.012060985392052992,0.0007785332593712029,-0.42916666666666664,0.5668522544562623,0.03659015568782055,240
B,3,0.2,67,0.17566287878787873,0.012135789264645239,0.0007833618285842294,-0.15,0.3578176530068741,0.023097030184577462,240
B,3,0.2,68,0.18188920454545468,0.013133408525726045,0.0008477578749845913,-0.4666666666666667,0.6127424234907592,0.03955235336157471,240
B,3,0.2,69,0.1807528409090909,0.013038444281268215,0.0008416279593634188,-0.2,0.4211957475338341,0.027188068594865385,240
B,3,0.2,70,0.18676609848484846,0.01269427332814511,0.0008194118198685169,-0.39166666666666666,0.5301903555424045,0.03422364028892536,240
B,3,0.2,71,0.1855823863636363,0.012750897272696576,0.0008230668797725902,-0.20833333333333334,0.4270328362499831,0.027564851051331725,240
B,3,0.2,72,0.19176136363636348,0.01335794929227265,0.0008622519191409187,-0.3625,0.5544136334790545,0.035787246156245345,240
B,3,0.2,73,0.1907196969696969,0.013408078155220412,0.0008654877233302686,-0.18333333333333332,0.4383944333804528,0.028298238992542177,240
B,3,0.2,74,0.19687499999999986,0.013516774647089273,0.0008725040517102565,-0.43333333333333335,0.5599362386494183,0.03614372878712031,240
B,3,0.2,75,0.1958806818181817,0.013158518202400044,0.0008493786976443755,-0.175,0.4224356552721237,0.027268104295219205,240
B,3,0.2,76,0.20201231060606054,0.01261046744187576,0.000814002173171261,-0.4375,0.5895267941359273,0.03805379093052491,240
B,3,0.2,77,0.20092329545454532,0.01277100890185031,0.0008243650798522153,-0.19166666666666668,0.4443194849902267,0.02868069942937674,240
B,3,0.2,78,0.20667613636363633,0.012775172811801098,0.0008246338590837905,-0.45,0.6047233884752906,0.03903472687711531,240
B,3,0.2,79,0.20575284090909085,0.01264718972418513,0.0008163725863015763,-0.1625,0.3916625864056443,0.02528171124135973,240
B,3,0.2,80,0.21195549242424236,0.01251099481732545,0.0008075812428664795,-0.4041666666666667,0.5850145130457861,0.037762524438599517,240
B,3,0.2,81,0.21098484848484853,0.012676903854200889,0.0008182906251465443,-0.17083333333333334,0.38808527582352054,0.02505079683621345,240
B,3,0.2,82,0.21714015151515156,0.01290395831637562,0.0008329469276579579,-0.44166666666666665,0.6310757678961076,0.040735765654278035,240
B,3,0.2,83,0.21607481060606057,0.012998151501599511,0.0008390270716195972,-0.1875,0.411967927418819,0.02659241536774453,240
B,3,0.2,84,0.22187500000000013,0.013248289598596792,0.0008551734163516386,-0.4,0.58431378055139,0.03771729235058381,240
B,3,0.2,85,0.22073863636363644,0.013121253884552618,0.0008469732962705277,-0.2,0.42119574753383404,0.027188068594865382,240
B,3,0.2,86,0.2270833333333334,0.01266624412432225,0.000817602542541627,-0.37916666666666665,0.5657439776582908,0.03651861672812835,240
B,3,0.2,87,0.2261600378787879,0.012602431343546928,0.0008134834452546602,-0.1625,0.3808298580116044,0.024582461630291316,240
B,3,0.2,88,0.2325520833333335,0.013432548704802177,0.0008670672905136473,-0.3958333333333333,0.5616615865415526,0.036255099514664484,240
B,3,0.2,89,0.23134469696969712,0.013517440842641438,0.0008725470544482374,-0.2125,0.4394866727954941,0.02836874274361761,240
B,3,0.2,90,0.23705018939393951,0.013303718954953069,0.0008587513659192862,-0.42916666666666664,0.6026296396346991,0.03889957597060278,240
B,3,0.2,91,0.23600852272727277,0.013229222667951821,0.0008539426512707843,-0.18333333333333332,0.42874407095859446,0.027675310776796788,240
B,3,0.2,92,0.2421875000000001,0.013683876984063507,0.0008832904611804823,-0.4791666666666667,0.620081764527985,0.04002610578839658,240
B,3,0.2,93,0.241098484848485,0.013458354853960722,0.0008687330702789938,-0.19166666666666668,0.42506870393895163,0.02743806685582551,240
B,3,0.2,94,0.24767992424242427,0.013413366063377041,0.0008658290563340503,-0.44166666666666665,0.5828200571084711,0.03762087291694607,240
B,3,0.2,95,0.24668560606060613,0.013495439025408323,0.0008711268432527347,-0.175,0.40213863426876606,0.02595793722315877,240
B,3,0.2,96,0.25276988636363634,0.013563474545704076,0.0008755185172036683,-0.475,0.6199271113856549,0.040016122970985196,240
B,3,0.2,97,0.25189393939393934,0.013767934850985276,0.0008887163731589111,-0.15416666666666667,0.37324671489687844,0.0240929718470373,240
B,3,0.2,98,0.2585227272727272,0.014100752399437037,0.0009101996535335653,-0.39166666666666666,0.5533592102971099,0.0357191834325199,240
B,3,0.2,99,0.2574810606060606,0.01409085029660898,0.0009095604755444737,-0.18333333333333332,0.40876041480127184,0.02638537131856936,240
B,3,0.2,100,0.26354166666666656,0.014142520216876665,0.0009128957545560838,-0.4083333333333333,0.5856846415116668,0.037805781045069105,240
B,3,0.2,101,0.2624763257575757,0.013858205602136743,0.0008945433250898989,-0.1875,0.4318031668427149,0.02787277456702429,240
B,3,0.2,102,0.2683712121212119,0.014124361612918516,0.0009117236217107457,-0.43333333333333335,0.6031067868742479,0.038930375692477134,240
B,3,0.2,103,0.2671874999999998,0.014071265172743796,0.0009082962612350858,-0.20833333333333334,0.446198884926156,0.028802014173588696,240
B,3,0.2,104,0.27301136363636336,0.014231383926409746,0.0009186318823411477,-0.44583333333333336,0.6180541517125281,0.03989522394394956,240
B,3,0.2,105,0.27204071969696936,0.014231838714714397,0.0009186612387999804,-0.17083333333333334,0.3771498117117361,0.024344915663080283,240
B,3,0.2,106,0.2784327651515151,0.014286308203803656,0.0009221772292019658,-0.45,0.5977643145356016,0.038585520585891285,240
B,3,0.2,107,0.27694128787878786,0.014177100403988532,0.0009151278960359671,-0.2625,0.49458363368726244,0.03192523627629195,240
B,3,0.2,108,0.28297821969696985,0.014440536012432895,0.0009321325914410177,-0.38333333333333336,0.5739583372883582,0.03704885136224518,240
B,3,0.2,109,0.2820549242424244,0.014503013629259487,0.0009361655042656864,-0.1625,0.3808298580116042,0.0245824616302913,240
B,3,0.2,110,0.28837594696969693,0.014293397616657216,0.000922634848833903,-0.32916666666666666,0.4883403424842444,0.03152223356204508,240
B,3,0.2,111,0.2872159090909091,0.013982430388026313,0.0009025620005388403,-0.20416666666666666,0.443435774282509,0.028623656148479143,240
B,3,0.2,112,0.2930871212121215,0.013977277237111719,0.0009022293660776283,-0.4708333333333333,0.5991480469365134,0.03867484012829693,240
B,3,0.2,113,0.2920691287878792,0.013867949149849807,0.0008951722683903267,-0.17916666666666667,0.40548454063228045,0.026173914550223113,240
B,3,0.2,114,0.29860321969696985,0.0141260948553196,0.0009118355020266513,-0.38333333333333336,0.5812025238930375,0.037516461596857544,240
B,3,0.2,115,0.297443181818182,0.013949546436215515,0.0009004393505768285,-0.20416666666666666,0.45277310736211834,0.029226378407067783,240
B,3,0.2,116,0.3033143939393942,0.01436051369744342,0.0009269671732196977,-0.44166666666666665,0.5828200571084708,0.03762087291694605,240
B,3,0.2,117,0.3018702651515153,0.014162861209573128,0.0009142087599887293,-0.25416666666666665,0.4731088021091907,0.030539041858550598,240
