campaign,label,L,m,d,p,time,observable,mean,standard_deviation,standard_error,realizations
transition,d23,8,11,23,0.8500000000000001,33,half_chain_entropy,2.875,0.6156039749451379,0.21764887260455024,8
transition,d23,8,11,23,0.8500000000000001,33,tripartite_mutual_information,-0.7916666666666666,0.5019802057692384,0.17747680376042346,8
transition,d23,8,11,23,0.8850000000000001,33,half_chain_entropy,1.4166666666666665,0.3450327796711771,0.12198750911856665,8
transition,d23,8,11,23,0.8850000000000001,33,tripartite_mutual_information,-0.08333333333333333,0.2357022603955158,0.08333333333333331,8
transition,d23,8,11,23,0.9200000000000002,33,half_chain_entropy,0.20833333333333331,0.3053751271043014,0.1079664115905777,8
transition,d23,8,11,23,0.9200000000000002,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,8,11,23,0.9550000000000001,33,half_chain_entropy,0.08333333333333333,0.1543033499620919,0.05455447255899809,8
transition,d23,8,11,23,0.9550000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,8,11,23,0.9900000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d23,8,11,23,0.9900000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,12,11,23,0.7100000000000001,33,half_chain_entropy,14.0,0.3984095364447982,0.14085904245475286,8
transition,d23,12,11,23,0.7100000000000001,33,tripartite_mutual_information,-11.25,0.66068747264341,0.23358829607557838,8
transition,d23,12,11,23,0.7450000000000001,33,half_chain_entropy,11.666666666666666,0.5634361698190112,0.199204768222399,8
transition,d23,12,11,23,0.7450000000000001,33,tripartite_mutual_information,-8.833333333333334,0.5909368402852788,0.2089277235093362,8
transition,d23,12,11,23,0.78,33,half_chain_entropy,9.416666666666668,0.8683134537528795,0.30699516567208635,8
transition,d23,12,11,23,0.78,33,tripartite_mutual_information,-6.958333333333334,1.0606601717798214,0.375,8
transition,d23,12,11,23,0.8150000000000001,33,half_chain_entropy,6.875,0.43415672687643964,0.15349758283604312,8
transition,d23,12,11,23,0.8150000000000001,33,tripartite_mutual_information,-4.291666666666666,1.0147718486250517,0.35877602775999134,8
transition,d23,12,11,23,0.8500000000000001,33,half_chain_entropy,3.916666666666666,0.4272466296411039,0.15105449452916098,8
transition,d23,12,11,23,0.8500000000000001,33,tripartite_mutual_information,-1.2916666666666667,0.4859126579037751,0.1717960677340692,8
transition,d23,12,11,23,0.8850000000000001,33,half_chain_entropy,1.5416666666666665,0.6886264220942653,0.24346620638354236,8
transition,d23,12,11,23,0.8850000000000001,33,tripartite_mutual_information,0.0,0.25197631533948484,0.0890870806374748,8
transition,d23,12,11,23,0.9200000000000002,33,half_chain_entropy,0.3333333333333333,0.3086066999241838,0.10910894511799618,8
transition,d23,12,11,23,0.9200000000000002,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,12,11,23,0.9550000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d23,12,11,23,0.9550000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,12,11,23,0.9900000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d23,12,11,23,0.9900000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,16,11,23,0.7100000000000001,33,half_chain_entropy,17.916666666666668,0.38832158167381103,0.13729241184131877,8
transition,d23,16,11,23,0.7100000000000001,33,tripartite_mutual_information,-14.5,0.7126966450997985,0.25197631533948484,8
transition,d23,16,11,23,0.7450000000000001,33,half_chain_entropy,15.25,1.0196482431125644,0.3605000935649218,8
transition,d23,16,11,23,0.7450000000000001,33,tripartite_mutual_information,-11.541666666666668,1.2963624321753373,0.45833333333333337,8
transition,d23,16,11,23,0.78,33,half_chain_entropy,12.166666666666666,0.9920317455237933,0.35073618720610084,8
transition,d23,16,11,23,0.78,33,tripartite_mutual_information,-9.208333333333334,1.1538410663298504,0.40794442120667707,8
transition,d23,16,11,23,0.8150000000000001,33,half_chain_entropy,9.375,0.8249579113843054,0.29166666666666663,8
transition,d23,16,11,23,0.8150000000000001,33,tripartite_mutual_information,-6.083333333333333,1.2817398889233116,0.4531634835874829,8
transition,d23,16,11,23,0.8500000000000001,33,half_chain_entropy,5.375,0.9161253813129044,0.32389923477173316,8
transition,d23,16,11,23,0.8500000000000001,33,tripartite_mutual_information,-2.125,0.3959116463884736,0.1399759049560101,8
transition,d23,16,11,23,0.8850000000000001,33,half_chain_entropy,1.625,0.7223748312513366,0.255398070868154,8
transition,d23,16,11,23,0.8850000000000001,33,tripartite_mutual_information,-0.125,0.17251638983558856,0.060993754559283325,8
transition,d23,16,11,23,0.9200000000000002,33,half_chain_entropy,0.5,0.4364357804719848,0.1543033499620919,8
transition,d23,16,11,23,0.9200000000000002,33,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d23,16,11,23,0.9550000000000001,33,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d23,16,11,23,0.9550000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,16,11,23,0.9900000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d23,16,11,23,0.9900000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,24,11,23,0.7100000000000001,49,half_chain_entropy,28.25,0.8116219309075858,0.2869516855522367,8
transition,d23,24,11,23,0.7100000000000001,49,tripartite_mutual_information,-24.416666666666668,1.3656790856857126,0.4828404712065057,8
transition,d23,24,11,23,0.7450000000000001,49,half_chain_entropy,23.041666666666664,1.302470180629319,0.46049274850812943,8
transition,d23,24,11,23,0.7450000000000001,49,tripartite_mutual_information,-18.708333333333336,1.2400396819047417,0.43842023400762603,8
transition,d23,24,11,23,0.78,49,half_chain_entropy,17.875,0.7955730688858863,0.2812775559693012,8
transition,d23,24,11,23,0.78,49,tripartite_mutual_information,-13.625,1.6078922415129255,0.5684757536955138,8
transition,d23,24,11,23,0.8150000000000001,49,half_chain_entropy,13.333333333333334,0.6666666666666667,0.23570226039551584,8
transition,d23,24,11,23,0.8150000000000001,49,tripartite_mutual_information,-9.666666666666666,0.6172133998483675,0.21821789023599233,8
transition,d23,24,11,23,0.8500000000000001,49,half_chain_entropy,7.666666666666667,1.2971274735120226,0.4586038162918625,8
transition,d23,24,11,23,0.8500000000000001,49,tripartite_mutual_information,-3.6666666666666665,1.4029447488244033,0.49601587276189657,8
transition,d23,24,11,23,0.8850000000000001,49,half_chain_entropy,2.375,0.41547448491940825,0.14689241284825078,8
transition,d23,24,11,23,0.8850000000000001,49,tripartite_mutual_information,-0.16666666666666666,0.1781741612749496,0.0629940788348712,8
transition,d23,24,11,23,0.9200000000000002,49,half_chain_entropy,0.4583333333333333,0.3053751271043014,0.1079664115905777,8
transition,d23,24,11,23,0.9200000000000002,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,24,11,23,0.9550000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d23,24,11,23,0.9550000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,24,11,23,0.9900000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d23,24,11,23,0.9900000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,8,11,31,0.7100000000000001,33,half_chain_entropy,9.208333333333334,0.6886264220942651,0.24346620638354227,8
transition,d31,8,11,31,0.7100000000000001,33,tripartite_mutual_information,-6.875,0.5892556509887897,0.20833333333333337,8
transition,d31,8,11,31,0.7450000000000001,33,half_chain_entropy,7.458333333333333,0.5326632695523117,0.1883249049947187,8
transition,d31,8,11,31,0.7450000000000001,33,tripartite_mutual_information,-4.833333333333333,0.6172133998483678,0.21821789023599242,8
transition,d31,8,11,31,0.78,33,half_chain_entropy,6.208333333333334,0.7955730688858866,0.2812775559693014,8
transition,d31,8,11,31,0.78,33,tripartite_mutual_information,-3.583333333333333,1.0196482431125649,0.36050009356492196,8
transition,d31,8,11,31,0.8150000000000001,33,half_chain_entropy,4.958333333333334,0.653136510683105,0.23091862787227171,8
transition,d31,8,11,31,0.8150000000000001,33,tripartite_mutual_information,-2.6666666666666665,0.642416074439621,0.22712838128974894,8
transition,d31,8,11,31,0.8500000000000001,33,half_chain_entropy,2.8333333333333335,0.5039526306789697,0.1781741612749496,8
transition,d31,8,11,31,0.8500000000000001,33,tripartite_mutual_information,-0.7916666666666667,0.6886264220942653,0.24346620638354236,8
transition,d31,8,11,31,0.8850000000000001,33,half_chain_entropy,1.4583333333333333,0.3053751271043015,0.10796641159057771,8
transition,d31,8,11,31,0.8850000000000001,33,tripartite_mutual_information,-0.16666666666666666,0.25197631533948484,0.0890870806374748,8
transition,d31,8,11,31,0.9200000000000002,33,half_chain_entropy,0.5833333333333333,0.4629100498862757,0.16366341767699427,8
transition,d31,8,11,31,0.9200000000000002,33,tripartite_mutual_information,-0.125,0.17251638983558856,0.060993754559283325,8
transition,d31,8,11,31,0.9550000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,8,11,31,0.9550000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,8,11,31,0.9900000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,8,11,31,0.9900000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,12,11,31,0.7100000000000001,33,half_chain_entropy,14.333333333333332,0.6666666666666665,0.23570226039551578,8
transition,d31,12,11,31,0.7100000000000001,33,tripartite_mutual_information,-11.75,0.7071067811865477,0.25000000000000006,8
transition,d31,12,11,31,0.7450000000000001,33,half_chain_entropy,11.5,0.6424160744396209,0.2271283812897489,8
transition,d31,12,11,31,0.7450000000000001,33,tripartite_mutual_information,-8.708333333333334,0.8986321174650295,0.3177144320257742,8
transition,d31,12,11,31,0.78,33,half_chain_entropy,9.541666666666668,0.7113032974423646,0.2514836925509239,8
transition,d31,12,11,31,0.78,33,tripartite_mutual_information,-6.75,0.7292091824339786,0.2578143789012822,8
transition,d31,12,11,31,0.8150000000000001,33,half_chain_entropy,7.333333333333333,0.6900655593423544,0.24397501823713333,8
transition,d31,12,11,31,0.8150000000000001,33,tripartite_mutual_information,-4.875,0.8152806508697111,0.28824523840007743,8
transition,d31,12,11,31,0.8500000000000001,33,half_chain_entropy,4.333333333333333,1.0079052613579393,0.3563483225498992,8
transition,d31,12,11,31,0.8500000000000001,33,tripartite_mutual_information,-1.7916666666666665,1.0379696297970151,0.36697768194757985,8
transition,d31,12,11,31,0.8850000000000001,33,half_chain_entropy,1.1666666666666667,0.39840953644479793,0.14085904245475278,8
transition,d31,12,11,31,0.8850000000000001,33,tripartite_mutual_information,0.0,0.25197631533948484,0.0890870806374748,8
transition,d31,12,11,31,0.9200000000000002,33,half_chain_entropy,0.41666666666666663,0.29546842014263947,0.10446386175466812,8
transition,d31,12,11,31,0.9200000000000002,33,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d31,12,11,31,0.9550000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,12,11,31,0.9550000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,12,11,31,0.9900000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,12,11,31,0.9900000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,16,11,31,0.7100000000000001,33,half_chain_entropy,18.875,0.3959116463884736,0.1399759049560101,8
transition,d31,16,11,31,0.7100000000000001,33,tripartite_mutual_information,-15.75,0.729209182433979,0.2578143789012824,8
transition,d31,16,11,31,0.7450000000000001,33,half_chain_entropy,16.458333333333332,0.7753647375206562,0.2741328318968917,8
transition,d31,16,11,31,0.7450000000000001,33,tripartite_mutual_information,-13.083333333333332,0.6362090102803515,0.22493385271060923,8
transition,d31,16,11,31,0.78,33,half_chain_entropy,12.541666666666666,0.9247479279018309,0.32694776535379655,8
transition,d31,16,11,31,0.78,33,tripartite_mutual_information,-9.333333333333334,1.0235326314383177,0.3618734322278728,8
transition,d31,16,11,31,0.8150000000000001,33,half_chain_entropy,9.333333333333334,0.5039526306789693,0.17817416127494948,8
transition,d31,16,11,31,0.8150000000000001,33,tripartite_mutual_information,-6.166666666666667,0.7766431633476235,0.27458482368263804,8
transition,d31,16,11,31,0.8500000000000001,33,half_chain_entropy,5.5,0.590936840285279,0.20892772350933628,8
transition,d31,16,11,31,0.8500000000000001,33,tripartite_mutual_information,-2.291666666666667,0.8249579113843054,0.29166666666666663,8
transition,d31,16,11,31,0.8850000000000001,33,half_chain_entropy,2.2916666666666665,0.8439796130841001,0.2983918537974829,8
transition,d31,16,11,31,0.8850000000000001,33,tripartite_mutual_information,-0.20833333333333331,0.3959116463884736,0.1399759049560101,8
transition,d31,16,11,31,0.9200000000000002,33,half_chain_entropy,0.5833333333333333,0.5563486402641868,0.1966989481173608,8
transition,d31,16,11,31,0.9200000000000002,33,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d31,16,11,31,0.9550000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,16,11,31,0.9550000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,16,11,31,0.9900000000000001,33,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,16,11,31,0.9900000000000001,33,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,24,11,31,0.7100000000000001,49,half_chain_entropy,28.083333333333336,0.49601587276189685,0.17536809360305047,8
transition,d31,24,11,31,0.7100000000000001,49,tripartite_mutual_information,-24.125,0.9074209047695003,0.320821737576473,8
transition,d31,24,11,31,0.7450000000000001,49,half_chain_entropy,23.458333333333332,0.8533314732122578,0.30169823565414705,8
transition,d31,24,11,31,0.7450000000000001,49,tripartite_mutual_information,-19.375,1.1330181634599499,0.4005824132950293,8
transition,d31,24,11,31,0.78,49,half_chain_entropy,18.083333333333336,1.0653265391046238,0.3766498099894376,8
transition,d31,24,11,31,0.78,49,tripartite_mutual_information,-14.458333333333332,0.9910312089651151,0.3503824441133676,8
transition,d31,24,11,31,0.8150000000000001,49,half_chain_entropy,14.375,0.7223748312513366,0.255398070868154,8
transition,d31,24,11,31,0.8150000000000001,49,tripartite_mutual_information,-10.666666666666668,1.0235326314383182,0.361873432227873,8
transition,d31,24,11,31,0.8500000000000001,49,half_chain_entropy,8.583333333333332,1.1785113019775793,0.41666666666666663,8
transition,d31,24,11,31,0.8500000000000001,49,tripartite_mutual_information,-4.625,1.3965660834335143,0.4937606739854878,8
transition,d31,24,11,31,0.8850000000000001,49,half_chain_entropy,3.1666666666666665,1.2344267996967353,0.4364357804719847,8
transition,d31,24,11,31,0.8850000000000001,49,tripartite_mutual_information,-0.6666666666666667,0.9759000729485333,0.3450327796711771,8
transition,d31,24,11,31,0.9200000000000002,49,half_chain_entropy,0.5,0.6900655593423543,0.2439750182371333,8
transition,d31,24,11,31,0.9200000000000002,49,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d31,24,11,31,0.9550000000000001,49,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d31,24,11,31,0.9550000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d31,24,11,31,0.9900000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d31,24,11,31,0.9900000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
