stage,m,d,L,p,time,observable,mean,standard_deviation,standard_error,realizations
adaptive_refinement,9,27,8,0.83375,33,tripartite_mutual_information,-0.5,0.39840953644479793,0.14085904245475278,8
adaptive_refinement,9,27,8,0.93125,33,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
adaptive_refinement,9,27,8,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,9,27,12,0.63875,33,half_chain_entropy,14.75,0.904135121240358,0.3196600376689892,8
adaptive_refinement,9,27,12,0.63875,33,tripartite_mutual_information,-12.25,0.8309489698388163,0.29378482569650144,8
adaptive_refinement,9,27,12,0.73625,33,half_chain_entropy,8.958333333333332,0.67700320038633,0.2393567769390845,8
adaptive_refinement,9,27,12,0.73625,33,tripartite_mutual_information,-6.25,0.6606874726434099,0.23358829607557835,8
adaptive_refinement,9,27,12,0.83375,33,half_chain_entropy,3.458333333333333,0.8897565210026093,0.3145764348029479,8
adaptive_refinement,9,27,12,0.83375,33,tripartite_mutual_information,-1.2916666666666665,0.37533054215320116,0.13269938577147591,8
adaptive_refinement,9,27,12,0.93125,33,half_chain_entropy,0.16666666666666666,0.1781741612749496,0.0629940788348712,8
adaptive_refinement,9,27,12,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,9,27,16,0.63875,33,half_chain_entropy,19.208333333333336,0.39591164638847387,0.13997590495601017,8
adaptive_refinement,9,27,16,0.63875,33,tripartite_mutual_information,-16.083333333333332,0.4272466296411039,0.15105449452916098,8
adaptive_refinement,9,27,16,0.73625,33,half_chain_entropy,12.0,0.796819072889596,0.28171808490950556,8
adaptive_refinement,9,27,16,0.73625,33,tripartite_mutual_information,-8.833333333333332,0.7766431633476233,0.274584823682638,8
adaptive_refinement,9,27,16,0.83375,33,half_chain_entropy,4.166666666666666,0.8357108940373449,0.2954684201426394,8
adaptive_refinement,9,27,16,0.83375,33,tripartite_mutual_information,-1.625,1.0147718486250517,0.35877602775999134,8
adaptive_refinement,9,27,16,0.93125,33,half_chain_entropy,0.08333333333333333,0.1543033499620919,0.05455447255899809,8
adaptive_refinement,9,27,16,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,9,27,24,0.63875,49,half_chain_entropy,28.375,0.67700320038633,0.2393567769390845,8
adaptive_refinement,9,27,24,0.63875,49,tripartite_mutual_information,-24.916666666666668,0.750661084306402,0.2653987715429517,8
adaptive_refinement,9,27,24,0.73625,49,half_chain_entropy,17.708333333333332,0.9829902549210959,0.34753953754749994,8
adaptive_refinement,9,27,24,0.73625,49,tripartite_mutual_information,-13.416666666666666,1.0947203745307283,0.3870421001668775,8
adaptive_refinement,9,27,24,0.83375,49,half_chain_entropy,6.125,1.6708281379802852,0.590726953281576,8
adaptive_refinement,9,27,24,0.83375,49,tripartite_mutual_information,-1.9583333333333333,1.4413122327868282,0.509580826805345,8
adaptive_refinement,9,27,24,0.93125,49,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
adaptive_refinement,9,27,24,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,11,33,8,0.63875,33,half_chain_entropy,12.75,0.6362090102803521,0.22493385271060945,8
adaptive_refinement,11,33,8,0.63875,33,tripartite_mutual_information,-10.125,0.6651769068904283,0.23517555077545726,8
adaptive_refinement,11,33,8,0.73625,33,half_chain_entropy,8.5,0.6172133998483676,0.21821789023599236,8
adaptive_refinement,11,33,8,0.73625,33,tripartite_mutual_information,-6.291666666666667,0.88079149109971,0.3114068180840078,8
adaptive_refinement,11,33,8,0.83375,33,half_chain_entropy,3.791666666666667,0.9074209047695003,0.320821737576473,8
adaptive_refinement,11,33,8,0.83375,33,tripartite_mutual_information,-1.6666666666666665,0.9428090415820632,0.33333333333333326,8
adaptive_refinement,11,33,8,0.93125,33,half_chain_entropy,0.16666666666666666,0.35634832254989923,0.12598815766974242,8
adaptive_refinement,11,33,8,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,11,33,12,0.63875,33,half_chain_entropy,19.208333333333332,0.501980205769238,0.17747680376042332,8
adaptive_refinement,11,33,12,0.63875,33,tripartite_mutual_information,-16.791666666666664,0.6886264220942653,0.24346620638354236,8
adaptive_refinement,11,33,12,0.73625,33,half_chain_entropy,12.416666666666668,0.3450327796711769,0.12198750911856657,8
adaptive_refinement,11,33,12,0.73625,33,tripartite_mutual_information,-9.875,0.8533314732122586,0.30169823565414733,8
adaptive_refinement,11,33,12,0.83375,33,half_chain_entropy,6.0,0.534522483824849,0.18898223650461368,8
adaptive_refinement,11,33,12,0.83375,33,tripartite_mutual_information,-3.083333333333333,0.6362090102803518,0.22493385271060934,8
adaptive_refinement,11,33,12,0.93125,33,half_chain_entropy,0.20833333333333331,0.24800793638094829,0.0876840468015252,8
adaptive_refinement,11,33,12,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,11,33,16,0.63875,33,half_chain_entropy,25.125,0.7955730688858864,0.28127755596930126,8
adaptive_refinement,11,33,16,0.63875,33,tripartite_mutual_information,-22.375,0.9501461875826153,0.3359274061791063,8
adaptive_refinement,11,33,16,0.73625,33,half_chain_entropy,16.75,0.7506610843064021,0.2653987715429518,8
adaptive_refinement,11,33,16,0.73625,33,tripartite_mutual_information,-13.583333333333334,1.0350983390135313,0.3659625273556999,8
adaptive_refinement,11,33,16,0.83375,33,half_chain_entropy,8.166666666666668,0.796819072889596,0.28171808490950556,8
adaptive_refinement,11,33,16,0.83375,33,tripartite_mutual_information,-4.541666666666667,0.9247479279018311,0.32694776535379666,8
adaptive_refinement,11,33,16,0.93125,33,half_chain_entropy,0.20833333333333331,0.46929531772445293,0.165920950771028,8
adaptive_refinement,11,33,16,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,11,33,24,0.63875,49,half_chain_entropy,38.625,0.7855338898249337,0.2777281701735284,8
adaptive_refinement,11,33,24,0.63875,49,tripartite_mutual_information,-35.166666666666664,0.9594972228385656,0.3392334963994048,8
adaptive_refinement,11,33,24,0.73625,49,half_chain_entropy,25.041666666666668,0.6770032003863298,0.23935677693908441,8
adaptive_refinement,11,33,24,0.73625,49,tripartite_mutual_information,-21.0,0.8164965809277263,0.2886751345948129,8
adaptive_refinement,11,33,24,0.83375,49,half_chain_entropy,10.958333333333332,1.5779985313932852,0.5579067311253025,8
adaptive_refinement,11,33,24,0.83375,49,tripartite_mutual_information,-6.75,1.3887301496588276,0.490990253030983,8
adaptive_refinement,11,33,24,0.93125,49,half_chain_entropy,0.20833333333333331,0.17251638983558856,0.060993754559283325,8
adaptive_refinement,11,33,24,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,13,39,8,0.63875,33,half_chain_entropy,15.666666666666666,0.4364357804719844,0.15430334996209177,8
adaptive_refinement,13,39,8,0.63875,33,tripartite_mutual_information,-13.25,0.6842908506285674,0.24193335039168543,8
adaptive_refinement,13,39,8,0.73625,33,half_chain_entropy,10.375,0.48591265790377525,0.17179606773406925,8
adaptive_refinement,13,39,8,0.73625,33,tripartite_mutual_information,-8.125,0.6156039749451379,0.21764887260455024,8
adaptive_refinement,13,39,8,0.83375,33,half_chain_entropy,5.333333333333334,0.7559289460184546,0.2672612419124244,8
adaptive_refinement,13,39,8,0.83375,33,tripartite_mutual_information,-3.0,0.7559289460184544,0.26726124191242434,8
adaptive_refinement,13,39,8,0.93125,33,half_chain_entropy,0.375,0.3753305421532011,0.13269938577147591,8
adaptive_refinement,13,39,8,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,13,39,12,0.63875,33,half_chain_entropy,22.958333333333336,0.5756294001779334,0.20351572615808075,8
adaptive_refinement,13,39,12,0.63875,33,tripartite_mutual_information,-20.291666666666664,0.6531365106831047,0.23091862787227163,8
adaptive_refinement,13,39,12,0.73625,33,half_chain_entropy,16.083333333333332,0.6107502542086027,0.21593282318115536,8
adaptive_refinement,13,39,12,0.73625,33,tripartite_mutual_information,-13.166666666666666,0.642416074439621,0.22712838128974894,8
adaptive_refinement,13,39,12,0.83375,33,half_chain_entropy,7.541666666666666,0.795573068885887,0.2812775559693015,8
adaptive_refinement,13,39,12,0.83375,33,tripartite_mutual_information,-4.708333333333333,1.0606601717798214,0.375,8
adaptive_refinement,13,39,12,0.93125,33,half_chain_entropy,0.5416666666666666,0.43415672687643975,0.15349758283604317,8
adaptive_refinement,13,39,12,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,13,39,16,0.63875,33,half_chain_entropy,30.958333333333332,0.7650604291933161,0.27048970875004213,8
adaptive_refinement,13,39,16,0.63875,33,tripartite_mutual_information,-27.666666666666664,0.9594972228385656,0.3392334963994048,8
adaptive_refinement,13,39,16,0.73625,33,half_chain_entropy,20.583333333333332,0.7292091824339794,0.2578143789012825,8
adaptive_refinement,13,39,16,0.73625,33,tripartite_mutual_information,-17.291666666666668,0.8807914910997101,0.3114068180840078,8
adaptive_refinement,13,39,16,0.83375,33,half_chain_entropy,10.5,0.890870806374748,0.314970394174356,8
adaptive_refinement,13,39,16,0.83375,33,tripartite_mutual_information,-7.291666666666667,1.0755212837252606,0.3802541965162962,8
adaptive_refinement,13,39,16,0.93125,33,half_chain_entropy,0.41666666666666663,0.2357022603955158,0.08333333333333331,8
adaptive_refinement,13,39,16,0.93125,33,tripartite_mutual_information,0.0,0.0,0.0,8
adaptive_refinement,13,39,24,0.63875,49,half_chain_entropy,46.625,0.8986321174650296,0.31771443202577426,8
adaptive_refinement,13,39,24,0.63875,49,tripartite_mutual_information,-42.625,1.0455878577403082,0.3696711322672435,8
adaptive_refinement,13,39,24,0.73625,49,half_chain_entropy,31.166666666666664,1.2084359562332871,0.4272466296411036,8
adaptive_refinement,13,39,24,0.73625,49,tripartite_mutual_information,-27.0,1.4029447488244033,0.49601587276189657,8
adaptive_refinement,13,39,24,0.83375,49,half_chain_entropy,15.958333333333334,0.8625819491779426,0.30496877279641654,8
adaptive_refinement,13,39,24,0.83375,49,tripartite_mutual_information,-12.041666666666668,0.9332908153580779,0.32996813217940946,8
adaptive_refinement,13,39,24,0.93125,49,half_chain_entropy,0.625,0.5175491695067657,0.18298126367784995,8
adaptive_refinement,13,39,24,0.93125,49,tripartite_mutual_information,0.0,0.0,0.0,8
critical_entropy,3,9,8,0.5960937500000001,49,half_chain_entropy,1.0416666666666665,0.469436226095058,0.1173590565237645,16
critical_entropy,3,9,8,0.5960937500000001,49,tripartite_mutual_information,-0.020833333333333332,0.22669117514559073,0.05667279378639768,16
critical_entropy,3,9,12,0.5960937500000001,49,half_chain_entropy,1.4791666666666667,0.6988747569671736,0.1747186892417934,16
critical_entropy,3,9,12,0.5960937500000001,49,tripartite_mutual_information,-0.16666666666666666,0.42163702135578385,0.10540925533894596,16
critical_entropy,3,9,16,0.5960937500000001,49,half_chain_entropy,1.6458333333333335,0.8024845677528519,0.20062114193821298,16
critical_entropy,3,9,16,0.5960937500000001,49,tripartite_mutual_information,-0.16666666666666669,0.34426518632954817,0.08606629658238704,16
critical_entropy,3,9,24,0.5960937500000001,73,half_chain_entropy,1.7083333333333333,0.7084150279686703,0.17710375699216757,16
critical_entropy,3,9,24,0.5960937500000001,73,tripartite_mutual_information,-0.08333333333333333,0.19245008972987523,0.04811252243246881,16
critical_entropy,5,15,8,0.7362500000000001,49,half_chain_entropy,1.4375,0.6635343079131462,0.16588357697828654,16
critical_entropy,5,15,8,0.7362500000000001,49,tripartite_mutual_information,-0.2708333333333333,0.4589642122738419,0.11474105306846047,16
critical_entropy,5,15,12,0.7362500000000001,49,half_chain_entropy,1.9791666666666667,0.5370530010398656,0.1342632502599664,16
critical_entropy,5,15,12,0.7362500000000001,49,tripartite_mutual_information,-0.375,0.4013864859597432,0.1003466214899358,16
critical_entropy,5,15,16,0.7362500000000001,49,half_chain_entropy,2.375,0.6978803887752092,0.1744700971938023,16
critical_entropy,5,15,16,0.7362500000000001,49,tripartite_mutual_information,-0.3333333333333333,0.4036867138796656,0.1009216784699164,16
critical_entropy,5,15,24,0.7362500000000001,73,half_chain_entropy,2.604166666666667,1.356568383008309,0.33914209575207727,16
critical_entropy,5,15,24,0.7362500000000001,73,tripartite_mutual_information,-0.5208333333333333,0.6881940940687526,0.17204852351718816,16
critical_entropy,7,21,8,0.82765625,33,half_chain_entropy,1.2916666666666665,0.48495895206211553,0.12123973801552888,16
critical_entropy,7,21,8,0.82765625,33,tripartite_mutual_information,-0.08333333333333333,0.2277100170213244,0.0569275042553311,16
critical_entropy,7,21,12,0.82765625,33,half_chain_entropy,1.5208333333333335,0.5833333333333334,0.14583333333333334,16
critical_entropy,7,21,12,0.82765625,33,tripartite_mutual_information,-0.1875,0.3213109720204723,0.08032774300511808,16
critical_entropy,7,21,16,0.82765625,33,half_chain_entropy,1.6041666666666665,0.5472997688991263,0.1368249422247816,16
critical_entropy,7,21,16,0.82765625,33,tripartite_mutual_information,-0.10416666666666667,0.23471811304752896,0.05867952826188224,16
critical_entropy,7,21,24,0.82765625,49,half_chain_entropy,2.3125,1.0986102331784666,0.27465255829461666,16
critical_entropy,7,21,24,0.82765625,49,tripartite_mutual_information,-0.29166666666666663,0.45338235029118146,0.11334558757279536,16
critical_entropy,9,27,8,0.86421875,33,half_chain_entropy,1.25,0.6610877680286008,0.1652719420071502,16
critical_entropy,9,27,8,0.86421875,33,tripartite_mutual_information,-0.22916666666666666,0.291070819942883,0.07276770498572074,16
critical_entropy,9,27,12,0.86421875,33,half_chain_entropy,1.6458333333333333,0.8385945031663045,0.20964862579157612,16
critical_entropy,9,27,12,0.86421875,33,tripartite_mutual_information,-0.3125,0.6020797289396148,0.1505199322349037,16
critical_entropy,9,27,16,0.86421875,33,half_chain_entropy,2.1875,0.9960570413533703,0.24901426033834256,16
critical_entropy,9,27,16,0.86421875,33,tripartite_mutual_information,-0.3958333333333333,0.5864993448261315,0.14662483620653288,16
critical_entropy,9,27,24,0.86421875,49,half_chain_entropy,2.145833333333333,0.9024144568056586,0.22560361420141464,16
critical_entropy,9,27,24,0.86421875,49,tripartite_mutual_information,-0.27083333333333337,0.5737304826019503,0.14343262065048756,16
critical_entropy,11,33,8,0.8885937500000001,33,half_chain_entropy,1.2291666666666665,0.4976798018658033,0.12441995046645082,16
critical_entropy,11,33,8,0.8885937500000001,33,tripartite_mutual_information,-0.06250000000000001,0.34894019438760454,0.08723504859690114,16
critical_entropy,11,33,12,0.8885937500000001,33,half_chain_entropy,1.8333333333333335,0.5837300238472755,0.14593250596181886,16
critical_entropy,11,33,12,0.8885937500000001,33,tripartite_mutual_information,-0.1875,0.24247947603105774,0.060619869007764435,16
critical_entropy,11,33,16,0.8885937500000001,33,half_chain_entropy,1.9791666666666667,0.8207381501496754,0.20518453753741886,16
critical_entropy,11,33,16,0.8885937500000001,33,tripartite_mutual_information,-0.2708333333333333,0.5050669189251981,0.12626672973129952,16
critical_entropy,11,33,24,0.8885937500000001,49,half_chain_entropy,2.75,0.8902766944004502,0.22256917360011255,16
critical_entropy,11,33,24,0.8885937500000001,49,tripartite_mutual_information,-0.39583333333333337,0.5472997688991263,0.1368249422247816,16
critical_entropy,13,39,8,0.91296875,33,half_chain_entropy,0.9374999999999999,0.49018137232842474,0.12254534308210618,16
critical_entropy,13,39,8,0.91296875,33,tripartite_mutual_information,-0.0625,0.24999999999999997,0.06249999999999999,16
critical_entropy,13,39,12,0.91296875,33,half_chain_entropy,1.2083333333333333,0.8681611046941136,0.2170402761735284,16
critical_entropy,13,39,12,0.91296875,33,tripartite_mutual_information,-0.125,0.2950204010522612,0.0737551002630653,16
critical_entropy,13,39,16,0.91296875,33,half_chain_entropy,1.4583333333333335,0.6763190130459201,0.16907975326148003,16
critical_entropy,13,39,16,0.91296875,33,tripartite_mutual_information,-0.041666666666666664,0.16666666666666666,0.041666666666666664,16
critical_entropy,13,39,24,0.91296875,49,half_chain_entropy,1.7083333333333335,0.7391185942027817,0.18477964855069542,16
critical_entropy,13,39,24,0.91296875,49,tripartite_mutual_information,-0.125,0.20637972912229677,0.05159493228057419,16
