detuning_MHz,excited_population,derived_mean_photons
7.02,0.00015724633701198114,4.0
7.030000000000001,0.000158079630059009,4.0
7.039999999999999,0.00015892114565560077,4.0
7.050000000000001,0.0001597709912080224,4.0
7.059999999999999,0.0001606292759072218,4.0
7.07,0.0001614961107641841,4.0
7.080000000000002,0.00016237160864609952,4.0
7.09,0.00016325588431337365,4.0
7.100000000000001,0.00016414905445749953,4.0
7.109999999999999,0.00016505123773981087,4.0
7.120000000000001,0.00016596255483114763,4.0
7.129999999999999,0.0001668831284524488,4.0
7.140000000000001,0.00016781308341630715,4.0
7.150000000000002,0.00016875254666950246,4.0
7.16,0.0001697016473365465,4.0
7.170000000000002,0.00017066051676426533,4.0
7.18,0.00017162928856744183,4.0
7.190000000000001,0.00017260809867555827,4.0
7.199999999999999,0.00017359708538065545,4.0
7.210000000000001,0.00017459638938635306,4.0
7.219999999999999,0.00017560615385804886,4.0
7.23,0.0001766265244743432,4.0
7.240000000000002,0.00017765764947971026,4.0
7.25,0.0001786996797384593,4.0
7.260000000000002,0.00017975276879002037,4.0
7.27,0.00018081707290558367,4.0
7.280000000000001,0.00018189275114614522,4.0
7.289999999999999,0.00018297996542198156,4.0
7.300000000000001,0.00018407888055360934,4.0
7.309999999999999,0.0001851896643342582,4.0
7.32,0.00018631248759391216,4.0
7.330000000000002,0.00018744752426495316,4.0
7.34,0.0001885949514494606,4.0
7.350000000000001,0.00018975494948821284,4.0
7.359999999999999,0.00019092770203143317,4.0
7.370000000000001,0.00019211339611134234,4.0
7.379999999999999,0.00019331222221655642,4.0
7.390000000000001,0.00019452437436839803,4.0
7.400000000000002,0.00019575005019916236,4.0
7.41,0.00019698945103240642,4.0
7.420000000000002,0.0001982427819653172,4.0
7.43,0.0001995102519532148,4.0
7.440000000000001,0.0002007920738962653,4.0
7.449999999999999,0.00020208846472845405,4.0
7.460000000000001,0.0002033996455089033,4.0
7.469999999999999,0.000204725841515587,4.0
7.48,0.00020606728234153157,4.0
7.490000000000002,0.00020742420199356142,4.0
7.5,0.00020879683899367979,4.0
7.510000000000002,0.00021018543648315636,4.0
7.52,0.00021159024232940462,4.0
7.530000000000001,0.0002130115092357407,4.0
7.539999999999999,0.0002144494948541007,4.0
7.550000000000001,0.00021590446190082106,4.0
7.559999999999999,0.00021737667827556175,4.0
7.57,0.00021886641718348469,4.0
7.580000000000002,0.000220373957260774,4.0
7.59,0.00022189958270361348,4.0
7.600000000000001,0.0002234435834007256,4.0
7.609999999999999,0.00022500625506957886,4.0
7.620000000000001,0.00022658789939639063,4.0
7.629999999999999,0.000228188824180031,4.0
7.640000000000001,0.00022980934347996732,4.0
7.650000000000002,0.00023144977776836227,4.0
7.66,0.00023311045408647103,4.0
7.670000000000002,0.00023479170620547144,4.0
7.68,0.00023649387479186254,4.0
7.690000000000001,0.00023821730757759543,4.0
7.699999999999999,0.00023996235953506955,4.0
7.710000000000001,0.00024172939305717564,4.0
7.719999999999999,0.0002435187781425263,4.0
7.73,0.0002453308925860685,4.0
7.740000000000002,0.00024716612217523293,4.0
7.75,0.0002490248608918207,4.0
7.760000000000002,0.00025090751111981035,4.0
7.77,0.00025281448385927743,4.0
7.780000000000001,0.0002547461989466468,4.0
7.789999999999999,0.0002567030852814667,4.0
7.800000000000001,0.00025868558105995295,4.0
7.809999999999999,0.00026069413401550237,4.0
7.82,0.00026272920166644,4.0
7.830000000000002,0.00026479125157122176,4.0
7.84,0.00026688076159136787,4.0
7.850000000000001,0.0002689982201623822,4.0
7.859999999999999,0.0002711441265729293,4.0
7.870000000000001,0.0002733189912525702,4.0
7.879999999999999,0.0002755233360683332,4.0
7.890000000000001,0.0002777576946304513,4.0
7.900000000000002,0.00028002261260756374,4.0
7.91,0.0002823186480517324,4.0
7.920000000000002,0.00028464637173361497,4.0
7.93,0.00028700636748814264,4.0
7.940000000000001,0.00028939923257109994,4.0
7.949999999999999,0.00029182557802696647,4.0
7.960000000000001,0.00029428602906845554,4.0
7.969999999999999,0.0002967812254681403,4.0
7.98,0.0002993118219626322,4.0
7.990000000000002,0.000301878488669742,4.0
8.0,0.0003044819115191146,4.0
8.010000000000002,0.0003071227926968274,4.0
8.02,0.0003098018511044478,4.0
8.030000000000001,0.00031251982283311244,4.0
8.04,0.00031527746165315433,4.0
8.05,0.0003180755395198789,4.0
8.059999999999999,0.0003209148470960726,4.0
8.07,0.00032379619429189226,4.0
8.080000000000002,0.00032672041082275945,4.0
8.09,0.00032968834678597154,4.0
8.100000000000001,0.0003327008732567192,4.0
8.11,0.0003357588829042465,4.0
8.120000000000001,0.0003388632906289462,4.0
8.129999999999999,0.0003420150342211591,4.0
8.14,0.0003452150750425536,4.0
8.150000000000002,0.0003484643987309179,4.0
8.16,0.000351764015929309,4.0
8.170000000000002,0.000355114963040492,4.0
8.18,0.000358518303007651,4.0
8.190000000000001,0.0003619751261224352,4.0
8.2,0.0003654865508613773,4.0
8.21,0.00036905372475185547,4.0
8.219999999999999,0.00037267782526872773,4.0
8.23,0.00037636006076291055,4.0
8.240000000000002,0.0003801016714231408,4.0
8.25,0.0003839039302722914,4.0
8.260000000000002,0.000387768144199627,4.0
8.27,0.00039169565503044477,4.0
8.280000000000001,0.00039568784063465865,4.0
8.29,0.00039974611607588234,4.0
8.3,0.0004038719348027179,4.0
8.309999999999999,0.0004080667898839502,4.0
8.32,0.00041233221528951176,4.0
8.330000000000002,0.0004166697872190786,4.0
8.34,0.0004210811254803267,4.0
8.350000000000001,0.00042556789491891595,4.0
8.36,0.00043013180690236637,4.0
8.370000000000001,0.00043477462086014907,4.0
8.379999999999999,0.00043949814588232415,4.0
8.39,0.0004443042423792828,4.0
8.400000000000002,0.00044919482380515016,4.0
8.41,0.0004541718584476356,4.0
8.420000000000002,0.000459237371287177,4.0
8.43,0.0004643934459283653,4.0
8.440000000000001,0.00046964222660683897,4.0
8.45,0.0004749859202748882,4.0
8.46,0.00048042679876927983,4.0
8.469999999999999,0.00048596720106485955,4.0
8.48,0.0004916095356177872,4.0
8.490000000000002,0.000497356282802316,4.0
8.5,0.000503209997445334,4.0
8.510000000000002,0.0005091733114630147,4.0
8.52,0.0005152489366041398,4.0
8.530000000000001,0.0005214396673049444,4.0
8.54,0.0005277483836604668,4.0
8.55,0.0005341780545177489,4.0
8.559999999999999,0.0005407317406963677,4.0
8.57,0.0005474125983421865,4.0
8.580000000000002,0.0005542238824203582,4.0
8.59,0.0005611689503540525,4.0
8.600000000000001,0.0005682512658156013,4.0
8.61,0.0005754744026770975,4.0
8.620000000000001,0.0005828420491279271,4.0
8.629999999999999,0.0005903580119669227,4.0
8.64,0.0005980262210773993,4.0
8.650000000000002,0.0006058507340935559,4.0
8.66,0.0006138357412673219,4.0
8.670000000000002,0.0006219855705450696,4.0
8.68,0.0006303046928640985,4.0
8.690000000000001,0.0006387977276793792,4.0
8.7,0.0006474694487314274,4.0
8.71,0.0006563247900668861,4.0
8.719999999999999,0.0006653688523238051,4.0
8.73,0.0006746069092943888,4.0
8.740000000000002,0.0006840444147784209,4.0
8.75,0.0006936870097414413,4.0
8.760000000000002,0.0007035405297922987,4.0
8.77,0.0007136110129954677,4.0
8.780000000000001,0.0007239047080343775,4.0
8.79,0.0007344280827426218,4.0
8.8,0.0007451878330209732,4.0
8.809999999999999,0.0007561908921587779,4.0
8.82,0.0007674444405794358,4.0
8.830000000000002,0.0007789559160304218,4.0
8.84,0.0007907330242394815,4.0
8.850000000000001,0.0008027837500595456,4.0
8.86,0.0008151163691259883,4.0
8.870000000000001,0.0008277394600511016,4.0
8.879999999999999,0.0008406619171815893,4.0
8.89,0.0008538929639463497,4.0
8.900000000000002,0.0008674421668227714,4.0
8.91,0.0008813194499512932,4.0
8.920000000000002,0.0008955351104291309,4.0
8.93,0.0009100998343153935,4.0
8.940000000000001,0.0009250247133813707,4.0
8.95,0.0009403212626408575,4.0
8.96,0.0009560014386971234,4.0
8.969999999999999,0.0009720776589442032,4.0
8.98,0.0009885628216619324,4.0
8.990000000000002,0.001005470327045206,4.0
9.0,0.0010228140992096135,4.0
9.010000000000002,0.001040608609216753,4.0
9.02,0.0010588688991637295,4.0
9.030000000000001,0.0010776106073828063,4.0
9.04,0.0010968499947978374,4.0
9.05,0.001116603972485449,4.0
9.059999999999999,0.0011368901304892722,4.0
9.07,0.0011577267679364518,4.0
9.080000000000002,0.0011791329245055002,4.0
9.09,0.001201128413294837,4.0
9.100000000000001,0.0012237338551406608,4.0
9.11,0.0012469707144318201,4.0
9.120000000000001,0.0012708613364681145,4.0
9.129999999999999,0.0012954289864058296,4.0
9.14,0.0013206978898318788,4.0
9.150000000000002,0.001346693275003488,4.0
9.16,0.0013734414167859217,4.0
9.170000000000002,0.0014009696823142168,4.0
9.18,0.0014293065783972422,4.0
9.190000000000001,0.0014584818006733813,4.0
9.2,0.0014885262845152811,4.0
9.21,0.0015194722576681926,4.0
9.219999999999999,0.0015513532945895798,4.0
9.23,0.0015842043724391735,4.0
9.240000000000002,0.0016180619286453343,4.0
9.25,0.0016529639199476024,4.0
9.260000000000002,0.001688949882783771,4.0
9.27,0.001726060994853445,4.0
9.280000000000001,0.0017643401376481872,4.0
9.29,0.0018038319596885577,4.0
9.3,0.0018445829401523392,4.0
9.309999999999999,0.001886641452511774,4.0
9.32,0.0019300578277229254,4.0
9.330000000000002,0.001974884416422473,4.0
9.34,0.0020211756494883533,4.0
9.350000000000001,0.002068988096205974,4.0
9.36,0.0021183805191513226,4.0
9.370000000000001,0.002169413924754098,4.0
9.379999999999999,0.002222151608333943,4.0
9.39,0.002276659192211792,4.0
9.400000000000002,0.0023330046552797164,4.0
9.41,0.0023912583521678438,4.0
9.420000000000002,0.002451493019869218,4.0
9.43,0.00251378376937212,4.0
9.440000000000001,0.002578208059501177,4.0
9.45,0.0026448456497778377,4.0
9.46,0.0027137785286786595,4.0
9.469999999999999,0.002785090813188,4.0
9.48,0.0028588686150134517,4.0
9.490000000000002,0.0029351998682494067,4.0
9.5,0.003014174112641605,4.0
9.510000000000002,0.0030958822259179136,4.0
9.52,0.003180416097913085,4.0
9.530000000000001,0.0032678682384316322,4.0
9.54,0.0033583313099667528,4.0
9.55,0.003451897575540889,4.0
9.559999999999999,0.0035486582510630303,4.0
9.57,0.0036487027507383103,4.0
9.580000000000002,0.003752117813236974,4.0
9.59,0.0038589864955774766,4.0
9.600000000000001,0.003969387021042905,4.0
9.61,0.004083391466994838,4.0
9.620000000000001,0.004201064278248402,4.0
9.629999999999999,0.004322460591811557,4.0
9.64,0.00444762435938643,4.0
9.650000000000002,0.004576586255197743,4.0
9.66,0.00470936135860958,4.0
9.670000000000002,0.004845946603774195,4.0
9.68,0.004986317992413826,4.0
9.690000000000001,0.005130427570966103,4.0
9.7,0.005278200179922903,4.0
9.71,0.005429529991472272,4.0
9.719999999999999,0.005584276861681725,4.0
9.73,0.005742262535595728,4.0
9.740000000000002,0.005903266757825243,4.0
9.75,0.006067023357478235,4.0
9.760000000000002,0.0062332163944542555,4.0
9.77,0.006401476473882025,4.0
9.780000000000001,0.006571377356267262,4.0
9.79,0.00674243301191819,4.0
9.8,0.006914095288326724,4.0
9.809999999999999,0.0070857523769549385,4.0
9.82,0.007256728279570546,4.0
9.830000000000002,0.007426283481842315,4.0
9.84,0.00759361704112759,4.0
9.850000000000001,0.007757870283952141,4.0
9.86,0.007918132284442759,4.0
9.870000000000001,0.008073447256150916,4.0
9.879999999999999,0.008222823935204114,4.0
9.89,0.008365246962468069,4.0
9.900000000000002,0.008499690187612175,4.0
9.91,0.008625131721435812,4.0
9.920000000000002,0.00874057045898034,4.0
9.93,0.00884504369090835,4.0
9.940000000000001,0.008937645321809464,4.0
9.95,0.009017544129762344,4.0
9.96,0.009084001440040842,4.0
9.969999999999999,0.00913638755489176,4.0
9.98,0.009174196286699656,4.0
9.990000000000002,0.009197056986811523,4.0
10.0,0.009204743546752478,4.0
10.010000000000002,0.009197179968820092,4.0
10.02,0.009174442251898103,4.0
10.030000000000001,0.009136756505642735,4.0
10.04,0.009084493379888396,4.0
10.05,0.009018159063432046,4.0
10.059999999999999,0.00893838325520851,4.0
10.07,0.008845904631125742,4.0
10.080000000000002,0.008741554414287074,4.0
10.09,0.008626238701285236,4.0
10.100000000000001,0.008500920202639988,4.0
10.11,0.008366600024492963,4.0
10.120000000000001,0.008224300057227818,4.0
10.129999999999999,0.008075046452358708,4.0
10.14,0.007919854570203838,4.0
10.150000000000002,0.0077597156758200374,4.0
10.16,0.007595585556840828,4.0
10.170000000000002,0.007428375140324531,4.0
10.18,0.0072589431009314935,4.0
10.190000000000001,0.007088090382490639,4.0
10.2,0.006916556500520323,4.0
10.21,0.0067450174544405285,4.0
10.219999999999999,0.0065740850539775615,4.0
10.23,0.006404307452828571,4.0
10.240000000000002,0.006236170681875112,4.0
10.25,0.0060701009818022395,4.0
10.260000000000002,0.0059064677486724065,4.0
10.27,0.005745586923778548,4.0
10.280000000000001,0.005587724679205658,4.0
10.29,0.005433101271536881,4.0
10.3,0.00528189495692274,4.0
10.309999999999999,0.005134245880491691,4.0
10.32,0.004990259871252691,4.0
10.330000000000002,0.004850012089911845,4.0
10.34,0.0047135504912308,4.0
10.350000000000001,0.004580899074687366,4.0
10.36,0.004452060907330876,4.0
10.370000000000001,0.004327020910999696,4.0
10.379999999999999,0.0042057484126729675,4.0
10.39,0.004088199461853621,4.0
10.400000000000002,0.003974318922740028,4.0
10.41,0.003864042351724873,4.0
10.420000000000002,0.0037572976726554727,4.0
10.43,0.003654006663459343,4.0
10.440000000000001,0.0035540862683298086,4.0
10.45,0.003457449749810012,4.0
10.46,0.0033640076949096793,4.0
10.469999999999999,0.003273668888936223,4.0
10.48,0.003186341070085172,4.0
10.490000000000002,0.0031019315770828854,4.0
10.5,0.0030203479013461683,4.0
10.510000000000002,0.0029414981542630714,4.0
10.52,0.0028652914593304646,4.0
10.530000000000001,0.0027916382780289162,4.0
10.54,0.0027204506774922347,4.0
10.55,0.0026516425472428327,4.0
10.559999999999999,0.0025851297715282127,4.0
10.57,0.002520830363105589,4.0
10.580000000000002,0.002458664563689185,4.0
10.59,0.0023985549156921126,4.0
10.600000000000001,0.0023404263093656885,4.0
10.61,0.0022842060089586723,4.0
10.620000000000001,0.002229823661084689,4.0
10.629999999999999,0.002177211288097615,4.0
10.64,0.0021263032689246,4.0
10.650000000000002,0.0020770363094962667,4.0
10.66,0.0020293494046354768,4.0
10.670000000000002,0.0019831837930209544,4.0
10.68,0.0019384829066244466,4.0
10.690000000000001,0.001895192315827399,4.0
10.7,0.0018532596712549628,4.0
10.71,0.0018126346432153077,4.0
10.719999999999999,0.0017732688595028863,4.0
10.73,0.0017351158422091069,4.0
10.740000000000002,0.0016981309440851197,4.0
10.75,0.001662271284913703,4.0
10.760000000000002,0.0016274956882721132,4.0
10.77,0.0015937646190021723,4.0
10.780000000000001,0.00156104012164656,4.0
10.79,0.001529285760061913,4.0
10.8,0.0014984665583762551,4.0
10.809999999999999,0.0014685489434226888,4.0
10.82,0.001439500688749376,4.0
10.830000000000002,0.0014112908602799616,4.0
10.84,0.0013838897636753236,4.0
10.850000000000001,0.001357268893428753,4.0
10.86,0.0013314008837104583,4.0
10.870000000000001,0.0013062594609634076,4.0
10.879999999999999,0.001281819398241731,4.0
10.89,0.0012580564712729979,4.0
10.900000000000002,0.0012349474162185652,4.0
10.91,0.001212469889099523,4.0
10.920000000000002,0.001190602426851113,4.0
10.93,0.0011693244099645857,4.0
10.940000000000001,0.0011486160266722537,4.0
10.95,0.00112845823862975,4.0
10.96,0.0011088327480474856,4.0
10.969999999999999,0.001089721966222857,4.0
10.98,0.0010711089834237679,4.0
10.990000000000002,0.0010529775400744408,4.0
11.0,0.0010353119991943051,4.0
11.010000000000002,0.0010180973200415429,4.0
11.02,0.0010013190329135734,4.0
11.030000000000001,0.0009849632150575026,4.0
11.04,0.000969016467644925,4.0
11.05,0.000953465893766299,4.0
11.059999999999999,0.00093829907740174,4.0
11.07,0.0009235040633260284,4.0
11.080000000000002,0.0009090693379073582,4.0
11.09,0.0008949838107604417,4.0
11.100000000000001,0.0008812367972161681,4.0
11.11,0.0008678180015714424,4.0
11.120000000000001,0.0008547175010840388,4.0
11.129999999999999,0.0008419257306789717,4.0
11.14,0.0008294334683339607,4.0
11.150000000000002,0.0008172318211131798,4.0
11.16,0.0008053122118195434,4.0
11.170000000000002,0.0007936663662372116,4.0
11.18,0.0007822863009372275,4.0
11.190000000000001,0.0007711643116202436,4.0
11.2,0.0007602929619716998,4.0
11.21,0.0007496650730056542,4.0
11.219999999999999,0.0007392737128748179,4.0
11.23,0.0007291121871251192,4.0
11.240000000000002,0.0007191740293743558,4.0
11.25,0.0007094529923952471,4.0
11.260000000000002,0.0006999430395842362,4.0
11.27,0.0006906383367982601,4.0
11.280000000000001,0.0006815332445424346,4.0
11.29,0.0006726223104925851,4.0
11.3,0.0006639002623371075,4.0
11.309999999999999,0.0006553620009235966,4.0
11.32,0.0006470025936961452,4.0
11.330000000000002,0.0006388172684101197,4.0
11.34,0.0006308014071116394,4.0
11.350000000000001,0.0006229505403697256,4.0
11.36,0.0006152603417496505,4.0
11.370000000000001,0.0006077266225164641,4.0
11.379999999999999,0.0006003453265583666,4.0
11.39,0.0005931125255199021,4.0
11.400000000000002,0.0005860244141356059,4.0
11.41,0.0005790773057550419,4.0
11.420000000000002,0.0005722676280506703,4.0
11.43,0.0005655919189004118,4.0
11.440000000000001,0.0005590468224370652,4.0
11.45,0.0005526290852572417,4.0
11.46,0.0005463355527826865,4.0
11.469999999999999,0.0005401631657673285,4.0
11.48,0.0005341089569435914,4.0
11.490000000000002,0.0005281700478019111,4.0
11.5,0.0005223436454976062,4.0
11.510000000000002,0.0005166270398795632,4.0
11.52,0.0005110176006354784,4.0
11.530000000000001,0.0005055127745485646,4.0
11.54,0.0005001100828609787,4.0
11.55,0.0004948071187393337,4.0
11.559999999999999,0.0004896015448379774,4.0
11.57,0.00048449109095581724,4.0
11.580000000000002,0.00047947355178277844,4.0
11.59,0.0004745467847320477,4.0
11.600000000000001,0.0004697087078545108,4.0
11.61,0.0004649572978319453,4.0
11.620000000000001,0.000460290588045633,4.0
11.629999999999999,0.00045570666671729623,4.0
11.64,0.00045120367511930276,4.0
11.650000000000002,0.00044677980585132476,4.0
11.66,0.0004424333011806704,4.0
11.670000000000002,0.00043816245144369045,4.0
11.68,0.00043396559350577764,4.0
11.690000000000001,0.00042984110927753085,4.0
11.7,0.0004257874242848537,4.0
11.71,0.00042180300629075747,4.0
11.719999999999999,0.0004178863639668315,4.0
11.73,0.0004140360456123473,4.0
11.740000000000002,0.0004102506379191283,4.0
11.75,0.00040652876478033685,4.0
11.760000000000002,0.0004028690861414459,4.0
11.77,0.0003992702968917407,4.0
11.780000000000001,0.0003957311257947309,4.0
11.79,0.00039225033445597677,4.0
11.8,0.00038882671632683904,4.0
11.809999999999999,0.000385459095742788,4.0
11.82,0.00038214632699489734,4.0
11.830000000000002,0.0003788872934332797,4.0
11.84,0.0003756809066012038,4.0
11.850000000000001,0.00037252610539873616,4.0
11.86,0.00036942185527478484,4.0
11.870000000000001,0.00036636714744644837,4.0
11.879999999999999,0.0003633609981446595,4.0
11.89,0.0003604024478851098,4.0
11.900000000000002,0.0003574905607635312,4.0
11.91,0.00035462442377439876,4.0
11.920000000000002,0.0003518031461521964,4.0
11.93,0.0003490258587344149,4.0
11.940000000000001,0.00034629171334545615,4.0
11.95,0.00034359988220070234,4.0
11.96,0.00034094955732998317,4.0
11.969999999999999,0.0003383399500197592,4.0
11.98,0.00033577029027331444,4.0
11.990000000000002,0.00033323982628832914,4.0
12.0,0.000330747823951189,4.0
