t_us,omega1_MHz,omega2_MHz,delta1_MHz,delta2_MHz,P00,P01,P11,phi00_rad,phi01_rad,phi11_rad
1.956249999999999933e-01,6.909154230215758474e+00,1.007165339681597338e+01,1.282982493953907799e+01,1.335652194953092220e+01,9.434281454828339353e-01,8.560007978720388655e-01,7.772144269652997428e-01,5.320279597898178281e+00,8.347143559316375416e+00,1.451604779619968966e+01
1.962500000000000078e-01,6.784179319754213289e+00,9.889474227046958887e+00,1.299100692576270788e+01,1.352056885375506745e+01,9.457246761218686126e-01,8.605507320398899651e-01,7.836332512705794784e-01,5.323300435762524430e+00,8.356211045396104709e+00,1.453106168225533779e+01
1.968749999999999944e-01,6.659352834451308212e+00,9.707511420482957121e+00,1.314931957489222114e+01,1.368157875030060211e+01,9.479487519954050700e-01,8.650519514447877478e-01,7.900185257403037342e-01,5.326198763905996003e+00,8.364937389977256998e+00,1.454553004047933484e+01
1.975000000000000089e-01,6.534773481421286334e+00,9.525908865045607854e+00,1.330474894852696721e+01,1.383953875376440834e+01,9.501033248874195536e-01,8.695044614732239108e-01,7.963705387491744059e-01,5.328977765389230292e+00,8.373329085294038521e+00,1.455946146054263224e+01
1.981249999999999956e-01,6.410535420086459268e+00,9.344803819368019404e+00,1.345728341808663231e+01,1.399443843901193496e+01,9.521911771384679035e-01,8.739080074036292833e-01,8.026889969012335202e-01,5.331640582178185817e+00,8.381392659820292579e+00,1.457286467134122887e+01
1.987500000000000100e-01,6.286728019181279770e+00,9.164326558573295145e+00,1.360691364130982528e+01,1.414626981557502994e+01,9.542149202126002372e-01,8.782620763638778749e-01,8.089730247191954104e-01,5.334190315347535183e+00,8.389134682800168719e+00,1.458574855804137016e+01
1.993749999999999967e-01,6.163435645663551732e+00,8.984600066564945919e+00,1.375363253663699048e+01,1.429502729979131104e+01,9.561769945465898868e-01,8.825659021238912993e-01,8.152211710467425210e-01,5.336630025440094016e+00,8.396561768056008290e+00,1.459812217661187006e+01
2.000000000000000111e-01,6.040737486453410909e+00,8.805739776171151334e+00,1.389743525551171111e+01,1.444070768472168353e+01,9.580796706332125323e-01,8.868184726288047548e-01,8.214314219221471314e-01,5.338962732959407376e+00,8.403680576994501550e+00,1.460999476568088085e+01
2.006249999999999978e-01,5.918707403719905891e+00,8.627853358192282940e+00,1.403831915263624097e+01,1.458331010788435123e+01,9.599250512815773462e-01,8.910185401438239783e-01,8.276012196079661765e-01,5.341191418972332627e+00,8.410497820750940434e+00,1.462137575560766400e+01
2.012500000000000122e-01,5.797413824230437385e+00,8.451040560102676125e+00,1.417628375421918463e+01,1.472283601684597087e+01,9.617150749898037976e-01,8.951646338507278644e-01,8.337274873965421218e-01,5.343319025798491495e+00,8.417020261431245487e+00,1.463227477471287052e+01
2.018749999999999989e-01,5.676919663071161359e+00,8.275393094855918008e+00,1.431133072425499186e+01,1.485928913271250451e+01,9.634515203586667687e-01,8.992550747091706542e-01,8.398066597555911006e-01,5.345348457763819283e+00,8.423254712431408109e+00,1.464270165266200152e+01
2.025000000000000133e-01,5.557282281838051397e+00,8.100994579938850748e+00,1.444346382887728097e+01,1.499267541156465633e+01,9.651360114692240089e-01,9.032879923744823181e-01,8.458347173328643054e-01,5.347282581996030792e+00,8.429208037833761935e+00,1.465266642104493933e+01
2.031250000000000000e-01,5.438553481190449901e+00,7.927920526516690991e+00,1.457268889882915275e+01,1.512300300388423757e+01,9.667700241428747177e-01,9.072613439480864406e-01,8.518072263040300518e-01,5.349124229240658224e+00,8.434887150897793617e+00,1.466217931123848572e+01
2.037500000000000144e-01,5.320779527451416691e+00,7.756238378209060258e+00,1.469901379009624165e+01,1.525028221202047263e+01,9.683548929987302323e-01,9.111729343270827952e-01,8.577193815233519203e-01,5.350876194677302244e+00,8.440299011679826435e+00,1.467125074967775333e+01
2.043750000000000011e-01,5.204001212735507309e+00,7.586007598739807456e+00,1.482244834274947642e+01,1.537452544574632718e+01,9.698918192206104072e-01,9.150204379156346990e-01,8.635660529219557624e-01,5.352541238716910676e+00,8.445450623829685810e+00,1.467989135069517026e+01
2.050000000000000155e-01,5.088253947883695005e+00,7.417279807410634085e+00,1.494300433804635198e+01,1.549574717595747764e+01,9.713818789443002810e-01,9.188014214619012465e-01,8.693418345926186008e-01,5.354122087762131166e+00,8.450349030623401703e+00,1.468811190711227965e+01
2.056250000000000022e-01,4.973567887289876310e+00,7.250098961063959457e+00,1.506069545384142749e+01,1.561396388656786449e+01,9.728260321748810613e-01,9.225133677893357920e-01,8.750410960019732176e-01,5.355621434914143997e+00,8.455001310298451145e+00,1.469592337878919075e+01
2.062500000000000167e-01,4.859968084514235009e+00,7.084501580924540853e+00,1.517553721835797553e+01,1.572919402465768712e+01,9.742251321439050482e-01,9.261537001990994833e-01,8.806580347795908148e-01,5.357041940610723252e+00,8.459414570762231023e+00,1.470333687934953204e+01
2.068750000000000033e-01,4.747474677396841258e+00,6.920517022444374611e+00,1.528754696237467670e+01,1.584145794893129988e+01,9.755799350168019579e-01,9.297198073298200693e-01,8.861867305471270440e-01,5.358386233181716918e+00,8.463595943745371386e+00,1.471036366130524264e+01
2.075000000000000178e-01,4.636103101211572763e+00,6.758167786022697854e+00,1.539674376988237192e+01,1.595077787654420121e+01,9.768911098621790856e-01,9.332090682708834573e-01,8.916211992684466292e-01,5.359656909309500783e+00,8.467552578469611291e+00,1.471701509980626987e+01
2.081250000000000044e-01,4.525864328236644418e+00,6.597469866234177083e+00,1.550314842726767850e+01,1.605717782835957053e+01,9.781592487964065885e-01,9.366188777347769223e-01,8.969554476219908645e-01,5.360856534383382055e+00,8.471291634895800726e+00,1.472330267523572367e+01
2.087499999999999911e-01,4.416765131964546676e+00,6.438433136974558657e+00,1.560678337108147318e+01,1.616068357269668354e+01,9.793848772191028340e-01,9.399466711020414422e-01,9.021835269187730155e-01,5.361987642738293758e+00,8.474820276611714220e+00,1.472923795486231491e+01
2.093750000000000056e-01,4.308808374032649269e+00,6.281061769726895783e+00,1.570767263445151052e+01,1.626132256763458273e+01,9.805684640577017053e-01,9.431899491587124595e-01,9.072995861123612782e-01,5.363052737769470113e+00,8.478145663412615107e+00,1.473483257374978450e+01
2.099999999999999922e-01,4.201993311825675370e+00,6.125354681961623804e+00,1.580584179219993146e+01,1.635912390193597332e+01,9.817104319421301462e-01,9.463463023505583882e-01,9.122979234706044549e-01,5.364054291916149353e+00,8.481274943620354279e+00,1.474009821510855645e+01
2.106250000000000067e-01,4.096315924584875034e+00,5.971306012514396855e+00,1.590131790472755036e+01,1.645411823465758161e+01,9.828111672337350724e-01,9.494134343813325216e-01,9.171730365023226250e-01,5.364994746508662260e+00,8.484215246180044190e+00,1.474504659025886255e+01
2.112499999999999933e-01,3.991769255756009382e+00,5.818905620635583809e+00,1.599412946072773956e+01,1.654633773351426740e+01,9.838710298358758211e-01,9.523891849839347667e-01,9.219196697557565656e-01,5.365876511474594324e+00,8.486973672567353688e+00,1.474968941835790659e+01
2.118750000000000078e-01,3.888343769219255286e+00,5.668139605275882786e+00,1.608430631879418726e+01,1.663581601206558958e+01,9.848903627170281228e-01,9.552715516946634899e-01,9.265328601293000288e-01,5.366701964901055888e+00,8.489557288534633983e+00,1.475403840602712613e+01
2.124999999999999944e-01,3.786027716970941981e+00,5.518990841065514630e+00,1.617187964798750244e+01,1.672258806579442592e+01,9.858695010808136150e-01,9.580587104622927397e-01,9.310079793592960229e-01,5.367473452451442917e+00,8.491973115720606202e+00,1.475810522699951477e+01
2.131250000000000089e-01,3.684807515768245167e+00,5.371439527358957022e+00,1.625688186742675256e+01,1.680669020714822892e+01,9.868087811210247695e-01,9.607490349263128060e-01,9.353407733747184372e-01,5.368193286636484096e+00,8.494228123146307041e+00,1.476190150189214734e+01
2.137499999999999956e-01,3.584668130205226344e+00,5.225463746654848585e+00,1.633934658497287629e+01,1.688815999961474645e+01,9.877085483035202840e-01,9.633411142030591234e-01,9.395273982347904784e-01,5.368863745940815946e+00,8.496329218619134593e+00,1.476543877819538153e+01
2.143750000000000100e-01,3.485593459661590288e+00,5.081040028661210073e+00,1.641930853507171051e+01,1.696703619090444093e+01,9.885691651207563213e-01,9.658337690250706764e-01,9.435644523932612548e-01,5.369487073807848176e+00,8.498283240067278754e+00,1.476872851055819780e+01
2.149999999999999967e-01,3.387566726554402496e+00,4.938143916260061772e+00,1.649680351582507498e+01,1.704335864531304523e+01,9.893910182687897237e-01,9.682260660882472392e-01,9.474490050624209125e-01,5.370065477487251826e+00,8.500096946827952138e+00,1.477178204143863383e+01
2.156250000000000111e-01,3.290570863327808127e+00,4.796750529632372917e+00,1.657186832535923671e+01,1.711716827533829033e+01,9.901745252007981835e-01,9.705173304732949147e-01,9.511786204810305234e-01,5.370601126751083143e+00,8.501777010914672417e+00,1.477461058217941670e+01
2.162499999999999978e-01,3.194588895636948589e+00,4.656835124835201789e+00,1.664454069756029497e+01,1.718850697262525529e+01,9.909201400156099071e-01,9.727071560224299640e-01,9.547513779231857622e-01,5.371096152486255271e+00,8.503330008290973296e+00,1.477722519456160555e+01
2.168750000000000122e-01,3.099604319218270732e+00,4.518373643175323195e+00,1.671485923724706524e+01,1.725741753831578151e+01,9.916283586443995768e-01,9.747954135690553024e-01,9.581658873195190163e-01,5.371552645172889662e+00,8.504762410180074284e+00,1.477963677288313882e+01
2.174999999999999989e-01,3.005601467991069864e+00,4.381343247800391971e+00,1.678286335485203651e+01,1.732394361287757079e+01,9.922997233036521258e-01,9.767822569367196062e-01,9.614213003978711036e-01,5.371972653259890151e+00,8.506080574442201225e+00,1.478185602660484044e+01
2.181250000000000133e-01,2.912565871001872253e+00,4.245722844026053266e+00,1.684859320068171940e+01,1.738812960548912301e+01,9.929348261877677384e-01,9.786681266435535154e-01,9.645173172873012790e-01,5.372358181450985981e+00,8.507290737053281759e+00,1.478389346360324375e+01
2.187500000000000000e-01,2.820484595905370817e+00,4.111493580036983175e+00,1.691208959882778373e+01,1.745002062305696811e+01,9.935343123802565790e-01,9.804537512691018364e-01,9.674541885666543273e-01,5.372711188916345471e+00,8.508399003720485965e+00,1.478575937406772312e+01
2.193750000000000144e-01,2.729346576771541688e+00,3.978639324739857042e+00,1.697339398080082518e+01,1.750966239894202303e+01,9.940988819684465350e-01,9.821401464615248100e-01,9.702327127766259274e-01,5.373033587446724546e+00,8.509411341671885509e+00,1.478746381507873231e+01
2.200000000000000011e-01,2.639142924118210942e+00,3.847147119705847107e+00,1.703254831895862154e+01,1.756710122147191910e+01,9.946292913529096724e-01,9.837286115842058809e-01,9.728542294518855993e-01,5.373327239568903124e+00,8.510333571659195684e+00,1.478901659590426299e+01
2.206250000000000155e-01,2.549867215190506631e+00,3.717007602318522785e+00,1.708959505980098115e+01,1.762238386231645748e+01,9.951263537495121936e-01,9.852207240216538375e-01,9.753206077672372798e-01,5.373593956642855218e+00,8.511171360214321524e+00,1.479042726405307029e+01
2.212500000000000022e-01,2.461515762643391891e+00,3.588215397439347143e+00,1.714457705720316127e+01,1.767555750480314458e+01,9.955909388889749856e-01,9.866183311850903470e-01,9.776342309286133458e-01,5.373835496962630742e+00,8.511930212202477364e+00,1.479170509212539031e+01
2.218750000000000167e-01,2.374087859928443400e+00,3.460769475114350513e+00,1.719753750565998374e+01,1.772666967225003276e+01,9.960239719261522184e-01,9.879235402783951292e-01,9.797979764758966148e-01,5.374053563884288565e+00,8.512615463716777242e+00,1.479285906550487617e+01
2.225000000000000033e-01,2.287586001842484951e+00,3.334673472073591771e+00,1.724851987361247652e+01,1.777576815639253383e+01,9.964264315787725312e-01,9.891387059051387487e-01,9.818151926999022505e-01,5.374249804005321707e+00,8.513232275361598766e+00,1.479389787093898789e+01
2.231250000000000178e-01,2.202016078860023818e+00,3.209935975014611476e+00,1.729756783692886657e+01,1.782290094598122110e+01,9.967993475231325951e-01,9.902664156175478016e-01,9.836896714102515427e-01,5.374425805420841584e+00,8.513785625974497506e+00,1.479482988605876592e+01
2.237500000000000044e-01,2.117387544045227887e+00,3.086570763914327831e+00,1.734472521261128719e+01,1.786811615562681865e+01,9.971437970820324903e-01,9.913094735284467829e-01,9.854256173241846550e-01,5.374583096082290901e+00,8.514280306838898582e+00,1.479566316989272323e+01
2.243749999999999911e-01,2.033713551519067853e+00,2.964597013876193454e+00,1.739003589279946027e+01,1.791146195496863314e+01,9.974609012480425418e-01,9.922708821276640112e-01,9.870276143783883738e-01,5.374723142284572930e+00,8.514720916441881116e+00,1.479640545443291799e+01
2.250000000000000056e-01,1.951011065643725839e+00,2.844039454291146463e+00,1.743354377914197073e+01,1.795298649824195891e+01,9.977518200928776615e-01,9.931538224649544278e-01,9.885005892964311425e-01,5.374847347307204259e+00,8.515111855832916632e+00,1.479706413731397951e+01
2.256249999999999922e-01,1.869300940277325074e+00,2.724928484369278259e+00,1.747529271760555858e+01,1.799273785431975625e+01,9.980177476210355669e-01,9.939616328820565228e-01,9.898497727730409812e-01,5.374957050234406175e+00,8.515457324640136605e+00,1.479764627566740742e+01
2.262500000000000067e-01,1.788607967646665520e+00,2.607300244382895205e+00,1.751532643379202625e+01,1.803076393730305682e+01,9.982599061329027190e-01,9.946977864966636274e-01,9.910806586628454484e-01,5.375053524977865038e+00,8.515761317800079055e+00,1.479815858121366823e+01
2.268749999999999933e-01,1.708960896582616851e+00,2.491196642248711512e+00,1.755368846883192546e+01,1.806711243773407816e+01,9.984795401689785521e-01,9.953658676604004718e-01,9.921989615847994770e-01,5.375137979524292398e+00,8.516027623055048679e+00,1.479860741665302015e+01
2.275000000000000078e-01,1.630392420060891023e+00,2.376665335365729437e+00,1.759042211592349858e+01,1.810183075450523305e+01,9.986779101126803670e-01,9.959695476307377504e-01,9.932105733737996989e-01,5.375211555427821253e+00,8.516259819268499953e+00,1.479899879341248514e+01
2.281249999999999944e-01,1.552939132188914106e+00,2.263759667913869400e+00,1.762557035758448620e+01,1.813496592753638481e+01,9.988562855341652780e-01,9.965125597124626644e-01,9.941215188273603287e-01,5.375275327564754235e+00,8.516461275603615988e+00,1.479933837080056769e+01
2.287500000000000089e-01,1.476641454975939238e+00,2.152538564104867547e+00,1.765917580368373407e+01,1.816656457129193569e+01,9.990159383616027400e-01,9.969986741372135475e-01,9.949379112070543263e-01,5.375330304165220952e+00,8.516635151603093590e+00,1.479963145661342949e+01
2.293749999999999956e-01,1.401543535417886011e+00,2.043066378160184104e+00,1.769128063031852349e+01,1.819667280920818797e+01,9.991581359692862652e-01,9.974316729589177699e-01,9.956659079612337759e-01,5.375377427132950636e+00,8.516784398199384043e+00,1.479988300922583377e+01
2.300000000000000100e-01,1.327693113618056531e+00,1.935412702067138113e+00,1.772192651960268606e+01,1.822533620910060037e+01,9.992841342736876742e-01,9.978153252483222824e-01,9.963116671367383548e-01,5.375417572660708743e+00,8.516911759674263394e+00,1.480009764118776516e+01
2.306249999999999967e-01,1.255141362850541009e+00,1.829652132435191314e+00,1.775115460042951199e+01,1.825259971961943961e+01,9.993951709290178620e-01,9.981533628706140693e-01,9.968813049425947481e-01,5.375451552144927092e+00,8.517019776575093459e+00,1.480027962433305788e+01
2.312500000000000111e-01,1.183942702651857415e+00,1.725863998034777635e+00,1.777900539027233862e+01,1.827850760782099115e+01,9.994924587129475624e-01,9.984494571261731677e-01,9.973808549177158866e-01,5.375480113398914739e+00,8.517110789582455155e+00,1.480043289639013437e+01
2.318749999999999978e-01,1.114154586198213615e+00,1.624132049851624071e+00,1.780551873808466468e+01,1.830310339792044161e+01,9.995771791908255599e-01,9.987071965256856254e-01,9.978162291372799642e-01,5.375503942159675752e+00,8.517186944310680019e+00,1.480056106906718938e+01
2.325000000000000122e-01,1.045837263389198801e+00,1.524544115727695326e+00,1.783073376836028956e+01,1.832642981129136217e+01,9.996504767429800209e-01,9.989300659571767049e-01,9.981931818687019842e-01,5.375523663878981395e+00,8.517250197009305523e+00,1.480066743756536951e+01
2.331249999999999989e-01,9.790535212128155251e-01,1.427191721884571551e+00,1.785468882641284694e+01,1.834852870777489642e+01,9.997134530345375136e-01,9.991214274842350473e-01,9.985172760580877105e-01,5.375539845784981452e+00,8.517302321119982977e+00,1.480075499145407036e+01
2.337500000000000133e-01,9.138684031103901928e-01,1.332169683834389051e+00,1.787742142493268105e+01,1.836944102836100612e+01,9.997671620006400861e-01,9.992845029921041400e-01,9.987938529919527797e-01,5.375552999196417048e+00,8.517344914630374575e+00,1.480082642682282312e+01
2.343750000000000000e-01,8.503489091927114440e-01,1.239575669377131817e+00,1.789896819187764265e+01,1.838920673930200422e+01,9.998126054120952677e-01,9.994223588718289530e-01,9.990280054372252527e-01,5.375563582067455215e+00,8.517379408154191367e+00,1.480088415960497983e+01
2.350000000000000144e-01,7.885636792789452176e-01,1.149509736558230300e+00,1.791936481975300310e+01,1.840786477771755258e+01,9.998507290774064638e-01,9.995378929026865755e-01,9.992245545154785358e-01,5.375572001737473293e+00,8.517407073655194338e+00,1.480093033994977603e+01
2.356250000000000011e-01,7.285826608380656655e-01,1.062073849618171417e+00,1.793864601633404376e+01,1.842545299874832310e+01,9.998824197269893244e-01,9.996338234602925032e-01,9.993880305155866672e-01,5.375578617856794139e+00,8.517429033722740073e+00,1.480096686750222545e+01
2.362500000000000155e-01,6.704767640064982492e-01,9.773713761027674751e-01,1.795684545688354916e+01,1.844200812431419934e+01,9.999085026142757737e-01,9.997126811424802417e-01,9.995226577931241030e-01,5.375583745456538054e+00,8.517446271297870908e+00,1.480099540743467657e+01
2.368750000000000022e-01,6.143175059363782387e-01,8.955065684203765697e-01,1.797399573791458138e+01,1.845756569353090271e+01,9.999297398565730743e-01,9.997768028679224761e-01,9.996323438455779753e-01,5.375587658128452517e+00,8.517459639741737476e+00,1.480101740706077074e+01
2.375000000000000167e-01,5.601766467944730987e-01,8.165840332280945857e-01,1.799012833254743882e+01,1.847216001483726089e+01,9.999468295261432216e-01,9.998283284639907231e-01,9.997206725905927183e-01,5.375590591278934127e+00,8.517469873132986535e+00,1.480103411285182879e+01
2.381250000000000033e-01,5.081258197829021661e-01,7.407081921033563665e-01,1.800527354750789755e+01,1.848582411988362040e+01,9.999604054892515803e-01,9.998691997211395233e-01,9.997909018109095713e-01,5.375592745420398444e+00,8.517477596677359486e+00,1.480104658766834902e+01
2.387500000000000178e-01,4.582361575885566807e-01,6.679827370095581252e-01,1.801946048181216398e+01,1.849858971922986228e+01,9.999710379780883951e-01,9.999011618517346101e-01,9.998459646653626853e-01,5.375594289462870989e+00,8.517483337111636743e+00,1.480105572801515912e+01
2.393750000000000044e-01,4.105779176885152038e-01,5.985100840940466016e-01,1.803271698718209137e+01,1.851048715989958282e+01,9.999792348678039344e-01,9.999257672523648166e-01,9.998884751013163985e-01,5.375595363969058127e+00,8.517487532985009935e+00,1.480106228112848932e+01
2.399999999999999911e-01,3.652201089435503367e-01,5.323908293637766853e-01,1.804506963023239408e+01,1.852154538483521407e+01,9.999854436185805495e-01,9.999443814309416645e-01,9.999207369414145896e-01,5.375596084337279201e+00,8.517490544704251931e+00,1.480106686170675978e+01
2.406250000000000056e-01,3.222301219013238849e-01,4.697232097686945829e-01,1.805654365646977766e+01,1.853179189429656759e+01,9.999900538309999254e-01,9.999581909240307098e-01,9.999447563576433495e-01,5.375596543878487843e+00,8.517492664234641353e+00,1.480106996810444464e+01
2.412499999999999922e-01,2.816733652045526615e-01,4.106025731844801241e-01,1.806716295614187473e+01,1.854125270924349422e+01,9.999934003521659953e-01,9.999682129965526967e-01,9.999622573897382072e-01,5.375596816756104346e+00,8.517494124356375096e+00,1.480107199781991056e+01
2.418750000000000067e-01,2.436129104581661875e-01,3.551208607261906458e-01,1.807695003197200734e+01,1.854995233674103972e+01,9.999957668603037808e-01,9.999753068859942307e-01,9.999747001141170433e-01,5.375596960760575804e+00,8.517495107386139352e+00,1.480107326212349328e+01
2.424999999999999933e-01,2.081091478531382766e-01,3.033661047421851165e-01,1.808592596881369730e+01,1.855791373742348327e+01,9.999973898471580247e-01,9.999801863272645974e-01,9.999833010249826737e-01,5.375597019894263973e+00,8.517495753285460935e+00,1.480107399969102033e+01
2.431250000000000078e-01,1.752194547734994279e-01,2.554219457339655386e-01,1.809411040525700187e+01,1.856515829505145732e+01,9.999984629105362899e-01,9.999834330729179266e-01,9.999890551521677384e-01,5.375597026746546270e+00,8.517496167091083592e+00,1.480107438913014484e+01
2.437499999999999944e-01,1.449978795280608135e-01,2.113671713237043337e-01,1.810152150721641462e+01,1.857170578819403062e+01,9.999991412640393262e-01,9.999855111072416536e-01,9.999927594116406748e-01,5.375597004643630328e+00,8.517496425617713030e+00,1.480107456031177193e+01
2.443750000000000089e-01,1.174948422494529882e-01,1.712752802470168534e-01,1.810817594352825921e+01,1.857757436406556195e+01,9.999995463674457019e-01,9.999867812420750735e-01,9.999950366652371470e-01,5.375596969562578487e+00,8.517496583399742249e+00,1.480107460444589584e+01
2.449999999999999956e-01,9.275685489137890094e-02,1.352140741856844020e-01,1.811408886358317716e+01,1.858278051454471580e+01,9.999997705794959613e-01,9.999875157774960055e-01,9.999963599567431860e-01,5.375596931804229150e+00,8.517496677855470821e+00,1.480107458286976474e+01
2.456250000000000100e-01,7.082626213090084666e-02,1.032452800741997662e-01,1.811927387701731362e+01,1.858733905440090339e+01,9.999998817349865510e-01,9.999879129118948162e-01,9.999970763923494710e-01,5.375596897424982146e+00,8.517496733674706277e+00,1.480107453454566624e+01
2.462499999999999967e-01,5.174100484710491415e-02,7.542420531647958670e-02,1.812374303548343590e+01,1.859126310175082608e+01,9.999999275501778584e-01,9.999881105934342873e-01,9.999974301449175984e-01,5.375596869432728298e+00,8.517496766447873568e+00,1.480107448229520450e+01
2.468750000000000111e-01,3.553440770130969484e-02,5.179942813602074481e-02,1.812750681652136109e+01,1.859456406076584400e+01,9.999999397644592225e-01,9.999881995183947936e-01,9.999975840833302820e-01,5.375596848757345114e+00,8.517496785571633922e+00,1.480107443782581456e+01
2.474999999999999978e-01,2.223499218824003670e-02,3.241252505574394177e-02,1.813057410954444748e+01,1.859725160664808286e+01,9.999999379320098081e-01,9.999882350011964904e-01,9.999976395601417600e-01,5.375596835011138275e+00,8.517496796482040722e+00,1.480107440563285337e+01
2.481250000000000122e-01,1.186631636301519258e-02,1.729783726387099790e-02,1.813295220395702501e+01,1.859933367289123751e+01,9.999999327846642583e-01,9.999882474655662490e-01,9.999976539321722147e-01,5.375596827059180072e+00,8.517496802281144141e+00,1.480107438588629876e+01
2.487499999999999989e-01,4.446842276740040935e-03,6.482277371341993444e-03,1.813464677941521686e+01,1.860081644083922470e+01,9.999999290962663379e-01,9.999882513359976688e-01,9.999976554388434469e-01,5.375596823423656190e+00,8.517496804836408586e+00,1.480107437643405532e+01
2.493750000000000133e-01,-1.016802528021963067e-05,-1.482219428584518352e-05,1.813566189824134511e+01,1.860170433155388992e+01,9.999999279892208826e-01,9.999882521426546322e-01,9.999976551208292763e-01,5.375596822549971066e+00,8.517496805443910191e+00,1.480107437407385085e+01
2.500000000000000000e-01,-1.496727272727780460e-03,-2.181818181818304635e-03,1.813599999999999923e+01,1.860199999999999676e+01,9.999999286356143768e-01,9.999882516906714036e-01,9.999976555258492938e-01,5.375596822965323263e+00,8.517496805155978734e+00,1.480107437526206482e+01
