t_us,omega1_MHz,omega2_MHz,delta1_MHz,delta2_MHz,P00,P01,P11,phi00_rad,phi01_rad,phi11_rad
1.312500000000000056e-01,1.548574403805844213e+01,1.864070403762891459e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.506880066549462827e-01,1.910660608695524676e-02,2.201934466101574672e-01,2.607821298603159921e+00,3.590112935864636423e+00,2.998634705476835638e+00
1.318749999999999922e-01,1.532661049347645132e+01,1.906666213710137470e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.507649121631172484e-01,1.742193062366653375e-02,2.391200539260174562e-01,2.625253449336746314e+00,3.565693992614098473e+00,2.931778564220912653e+00
1.325000000000000067e-01,1.515654323810430704e+01,1.952213038480546459e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.508862629519272858e-01,1.560905984293406781e-02,2.584917519512191508e-01,2.642494616975293642e+00,3.546953922627002598e+00,2.870073346002521841e+00
1.331249999999999933e-01,1.497662585700053661e+01,2.000426879660212620e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.510602784554164524e-01,1.369944835543757990e-02,2.778334825640162431e-01,2.659530839613949649e+00,3.535291245230546053e+00,2.813132185266765894e+00
1.337500000000000078e-01,1.478800753069094931e+01,2.051006457235754610e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.512950834077072315e-01,1.173471379514351084e-02,2.966037394611238387e-01,2.676349103170759136e+00,3.532725731786957812e+00,2.760615228729576653e+00
1.343749999999999944e-01,1.459189637173858500e+01,2.103634935673176898e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.515985778276896845e-01,9.767124393338443705e-03,3.142010452965438572e-01,2.692937437873379913e+00,3.542298050031550183e+00,2.712239042563334923e+00
1.350000000000000089e-01,1.438955241898905690e+01,2.157981738871896482e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.519783194899135603e-01,7.859652001648507677e-03,3.299761561213103156e-01,2.709285012667492332e+00,3.568770720791909490e+00,2.667782509149362102e+00
1.356249999999999956e-01,1.418228032992572629e+01,2.213704443558238211e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.524414211993395440e-01,6.085534015778552158e-03,3.432508480822190067e-01,2.725382225665308411e+00,3.619871116352324503e+00,2.627091501156892051e+00
1.362500000000000100e-01,1.397142181328852217e+01,2.270450740237261300e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.529944646177794132e-01,4.527305562864707665e-03,3.533438274941461121e-01,2.741220788684251009e+00,3.708390538834116956e+00,2.590084136127478676e+00
1.368749999999999967e-01,1.375834784558420765e+01,2.327860450439608542e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.536434317923622617e-01,3.275284914411549786e-03,3.596038254294189329e-01,2.756793803926282482e+00,3.854828454415842653e+00,2.556758182952491687e+00
1.375000000000000111e-01,1.354445071633333164e+01,2.385567588683728246e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.543936549310118478e-01,2.425519607814907459e-03,3.614492869153593801e-01,2.772095830917731707e+00,4.085582782596715923e+00,2.527202224522888230e+00
1.381249999999999978e-01,1.333113594785417177e+01,2.443202457324950316e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.552497843745851203e-01,2.077227226894538380e-03,3.584132598191390184e-01,2.787122941964612188e+00,4.407565182624237465e+00,2.501612505132390307e+00
1.387500000000000122e-01,1.311981413607114888e+01,2.500393762282973498e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.562157741452212312e-01,2.329792065724337665e-03,3.501911752152111479e-01,2.801872764573902330e+00,4.758925828856845008e+00,2.480318073764257392e+00
1.393749999999999989e-01,1.291189275925037450e+01,2.556770737529235049e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.572948839182035430e-01,3.279405722159975910e-03,3.366882679159169944e-01,2.816344509538975416e+00,5.046395113770888230e+00,2.463818002767156568e+00
1.400000000000000133e-01,1.270876800170572984e+01,2.611965266176232348e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.584896957800422168e-01,5.015464704463300054e-03,3.180625240965619938e-01,2.830538983677802989e+00,5.242145922580641937e+00,2.452836320021885452e+00
1.406250000000000000e-01,1.251181663938625555e+01,2.665613986041832106e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.598021437058340988e-01,7.616860017712531565e-03,2.947584005054050826e-01,2.844458586534798883e+00,5.367333818164521375e+00,2.448403110523642123e+00
1.412500000000000144e-01,1.232238803384755244e+01,2.717360367663335552e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.612335533194415360e-01,1.114831106249779789e-02,2.675262880086689554e-01,2.858107290700020009e+00,5.446861119319793332e+00,2.451974215709748162e+00
1.418750000000000011e-01,1.214179628043277326e+01,2.766856752907230899e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.627846891939138452e-01,1.565690771416128682e-02,2.374229352622807265e-01,2.871490605751547243e+00,5.497584662670230493e+00,2.465606607829010866e+00
1.425000000000000155e-01,1.197131255554371698e+01,2.813766342560647971e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.644558067090572173e-01,2.116902895486233102e-02,2.057889161400527633e-01,2.884615526177822353e+00,5.529757463550800445e+00,2.492208554779017149e+00
1.431250000000000022e-01,1.181215770667742682e+01,2.857765121597601166e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.662467053092546498e-01,2.768780289052269819e-02,1.742007637945718890e-01,2.897490463976781339e+00,5.549601194377513202e+00,2.535870147039412714e+00
1.437500000000000167e-01,1.166549512744499673e+01,2.898543711185680749e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.681567798983941486e-01,3.519126067534022323e-02,1.443975614493530069e-01,2.910125166949895981e+00,5.560996225555350669e+00,2.602208244920058089e+00
1.443750000000000033e-01,1.153242395808625531e+01,2.935809136934280517e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.701850670706836821e-01,4.363131546427561486e-02,1.181844242865923295e-01,2.922530624004855859e+00,5.566447698237293018e+00,2.698414866671475565e+00
1.449999999999999900e-01,1.141397265005642936e+01,2.969286503381509945e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.723302829069278452e-01,5.293366721343855524e-02,9.731816789137782975e-02,2.934718959045836240e+00,5.567629645680839623e+00,2.832070031223104856e+00
1.456250000000000044e-01,1.131109293110194081e+01,2.998720565270171790e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.745908491663459072e-01,6.299869576541976268e-02,8.338318588264456710e-02,2.946703315261333334e+00,5.565697706937838163e+00,3.006898498279594101e+00
1.462499999999999911e-01,1.122465420487281662e+01,3.023877186770837255e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.769649048753519693e-01,7.370335969474196836e-02,7.766775199282893727e-02,2.958497731814378362e+00,5.561474421042350791e+00,3.214897881882567976e+00
1.468750000000000056e-01,1.115543841655554758e+01,3.044544680467891595e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.794503005579860311e-01,8.490406904574168689e-02,8.105222885876280092e-02,2.970117015097254232e+00,5.555562652555009251e+00,3.432009294333979721e+00
1.474999999999999922e-01,1.110413541326653331e+01,3.060535018628964110e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.820445726690486987e-01,9.644044919383984449e-02,9.392069519572215919e-02,2.981576606832208931e+00,5.548417251489523139e+00,3.628761982191336610e+00
1.481250000000000067e-01,1.107133882503873146e+01,3.071684910025069470e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.847448961813303647e-01,1.081398638909006338e-01,1.161061292059630407e-01,2.992892451381088836e+00,5.540391691028979437e+00,3.787461569029324071e+00
1.487499999999999933e-01,1.105754248918195337e+01,3.077856736353400535e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.875480137430647121e-01,1.198225216308083235e-01,1.468765398153961121e-01,3.004080864670341633e+00,5.531769272346994448e+00,3.905998133411528350e+00
1.493750000000000078e-01,1.106313743761605473e+01,3.078939343132856266e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.904501403607040455e-01,1.313069542234387432e-01,1.849655655780910457e-01,3.015158407143562869e+00,5.522784550136948134e+00,3.990498478425272388e+00
1.499999999999999944e-01,1.108840946348753143e+01,3.074848680788575805e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.934468431740313576e-01,1.424156328954438444e-01,2.286465078424194108e-01,3.026141763121400263e+00,5.513638403673789767e+00,4.048695766586266842e+00
1.506250000000000089e-01,1.113353728000168807e+01,3.065528292511623221e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.965328965733207145e-01,1.529804775778176029e-01,2.758441125672908001e-01,3.037047628877828753e+00,5.504508878962038665e+00,4.087198915786594000e+00
1.512499999999999956e-01,1.119859128095521683e+01,3.050949646367822155e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.997021136579214318e-01,1.628480204698285749e-01,3.242742953589870525e-01,3.047892611631774606e+00,5.495559148217812329e+00,4.110992451771557477e+00
1.518750000000000100e-01,1.128353290895851302e+01,3.031112310030703227e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.029471558469618575e-01,1.718840054165570730e-01,3.715989922584152505e-01,3.058693141503252555e+00,5.486943452084080519e+00,4.123675197656868185e+00
1.524999999999999967e-01,1.138821463381332499e+01,3.006043967422100494e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.062593233185316732e-01,1.799772387254340855e-01,4.155818348219712521e-01,3.069465398292894331e+00,5.478811584539432289e+00,4.127817845829064858e+00
1.531250000000000111e-01,1.151238053998115873e+01,2.975800277454849407e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.096283298642137360e-01,1.870425521792428436e-01,4.542305842269179217e-01,3.080225254713265581e+00,5.471312280270133499e+00,4.125263118620752678e+00
1.537499999999999978e-01,1.165566751856118977e+01,2.940464575979940776e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.130420666888993342e-01,1.930227915959103480e-01,4.859141478579280249e-01,3.090988237430324137e+00,5.464595728312784395e+00,4.117344330035425770e+00
1.543750000000000122e-01,1.181760705571481829e+01,2.900147422939896202e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.164863606463353962e-01,1.978898001234295490e-01,5.094452319380251559e-01,3.101769506966164158e+00,5.458815339499770047e+00,4.105037135434080220e+00
1.549999999999999989e-01,1.199762760604717471e+01,2.854985997616165250e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.199447333599018117e-01,2.016444201237268530e-01,5.241237605293036506e-01,3.112583857173147006e+00,5.454128823709972096e+00,4.089063577351807588e+00
1.556250000000000133e-01,1.219505753610509302e+01,2.805143345725248238e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.233981686130126265e-01,2.043155868262912789e-01,5.297405265767518578e-01,3.123445734620172942e+00,5.450698577031741543e+00,4.069963648445192206e+00
1.562500000000000000e-01,1.240912861989414573e+01,2.750807482961622696e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.268248962769420007e-01,2.059586274234682934e-01,5.265445543594793332e-01,3.134369277840988843e+00,5.448691333383114177e+00,4.048145060946560569e+00
1.568750000000000144e-01,1.263898006517587547e+01,2.692190360399865412e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.302002018437455444e-01,2.066529084336569122e-01,5.151808640706347919e-01,3.145368375990829080e+00,5.448276997433199043e+00,4.023918406690890848e+00
1.575000000000000011e-01,1.288366304629580128e+01,2.629526697949433256e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.334962713111784272e-01,2.064989906710563428e-01,4.966074227309954514e-01,3.156456746051150120e+00,5.449626545863052840e+00,3.997522473699091083e+00
1.581250000000000155e-01,1.314214571643343454e+01,2.563072692798445829e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.366820816831371799e-01,2.056154549727731151e-01,4.720009206265901036e-01,3.167648027323538784e+00,5.452908864740411587e+00,3.969142884960492168e+00
1.587500000000000022e-01,1.341331866947161977e+01,2.493104610483555206e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.397233476567770305e-01,2.041355540395451418e-01,4.426606960352645337e-01,3.178955891573932657e+00,5.458286387649111226e+00,3.938926179783751369e+00
1.593750000000000167e-01,1.369600081917132606e+01,2.419917266877281037e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.425825351163674926e-01,2.022038283721689089e-01,4.099188602452097929e-01,3.190394166837464685e+00,5.465909421017927983e+00,3.906990775422922280e+00
1.600000000000000033e-01,1.398894566102276293e+01,2.343822409988634803e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.452189517924872941e-01,1.999727999894041763e-01,3.750627601583076398e-01,3.201976972581396463e+00,5.475909101644613308e+00,3.873435798006301223e+00
1.606249999999999900e-01,1.429084788003888029e+01,2.265147011023550405e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.475889248222562289e-01,1.975998293414409079e-01,3.392736985881157352e-01,3.213718863655612434e+00,5.488389040152343412e+00,3.838348474252541997e+00
1.612500000000000044e-01,1.460035026587294560e+01,2.184231474646086113e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.496460739141121765e-01,1.952441914909069653e-01,3.035836295525868311e-01,3.225634980240653871e+00,5.503415874777058292e+00,3.801810576609619741e+00
1.618749999999999911e-01,1.491605089499108594e+01,2.101427778816187342e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.513416873384050954e-01,1.930643998036524200e-01,2.688496089016388924e-01,3.237741200832730204e+00,5.521009196442562050e+00,3.763904281604927515e+00
1.625000000000000056e-01,1.523651053822059964e+01,2.017097554952956528e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.526252060030724556e-01,1.912157811337520386e-01,2.357442737361384877e-01,3.250054295179897856e+00,5.541131596079626576e+00,3.724717714631577525e+00
1.631249999999999922e-01,1.556026025083361120e+01,1.931610119481932131e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.534448184179163066e-01,1.898482872288398682e-01,2.047596207386405132e-01,3.262592073996071651e+00,5.563679890172412712e+00,3.684350403338572111e+00
1.637500000000000067e-01,1.588580910142104230e+01,1.845340468068625128e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.537481664077954946e-01,1.891045135992741044e-01,1.762208476030190374e-01,3.275373532218459616e+00,5.588478830315676937e+00,3.642918842269119217e+00
1.643749999999999933e-01,1.621165199516557109e+01,1.758667244018084475e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.534831580355418668e-01,1.891178895679313243e-01,1.503069478018590199e-01,3.288418982524436096e+00,5.615278699792150441e+00,3.600562385553273348e+00
1.650000000000000078e-01,1.653627754674091932e+01,1.671970692429829342e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.525988803992808895e-01,1.900110013367536932e-01,1.270750061480969140e-01,3.301750175768580320e+00,5.643758042588177481e+00,3.557449741279886446e+00
1.656249999999999944e-01,1.685817595794659951e+01,1.585630611739379603e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.510466008670873883e-01,1.918940130017617041e-01,1.064856174241049364e-01,3.315390404920200318e+00,5.673532291278476691e+00,3.513786458931225987e+00
1.662500000000000089e-01,1.717584685533516264e+01,1.500024314251232305e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.487808410280093252e-01,1.948631576210463068e-01,8.842743466885626125e-02,3.329364588956621684e+00,5.704168276475595434e+00,3.469824012996164608e+00
1.668749999999999956e-01,1.748780704349794490e+01,1.415524607174369187e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.457605033273852824e-01,1.989992806741989750e-01,7.273945715286263269e-02,3.343699332978751659e+00,5.735203641875372682e+00,3.425871450356182901e+00
1.675000000000000100e-01,1.779259813034667559e+01,1.332497805510277367e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.419500261993703161e-01,2.043664304981903657e-01,5.923022416691581943e-02,3.358422960546467717e+00,5.766169283339830365e+00,3.382311192867196503e+00
1.681249999999999967e-01,1.808879398165150221e+01,1.251301787917158315e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.373205397162883923e-01,2.110105035174717203e-01,4.769354802603636978e-02,3.373565513869724253e+00,5.796612334505350184e+00,3.339621669588755726e+00
1.687500000000000111e-01,1.837500796327094932e+01,1.172284106382944202e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.318509905622040179e-01,2.189579653307023033e-01,3.792077904702603058e-02,3.389158717030769097e+00,5.826117119718605686e+00,3.298411384842240057e+00
1.693749999999999978e-01,1.864989993092252973e+01,1.095780160186881957e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.255292027291152301e-01,2.282146810648875701e-01,2.970984525947861776e-02,3.405235896855787203e+00,5.854321919701319210e+00,3.259472600967622924e+00
1.700000000000000122e-01,1.891218292898984998e+01,1.022111444216216114e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.183528389399806757e-01,2.387648990266790505e-01,2.287146100385913788e-02,3.421831855414629864e+00,5.880930211117107120e+00,3.223869716834527832e+00
1.706249999999999989e-01,1.916062956172842746e+01,9.515838812343075048e+00,9.330000000000000071e+00,5.269999999999998685e+00,8.103302276100181611e-01,2.505704398238540187e-01,1.723296907607865108e-02,3.438982687433488561e+00,5.905716006289315700e+00,3.193091443872275725e+00
1.712500000000000133e-01,1.939407800230991796e+01,8.844862471715565277e+00,9.330000000000000071e+00,5.269999999999998685e+00,8.014810213128887861e-01,2.635701481589282080e-01,1.264029105447119807e-02,3.456725535205077193e+00,5.928523784792984586e+00,3.169326018380839827e+00
1.718750000000000000e-01,1.961143760741614983e+01,8.210886979349867332e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.918366553138392883e-01,2.776796659105100762e-01,8.958429709448162068e-03,3.475098272944320943e+00,5.949264104132303110e+00,3.155987640590255161e+00
1.725000000000000144e-01,1.981169410755019911e+01,7.616414056087537077e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.814405787929762370e-01,2.927915825906864389e-01,6.070913200823859109e-03,3.494139112063310293e+00,5.967906245824591061e+00,3.158790795239403870e+00
1.731250000000000011e-01,1.999391434585196947e+01,7.063733112513117973e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.703482368582670325e-01,3.087760126854445231e-01,3.878506775951473095e-03,3.513886118657504998e+00,5.984469237329198776e+00,3.188105004541804455e+00
1.737500000000000155e-01,2.015725054097861246e+01,6.554910007882793543e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.586267882080530711e-01,3.254816388812170613e-01,2.297453703586220617e-03,3.534376634771995818e+00,5.999012384061974679e+00,3.264450338022880871e+00
1.743750000000000022e-01,2.030094405251407963e+01,6.091777097588076728e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.463545511348443906e-01,3.427372461457491859e-01,1.257449423694529224e-03,3.555646595953613431e+00,6.011626151944541974e+00,3.430998891969505138e+00
1.750000000000000167e-01,2.042432863039359603e+01,5.675924619009175665e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.336201791789357385e-01,3.603537547142380837e-01,6.995045250875754064e-04,3.577729739426147137e+00,6.022423940946358023e+00,3.766813310048986896e+00
1.756250000000000033e-01,2.052683313294553002e+01,5.308693457633109958e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.205215767921586689e-01,3.781267411089901942e-01,5.738139868355122356e-04,3.600656700206858130e+00,6.031535033427174675e+00,4.285165264623391757e+00
1.762499999999999900e-01,2.060798370134869018e+01,4.991169327119890475e+00,9.330000000000000071e+00,5.269999999999998685e+00,7.071645744629330155e-01,3.958394164464577591e-01,8.377212984515347918e-04,3.624453996868425065e+00,6.039098808347663550e+00,4.733336751678725918e+00
1.768750000000000044e-01,2.066740538155675466e+01,4.724178388647430893e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.936613914635957334e-01,4.132660116168935249e-01,1.453844791865183160e-03,3.649142914662275583e+00,6.045260184058493635e+00,4.983001879428295311e+00
1.774999999999999911e-01,2.070482318803387756e+01,4.508284326402284492e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.801289222897095588e-01,4.301755006347934840e-01,2.388417554389392784e-03,3.674738301494253179e+00,6.050166178116010762e+00,5.109162028338054107e+00
1.781250000000000056e-01,2.072006260695632562e+01,4.343786887559853760e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.666868895748516710e-01,4.463355776557559884e-01,3.609879477781705558e-03,3.701247301769518661e+00,6.053963438447141243e+00,5.173738837428862425e+00
1.787499999999999922e-01,2.071304953984532560e+01,4.230721886564522194e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.534559114407137992e-01,4.615167907834197281e-01,5.087748544458182108e-03,3.728668064161908546e+00,6.056796592831960702e+00,5.206700465236236752e+00
1.793750000000000067e-01,2.068380969188443430e+01,4.168862665029438475e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.405555346124043314e-01,4.754967275684290895e-01,6.791787137107594893e-03,3.756988471369352212e+00,6.058807272275742228e+00,5.222527160492518306e+00
1.799999999999999933e-01,2.063246741242284799e+01,4.157722990177564526e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.281022860158932408e-01,4.880641434768625553e-01,8.691467388461453572e-03,3.786184951975656521e+00,6.060133680609803619e+00,5.228772184722346950e+00
1.806250000000000078e-01,2.055924399835351224e+01,4.196561366487598477e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.162077949054153292e-01,4.990229257331342816e-01,1.075572733999523647e-02,3.816221445337431906e+00,6.060910602512279866e+00,5.229697656700677655e+00
1.812499999999999944e-01,2.046445547416303157e+01,4.284386727144007700e+00,9.330000000000000071e+00,5.269999999999998685e+00,6.049770348792739005e-01,5.081957906913839862e-01,1.295299735597699002e-02,3.847048598284342535e+00,6.061269762108747905e+00,5.227878072885238758e+00
1.818750000000000089e-01,2.034850986546107876e+01,4.419965464061625937e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.945067305747755437e-01,5.154276228736727195e-01,1.525146448683516349e-02,3.878603275474663548e+00,6.061340462919742933e+00,5.224960492526630418e+00
1.824999999999999956e-01,2.021190398569171620e+01,4.601829747711319918e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.848839676257651110e-01,5.205883774353626814e-01,1.761953198775781382e-02,3.910808461629736499e+00,6.061250456649117879e+00,5.222051317028822304e+00
1.831250000000000100e-01,2.005521975849183391e+01,4.828287080757815986e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.761850369383590964e-01,5.235754843215437715e-01,2.002642256670367910e-02,3.943573622106370635e+00,6.061127003198515162e+00,5.219925599612226463e+00
1.837499999999999967e-01,1.987912010077570812e+01,5.097431022672805234e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.684745358704695883e-01,5.243157108989039417e-01,2.244286756176168407e-02,3.976795567671502774e+00,6.061098097679115781e+00,5.219146264825162973e+00
1.843750000000000111e-01,1.968434439407396042e+01,5.407153016050060046e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.618047399016391497e-01,5.227664594584939817e-01,2.484182032843258031e-02,4.010359840406689358e+00,6.061293852506700830e+00,5.220134790725198926e+00
1.849999999999999978e-01,1.947170357392800710e+01,5.755155239355826069e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.562152492739141918e-01,5.189164957347885965e-01,2.719913070081246553e-02,4.044142602291277200e+00,6.061848034334316182e+00,5.223214293972603173e+00
1.856250000000000122e-01,1.924207486922050236e+01,6.138964405336144736e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.517329062779930959e-01,5.127861235293972308e-01,2.949411847424755068e-02,4.078012969493642004e+00,6.062899766940161861e+00,5.228636145759322673e+00
1.862499999999999989e-01,1.899639622520123439e+01,6.555946419299381489e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.483719707191789805e-01,5.044268377508261958e-01,3.170998749892948998e-02,4.111835698105418047e+00,6.064595422452503826e+00,5.236596350411206302e+00
1.868750000000000133e-01,1.873566044563112598e+01,7.003321807029441182e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.461345339346643790e-01,4.939205028340545311e-01,3.383402838239132210e-02,4.145474095767465172e+00,6.067090734472567526e+00,5.247245389999269705e+00
1.875000000000000000e-01,1.846090909090909804e+01,7.478181818181804275e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.450111457863158204e-01,4.813781148311165325e-01,3.585756736982193688e-02,4.178793012706817578e+00,6.070553177491481378e+00,5.260693909492987430e+00
1.881250000000000144e-01,1.817322617025728348e+01,7.977505107697308695e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.449816244813426858e-01,4.669382128504671603e-01,3.777563225369218181e-02,4.211661758188451898e+00,6.075164666819213188e+00,5.277015921072738536e+00
1.887500000000000011e-01,1.787373166701441463e+01,8.498174895048931532e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.460160159556858295e-01,4.507650085392421735e-01,3.958632374649863339e-02,4.243956795408916349e+00,6.081124640735819042e+00,5.296250848515200005e+00
1.893750000000000155e-01,1.756357493681873194e+01,9.036996499033868702e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.480756678922101832e-01,4.330463007554440358e-01,4.128990307178211083e-02,4.275564088371648808e+00,6.088653589374587227e+00,5.318405545121850153e+00
1.900000000000000022e-01,1.724392801895001526e+01,9.590715144340377307e+00,9.330000000000000071e+00,5.269999999999998685e+00,5.511143831679568006e-01,4.139912365554869189e-01,4.288763363751341151e-02,4.306381005288120178e+00,6.097997088879269612e+00,5.343457294837131499e+00
1.906250000000000167e-01,1.691597890133844473e+01,1.015603393526916776e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.550796185027943030e-01,3.938279695302653316e-01,4.438044594746257121e-02,4.336317720227762962e+00,6.109430377793687583e+00,5.371358673287470076e+00
1.912500000000000033e-01,1.658092477974218681e+01,1.072963189176662624e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.599136961412942703e-01,3.728012530926029244e-01,4.576752888203337866e-02,4.365298093309490923e+00,6.123263464151135871e+00,5.402044956831166367e+00
1.918750000000000178e-01,1.623996535133960606e+01,1.130818194333809856e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.655549993352971816e-01,3.511699905989125181e-01,4.704498458522395066e-02,4.393260045294590910e+00,6.139846658116711708e+00,5.435444504328141413e+00
1.925000000000000044e-01,1.589429618248552600e+01,1.188836877744092035e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.719391259852520948e-01,3.292047475001465551e-01,4.820471478510590657e-02,4.420155471657463586e+00,6.159576257689739265e+00,5.471492209919607497e+00
1.931249999999999911e-01,1.554510218964260204e+01,1.246690644060474895e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.789999788206849907e-01,3.071852145826697300e-01,4.923372886955598715e-02,4.445949762124448590e+00,6.182899830656188200e+00,5.510145775774165422e+00
1.937500000000000056e-01,1.519355127152741325e+01,1.304055559277457910e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.866707747405539575e-01,2.853975973964876234e-01,5.011407328415728307e-02,4.470621003745635313e+00,6.210320073111193828e+00,5.551404237645277462e+00
1.943749999999999922e-01,1.484078812931239177e+01,1.360614031820418290e+01,9.330000000000000071e+00,5.269999999999998685e+00,5.948849601988743796e-01,2.641318967627510617e-01,5.082357268268932610e-02,4.494158949447328411e+00,6.242395504401915929e+00,5.595327942505992525e+00
1.950000000000000067e-01,1.448792831030691630e+01,1.416056439962488689e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.035770236425627155e-01,2.436790402170204983e-01,5.133754141223301204e-02,4.516563831156083175e+00,6.279735199181735616e+00,5.642059040456887331e+00
1.956249999999999933e-01,1.413605250891493981e+01,1.470082696635032882e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.126831998508229793e-01,2.243278254687580964e-01,5.163156672213613935e-02,4.537845088836998109e+00,6.322983327100079265e+00,5.691841464518771154e+00
1.962500000000000078e-01,1.378620115684175218e+01,1.522403743142913157e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.221420644856863191e-01,2.063616450674156111e-01,5.168538250015165120e-02,4.558020076039294821e+00,6.372787608080559885e+00,5.745039202693332570e+00
