model,param,realization,runtime_s,chi_m_tot,chi_p_tot,chi_d_tot,I_m_tot,I_p_tot,C_m_tot,C_p_tot,beta_W_irr_tot,beta_W_relax_tot,chi_m_tau1_tot,chi_m_tau2_tot,chi_p_h2_tot,chi_p_h3_tot,identity_residual_max,n_eval,n_seq
tfim,56.23413251903491,2,343.6,4.522630888170731e-05,4.374771566573177e-05,1.4785932159755433e-06,4.226137406138086e-06,4.064534824266275e-06,4.100017147759365e-05,3.9683180844029414e-05,3.788105904587443e-06,2.3095127988570475e-06,3.335180733921028e-05,1.9735019756050853e-05,3.082359751205299e-05,1.7875423237834198e-05,1.4099832412739488e-14,2000,300
tfim,56.23413251903491,3,343.1,0.11924256645889297,0.07205232318810784,0.04719024327078514,0.11921744968009607,0.07202863026014616,2.511677878267067e-05,2.3692927951563317e-05,0.8100668752196182,0.7628766319487709,0.2057914257135809,0.27877515771068007,0.09262233955976995,0.15959295032970655,1.3877787807814457e-14,2000,300
tfim,56.23413251903491,4,345.4,9.128158707150114e-05,9.006694648217017e-05,1.214640589330962e-06,8.739797101919855e-06,8.649959223672177e-06,8.254178997441075e-05,8.141698726544383e-05,4.454866710750616e-06,3.2402259068135324e-06,6.672093761606046e-05,3.899542684115964e-05,6.371462867693634e-05,3.5330985846959706e-05,1.3655743202889425e-14,2000,300
tfim,56.23413251903491,5,346.9,1.3270406338139473e-05,1.2911158745687601e-05,3.592475924518723e-07,1.1575294412979886e-06,1.126767768311332e-06,1.2112876889829732e-05,1.1784390985050686e-05,1.2016658647528966e-06,8.424182428801169e-07,9.701251443172687e-06,5.676708451085588e-06,9.075974115702046e-06,5.167787680893099e-06,2.808864252301646e-14,2000,300
tfim,56.23413251903491,6,345.9,0.11532281577261738,0.0700253053644454,0.04529751040817198,0.11412506033305125,0.06896884139510928,0.0011977554395632417,0.001056463969332816,0.7760689197378063,0.7307714093294313,0.19815815104239176,0.26796957628108886,0.08957140665953567,0.15365367110459127,1.4099832412739488e-14,2000,300
tfim,56.23413251903491,7,346.3,0.11916530361946065,0.0720222147978864,0.04714308882157425,0.11914509711821608,0.07200247839927021,2.0206501251476133e-05,1.9736398612975325e-05,0.8101471169871309,0.7630040281656739,0.20564461120235866,0.27854377694047283,0.09263286811726423,0.15955468096865033,2.808864252301646e-14,2000,300
tfim,100.0,0,340.5,0.11855986905552007,0.07167349374986054,0.04688637530565953,0.1180548996926758,0.07117569738821838,0.0005049693628469132,0.0004977963616464021,0.8064153862560728,0.7595290109503261,0.20446583834504295,0.27681297083689893,0.09211642654316854,0.15867563690638342,2.7755575615628914e-14,2000,300
tfim,100.0,1,340.5,4.737585653402654e-05,3.683636609863594e-05,1.0539490435390597e-05,2.4085547327690193e-06,2.097977556902997e-06,4.4967301798710946e-05,3.473838854081354e-05,5.6854880007688154e-05,4.6315390115307544e-05,5.890585039947105e-05,6.494010271262951e-05,3.321479933260374e-05,3.6692174484764806e-05,2.786659791809143e-14,2000,300
tfim,100.0,2,338.2,5.753605924252447e-06,5.289115030504554e-06,4.644908937478931e-07,4.704315665904346e-07,4.3676053707031315e-07,5.28317436537893e-06,4.852354493817615e-06,2.2457879796729756e-06,1.7812961320214555e-06,4.49000317370718e-06,2.799349437476728e-06,3.679913873511076e-06,2.334329467723606e-06,2.7644553313166398e-14,2000,300
tfim,100.0,3,335.8,0.11926027930056016,0.07206467646891723,0.047195602831642924,0.11925667887822355,0.07206155370688028,3.6004223316239703e-06,3.122762039258452e-06,0.810602035062963,0.7634064322308443,0.20585128763798177,0.2788566849420492,0.09269193879161763,0.15972711488318025,2.7755575615628914e-14,2000,300
tfim,100.0,4,337.1,3.4239110177081145e-06,3.00982130341243e-06,4.1408971429568453e-07,2.0890897445280388e-07,2.071955009785853e-07,3.215002041716611e-06,2.8026258029395165e-06,5.500851457515383e-06,5.086761305125694e-06,3.442028507771866e-06,3.2335483628465056e-06,2.446137590039754e-06,2.145592020386111e-06,2.7644553313166398e-14,2000,300
tfim,100.0,5,335.8,1.5612589929769882e-06,1.4841586226665981e-06,7.710037031039008e-08,1.2558640283266698e-07,1.1816690703714272e-07,1.4356725947621551e-06,1.365991709344986e-06,4.0771863787258945e-07,3.306179866757738e-07,1.218848742268186e-06,7.584297178064858e-07,1.0801954053452079e-06,6.55331484189503e-07,2.7644553313166398e-14,2000,300
tfim,100.0,6,335.9,0.11945217247609674,0.0726164614517315,0.046835711024365234,0.1178574732644122,0.07105674070852741,0.0015946992116816494,0.001559720743208537,0.8015712280813599,0.7547355170568603,0.2047962360115031,0.2766037362771133,0.09252129867324821,0.15842097620925755,2.786659791809143e-14,2000,300
tfim,100.0,7,335.7,0.1191043681176166,0.07183148190957811,0.04727288620803849,0.11910211580785113,0.07182929050756148,2.25230976398259e-06,2.1914020177137353e-06,0.8106275504178935,0.763354664210385,0.20587626681313687,0.2790598817912263,0.09254164064229797,0.15978158308768065,5.595524044110789e-14,2000,300
