target_id,n_sites,thermal_ratio,rate_ratio,gamma_rec,gamma_abs,eta_rescue,eta_rescue_sem,eta_deph,delta_eta,samples,parameter_match,artifact_stage
T004,6,2.5450286947322147,0.11973067897394704,0.05986533948697352,0.040413941810856925,0.6516110612022169,0.0023046294379179245,0.6624271723114653,-0.010816111109248405,15,paper_subset,exploratory
T004,6,4.168486483119412,0.11973067897394704,0.05986533948697352,0.047096678280004314,0.6375160912038124,0.0025221263590816303,0.6624271723114653,-0.024911081107652944,15,paper_subset,exploratory
T004,6,6.827537778224365,0.11973067897394704,0.05986533948697352,0.05170900853549241,0.6281987381248142,0.002673330456455647,0.6624271723114653,-0.03422843418665111,15,paper_subset,exploratory
T004,6,11.182781160944813,0.11973067897394704,0.05986533948697352,0.05474436849417539,0.6222396327631159,0.0027721699992715276,0.6624271723114653,-0.040187539548349416,15,paper_subset,exploratory
T004,6,18.31620688975598,0.11973067897394704,0.05986533948697352,0.056684524735701736,0.6184997401405542,0.002834841129622074,0.6624271723114653,-0.04392743217091111,15,paper_subset,exploratory
T004,6,29.999999999999996,0.11973067897394704,0.05986533948697352,0.05790272021262197,0.6161783837642202,0.002873943275302654,0.6624271723114653,-0.04624878854724512,15,paper_subset,exploratory
T004,6,0.029999999999999995,0.17125392551505172,0.08562696275752586,2.8584316337948396e-16,0.8454014952365134,0.002181588534345721,0.6624271723114653,0.18297432292504812,15,paper_subset,exploratory
T004,6,0.04913681120862191,0.17125392551505172,0.08562696275752586,1.2420396177796458e-10,0.8454014948938758,0.002181588528138281,0.6624271723114653,0.18297432258241053,15,paper_subset,exploratory
T004,6,0.08048087385839177,0.17125392551505172,0.08562696275752586,3.438475449830072e-07,0.8454005466531161,0.0021815713501556963,0.6624271723114653,0.18297337434165084,15,paper_subset,exploratory
T004,6,0.1318191168228237,0.17125392551505172,0.08562696275752586,4.344963325704638e-05,0.8452816485903385,0.0021794177444382896,0.6624271723114653,0.1828544762788732,15,paper_subset,exploratory
T004,6,0.21590570190034555,0.17125392551505172,0.08562696275752586,0.0008338919604205592,0.8431081378990827,0.0021401598209114924,0.6624271723114653,0.18068096558761737,15,paper_subset,exploratory
T004,6,0.3536305904380761,0.17125392551505172,0.08562696275752586,0.00506417153770082,0.8316891901156058,0.0019380045762115864,0.6624271723114653,0.16926201780414052,15,paper_subset,exploratory
T004,6,0.5792093186649748,0.17125392551505172,0.08562696275752586,0.015233678373147461,0.8056215818415838,0.0015176807157319225,0.6624271723114653,0.14319440953011853,15,paper_subset,exploratory
T004,6,0.9486832980505137,0.17125392551505172,0.08562696275752586,0.029841727496860895,0.7712386701628933,0.0011497095314116192,0.6624271723114653,0.10881149785142796,15,paper_subset,exploratory
T004,6,1.5538424037693628,0.17125392551505172,0.08562696275752586,0.04498973305507743,0.7388901124766065,0.0011654330088608155,0.6624271723114653,0.07646294016514121,15,paper_subset,exploratory
T004,6,2.5450286947322147,0.17125392551505172,0.08562696275752586,0.05780511928903469,0.7137992350486674,0.001412092997159083,0.6624271723114653,0.05137206273720207,15,paper_subset,exploratory
T004,6,4.168486483119412,0.17125392551505172,0.08562696275752586,0.06736361226119192,0.6962897455174353,0.0016518884712866844,0.6624271723114653,0.03386257320596997,15,paper_subset,exploratory
T004,6,6.827537778224365,0.17125392551505172,0.08562696275752586,0.07396074900837477,0.6847542889173112,0.001825861462615332,0.6624271723114653,0.022327116605845854,15,paper_subset,exploratory
