target_id,record_kind,mechanism,gamma_rec,gamma_deph,rate,eta_mean,eta_sem,samples,parameter_match,artifact_stage,paper_eta,absolute_error
T005,map,combined,0.1,0.15848931924611143,,0.6730611229634512,0.01713142465691036,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.15848931924611143,,0.6752762794471293,0.014214388110732912,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.15848931924611143,,0.6737643098666021,0.01208191115257066,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.15848931924611143,,0.6683836353391945,0.010714839410270911,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.15848931924611143,,0.6593468098824994,0.009747033912459013,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.15848931924611143,,0.6455906162459596,0.008993150232902421,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.15848931924611143,,0.6245955601779757,0.008782697964190435,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.15848931924611143,,0.59398582238074,0.009088727982851352,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.15848931924611143,,0.5500548752643326,0.008871543051379672,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.15848931924611143,,0.4824023989256031,0.007141914995499923,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.15848931924611143,,0.37802102656159,0.004185625969463603,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.25118864315095824,,0.6705351432129864,0.024210069221517985,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.25118864315095824,,0.6707288490721115,0.024107762042861476,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.25118864315095824,,0.6710315359750553,0.023947277802830114,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.25118864315095824,,0.6715006034365667,0.023697038038410195,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.25118864315095824,,0.6722179618578993,0.023310513354302002,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.25118864315095824,,0.6732921541657609,0.022722281489912087,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.25118864315095824,,0.6748472447671366,0.0218476411472907,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.25118864315095824,,0.6769787029671448,0.02059322829997575,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.25118864315095824,,0.6796471858461647,0.01889108930425088,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.25118864315095824,,0.6824973128614094,0.016766494782836445,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.25118864315095824,,0.6846815464465095,0.01441993127484405,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.25118864315095824,,0.6849349377146231,0.01223307545492163,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.25118864315095824,,0.682099343183187,0.010579286222019457,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.25118864315095824,,0.6756601106262338,0.009531883487998896,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.25118864315095824,,0.6653780872918874,0.008862940752494462,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.25118864315095824,,0.6501515197189227,0.008455760399088663,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.25118864315095824,,0.6277916599218997,0.008546664165994642,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.25118864315095824,,0.5960714973518407,0.008974607341050628,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.25118864315095824,,0.5511033960208357,0.008776503374139042,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.25118864315095824,,0.4824427354208965,0.007055687558704902,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.25118864315095824,,0.37739773374261193,0.00413298251419168,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.3981071705534973,,0.6916745279691402,0.01739643754530206,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.3981071705534973,,0.6917584773353835,0.017338327739286022,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.3981071705534973,,0.6918895239789854,0.01724704562661136,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.3981071705534973,,0.6920922612415161,0.017104394785736908,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.3981071705534973,,0.6924014229791842,0.01688327934413556,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.3981071705534973,,0.6928620248161279,0.01654490900950386,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.3981071705534973,,0.6935225346313402,0.016037397624894142,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.3981071705534973,,0.6944106017668705,0.015299585389750051,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.3981071705534973,,0.6954742944223867,0.014277254708108596,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.3981071705534973,,0.6964745778171976,0.012960195944381496,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.3981071705534973,,0.696853612334795,0.011437680189382573,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.3981071705534973,,0.6956949200947918,0.009933263129874373,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.3981071705534973,,0.6919291917603169,0.008736578880375406,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.3981071705534973,,0.6846757214495368,0.008011627559393036,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.3981071705534973,,0.6732052726283241,0.007701485569712106,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.3981071705534973,,0.6563588696717366,0.007749800174718207,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.3981071705534973,,0.6323383029377633,0.008222666490308705,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.3981071705534973,,0.5991184808615275,0.008800552522077083,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.3981071705534973,,0.5526316029664099,0.008626559738354312,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.3981071705534973,,0.4824459215771283,0.0069206007710251064,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.3981071705534973,,0.37639477438134245,0.004051067786504561,15,paper_subset,exploratory,,
T005,map,combined,0.001,0.6309573444801936,,0.708050632023533,0.012052475695327254,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,0.6309573444801936,,0.7080762978800383,0.012022224639782975,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,0.6309573444801936,,0.7081161585072339,0.01197460443301029,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,0.6309573444801936,,0.7081773067014663,0.011899938065704252,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,0.6309573444801936,,0.7082692294364491,0.01178359264053012,15,paper_subset,exploratory,,
T005,map,combined,0.01,0.6309573444801936,,0.7084027682763551,0.011604074568933562,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,0.6309573444801936,,0.708585368237088,0.011331317720198719,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,0.6309573444801936,,0.7088072653231677,0.010926743849287428,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,0.6309573444801936,,0.7090087893111783,0.010348626011471983,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,0.6309573444801936,,0.7090159179496918,0.009568706337477131,15,paper_subset,exploratory,,
T005,map,combined,0.1,0.6309573444801936,,0.7084408593349812,0.008605814475724673,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,0.6309573444801936,,0.7065845524255703,0.0075714789997641556,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,0.6309573444801936,,0.7024340943632533,0.006691644191896461,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,0.6309573444801936,,0.6948101567505715,0.00623163216289643,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,0.6309573444801936,,0.6825087908157988,0.006323117252617126,15,paper_subset,exploratory,,
T005,map,combined,1.0,0.6309573444801936,,0.6642235410917469,0.006909766268796433,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,0.6309573444801936,,0.6384562157746115,0.007800816648441213,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,0.6309573444801936,,0.603365867601711,0.008538223557150063,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,0.6309573444801936,,0.5547415978573954,0.008390866011444821,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,0.6309573444801936,,0.48230699624383333,0.006710613367240383,15,paper_subset,exploratory,,
T005,map,combined,10.0,0.6309573444801936,,0.37476982961089994,0.003924984339655279,15,paper_subset,exploratory,,
T005,map,combined,0.001,1.0,,0.7202256527601013,0.008513732366038076,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,1.0,,0.7202271834742856,0.008495921236476174,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,1.0,,0.7202292614985786,0.008467818830751171,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,1.0,,0.7202316887527674,0.00842359484962101,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,1.0,,0.7202333910520485,0.008354288773717881,15,paper_subset,exploratory,,
T005,map,combined,0.01,1.0,,0.7202308232251479,0.008246385245478141,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,1.0,,0.7202139931122934,0.008080122709035943,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,1.0,,0.7201570273599035,0.007828107427885466,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,1.0,,0.7199970990539181,0.007455921779603523,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,1.0,,0.719591224993277,0.006928689247908601,15,paper_subset,exploratory,,
T005,map,combined,0.1,1.0,,0.7186386223527272,0.00623136425391097,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,1.0,,0.7165684113373036,0.005415046161384526,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,1.0,,0.7124327662443618,0.004677844039785275,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,1.0,,0.7048950105216609,0.004410486308469497,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,1.0,,0.6923732368546719,0.004920600576204291,15,paper_subset,exploratory,,
T005,map,combined,1.0,1.0,,0.6732599623195106,0.006028048307003263,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,1.0,,0.6460391659236575,0.00727568506070654,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,1.0,,0.6088569200828365,0.00814748399554738,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,1.0,,0.5573848229881053,0.0080231358478508,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,1.0,,0.48175673512145256,0.006388616768453879,15,paper_subset,exploratory,,
T005,map,combined,10.0,1.0,,0.37211525040440424,0.0037342548180425506,15,paper_subset,exploratory,,
T005,map,combined,0.001,1.584893192461114,,0.7288708716484071,0.006117623999286431,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,1.584893192461114,,0.7288626173060194,0.006104928807049189,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,1.584893192461114,,0.7288493632522072,0.006084869533558761,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,1.584893192461114,,0.7288279281946678,0.006053231075095779,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,1.584893192461114,,0.7287928896744432,0.006003470699136797,15,paper_subset,exploratory,,
T005,map,combined,0.01,1.584893192461114,,0.7287347216180684,0.0059255606095834,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,1.584893192461114,,0.728636076122794,0.005804449811320009,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,1.584893192461114,,0.7284641524672412,0.005618337881243266,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,1.584893192461114,,0.7281549135434413,0.005337613665094045,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,1.584893192461114,,0.727581113136466,0.004927029961831365,15,paper_subset,exploratory,,
T005,map,combined,0.1,1.584893192461114,,0.7264913459404454,0.004357980829589852,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,1.584893192461114,,0.724406966772598,0.003649149101331166,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,1.584893192461114,,0.7204823346783941,0.0029825579326520604,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,1.584893192461114,,0.7133872362280541,0.002881919856422153,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,1.584893192461114,,0.7013308399167038,0.0037541628793205297,15,paper_subset,exploratory,,
T005,map,combined,1.0,1.584893192461114,,0.682300085815317,0.005193591016463299,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,1.584893192461114,,0.6543225905060669,0.00663185928281215,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,1.584893192461114,,0.6151027018527943,0.007572236861734959,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,1.584893192461114,,0.5600887879816216,0.007458362756139532,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,1.584893192461114,,0.48016631398137116,0.005906644674803359,15,paper_subset,exploratory,,
T005,map,combined,10.0,1.584893192461114,,0.3677433692080338,0.0034536044376441252,15,paper_subset,exploratory,,
T005,map,combined,0.001,2.5118864315095824,,0.7326434835910085,0.004418062264743668,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,2.5118864315095824,,0.7326322744614884,0.004408577057884535,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,2.5118864315095824,,0.73261441051055,0.004393578513838777,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,2.5118864315095824,,0.7325858513397207,0.004369893909108764,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,2.5118864315095824,,0.7325399729306762,0.004332572941715532,15,paper_subset,exploratory,,
T005,map,combined,0.01,2.5118864315095824,,0.73246573322381,0.004273964792978262,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,2.5118864315095824,,0.7323443048445945,0.004182428145858836,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,2.5118864315095824,,0.7321426646796448,0.00404071122452244,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,2.5118864315095824,,0.7318010399747525,0.0038244220226028498,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,2.5118864315095824,,0.7312080770209295,0.003502154651114032,15,paper_subset,exploratory,,
T005,map,combined,0.1,2.5118864315095824,,0.7301526920786104,0.0030422619152472,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,2.5118864315095824,,0.7282364969383243,0.0024433629445983975,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,2.5118864315095824,,0.7247340643083964,0.0018576290543097212,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,2.5118864315095824,,0.7184192241146103,0.0018871202498357048,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,2.5118864315095824,,0.7074446115480869,0.0029163736744459534,15,paper_subset,exploratory,,
T005,map,combined,1.0,2.5118864315095824,,0.6894040231262448,0.004399856671289818,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,2.5118864315095824,,0.6615416789908056,0.005828847915138268,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,2.5118864315095824,,0.620592894354177,0.006738386027510324,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,2.5118864315095824,,0.5614814316846853,0.006619697334474821,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,2.5118864315095824,,0.4762053686406887,0.005215251185566307,15,paper_subset,exploratory,,
T005,map,combined,10.0,2.5118864315095824,,0.3605160413191907,0.003058322061082121,15,paper_subset,exploratory,,
T005,map,combined,0.001,3.981071705534973,,0.7286463581643327,0.0034923108413451517,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,3.981071705534973,,0.7286387637386582,0.0034850603158572955,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,3.981071705534973,,0.7286266497874488,0.003473590889424406,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,3.981071705534973,,0.7286072562386844,0.0034554679626598297,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,3.981071705534973,,0.7285760343695673,0.003426882637661278,15,paper_subset,exploratory,,
T005,map,combined,0.01,3.981071705534973,,0.7285253430859872,0.0033819223881503403,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,3.981071705534973,,0.728442010676492,0.0033115260768167903,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,3.981071705534973,,0.7283025857914869,0.003202102317423959,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,3.981071705534973,,0.7280637757917597,0.003034018330587862,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,3.981071705534973,,0.7276428631247783,0.002780901033337505,15,paper_subset,exploratory,,
T005,map,combined,0.1,3.981071705534973,,0.7268779022675871,0.0024130095237612182,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,3.981071705534973,,0.725450151547837,0.0019167067731749917,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,3.981071705534973,,0.7227458301372319,0.0013875743764562452,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,3.981071705534973,,0.7176458669638046,0.0013527661155946743,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,3.981071705534973,,0.7082830802578289,0.0022449281368383286,15,paper_subset,exploratory,,
T005,map,combined,1.0,3.981071705534973,,0.6918811116262794,0.003546033999937217,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,3.981071705534973,,0.6647613073423856,0.004796496219699577,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,3.981071705534973,,0.6223257367347278,0.005573729868198548,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,3.981071705534973,,0.5586924807935397,0.005457285079707075,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,3.981071705534973,,0.46739584221210523,0.00429255979858129,15,paper_subset,exploratory,,
T005,map,combined,10.0,3.981071705534973,,0.3486630930106825,0.0025381478488466515,15,paper_subset,exploratory,,
T005,map,combined,0.001,6.309573444801936,,0.7132667424613783,0.003462607970966327,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,6.309573444801936,,0.7132711371800916,0.0034564423174938217,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,6.309573444801936,,0.7132780020315259,0.003446687909539511,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,6.309573444801936,,0.7132886309060125,0.003431272076592807,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,6.309573444801936,,0.7133048486905778,0.0034069494816623145,15,paper_subset,exploratory,,
T005,map,combined,0.01,6.309573444801936,,0.7133289872831927,0.003368675445938214,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,6.309573444801936,,0.7133633616041677,0.0033087002683111926,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,6.309573444801936,,0.7134082752675367,0.003215348288956667,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,6.309573444801936,,0.7134561509341134,0.003071602792084658,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,6.309573444801936,,0.7134762091936899,0.0028541120771383207,15,paper_subset,exploratory,,
T005,map,combined,0.1,6.309573444801936,,0.7133778115888,0.0025346379158018794,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,6.309573444801936,,0.7129301546677728,0.0020902905090583153,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,6.309573444801936,,0.7116047047523998,0.0015470092964533677,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,6.309573444801936,,0.7083098525827152,0.0011665317820289112,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,6.309573444801936,,0.7010333135712304,0.0015623411749338218,15,paper_subset,exploratory,,
T005,map,combined,1.0,6.309573444801936,,0.6865024022347248,0.00252354518621293,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,6.309573444801936,,0.6600336678944333,0.003498742792676282,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,6.309573444801936,,0.6156912420283677,0.0041053154438701785,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,6.309573444801936,,0.547029137057756,0.004034573621338641,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,6.309573444801936,,0.4498953324880754,0.0031937947915001617,15,paper_subset,exploratory,,
T005,map,combined,10.0,6.309573444801936,,0.32979345481037,0.0019196901809055106,15,paper_subset,exploratory,,
T005,map,combined,0.001,10.0,,0.68151565141056,0.004247146758496493,15,paper_subset,exploratory,,
T005,map,combined,0.001584893192461114,10.0,,0.6815474329116082,0.004240848118463358,15,paper_subset,exploratory,,
T005,map,combined,0.0025118864315095794,10.0,,0.6815976007507893,0.004230884207521567,15,paper_subset,exploratory,,
T005,map,combined,0.003981071705534973,10.0,,0.681676604666124,0.004215139463048163,15,paper_subset,exploratory,,
T005,map,combined,0.00630957344480193,10.0,,0.6818005515293868,0.004190303225369848,15,paper_subset,exploratory,,
T005,map,combined,0.01,10.0,,0.6819938418516489,0.004151233487084851,15,paper_subset,exploratory,,
T005,map,combined,0.01584893192461114,10.0,,0.6822923765292176,0.0040900399791968,15,paper_subset,exploratory,,
T005,map,combined,0.025118864315095808,10.0,,0.6827463250899607,0.0039948510634234295,15,paper_subset,exploratory,,
T005,map,combined,0.039810717055349734,10.0,,0.6834191759952002,0.003848376113609136,15,paper_subset,exploratory,,
T005,map,combined,0.06309573444801933,10.0,,0.6843745448804701,0.003626795145010373,15,paper_subset,exploratory,,
T005,map,combined,0.1,10.0,,0.6856317931719371,0.0033004973126718145,15,paper_subset,exploratory,,
T005,map,combined,0.15848931924611143,10.0,,0.6870551766134528,0.0028402420689031035,15,paper_subset,exploratory,,
T005,map,combined,0.25118864315095824,10.0,,0.6881269417433646,0.0022367440388896638,15,paper_subset,exploratory,,
T005,map,combined,0.3981071705534973,10.0,,0.6875703080571216,0.00155791425411161,15,paper_subset,exploratory,,
T005,map,combined,0.6309573444801936,10.0,,0.6828732599070555,0.001135189430874846,15,paper_subset,exploratory,,
T005,map,combined,1.0,10.0,,0.6699042177434152,0.0014688994321798196,15,paper_subset,exploratory,,
T005,map,combined,1.584893192461114,10.0,,0.6428927728193387,0.0021260973818877523,15,paper_subset,exploratory,,
T005,map,combined,2.5118864315095824,10.0,,0.5950824587680016,0.002583140736952499,15,paper_subset,exploratory,,
T005,map,combined,3.981071705534973,10.0,,0.5206960377042268,0.0025870824662531824,15,paper_subset,exploratory,,
T005,map,combined,6.309573444801936,10.0,,0.4192760086202957,0.0020799874546771112,15,paper_subset,exploratory,,
T005,map,combined,10.0,10.0,,0.3015283747880784,0.001282061517288852,15,paper_subset,exploratory,,
T005,cut,rescue,0.001,0.0,0.001,0.5554736017387792,0.0541699829283311,15,paper_subset,exploratory,,
T005,cut,rescue,0.001584893192461114,0.0,0.001584893192461114,0.5565389632063461,0.05381607780002305,15,paper_subset,exploratory,,
T005,cut,rescue,0.0025118864315095794,0.0,0.0025118864315095794,0.5582033670486243,0.05326236873020596,15,paper_subset,exploratory,,
T005,cut,rescue,0.003981071705534973,0.0,0.003981071705534973,0.5607819584332652,0.05240253469135989,15,paper_subset,exploratory,,
T005,cut,rescue,0.00630957344480193,0.0,0.00630957344480193,0.5647243241508572,0.05108305373345054,15,paper_subset,exploratory,,
T005,cut,rescue,0.01,0.0,0.01,0.5706271447838775,0.049095582904413654,15,paper_subset,exploratory,,
T005,cut,rescue,0.01584893192461114,0.0,0.01584893192461114,0.5791794873908536,0.046188006034963425,15,paper_subset,exploratory,,
T005,cut,rescue,0.025118864315095808,0.0,0.025118864315095808,0.5909482122323839,0.04212289551618137,15,paper_subset,exploratory,,
T005,cut,rescue,0.039810717055349734,0.0,0.039810717055349734,0.6058931362350468,0.036821800605841684,15,paper_subset,exploratory,,
T005,cut,rescue,0.06309573444801933,0.0,0.06309573444801933,0.6226550065096904,0.03059720966911698,15,paper_subset,exploratory,,
T005,cut,rescue,0.1,0.0,0.1,0.6381879824866685,0.024317587303188337,15,paper_subset,exploratory,,
T005,cut,rescue,0.15848931924611143,0.0,0.15848931924611143,0.6488552378887068,0.019125003725154497,15,paper_subset,exploratory,,
T005,cut,rescue,0.25118864315095824,0.0,0.25118864315095824,0.6529414880216696,0.015589339911428773,15,paper_subset,exploratory,,
T005,cut,rescue,0.3981071705534973,0.0,0.3981071705534973,0.6515844115610842,0.013314309107926029,15,paper_subset,exploratory,,
T005,cut,rescue,0.6309573444801936,0.0,0.6309573444801936,0.6463211498240554,0.0116080940901331,15,paper_subset,exploratory,,
T005,cut,rescue,1.0,0.0,1.0,0.6363152695444086,0.01011853190229713,15,paper_subset,exploratory,,
T005,cut,rescue,1.584893192461114,0.0,1.584893192461114,0.6184373435529391,0.009260975225101916,15,paper_subset,exploratory,,
T005,cut,rescue,2.5118864315095824,0.0,2.5118864315095824,0.590097148532511,0.009293552088909278,15,paper_subset,exploratory,,
T005,cut,rescue,3.981071705534973,0.0,3.981071705534973,0.5481013408248397,0.009034721392944315,15,paper_subset,exploratory,,
T005,cut,rescue,6.309573444801936,0.0,6.309573444801936,0.48226126948577963,0.007291049990450466,15,paper_subset,exploratory,,
T005,cut,rescue,10.0,0.0,10.0,0.3790685624591571,0.004277377076462859,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.001,0.001,0.5545590408066807,0.054559996767037884,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.001584893192461114,0.001584893192461114,0.555102822164099,0.05443009602424929,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.0025118864315095794,0.0025118864315095794,0.5559603642783323,0.05422529486797116,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.003981071705534973,0.003981071705534973,0.5573087543057124,0.053903379772170856,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.00630957344480193,0.00630957344480193,0.5594191200750726,0.05339976074782361,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.01,0.01,0.5626977669588789,0.05261760885916702,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.01584893192461114,0.01584893192461114,0.567732057180302,0.05141637784282463,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.025118864315095808,0.025118864315095808,0.5753194664563525,0.049602295364720245,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.039810717055349734,0.039810717055349734,0.5864226908622113,0.04692981198277988,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.06309573444801933,0.06309573444801933,0.6019378646414055,0.04313150657639722,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.1,0.1,0.6221406052716275,0.038004352345312145,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.15848931924611143,0.15848931924611143,0.6458776667745193,0.03158404782707407,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.25118864315095824,0.25118864315095824,0.6701990100398535,0.024386888836634247,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.3981071705534973,0.3981071705534973,0.6915287027048294,0.017496721720975265,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,0.6309573444801936,0.6309573444801936,0.7080058169860616,0.01210456655383109,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,1.0,1.0,0.7202226391090139,0.008544327930915434,15,paper_subset,exploratory,,
T005,cut,dephasing,0.0,1.584893192461114,1.584893192461114,0.7288847888780262,0.006139398604009613,15,paper_subset,exploratory,,
