target_id,series_id,parameter_set,time,x,y,intensity,source
T004,fig2b_wavepacket,fig2b,0.0,1.0,16.0,8.06920266910768e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,16.0,3.1126348388183958e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,16.0,1.0864163088820163e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,16.0,3.431112283682532e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,16.0,9.804921853665617e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,16.0,2.5352681145860276e-23,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,16.0,5.931632063079508e-23,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,16.0,1.2557265176079594e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,16.0,2.405395414553497e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,16.0,4.1691588614392313e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,16.0,6.538542645639483e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,16.0,9.278633683520043e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,16.0,1.1914001481774734e-21,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,16.0,1.3842094889441467e-21,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,16.0,1.455179427056405e-21,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,16.0,1.3842094889441467e-21,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,16.0,1.1914001481774734e-21,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,16.0,9.278633683520043e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,16.0,6.538542645639483e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,16.0,4.1691588614392313e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,16.0,2.405395414553497e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,16.0,1.2557265176079594e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,16.0,5.931632063079508e-23,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,16.0,2.5352681145860276e-23,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,16.0,9.804921853665617e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,16.0,3.431112283682532e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,16.0,1.0864163088820163e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,16.0,3.1126348388183958e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,16.0,8.06920266910768e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,16.0,1.8927951947798236e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,17.0,1.6375887107166394e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,17.0,6.316876501499471e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,17.0,2.204806541016487e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,17.0,6.96320438507593e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,17.0,1.9898408796314498e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,17.0,5.145150782964596e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,17.0,1.2037835832047594e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,17.0,2.548409865642541e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,17.0,4.881583146700131e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,17.0,8.461018720988597e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,17.0,1.3269518761786896e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,17.0,1.883034346030105e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,17.0,2.4178639607986348e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,17.0,2.809157143914505e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,17.0,2.9531857105755337e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,17.0,2.809157143914505e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,17.0,2.4178639607986348e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,17.0,1.883034346030105e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,17.0,1.3269518761786896e-24,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,17.0,8.461018720988597e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,17.0,4.881583146700131e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,17.0,2.548409865642541e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,17.0,1.2037835832047594e-25,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,17.0,5.145150782964596e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,17.0,1.9898408796314498e-26,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,17.0,6.96320438507593e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,17.0,2.204806541016487e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,17.0,6.316876501499471e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,17.0,1.6375887107166394e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,17.0,3.8412965565195165e-29,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,18.0,2.227723340708192e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,18.0,8.593276889777285e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,18.0,2.9993483473753748e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,18.0,9.472520684370683e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,18.0,2.706915932456825e-29,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,18.0,6.999298673509593e-29,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,18.0,1.6375887107166394e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,18.0,3.4667753277918533e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,18.0,6.640749685403365e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,18.0,1.1510099433127305e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,18.0,1.8051429197177097e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,18.0,2.5616197379442703e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,18.0,3.289184851409434e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,18.0,3.8214875910306426e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,18.0,4.017419449610143e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,18.0,3.8214875910306426e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,18.0,3.289184851409434e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,18.0,2.5616197379442703e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,18.0,1.8051429197177097e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,18.0,1.1510099433127305e-27,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,18.0,6.640749685403365e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,18.0,3.4667753277918533e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,18.0,1.6375887107166394e-28,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,18.0,6.999298673509593e-29,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,18.0,2.706915932456825e-29,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,18.0,9.472520684370683e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,18.0,2.9993483473753748e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,18.0,8.593276889777285e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,18.0,2.227723340708192e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,18.0,5.225577058231965e-32,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,19.0,2.031420738636659e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,19.0,7.83605422080431e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,19.0,2.7350516663873466e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,19.0,8.637820780419748e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,19.0,2.468387821079566e-32,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,19.0,6.382534231903045e-32,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,19.0,1.493287612298175e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,19.0,3.1612899000427372e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,19.0,6.055579875881156e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,19.0,1.049585209480805e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,19.0,1.6460772737390028e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,19.0,2.3358948416398658e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,19.0,2.9993483473753748e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,19.0,3.484745615851215e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,19.0,3.6634123441674396e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,19.0,3.484745615851215e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,19.0,2.9993483473753748e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,19.0,2.3358948416398658e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,19.0,1.6460772737390028e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,19.0,1.049585209480805e-30,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,19.0,6.055579875881156e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,19.0,3.1612899000427372e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,19.0,1.493287612298175e-31,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,19.0,6.382534231903045e-32,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,19.0,2.468387821079566e-32,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,19.0,8.637820780419748e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,19.0,2.7350516663873466e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,19.0,7.83605422080431e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,19.0,2.031420738636659e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,19.0,4.7651094790171515e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,20.0,1.2417115355075265e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,20.0,4.789809778827649e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,20.0,1.6718078829112945e-36,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,20.0,5.279891802173942e-36,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,20.0,1.5088088711734854e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,20.0,3.9013416722547297e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,20.0,9.127761761778409e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,20.0,1.9323471801321433e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,20.0,3.70148991937301e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,20.0,6.415618573358992e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,20.0,1.006169278605599e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,20.0,1.4278221716606852e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,20.0,1.833359958922607e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,20.0,2.1300603795232162e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,20.0,2.2392709105284948e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,20.0,2.1300603795232162e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,20.0,1.833359958922607e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,20.0,1.4278221716606852e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,20.0,1.006169278605599e-33,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,20.0,6.415618573358992e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,20.0,3.70148991937301e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,20.0,1.9323471801321433e-34,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,20.0,9.127761761778409e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,20.0,3.9013416722547297e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,20.0,1.5088088711734854e-35,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,20.0,5.279891802173942e-36,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,20.0,1.6718078829112945e-36,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,20.0,4.789809778827649e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,20.0,1.2417115355075265e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,20.0,2.912686326133915e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,21.0,5.087726499001366e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,21.0,1.9625526090451294e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,21.0,6.8499816776290265e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,21.0,2.1633563565792938e-39,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,21.0,6.182117711147853e-39,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,21.0,1.5985161480742626e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,21.0,3.739963273594789e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,21.0,7.917502312330959e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,21.0,1.516629894308197e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,21.0,2.628703341297584e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,21.0,4.122627482195734e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,21.0,5.850286874922661e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,21.0,7.511917042315393e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,21.0,8.72760244829624e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,21.0,9.175076194554434e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,21.0,8.72760244829624e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,21.0,7.511917042315393e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,21.0,5.850286874922661e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,21.0,4.122627482195734e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,21.0,2.628703341297584e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,21.0,1.516629894308197e-37,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,21.0,7.917502312330959e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,21.0,3.739963273594789e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,21.0,1.5985161480742626e-38,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,21.0,6.182117711147853e-39,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,21.0,2.1633563565792938e-39,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,21.0,6.8499816776290265e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,21.0,1.9625526090451294e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,21.0,5.087726499001366e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,21.0,1.1934294706131953e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,22.0,1.39736224599259e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,22.0,5.390220803323854e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,22.0,1.8813719220045718e-43,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,22.0,5.941735464564283e-43,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,22.0,1.6979406993547628e-42,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,22.0,4.390381667267126e-42,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,22.0,1.0271942646575057e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,22.0,2.1745702753443832e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,22.0,4.16547814798218e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,22.0,7.219827570850782e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,22.0,1.1322943556503194e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,22.0,1.606802175558672e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,22.0,2.0631748330064935e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,22.0,2.3970671697221652e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,22.0,2.519967431600786e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,22.0,2.3970671697221652e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,22.0,2.0631748330064935e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,22.0,1.606802175558672e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,22.0,1.1322943556503194e-40,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,22.0,7.219827570850782e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,22.0,4.16547814798218e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,22.0,2.1745702753443832e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,22.0,1.0271942646575057e-41,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,22.0,4.390381667267126e-42,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,22.0,1.6979406993547628e-42,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,22.0,5.941735464564283e-43,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,22.0,1.8813719220045718e-43,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,22.0,5.390220803323854e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,22.0,1.39736224599259e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,22.0,3.2777966461387714e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,23.0,2.572624853395782e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,23.0,9.923708790394396e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,23.0,3.463714708845525e-47,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,23.0,1.0939079234664155e-46,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,23.0,3.1260072005519478e-46,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,23.0,8.08294701355808e-46,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,23.0,1.8911241534555645e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,23.0,4.00350986428206e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,23.0,7.668886604392214e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,23.0,1.3292120850745602e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,23.0,2.0846195101232345e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,23.0,2.9582158979802383e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,23.0,3.7984244010563774e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,23.0,4.413139537561993e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,23.0,4.639406040113164e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,23.0,4.413139537561993e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,23.0,3.7984244010563774e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,23.0,2.9582158979802383e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,23.0,2.0846195101232345e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,23.0,1.3292120850745602e-44,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,23.0,7.668886604392214e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,23.0,4.00350986428206e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,23.0,1.8911241534555645e-45,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,23.0,8.08294701355808e-46,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,23.0,3.1260072005519478e-46,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,23.0,1.0939079234664155e-46,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,23.0,3.463714708845525e-47,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,23.0,9.923708790394396e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,23.0,2.572624853395782e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,23.0,6.0346135301831084e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,24.0,3.1748712914609616e-52,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,24.0,1.2246829576358323e-51,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,24.0,4.274563536307765e-51,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,24.0,1.349989625238568e-50,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,24.0,3.857799361936654e-50,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,24.0,9.975149073862142e-50,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,24.0,2.3338326128153896e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,24.0,4.940723680101381e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,24.0,9.46415793411004e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,24.0,1.640378030086984e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,24.0,2.572624853395782e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,24.0,3.650728444158419e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,13.0,24.0,4.687628111724305e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,14.0,24.0,5.446246857377051e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,15.0,24.0,5.725481904889231e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,16.0,24.0,5.446246857377051e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,17.0,24.0,4.687628111724305e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,18.0,24.0,3.650728444158419e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,19.0,24.0,2.572624853395782e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,20.0,24.0,1.640378030086984e-48,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,21.0,24.0,9.46415793411004e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,22.0,24.0,4.940723680101381e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,23.0,24.0,2.3338326128153896e-49,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,24.0,24.0,9.975149073862142e-50,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,25.0,24.0,3.857799361936654e-50,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,26.0,24.0,1.349989625238568e-50,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,27.0,24.0,4.274563536307765e-51,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,28.0,24.0,1.2246829576358323e-51,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,29.0,24.0,3.1748712914609616e-52,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,30.0,24.0,7.447304734987232e-53,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,1.0,25.0,2.6263826084868494e-56,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,2.0,25.0,1.0131075327355629e-55,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,3.0,25.0,3.5360927420351125e-55,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,4.0,25.0,1.1167663025900807e-54,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,5.0,25.0,3.191328473211801e-54,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,6.0,25.0,8.251848859233468e-54,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,7.0,25.0,1.9306412206074557e-53,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,8.0,25.0,4.0871674960990974e-53,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,9.0,25.0,7.82913621379636e-53,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,10.0,25.0,1.3569873969857415e-52,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,11.0,25.0,2.128179870249329e-52,independent_numerics
T004,fig2b_wavepacket,fig2b,0.0,12.0,25.0,3.020030991440215e-52,independent_numerics
