rabi_frequency_mhz,frequency_normalized,intensity_normalized,decay_normalized,motion_normalized,intensity_absolute,decay_absolute,frequency_per_variance_mhz_minus_2,motion_per_variance_mhz_minus_2,generated_data_provenance
3.7823777422172506,4.144304447448088,1.0,2.03575648038956,4.144304447448088,7.470139074335728e-05,0.0020616536915356817,0.21484242011446522,0.20969663252393766,formula_numerics
3.8189942073980214,4.065214360439399,1.0,2.0162376745908204,4.065214360439399,7.470139074335728e-05,0.0020418865836242094,0.2107423579893302,0.20569477283383703,formula_numerics
3.8559651494749962,3.987633632104129,1.0,1.9969060148399895,3.987633632104129,7.470139074335728e-05,0.002022309002477969,0.20672054162879341,0.201769284808777,formula_numerics
3.8932940000702425,3.9115334577754597,1.0,1.9777597067832735,3.9115334577754597,7.470139074335728e-05,0.0020029191309168795,0.20277547778726707,0.1979187109685677,formula_numerics
3.9309842240266972,3.836885582496084,1.0,1.9587969732711157,3.836885582496084,7.470139074335728e-05,0.0019837151691839586,0.19890570171632732,0.19414162164763454,formula_numerics
3.9690393197297644,3.7636622905275487,1.0,1.9400160541932503,3.7636622905275487,7.470139074335728e-05,0.0019646953347782713,0.1951097766208737,0.19043661446420385,formula_numerics
4.007462819432045,3.691836395059747,1.0,1.921415206315321,3.691836395059747,7.470139074335728e-05,0.0019458578622894751,0.19138629312566546,0.18680231379961612,formula_numerics
4.046258289581186,3.6213812281168574,1.0,1.9029927031170817,3.6213812281168574,7.470139074335728e-05,0.001927201003233961,0.18773386875204115,0.18323737028757922,formula_numerics
4.085429331150926,3.5522706306558645,1.0,1.884746834632138,3.5522706306558645,7.470139074335728e-05,0.0019087230258925548,0.18415114740462193,0.17974046031316562,formula_numerics
4.124979579975332,3.4844789428540692,1.0,1.8666759072892298,3.4844789428540692,7.470139074335728e-05,0.0018904222151497837,0.18063679886781261,0.17631028552137304,formula_numerics
4.164912707086272,3.4179809945819635,1.0,1.8487782437550382,3.4179809945819635,7.470139074335728e-05,0.0018722968723346796,0.17718951831191063,0.17294557233506308,formula_numerics
4.205232419054167,3.352752096057871,1.0,1.8310521827784896,3.352752096057871,7.470139074335728e-05,0.0018543453150631072,0.17380802580864,0.16964507148209837,formula_numerics
4.245942458332021,3.288768028681001,1.0,1.8134960790365666,3.288768028681001,7.470139074335728e-05,0.0018365658770816092,0.17049106585593227,0.1664075575315062,formula_numerics
4.287046603602802,3.226005036039393,1.0,1.796108302981586,3.226005036039393,7.470139074335728e-05,0.0018189569081127437,0.1672374069117752,0.1632318284384918,formula_numerics
4.328548670130177,3.1644398150894855,1.0,1.7788872406899447,3.1644398150894855,7.470139074335728e-05,0.001801516773701906,0.16404584093695776,0.16011670509813555,formula_numerics
