phase_flip_probability,symmetric_infidelity,first_order_ssb_infidelity,first_order_slope,product_state_phase_flip_fidelity,symmetric_state_phase_flip_fidelity,single_qubit_gate_count,generated_data_provenance
0.006,0.0007,0.0006766666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00075,0.0007250000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0008,0.0007733333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0008500000000000001,0.0008216666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0009000000000000001,0.0008700000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00095,0.0009183333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.001,0.0009666666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0010500000000000002,0.001015,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0011,0.0010633333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00115,0.0011116666666666666,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0012000000000000001,0.0011600000000000002,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00125,0.0012083333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0013000000000000002,0.0012566666666666668,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00135,0.0013050000000000002,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0014,0.0013533333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0014500000000000001,0.0014016666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0015,0.0014500000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0015500000000000002,0.0014983333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0016,0.0015466666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00165,0.001595,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0017000000000000001,0.0016433333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00175,0.0016916666666666666,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0018000000000000002,0.0017400000000000002,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00185,0.0017883333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0019,0.0018366666666666666,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0019500000000000001,0.0018850000000000002,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.002,0.0019333333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00205,0.0019816666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0021000000000000003,0.00203,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00215,0.0020783333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0022,0.002126666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0022500000000000003,0.0021750000000000003,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0023,0.0022233333333333332,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00235,0.0022716666666666666,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0024000000000000002,0.0023200000000000004,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00245,0.0023683333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0025,0.002416666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00255,0.002465,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0026000000000000003,0.0025133333333333336,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00265,0.0025616666666666665,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0027,0.0026100000000000003,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0027500000000000003,0.0026583333333333337,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0028,0.0027066666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00285,0.002755,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0029000000000000002,0.0028033333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00295,0.0028516666666666664,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.003,0.0029000000000000002,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00305,0.0029483333333333336,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0031000000000000003,0.002996666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00315,0.003045,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0032,0.0030933333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0032500000000000003,0.003141666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0033,0.00319,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00335,0.0032383333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0034000000000000002,0.003286666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0034500000000000004,0.0033350000000000003,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0035,0.0033833333333333332,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00355,0.003431666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0036000000000000003,0.0034800000000000005,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00365,0.0035283333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0037,0.003576666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0037500000000000003,0.003625,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0038,0.003673333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00385,0.003721666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0039000000000000003,0.0037700000000000003,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00395,0.0038183333333333337,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.004,0.0038666666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00405,0.003915,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0041,0.0039633333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00415,0.004011666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.004200000000000001,0.00406,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00425,0.004108333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0043,0.004156666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.004350000000000001,0.004205,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0044,0.004253333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00445,0.004301666666666666,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0045000000000000005,0.004350000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00455,0.004398333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0046,0.0044466666666666665,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0046500000000000005,0.004495000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0047,0.004543333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00475,0.004591666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0048000000000000004,0.004640000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00485,0.004688333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0049,0.004736666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00495,0.004785,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.005,0.004833333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.005050000000000001,0.004881666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0051,0.00493,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00515,0.004978333333333334,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.005200000000000001,0.005026666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00525,0.0050750000000000005,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0053,0.005123333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.005350000000000001,0.005171666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0054,0.005220000000000001,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00545,0.005268333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0055000000000000005,0.0053166666666666675,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00555,0.005365,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0056,0.005413333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0056500000000000005,0.005461666666666668,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0057,0.00551,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00575,0.0055583333333333335,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0058000000000000005,0.005606666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00585,0.005655,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.0059,0.005703333333333333,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.00595,0.005751666666666667,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.006,0.006,0.0058000000000000005,0.9666666666666667,0.9920192,0.990036,10,formula_numerics
0.008,0.0,0.0,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,5e-05,4.7777777777777784e-05,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0001,9.555555555555557e-05,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00015000000000000001,0.00014333333333333337,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0002,0.00019111111111111114,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00025,0.0002388888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00030000000000000003,0.00028666666666666673,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00035,0.00033444444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0004,0.0003822222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00045000000000000004,0.00043000000000000004,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0005,0.0004777777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00055,0.0005255555555555556,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0006000000000000001,0.0005733333333333335,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0006500000000000001,0.0006211111111111112,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0007,0.0006688888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00075,0.0007166666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0008,0.0007644444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0008500000000000001,0.0008122222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0009000000000000001,0.0008600000000000001,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00095,0.0009077777777777779,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.001,0.0009555555555555556,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0010500000000000002,0.0010033333333333335,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0011,0.0010511111111111112,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00115,0.0010988888888888888,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0012000000000000001,0.001146666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00125,0.0011944444444444446,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0013000000000000002,0.0012422222222222225,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00135,0.0012900000000000001,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0014,0.0013377777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0014500000000000001,0.0013855555555555557,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0015,0.0014333333333333333,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0015500000000000002,0.0014811111111111114,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0016,0.001528888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00165,0.0015766666666666668,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0017000000000000001,0.0016244444444444446,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00175,0.0016722222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0018000000000000002,0.0017200000000000002,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00185,0.0017677777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0019,0.0018155555555555557,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0019500000000000001,0.0018633333333333336,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.002,0.0019111111111111113,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00205,0.0019588888888888894,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0021000000000000003,0.002006666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00215,0.0020544444444444447,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0022,0.0021022222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0022500000000000003,0.0021500000000000004,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0023,0.0021977777777777777,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00235,0.0022455555555555558,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0024000000000000002,0.002293333333333334,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00245,0.002341111111111111,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0025,0.002388888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00255,0.002436666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0026000000000000003,0.002484444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00265,0.002532222222222222,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0027,0.0025800000000000003,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0027500000000000003,0.0026277777777777784,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0028,0.0026755555555555556,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00285,0.0027233333333333337,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0029000000000000002,0.0027711111111111113,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00295,0.002818888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.003,0.0028666666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00305,0.0029144444444444448,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0031000000000000003,0.002962222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00315,0.00301,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0032,0.003057777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0032500000000000003,0.003105555555555556,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0033,0.0031533333333333335,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00335,0.003201111111111111,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0034000000000000002,0.0032488888888888893,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0034500000000000004,0.0032966666666666674,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0035,0.0033444444444444446,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00355,0.0033922222222222227,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0036000000000000003,0.0034400000000000003,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00365,0.003487777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0037,0.0035355555555555557,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0037500000000000003,0.0035833333333333338,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0038,0.0036311111111111114,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00385,0.003678888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0039000000000000003,0.003726666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00395,0.003774444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.004,0.0038222222222222225,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00405,0.00387,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0041,0.003917777777777779,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00415,0.0039655555555555555,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.004200000000000001,0.004013333333333334,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00425,0.004061111111111112,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0043,0.004108888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.004350000000000001,0.004156666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0044,0.004204444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00445,0.004252222222222222,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0045000000000000005,0.004300000000000001,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00455,0.0043477777777777785,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0046,0.004395555555555555,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0046500000000000005,0.004443333333333334,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0047,0.0044911111111111115,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00475,0.004538888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0048000000000000004,0.004586666666666668,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00485,0.0046344444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0049,0.004682222222222222,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00495,0.004730000000000001,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.005,0.004777777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.005050000000000001,0.004825555555555556,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0051,0.004873333333333334,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00515,0.004921111111111111,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.005200000000000001,0.00496888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00525,0.0050166666666666675,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0053,0.005064444444444444,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.005350000000000001,0.005112222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0054,0.0051600000000000005,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00545,0.005207777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0055000000000000005,0.005255555555555557,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00555,0.0053033333333333335,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0056,0.005351111111111111,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0056500000000000005,0.00539888888888889,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0057,0.005446666666666667,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00575,0.005494444444444445,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0058000000000000005,0.005542222222222223,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00585,0.00559,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.0059,0.005637777777777778,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.00595,0.0056855555555555565,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.008,0.006,0.005733333333333333,0.9555555555555556,0.9893674666666666,0.9867306666666666,10,formula_numerics
0.01,0.0,0.0,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,5e-05,4.722222222222222e-05,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0001,9.444444444444444e-05,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00015000000000000001,0.00014166666666666668,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0002,0.00018888888888888888,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00025,0.00023611111111111112,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00030000000000000003,0.00028333333333333335,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00035,0.00033055555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0004,0.00037777777777777777,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00045000000000000004,0.00042500000000000003,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0005,0.00047222222222222224,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00055,0.0005194444444444444,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0006000000000000001,0.0005666666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0006500000000000001,0.000613888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0007,0.0006611111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00075,0.0007083333333333333,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0008,0.0007555555555555555,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0008500000000000001,0.0008027777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0009000000000000001,0.0008500000000000001,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00095,0.0008972222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.001,0.0009444444444444445,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0010500000000000002,0.0009916666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0011,0.0010388888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00115,0.001086111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0012000000000000001,0.0011333333333333334,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00125,0.0011805555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0013000000000000002,0.001227777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00135,0.001275,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0014,0.0013222222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0014500000000000001,0.0013694444444444446,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0015,0.0014166666666666666,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0015500000000000002,0.001463888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0016,0.001511111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00165,0.0015583333333333332,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0017000000000000001,0.0016055555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00175,0.0016527777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0018000000000000002,0.0017000000000000001,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
