normalized_frequency,haar_frequency_response,symmetric_haar_frequency_response,haar_intensity_response,symmetric_haar_intensity_response,generated_data_provenance
1.5250000000000001,78.47140424459845,83.11063765596428,0.00974613623196752,0.014701889610709477,analytic_reference
1.53,77.51374543447665,82.25120888627815,0.009440386777574195,0.014287120311044215,analytic_reference
1.5350000000000001,76.55444560532794,81.38647815259431,0.009144159944368322,0.013883922241304325,analytic_reference
1.54,75.59385324210155,80.51679768650807,0.008857163421858365,0.01349197983766314,analytic_reference
1.545,74.63231342688789,79.64251880218869,0.008579113608243977,0.013110985738223219,analytic_reference
1.55,73.6701676321091,78.76399165274816,0.008309735367371701,0.012740640592510592,analytic_reference
1.555,72.70775351971457,77.88156499051574,0.008048761791438219,0.012380652874087152,analytic_reference
1.56,71.74540474651002,76.99558593141869,0.007795933969373591,0.012030738696312283,analytic_reference
1.565,70.7834507757405,76.10639972366468,0.0075510007608326594,0.01169062163127766,analytic_reference
1.57,69.8222166950358,75.21434952091144,0.007313718575718608,0.011360032531933045,analytic_reference
1.575,68.8620230408213,74.31977616010454,0.007083851159159505,0.011038709357414809,analytic_reference
1.58,67.90318562928407,73.4230179441538,0.006861169381855276,0.0107263970015837,analytic_reference
1.585,66.94601539397893,72.52441042961352,0.006645451035710455,0.010422847124773017,analytic_reference
1.59,65.99081823014595,71.62428621952166,0.0064364806346651595,0.010127817988743926,analytic_reference
1.595,65.03789484580592,70.72297476154704,0.006234049220635599,0.00984107429484008,analytic_reference
1.6,64.0875406196867,69.82080215158338,0.0060379541744730505,0.00956238702532979,analytic_reference
1.605,63.140045466028866,68.91809094292296,0.005847999031849716,0.009291533287920364,analytic_reference
1.61,62.19569370630618,68.01515996113227,0.005663993303978283,0.009028296163425585,analytic_reference
1.615,61.25476394789033,67.11232412474543,0.005485752303071598,0.008772464556564512,analytic_reference
1.62,60.31752896967868,66.20989427188096,0.005313096972448214,0.008523833049866585,analytic_reference
1.625,59.384255614696364,65.30817699288106,0.005145853721189364,0.008282201760655788,analytic_reference
1.6300000000000001,58.45520468967439,64.4074744690615,0.004983854263252612,0.008047376201083737,analytic_reference
1.635,57.530630871598234,63.50808431765452,0.004826935460947846,0.00781916714118012,analytic_reference
1.6400000000000001,56.61078262121133,62.610299443016046,0.004674939172681101,0.007597390474886121,analytic_reference
1.645,55.6959021034518,61.71440789416175,0.004527712104872536,0.0073818670890356455,analytic_reference
1.6500000000000001,54.78622511479044,60.820692728687085,0.004385105667954969,0.0071724227352466495,analytic_reference
1.655,53.88198101743273,59.929431883118895,0.00424697583636049,0.006968887904684455,analytic_reference
1.6600000000000001,52.983392680336905,59.0408980497361,0.004113183012402996,0.006771097705656746,analytic_reference
1.665,52.09067642699615,58.15535855989117,0.003983591893965744,0.006578891743999795,analytic_reference
1.67,51.20404198992208,57.27307527385306,0.0038580713459036796,0.006392114006213689,analytic_reference
1.675,50.32369247176276,56.39430447718655,0.0037364942750715553,0.006210612745304279,analytic_reference
1.68,49.44982431297974,55.51929678367344,0.0036187375088898915,0.006034240369288266,analytic_reference
1.685,48.582627266001865,54.64829704477304,0.0035046816773618788,0.005862853332317752,analytic_reference
1.69,47.72228437576939,53.78154426561299,0.0033942110984559073,0.0056963120283798525,analytic_reference
1.695,46.868971966572154,52.91927152749183,0.0032872136667692333,0.00553448068752675,analytic_reference
1.7,46.02285963508365,52.061705916868924,0.003183580745390096,0.005377227274591239,analytic_reference
1.705,45.18411024948321,51.2090684608084,0.003083207060876515,0.00522442339034269,analytic_reference
1.71,44.352879954556826,50.36157406883828,0.0029859906012718413,0.005075944175038266,analytic_reference
1.715,43.52931818265836,49.519431481176696,0.0028918325170781164,0.004931668214324135,analytic_reference
1.72,42.71356767041107,48.68284322327287,0.0028006370251101435,0.004791477447441604,analytic_reference
1.725,41.90576448102218,47.85200556660095,0.0027123113151543295,0.004655257077693083,analytic_reference
1.73,41.10603803208104,47.027108495641016,0.0026267654593580127,0.004522895485123039,analytic_reference
1.735,40.314511128704574,46.20833568097294,0.0025439123242763815,0.004394284141369298,analytic_reference
1.74,39.53130000189339,45.39586445840467,0.002463667485505656,0.004269317526640354,analytic_reference
1.745,38.75651435195413,44.58986581404863,0.0023859491448325614,0.004147893048774586,analytic_reference
1.75,37.99025739684421,43.79050437525657,0.0023106780498318128,0.004029910964337773,analytic_reference
1.7550000000000001,37.23262592528878,42.997938407315104,0.002237777415844575,0.003915274301715557,analytic_reference
1.76,36.483710354519594,42.212319815801585,0.0021671728502725878,0.003803888786158033,analytic_reference
1.7650000000000001,35.74359479248034,41.433794154492766,0.002098792279123857,0.003695662766734065,analytic_reference
1.77,35.012357104343344,40.662500638715684,0.0020325658757475483,0.003590507145153403,analytic_reference
1.7750000000000001,34.290068983177655,39.89857216402418,0.00196842599169691,0.0034883353064152356,analytic_reference
1.78,33.576796024609706,39.14213533008171,0.001906307089660667,0.00338906305124229,analytic_reference
1.7850000000000001,32.87259780531349,38.39331046962545,0.0018461456784046614,0.0032926085302601984,analytic_reference
1.79,32.177527965168196,37.65221168238474,0.0017878802496669455,0.0031988921798823695,analytic_reference
1.795,31.491634292918242,36.91894687382134,0.0017314512169508641,0.003107836659861236,analytic_reference
1.8,30.814958815171742,36.19361779855771,0.0016768008561621475,0.0030193667924673026,analytic_reference
1.805,30.147537888571442,35.47632010835502,0.001623873248037239,0.002933409503258103,analytic_reference
1.81,29.489402294972514,34.76714340450005,0.0015726142223114992,0.002849893763399638,analytic_reference
1.815,28.840577339461888,34.066171294458876,0.001522971303577227,0.0027687505335037385,analytic_reference
1.82,28.201082951052836,33.37348145265048,0.00147489365878262,0.0026899127089451192,analytic_reference
1.825,27.570933785890517,32.68914568519434,0.0014283320463242472,0.0026133150666228584,analytic_reference
1.83,26.95013933280322,32.01322999848138,0.0013832387666866412,0.0025388942131313466,analytic_reference
1.835,26.33870402103629,31.34579467141858,0.0013395676145839773,0.002466588534306701,analytic_reference
1.84,25.736627330005255,30.68689433119401,0.0012972738325598857,0.0023963381461149878,analytic_reference
1.845,25.143903900907937,30.036578032410187,0.001256314066002737,0.0023280848468495304,analytic_reference
1.85,24.560523650034167,29.394889339430506,0.0012166463195347598,0.002261772070604916,analytic_reference
1.855,23.986471883616293,28.761866411785082,0.0011782299147345718,0.002197344841996249,analytic_reference
1.86,23.42172941406257,28.137542092479958,0.0011410254491536875,0.0021347497320926,analytic_reference
1.865,22.86627267742007,27.52194399905519,0.0011049947565888005,0.0020739348155343496,analytic_reference
1.87,22.320073851913822,26.915094617235773,0.0010701008685725217,0.0020148496288047457,analytic_reference
1.875,21.783100977412804,26.317011397021254,0.0010363079770464036,0.001957445129626573,analytic_reference
1.8800000000000001,21.255318075674726,25.727706851058617,0.0010035813981809905,0.0019016736574554822,analytic_reference
1.885,20.736685271224985,25.147188655145445,0.0009718875373087168,0.0018474888950421318,analytic_reference
1.8900000000000001,20.227158912727084,24.575459750709538,0.000941193854936329,0.0017948458310358957,analytic_reference
1.895,19.726691694705774,24.012518449113788,0.0009114688338045278,0.0017437007236034848,analytic_reference
1.9000000000000001,19.2352327794859,23.45835853763485,0.0008826819469633609,0.0016940110650364324,analytic_reference
1.905,18.75272791921432,22.912969386967163,0.000854803626832873,0.0016457355473219614,analytic_reference
1.9100000000000001,18.279119577834248,22.37633606010376,0.0008278052352193116,0.0015988340286523406,analytic_reference
1.915,17.814347052886014,21.848439422448745,0.0008016590342580889,0.0015532675008483928,analytic_reference
1.92,17.358346597010215,21.329256253016762,0.0007763381582554646,0.001508998057673386,analytic_reference
1.925,16.911051539034098,20.81875935657789,0.0007518165864018129,0.0014659888640140733,analytic_reference
1.93,16.472392404524683,20.31691767660838,0.0007280691163300241,0.0014242041259062272,analytic_reference
1.935,16.04229703569585,19.823696408909274,0.0007050713384934114,0.0013836090613824677,analytic_reference
1.94,15.620690710561014,19.33905711575895,0.0006827996113382357,0.0013441698721208318,analytic_reference
1.945,15.207496261225778,18.86295784046641,0.0006612310372466431,0.00130585371587289,analytic_reference
1.95,14.80263419121975,18.395353222196743,0.0006403434392265922,0.0012686286796508924,analytic_reference
1.955,14.406022791769528,17.936194610941246,0.0006201153383259486,0.0012324637536537525,analytic_reference
1.96,14.017578256919881,17.485430182509354,0.0006005259317486696,0.001197328805912329,analytic_reference
1.965,13.637214797412831,17.043005053421005,0.0005815550716515844,0.0011631945576347847,analytic_reference
1.97,13.264844753239617,16.6088613955827,0.0005631832446009753,0.001130032559233432,analytic_reference
1.975,12.900378704782959,16.1829385506322,0.000545391551668724,0.0010978151670147692,analytic_reference
1.98,12.543725582472494,15.765173143841828,0.0005281616891484313,0.001066515520515029,analytic_reference
1.985,12.194792774878879,15.355499197471818,0.0005114759298724478,0.001036107520463841,analytic_reference
1.99,11.853486235177074,14.953848243470576,0.0004953171051113942,0.0010065658073591989,analytic_reference
1.995,11.519710585912376,14.560149435420334,0.0004796685870382273,0.0009778657406371944,analytic_reference
2.0,11.193369222007437,14.174329659631795,0.0004645142717394912,0.0009499833784205454,analytic_reference
2.005,10.874364411951586,13.796313645293683,0.0004498385627568801,0.0009228954578302087,analytic_reference
2.0100000000000002,10.562597397118472,13.426024073587765,0.00043562635514278204,0.0008965793758448884,analytic_reference
2.015,10.25796848916135,13.063381685682888,0.0004218630200139376,0.0008710131706935596,analytic_reference
2.02,9.96037716543891,12.70830538952514,0.00040853438958780977,0.0008461755037665286,analytic_reference
2.025,9.669722162429125,12.360712365345947,0.00039562674268678614,0.0008220456420309454,analytic_reference
2.0300000000000002,9.385901567091366,12.020518169812155,0.00038312679069570955,0.0007986034409370206,analytic_reference
2.035,9.108812906141331,11.687636838747206,0.0003710216639587323,0.0007758293278015705,analytic_reference
2.04,8.83835323320633,11.361980988354905,0.00035929889860186433,0.0007537042856558358,analytic_reference
2.045,8.574419213832753,11.043461914882345,0.0003479464237680489,0.0007322098375449035,analytic_reference
2.05,8.316907208320213,10.73198969266109,0.00033695254925195474,0.0007113280312663525,analytic_reference
2.055,8.065713352360762,10.427473270469926,0.0003263059535220892,0.0006910414245360798,analytic_reference
2.06,7.820733635464783,10.129820566166106,0.00031599567211821055,0.000671333070569602,analytic_reference
2.065,7.5818639771581,9.838938559535237,0.00030601108641236643,0.0006521865040673738,analytic_reference
2.07,7.349000300938684,9.55473338331418,0.00029634191272227746,0.0006335857275930614,analytic_reference
2.075,7.122038605983624,9.2771104123442,0.00028697819176609044,0.0006155151983339093,analytic_reference
2.08,6.900875036600747,9.005974350815638,0.00027791027844789254,0.0005979598152326903,analytic_reference
2.085,6.685405949421518,8.741229317568138,0.0002691288319636742,0.0005809049064809607,analytic_reference
2.09,6.475527978335427,8.48277892941482,0.0002606248062177783,0.000564336217363665,analytic_reference
2.095,6.271138097168149,8.230526382461214,0.000252389440540147,0.0005482398984453592,analytic_reference
2.1,6.0721336801089185,7.98437453139357,0.00024441425069499914,0.0005326024940886076,analytic_reference
2.105,5.878412559894576,7.744225966714041,0.00023669102017183442,0.0005174109312953346,analytic_reference
2.11,5.689873083761065,7.509983089903895,0.00022921179174997407,0.0005026525088621996,analytic_reference
2.115,5.506414167174554,7.2815481864983695,0.00022196885932808527,0.0004883148868412643,analytic_reference
2.12,5.327935345357513,7.058823497060342,0.00021495476001042257,0.0004743860762974865,analytic_reference
2.125,5.154336822626493,6.841711286042377,0.0002081622664417601,0.00046085442935477316,analytic_reference
2.13,4.985519519561297,6.630113908530263,0.00020158437938325028,0.000447708629522584,analytic_reference
2.1350000000000002,4.821385118026444,6.423933874863286,0.00019521432052167328,0.00043493768229526693,analytic_reference
2.14,4.661836104068319,6.223073913129691,0.0001890455255047769,0.0004225309060165331,analytic_reference
2.145,4.506775808712762,6.027437029537895,0.00018307163719563662,0.00041047792300166606,analytic_reference
2.15,4.35610844669006,5.836926566667234,0.00017728649913918275,0.00039876865091029965,analytic_reference
2.1550000000000002,4.209739153115513,5.651446259603846,0.0001716841492342495,0.0003873932943627471,analytic_reference
2.16,4.067574018155536,5.470900289970104,0.00016625881360471604,0.0003763423367930954,analytic_reference
2.165,3.929520119710452,5.295193337857911,0.0001610049006634941,0.0003656065325324296,analytic_reference
2.17,3.795485554146888,5.124230631678916,0.00015591699536333212,0.0003551768991157753,analytic_reference
2.1750000000000003,3.665379465113495,4.957917995946248,0.00015098985362857088,0.00034504470980647426,analytic_reference
2.18,3.539112070475273,4.796161897004811,0.00014621839696218604,0.0003352014863319252,analytic_reference
2.185,3.416594687402434,4.638869486728768,0.00014159770722261175,0.00032563899182474815,analytic_reference
2.19,3.2977397556512837,4.485948644207139,0.00013712302156503113,0.00031634922396364033,analytic_reference
2.195,3.1824608590749808,4.337308015439739,0.00013278972754196598,0.0003073244083082996,analytic_reference
2.2,3.0706727454031957,4.192857051067648,0.00012859335835816991,0.0002985569918229795,analytic_reference
2.205,2.962291344330357,4.0525060421639205,0.00012452958827498375,0.0002900396365833903,analytic_reference
2.21,2.857233783952646,3.916166154111573,0.00012059422815945408,0.0002817652136617756,analytic_reference
2.215,2.7554184055948725,3.7837494585976352,0.0001167832211736795,0.0002737267971851784,analytic_reference
2.22,2.656764777068476,3.6551689637530576,0.00011309263859997194,0.0002659176585620138,analytic_reference
2.225,2.561193704402599,3.5303386424696757,0.00010951867579757154,0.0002583312608722294,analytic_reference
2.23,2.468627242090318,3.4091734589264298,0.000106057648286779,0.00025096125341643146,analytic_reference
2.235,2.378988701892681,3.2915893933583713,0.00010270598795650262,0.00024380146641952231,analytic_reference
2.24,2.2922026602431336,3.1775034651026917,9.946023939134174e-05,0.0002368459058844834,analytic_reference
2.245,2.208194964295273,3.0668337539570993,9.631705631444785e-05,0.00023008874859208785,analytic_reference
2.25,2.126892736656802,2.9594994198865185,9.327319814252177e-05,0.00022352433724241467,analytic_reference
2.255,2.0482243788527352,2.8554207211151104,9.032552664942391e-05,0.00021714717573418269,analytic_reference
2.2600000000000002,1.9721195735607586,2.7545190306409872,8.747100273497844e-05,0.00021095192457800614,analytic_reference
2.265,1.8985092856615922,2.6567168512117867,8.470668329566518e-05,0.0002049333964398055,analytic_reference
2.27,1.8273257621469887,2.561937828799627,8.202971819398921e-05,0.00019908655181068624,analytic_reference
2.275,1.7585025309279902,2.470106764614649,7.94373473234291e-05,0.0001934064947997304,analytic_reference
2.2800000000000002,1.6919743985855407,2.381149625696478,7.692689776595103e-05,0.00018788846904621882,analytic_reference
2.285,1.6276774471055004,2.2949935541234536,7.449578103917887e-05,0.00018252785374792165,analytic_reference
2.29,1.5655490296395262,2.2115668748794977,7.214149043039368e-05,0.0001773201598021651,analytic_reference
2.295,1.5055277653331387,2.130799102418987,6.986159841463409e-05,0.00017226102605649897,analytic_reference
2.3000000000000003,1.4475535332616287,2.0526209459697937,6.765375415424575e-05,0.00016734621566585856,analytic_reference
2.305,1.391567465514147,1.9769643136149349,6.55156810773176e-05,0.00016257161255321708,analytic_reference
2.31,1.3375119394656827,1.9037623151931515,6.34451745325168e-05,0.00015793321797079148,analytic_reference
2.315,1.2853305692762167,1.8329492640587963,6.144009951792077e-05,0.00015342714715896726,analytic_reference
2.32,1.234968196655636,1.76446067774117,5.949838848151184e-05,0.00014904962610016938,analytic_reference
2.325,1.186370880932458,1.6982332775434004,5.761803919107798e-05,0.00014479698836499704,analytic_reference
2.33,1.139485888463764,1.6342049871207294,5.5797112671333765e-05,0.00014066567204800714,analytic_reference
2.335,1.0942616814229986,1.572314930077686,5.403373120614051e-05,0.0001366522167906069,analytic_reference
2.34,1.0506479060017633,1.5125034266235795,5.2326076403778087e-05,0.00013275326088859157,analytic_reference
2.345,1.008595380060822,1.4547119893251534,5.067238732327809e-05,0.00012896553848192814,analytic_reference
2.35,0.9680560802649709,1.3988833179950166,4.907095865989559e-05,0.00012528587682445329,analytic_reference
2.355,0.9289831287355358,1.344961293753929,4.752013898785375e-05,0.00012171119363121919,analytic_reference
2.36,0.8913307792536166,1.2928909723047013,4.6018329058557555e-05,0.00011823849450129244,analytic_reference
2.365,0.8550544030463061,1.2426185764548354,4.45639801525264e-05,0.00011486487041385883,analytic_reference
2.37,0.8201104741874011,1.194091487924608,4.315559248335347e-05,0.00011158749529556175,analytic_reference
2.375,0.7864565546432122,1.1472582384766565,4.1791713652048535e-05,0.00010840362365704728,analytic_reference
2.38,0.7540512789934024,1.102068500402634,4.0470937150179084e-05,0.00010531058829676096,analytic_reference
2.3850000000000002,0.7228543388558211,1.0584730764018335,3.919190091026787e-05,0.0001023057980700797,analytic_reference
2.39,0.6928264670435562,1.0164238888860633,3.7953285901958514e-05,9.938673572193151e-05,analytic_reference
2.395,0.6639294214815429,0.975873968744357,3.67538147725034e-05,9.655095578109502e-05,analytic_reference
2.4,0.6361259689092692,0.9367774436005379,3.5592250530178316e-05,9.379608251443481e-05,analytic_reference
2.4050000000000002,0.6093798683952366,0.8990895255958185,3.4467395269268e-05,9.111980793936463e-05,analytic_reference
2.41,0.5836558546880313,0.8627664987280292,3.337808893531223e-05,8.851988989288953e-05,analytic_reference
2.415,0.5589196214279631,0.8277657057782184,3.232320812934066e-05,8.599415015561626e-05,analytic_reference
2.42,0.5351378042424813,0.794045534854778,3.130166494986871e-05,8.354047262917561e-05,analytic_reference
2.4250000000000003,0.5122779637476383,0.7615654055843538,3.0312405871460962e-05,8.115680156553443e-05,analytic_reference
2.43,0.4903085684771366,0.73028575497812,2.935441065870984e-05,7.884113984672724e-05,analytic_reference
2.435,0.46919897775956854,0.7001680230011865,2.842669131451013e-05,7.659154731357047e-05,analytic_reference
2.44,0.44891942456375517,0.6711746378721886,2.7528291061549287e-05,7.440613914197296e-05,analytic_reference
2.445,0.42944099833118754,0.6432690011192411,2.6658283355963738e-05,7.228308426548483e-05,analytic_reference
2.45,0.4107356278138035,0.6164154724177271,2.5815770932146483e-05,7.022060384277266e-05,analytic_reference
2.455,0.3927760639345632,0.5905793542345723,2.4999884877723167e-05,6.821696976874564e-05,analytic_reference
2.46,0.37553586268744976,0.5657268763028384,2.4209783737743606e-05,6.627050322808716e-05,analytic_reference
2.465,0.3589893680928235,0.5418251799497525,2.3444652647167732e-05,6.437957328999089e-05,analytic_reference
2.47,0.3431116952232243,0.5188423023004242,2.2703702490751614e-05,6.254259554292606e-05,analytic_reference
2.475,0.3278787133140304,0.49674716037876365,2.198616908946989e-05,6.075803076829695e-05,analytic_reference
2.48,0.3132670289725917,0.4755095351262965,2.1291312412635665e-05,5.9024383651886054e-05,analytic_reference
2.485,0.29925396949879784,0.455100055358843,2.0618415814907695e-05,5.7340201532010735e-05,analytic_reference
2.49,0.2858175663292775,0.4354901816801922,1.9966785297398478e-05,5.570407318334524e-05,analytic_reference
2.495,0.2729365386167753,0.4166521903712045,1.9335748792122945e-05,5.411462763539689e-05,analytic_reference
2.5,0.2605902769555371,0.39855915727193975,1.8724655469049865e-05,5.257053302464662e-05,analytic_reference
2.505,0.24875882726291887,0.38118494167374634,1.8132875065043608e-05,5.107049547939944e-05,analytic_reference
2.5100000000000002,0.23742287482674934,0.36450417023742765,1.7559797234004066e-05,4.9613258036411595e-05,analytic_reference
2.515,0.22656372852736872,0.34849222095292176,1.700483091753616e-05,4.819759958839245e-05,analytic_reference
2.52,0.2161633052426342,0.3331252071551731,1.6467403735499666e-05,4.682233386149915e-05,analytic_reference
2.525,0.20620411444361547,0.31837996161021076,1.59469613958129e-05,4.548630842197374e-05,analytic_reference
2.5300000000000002,0.19666924298808955,0.304234020684698,1.5442967122901232e-05,4.418840371109053e-05,analytic_reference
2.535,0.18754234011840235,0.2906656086115814,1.4954901104202362e-05,4.292753210761039e-05,analytic_reference
2.54,0.1788076026697074,0.27765362186374704,1.4482259954157233e-05,4.17026370169557e-05,analytic_reference
2.545,0.17044976049407162,0.26517761364698805,1.4024556195135562e-05,4.0512691986348276e-05,analytic_reference
2.5500000000000003,0.16245406210541227,0.2532177785228875,1.3581317754760171e-05,3.9356699845168756e-05,analytic_reference
2.555,0.15480626054974922,0.24175493717163923,1.3152087479112867e-05,3.823369186982135e-05,analytic_reference
2.56,0.1474925995047554,0.23077052130416106,1.2736422661319699e-05,3.714272697240357e-05,analytic_reference
2.565,0.1404997996121564,0.22024655873231264,1.2333894585030575e-05,3.6082890912505605e-05,analytic_reference
2.57,0.13381504504605532,0.21016565860539047,1.1944088082322065e-05,3.505329553147871e-05,analytic_reference
2.575,0.12742597031984876,0.2005109968205332,1.1566601105568472e-05,3.4053078008533986e-05,analytic_reference
2.58,0.12132064733398376,0.191266301614109,1.1201044312839646e-05,3.3081400138048994e-05,analytic_reference
2.585,0.11548757266640369,0.18241583934059818,1.0847040666398222e-05,3.2137447627477986e-05,analytic_reference
2.59,0.10991565510716243,0.1739444004449969,1.050422504388283e-05,3.122042941527946e-05,analytic_reference
2.595,0.10459420343831478,0.16583728563422157,1.0172243861776235e-05,3.0329577008290767e-05,analytic_reference
2.6,0.09951291445984824,0.15808029225252632,9.850754710770743e-06,2.946414383799523e-05,analytic_reference
2.605,0.09466186126208359,0.15065970086545247,9.539426002654415e-06,2.8623404635143632e-05,analytic_reference
2.61,0.09003148174466684,0.1435622620563864,9.237936628354973e-06,2.780665482220751e-05,analytic_reference
2.615,0.08561256738196131,0.13677518343934,8.945975626788272e-06,2.7013209923156278e-05,analytic_reference
2.62,0.08139625223437315,0.13028611689115424,8.663241864170534e-06,2.6242404990063936e-05,analytic_reference
2.625,0.07737400220485843,0.12408314600589257,8.38944372346318e-06,2.549359404606612e-05,analytic_reference
2.63,0.07353760453962403,0.11815477377382393,8.12429880363087e-06,2.476614954420166e-05,analytic_reference
2.6350000000000002,0.06987915757176652,0.11248991048698194,7.867533628402201e-06,2.4059461841686274e-05,analytic_reference
2.64,0.06639106070638351,0.10707786187294406,7.61888336423323e-06,2.3372938689177937e-05,analytic_reference
2.645,0.06306600464546128,0.10190831745810279,7.3780915471826504e-06,2.2706004734606955e-05,analytic_reference
2.65,0.05989696185065228,0.09697133916138755,7.1449098184176065e-06,2.2058101041155858e-05,analytic_reference
2.6550000000000002,0.05687717724185333,0.09225735011905303,6.919097668077065e-06,2.1428684618985826e-05,analytic_reference
2.66,0.05400015912932719,0.08775712374085737,6.700422187229006e-06,2.0817227970317534e-05,analytic_reference
2.665,0.05125967037693457,0.08346177299765051,6.4886578276653425e-06,2.022321864748578e-05,analytic_reference
2.67,0.04864971979389907,0.07936273994012553,6.283586169287395e-06,1.9646158823598456e-05,analytic_reference
2.6750000000000003,0.04616455375237708,0.07545178544821221,6.084995694841771e-06,1.9085564875440447e-05,analytic_reference
2.68,0.04379864802797541,0.07172097921034716,5.892681571774612e-06,1.8540966978273192e-05,analytic_reference
2.685,0.04154669986023507,0.06816268993161002,5.706445440979096e-06,1.801190871219087e-05,analytic_reference
2.69,0.03940362022999488,0.06476957576950203,5.526095212218654e-06,1.7497946679703913e-05,analytic_reference
2.695,0.03736452635043871,0.06153457499592027,5.35144486601478e-06,1.699865013422994e-05,analytic_reference
2.7,0.0354247343685441,0.05845089688368738,5.1823142617953126e-06,1.6513600619180343e-05,analytic_reference
2.705,0.03357975227356676,0.0555120128158108,5.018528952105269e-06,1.604239161734188e-05,analytic_reference
2.71,0.031825273009116445,0.05271164761546186,4.859920002688728e-06,1.5584628210257792e-05,analytic_reference
2.715,0.0301571677853243,0.05004377109451427,4.70632381825632e-06,1.5139926747325504e-05,analytic_reference
2.72,0.028571479587533557,0.04750258981831529,4.557581973758555e-06,1.4707914524332036e-05,analytic_reference
2.725,0.02706441687790617,0.04508253908423254,4.413541050991176e-06,1.42882294711596e-05,analytic_reference
2.73,0.02563234748628705,0.04277827511137687,4.274052480363799e-06,1.3880519848398123e-05,analytic_reference
2.735,0.02427179268664219,0.040584667438793215,4.138972387669032e-06,1.3484443952612745e-05,analytic_reference
2.74,0.02297942145535121,0.0384967915292878,4.008161445693797e-06,1.3099669830017727e-05,analytic_reference
2.745,0.021752044907619845,0.03650992157596825,3.88148473052003e-06,1.2725874998318534e-05,analytic_reference
2.75,0.02058661090825785,0.03461952350847174,3.7588115823663784e-06,1.2362746176487612e-05,analytic_reference
2.755,0.019480198853063575,0.03282124819578205,3.6400154708276553e-06,1.2009979022249317e-05,analytic_reference
2.7600000000000002,0.018430014617049448,0.03111092484245276,3.5249738643729018e-06,1.1667277877052687e-05,analytic_reference
2.765,0.01743338566574654,0.029484554574993008,3.4135681039676105e-06,1.1334355518319728e-05,analytic_reference
2.77,0.016487756325831753,0.02793830421510788,3.3056832806896228e-06,1.1010932918760479e-05,analytic_reference
2.775,0.015590683211335174,0.026468500236440932,3.201208117212734e-06,1.0696739012554675e-05,analytic_reference
2.7800000000000002,0.014739830801698856,0.025071622901414282,3.1000348530355962e-06,1.0391510468203006e-05,analytic_reference
2.785,0.013932967167980795,0.023744300574731834,3.002059133337694e-06,1.0094991467858785e-05,analytic_reference
2.79,0.01316795984351999,0.022483304210073933,2.907179901347656e-06,9.80693349295403e-06,analytic_reference
2.795,0.012442771835409473,0.02128554200649401,2.815299294113045e-06,9.527095115941779e-06,analytic_reference
2.8000000000000003,0.011755457773152829,0.020148054231004377,2.726322541564071e-06,9.255241797979016e-06,analytic_reference
2.805,0.0111041601909167,0.019068008203828857,2.6401578687671135e-06,8.991145692381717e-06,analytic_reference
2.81,0.010487105939827221,0.0180426934427913,2.5567164012673e-06,8.734585453686571e-06,analytic_reference
2.815,0.009902602726802169,0.01706951696330936,2.475912073422532e-06,8.48534605216013e-06,analytic_reference
2.82,0.009349035776449834,0.01614599873046366,2.397661539634384e-06,8.24321859359959e-06,analytic_reference
2.825,0.008824864612613902,0.015269767259621854,2.3218840883843497e-06,8.008000144274555e-06,analytic_reference
2.83,0.00832861995619007,0.014438555362109272,2.2485015589868405e-06,7.779493560862944e-06,analytic_reference
2.835,0.007858900735889246,0.013650196032432454,2.1774382609729342e-06,7.557507325238648e-06,analytic_reference
2.84,0.007414371208674643,0.012902618473584818,2.1086208960219327e-06,7.341855383972582e-06,analytic_reference
2.845,0.006993758186651735,0.012193844256985276,2.0419784823600654e-06,7.132356992412772e-06,analytic_reference
2.85,0.00659584836724518,0.011521983613629076,1.9774422815484753e-06,6.928836563212686e-06,analytic_reference
2.855,0.00621948576355152,0.010885231853059363,1.9149457275848543e-06,6.7311235191809755e-06,analytic_reference
2.86,0.005863569231814471,0.010281865906803522,1.8544243582457825e-06,6.539052150329447e-06,analytic_reference
2.865,0.005527050093025474,0.009710240992951882,1.7958157485988074e-06,6.352461474999496e-06,analytic_reference
2.87,0.005208929845712115,0.009168787398597245,1.7390594466158229e-06,6.171195104950589e-06,analytic_reference
2.875,0.004908257967035033,0.00865600737689281,1.6840969108212013e-06,5.995101114297751e-06,analytic_reference
2.88,0.004624129799374307,0.008170472155531273,1.6308714499105236e-06,5.824031912188389e-06,analytic_reference
2.8850000000000002,0.004355684519645921,0.0077108190534910465,1.579328164277536e-06,5.657844119111748e-06,analytic_reference
2.89,0.004102103188649376,0.007275748702943986,1.529413889389069e-06,5.496398446737288e-06,analytic_reference
2.895,0.003862606877807975,0.006864022373266117,1.481077140949486e-06,5.3395595811813585e-06,analytic_reference
2.9,0.0036364548707242886,0.006474459394144335,1.434268061798167e-06,5.187196069604395e-06,analytic_reference
2.9050000000000002,0.0034229429370334513,0.006105934674822118,1.3889383704851818e-06,5.039180210043678e-06,analytic_reference
2.91,0.003221401676097981,0.005757376316580378,1.3450413114721993e-06,4.8953879443892236e-06,analytic_reference
2.915,0.0030311949281474813,0.005427763315602114,1.3025316069071938e-06,4.755698754413198e-06,analytic_reference
2.92,0.0028517182505275775,0.005116123353425265,1.261365409923277e-06,4.619995560765784e-06,analytic_reference
2.9250000000000003,0.0026823974567812678,0.004821530672241401,1.2215002594134447e-06,4.488164624852861e-06,analytic_reference
