L,p,gamma,ell,chord_length,entropy,entropy_sem,correlation_positive,correlation_positive_sem,correlation_connected,trajectories,samples_per_trajectory,max_invariant_residual,stationary_relative_drift
24,3.0,1.5,11.0,7.574080823553641,1.7119777710334487,0.07447777543980595,0.002064918905493072,0.0001346593543244204,-0.002064918905493072,4,5,3.552713678800501e-15,0.13347909547899975
24,3.0,1.5,12.0,7.639437268410976,1.7180918218977086,0.06914580041442053,0.002030025105373719,0.0003238077946553716,-0.002030025105373719,4,5,3.552713678800501e-15,0.13347909547899975
24,3.0,2.0,1.0,0.9971466573496368,0.3706614879049448,0.01121131340033964,0.029794780968426464,0.0011315746520258584,-0.029794780968426464,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,2.0,1.9772318589307383,0.6776459874841165,0.03321943784396431,0.013372375888930874,0.0007704850037856106,-0.013372375888930874,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,3.0,2.923486075213298,0.8528356597890213,0.03502474564478488,0.007221845984903933,0.0007195453621644751,-0.007221845984903933,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,4.0,3.8197186342054876,1.0293775364137812,0.0332796686770985,0.004679291167701388,0.0004043354070610591,-0.004679291167701388,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,5.0,4.650594748340343,1.142967345994477,0.039265630059386096,0.002913902292478529,0.00019840756847819908,-0.002913902292478529,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,6.0,5.401897896942636,1.257999026137047,0.061633949307750305,0.0031264087896965397,0.00016110932260453132,-0.0031264087896965397,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,7.0,6.060773074839197,1.3362240063127409,0.043099035545952236,0.0019135324619547745,9.112887035759688e-05,-0.0019135324619547745,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,8.0,6.615946745061504,1.3193407829173718,0.0343612811832151,0.002079607821946241,0.00014257791047083307,-0.002079607821946241,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,9.0,7.057919732188834,1.3440605111326764,0.02359391338748238,0.001394890301787238,0.00014252990126573258,-0.001394890301787238,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,10.0,7.379129755873375,1.3463269314131758,0.037500847347043544,0.0012653970717816823,0.00011548206827178133,-0.0012653970717816823,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,11.0,7.574080823553641,1.3392677465182588,0.042915664381748764,0.0012341162287113619,3.700297739271603e-05,-0.0012341162287113619,4,5,5.329070518200751e-15,0.5763101473641976
24,3.0,2.0,12.0,7.639437268410976,1.33571206673007,0.04695491658967794,0.0011487938492245066,0.0001323928928396725,-0.0011487938492245066,4,5,5.329070518200751e-15,0.5763101473641976
24,5.0,0.3,1.0,0.9971466573496368,0.5674788685077414,0.02588043680572688,0.019319329863711255,0.0010015814191813848,-0.019319329863711255,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,2.0,1.9772318589307383,1.0877575079551491,0.024568534082691124,0.013813983086639673,0.0006305558182394035,-0.013813983086639673,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,3.0,2.923486075213298,1.5097568266985908,0.029525958620790778,0.010049108752875999,0.0003831803977276784,-0.010049108752875999,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,4.0,3.8197186342054876,1.8939105615526086,0.03972110604018204,0.008617964709442956,0.0006119321837805688,-0.008617964709442956,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,5.0,4.650594748340343,2.217905690069691,0.03858070814702474,0.007660417358258247,0.0003036309770097721,-0.007660417358258247,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,6.0,5.401897896942636,2.4723882141451887,0.06589623928921129,0.0063531033819614335,0.000499123603097574,-0.0063531033819614335,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,7.0,6.060773074839197,2.700568975463236,0.08178482350541874,0.007175212360665065,0.0006397631427823893,-0.007175212360665065,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,8.0,6.615946745061504,2.875438867627203,0.10806881496444323,0.005698697930916621,0.0004678709965269801,-0.005698697930916621,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,9.0,7.057919732188834,3.0326257078697836,0.11451167517979664,0.006069983730914829,0.00047552941388944646,-0.006069983730914829,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,10.0,7.379129755873375,3.096216618145273,0.11274347894883034,0.00598183674720735,0.0003308840036225666,-0.00598183674720735,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,11.0,7.574080823553641,3.158351097124039,0.11472330009981255,0.006313373741337037,0.00014833587900900679,-0.006313373741337037,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,0.3,12.0,7.639437268410976,3.1890739731599975,0.10729180194328627,0.006184295715638225,0.0003283909973878042,-0.006184295715638225,4,5,3.552713678800501e-15,0.11574662892498021
24,5.0,1.0,1.0,0.9971466573496368,0.4855735443380149,0.02797474694722051,0.024281962704459297,0.0012186307315980743,-0.024281962704459297,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,2.0,1.9772318589307383,0.8282840046236184,0.04109576726408205,0.01463377841452498,0.0007495355279457687,-0.01463377841452498,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,3.0,2.923486075213298,1.1005423573138486,0.07098069230056438,0.009554692425566686,0.0005292776016578913,-0.009554692425566686,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,4.0,3.8197186342054876,1.2893607636183242,0.057578334138099665,0.0067381663725488575,0.0002585581737591666,-0.0067381663725488575,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,5.0,4.650594748340343,1.4566013337159056,0.07038272556425475,0.005564679632190523,0.000223145737055789,-0.005564679632190523,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,6.0,5.401897896942636,1.593453052672844,0.08332288871100077,0.004234008817611275,0.00044715079551677393,-0.004234008817611275,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,7.0,6.060773074839197,1.7160561871965063,0.05062811565156792,0.003538421651853812,0.00040225145711039365,-0.003538421651853812,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,8.0,6.615946745061504,1.8139277995504568,0.0883881299851775,0.003085460877141721,0.00022357025493923102,-0.003085460877141721,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,9.0,7.057919732188834,1.9487882831968093,0.10282652378245187,0.00299173625163537,0.00044337944589182535,-0.00299173625163537,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,10.0,7.379129755873375,1.983648437794726,0.09715608337683146,0.0027718266490055774,0.0005890414015021853,-0.0027718266490055774,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,11.0,7.574080823553641,2.030578278057367,0.11977603121644323,0.002737470413560668,0.00026688225447142497,-0.002737470413560668,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.0,12.0,7.639437268410976,2.070857303528334,0.13140945139633442,0.0027546002194006433,0.000512369856995537,-0.0027546002194006433,4,5,3.552713678800501e-15,0.14582824890799387
24,5.0,1.5,1.0,0.9971466573496368,0.4618171429174473,0.052982438274061405,0.02766861318114792,0.0017055888935245105,-0.02766861318114792,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,2.0,1.9772318589307383,0.7916982955070189,0.05046842240646568,0.013982821975759603,0.0011512542069493795,-0.013982821975759603,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,3.0,2.923486075213298,1.0675860061519555,0.0482191524870725,0.007891958294985565,0.00020132862747549376,-0.007891958294985565,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,4.0,3.8197186342054876,1.233447226275302,0.07030536327178927,0.0054595099568655655,0.000487433090334736,-0.0054595099568655655,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,5.0,4.650594748340343,1.3768881099837582,0.062087269185461126,0.003886764476931772,0.00038951157136397197,-0.003886764476931772,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,6.0,5.401897896942636,1.456827506433815,0.06516174370523375,0.003178555010141443,0.0003619475164634806,-0.003178555010141443,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,7.0,6.060773074839197,1.5745176945663966,0.07114372732134111,0.002778209677745689,0.00031654288447133396,-0.002778209677745689,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,8.0,6.615946745061504,1.6364991786192358,0.11437035292317527,0.003095858012569957,0.000477425223847089,-0.003095858012569957,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,9.0,7.057919732188834,1.7008856106721038,0.14147762989440976,0.002231246512671984,0.00017115392511809935,-0.002231246512671984,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,10.0,7.379129755873375,1.731850506475275,0.14458605187892004,0.0022217601644012545,0.00022524831260845596,-0.0022217601644012545,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,11.0,7.574080823553641,1.7513826391087375,0.14167362608041442,0.002451998207418945,0.00030453363748083934,-0.002451998207418945,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,1.5,12.0,7.639437268410976,1.7536710628668992,0.12795579460108783,0.0020018946083425015,0.00023150810162814249,-0.0020018946083425015,4,5,3.552713678800501e-15,0.2559857888575724
24,5.0,2.0,1.0,0.9971466573496368,0.44971243090156277,0.018484344963129784,0.026931832383346052,0.0008193720869394595,-0.026931832383346052,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,2.0,1.9772318589307383,0.7151769463218016,0.07223102586209651,0.011904436700718597,0.0006651678105489245,-0.011904436700718597,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,3.0,2.923486075213298,0.8787566553686768,0.06634816666803818,0.007937542074463719,0.0007086352936882027,-0.007937542074463719,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,4.0,3.8197186342054876,1.0230499348227804,0.03608323508486315,0.0052808911633774,0.0008438224376806382,-0.0052808911633774,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,5.0,4.650594748340343,1.1001070037748557,0.05468288418805815,0.003136736334502743,0.0005450761529114256,-0.003136736334502743,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,6.0,5.401897896942636,1.1822640001297553,0.06675099529321812,0.0025115605380996208,0.0002019905048697971,-0.0025115605380996208,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,7.0,6.060773074839197,1.2308275747667348,0.0769586702890606,0.001989319014676813,0.0002546964224009043,-0.001989319014676813,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,8.0,6.615946745061504,1.3173773503660011,0.07598807228772633,0.001846914480114811,0.0001389455850515747,-0.001846914480114811,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,9.0,7.057919732188834,1.4055887673208303,0.09892845325161188,0.0014636401765867823,0.00030262400002368736,-0.0014636401765867823,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,10.0,7.379129755873375,1.4316425658819758,0.10997980748215111,0.0016967530688529932,0.00025224707731974033,-0.0016967530688529932,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,11.0,7.574080823553641,1.3892379815139906,0.09639824681215783,0.0014367858974307947,0.0002477727334049684,-0.0014367858974307947,4,5,2.3168664252713705e-15,1.4715357402194624
24,5.0,2.0,12.0,7.639437268410976,1.352423245617548,0.08996690935576214,0.00131505469655548,0.00014629964309648488,-0.00131505469655548,4,5,2.3168664252713705e-15,1.4715357402194624
32,1.15,0.3,1.0,0.9983943930356184,0.6225963639135632,0.011763733516663266,0.016230363836536043,0.0005876979824424773,-0.016230363836536043,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,2.0,1.9871737022884115,1.169372517823252,0.014570651646223183,0.011429081335810772,0.0006405592036743302,-0.011429081335810772,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,3.0,2.956815442488522,1.6300791504816323,0.029542412492694663,0.008886931120515806,0.0002652400970088356,-0.008886931120515806,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,4.0,3.8979814336177308,2.0383506055766754,0.017629684232475067,0.007801172124307275,0.0005272527569423309,-0.007801172124307275,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,5.0,4.801607732687796,2.416283187749261,0.025722658084599535,0.006870103711930482,0.00014692133050359674,-0.006870103711930482,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,6.0,5.658991924466292,2.782995098811697,0.030208550953523535,0.006293344563064546,0.00011510768277924481,-0.006293344563064546,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,7.0,6.461876930492518,3.1090316103826705,0.02140387104859304,0.005892847119019627,0.00024487498932462267,-0.005892847119019627,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,8.0,7.2025305292568484,3.3950943481798554,0.048212953097636964,0.005507041342432724,0.0002487501054282861,-0.005507041342432724,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,9.0,7.873819821720744,3.6591231679214253,0.04292757612606576,0.0050195238920984035,0.00013726313718961686,-0.0050195238920984035,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,11.0,8.983176232889269,4.087916295472645,0.03277314510943715,0.004872519507195453,0.00015105303790718884,-0.004872519507195453,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,12.0,9.410559642918447,4.239758525028176,0.043373245220354295,0.004863642948074142,5.963461792141521e-05,-0.004863642948074142,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,13.0,9.74731421925113,4.33778618602693,0.05397321974065303,0.004600122540104017,0.0003209322967155467,-0.004600122540104017,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,15.0,10.136868386523963,4.498636397441685,0.07391068963929277,0.004944551647127404,0.0002770779731682166,-0.004944551647127404,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,0.3,16.0,10.185916357881302,4.51388258975223,0.08338300646356418,0.0051839299161616555,0.0002798224789768266,-0.0051839299161616555,4,5,3.552713678800501e-15,0.10986452695009453
32,1.15,1.0,1.0,0.9983943930356184,0.4938428832268153,0.012461903626117696,0.019166389197971357,0.0008258481289467331,-0.019166389197971357,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,2.0,1.9871737022884115,0.8956476716160304,0.04866204650208474,0.011137206188038939,0.000825812612998757,-0.011137206188038939,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,3.0,2.956815442488522,1.2825458335681628,0.08473009696679691,0.008624784771430794,0.0005529082890296976,-0.008624784771430794,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,4.0,3.8979814336177308,1.6105344960635681,0.07626568119363965,0.006772193351685756,0.0003969682687752513,-0.006772193351685756,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,5.0,4.801607732687796,1.8547263220643972,0.0765962372995898,0.00539517976176853,0.0002567224182277722,-0.00539517976176853,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,6.0,5.658991924466292,2.0949494722094992,0.09530693236171535,0.004899078709440913,0.0003965026196019183,-0.004899078709440913,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,7.0,6.461876930492518,2.3140095431258327,0.0941172596995165,0.004225891826119448,0.0002878158741844593,-0.004225891826119448,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,8.0,7.2025305292568484,2.5013254948121277,0.12831743649658983,0.004224686554850584,0.0001110676375987836,-0.004224686554850584,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,9.0,7.873819821720744,2.6569300750287557,0.1533209317198105,0.0032125922205640586,0.00018188576629591023,-0.0032125922205640586,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,11.0,8.983176232889269,2.9832968778423714,0.13475176589653443,0.003321353251983224,0.00020135066214447322,-0.003321353251983224,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,12.0,9.410559642918447,3.106896967667356,0.1391466201026152,0.0031473864797845353,0.00012979468388845812,-0.0031473864797845353,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,13.0,9.74731421925113,3.1694630346497115,0.15035791176183766,0.0032550153942352,0.00014645399383927902,-0.0032550153942352,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,15.0,10.136868386523963,3.2692113229639848,0.18003555353771755,0.0032238212525635868,0.00011029292890233224,-0.0032238212525635868,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.0,16.0,10.185916357881302,3.29606159768663,0.17899835184404952,0.0031097606539377365,0.00024884662443896565,-0.0031097606539377365,4,5,2.2228047408632202e-15,0.2768021470676956
32,1.15,1.5,1.0,0.9983943930356184,0.48217715349942136,0.021927307832125445,0.020471140134726187,0.0008020872209720025,-0.020471140134726187,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,2.0,1.9871737022884115,0.8670564724134129,0.053533819296256925,0.011912177819374696,0.000312551992174875,-0.011912177819374696,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,3.0,2.956815442488522,1.183359803311212,0.07892192137547475,0.008126229406283946,0.0003818692987191205,-0.008126229406283946,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,4.0,3.8979814336177308,1.4823146417267417,0.07440543177226212,0.006009813767470622,0.00025424117011032236,-0.006009813767470622,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,5.0,4.801607732687796,1.7642753005337726,0.06303231176098494,0.004635798458006505,0.00018419775603452916,-0.004635798458006505,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,6.0,5.658991924466292,1.9401673825139023,0.05785632277342113,0.003927928600648856,0.0002330289832524445,-0.003927928600648856,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,7.0,6.461876930492518,2.1108252334456434,0.028772408693670547,0.0034832541163713933,0.00018346004850427054,-0.0034832541163713933,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,8.0,7.2025305292568484,2.2446588822075686,0.049024640677817075,0.003420688692654308,0.00013579243534779265,-0.003420688692654308,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,9.0,7.873819821720744,2.3526464502692583,0.07407751145660152,0.002977854460309238,9.572408331598171e-05,-0.002977854460309238,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,11.0,8.983176232889269,2.594819521453554,0.05625823025312858,0.002895343496421514,0.00014815565611038203,-0.002895343496421514,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,12.0,9.410559642918447,2.6908565266276323,0.05821931672879955,0.0026852556367730016,0.00012007304180742676,-0.0026852556367730016,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,13.0,9.74731421925113,2.728688573994076,0.050717982180579414,0.002654646756910653,0.00011949885138471152,-0.002654646756910653,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,15.0,10.136868386523963,2.8553238692742937,0.04591287692958485,0.0026584354272854134,0.00013994124278667448,-0.0026584354272854134,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,1.5,16.0,10.185916357881302,2.860684268043573,0.05953468653138068,0.0026569288578725757,0.00027956136191545415,-0.0026569288578725757,4,5,3.552713678800501e-15,0.17057677774084676
32,1.15,2.0,1.0,0.9983943930356184,0.47491192315924785,0.03387814567484657,0.019571563451706384,0.0011921212067236627,-0.019571563451706384,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,2.0,1.9871737022884115,0.8329059846172759,0.04824903577937062,0.011627081649080741,0.0003162501495393792,-0.011627081649080741,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,3.0,2.956815442488522,1.1060803520050038,0.06342593084395477,0.0070016091402038995,0.00041330583951394896,-0.0070016091402038995,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,4.0,3.8979814336177308,1.3845737686232151,0.047216767348181456,0.0055043504783307716,0.0004196279110947627,-0.0055043504783307716,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,5.0,4.801607732687796,1.6062307717059312,0.03101854263434254,0.004145636937427073,0.00013015244070270095,-0.004145636937427073,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,6.0,5.658991924466292,1.8242613145705167,0.06951301700576808,0.0036468167153870276,0.00020624262023687687,-0.0036468167153870276,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,7.0,6.461876930492518,1.975136687484673,0.05794573672583683,0.0033317928409923496,0.00017101882177355878,-0.0033317928409923496,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,8.0,7.2025305292568484,2.1033644814928087,0.04338573423170932,0.0029354599750876353,7.856259494602349e-05,-0.0029354599750876353,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,9.0,7.873819821720744,2.2112436318158504,0.049763716739063886,0.0023855797155632507,0.00021219864518780341,-0.0023855797155632507,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,11.0,8.983176232889269,2.361299362808031,0.07879130552141562,0.002325880080890419,0.00018003363507425148,-0.002325880080890419,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,12.0,9.410559642918447,2.4270983164953375,0.06626009686374595,0.002258187659124493,8.13021350426467e-05,-0.002258187659124493,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,13.0,9.74731421925113,2.4517331003615994,0.0627641282783381,0.002345169204030784,0.00019436227211775377,-0.002345169204030784,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,15.0,10.136868386523963,2.5096111460967765,0.07330993863553761,0.002189524605812796,0.00014032160600792906,-0.002189524605812796,4,5,3.552713678800501e-15,0.17906544326237436
32,1.15,2.0,16.0,10.185916357881302,2.506307655664049,0.0782515894051388,0.0024280426333039406,0.0003008752912707619,-0.0024280426333039406,4,5,3.552713678800501e-15,0.17906544326237436
32,1.25,0.3,1.0,0.9983943930356184,0.6258433115782668,0.014281189658198445,0.017122304116055233,0.000387748420200536,-0.017122304116055233,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,2.0,1.9871737022884115,1.195694329439466,0.04550360686817833,0.011397504123691787,0.00021440723649604373,-0.011397504123691787,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,3.0,2.956815442488522,1.6741518891893343,0.07279796064146597,0.008928017629164934,0.0004128914932061227,-0.008928017629164934,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,4.0,3.8979814336177308,2.116116144356848,0.07656218302663342,0.007769988013733575,0.00031052822990811215,-0.007769988013733575,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,5.0,4.801607732687796,2.5073366510680994,0.07566678718239364,0.007172621781617039,0.00012811016658761514,-0.007172621781617039,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,6.0,5.658991924466292,2.8390038803075788,0.06007690159145784,0.006742770060316695,0.00034592310014949703,-0.006742770060316695,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,7.0,6.461876930492518,3.1305941654060554,0.035336609740807906,0.005849062730643457,0.00021249684864409546,-0.005849062730643457,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,8.0,7.2025305292568484,3.4077621351864424,0.054178150451278176,0.005204306845457848,0.00019164256193972723,-0.005204306845457848,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,9.0,7.873819821720744,3.6589282225780564,0.06610370982085437,0.005383905648075499,0.0001294862604702715,-0.005383905648075499,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,11.0,8.983176232889269,4.063910473495557,0.10505502397858832,0.0049982022858819294,0.0004252543812303849,-0.0049982022858819294,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,12.0,9.410559642918447,4.224787591207042,0.10925033794643817,0.004752969735773195,0.00028351082154954953,-0.004752969735773195,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,13.0,9.74731421925113,4.3702509736864465,0.10483970323698279,0.004689395665010113,8.543383256684883e-05,-0.004689395665010113,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,15.0,10.136868386523963,4.551580918765559,0.10950676585464103,0.004959332435272648,0.00019966196674341526,-0.004959332435272648,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,0.3,16.0,10.185916357881302,4.591955691983425,0.10333997419254429,0.0046779407796946545,0.00029401551784573104,-0.0046779407796946545,4,5,3.552713678800501e-15,0.13258613075688686
32,1.25,1.0,1.0,0.9983943930356184,0.5614318318987069,0.024307706920533623,0.020031573299603242,0.00047348680659296696,-0.020031573299603242,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,2.0,1.9871737022884115,0.9965612824522192,0.024856538969423147,0.012511082205704748,0.000459841302938344,-0.012511082205704748,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,3.0,2.956815442488522,1.3479564497685548,0.03707820759332288,0.008686971379465938,0.0004327108869162693,-0.008686971379465938,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,4.0,3.8979814336177308,1.647562115663434,0.04320309497895705,0.006690492774227617,0.00034856597468343846,-0.006690492774227617,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,5.0,4.801607732687796,1.930852075171184,0.05692402570294893,0.005223877526195333,0.00017554701424341734,-0.005223877526195333,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,6.0,5.658991924466292,2.165695784128826,0.07714118270675234,0.004792459327404564,4.44524256439462e-05,-0.004792459327404564,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,7.0,6.461876930492518,2.424602015416335,0.08221608583642687,0.004489714829652255,0.0001548528953489371,-0.004489714829652255,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,8.0,7.2025305292568484,2.6664437113076396,0.10285557431698365,0.0037523618770501804,0.00022499649783942183,-0.0037523618770501804,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,9.0,7.873819821720744,2.830576463273882,0.09491842183817915,0.003532479584165525,0.00019915723131907635,-0.003532479584165525,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,11.0,8.983176232889269,3.0369481830005025,0.0865738768770357,0.0035285050790174613,0.00022774342447478155,-0.0035285050790174613,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,12.0,9.410559642918447,3.135095923227874,0.07492951800700817,0.0028558737631333257,9.014061271347523e-05,-0.0028558737631333257,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,13.0,9.74731421925113,3.2199508391624763,0.07247549239494865,0.0032479762460864607,0.00025010604157532635,-0.0032479762460864607,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,15.0,10.136868386523963,3.3204806105434264,0.10336044815335048,0.002983710052308276,0.0003456341386503337,-0.002983710052308276,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.0,16.0,10.185916357881302,3.314485001163693,0.10116766192356554,0.0030253121553132385,0.00041824345713758533,-0.0030253121553132385,4,5,3.552713678800501e-15,0.10030610355216006
32,1.25,1.5,1.0,0.9983943930356184,0.49538072587533155,0.014560225183925244,0.02094922361074726,0.0002980671893047002,-0.02094922361074726,4,5,3.552713678800501e-15,0.19920576198543008
32,1.25,1.5,2.0,1.9871737022884115,0.8897425270493446,0.016302908423537144,0.012800631253757229,0.0004446815872430153,-0.012800631253757229,4,5,3.552713678800501e-15,0.19920576198543008
