curve_id,subset,particle_count,parity,field_j_over_w,energy_over_w
109,5+9,2,accessible_even,0.1,3.844127992355122
109,5+9,2,accessible_even,0.125,3.8106544201504824
109,5+9,2,accessible_even,0.15000000000000002,3.7794881784206127
109,5+9,2,accessible_even,0.17500000000000002,3.750682438178459
109,5+9,2,accessible_even,0.2,3.7242892828037384
109,5+9,2,accessible_even,0.225,3.700359584562464
109,5+9,2,accessible_even,0.25,3.6789428567394995
109,5+9,2,accessible_even,0.275,3.660087071683282
109,5+9,2,accessible_even,0.30000000000000004,3.643838435102346
109,5+9,2,accessible_even,0.325,3.6302411078244283
109,5+9,2,accessible_even,0.35000000000000003,3.6193368680587743
109,5+9,2,accessible_even,0.375,3.6111647100609883
109,5+9,2,accessible_even,0.4,3.6057603789736534
109,5+9,2,accessible_even,0.42500000000000004,3.603155846384424
109,5+9,2,accessible_even,0.45,3.603378736559101
109,5+9,2,accessible_even,0.47500000000000003,3.6064517189933025
109,5+9,2,accessible_even,0.5,3.6123918883873145
109,5+9,2,accessible_even,0.525,3.621210157810311
109,5+9,2,accessible_even,0.55,3.6329106940888414
109,5+9,2,accessible_even,0.5750000000000001,3.64749042580032
109,5+9,2,accessible_even,0.6000000000000001,3.664938653297647
109,5+9,2,accessible_even,0.625,3.685236786790238
109,5+9,2,accessible_even,0.65,3.7083582327990827
109,5+9,2,accessible_even,0.675,3.734268441720901
109,5+9,2,accessible_even,0.7000000000000001,3.7629251204599443
109,5+9,2,accessible_even,0.7250000000000001,3.794278604956295
109,5+9,2,accessible_even,0.75,3.82827237883451
109,5+9,2,accessible_even,0.775,3.864843717105445
109,5+9,2,accessible_even,0.8,3.9039244284692973
109,5+9,2,accessible_even,0.8250000000000001,3.9454416666179997
109,5+9,2,accessible_even,0.8500000000000001,3.989318780066732
109,5+9,2,accessible_even,0.875,4.0354761712531
109,5+9,2,accessible_even,0.9,4.083832138536401
109,5+9,2,accessible_even,0.925,4.134303678810677
109,5+9,2,accessible_even,0.9500000000000001,4.186807233191901
109,5+9,2,accessible_even,0.9750000000000001,4.241259363171025
109,5+9,2,accessible_even,1.0,4.2975773493476215
109,5+9,2,accessible_even,1.0250000000000001,4.355679709089027
109,5+9,2,accessible_even,1.05,4.41548663302361
109,5+9,2,accessible_even,1.075,4.476920343099674
109,5+9,2,accessible_even,1.1,4.539905377026428
109,5+9,2,accessible_even,1.125,4.604368805319668
109,5+9,2,accessible_even,1.1500000000000001,4.6702403879938865
109,5+9,2,accessible_even,1.175,4.737452678281568
109,5+9,2,accessible_even,1.2000000000000002,4.805941080728436
109,5+9,2,accessible_even,1.225,4.87564387071034
109,5+9,2,accessible_even,1.25,4.946502181931869
109,5+9,2,accessible_even,1.2750000000000001,5.018459967870089
109,5+9,2,accessible_even,1.3,5.091463942476832
109,5+9,2,accessible_even,1.3250000000000002,5.165463504791406
109,5+9,2,accessible_even,1.35,5.240410651473292
109,5+9,2,accessible_even,1.375,5.31625988066143
109,5+9,2,accessible_even,1.4000000000000001,5.392968090014374
109,5+9,2,accessible_even,1.425,5.470494471291197
109,5+9,2,accessible_even,1.4500000000000002,5.548800403396866
109,5+9,2,accessible_even,1.475,5.627849345437252
109,5+9,2,accessible_even,1.5,5.707606731004497
109,5+9,2,accessible_even,1.5250000000000001,5.788039864638354
109,5+9,2,accessible_even,1.55,5.869117821178471
109,5+9,2,accessible_even,1.5750000000000002,5.950811348531241
109,5+9,2,accessible_even,1.6,6.033092774217453
110,5+10,2,accessible_even,0.0,4.0
110,5+10,2,accessible_even,0.025,3.96568254477146
110,5+10,2,accessible_even,0.05,3.9334671088495785
110,5+10,2,accessible_even,0.07500000000000001,3.9033924696562456
110,5+10,2,accessible_even,0.1,3.8754966799602357
110,5+10,2,accessible_even,0.125,3.849817169121363
110,5+10,2,accessible_even,0.15000000000000002,3.826390844980919
110,5+10,2,accessible_even,0.17500000000000002,3.8052541860943316
110,5+10,2,accessible_even,0.2,3.786443312798405
110,5+10,2,accessible_even,0.225,3.769994024792432
110,5+10,2,accessible_even,0.25,3.7559417926042813
110,5+10,2,accessible_even,0.275,3.7443216906259957
110,5+10,2,accessible_even,0.30000000000000004,3.735168260451524
110,5+10,2,accessible_even,0.325,3.7285152951303226
110,5+10,2,accessible_even,0.35000000000000003,3.7243955377353464
110,5+10,2,accessible_even,0.375,3.7228402913538132
110,5+10,2,accessible_even,0.4,3.7238789421947507
110,5+10,2,accessible_even,0.42500000000000004,3.7275384028259415
110,5+10,2,accessible_even,0.45,3.733842488348537
110,5+10,2,accessible_even,0.47500000000000003,3.742811244217205
110,5+10,2,accessible_even,0.5,3.754460249935117
110,5+10,2,accessible_even,0.525,3.7687999274433492
110,5+10,2,accessible_even,0.55,3.7858348861146824
110,5+10,2,accessible_even,0.5750000000000001,3.8055633373497026
110,5+10,2,accessible_even,0.6000000000000001,3.8279766105069197
110,5+10,2,accessible_even,0.625,3.8530587981569266
110,5+10,2,accessible_even,0.65,3.880786552593837
110,5+10,2,accessible_even,0.675,3.911129047613506
110,5+10,2,accessible_even,0.7000000000000001,3.944048110471874
110,5+10,2,accessible_even,0.7250000000000001,3.9794985195169614
110,5+10,2,accessible_even,0.75,4.017428454128353
110,5+10,2,accessible_even,0.775,4.057780076089832
110,5+10,2,accessible_even,0.8,4.100490215956498
110,5+10,2,accessible_even,0.8250000000000001,4.145491134684149
110,5+10,2,accessible_even,0.8500000000000001,4.192711329809939
110,5+10,2,accessible_even,0.875,4.242076356600791
110,5+10,2,accessible_even,0.9,4.293509637424462
110,5+10,2,accessible_even,0.925,4.346933236645182
110,5+10,2,accessible_even,0.9500000000000001,4.402268583075827
110,5+10,2,accessible_even,0.9750000000000001,4.459437126947488
110,5+10,2,accessible_even,1.0,4.518360923088508
110,5+10,2,accessible_even,1.0250000000000001,4.578963136251584
110,5+10,2,accessible_even,1.05,4.64116846811331
110,5+10,2,accessible_even,1.075,4.704903508319081
110,5+10,2,accessible_even,1.1,4.770097014059312
110,5+10,2,accessible_even,1.125,4.8366801240978425
110,5+10,2,accessible_even,1.1500000000000001,4.904586514021338
110,5+10,2,accessible_even,1.175,4.973752499845719
110,5+10,2,accessible_even,1.2000000000000002,5.044117097110278
110,5+10,2,accessible_even,1.225,5.115622042312548
110,5+10,2,accessible_even,1.25,5.188211783074511
110,5+10,2,accessible_even,1.2750000000000001,5.261833442855865
110,5+10,2,accessible_even,1.3,5.336436765399359
110,5+10,2,accessible_even,1.3250000000000002,5.41197404344954
110,5+10,2,accessible_even,1.35,5.488400035659611
110,5+10,2,accessible_even,1.375,5.565671875012264
110,5+10,2,accessible_even,1.4000000000000001,5.643748971540491
110,5+10,2,accessible_even,1.425,5.722592911650862
110,5+10,2,accessible_even,1.4500000000000002,5.802167355925244
110,5+10,2,accessible_even,1.475,5.882437936906686
110,5+10,2,accessible_even,1.5,5.9633721580580055
110,5+10,2,accessible_even,1.5250000000000001,6.044939294812741
111,5+11,2,accessible_even,0.0,4.0
111,5+11,2,accessible_even,0.025,3.973484584799036
111,5+11,2,accessible_even,0.05,3.9490205741279976
111,5+11,2,accessible_even,0.07500000000000001,3.9266303732254757
111,5+11,2,accessible_even,0.1,3.90633646006102
111,5+11,2,accessible_even,0.125,3.8881616318485883
111,5+11,2,accessible_even,0.15000000000000002,3.87212922884799
111,5+11,2,accessible_even,0.17500000000000002,3.858263323423735
111,5+11,2,accessible_even,0.2,3.846588862115027
111,5+11,2,accessible_even,0.225,3.8371317485926086
111,5+11,2,accessible_even,0.25,3.829918855906217
111,5+11,2,accessible_even,0.275,3.8249779574423655
111,5+11,2,accessible_even,0.30000000000000004,3.8223375676081384
111,5+11,2,accessible_even,0.325,3.8220266855228995
111,5+11,2,accessible_even,0.35000000000000003,3.824074438010098
111,5+11,2,accessible_even,0.375,3.828509621969959
111,5+11,2,accessible_even,0.4,3.8353601507513666
111,5+11,2,accessible_even,0.42500000000000004,3.8446524143079452
111,5+11,2,accessible_even,0.45,3.8564105684890357
111,5+11,2,accessible_even,0.47500000000000003,3.8706557744324845
111,5+11,2,accessible_even,0.5,3.887405414233469
111,5+11,2,accessible_even,0.525,3.906672313328867
111,5+11,2,accessible_even,0.55,3.9284640028071314
111,5+11,2,accessible_even,0.5750000000000001,3.9527820556389703
111,5+11,2,accessible_even,0.6000000000000001,3.979621529281294
111,5+11,2,accessible_even,0.625,4.008970543120224
111,5+11,2,accessible_even,0.65,4.040810012950691
111,5+11,2,accessible_even,0.675,4.075113556590095
111,5+11,2,accessible_even,0.7000000000000001,4.111847575483577
111,5+11,2,accessible_even,0.7250000000000001,4.1509715076263305
111,5+11,2,accessible_even,0.75,4.192438238183705
111,5+11,2,accessible_even,0.775,4.236194646621358
111,5+11,2,accessible_even,0.8,4.282182263553177
111,5+11,2,accessible_even,0.8250000000000001,4.330338007198832
111,5+11,2,accessible_even,0.8500000000000001,4.380594968354799
111,5+11,2,accessible_even,0.875,4.432883213912582
111,5+11,2,accessible_even,0.9,4.487130581806431
111,5+11,2,accessible_even,0.925,4.543263444336358
111,5+11,2,accessible_even,0.9500000000000001,4.601207421563137
111,5+11,2,accessible_even,0.9750000000000001,4.660888031423882
111,5+11,2,accessible_even,1.0,4.722231267973129
111,5+11,2,accessible_even,1.0250000000000001,4.785164103425801
111,5+11,2,accessible_even,1.05,4.849614913289407
111,5+11,2,accessible_even,1.075,4.915513826745549
111,5+11,2,accessible_even,1.1,4.982793006576694
111,5+11,2,accessible_even,1.125,5.05138686439097
111,5+11,2,accessible_even,1.1500000000000001,5.121232217765414
111,5+11,2,accessible_even,1.175,5.192268396313912
111,5+11,2,accessible_even,1.2000000000000002,5.264437303697367
111,5+11,2,accessible_even,1.225,5.337683442331073
111,5+11,2,accessible_even,1.25,5.41195390709548
111,5+11,2,accessible_even,1.2750000000000001,5.487198353793676
111,5+11,2,accessible_even,1.3,5.563368947478919
111,5+11,2,accessible_even,1.3250000000000002,5.6404202951414195
111,5+11,2,accessible_even,1.35,5.7183093666251805
111,5+11,2,accessible_even,1.375,5.796995407064168
111,5+11,2,accessible_even,1.4000000000000001,5.87643984359354
111,5+11,2,accessible_even,1.425,5.956606188613672
111,5+11,2,accessible_even,1.4500000000000002,6.037459941462852
112,5+12,2,accessible_even,0.0,4.0
112,5+12,2,accessible_even,0.025,3.9810625417589556
112,5+12,2,accessible_even,0.05,3.9640651935193203
112,5+12,2,accessible_even,0.07500000000000001,3.949017899548049
112,5+12,2,accessible_even,0.1,3.9359320140286016
112,5+12,2,accessible_even,0.125,3.924820575898769
112,5+12,2,accessible_even,0.15000000000000002,3.9156985355511273
112,5+12,2,accessible_even,0.17500000000000002,3.9085829239420775
112,5+12,2,accessible_even,0.2,3.9034929548638733
112,5+12,2,accessible_even,0.225,3.900450051495327
112,5+12,2,accessible_even,0.25,3.899477788946344
112,5+12,2,accessible_even,0.275,3.9006017454563686
112,5+12,2,accessible_even,0.30000000000000004,3.9038492563172014
112,5+12,2,accessible_even,0.325,3.909249066587429
112,5+12,2,accessible_even,0.35000000000000003,3.9168308813506743
112,5+12,2,accessible_even,0.375,3.9266248157037427
112,5+12,2,accessible_even,0.4,3.9386607508351084
112,5+12,2,accessible_even,0.42500000000000004,3.9529676073676017
112,5+12,2,accessible_even,0.45,3.969572552373706
112,5+12,2,accessible_even,0.47500000000000003,3.988500161787971
112,5+12,2,accessible_even,0.5,4.009771564884952
112,5+12,2,accessible_even,0.525,4.033403601530977
112,5+12,2,accessible_even,0.55,4.059408025501843
112,5+12,2,accessible_even,0.5750000000000001,4.0877907877933914
112,5+12,2,accessible_even,0.6000000000000001,4.1185514321922705
112,5+12,2,accessible_even,0.625,4.151682631300291
112,5+12,2,accessible_even,0.65,4.18716988487614
112,5+12,2,accessible_even,0.675,4.224991394218477
112,5+12,2,accessible_even,0.7000000000000001,4.265118117052771
112,5+12,2,accessible_even,0.7250000000000001,4.307513997844441
112,5+12,2,accessible_even,0.75,4.352136359520074
112,5+12,2,accessible_even,0.775,4.3989364350218105
112,5+12,2,accessible_even,0.8,4.447860011533722
112,5+12,2,accessible_even,0.8250000000000001,4.498848156925306
112,5+12,2,accessible_even,0.8500000000000001,4.551837996993946
112,5+12,2,accessible_even,0.875,4.60676351324415
112,5+12,2,accessible_even,0.9,4.663556333816339
112,5+12,2,accessible_even,0.925,4.722146494267454
112,5+12,2,accessible_even,0.9500000000000001,4.782463149681497
112,5+12,2,accessible_even,0.9750000000000001,4.844435224563932
112,5+12,2,accessible_even,1.0,4.90799199175223
112,5+12,2,accessible_even,1.0250000000000001,4.973063575867027
112,5+12,2,accessible_even,1.05,5.039581380457973
112,5+12,2,accessible_even,1.075,5.10747844088829
112,5+12,2,accessible_even,1.1,5.176689707153352
112,5+12,2,accessible_even,1.125,5.2471522622991005
112,5+12,2,accessible_even,1.1500000000000001,5.318805482986253
112,5+12,2,accessible_even,1.175,5.391591149142882
112,5+12,2,accessible_even,1.2000000000000002,5.465453509668875
112,5+12,2,accessible_even,1.225,5.540339310901709
112,5+12,2,accessible_even,1.25,5.616197794111583
112,5+12,2,accessible_even,1.2750000000000001,5.692980667737462
112,5+12,2,accessible_even,1.3,5.770642059461313
112,5+12,2,accessible_even,1.3250000000000002,5.849138452588363
112,5+12,2,accessible_even,1.35,5.928428610587066
112,5+12,2,accessible_even,1.375,6.008473493064493
112,5+12,2,accessible_even,1.4000000000000001,6.089236165922339
113,5+13,2,accessible_even,0.0,4.0
113,5+13,2,accessible_even,0.025,3.9882337066601865
113,5+13,2,accessible_even,0.05,3.978247165229888
113,5+13,2,accessible_even,0.07500000000000001,3.9700434360876793
113,5+13,2,accessible_even,0.1,3.963628428972691
113,5+13,2,accessible_even,0.125,3.9590110940991328
113,5+13,2,accessible_even,0.15000000000000002,3.9562035533601905
113,5+13,2,accessible_even,0.17500000000000002,3.9552211660476067
113,5+13,2,accessible_even,0.2,3.9560825233184858
113,5+13,2,accessible_even,0.225,3.9588093655390395
113,5+13,2,accessible_even,0.25,3.9634264167462687
113,5+13,2,accessible_even,0.275,3.9699611309285916
113,5+13,2,accessible_even,0.30000000000000004,3.9784433457766895
113,5+13,2,accessible_even,0.325,3.988904841132174
113,5+13,2,accessible_even,0.35000000000000003,4.0013788016747425
113,5+13,2,accessible_even,0.375,4.015899186503436
113,5+13,2,accessible_even,0.4,4.032500012176721
113,5+13,2,accessible_even,0.42500000000000004,4.051214560375187
113,5+13,2,accessible_even,0.45,4.072074526418316
113,5+13,2,accessible_even,0.47500000000000003,4.095109130057766
113,5+13,2,accessible_even,0.5,4.120344214824851
113,5+13,2,accessible_even,0.525,4.1478013661914614
113,5+13,2,accessible_even,0.55,4.177497081354338
113,5+13,2,accessible_even,0.5750000000000001,4.209442024074202
113,5+13,2,accessible_even,0.6000000000000001,4.243640396343768
113,5+13,2,accessible_even,0.625,4.280089454598571
113,5+13,2,accessible_even,0.65,4.318779191877068
113,5+13,2,accessible_even,0.675,4.359692199224279
113,5+13,2,accessible_even,0.7000000000000001,4.4028037104028614
113,5+13,2,accessible_even,0.7250000000000001,4.448081824468537
113,5+13,2,accessible_even,0.75,4.495487891859257
113,5+13,2,accessible_even,0.775,4.544977042123577
113,5+13,2,accessible_even,0.8,4.5964988258590935
113,5+13,2,accessible_even,0.8250000000000001,4.649997940167594
113,5+13,2,accessible_even,0.8500000000000001,4.705415005998342
113,5+13,2,accessible_even,0.875,4.762687366932321
113,5+13,2,accessible_even,0.9,4.821749881858613
113,5+13,2,accessible_even,0.925,4.8825356881047215
113,5+13,2,accessible_even,0.9500000000000001,4.944976916377438
113,5+13,2,accessible_even,0.9750000000000001,5.0090053438637065
113,5+13,2,accessible_even,1.0,5.074552976634163
113,5+13,2,accessible_even,1.0250000000000001,5.14155255679772
113,5+13,2,accessible_even,1.05,5.209937993496624
113,5+13,2,accessible_even,1.075,5.279644719731721
113,5+13,2,accessible_even,1.1,5.35060997916775
113,5+13,2,accessible_even,1.125,5.422773048546777
113,5+13,2,accessible_even,1.1500000000000001,5.4960754022246565
113,5+13,2,accessible_even,1.175,5.570460825747791
113,5+13,2,accessible_even,1.2000000000000002,5.64587548541331
113,5+13,2,accessible_even,1.225,5.722267960505972
113,5+13,2,accessible_even,1.25,5.7995892444672155
113,5+13,2,accessible_even,1.2750000000000001,5.8777927206984
113,5+13,2,accessible_even,1.3,5.956834118088599
113,5+13,2,accessible_even,1.3250000000000002,6.036671450729854
114,5+14,2,accessible_even,0.0,4.0
114,5+14,2,accessible_even,0.025,3.9948272173807746
114,5+14,2,accessible_even,0.05,3.9912405759357403
114,5+14,2,accessible_even,0.07500000000000001,3.9892423346249357
114,5+14,2,accessible_even,0.1,3.988838730934253
114,5+14,2,accessible_even,0.125,3.9900400300971772
114,5+14,2,accessible_even,0.15000000000000002,3.9928605204663197
114,5+14,2,accessible_even,0.17500000000000002,3.997318451364136
114,5+14,2,accessible_even,0.2,4.003435908929284
114,5+14,2,accessible_even,0.225,4.0112386248482625
114,5+14,2,accessible_even,0.25,4.020755712542117
114,5+14,2,accessible_even,0.275,4.032019325495671
114,5+14,2,accessible_even,0.30000000000000004,4.0450642331054105
114,5+14,2,accessible_even,0.325,4.059927310807369
114,5+14,2,accessible_even,0.35000000000000003,4.076646943428427
114,5+14,2,accessible_even,0.375,4.095262343737685
114,5+14,2,accessible_even,0.4,4.1158127920414165
114,5+14,2,accessible_even,0.42500000000000004,4.138336807252867
114,5+14,2,accessible_even,0.45,4.1628712649472
114,5+14,2,accessible_even,0.47500000000000003,4.189450483131484
114,5+14,2,accessible_even,0.5,4.2181053013538214
114,5+14,2,accessible_even,0.525,4.248862182804634
114,5+14,2,accessible_even,0.55,4.281742371663589
114,5+14,2,accessible_even,0.5750000000000001,4.316761138619426
114,5+14,2,accessible_even,0.6000000000000001,4.353927145883449
114,5+14,2,accessible_even,0.625,4.393241959006741
114,5+14,2,accessible_even,0.65,4.434699726550261
114,5+14,2,accessible_even,0.675,4.478287040588078
114,5+14,2,accessible_even,0.7000000000000001,4.52398298183341
114,5+14,2,accessible_even,0.7250000000000001,4.571759343706194
114,5+14,2,accessible_even,0.75,4.621581020785797
114,5+14,2,accessible_even,0.775,4.673406539597682
114,5+14,2,accessible_even,0.8,4.7271887041536464
114,5+14,2,accessible_even,0.8250000000000001,4.7828753254239125
114,5+14,2,accessible_even,0.8500000000000001,4.840410003003792
114,5+14,2,accessible_even,0.875,4.899732928436409
114,5+14,2,accessible_even,0.9,4.960781682566232
114,5+14,2,accessible_even,0.925,5.023492003421912
114,5+14,2,accessible_even,0.9500000000000001,5.087798505932726
114,5+14,2,accessible_even,0.9750000000000001,5.153635339785398
114,5+14,2,accessible_even,1.0,5.220936776529582
114,5+14,2,accessible_even,1.0250000000000001,5.289637721352704
114,5+14,2,accessible_even,1.05,5.359674148592063
114,5+14,2,accessible_even,1.075,5.430983462957208
114,5+14,2,accessible_even,1.1,5.503504790599907
114,5+14,2,accessible_even,1.125,5.577179205650871
114,5+14,2,accessible_even,1.1500000000000001,5.651949898732058
114,5+14,2,accessible_even,1.175,5.727762294358032
114,5+14,2,accessible_even,1.2000000000000002,5.804564124167987
114,5+14,2,accessible_even,1.225,5.882305462681501
114,5+14,2,accessible_even,1.25,5.960938731834753
114,5+14,2,accessible_even,1.2750000000000001,6.040418680001475
115,5+15,2,accessible_even,0.0,4.0
115,5+15,2,accessible_even,0.025,4.000687691754266
115,5+15,2,accessible_even,0.05,4.002753066016205
115,5+15,2,accessible_even,0.07500000000000001,4.006203004276947
115,5+15,2,accessible_even,0.1,4.011048923284505
115,5+15,2,accessible_even,0.125,4.017306693954024
115,5+15,2,accessible_even,0.15000000000000002,4.024996522960381
115,5+15,2,accessible_even,0.17500000000000002,4.03414279234141
115,5+15,2,accessible_even,0.2,4.044773851428471
115,5+15,2,accessible_even,0.225,4.056921754689677
115,5+15,2,accessible_even,0.25,4.070621938718306
115,5+15,2,accessible_even,0.275,4.085912831735898
115,5+15,2,accessible_even,0.30000000000000004,4.102835389724749
115,5+15,2,accessible_even,0.325,4.12143255476964
115,5+15,2,accessible_even,0.35000000000000003,4.1417486334655385
115,5+15,2,accessible_even,0.375,4.163828596382222
115,5+15,2,accessible_even,0.4,4.1877173035463295
115,5+15,2,accessible_even,0.42500000000000004,4.213458665588947
115,5+15,2,accessible_even,0.45,4.241094755380907
115,5+15,2,accessible_even,0.47500000000000003,4.270664890285408
115,5+15,2,accessible_even,0.5,4.302204710132856
115,5+15,2,accessible_even,0.525,4.335745280123911
115,5+15,2,accessible_even,0.55,4.371312250532572
115,5+15,2,accessible_even,0.5750000000000001,4.408925105811909
115,5+15,2,accessible_even,0.6000000000000001,4.448596534149221
115,5+15,2,accessible_even,0.625,4.490331944550192
115,5+15,2,accessible_even,0.65,4.534129152309045
115,5+15,2,accessible_even,0.675,4.579978245685205
115,5+15,2,accessible_even,0.7000000000000001,4.627861637444536
115,5+15,2,accessible_even,0.7250000000000001,4.67775429547612
115,5+15,2,accessible_even,0.75,4.729624137840812
115,5+15,2,accessible_even,0.775,4.78343257012988
115,5+15,2,accessible_even,0.8,4.8391351374977045
115,5+15,2,accessible_even,0.8250000000000001,4.8966822605028515
115,5+15,2,accessible_even,0.8500000000000001,4.956020022986639
115,5+15,2,accessible_even,0.875,5.017090981425375
115,5+15,2,accessible_even,0.9,5.079834968112673
115,5+15,2,accessible_even,0.925,5.1441898646576725
115,5+15,2,accessible_even,0.9500000000000001,5.2100923270955
115,5+15,2,accessible_even,0.9750000000000001,5.277478448912566
115,5+15,2,accessible_even,1.0,5.346284353093738
115,5+15,2,accessible_even,1.0250000000000001,5.4164467086134955
115,5+15,2,accessible_even,1.05,5.487903170442059
115,5+15,2,accessible_even,1.075,5.560592745044218
115,5+15,2,accessible_even,1.1,5.634456085514015
115,5+15,2,accessible_even,1.125,5.709435721971031
115,5+15,2,accessible_even,1.1500000000000001,5.785476233734375
115,5+15,2,accessible_even,1.175,5.862524370195557
115,5+15,2,accessible_even,1.2000000000000002,5.940529127339574
115,5+15,2,accessible_even,1.225,6.019441786615432
115,5+15,2,accessible_even,1.25,6.099215922420742
116,5+16,2,accessible_even,0.0,4.0
116,5+16,2,accessible_even,0.025,4.005678378964463
116,5+16,2,accessible_even,0.05,4.01253041705526
116,5+16,2,accessible_even,0.07500000000000001,4.020571431021261
116,5+16,2,accessible_even,0.1,4.029821207372075
116,5+16,2,accessible_even,0.125,4.040303853934259
116,5+16,2,accessible_even,0.15000000000000002,4.052047629219487
116,5+16,2,accessible_even,0.17500000000000002,4.065084742541813
116,5+16,2,accessible_even,0.2,4.079451117085654
116,5+16,2,accessible_even,0.225,4.095186107663304
116,5+16,2,accessible_even,0.25,4.112332164800085
116,5+16,2,accessible_even,0.275,4.130934437153203
116,5+16,2,accessible_even,0.30000000000000004,4.151040305222905
116,5+16,2,accessible_even,0.325,4.172698840963198
116,5+16,2,accessible_even,0.35000000000000003,4.1959601903363195
116,5+16,2,accessible_even,0.375,4.220874879127946
116,5+16,2,accessible_even,0.4,4.247493046428313
116,5+16,2,accessible_even,0.42500000000000004,4.275863614972807
116,5+16,2,accessible_even,0.45,4.306033412794972
116,5+16,2,accessible_even,0.47500000000000003,4.338046266023738
116,5+16,2,accessible_even,0.5,4.371942087691748
116,5+16,2,accessible_even,0.525,4.407755991572299
116,5+16,2,accessible_even,0.55,4.445517462769236
116,5+16,2,accessible_even,0.5750000000000001,4.4852496175487655
116,5+16,2,accessible_even,0.6000000000000001,4.526968583373594
116,5+16,2,accessible_even,0.625,4.5706830261554785
116,5+16,2,accessible_even,0.65,4.616393845537397
116,5+16,2,accessible_even,0.675,4.664094050995098
116,5+16,2,accessible_even,0.7000000000000001,4.713768822396727
116,5+16,2,accessible_even,0.7250000000000001,4.765395749221544
116,5+16,2,accessible_even,0.75,4.818945233791187
116,5+16,2,accessible_even,0.775,4.874381036394738
116,5+16,2,accessible_even,0.8,4.931660934678693
116,5+16,2,accessible_even,0.8250000000000001,4.9907374664466
116,5+16,2,accessible_even,0.8500000000000001,5.051558724110285
116,5+16,2,accessible_even,0.875,5.114069170243224
116,5+16,2,accessible_even,0.9,5.178210446608041
116,5+16,2,accessible_even,0.925,5.243922153160072
116,5+16,2,accessible_even,0.9500000000000001,5.311142578339851
116,5+16,2,accessible_even,0.9750000000000001,5.3798093669736
116,5+16,2,accessible_even,1.0,5.44986011690508
116,5+16,2,accessible_even,1.0250000000000001,5.5212328997968685
116,5+16,2,accessible_even,1.05,5.593866705187595
116,5+16,2,accessible_even,1.075,5.667701809797827
116,5+16,2,accessible_even,1.1,5.742680076242153
116,5+16,2,accessible_even,1.125,5.818745186786932
116,5+16,2,accessible_even,1.1500000000000001,5.89584281868289
116,5+16,2,accessible_even,1.175,5.973920768006163
116,5+16,2,accessible_even,1.2000000000000002,6.052929028968881
117,5+17,2,accessible_even,0.0,4.0
117,5+17,2,accessible_even,0.025,4.009683815414476
117,5+17,2,accessible_even,0.05,4.020360177590409
117,5+17,2,accessible_even,0.07500000000000001,4.032054451715181
117,5+17,2,accessible_even,0.1,4.044795937207178
117,5+17,2,accessible_even,0.125,4.058617727797771
117,5+17,2,accessible_even,0.15000000000000002,4.0735565549637744
117,5+17,2,accessible_even,0.17500000000000002,4.089652606013446
117,5+17,2,accessible_even,0.2,4.106949307744977
117,5+17,2,accessible_even,0.225,4.125493066418983
117,5+17,2,accessible_even,0.25,4.145332954916185
117,5+17,2,accessible_even,0.275,4.166520338504151
117,5+17,2,accessible_even,0.30000000000000004,4.189108431736331
117,5+17,2,accessible_even,0.325,4.2131517807717
117,5+17,2,accessible_even,0.35000000000000003,4.238705667931583
117,5+17,2,accessible_even,0.375,4.265825438654403
117,5+17,2,accessible_even,0.4,4.294565755152416
117,5+17,2,accessible_even,0.42500000000000004,4.3249797859053105
117,5+17,2,accessible_even,0.45,4.357118345417089
117,5+17,2,accessible_even,0.47500000000000003,4.391029004065539
117,5+17,2,accessible_even,0.5,4.426755192926416
117,5+17,2,accessible_even,0.525,4.464335332617925
117,5+17,2,accessible_even,0.55,4.503802017926649
117,5+17,2,accessible_even,0.5750000000000001,4.545181290746758
117,5+17,2,accessible_even,0.6000000000000001,4.588492032339259
117,5+17,2,accessible_even,0.625,4.633745501975654
117,5+17,2,accessible_even,0.65,4.680945042826007
117,5+17,2,accessible_even,0.675,4.730085967929619
117,5+17,2,accessible_even,0.7000000000000001,4.781155629934265
117,5+17,2,accessible_even,0.7250000000000001,4.834133668850748
117,5+17,2,accessible_even,0.75,4.8889924232199125
117,5+17,2,accessible_even,0.775,4.945697482615098
117,5+17,2,accessible_even,0.8,5.004208353890357
117,5+17,2,accessible_even,0.8250000000000001,5.064479210356371
117,5+17,2,accessible_even,0.8500000000000001,5.126459692160611
117,5+17,2,accessible_even,0.875,5.190095727354899
117,5+17,2,accessible_even,0.9,5.255330346052526
117,5+17,2,accessible_even,0.925,5.322104464205169
117,5+17,2,accessible_even,0.9500000000000001,5.390357618338587
117,5+17,2,accessible_even,0.9750000000000001,5.460028637590485
117,5+17,2,accessible_even,1.0,5.531056244196472
117,5+17,2,accessible_even,1.0250000000000001,5.60337957788299
117,5+17,2,accessible_even,1.05,5.67693864327302
117,5+17,2,accessible_even,1.075,5.751674682315146
117,5+17,2,accessible_even,1.1,5.8275304759099935
117,5+17,2,accessible_even,1.125,5.904450580388682
117,5+17,2,accessible_even,1.1500000000000001,5.982381505386645
117,5+17,2,accessible_even,1.175,6.061271840059331
118,5+18,2,accessible_even,0.0,4.0
118,5+18,2,accessible_even,0.025,4.012611983050411
118,5+18,2,accessible_even,0.05,4.026074444414241
118,5+18,2,accessible_even,0.07500000000000001,4.040422063848481
118,5+18,2,accessible_even,0.1,4.055692733955766
118,5+18,2,accessible_even,0.125,4.071927479444689
