family,qubits,seed,p3,p4,native_log_no_fault,zap_log_no_fault,delta_log_no_fault
p_spin_ising,30,19,0.10500000000000001,0.085,-10.842165843395371,-52.86153344432568,42.01936760093031
p_spin_ising,30,19,0.10500000000000001,0.09,-11.006549816334138,-52.86153344432568,41.854983627991544
p_spin_ising,30,19,0.10500000000000001,0.095,-11.171839490663226,-52.86153344432568,41.689693953662456
p_spin_ising,30,19,0.10500000000000001,0.1,-11.338044901931687,-52.86153344432568,41.52348854239399
p_spin_ising,30,19,0.10500000000000001,0.10500000000000001,-11.50517625341535,-52.86153344432568,41.35635719091033
p_spin_ising,30,19,0.10500000000000001,0.11000000000000001,-11.673243919875445,-52.86153344432568,41.188289524450234
p_spin_ising,30,19,0.10500000000000001,0.11500000000000002,-11.842258451423124,-52.86153344432568,41.01927499290255
p_spin_ising,30,19,0.10500000000000001,0.12000000000000002,-12.012230577493446,-52.86153344432568,40.84930286683223
p_spin_ising,30,19,0.10500000000000001,0.125,-12.183171210932578,-52.86153344432568,40.6783622333931
p_spin_ising,30,19,0.10500000000000001,0.13,-12.355091452202128,-52.86153344432568,40.506441992123555
p_spin_ising,30,19,0.10500000000000001,0.135,-12.528002593704631,-52.86153344432568,40.333530850621045
p_spin_ising,30,19,0.10500000000000001,0.14,-12.701916124234408,-52.86153344432568,40.15961732009127
p_spin_ising,30,19,0.10500000000000001,0.14500000000000002,-12.876843733558204,-52.86153344432568,39.984689710767476
p_spin_ising,30,19,0.10500000000000001,0.15,-13.052797317130146,-52.86153344432568,39.80873612719553
p_spin_ising,30,19,0.10500000000000001,0.155,-13.229788980945795,-52.86153344432568,39.63174446337989
p_spin_ising,30,19,0.10500000000000001,0.16,-13.407831046540231,-52.86153344432568,39.45370239778545
p_spin_ising,30,19,0.10500000000000001,0.165,-13.586936056135347,-52.86153344432568,39.27459738819033
p_spin_ising,30,19,0.10500000000000001,0.17,-13.767116777941702,-52.86153344432568,39.09441666638398
p_spin_ising,30,19,0.10500000000000001,0.175,-13.948386211620583,-52.86153344432568,38.9131472327051
p_spin_ising,30,19,0.10500000000000001,0.18,-14.130757593912044,-52.86153344432568,38.730775850413636
p_spin_ising,30,19,0.10500000000000001,0.185,-14.31424440443513,-52.86153344432568,38.54728903989055
p_spin_ising,30,19,0.10500000000000001,0.19,-14.498860371666474,-52.86153344432568,38.362673072659206
p_spin_ising,30,19,0.10500000000000001,0.195,-14.68461947910411,-52.86153344432568,38.17691396522157
p_spin_ising,30,19,0.10500000000000001,0.2,-14.871535971623189,-52.86153344432568,37.98999747270249
p_spin_ising,30,19,0.11000000000000001,0.0,-8.345297098656994,-52.86153344432568,44.51623634566869
p_spin_ising,30,19,0.11000000000000001,0.005,-8.495673353363323,-52.86153344432568,44.36586009096236
p_spin_ising,30,19,0.11000000000000001,0.01,-8.646807174262037,-52.86153344432568,44.21472627006364
p_spin_ising,30,19,0.11000000000000001,0.015000000000000003,-8.79870623295844,-52.86153344432568,44.06282721136724
p_spin_ising,30,19,0.11000000000000001,0.02,-8.951378318182577,-52.86153344432568,43.9101551261431
p_spin_ising,30,19,0.11000000000000001,0.025,-9.10483133818569,-52.86153344432568,43.75670210613999
p_spin_ising,30,19,0.11000000000000001,0.030000000000000006,-9.259073323198251,-52.86153344432568,43.60246012112743
p_spin_ising,30,19,0.11000000000000001,0.035,-9.41411242795153,-52.86153344432568,43.44742101637415
p_spin_ising,30,19,0.11000000000000001,0.04,-9.569956934264649,-52.86153344432568,43.291576510061034
p_spin_ising,30,19,0.11000000000000001,0.045,-9.7266152536992,-52.86153344432568,43.13491819062648
p_spin_ising,30,19,0.11000000000000001,0.05,-9.884095930283511,-52.86153344432568,42.977437514042165
p_spin_ising,30,19,0.11000000000000001,0.05500000000000001,-10.042407643308824,-52.86153344432568,42.81912580101685
p_spin_ising,30,19,0.11000000000000001,0.06000000000000001,-10.201559210199619,-52.86153344432568,42.65997423412606
p_spin_ising,30,19,0.11000000000000001,0.065,-10.361559589460494,-52.86153344432568,42.49997385486519
p_spin_ising,30,19,0.11000000000000001,0.07,-10.522417883702058,-52.86153344432568,42.339115560623625
p_spin_ising,30,19,0.11000000000000001,0.075,-10.684143342748348,-52.86153344432568,42.17739010157733
p_spin_ising,30,19,0.11000000000000001,0.08,-10.846745366828525,-52.86153344432568,42.01478807749716
p_spin_ising,30,19,0.11000000000000001,0.085,-11.010233509855466,-52.86153344432568,41.85129993447021
p_spin_ising,30,19,0.11000000000000001,0.09,-11.174617482794233,-52.86153344432568,41.68691596153145
p_spin_ising,30,19,0.11000000000000001,0.095,-11.33990715712332,-52.86153344432568,41.52162628720236
p_spin_ising,30,19,0.11000000000000001,0.1,-11.506112568391782,-52.86153344432568,41.3554208759339
p_spin_ising,30,19,0.11000000000000001,0.10500000000000001,-11.673243919875445,-52.86153344432568,41.188289524450234
p_spin_ising,30,19,0.11000000000000001,0.11000000000000001,-11.84131158633554,-52.86153344432568,41.02022185799014
p_spin_ising,30,19,0.11000000000000001,0.11500000000000002,-12.01032611788322,-52.86153344432568,40.85120732644246
p_spin_ising,30,19,0.11000000000000001,0.12000000000000002,-12.18029824395354,-52.86153344432568,40.68123520037214
p_spin_ising,30,19,0.11000000000000001,0.125,-12.351238877392673,-52.86153344432568,40.510294566933005
p_spin_ising,30,19,0.11000000000000001,0.13,-12.523159118662225,-52.86153344432568,40.33837432566345
p_spin_ising,30,19,0.11000000000000001,0.135,-12.696070260164724,-52.86153344432568,40.165463184160956
p_spin_ising,30,19,0.11000000000000001,0.14,-12.869983790694505,-52.86153344432568,39.991549653631175
p_spin_ising,30,19,0.11000000000000001,0.14500000000000002,-13.0449114000183,-52.86153344432568,39.81662204430738
p_spin_ising,30,19,0.11000000000000001,0.15,-13.220864983590243,-52.86153344432568,39.64066846073544
p_spin_ising,30,19,0.11000000000000001,0.155,-13.397856647405892,-52.86153344432568,39.463676796919785
p_spin_ising,30,19,0.11000000000000001,0.16,-13.575898713000328,-52.86153344432568,39.28563473132535
p_spin_ising,30,19,0.11000000000000001,0.165,-13.755003722595443,-52.86153344432568,39.10652972173024
p_spin_ising,30,19,0.11000000000000001,0.17,-13.935184444401798,-52.86153344432568,38.92634899992388
p_spin_ising,30,19,0.11000000000000001,0.175,-14.116453878080677,-52.86153344432568,38.745079566245
p_spin_ising,30,19,0.11000000000000001,0.18,-14.29882526037214,-52.86153344432568,38.56270818395354
p_spin_ising,30,19,0.11000000000000001,0.185,-14.482312070895226,-52.86153344432568,38.379221373430454
p_spin_ising,30,19,0.11000000000000001,0.19,-14.66692803812657,-52.86153344432568,38.19460540619911
p_spin_ising,30,19,0.11000000000000001,0.195,-14.852687145564207,-52.86153344432568,38.00884629876147
p_spin_ising,30,19,0.11000000000000001,0.2,-15.039603638083285,-52.86153344432568,37.821929806242395
p_spin_ising,30,19,0.11500000000000002,0.0,-8.514311630204674,-52.86153344432568,44.347221814121006
p_spin_ising,30,19,0.11500000000000002,0.005,-8.664687884911004,-52.86153344432568,44.196845559414676
p_spin_ising,30,19,0.11500000000000002,0.01,-8.815821705809718,-52.86153344432568,44.04571173851596
p_spin_ising,30,19,0.11500000000000002,0.015000000000000003,-8.96772076450612,-52.86153344432568,43.89381267981956
p_spin_ising,30,19,0.11500000000000002,0.02,-9.120392849730258,-52.86153344432568,43.74114059459542
p_spin_ising,30,19,0.11500000000000002,0.025,-9.273845869733371,-52.86153344432568,43.58768757459231
p_spin_ising,30,19,0.11500000000000002,0.030000000000000006,-9.428087854745932,-52.86153344432568,43.43344558957975
p_spin_ising,30,19,0.11500000000000002,0.035,-9.58312695949921,-52.86153344432568,43.27840648482647
p_spin_ising,30,19,0.11500000000000002,0.04,-9.73897146581233,-52.86153344432568,43.122561978513346
p_spin_ising,30,19,0.11500000000000002,0.045,-9.89562978524688,-52.86153344432568,42.9659036590788
p_spin_ising,30,19,0.11500000000000002,0.05,-10.053110461831192,-52.86153344432568,42.80842298249449
p_spin_ising,30,19,0.11500000000000002,0.05500000000000001,-10.211422174856505,-52.86153344432568,42.65011126946918
p_spin_ising,30,19,0.11500000000000002,0.06000000000000001,-10.3705737417473,-52.86153344432568,42.49095970257838
p_spin_ising,30,19,0.11500000000000002,0.065,-10.530574121008176,-52.86153344432568,42.3309593233175
p_spin_ising,30,19,0.11500000000000002,0.07,-10.69143241524974,-52.86153344432568,42.17010102907594
p_spin_ising,30,19,0.11500000000000002,0.075,-10.853157874296029,-52.86153344432568,42.00837557002965
p_spin_ising,30,19,0.11500000000000002,0.08,-11.015759898376205,-52.86153344432568,41.84577354594948
p_spin_ising,30,19,0.11500000000000002,0.085,-11.179248041403145,-52.86153344432568,41.68228540292253
p_spin_ising,30,19,0.11500000000000002,0.09,-11.343632014341914,-52.86153344432568,41.517901429983766
p_spin_ising,30,19,0.11500000000000002,0.095,-11.508921688671002,-52.86153344432568,41.35261175565468
p_spin_ising,30,19,0.11500000000000002,0.1,-11.675127099939463,-52.86153344432568,41.186406344386214
p_spin_ising,30,19,0.11500000000000002,0.10500000000000001,-11.842258451423124,-52.86153344432568,41.01927499290255
p_spin_ising,30,19,0.11500000000000002,0.11000000000000001,-12.01032611788322,-52.86153344432568,40.85120732644246
p_spin_ising,30,19,0.11500000000000002,0.11500000000000002,-12.179340649430902,-52.86153344432568,40.682192794894775
p_spin_ising,30,19,0.11500000000000002,0.12000000000000002,-12.349312775501222,-52.86153344432568,40.512220668824455
p_spin_ising,30,19,0.11500000000000002,0.125,-12.520253408940352,-52.86153344432568,40.341280035385324
p_spin_ising,30,19,0.11500000000000002,0.13,-12.692173650209902,-52.86153344432568,40.16935979411578
p_spin_ising,30,19,0.11500000000000002,0.135,-12.865084791712405,-52.86153344432568,39.996448652613275
p_spin_ising,30,19,0.11500000000000002,0.14,-13.038998322242183,-52.86153344432568,39.822535122083494
p_spin_ising,30,19,0.11500000000000002,0.14500000000000002,-13.213925931565978,-52.86153344432568,39.647607512759706
p_spin_ising,30,19,0.11500000000000002,0.15,-13.38987951513792,-52.86153344432568,39.47165392918776
p_spin_ising,30,19,0.11500000000000002,0.155,-13.566871178953573,-52.86153344432568,39.29466226537211
p_spin_ising,30,19,0.11500000000000002,0.16,-13.744913244548009,-52.86153344432568,39.11662019977767
p_spin_ising,30,19,0.11500000000000002,0.165,-13.924018254143121,-52.86153344432568,38.93751519018256
p_spin_ising,30,19,0.11500000000000002,0.17,-14.10419897594948,-52.86153344432568,38.7573344683762
p_spin_ising,30,19,0.11500000000000002,0.175,-14.285468409628358,-52.86153344432568,38.57606503469732
p_spin_ising,30,19,0.11500000000000002,0.18,-14.467839791919818,-52.86153344432568,38.39369365240586
p_spin_ising,30,19,0.11500000000000002,0.185,-14.651326602442907,-52.86153344432568,38.21020684188277
p_spin_ising,30,19,0.11500000000000002,0.19,-14.835942569674248,-52.86153344432568,38.02559087465143
p_spin_ising,30,19,0.11500000000000002,0.195,-15.021701677111889,-52.86153344432568,37.839831767213795
p_spin_ising,30,19,0.11500000000000002,0.2,-15.208618169630967,-52.86153344432568,37.65291527469471
p_spin_ising,30,19,0.12000000000000002,0.0,-8.684283756274995,-52.86153344432568,44.177249688050686
p_spin_ising,30,19,0.12000000000000002,0.005,-8.834660010981324,-52.86153344432568,44.026873433344356
p_spin_ising,30,19,0.12000000000000002,0.01,-8.985793831880038,-52.86153344432568,43.87573961244564
p_spin_ising,30,19,0.12000000000000002,0.015000000000000003,-9.13769289057644,-52.86153344432568,43.72384055374924
p_spin_ising,30,19,0.12000000000000002,0.02,-9.290364975800578,-52.86153344432568,43.5711684685251
p_spin_ising,30,19,0.12000000000000002,0.025,-9.443817995803691,-52.86153344432568,43.41771544852199
p_spin_ising,30,19,0.12000000000000002,0.030000000000000006,-9.598059980816252,-52.86153344432568,43.26347346350943
p_spin_ising,30,19,0.12000000000000002,0.035,-9.75309908556953,-52.86153344432568,43.10843435875615
p_spin_ising,30,19,0.12000000000000002,0.04,-9.90894359188265,-52.86153344432568,42.952589852443026
p_spin_ising,30,19,0.12000000000000002,0.045,-10.0656019113172,-52.86153344432568,42.79593153300848
p_spin_ising,30,19,0.12000000000000002,0.05,-10.223082587901512,-52.86153344432568,42.63845085642417
p_spin_ising,30,19,0.12000000000000002,0.05500000000000001,-10.381394300926825,-52.86153344432568,42.48013914339886
p_spin_ising,30,19,0.12000000000000002,0.06000000000000001,-10.54054586781762,-52.86153344432568,42.32098757650806
p_spin_ising,30,19,0.12000000000000002,0.065,-10.700546247078496,-52.86153344432568,42.16098719724718
p_spin_ising,30,19,0.12000000000000002,0.07,-10.86140454132006,-52.86153344432568,42.00012890300562
p_spin_ising,30,19,0.12000000000000002,0.075,-11.023130000366349,-52.86153344432568,41.83840344395933
p_spin_ising,30,19,0.12000000000000002,0.08,-11.185732024446526,-52.86153344432568,41.67580141987915
p_spin_ising,30,19,0.12000000000000002,0.085,-11.349220167473467,-52.86153344432568,41.51231327685221
p_spin_ising,30,19,0.12000000000000002,0.09,-11.513604140412234,-52.86153344432568,41.347929303913446
p_spin_ising,30,19,0.12000000000000002,0.095,-11.678893814741322,-52.86153344432568,41.18263962958436
p_spin_ising,30,19,0.12000000000000002,0.1,-11.845099226009783,-52.86153344432568,41.016434218315894
p_spin_ising,30,19,0.12000000000000002,0.10500000000000001,-12.012230577493446,-52.86153344432568,40.84930286683223
p_spin_ising,30,19,0.12000000000000002,0.11000000000000001,-12.18029824395354,-52.86153344432568,40.68123520037214
p_spin_ising,30,19,0.12000000000000002,0.11500000000000002,-12.349312775501222,-52.86153344432568,40.512220668824455
p_spin_ising,30,19,0.12000000000000002,0.12000000000000002,-12.519284901571542,-52.86153344432568,40.342248542754135
p_spin_ising,30,19,0.12000000000000002,0.125,-12.690225535010672,-52.86153344432568,40.171307909315004
p_spin_ising,30,19,0.12000000000000002,0.13,-12.862145776280226,-52.86153344432568,39.99938766804546
p_spin_ising,30,19,0.12000000000000002,0.135,-13.035056917782725,-52.86153344432568,39.826476526542955
p_spin_ising,30,19,0.12000000000000002,0.14,-13.208970448312506,-52.86153344432568,39.652562996013174
p_spin_ising,30,19,0.12000000000000002,0.14500000000000002,-13.383898057636301,-52.86153344432568,39.47763538668938
p_spin_ising,30,19,0.12000000000000002,0.15,-13.559851641208244,-52.86153344432568,39.30168180311743
p_spin_ising,30,19,0.12000000000000002,0.155,-13.736843305023893,-52.86153344432568,39.12469013930179
p_spin_ising,30,19,0.12000000000000002,0.16,-13.914885370618329,-52.86153344432568,38.94664807370735
p_spin_ising,30,19,0.12000000000000002,0.165,-14.093990380213445,-52.86153344432568,38.76754306411223
p_spin_ising,30,19,0.12000000000000002,0.17,-14.2741711020198,-52.86153344432568,38.58736234230588
p_spin_ising,30,19,0.12000000000000002,0.175,-14.455440535698678,-52.86153344432568,38.406092908627
p_spin_ising,30,19,0.12000000000000002,0.18,-14.637811917990142,-52.86153344432568,38.22372152633554
p_spin_ising,30,19,0.12000000000000002,0.185,-14.821298728513227,-52.86153344432568,38.04023471581245
p_spin_ising,30,19,0.12000000000000002,0.19,-15.005914695744572,-52.86153344432568,37.85561874858111
p_spin_ising,30,19,0.12000000000000002,0.195,-15.191673803182209,-52.86153344432568,37.669859641143475
p_spin_ising,30,19,0.12000000000000002,0.2,-15.378590295701287,-52.86153344432568,37.48294314862439
p_spin_ising,30,19,0.125,0.0,-8.855224389714127,-52.86153344432568,44.00630905461155
p_spin_ising,30,19,0.125,0.005,-9.005600644420456,-52.86153344432568,43.855932799905226
p_spin_ising,30,19,0.125,0.01,-9.156734465319172,-52.86153344432568,43.70479897900651
p_spin_ising,30,19,0.125,0.015000000000000003,-9.308633524015573,-52.86153344432568,43.55289992031011
p_spin_ising,30,19,0.125,0.02,-9.461305609239712,-52.86153344432568,43.40022783508597
p_spin_ising,30,19,0.125,0.025,-9.614758629242825,-52.86153344432568,43.24677481508286
p_spin_ising,30,19,0.125,0.030000000000000006,-9.769000614255384,-52.86153344432568,43.0925328300703
p_spin_ising,30,19,0.125,0.035,-9.924039719008661,-52.86153344432568,42.93749372531702
p_spin_ising,30,19,0.125,0.04,-10.079884225321782,-52.86153344432568,42.781649219003896
p_spin_ising,30,19,0.125,0.045,-10.236542544756333,-52.86153344432568,42.62499089956935
p_spin_ising,30,19,0.125,0.05,-10.394023221340644,-52.86153344432568,42.467510222985034
p_spin_ising,30,19,0.125,0.05500000000000001,-10.552334934365959,-52.86153344432568,42.30919850995972
p_spin_ising,30,19,0.125,0.06000000000000001,-10.711486501256754,-52.86153344432568,42.15004694306893
p_spin_ising,30,19,0.125,0.065,-10.871486880517628,-52.86153344432568,41.99004656380805
p_spin_ising,30,19,0.125,0.07,-11.032345174759193,-52.86153344432568,41.82918826956649
p_spin_ising,30,19,0.125,0.075,-11.194070633805481,-52.86153344432568,41.6674628105202
p_spin_ising,30,19,0.125,0.08,-11.356672657885657,-52.86153344432568,41.50486078644002
p_spin_ising,30,19,0.125,0.085,-11.520160800912599,-52.86153344432568,41.34137264341308
p_spin_ising,30,19,0.125,0.09,-11.684544773851366,-52.86153344432568,41.176988670474316
p_spin_ising,30,19,0.125,0.095,-11.849834448180454,-52.86153344432568,41.01169899614523
p_spin_ising,30,19,0.125,0.1,-12.016039859448917,-52.86153344432568,40.84549358487676
p_spin_ising,30,19,0.125,0.10500000000000001,-12.183171210932578,-52.86153344432568,40.6783622333931
p_spin_ising,30,19,0.125,0.11000000000000001,-12.351238877392673,-52.86153344432568,40.510294566933005
p_spin_ising,30,19,0.125,0.11500000000000002,-12.520253408940352,-52.86153344432568,40.341280035385324
p_spin_ising,30,19,0.125,0.12000000000000002,-12.690225535010672,-52.86153344432568,40.171307909315004
p_spin_ising,30,19,0.125,0.125,-12.861166168449806,-52.86153344432568,40.000367275875874
p_spin_ising,30,19,0.125,0.13,-13.033086409719356,-52.86153344432568,39.82844703460633
p_spin_ising,30,19,0.125,0.135,-13.20599755122186,-52.86153344432568,39.65553589310382
p_spin_ising,30,19,0.125,0.14,-13.379911081751636,-52.86153344432568,39.48162236257404
p_spin_ising,30,19,0.125,0.14500000000000002,-13.554838691075432,-52.86153344432568,39.30669475325025
p_spin_ising,30,19,0.125,0.15,-13.730792274647374,-52.86153344432568,39.1307411696783
p_spin_ising,30,19,0.125,0.155,-13.907783938463023,-52.86153344432568,38.95374950586266
p_spin_ising,30,19,0.125,0.16,-14.08582600405746,-52.86153344432568,38.77570744026822
p_spin_ising,30,19,0.125,0.165,-14.264931013652575,-52.86153344432568,38.5966024306731
p_spin_ising,30,19,0.125,0.17,-14.44511173545893,-52.86153344432568,38.41642170886675
p_spin_ising,30,19,0.125,0.175,-14.626381169137812,-52.86153344432568,38.23515227518787
p_spin_ising,30,19,0.125,0.18,-14.808752551429272,-52.86153344432568,38.05278089289641
p_spin_ising,30,19,0.125,0.185,-14.992239361952358,-52.86153344432568,37.86929408237332
p_spin_ising,30,19,0.125,0.19,-15.176855329183702,-52.86153344432568,37.68467811514198
p_spin_ising,30,19,0.125,0.195,-15.362614436621339,-52.86153344432568,37.498919007704345
p_spin_ising,30,19,0.125,0.2,-15.549530929140417,-52.86153344432568,37.31200251518526
p_spin_ising,30,19,0.13,0.0,-9.027144630983678,-52.86153344432568,43.834388813342
p_spin_ising,30,19,0.13,0.005,-9.177520885690008,-52.86153344432568,43.68401255863567
p_spin_ising,30,19,0.13,0.01,-9.328654706588722,-52.86153344432568,43.53287873773696
p_spin_ising,30,19,0.13,0.015000000000000003,-9.480553765285123,-52.86153344432568,43.38097967904056
p_spin_ising,30,19,0.13,0.02,-9.633225850509263,-52.86153344432568,43.22830759381642
p_spin_ising,30,19,0.13,0.025,-9.786678870512375,-52.86153344432568,43.074854573813305
p_spin_ising,30,19,0.13,0.030000000000000006,-9.940920855524936,-52.86153344432568,42.92061258880074
p_spin_ising,30,19,0.13,0.035,-10.095959960278213,-52.86153344432568,42.765573484047465
p_spin_ising,30,19,0.13,0.04,-10.251804466591334,-52.86153344432568,42.60972897773435
p_spin_ising,30,19,0.13,0.045,-10.408462786025883,-52.86153344432568,42.453070658299794
p_spin_ising,30,19,0.13,0.05,-10.565943462610196,-52.86153344432568,42.29558998171548
p_spin_ising,30,19,0.13,0.05500000000000001,-10.72425517563551,-52.86153344432568,42.13727826869017
p_spin_ising,30,19,0.13,0.06000000000000001,-10.883406742526304,-52.86153344432568,41.978126701799376
p_spin_ising,30,19,0.13,0.065,-11.043407121787178,-52.86153344432568,41.818126322538504
p_spin_ising,30,19,0.13,0.07,-11.204265416028743,-52.86153344432568,41.65726802829694
p_spin_ising,30,19,0.13,0.075,-11.365990875075033,-52.86153344432568,41.495542569250645
p_spin_ising,30,19,0.13,0.08,-11.528592899155209,-52.86153344432568,41.33294054517047
p_spin_ising,30,19,0.13,0.085,-11.69208104218215,-52.86153344432568,41.169452402143534
p_spin_ising,30,19,0.13,0.09,-11.856465015120918,-52.86153344432568,41.00506842920476
p_spin_ising,30,19,0.13,0.095,-12.021754689450006,-52.86153344432568,40.839778754875674
p_spin_ising,30,19,0.13,0.1,-12.187960100718467,-52.86153344432568,40.67357334360722
p_spin_ising,30,19,0.13,0.10500000000000001,-12.355091452202128,-52.86153344432568,40.506441992123555
p_spin_ising,30,19,0.13,0.11000000000000001,-12.523159118662225,-52.86153344432568,40.33837432566345
p_spin_ising,30,19,0.13,0.11500000000000002,-12.692173650209902,-52.86153344432568,40.16935979411578
p_spin_ising,30,19,0.13,0.12000000000000002,-12.862145776280226,-52.86153344432568,39.99938766804546
p_spin_ising,30,19,0.13,0.125,-13.033086409719356,-52.86153344432568,39.82844703460633
p_spin_ising,30,19,0.13,0.13,-13.205006650988906,-52.86153344432568,39.65652679333677
p_spin_ising,30,19,0.13,0.135,-13.37791779249141,-52.86153344432568,39.48361565183427
p_spin_ising,30,19,0.13,0.14,-13.551831323021187,-52.86153344432568,39.3097021213045
p_spin_ising,30,19,0.13,0.14500000000000002,-13.726758932344982,-52.86153344432568,39.134774511980694
p_spin_ising,30,19,0.13,0.15,-13.902712515916924,-52.86153344432568,38.958820928408755
p_spin_ising,30,19,0.13,0.155,-14.079704179732577,-52.86153344432568,38.7818292645931
p_spin_ising,30,19,0.13,0.16,-14.257746245327013,-52.86153344432568,38.60378719899867
p_spin_ising,30,19,0.13,0.165,-14.436851254922125,-52.86153344432568,38.424682189403555
p_spin_ising,30,19,0.13,0.17,-14.617031976728484,-52.86153344432568,38.244501467597196
p_spin_ising,30,19,0.13,0.175,-14.798301410407362,-52.86153344432568,38.06323203391832
p_spin_ising,30,19,0.13,0.18,-14.980672792698822,-52.86153344432568,37.88086065162686
p_spin_ising,30,19,0.13,0.185,-15.164159603221911,-52.86153344432568,37.69737384110377
p_spin_ising,30,19,0.13,0.19,-15.348775570453252,-52.86153344432568,37.51275787387243
p_spin_ising,30,19,0.13,0.195,-15.534534677890893,-52.86153344432568,37.326998766434784
p_spin_ising,30,19,0.13,0.2,-15.72145117040997,-52.86153344432568,37.14008227391571
p_spin_ising,30,19,0.135,0.0,-9.20005577248618,-52.86153344432568,43.6614776718395
p_spin_ising,30,19,0.135,0.005,-9.35043202719251,-52.86153344432568,43.51110141713317
p_spin_ising,30,19,0.135,0.01,-9.501565848091225,-52.86153344432568,43.359967596234455
p_spin_ising,30,19,0.135,0.015000000000000003,-9.653464906787626,-52.86153344432568,43.208068537538054
p_spin_ising,30,19,0.135,0.02,-9.806136992011766,-52.86153344432568,43.055396452313914
p_spin_ising,30,19,0.135,0.025,-9.959590012014878,-52.86153344432568,42.9019434323108
p_spin_ising,30,19,0.135,0.030000000000000006,-10.113831997027438,-52.86153344432568,42.74770144729824
p_spin_ising,30,19,0.135,0.035,-10.268871101780714,-52.86153344432568,42.59266234254497
p_spin_ising,30,19,0.135,0.04,-10.424715608093836,-52.86153344432568,42.436817836231846
p_spin_ising,30,19,0.135,0.045,-10.581373927528386,-52.86153344432568,42.2801595167973
p_spin_ising,30,19,0.135,0.05,-10.738854604112698,-52.86153344432568,42.122678840212984
p_spin_ising,30,19,0.135,0.05500000000000001,-10.897166317138012,-52.86153344432568,41.96436712718767
p_spin_ising,30,19,0.135,0.06000000000000001,-11.056317884028807,-52.86153344432568,41.80521556029687
p_spin_ising,30,19,0.135,0.065,-11.216318263289681,-52.86153344432568,41.645215181036
p_spin_ising,30,19,0.135,0.07,-11.377176557531246,-52.86153344432568,41.48435688679443
p_spin_ising,30,19,0.135,0.075,-11.538902016577534,-52.86153344432568,41.32263142774815
p_spin_ising,30,19,0.135,0.08,-11.70150404065771,-52.86153344432568,41.16002940366797
p_spin_ising,30,19,0.135,0.085,-11.864992183684652,-52.86153344432568,40.996541260641024
p_spin_ising,30,19,0.135,0.09,-12.02937615662342,-52.86153344432568,40.83215728770226
p_spin_ising,30,19,0.135,0.095,-12.194665830952507,-52.86153344432568,40.66686761337317
p_spin_ising,30,19,0.135,0.1,-12.36087124222097,-52.86153344432568,40.50066220210471
p_spin_ising,30,19,0.135,0.10500000000000001,-12.528002593704631,-52.86153344432568,40.333530850621045
p_spin_ising,30,19,0.135,0.11000000000000001,-12.696070260164724,-52.86153344432568,40.165463184160956
p_spin_ising,30,19,0.135,0.11500000000000002,-12.865084791712405,-52.86153344432568,39.996448652613275
p_spin_ising,30,19,0.135,0.12000000000000002,-13.035056917782725,-52.86153344432568,39.826476526542955
p_spin_ising,30,19,0.135,0.125,-13.20599755122186,-52.86153344432568,39.65553589310382
p_spin_ising,30,19,0.135,0.13,-13.37791779249141,-52.86153344432568,39.48361565183427
p_spin_ising,30,19,0.135,0.135,-13.550828933993913,-52.86153344432568,39.31070451033177
p_spin_ising,30,19,0.135,0.14,-13.72474246452369,-52.86153344432568,39.13679097980199
p_spin_ising,30,19,0.135,0.14500000000000002,-13.899670073847485,-52.86153344432568,38.9618633704782
p_spin_ising,30,19,0.135,0.15,-14.075623657419428,-52.86153344432568,38.78590978690625
p_spin_ising,30,19,0.135,0.155,-14.252615321235076,-52.86153344432568,38.608918123090604
p_spin_ising,30,19,0.135,0.16,-14.430657386829512,-52.86153344432568,38.430876057496164
p_spin_ising,30,19,0.135,0.165,-14.609762396424628,-52.86153344432568,38.25177104790105
p_spin_ising,30,19,0.135,0.17,-14.789943118230983,-52.86153344432568,38.07159032609469
p_spin_ising,30,19,0.135,0.175,-14.971212551909865,-52.86153344432568,37.890320892415815
p_spin_ising,30,19,0.135,0.18,-15.153583934201325,-52.86153344432568,37.70794951012435
p_spin_ising,30,19,0.135,0.185,-15.33707074472441,-52.86153344432568,37.52446269960127
p_spin_ising,30,19,0.135,0.19,-15.521686711955756,-52.86153344432568,37.33984673236992
p_spin_ising,30,19,0.135,0.195,-15.707445819393392,-52.86153344432568,37.15408762493229
p_spin_ising,30,19,0.135,0.2,-15.89436231191247,-52.86153344432568,36.96717113241321
p_spin_ising,30,19,0.14,0.0,-9.373969303015958,-52.86153344432568,43.48756414130972
p_spin_ising,30,19,0.14,0.005,-9.524345557722288,-52.86153344432568,43.33718788660339
p_spin_ising,30,19,0.14,0.01,-9.675479378621002,-52.86153344432568,43.18605406570468
p_spin_ising,30,19,0.14,0.015000000000000003,-9.827378437317403,-52.86153344432568,43.03415500700828
p_spin_ising,30,19,0.14,0.02,-9.980050522541543,-52.86153344432568,42.88148292178414
p_spin_ising,30,19,0.14,0.025,-10.133503542544656,-52.86153344432568,42.72802990178103
p_spin_ising,30,19,0.14,0.030000000000000006,-10.287745527557217,-52.86153344432568,42.57378791676847
p_spin_ising,30,19,0.14,0.035,-10.442784632310493,-52.86153344432568,42.41874881201519
p_spin_ising,30,19,0.14,0.04,-10.598629138623615,-52.86153344432568,42.262904305702065
p_spin_ising,30,19,0.14,0.045,-10.755287458058163,-52.86153344432568,42.10624598626752
