energy,z2_overlap_sq,is_tower_state
-0.4712668814,1.113e-08,0
-0.4707309607,8.193e-07,0
-0.4697488204,3.053e-07,0
-0.4687436288,3.108e-07,0
-0.4680062983,2.267e-07,0
-0.4673537199,5.410e-08,0
-0.4652083325,6.329e-09,0
-0.4649621038,5.890e-08,0
-0.4639077487,1.710e-08,0
-0.4634032036,2.335e-09,0
-0.4623832141,7.255e-09,0
-0.4617001243,7.975e-09,0
-0.4612857627,9.480e-09,0
-0.4609184436,5.011e-09,0
-0.4601911210,2.653e-09,0
-0.4589025311,5.035e-09,0
-0.4582595534,1.550e-08,0
-0.4557524237,2.465e-08,0
-0.4545428296,6.133e-10,0
-0.4542495499,2.323e-08,0
-0.4539248210,1.453e-08,0
-0.4536804602,4.572e-09,0
-0.4532621673,7.038e-10,0
-0.4525099831,6.962e-08,0
-0.4516762896,1.031e-07,0
-0.4512180740,8.303e-08,0
-0.4506821674,1.737e-07,0
-0.4505737118,4.953e-08,0
-0.4494478042,1.556e-08,0
-0.4491543705,7.241e-08,0
-0.4482479459,2.051e-08,0
-0.4476468933,1.304e-07,0
-0.4473200320,1.047e-08,0
-0.4470197889,2.772e-08,0
-0.4465032220,1.020e-09,0
-0.4448876866,1.754e-08,0
-0.4441214104,2.592e-07,0
-0.4433507390,5.282e-10,0
-0.4410817483,2.902e-10,0
-0.4403656353,1.074e-10,0
-0.4395996107,6.322e-08,0
-0.4385133337,1.685e-09,0
-0.4378384595,8.079e-10,0
-0.4373198101,3.032e-10,0
-0.4370376356,1.035e-08,0
-0.4360263984,5.555e-09,0
-0.4350100755,2.664e-08,0
-0.4347673287,1.708e-09,0
-0.4335057737,1.528e-09,0
-0.4325788197,8.855e-08,0
-0.4322650428,8.077e-09,0
-0.4317264880,2.088e-07,0
-0.4310722053,1.163e-08,0
-0.4305650425,2.787e-08,0
-0.4297253397,3.094e-10,0
-0.4288859855,1.480e-07,0
-0.4266805414,2.692e-09,0
-0.4255609923,5.547e-08,0
-0.4237325151,1.074e-08,0
-0.4225434989,1.384e-10,0
-0.4213292821,3.771e-08,0
-0.4211314396,1.307e-07,0
-0.4205508339,3.431e-07,0
-0.4193004080,3.537e-08,0
-0.4185819238,4.281e-08,0
-0.4183840552,4.863e-09,0
-0.4181428379,5.759e-08,0
-0.4169936658,7.524e-08,0
-0.4165843921,3.979e-08,0
-0.4158957309,1.823e-07,0
-0.4154642373,2.704e-08,0
-0.4150126325,1.543e-07,0
-0.4139259186,4.754e-07,0
-0.4137226294,4.121e-07,0
-0.4136330105,3.557e-06,0
-0.4134542858,1.593e-06,0
-0.4115468359,1.367e-11,0
-0.4109067371,1.620e-08,0
-0.4107475915,4.126e-08,0
-0.4099134698,1.053e-08,0
-0.4087643908,4.324e-08,0
-0.4080636433,1.334e-08,0
-0.4079641383,2.666e-07,0
-0.4076230367,2.520e-07,0
-0.4073082162,3.726e-08,0
-0.4069226170,2.709e-07,0
-0.4064119874,1.237e-08,0
-0.4053731246,1.556e-07,0
-0.4044971376,2.452e-07,0
-0.4042640756,2.110e-07,0
-0.4038245406,2.056e-06,0
-0.4035372494,1.927e-06,0
-0.4032488174,1.801e-06,0
-0.4020445534,5.311e-12,0
-0.4019404700,5.097e-08,0
-0.4009238039,9.355e-09,0
-0.3984986794,1.570e-07,0
-0.3980397719,1.010e-11,0
-0.3963519832,7.115e-08,0
-0.3955447044,4.701e-09,0
-0.3941966173,4.402e-09,0
-0.3931031570,1.963e-08,0
-0.3929472332,1.562e-08,0
-0.3922801436,8.093e-08,0
-0.3911729078,1.442e-08,0
-0.3909369638,3.534e-08,0
-0.3892567913,6.527e-09,0
-0.3889189488,5.112e-10,0
-0.3883887593,5.811e-09,0
-0.3876565647,2.812e-09,0
-0.3873021616,6.690e-10,0
-0.3868450780,5.819e-10,0
-0.3848919078,5.387e-09,0
-0.3846496798,1.344e-09,0
-0.3838882206,9.840e-10,0
-0.3833564657,5.692e-09,0
-0.3831025615,1.418e-08,0
-0.3819256946,2.188e-09,0
-0.3817783365,5.194e-10,0
-0.3814981163,1.668e-08,0
-0.3804957761,8.809e-09,0
-0.3796760536,1.545e-07,0
-0.3785064646,1.434e-08,0
-0.3774471318,4.886e-08,0
-0.3770618117,3.123e-10,0
-0.3744600450,3.162e-09,0
-0.3740757766,5.734e-10,0
-0.3739896693,3.125e-08,0
-0.3734276314,1.622e-10,0
-0.3732449046,3.045e-08,0
-0.3727367813,6.468e-07,0
-0.3702646850,1.292e-07,0
-0.3695664511,3.995e-07,0
-0.3691157593,5.101e-09,0
-0.3680108117,6.062e-08,0
-0.3677778506,4.193e-07,0
-0.3671687531,2.436e-06,0
-0.3659613018,2.752e-06,0
-0.3656529337,2.163e-06,0
-0.3650681127,2.690e-06,0
-0.3638744571,1.606e-06,0
-0.3625225984,2.821e-08,0
-0.3619195603,5.664e-07,0
-0.3609806880,1.341e-07,0
-0.3603790478,7.813e-07,0
-0.3597144407,1.723e-06,0
-0.3593664161,5.060e-07,0
-0.3592402097,6.195e-06,0
-0.3582697424,1.154e-06,0
-0.3559335148,1.642e-07,0
-0.3544274718,1.253e-06,0
-0.3537819252,7.172e-07,0
-0.3531968701,8.328e-05,0
-0.3531334954,4.497e-05,0
-0.3529432126,3.041e-05,0
-0.3528554618,3.342e-07,0
-0.3523578366,8.619e-07,0
-0.3514351985,1.054e-07,0
-0.3511794429,6.271e-08,0
-0.3508785483,1.869e-08,0
-0.3489048249,5.246e-09,0
-0.3487299859,6.083e-09,0
-0.3482869706,4.589e-08,0
-0.3474957816,2.956e-09,0
-0.3471500800,4.114e-08,0
-0.3466168905,2.280e-07,0
-0.3441119583,3.733e-08,0
-0.3432944636,2.230e-07,0
-0.3426320076,2.729e-07,0
-0.3417718586,6.911e-07,0
-0.3405685596,7.192e-08,0
-0.3395662971,1.116e-08,0
-0.3394337477,2.924e-07,0
-0.3391361768,3.789e-08,0
-0.3381132911,7.059e-07,0
-0.3377129393,1.751e-06,0
-0.3366502349,4.330e-06,0
-0.3352238806,3.130e-08,0
-0.3348954181,2.961e-08,0
-0.3340597792,6.364e-10,0
-0.3332154481,2.429e-09,0
-0.3327721060,8.552e-08,0
-0.3321889315,2.932e-08,0
-0.3318226679,1.140e-07,0
-0.3317002069,3.106e-07,0
-0.3307480660,8.990e-08,0
-0.3297554897,5.841e-06,0
-0.3288754518,7.097e-08,0
-0.3285999576,1.132e-06,0
-0.3281685871,3.157e-07,0
-0.3278931517,4.510e-07,0
-0.3276904369,3.487e-07,0
-0.3270144859,1.347e-07,0
-0.3257924620,2.254e-07,0
-0.3254109163,1.532e-07,0
-0.3247574832,9.606e-08,0
-0.3242883432,1.801e-07,0
-0.3229316596,3.149e-08,0
-0.3224787254,2.848e-07,0
-0.3214858622,1.886e-07,0
-0.3197280206,2.320e-10,0
-0.3192364817,1.235e-07,0
-0.3189164537,1.415e-07,0
-0.3180393402,1.454e-07,0
-0.3174905925,1.019e-06,0
-0.3166463945,2.006e-07,0
-0.3162435273,2.669e-06,0
-0.3155939823,2.937e-07,0
-0.3150651333,3.956e-06,0
-0.3145085517,2.984e-06,0
-0.3144583841,4.420e-06,0
-0.3118292727,5.516e-09,0
-0.3112664100,3.477e-05,0
-0.3104173356,1.799e-05,0
-0.3099323932,1.934e-05,0
-0.3077161632,8.645e-06,0
-0.3072903001,2.157e-05,0
-0.3069318561,6.702e-06,0
-0.3064267762,2.758e-07,0
-0.3057386852,6.842e-06,0
-0.3048836188,2.914e-05,0
-0.3041277013,4.046e-03,0
-0.3037789667,1.933e-05,0
-0.3032024031,6.865e-04,0
-0.3021572507,1.902e-04,0
-0.3010724151,4.331e-05,0
-0.3007687802,7.842e-06,0
-0.3003883315,2.517e-05,0
-0.2996805340,1.895e-06,0
-0.2992266680,3.122e-06,0
-0.2989264877,4.136e-06,0
-0.2973323394,9.387e-05,0
-0.2970995664,2.012e-05,0
-0.2968714303,3.767e-05,0
-0.2960473181,1.083e-05,0
-0.2958201508,1.456e-05,0
-0.2956503805,4.934e-05,0
-0.2954698447,1.382e-05,0
-0.2948412512,1.545e-06,0
-0.2942019475,1.676e-07,0
-0.2931804031,6.408e-07,0
-0.2927189939,2.172e-07,0
-0.2920640929,2.874e-05,0
-0.2905698319,6.884e-08,0
-0.2902814127,1.890e-08,0
-0.2899085520,2.608e-07,0
-0.2894548763,3.381e-07,0
-0.2885391508,3.619e-08,0
-0.2864903639,4.433e-07,0
-0.2845742036,1.222e-06,0
-0.2831316562,5.419e-06,0
-0.2829167229,2.062e-09,0
-0.2827994846,2.787e-07,0
-0.2807152013,2.202e-07,0
-0.2798377605,1.531e-06,0
-0.2787017920,1.281e-05,0
-0.2783657256,2.039e-05,0
-0.2774468628,2.229e-06,0
-0.2772902965,6.560e-06,0
-0.2763531555,2.285e-06,0
-0.2759552386,7.019e-06,0
-0.2752331779,1.211e-06,0
-0.2738656319,5.703e-06,0
-0.2730323321,3.829e-06,0
-0.2718142260,1.698e-07,0
-0.2711033597,1.196e-07,0
-0.2702876480,5.502e-08,0
-0.2699366815,1.695e-08,0
-0.2690705738,7.727e-07,0
-0.2684065768,1.366e-07,0
-0.2679007848,1.889e-05,0
-0.2666623273,2.934e-07,0
-0.2660653240,4.766e-07,0
-0.2658837044,7.616e-07,0
-0.2652525515,1.301e-05,0
-0.2650035557,1.162e-06,0
-0.2633613861,2.068e-06,0
-0.2626659311,1.424e-06,0
-0.2622763609,1.441e-07,0
-0.2618518721,3.589e-08,0
-0.2613313113,1.287e-05,0
-0.2604349095,3.194e-08,0
-0.2597863847,6.902e-07,0
-0.2593087992,3.271e-08,0
-0.2589580157,4.954e-06,0
-0.2584372829,1.057e-07,0
-0.2575513593,3.279e-05,0
-0.2571400121,7.315e-06,0
-0.2565758919,3.888e-07,0
-0.2561088234,1.916e-06,0
-0.2557860766,7.474e-10,0
-0.2541097045,4.847e-07,0
-0.2528792812,4.007e-08,0
-0.2519579875,3.816e-09,0
-0.2501546304,4.796e-09,0
-0.2501078789,3.777e-09,0
-0.2490696354,1.326e-07,0
-0.2482436276,7.788e-08,0
-0.2472202337,4.285e-06,0
-0.2465360170,4.951e-07,0
-0.2440598814,1.519e-06,0
-0.2438097303,6.501e-08,0
-0.2431955952,3.383e-07,0
-0.2429978994,4.814e-08,0
-0.2409402089,2.091e-09,0
-0.2406847481,4.257e-09,0
-0.2400618135,6.019e-08,0
-0.2397888922,6.033e-08,0
-0.2391925844,3.081e-08,0
-0.2378063471,4.654e-10,0
-0.2377431976,2.574e-07,0
-0.2366639082,3.170e-09,0
-0.2341198777,5.410e-07,0
-0.2324862590,1.706e-07,0
-0.2315122266,4.470e-07,0
-0.2312431161,2.223e-06,0
-0.2307416824,2.237e-06,0
-0.2305607454,8.194e-08,0
-0.2301083807,4.206e-06,0
-0.2297431630,5.247e-07,0
-0.2293024917,5.001e-07,0
-0.2287266579,1.284e-09,0
-0.2275848627,3.133e-07,0
-0.2265865588,9.597e-07,0
-0.2250765989,8.827e-07,0
-0.2247018989,2.845e-08,0
-0.2243673549,1.932e-06,0
-0.2225858728,1.144e-07,0
-0.2224486526,3.517e-07,0
-0.2219328642,8.031e-06,0
-0.2213461642,9.947e-09,0
-0.2209265749,1.945e-06,0
-0.2207659118,2.012e-06,0
-0.2191798078,9.485e-08,0
-0.2180899348,1.093e-04,0
-0.2171234925,5.540e-04,0
-0.2157493712,9.397e-06,0
-0.2144237261,3.984e-07,0
-0.2137732245,3.021e-06,0
-0.2133737981,5.780e-06,0
-0.2132771685,3.004e-09,0
-0.2120643001,3.603e-08,0
-0.2112284748,1.816e-05,0
-0.2108670127,2.426e-05,0
-0.2100290974,1.999e-05,0
-0.2096430741,8.935e-07,0
-0.2084570842,9.768e-06,0
-0.2076475939,1.205e-06,0
-0.2063096133,9.356e-04,0
-0.2048743475,1.473e-07,0
-0.2034356055,1.666e-07,0
-0.2025722148,2.314e-07,0
-0.2008417378,2.032e-06,0
-0.2005001630,1.336e-11,0
-0.2000556384,5.773e-07,0
-0.1958253652,1.683e-07,0
-0.1952993433,7.088e-06,0
-0.1951059773,8.990e-08,0
-0.1946302203,7.070e-07,0
-0.1933607582,2.050e-07,0
-0.1927935142,1.560e-06,0
-0.1924052182,1.623e-06,0
-0.1914259379,1.046e-06,0
-0.1900495247,5.762e-09,0
-0.1889301978,3.660e-08,0
-0.1888225043,1.399e-07,0
-0.1882185136,5.751e-10,0
-0.1881519748,2.015e-08,0
-0.1878645379,1.202e-08,0
-0.1873758585,1.877e-10,0
-0.1869214325,6.129e-08,0
-0.1854248939,2.684e-08,0
-0.1848818078,1.957e-07,0
-0.1836922571,6.910e-07,0
-0.1835694794,3.920e-07,0
-0.1819904990,9.193e-07,0
-0.1812211904,1.637e-06,0
-0.1803726575,2.541e-08,0
-0.1799792945,1.493e-06,0
-0.1794667522,1.491e-09,0
-0.1782001516,1.582e-07,0
-0.1776838641,8.145e-07,0
-0.1769970446,7.310e-08,0
-0.1767278396,3.349e-07,0
-0.1763777326,1.071e-08,0
-0.1754098091,1.106e-07,0
-0.1750751800,1.312e-07,0
-0.1734369078,3.237e-11,0
-0.1726759209,6.453e-08,0
-0.1715691178,1.426e-07,0
-0.1708921698,2.669e-06,0
-0.1708114420,3.997e-07,0
-0.1699081789,4.126e-07,0
-0.1684619050,5.933e-07,0
-0.1674321949,3.153e-07,0
-0.1672018408,1.679e-09,0
-0.1656413765,3.683e-07,0
-0.1654679930,4.451e-08,0
-0.1642430064,7.157e-07,0
-0.1639510680,3.578e-07,0
-0.1629446220,5.809e-09,0
-0.1628068059,1.571e-09,0
-0.1619174510,7.219e-10,0
-0.1614781614,2.836e-09,0
-0.1583669764,2.457e-08,0
-0.1580849320,5.135e-08,0
-0.1572426231,2.053e-08,0
-0.1563545838,6.829e-08,0
-0.1553825800,1.961e-07,0
-0.1548196448,1.164e-08,0
-0.1541487977,1.232e-07,0
-0.1536836636,6.231e-08,0
-0.1522705025,3.471e-08,0
-0.1519510657,1.853e-10,0
-0.1511582794,1.589e-06,0
-0.1507329589,2.531e-08,0
-0.1502571907,5.805e-09,0
-0.1497468707,1.426e-05,0
-0.1491606962,7.081e-07,0
-0.1475303276,2.504e-09,0
-0.1472550685,1.489e-08,0
-0.1471396364,2.603e-07,0
-0.1458627129,2.741e-08,0
-0.1455806530,1.627e-06,0
-0.1446796056,7.985e-11,0
-0.1435072359,1.060e-08,0
-0.1425305036,6.592e-07,0
-0.1414726752,1.042e-08,0
-0.1409349363,1.131e-07,0
-0.1396526933,1.857e-06,0
-0.1395377078,7.077e-07,0
-0.1381632527,3.335e-07,0
-0.1378982321,2.241e-08,0
-0.1376241596,5.504e-08,0
-0.1358481055,2.178e-06,0
-0.1336411770,3.432e-07,0
-0.1333760068,3.778e-07,0
-0.1325900599,2.168e-07,0
-0.1320732038,6.853e-06,0
-0.1314843612,4.281e-06,0
-0.1305906890,4.638e-08,0
-0.1302314879,1.061e-07,0
-0.1282052570,1.756e-06,0
-0.1272079064,3.691e-07,0
-0.1255469156,2.295e-10,0
-0.1244029113,5.173e-07,0
-0.1240367508,3.770e-07,0
-0.1234152927,7.999e-06,0
-0.1216085030,7.020e-07,0
-0.1170850779,2.389e-06,0
-0.1170427428,2.185e-06,0
-0.1156736719,6.532e-08,0
-0.1142529268,5.517e-07,0
-0.1136147724,8.832e-09,0
-0.1128456395,4.460e-09,0
-0.1122522751,7.214e-07,0
-0.1113419000,1.389e-06,0
-0.1098933685,1.411e-05,0
-0.1093411154,1.683e-05,0
-0.1090796469,1.129e-05,0
-0.1075258014,2.050e-06,0
-0.1073753923,4.129e-06,0
-0.1066599097,1.310e-05,0
-0.1065015628,1.094e-05,0
-0.1046774454,3.559e-06,0
-0.1038029729,1.643e-03,0
-0.1030686690,1.618e-04,0
-0.1026226005,6.723e-05,0
-0.1019920544,1.672e-04,0
-0.1014073202,3.313e-06,0
-0.1009142042,3.777e-06,0
-0.1000694289,1.084e-04,0
-0.0996913657,3.186e-04,0
-0.0987522875,1.384e-02,0
-0.0986628271,2.679e-04,0
-0.0979761706,5.619e-05,0
-0.0965497573,2.034e-04,0
-0.0954045873,2.695e-07,0
-0.0949561105,6.628e-06,0
-0.0928525167,4.753e-07,0
-0.0923563200,8.655e-06,0
-0.0918804151,5.586e-06,0
-0.0914129267,3.351e-05,0
-0.0897689176,7.894e-07,0
-0.0894893781,3.759e-07,0
-0.0884264268,3.272e-07,0
-0.0880493610,1.870e-08,0
-0.0864705834,2.648e-06,0
-0.0859354959,7.225e-08,0
-0.0856607287,6.592e-07,0
-0.0853161518,9.461e-08,0
-0.0846511953,6.593e-06,0
-0.0837949572,1.708e-07,0
-0.0827524925,3.004e-07,0
-0.0820035410,5.144e-07,0
-0.0811405282,1.641e-07,0
-0.0781182644,1.107e-07,0
-0.0770490438,3.270e-08,0
-0.0753675691,1.602e-07,0
-0.0750288407,1.724e-07,0
-0.0737298900,1.436e-06,0
-0.0732324293,6.558e-07,0
-0.0727993840,2.448e-07,0
-0.0717247594,1.708e-08,0
-0.0711053265,3.215e-08,0
-0.0704049140,1.851e-07,0
-0.0700509447,2.549e-07,0
-0.0689484900,1.400e-07,0
-0.0685429998,3.225e-08,0
-0.0673454869,9.052e-08,0
-0.0667096821,6.119e-11,0
-0.0664034653,1.309e-07,0
-0.0659233220,8.997e-08,0
-0.0638143281,5.809e-10,0
-0.0633952249,9.399e-08,0
-0.0625265590,4.281e-08,0
-0.0613792888,2.683e-08,0
-0.0606026747,3.438e-08,0
-0.0601383593,8.963e-08,0
-0.0598684681,3.272e-08,0
-0.0586710084,2.271e-08,0
-0.0563628222,1.430e-08,0
-0.0549741955,4.400e-10,0
-0.0537751795,3.622e-09,0
-0.0527836193,2.728e-09,0
-0.0514667661,1.292e-08,0
-0.0499508087,9.838e-09,0
-0.0482840067,2.996e-07,0
-0.0465513202,2.226e-10,0
-0.0446701142,4.100e-08,0
-0.0431224999,1.936e-08,0
-0.0424020803,7.558e-08,0
-0.0418890951,6.368e-09,0
-0.0407389465,9.872e-08,0
-0.0392249793,5.212e-08,0
-0.0386380801,4.691e-09,0
-0.0379234447,7.580e-08,0
-0.0369794828,4.081e-07,0
-0.0352117823,5.566e-07,0
-0.0343829796,1.151e-07,0
-0.0340465104,1.041e-07,0
-0.0329138465,2.619e-09,0
-0.0327518536,1.026e-07,0
-0.0297234089,7.253e-07,0
-0.0287609299,3.555e-06,0
-0.0265624870,9.399e-06,0
-0.0258269552,4.916e-07,0
-0.0249373144,1.932e-10,0
-0.0218686552,5.156e-08,0
-0.0200829542,4.155e-06,0
-0.0195451828,2.167e-07,0
-0.0181881650,6.024e-07,0
-0.0176209586,2.690e-07,0
-0.0157469694,3.683e-07,0
-0.0127299954,6.996e-08,0
-0.0119688488,1.936e-06,0
-0.0114200145,2.874e-08,0
-0.0087791774,5.350e-07,0
-0.0081382552,2.665e-06,0
-0.0075381701,7.700e-08,0
-0.0071072773,6.732e-14,0
-0.0065048298,8.643e-07,0
-0.0058273119,1.240e-07,0
-0.0054989282,6.459e-06,0
-0.0049698667,1.924e-08,0
-0.0045273436,9.593e-07,0
-0.0026326521,2.048e-08,0
-0.0000000000,1.427e-04,0
-0.0000000000,2.481e-04,0
-0.0000000000,4.462e-03,0
-0.0000000000,1.283e-03,0
-0.0000000000,2.075e-03,0
-0.0000000000,4.090e-04,0
-0.0000000000,2.512e-04,0
-0.0000000000,1.236e-04,0
-0.0000000000,2.186e-03,0
-0.0000000000,1.492e-03,0
-0.0000000000,3.620e-07,0
-0.0000000000,1.260e-03,0
-0.0000000000,2.569e-03,0
-0.0000000000,7.777e-03,0
-0.0000000000,2.269e-03,0
-0.0000000000,2.507e-03,0
-0.0000000000,6.083e-03,0
-0.0000000000,5.160e-04,0
-0.0000000000,6.064e-04,0
-0.0000000000,2.614e-04,0
-0.0000000000,1.160e-03,0
-0.0000000000,1.565e-05,0
-0.0000000000,2.483e-03,0
-0.0000000000,7.916e-05,0
-0.0000000000,1.073e-03,0
-0.0000000000,3.226e-03,0
-0.0000000000,1.692e-03,0
-0.0000000000,9.388e-05,0
-0.0000000000,1.076e-03,0
-0.0000000000,1.818e-04,0
-0.0000000000,7.776e-03,0
-0.0000000000,1.213e-04,0
-0.0000000000,2.649e-03,0
-0.0000000000,8.659e-03,0
-0.0000000000,2.555e-04,0
-0.0000000000,2.557e-03,0
-0.0000000000,1.451e-05,0
-0.0000000000,1.751e-04,0
-0.0000000000,2.471e-05,0
-0.0000000000,5.815e-06,0
-0.0000000000,1.831e-04,0
-0.0000000000,7.392e-04,0
-0.0000000000,3.096e-03,0
-0.0000000000,4.729e-04,0
-0.0000000000,1.033e-03,0
-0.0000000000,3.311e-06,0
-0.0000000000,1.541e-03,0
-0.0000000000,1.581e-04,0
-0.0000000000,4.443e-04,0
-0.0000000000,8.767e-05,0
-0.0000000000,3.114e-04,0
-0.0000000000,3.874e-03,0
-0.0000000000,6.622e-03,0
-0.0000000000,1.344e-03,0
-0.0000000000,3.069e-03,0
-0.0000000000,1.828e-03,0
-0.0000000000,6.563e-04,0
-0.0000000000,1.187e-03,0
-0.0000000000,1.977e-04,0
-0.0000000000,7.503e-04,0
-0.0000000000,4.592e-06,0
-0.0000000000,1.508e-03,0
-0.0000000000,2.139e-03,0
-0.0000000000,1.247e-03,0
-0.0000000000,2.228e-03,0
-0.0000000000,1.799e-03,0
-0.0000000000,1.458e-03,0
-0.0000000000,6.292e-04,0
-0.0000000000,1.959e-03,0
-0.0000000000,1.255e-05,0
-0.0000000000,6.158e-03,0
0.0000000000,3.275e-03,0
0.0000000000,8.028e-04,0
0.0000000000,9.666e-03,0
0.0000000000,1.577e-04,0
0.0000000000,5.034e-05,0
0.0000000000,4.949e-04,0
0.0000000000,8.205e-05,0
0.0000000000,5.523e-04,0
0.0000000000,5.140e-04,0
0.0000000000,8.392e-04,0
0.0000000000,1.367e-03,0
0.0000000000,6.471e-05,0
0.0000000000,1.224e-03,0
0.0000000000,1.903e-03,0
0.0000000000,2.855e-05,0
0.0000000000,2.143e-03,0
0.0000000000,3.417e-04,0
0.0000000000,1.580e-03,0
0.0000000000,4.708e-05,0
0.0000000000,7.106e-03,0
0.0000000000,5.131e-04,0
0.0000000000,8.265e-04,0
0.0000000000,1.482e-04,0
0.0000000000,6.114e-04,0
0.0000000000,4.748e-04,0
0.0000000000,4.521e-03,0
0.0000000000,2.345e-04,0
0.0000000000,3.206e-04,0
0.0000000000,6.068e-05,0
0.0000000000,9.566e-04,0
0.0000000000,1.240e-03,0
0.0000000000,6.789e-03,0
0.0000000000,2.947e-03,0
0.0000000000,5.238e-04,0
0.0000000000,8.663e-04,0
0.0000000000,3.693e-04,0
0.0000000000,4.605e-03,0
0.0000000000,2.452e-03,0
0.0000000000,5.650e-04,0
0.0000000000,1.537e-03,0
0.0000000000,4.912e-04,0
0.0000000000,3.712e-03,0
0.0000000000,1.998e-03,0
0.0000000000,2.879e-03,0
0.0000000000,1.691e-03,0
0.0000000000,3.990e-04,0
0.0000000000,3.946e-03,0
0.0000000000,7.022e-05,0
0.0000000000,1.634e-04,0
0.0000000000,5.508e-05,0
0.0000000000,6.099e-04,0
0.0000000000,6.692e-04,0
0.0000000000,3.183e-05,0
0.0000000000,1.020e-03,0
0.0000000000,2.409e-04,0
0.0000000000,1.719e-03,0
0.0000000000,8.649e-03,0
0.0000000000,7.152e-04,0
0.0000000000,2.520e-06,0
0.0000000000,5.855e-03,0
0.0000000000,1.475e-05,0
0.0000000000,7.247e-04,0
0.0026326521,2.048e-08,0
0.0045273436,9.593e-07,0
0.0049698667,1.924e-08,0
0.0054989282,6.459e-06,0
0.0058273119,1.240e-07,0
0.0065048298,8.643e-07,0
0.0071072773,6.732e-14,0
0.0075381701,7.700e-08,0
0.0081382552,2.665e-06,0
0.0087791774,5.350e-07,0
0.0114200145,2.874e-08,0
0.0119688488,1.936e-06,0
0.0127299954,6.996e-08,0
0.0157469694,3.683e-07,0
0.0176209586,2.690e-07,0
0.0181881650,6.024e-07,0
0.0195451828,2.167e-07,0
0.0200829542,4.155e-06,0
0.0218686552,5.156e-08,0
0.0249373144,1.932e-10,0
0.0258269552,4.916e-07,0
0.0265624870,9.399e-06,0
0.0287609299,3.555e-06,0
0.0297234089,7.253e-07,0
0.0327518536,1.026e-07,0
0.0329138465,2.619e-09,0
0.0340465104,1.041e-07,0
0.0343829796,1.151e-07,0
0.0352117823,5.566e-07,0
0.0369794828,4.081e-07,0
0.0379234447,7.580e-08,0
0.0386380801,4.691e-09,0
0.0392249793,5.212e-08,0
0.0407389465,9.872e-08,0
0.0418890951,6.368e-09,0
0.0424020803,7.558e-08,0
0.0431224999,1.936e-08,0
0.0446701142,4.100e-08,0
0.0465513202,2.226e-10,0
0.0482840067,2.996e-07,0
0.0499508087,9.838e-09,0
0.0514667661,1.292e-08,0
0.0527836193,2.728e-09,0
0.0537751795,3.622e-09,0
0.0549741955,4.400e-10,0
0.0563628222,1.430e-08,0
0.0586710084,2.271e-08,0
0.0598684681,3.272e-08,0
0.0601383593,8.963e-08,0
0.0606026747,3.438e-08,0
0.0613792888,2.683e-08,0
0.0625265590,4.281e-08,0
0.0633952249,9.399e-08,0
0.0638143281,5.809e-10,0
0.0659233220,8.997e-08,0
0.0664034653,1.309e-07,0
0.0667096821,6.119e-11,0
0.0673454869,9.052e-08,0
0.0685429998,3.225e-08,0
0.0689484900,1.400e-07,0
0.0700509447,2.549e-07,0
0.0704049140,1.851e-07,0
0.0711053265,3.215e-08,0
0.0717247594,1.708e-08,0
0.0727993840,2.448e-07,0
0.0732324293,6.558e-07,0
0.0737298900,1.436e-06,0
0.0750288407,1.724e-07,0
0.0753675691,1.602e-07,0
0.0770490438,3.270e-08,0
0.0781182644,1.107e-07,0
0.0811405282,1.641e-07,0
0.0820035410,5.144e-07,0
0.0827524925,3.004e-07,0
0.0837949572,1.708e-07,0
0.0846511953,6.593e-06,0
0.0853161518,9.461e-08,0
0.0856607287,6.592e-07,0
0.0859354959,7.225e-08,0
0.0864705834,2.648e-06,0
0.0880493610,1.870e-08,0
0.0884264268,3.272e-07,0
0.0894893781,3.759e-07,0
0.0897689176,7.894e-07,0
0.0914129267,3.351e-05,0
0.0918804151,5.586e-06,0
0.0923563200,8.655e-06,0
0.0928525167,4.753e-07,0
0.0949561105,6.628e-06,0
0.0954045873,2.695e-07,0
0.0965497573,2.034e-04,0
0.0979761706,5.619e-05,0
0.0986628271,2.679e-04,0
0.0987522875,1.384e-02,1
0.0996913657,3.186e-04,0
0.1000694289,1.084e-04,0
0.1009142042,3.777e-06,0
0.1014073202,3.313e-06,0
0.1019920544,1.672e-04,0
0.1026226005,6.723e-05,0
0.1030686690,1.618e-04,0
0.1038029729,1.643e-03,0
0.1046774454,3.559e-06,0
0.1065015628,1.094e-05,0
0.1066599097,1.310e-05,0
0.1073753923,4.129e-06,0
0.1075258014,2.050e-06,0
0.1090796469,1.129e-05,0
0.1093411154,1.683e-05,0
0.1098933685,1.411e-05,0
0.1113419000,1.389e-06,0
0.1122522751,7.214e-07,0
0.1128456395,4.460e-09,0
0.1136147724,8.832e-09,0
0.1142529268,5.517e-07,0
0.1156736719,6.532e-08,0
0.1170427428,2.185e-06,0
0.1170850779,2.389e-06,0
0.1216085030,7.020e-07,0
0.1234152927,7.999e-06,0
0.1240367508,3.770e-07,0
0.1244029113,5.173e-07,0
0.1255469156,2.295e-10,0
0.1272079064,3.691e-07,0
0.1282052570,1.756e-06,0
0.1302314879,1.061e-07,0
0.1305906890,4.638e-08,0
0.1314843612,4.281e-06,0
0.1320732038,6.853e-06,0
0.1325900599,2.168e-07,0
0.1333760068,3.778e-07,0
0.1336411770,3.432e-07,0
0.1358481055,2.178e-06,0
