k_over_pi,k_times_a,spin_z,band_index,energy_over_t,edge_weight,bottom_edge_weight,top_edge_weight,visible_in_paper_window
0.7600000000000001,2.387610416728243,-1,5,-1.5592910755652236,0.2585975979750998,0.13117842976842164,0.12741916820667815,False
0.7600000000000001,2.387610416728243,-1,6,-1.4967440861000898,0.26046505897869165,0.13138531318630006,0.12907974579239156,False
0.7600000000000001,2.387610416728243,-1,7,-1.4257924792161378,0.2442163045329395,0.12242856376885641,0.12178774076408308,False
0.7600000000000001,2.387610416728243,-1,8,-1.3469478254157647,0.22024538949059777,0.10989780355352151,0.11034758593707626,False
0.7600000000000001,2.387610416728243,-1,9,-1.260788209539141,0.19935653650310542,0.09956979889889182,0.09978673760421361,False
0.7600000000000001,2.387610416728243,-1,10,-1.1679637690101592,0.18884648612681085,0.09531141073200643,0.09353507539480442,False
0.7600000000000001,2.387610416728243,-1,11,-1.0692091795154461,0.1901414965558066,0.09778732854502309,0.09235416801078349,False
0.7600000000000001,2.387610416728243,-1,12,-0.9653693109385177,0.1987477928521386,0.10438749056331795,0.09436030228882064,True
0.7600000000000001,2.387610416728243,-1,13,-0.857451140070483,0.2063967324246788,0.11033565137157943,0.09606108105309936,True
0.7600000000000001,2.387610416728243,-1,14,-0.7467317563588294,0.20443979374448518,0.11050957817336286,0.09393021557112231,True
0.7600000000000001,2.387610416728243,-1,15,-0.6349970083491094,0.18704439818361224,0.10124460474410854,0.0857997934395037,True
0.7600000000000001,2.387610416728243,-1,16,-0.52511722777363,0.15267364665021216,0.08140173974925854,0.0712719069009536,True
0.7600000000000001,2.387610416728243,-1,17,-0.422590816723354,0.10277144151943036,0.05240221620377551,0.05036922531565485,True
0.7600000000000001,2.387610416728243,-1,18,-0.3399400401983255,0.04058613839396455,0.019025301780096943,0.02156083661386761,True
0.7600000000000001,2.387610416728243,-1,19,-0.1224605480472273,0.7288181549975443,8.115269842242305e-06,0.7288100397277021,True
0.7600000000000001,2.387610416728243,-1,20,0.12246054804722778,0.7288181549975438,0.7288100397277015,8.115269842242246e-06,True
0.7600000000000001,2.387610416728243,-1,21,0.33994004019832547,0.04058613839396451,0.02156083661386778,0.019025301780096725,True
0.7600000000000001,2.387610416728243,-1,22,0.422590816723354,0.10277144151943012,0.05036922531565485,0.05240221620377526,True
0.7600000000000001,2.387610416728243,-1,23,0.5251172277736305,0.15267364665021246,0.07127190690095304,0.08140173974925942,True
0.7600000000000001,2.387610416728243,-1,24,0.6349970083491095,0.18704439818361257,0.08579979343950399,0.10124460474410857,True
0.7600000000000001,2.387610416728243,-1,25,0.7467317563588296,0.20443979374448457,0.09393021557112377,0.11050957817336078,True
0.7600000000000001,2.387610416728243,-1,26,0.8574511400704834,0.20639673242467882,0.09606108105309931,0.11033565137157952,True
0.7600000000000001,2.387610416728243,-1,27,0.965369310938518,0.1987477928521394,0.09436030228882,0.10438749056331938,True
0.7600000000000001,2.387610416728243,-1,28,1.0692091795154461,0.19014149655580662,0.09235416801078392,0.0977873285450227,False
0.7600000000000001,2.387610416728243,-1,29,1.1679637690101594,0.1888464861268112,0.09353507539480396,0.09531141073200726,False
0.7600000000000001,2.387610416728243,-1,30,1.2607882095391412,0.19935653650310697,0.09978673760421415,0.09956979889889282,False
0.7600000000000001,2.387610416728243,-1,31,1.3469478254157645,0.22024538949059783,0.11034758593707655,0.10989780355352127,False
0.7600000000000001,2.387610416728243,-1,32,1.4257924792161378,0.24421630453293686,0.12178774076408128,0.1224285637688556,False
0.7600000000000001,2.387610416728243,-1,33,1.49674408610009,0.2604650589786892,0.12907974579239126,0.13138531318629795,False
0.7600000000000001,2.387610416728243,-1,34,1.5592910755652236,0.2585975979750979,0.12741916820668064,0.13117842976841726,False
0.7600000000000001,2.387610416728243,-1,35,1.6129866169759042,0.2327272216457527,0.11414809843975263,0.1185791232060001,False
0.7600000000000001,2.387610416728243,-1,36,1.6574488652655874,0.18425049975885535,0.09006546536556358,0.09418503439329177,False
0.7600000000000001,2.387610416728243,-1,37,1.692362209392664,0.12222229248398864,0.059602996276013585,0.06261929620797506,False
0.7600000000000001,2.387610416728243,-1,38,1.7174788958778384,0.0610763229689574,0.029738298050258415,0.031338024918698984,False
0.7600000000000001,2.387610416728243,-1,39,1.7326206239017417,0.01637669421332858,0.007966908308856692,0.00840978590447189,False
0.765,2.403318379996192,-1,0,-1.7181023044397883,0.016349356085529114,0.008395809338385445,0.007953546747143669,False
0.765,2.403318379996192,-1,1,-1.7031234643103728,0.060972582121422106,0.031285186558307206,0.0296873955631149,False
0.765,2.403318379996192,-1,2,-1.678278178904692,0.12200947727410466,0.06251156959097533,0.059497907683129334,False
0.765,2.403318379996192,-1,3,-1.643744669497628,0.18392142952391424,0.09401987421438447,0.08990155530952977,False
0.765,2.403318379996192,-1,4,-1.5997706622837369,0.2323055806993394,0.11836981680430246,0.11393576389503694,False
0.765,2.403318379996192,-1,5,-1.5466718948763554,0.25813697691687776,0.1309529505471344,0.12718402636974332,False
0.765,2.403318379996192,-1,6,-1.4848306523085282,0.2600394370917041,0.13118078751758802,0.12885864957411602,False
0.765,2.403318379996192,-1,7,-1.4146947659220552,0.24390143699909006,0.12228139651151967,0.12162004048757037,False
0.765,2.403318379996192,-1,8,-1.3367777518109691,0.22009329641679304,0.10983087428318256,0.11026242213361048,False
0.765,2.403318379996192,-1,9,-1.2516611884377213,0.19936819787812038,0.09957950605969768,0.09978869181842272,False
0.765,2.403318379996192,-1,10,-1.1600012191866598,0.1889497531598126,0.09535814982317936,0.09359160333663323,False
0.765,2.403318379996192,-1,11,-1.062542617967198,0.190181121107388,0.09779280196300967,0.09238831914437834,False
0.765,2.403318379996192,-1,12,-0.9601471122254197,0.19849194932661757,0.10424095722223584,0.09425099210438173,True
0.765,2.403318379996192,-1,13,-0.853849949484134,0.20555999379573223,0.1099092376027872,0.09565075619294502,True
0.765,2.403318379996192,-1,14,-0.7449762712171721,0.20271819558234958,0.10968124503073359,0.09303695055161598,True
0.765,2.403318379996192,-1,15,-0.6353949029999385,0.18416025802575053,0.09992931379396888,0.08423094423178165,True
0.765,2.403318379996192,-1,16,-0.5281187226946182,0.1484646405100199,0.07960700624897625,0.06885763426104366,True
0.765,2.403318379996192,-1,17,-0.4288581453621952,0.09757605632637449,0.050389858437170046,0.047186197889204445,True
0.765,2.403318379996192,-1,18,-0.3501211988126718,0.036830663045622866,0.017743843941591193,0.019086819104031674,True
0.765,2.403318379996192,-1,19,-0.12039157477051848,0.7499695981134376,4.1916653344883076e-06,0.7499654064481031,True
0.765,2.403318379996192,-1,20,0.12039157477051848,0.7499695981134344,0.7499654064481,4.191665334488432e-06,True
0.765,2.403318379996192,-1,21,0.3501211988126715,0.036830663045623074,0.019086819104031177,0.0177438439415919,True
0.765,2.403318379996192,-1,22,0.4288581453621948,0.09757605632637441,0.04718619788920489,0.05038985843716952,True
0.765,2.403318379996192,-1,23,0.5281187226946182,0.14846464051001956,0.06885763426104308,0.07960700624897647,True
0.765,2.403318379996192,-1,24,0.6353949029999387,0.18416025802575062,0.08423094423178168,0.09992931379396894,True
0.765,2.403318379996192,-1,25,0.744976271217172,0.20271819558234971,0.09303695055161573,0.109681245030734,True
0.765,2.403318379996192,-1,26,0.853849949484134,0.20555999379573212,0.09565075619294486,0.10990923760278726,True
0.765,2.403318379996192,-1,27,0.9601471122254195,0.1984919493266174,0.09425099210438238,0.10424095722223503,True
0.765,2.403318379996192,-1,28,1.0625426179671977,0.19018112110738739,0.0923883191443787,0.09779280196300869,False
0.765,2.403318379996192,-1,29,1.16000121918666,0.18894975315981177,0.093591603336633,0.09535814982317878,False
0.765,2.403318379996192,-1,30,1.2516611884377216,0.1993681978781206,0.09978869181842366,0.09957950605969695,False
0.765,2.403318379996192,-1,31,1.336777751810969,0.2200932964167937,0.11026242213360976,0.10983087428318394,False
0.765,2.403318379996192,-1,32,1.4146947659220548,0.24390143699908995,0.12162004048756905,0.1222813965115209,False
0.765,2.403318379996192,-1,33,1.484830652308528,0.2600394370917053,0.12885864957411736,0.13118078751758794,False
0.765,2.403318379996192,-1,34,1.5466718948763551,0.25813697691688114,0.12718402636974369,0.13095295054713746,False
0.765,2.403318379996192,-1,35,1.5997706622837364,0.2323055806993411,0.1139357638950391,0.118369816804302,False
0.765,2.403318379996192,-1,36,1.6437446694976279,0.18392142952391288,0.0899015553095284,0.0940198742143845,False
0.765,2.403318379996192,-1,37,1.678278178904692,0.12200947727410222,0.059497907683128216,0.062511569590974,False
0.765,2.403318379996192,-1,38,1.703123464310373,0.06097258212142129,0.02968739556311478,0.031285186558306505,False
0.765,2.403318379996192,-1,39,1.7181023044397885,0.01634935608552935,0.007953546747143287,0.008395809338386065,False
0.77,2.419026343264141,-1,0,-1.703542361383343,0.016321670910465134,0.008381575900757311,0.007940095009707823,False
0.77,2.419026343264141,-1,1,-1.6887298845508931,0.06086745165409724,0.031231351332072825,0.02963610032202441,False
0.77,2.419026343264141,-1,2,-1.664161832599294,0.12179356705415878,0.06240172326660653,0.05939184378755225,False
0.77,2.419026343264141,-1,3,-1.6300164101814616,0.18358705154361896,0.09385127536327545,0.08973577618034351,False
0.77,2.419026343264141,-1,4,-1.5865414103854194,0.23187627410595607,0.11815583429054277,0.11372043981541331,False
0.77,2.419026343264141,-1,5,-1.5340528297905405,0.2576667725431381,0.13072197881111278,0.1269447937320253,False
0.77,2.419026343264141,-1,6,-1.4729335743378844,0.259603474753646,0.1309707041198553,0.12863277063379067,False
0.77,2.419026343264141,-1,7,-1.4036327205454313,0.24357730399407285,0.12212957692299405,0.1214477270710788,False
0.77,2.419026343264141,-1,8,-1.3266660595582354,0.21993524717489388,0.10976117743079786,0.11017406974409603,False
0.77,2.419026343264141,-1,9,-1.2426191082918017,0.1993794104761209,0.09958905032430734,0.09979036015181357,False
0.77,2.419026343264141,-1,10,-1.1521546183241922,0.1890597754985863,0.09540754487994257,0.09365223061864372,False
0.77,2.419026343264141,-1,11,-1.0560282762468107,0.19023562468721844,0.09780333681541725,0.09243228787180119,False
0.77,2.419026343264141,-1,12,-0.9551197534191751,0.19825945689906704,0.10410097226832091,0.09415848463074614,True
0.77,2.419026343264141,-1,13,-0.8504939457240225,0.2047560226553593,0.10948997227223974,0.09526605038311955,True
0.77,2.419026343264141,-1,14,-0.7435255061944087,0.20104358175303502,0.10886111981590586,0.09218246193712916,True
0.77,2.419026343264141,-1,15,-0.6361665885980035,0.18135457126447396,0.09862813887136324,0.08272643239311073,True
0.77,2.419026343264141,-1,16,-0.531566642025388,0.14441762508866246,0.07784832379852352,0.06656930129013894,True
0.77,2.419026343264141,-1,17,-0.43561488329116244,0.0927476754864246,0.04847005237459513,0.04427762311182947,True
0.77,2.419026343264141,-1,18,-0.36069374999112985,0.03359757224983498,0.01659327093703751,0.017004301312797468,True
0.77,2.419026343264141,-1,19,-0.11829362479788337,0.7699198702071677,2.1110247085668735e-06,0.7699177591824591,True
0.77,2.419026343264141,-1,20,0.11829362479788301,0.7699198702071681,0.7699177591824595,2.1110247085668836e-06,True
0.77,2.419026343264141,-1,21,0.36069374999112935,0.03359757224983504,0.01700430131279733,0.01659327093703771,True
0.77,2.419026343264141,-1,22,0.435614883291162,0.09274767548642485,0.04427762311182969,0.04847005237459516,True
0.77,2.419026343264141,-1,23,0.5315666420253875,0.14441762508866285,0.06656930129013901,0.07784832379852386,True
0.77,2.419026343264141,-1,24,0.6361665885980029,0.1813545712644738,0.08272643239311049,0.0986281388713633,True
0.77,2.419026343264141,-1,25,0.7435255061944083,0.2010435817530339,0.09218246193712976,0.10886111981590416,True
0.77,2.419026343264141,-1,26,0.8504939457240224,0.2047560226553587,0.09526605038311958,0.10948997227223912,True
0.77,2.419026343264141,-1,27,0.955119753419175,0.1982594568990679,0.09415848463074576,0.10410097226832214,True
0.77,2.419026343264141,-1,28,1.0560282762468098,0.19023562468721933,0.09243228787180101,0.09780333681541833,False
0.77,2.419026343264141,-1,29,1.1521546183241915,0.18905977549858638,0.09365223061864372,0.09540754487994267,False
0.77,2.419026343264141,-1,30,1.2426191082918012,0.1993794104761213,0.09979036015181482,0.09958905032430648,False
0.77,2.419026343264141,-1,31,1.3266660595582347,0.2199352471748938,0.11017406974409635,0.10976117743079744,False
0.77,2.419026343264141,-1,32,1.4036327205454309,0.2435773039940703,0.12144772707107773,0.12212957692299257,False
0.77,2.419026343264141,-1,33,1.4729335743378846,0.25960347475364276,0.12863277063378858,0.13097070411985415,False
0.77,2.419026343264141,-1,34,1.534052829790541,0.2576667725431375,0.12694479373202547,0.13072197881111208,False
0.77,2.419026343264141,-1,35,1.5865414103854196,0.23187627410595948,0.1137204398154148,0.11815583429054469,False
0.77,2.419026343264141,-1,36,1.6300164101814614,0.18358705154362376,0.08973577618034696,0.0938512753632768,False
0.77,2.419026343264141,-1,37,1.6641618325992933,0.12179356705415925,0.05939184378755053,0.06240172326660872,False
0.77,2.419026343264141,-1,38,1.6887298845508933,0.06086745165409503,0.029636100322022175,0.031231351332072856,False
0.77,2.419026343264141,-1,39,1.7035423613833436,0.01632167091046482,0.00794009500970974,0.008381575900755082,False
0.775,2.4347343065320897,-1,0,-1.6889417783706913,0.016293638145379923,0.008367081885874424,0.007926556259505496,False
0.775,2.4347343065320897,-1,1,-1.6742992390905693,0.06076092571283699,0.031176503605661918,0.02958442210717507,False
0.775,2.4347343065320897,-1,2,-1.6500144182994743,0.12157453729868693,0.062289719971297355,0.05928481732738958,False
0.775,2.4347343065320897,-1,3,-1.6162655677395463,0.18324730191186334,0.0936791694198352,0.08956813249202812,False
0.775,2.4347343065320897,-1,4,-1.5733006424930018,0.23143917852066498,0.11793707068382622,0.11350210783683877,False
0.775,2.4347343065320897,-1,5,-1.5214360312974031,0.25718679458779303,0.13048537647792458,0.12670141810986849,False
0.775,2.4347343065320897,-1,6,-1.4610554421374926,0.25915693081768587,0.13075490736926923,0.12840202344841664,False
0.775,2.4347343065320897,-1,7,-1.392609439873338,0.24324365862379332,0.12197295940533957,0.12127069921845374,False
0.775,2.4347343065320897,-1,8,-1.316616415657709,0.21977106238176966,0.10968861349564481,0.11008244888612485,False
0.775,2.4347343065320897,-1,9,-1.2336662586799843,0.19939016027909565,0.09959841846088571,0.09979174181820993,False
0.775,2.4347343065320897,-1,10,-1.1444289068013702,0.18917683069005242,0.09545971322300688,0.09371711746704556,False
0.775,2.4347343065320897,-1,11,-1.0496717227424324,0.1903057579064955,0.09781924185601049,0.09248651605048501,False
0.775,2.4347343065320897,-1,12,-0.9502933006336005,0.1980518495109571,0.10396814955064271,0.09408369996031442,True
0.775,2.4347343065320897,-1,13,-0.8473893317186657,0.20398772794869435,0.10907901616582098,0.09490871178287338,True
0.775,2.4347343065320897,-1,14,-0.7423849303465812,0.19942136275101957,0.10805140934182425,0.09136995340919532,True
0.775,2.4347343065320897,-1,15,-0.6373147722258066,0.17863704414927334,0.09734521545375865,0.08129182869551468,True
0.775,2.4347343065320897,-1,16,-0.5354563445116995,0.1405468780004892,0.07613251826435743,0.06441435973613177,True
0.775,2.4347343065320897,-1,17,-0.44284057095286616,0.08828651942945892,0.0466482931443711,0.041638226285087815,True
0.775,2.4347343065320897,-1,18,-0.3716229970710753,0.03081614509255765,0.015562346946554648,0.015253798146003,True
0.775,2.4347343065320897,-1,19,-0.11616697419177524,0.7887056962414313,1.0364495021092869e-06,0.7887046597919292,True
0.775,2.4347343065320897,-1,20,0.11616697419177532,0.7887056962414302,0.788704659791928,1.0364495021092843e-06,True
0.775,2.4347343065320897,-1,21,0.3716229970710752,0.030816145092557586,0.01525379814600306,0.015562346946554527,True
0.775,2.4347343065320897,-1,22,0.44284057095286633,0.08828651942945961,0.041638226285087995,0.046648293144371626,True
0.775,2.4347343065320897,-1,23,0.5354563445116991,0.1405468780004899,0.06441435973613205,0.07613251826435785,True
0.775,2.4347343065320897,-1,24,0.6373147722258066,0.17863704414927317,0.08129182869551507,0.09734521545375811,True
0.775,2.4347343065320897,-1,25,0.7423849303465813,0.19942136275101918,0.09136995340919546,0.10805140934182372,True
0.775,2.4347343065320897,-1,26,0.847389331718666,0.2039877279486943,0.0949087117828737,0.1090790161658206,True
0.775,2.4347343065320897,-1,27,0.9502933006336004,0.19805184951095794,0.0940836999603142,0.10396814955064375,True
0.775,2.4347343065320897,-1,28,1.0496717227424321,0.190305757906496,0.09248651605048347,0.09781924185601253,False
0.775,2.4347343065320897,-1,29,1.1444289068013695,0.1891768306900524,0.09371711746704539,0.095459713223007,False
0.775,2.4347343065320897,-1,30,1.233666258679984,0.1993901602790954,0.0997917418182102,0.09959841846088521,False
0.775,2.4347343065320897,-1,31,1.3166164156577087,0.21977106238176908,0.11008244888612491,0.10968861349564418,False
0.775,2.4347343065320897,-1,32,1.3926094398733382,0.24324365862379435,0.12127069921845425,0.1219729594053401,False
0.775,2.4347343065320897,-1,33,1.4610554421374924,0.2591569308176878,0.12840202344841853,0.13075490736926929,False
0.775,2.4347343065320897,-1,34,1.5214360312974031,0.2571867945877915,0.12670141810986504,0.13048537647792646,False
0.775,2.4347343065320897,-1,35,1.5733006424930023,0.2314391785206652,0.11350210783684231,0.1179370706838229,False
0.775,2.4347343065320897,-1,36,1.6162655677395459,0.18324730191186533,0.08956813249202876,0.09367916941983656,False
0.775,2.4347343065320897,-1,37,1.6500144182994736,0.12157453729868517,0.05928481732738859,0.06228971997129658,False
0.775,2.4347343065320897,-1,38,1.6742992390905695,0.06076092571283552,0.029584422107173852,0.03117650360566167,False
0.775,2.4347343065320897,-1,39,1.6889417783706915,0.01629363814538021,0.00792655625950504,0.00836708188587517,False
0.7800000000000001,2.450442269800039,-1,0,-1.6743015441739368,0.016265257695219082,0.008352323656695068,0.007912934038524014,False
0.7800000000000001,2.450442269800039,-1,1,-1.6598326192991846,0.06065299994097888,0.031120627916278037,0.029532372024700836,False
0.7800000000000001,2.450442269800039,-1,2,-1.6358371988318423,0.12135236592059413,0.06217552251249486,0.05917684340809927,False
0.7800000000000001,2.450442269800039,-1,3,-1.6024936459032666,0.18290211928071382,0.09350348753241677,0.08939863174829704,False
0.7800000000000001,2.450442269800039,-1,4,-1.5600501732769099,0.23099417217982393,0.11771341967937252,0.11328075250045143,False
0.7800000000000001,2.450442269800039,-1,5,-1.508823695294653,0.256696852666325,0.1302430031430955,0.12645384952322952,False
0.7800000000000001,2.450442269800039,-1,6,-1.4491989024450436,0.25869956246925335,0.130533238670289,0.12816632379896437,False
0.7800000000000001,2.450442269800039,-1,7,-1.3816280884002066,0.24290025184030117,0.1218113954924808,0.12108885634782038,False
0.7800000000000001,2.450442269800039,-1,8,-1.306632562530229,0.21960056149281393,0.10961308111900246,0.10998748037381148,False
0.7800000000000001,2.450442269800039,-1,9,-1.2248070054460423,0.19940043418189682,0.0996075971927379,0.09979283698915892,False
0.7800000000000001,2.450442269800039,-1,10,-1.1368290891695334,0.18930119920623328,0.09551477470655854,0.09378642449967473,False
0.7800000000000001,2.450442269800039,-1,11,-1.0434785547838883,0.19039227443358206,0.09784083234275341,0.09255144209082865,False
0.7800000000000001,2.450442269800039,-1,12,-0.9456737732521219,0.19787065809044824,0.10384311637433111,0.09402754171611713,True
0.7800000000000001,2.450442269800039,-1,13,-0.8445421185984832,0.20325798566115072,0.10867755364428958,0.09458043201686116,True
0.7800000000000001,2.450442269800039,-1,14,-0.741559562220777,0.19785678514397143,0.10725434201290124,0.09060244313107017,True
0.7800000000000001,2.450442269800039,-1,15,-0.6388412976361273,0.17601667810021204,0.09608459764009471,0.07993208046011734,True
0.7800000000000001,2.450442269800039,-1,16,-0.5397818941961693,0.13686403031128525,0.0744657934280454,0.06239823688323984,True
0.7800000000000001,2.450442269800039,-1,17,-0.45051417367523433,0.08418670704439651,0.04492808361185577,0.03925862343254075,True
0.7800000000000001,2.450442269800039,-1,18,-0.3828776459076932,0.028423629825252886,0.014639974060585929,0.013783655764666957,True
0.7800000000000001,2.450442269800039,-1,19,-0.11401202009239757,0.8063654745155479,4.959289899234786e-07,0.806364978586558,True
0.7800000000000001,2.450442269800039,-1,20,0.11401202009239746,0.8063654745155489,0.806364978586559,4.959289899234817e-07,True
0.7800000000000001,2.450442269800039,-1,21,0.3828776459076934,0.028423629825253025,0.013783655764667061,0.014639974060585963,True
0.7800000000000001,2.450442269800039,-1,22,0.45051417367523455,0.0841867070443966,0.03925862343254072,0.044928083611855886,True
0.7800000000000001,2.450442269800039,-1,23,0.5397818941961696,0.13686403031128486,0.06239823688324016,0.07446579342804471,True
0.7800000000000001,2.450442269800039,-1,24,0.6388412976361275,0.17601667810021215,0.07993208046011777,0.09608459764009437,True
0.7800000000000001,2.450442269800039,-1,25,0.7415595622207768,0.1978567851439723,0.09060244313106965,0.10725434201290265,True
0.7800000000000001,2.450442269800039,-1,26,0.844542118598483,0.2032579856611506,0.09458043201686075,0.10867755364428987,True
0.7800000000000001,2.450442269800039,-1,27,0.9456737732521227,0.19787065809044857,0.09402754171611694,0.10384311637433163,True
0.7800000000000001,2.450442269800039,-1,28,1.0434785547838885,0.1903922744335828,0.09255144209082977,0.09784083234275304,False
0.7800000000000001,2.450442269800039,-1,29,1.1368290891695334,0.18930119920623353,0.09378642449967407,0.09551477470655946,False
0.7800000000000001,2.450442269800039,-1,30,1.224807005446042,0.1994004341818969,0.09979283698916014,0.09960759719273676,False
0.7800000000000001,2.450442269800039,-1,31,1.3066325625302289,0.21960056149281423,0.10998748037381215,0.10961308111900209,False
0.7800000000000001,2.450442269800039,-1,32,1.3816280884002061,0.2429002518403011,0.12108885634782099,0.1218113954924801,False
0.7800000000000001,2.450442269800039,-1,33,1.4491989024450433,0.25869956246925263,0.12816632379896298,0.13053323867028965,False
0.7800000000000001,2.450442269800039,-1,34,1.508823695294653,0.2566968526663238,0.12645384952322614,0.13024300314309767,False
0.7800000000000001,2.450442269800039,-1,35,1.5600501732769103,0.23099417217982257,0.11328075250045277,0.1177134196793698,False
0.7800000000000001,2.450442269800039,-1,36,1.6024936459032668,0.1829021192807141,0.08939863174829567,0.09350348753241841,False
0.7800000000000001,2.450442269800039,-1,37,1.635837198831842,0.12135236592059306,0.059176843408099894,0.06217552251249316,False
0.7800000000000001,2.450442269800039,-1,38,1.659832619299185,0.06065299994097765,0.029532372024703348,0.0311206279162743,False
0.7800000000000001,2.450442269800039,-1,39,1.6743015441739368,0.01626525769521957,0.007912934038523407,0.008352323656696164,False
0.785,2.466150233067988,-1,0,-1.6596226527486355,0.0162365299715721,0.008337297666478817,0.007899232305093281,False
0.785,2.466150233067988,-1,1,-1.6453311256480625,0.0605436716874214,0.031063709047945393,0.029479962639476005,False
0.785,2.466150233067988,-1,2,-1.6216314525200763,0.1211270336512893,0.06205909390275656,0.05906793974853274,False
0.785,2.466150233067988,-1,3,-1.5887021725438752,0.18255144536708048,0.09332416059005627,0.08922728477702421,False
0.785,2.466150233067988,-1,4,-1.5467918520527089,0.23054113545780358,0.11748477382910036,0.11305636162870324,False
0.785,2.466150233067988,-1,5,-1.4962180640748837,0.256196756826648,0.12999471625183467,0.12620204057481335,False
0.785,2.466150233067988,-1,6,-1.437366660406858,0.25823112576408425,0.13030553662336453,0.12792558914071972,False
0.785,2.466150233067988,-1,7,-1.3706918997514195,0.2425468329819614,0.12164473402658411,0.12090209895537728,False
0.785,2.466150233067988,-1,8,-1.2967183186749687,0.2194235632865295,0.10953447725277005,0.10988908603375946,False
0.785,2.466150233067988,-1,9,-1.2160457896781953,0.19941022013527743,0.09961657326550045,0.09979364686977696,False
0.785,2.466150233067988,-1,10,-1.129360230069582,0.18943316350480047,0.09557285146204587,0.09386031204275459,False
0.785,2.466150233067988,-1,11,-1.0374543895350579,0.19049592735812715,0.0978684290103118,0.09262749834781536,False
0.785,2.466150233067988,-1,12,-0.9412671273772921,0.19771740068255678,0.10372651067620896,0.09399089000634783,True
0.785,2.466150233067988,-1,13,-0.8419580999411701,0.20256961443888544,0.10828678517882981,0.09428282926005563,True
0.785,2.466150233067988,-1,14,-0.7410539385642271,0.19635487378690653,0.10647214755550044,0.0898827262314061,True
0.785,2.466150233067988,-1,15,-0.6407471343612512,0.1735016525063603,0.09485020645504073,0.07865144605131956,True
0.785,2.466150233067988,-1,16,-0.5445361618975717,0.13337801853184494,0.07285364920560189,0.06052436932624307,True
0.785,2.466150233067988,-1,17,-0.4586144074618301,0.08043744539881889,0.043311120212068815,0.037126325186750075,True
0.785,2.466150233067988,-1,18,-0.39442955885437686,0.02636513817881732,0.013815526842594345,0.012549611336222975,True
0.785,2.466150233067988,-1,19,-0.11182922815159535,0.8229384504832166,2.3116471670946296e-07,0.8229382193184999,True
0.785,2.466150233067988,-1,20,0.1118292281515959,0.8229384504832155,0.8229382193184988,2.3116471670946386e-07,True
0.785,2.466150233067988,-1,21,0.3944295588543769,0.02636513817881732,0.012549611336222944,0.013815526842594373,True
0.785,2.466150233067988,-1,22,0.4586144074618299,0.08043744539881847,0.03712632518675016,0.04331112021206832,True
0.785,2.466150233067988,-1,23,0.5445361618975719,0.13337801853184444,0.06052436932624357,0.07285364920560086,True
0.785,2.466150233067988,-1,24,0.6407471343612511,0.17350165250636052,0.07865144605131957,0.09485020645504094,True
0.785,2.466150233067988,-1,25,0.741053938564227,0.19635487378690636,0.08988272623140611,0.10647214755550023,True
0.785,2.466150233067988,-1,26,0.8419580999411703,0.20256961443888508,0.09428282926005518,0.10828678517882989,True
0.785,2.466150233067988,-1,27,0.9412671273772928,0.1977174006825574,0.09399089000634804,0.10372651067620933,True
0.785,2.466150233067988,-1,28,1.037454389535058,0.19049592735812804,0.09262749834781563,0.09786842901031241,False
0.785,2.466150233067988,-1,29,1.129360230069582,0.18943316350480033,0.09386031204275506,0.09557285146204525,False
0.785,2.466150233067988,-1,30,1.216045789678195,0.19941022013527676,0.0997936468697782,0.09961657326549858,False
0.785,2.466150233067988,-1,31,1.296718318674969,0.21942356328652818,0.10988908603375698,0.1095344772527712,False
0.785,2.466150233067988,-1,32,1.37069189975142,0.24254683298196117,0.12090209895537442,0.12164473402658675,False
0.785,2.466150233067988,-1,33,1.437366660406858,0.2582311257640852,0.12792558914072433,0.13030553662336086,False
0.785,2.466150233067988,-1,34,1.4962180640748837,0.2561967568266471,0.12620204057481255,0.12999471625183456,False
0.785,2.466150233067988,-1,35,1.5467918520527093,0.2305411354578037,0.11305636162870175,0.11748477382910193,False
0.785,2.466150233067988,-1,36,1.588702172543875,0.1825514453670825,0.08922728477702377,0.09332416059005874,False
0.785,2.466150233067988,-1,37,1.6216314525200761,0.12112703365128956,0.059067939748532625,0.062059093902756934,False
0.785,2.466150233067988,-1,38,1.645331125648062,0.06054367168742152,0.029479962639476824,0.0310637090479447,False
0.785,2.466150233067988,-1,39,1.6596226527486344,0.016236529971572336,0.00789923230509373,0.008337297666478607,False
0.79,2.4818581963359367,-1,0,-1.6449061032893773,0.016207455959317597,0.008322000483844388,0.007885455475473209,False
0.79,2.4818581963359367,-1,1,-1.6307958679484897,0.060432940242046165,0.031005732118967694,0.02942720812307847,False
0.79,2.4818581963359367,-1,2,-1.6073984737076343,0.12089852447132404,0.06194039751636912,0.05895812695495491,False
0.79,2.4818581963359367,-1,3,-1.5748927005471918,0.18219522552799672,0.0931411194253809,0.0890541061026158,False
0.79,2.4818581963359367,-1,4,-1.5335275640216406,0.23007995150107904,0.11725102475738097,0.11282892674369807,False
0.79,2.4818581963359367,-1,5,-1.4836214278641542,0.25568631817853305,0.1297403713073046,0.12594594687122845,False
0.79,2.4818581963359367,-1,6,-1.4255614812258686,0.25775137624310984,0.13007163722922424,0.12767973901388557,False
0.79,2.4818581963359367,-1,7,-1.3598041780756438,0.24218315038689026,0.12147282137002435,0.12071032901686592,False
0.79,2.4818581963359367,-1,8,-1.2868775791874734,0.2192398864077505,0.10945269735739259,0.10978718905035792,False
