flux_over_h_over_e,angular_level,right_down_energy_over_half_gap,left_up_energy_over_half_gap
0.64,-5,-1.3697343969651499,1.3697343969651499
0.64,-4,-1.0555751316061706,1.0555751316061706
0.64,-3,-0.7414158662471911,0.7414158662471911
0.64,-2,-0.4272566008882118,0.4272566008882118
0.64,-1,-0.11309733552923255,0.11309733552923255
0.64,0,0.20106192982974677,-0.20106192982974677
0.64,1,0.5152211951887261,-0.5152211951887261
0.64,2,0.8293804605477054,-0.8293804605477054
0.64,3,1.1435397259066846,-1.1435397259066846
0.64,4,1.457698991265664,-1.457698991265664
0.64,5,1.7718582566246432,-1.7718582566246432
0.64,6,2.0860175219836226,-2.0860175219836226
0.64,7,2.400176787342602,-2.400176787342602
0.64,8,2.7143360527015816,-2.7143360527015816
0.65,-8,-2.3090706003884978,2.3090706003884978
0.65,-7,-1.9949113350295185,1.9949113350295185
0.65,-6,-1.6807520696705391,1.6807520696705391
0.65,-5,-1.3665928043115598,1.3665928043115598
0.65,-4,-1.0524335389525807,1.0524335389525807
0.65,-3,-0.7382742735936014,0.7382742735936014
0.65,-2,-0.4241150082346221,0.4241150082346221
0.65,-1,-0.10995574287564275,0.10995574287564275
0.65,0,0.20420352248333656,-0.20420352248333656
0.65,1,0.5183627878423158,-0.5183627878423158
0.65,2,0.8325220532012951,-0.8325220532012951
0.65,3,1.1466813185602744,-1.1466813185602744
0.65,4,1.460840583919254,-1.460840583919254
0.65,5,1.7749998492782333,-1.7749998492782333
0.65,6,2.0891591146372126,-2.0891591146372126
0.65,7,2.403318379996192,-2.403318379996192
0.65,8,2.7174776453551712,-2.7174776453551712
0.66,-8,-2.305929007734908,2.305929007734908
0.66,-7,-1.9917697423759289,1.9917697423759289
0.66,-6,-1.6776104770169495,1.6776104770169495
0.66,-5,-1.3634512116579702,1.3634512116579702
0.66,-4,-1.049291946298991,1.049291946298991
0.66,-3,-0.7351326809400115,0.7351326809400115
0.66,-2,-0.42097341558103224,0.42097341558103224
0.66,-1,-0.10681415022205296,0.10681415022205296
0.66,0,0.20734511513692636,-0.20734511513692636
0.66,1,0.5215043804959058,-0.5215043804959058
0.66,2,0.8356636458548851,-0.8356636458548851
0.66,3,1.1498229112138643,-1.1498229112138643
0.66,4,1.4639821765728436,-1.4639821765728436
0.66,5,1.7781414419318229,-1.7781414419318229
0.66,6,2.092300707290802,-2.092300707290802
0.66,7,2.4064599726497815,-2.4064599726497815
0.66,8,2.720619238008761,-2.720619238008761
0.67,-8,-2.3027874150813186,2.3027874150813186
0.67,-7,-1.988628149722339,1.988628149722339
0.67,-6,-1.6744688843633597,1.6744688843633597
0.67,-5,-1.3603096190043804,1.3603096190043804
0.67,-4,-1.046150353645401,1.046150353645401
0.67,-3,-0.7319910882864218,0.7319910882864218
0.67,-2,-0.41783182292744253,0.41783182292744253
0.67,-1,-0.10367255756846316,0.10367255756846316
0.67,0,0.21048670779051615,-0.21048670779051615
0.67,1,0.5246459731494955,-0.5246459731494955
0.67,2,0.8388052385084748,-0.8388052385084748
0.67,3,1.152964503867454,-1.152964503867454
0.67,4,1.4671237692264334,-1.4671237692264334
0.67,5,1.7812830345854127,-1.7812830345854127
0.67,6,2.095442299944392,-2.095442299944392
0.67,7,2.409601565303371,-2.409601565303371
0.67,8,2.7237608306623504,-2.7237608306623504
0.68,-8,-2.2996458224277285,2.2996458224277285
0.68,-7,-1.9854865570687494,1.9854865570687494
0.68,-6,-1.6713272917097701,1.6713272917097701
0.68,-5,-1.3571680263507908,1.3571680263507908
0.68,-4,-1.0430087609918113,1.0430087609918113
0.68,-3,-0.728849495632832,0.728849495632832
0.68,-2,-0.41469023027385266,0.41469023027385266
0.68,-1,-0.10053096491487336,0.10053096491487336
0.68,0,0.21362830044410594,-0.21362830044410594
0.68,1,0.5277875658030853,-0.5277875658030853
0.68,2,0.8419468311620646,-0.8419468311620646
0.68,3,1.156106096521044,-1.156106096521044
0.68,4,1.470265361880023,-1.470265361880023
0.68,5,1.7844246272390023,-1.7844246272390023
0.68,6,2.098583892597982,-2.098583892597982
0.68,7,2.412743157956961,-2.412743157956961
0.68,8,2.7269024233159405,-2.7269024233159405
0.6900000000000001,-8,-2.2965042297741385,2.2965042297741385
0.6900000000000001,-7,-1.9823449644151594,1.9823449644151594
0.6900000000000001,-6,-1.66818569905618,1.66818569905618
0.6900000000000001,-5,-1.3540264336972008,1.3540264336972008
0.6900000000000001,-4,-1.0398671683382215,1.0398671683382215
0.6900000000000001,-3,-0.7257079029792423,0.7257079029792423
0.6900000000000001,-2,-0.4115486376202629,0.4115486376202629
0.6900000000000001,-1,-0.09738937226128357,0.09738937226128357
0.6900000000000001,0,0.21676989309769573,-0.21676989309769573
0.6900000000000001,1,0.530929158456675,-0.530929158456675
0.6900000000000001,2,0.8450884238156543,-0.8450884238156543
0.6900000000000001,3,1.1592476891746337,-1.1592476891746337
0.6900000000000001,4,1.473406954533613,-1.473406954533613
0.6900000000000001,5,1.7875662198925923,-1.7875662198925923
0.6900000000000001,6,2.101725485251572,-2.101725485251572
0.6900000000000001,7,2.415884750610551,-2.415884750610551
0.6900000000000001,8,2.73004401596953,-2.73004401596953
0.7000000000000001,-8,-2.293362637120549,2.293362637120549
0.7000000000000001,-7,-1.9792033717615696,1.9792033717615696
0.7000000000000001,-6,-1.6650441064025903,1.6650441064025903
0.7000000000000001,-5,-1.350884841043611,1.350884841043611
0.7000000000000001,-4,-1.0367255756846316,1.0367255756846316
0.7000000000000001,-3,-0.7225663103256523,0.7225663103256523
0.7000000000000001,-2,-0.40840704496667307,0.40840704496667307
0.7000000000000001,-1,-0.09424777960769377,0.09424777960769377
0.7000000000000001,0,0.21991148575128555,-0.21991148575128555
0.7000000000000001,1,0.5340707511102649,-0.5340707511102649
0.7000000000000001,2,0.8482300164692442,-0.8482300164692442
0.7000000000000001,3,1.1623892818282235,-1.1623892818282235
0.7000000000000001,4,1.4765485471872029,-1.4765485471872029
0.7000000000000001,5,1.7907078125461822,-1.7907078125461822
0.7000000000000001,6,2.1048670779051615,-2.1048670779051615
0.7000000000000001,7,2.419026343264141,-2.419026343264141
0.7000000000000001,8,2.7331856086231197,-2.7331856086231197
0.71,-8,-2.2902210444669593,2.2902210444669593
0.71,-7,-1.97606177910798,1.97606177910798
0.71,-6,-1.6619025137490007,1.6619025137490007
0.71,-5,-1.3477432483900214,1.3477432483900214
0.71,-4,-1.033583983031042,1.033583983031042
0.71,-3,-0.7194247176720626,0.7194247176720626
0.71,-2,-0.4052654523130833,0.4052654523130833
0.71,-1,-0.09110618695410401,0.09110618695410401
0.71,0,0.2230530784048753,-0.2230530784048753
0.71,1,0.5372123437638546,-0.5372123437638546
0.71,2,0.8513716091228339,-0.8513716091228339
0.71,3,1.1655308744818131,-1.1655308744818131
0.71,4,1.4796901398407925,-1.4796901398407925
0.71,5,1.7938494051997718,-1.7938494051997718
0.71,6,2.108008670558751,-2.108008670558751
0.71,7,2.4221679359177304,-2.4221679359177304
0.71,8,2.73632720127671,-2.73632720127671
0.72,-8,-2.2870794518133692,2.2870794518133692
0.72,-7,-1.9729201864543902,1.9729201864543902
0.72,-6,-1.6587609210954108,1.6587609210954108
0.72,-5,-1.3446016557364315,1.3446016557364315
0.72,-4,-1.0304423903774522,1.0304423903774522
0.72,-3,-0.7162831250184729,0.7162831250184729
0.72,-2,-0.40212385965949354,0.40212385965949354
0.72,-1,-0.08796459430051422,0.08796459430051422
0.72,0,0.2261946710584651,-0.2261946710584651
0.72,1,0.5403539364174444,-0.5403539364174444
0.72,2,0.8545132017764236,-0.8545132017764236
0.72,3,1.168672467135403,-1.168672467135403
0.72,4,1.4828317324943823,-1.4828317324943823
0.72,5,1.7969909978533616,-1.7969909978533616
0.72,6,2.111150263212341,-2.111150263212341
0.72,7,2.4253095285713204,-2.4253095285713204
0.72,8,2.7394687939302997,-2.7394687939302997
0.73,-8,-2.2839378591597796,2.2839378591597796
0.73,-7,-1.9697785938008001,1.9697785938008001
0.73,-6,-1.6556193284418208,1.6556193284418208
0.73,-5,-1.3414600630828415,1.3414600630828415
0.73,-4,-1.0273007977238624,1.0273007977238624
0.73,-3,-0.7131415323648831,0.7131415323648831
0.73,-2,-0.3989822670059037,0.3989822670059037
0.73,-1,-0.08482300164692443,0.08482300164692443
0.73,0,0.2293362637120549,-0.2293362637120549
0.73,1,0.5434955290710342,-0.5434955290710342
0.73,2,0.8576547944300135,-0.8576547944300135
0.73,3,1.1718140597889928,-1.1718140597889928
0.73,4,1.4859733251479723,-1.4859733251479723
0.73,5,1.8001325905069516,-1.8001325905069516
0.73,6,2.1142918558659307,-2.1142918558659307
0.73,7,2.42845112122491,-2.42845112122491
0.73,8,2.7426103865838893,-2.7426103865838893
0.74,-8,-2.2807962665061896,2.2807962665061896
0.74,-7,-1.9666370011472105,1.9666370011472105
0.74,-6,-1.6524777357882312,1.6524777357882312
0.74,-5,-1.338318470429252,1.338318470429252
0.74,-4,-1.0241592050702726,1.0241592050702726
0.74,-3,-0.7099999397112932,0.7099999397112932
0.74,-2,-0.39584067435231396,0.39584067435231396
0.74,-1,-0.08168140899333462,0.08168140899333462
0.74,0,0.2324778563656447,-0.2324778563656447
0.74,1,0.546637121724624,-0.546637121724624
0.74,2,0.8607963870836034,-0.8607963870836034
0.74,3,1.1749556524425826,-1.1749556524425826
0.74,4,1.489114917801562,-1.489114917801562
0.74,5,1.8032741831605412,-1.8032741831605412
0.74,6,2.1174334485195208,-2.1174334485195208
0.74,7,2.4315927138785,-2.4315927138785
0.74,8,2.7457519792374794,-2.7457519792374794
0.75,-8,-2.2776546738526,2.2776546738526
0.75,-7,-1.9634954084936207,1.9634954084936207
0.75,-6,-1.6493361431346414,1.6493361431346414
0.75,-5,-1.335176877775662,1.335176877775662
0.75,-4,-1.0210176124166828,1.0210176124166828
0.75,-3,-0.7068583470577035,0.7068583470577035
0.75,-2,-0.39269908169872414,0.39269908169872414
0.75,-1,-0.07853981633974483,0.07853981633974483
0.75,0,0.23561944901923448,-0.23561944901923448
0.75,1,0.5497787143782138,-0.5497787143782138
0.75,2,0.8639379797371931,-0.8639379797371931
0.75,3,1.1780972450961724,-1.1780972450961724
0.75,4,1.4922565104551517,-1.4922565104551517
0.75,5,1.806415775814131,-1.806415775814131
0.75,6,2.1205750411731104,-2.1205750411731104
0.75,7,2.4347343065320897,-2.4347343065320897
0.75,8,2.748893571891069,-2.748893571891069
0.76,-8,-2.2745130811990104,2.2745130811990104
0.76,-7,-1.9603538158400309,1.9603538158400309
0.76,-6,-1.6461945504810516,1.6461945504810516
0.76,-5,-1.3320352851220723,1.3320352851220723
0.76,-4,-1.017876019763093,1.017876019763093
0.76,-3,-0.7037167544041137,0.7037167544041137
0.76,-2,-0.3895574890451343,0.3895574890451343
0.76,-1,-0.07539822368615504,0.07539822368615504
0.76,0,0.23876104167282428,-0.23876104167282428
0.76,1,0.5529203070318036,-0.5529203070318036
0.76,2,0.8670795723907828,-0.8670795723907828
0.76,3,1.1812388377497622,-1.1812388377497622
0.76,4,1.4953981031087415,-1.4953981031087415
0.76,5,1.8095573684677209,-1.8095573684677209
0.76,6,2.1237166338267,-2.1237166338267
0.76,7,2.4378758991856793,-2.4378758991856793
0.76,8,2.7520351645446586,-2.7520351645446586
0.77,-8,-2.2713714885454204,2.2713714885454204
0.77,-7,-1.9572122231864413,1.9572122231864413
0.77,-6,-1.643052957827462,1.643052957827462
0.77,-5,-1.3288936924684827,1.3288936924684827
0.77,-4,-1.0147344271095031,1.0147344271095031
0.77,-3,-0.7005751617505238,0.7005751617505238
0.77,-2,-0.38641589639154456,0.38641589639154456
0.77,-1,-0.07225663103256523,0.07225663103256523
0.77,0,0.24190263432641407,-0.24190263432641407
0.77,1,0.5560618996853934,-0.5560618996853934
0.77,2,0.8702211650443727,-0.8702211650443727
0.77,3,1.184380430403352,-1.184380430403352
0.77,4,1.4985396957623311,-1.4985396957623311
0.77,5,1.8126989611213105,-1.8126989611213105
0.77,6,2.12685822648029,-2.12685822648029
0.77,7,2.4410174918392693,-2.4410174918392693
0.77,8,2.7551767571982486,-2.7551767571982486
0.78,-8,-2.2682298958918308,2.2682298958918308
0.78,-7,-1.9540706305328512,1.9540706305328512
0.78,-6,-1.639911365173872,1.639911365173872
0.78,-5,-1.3257520998148926,1.3257520998148926
0.78,-4,-1.0115928344559133,1.0115928344559133
0.78,-3,-0.697433569096934,0.697433569096934
0.78,-2,-0.38327430373795474,0.38327430373795474
0.78,-1,-0.06911503837897544,0.06911503837897544
0.78,0,0.24504422698000386,-0.24504422698000386
0.78,1,0.5592034923389831,-0.5592034923389831
0.78,2,0.8733627576979626,-0.8733627576979626
0.78,3,1.1875220230569419,-1.1875220230569419
0.78,4,1.5016812884159212,-1.5016812884159212
0.78,5,1.8158405537749005,-1.8158405537749005
0.78,6,2.1299998191338796,-2.1299998191338796
0.78,7,2.444159084492859,-2.444159084492859
0.78,8,2.758318349851838,-2.758318349851838
0.79,-8,-2.2650883032382407,2.2650883032382407
0.79,-7,-1.9509290378792614,1.9509290378792614
0.79,-6,-1.636769772520282,1.636769772520282
0.79,-5,-1.3226105071613028,1.3226105071613028
0.79,-4,-1.0084512418023235,1.0084512418023235
0.79,-3,-0.6942919764433443,0.6942919764433443
0.79,-2,-0.38013271108436497,0.38013271108436497
0.79,-1,-0.06597344572538565,0.06597344572538565
0.79,0,0.24818581963359368,-0.24818581963359368
0.79,1,0.562345084992573,-0.562345084992573
0.79,2,0.8765043503515523,-0.8765043503515523
0.79,3,1.1906636157105317,-1.1906636157105317
0.79,4,1.504822881069511,-1.504822881069511
0.79,5,1.8189821464284903,-1.8189821464284903
0.79,6,2.1331414117874696,-2.1331414117874696
0.79,7,2.447300677146449,-2.447300677146449
0.79,8,2.761459942505428,-2.761459942505428
0.8,-8,-2.261946710584651,2.261946710584651
0.8,-7,-1.9477874452256718,1.9477874452256718
0.8,-6,-1.6336281798666925,1.6336281798666925
0.8,-5,-1.3194689145077132,1.3194689145077132
0.8,-4,-1.0053096491487339,1.0053096491487339
0.8,-3,-0.6911503837897546,0.6911503837897546
0.8,-2,-0.37699111843077515,0.37699111843077515
0.8,-1,-0.06283185307179585,0.06283185307179585
0.8,0,0.25132741228718347,-0.25132741228718347
0.8,1,0.5654866776461628,-0.5654866776461628
0.8,2,0.879645943005142,-0.879645943005142
0.8,3,1.1938052083641213,-1.1938052083641213
0.8,4,1.5079644737231006,-1.5079644737231006
0.8,5,1.82212373908208,-1.82212373908208
0.8,6,2.1362830044410592,-2.1362830044410592
0.8,7,2.4504422698000385,-2.4504422698000385
0.8,8,2.7646015351590183,-2.7646015351590183
0.81,-8,-2.258805117931061,2.258805117931061
0.81,-7,-1.9446458525720818,1.9446458525720818
0.81,-6,-1.6304865872131025,1.6304865872131025
0.81,-5,-1.3163273218541232,1.3163273218541232
0.81,-4,-1.002168056495144,1.002168056495144
0.81,-3,-0.6880087911361646,0.6880087911361646
0.81,-2,-0.3738495257771854,0.3738495257771854
0.81,-1,-0.059690260418206055,0.059690260418206055
0.81,0,0.25446900494077324,-0.25446900494077324
0.81,1,0.5686282702997526,-0.5686282702997526
0.81,2,0.8827875356587319,-0.8827875356587319
0.81,3,1.1969468010177111,-1.1969468010177111
0.81,4,1.5111060663766906,-1.5111060663766906
0.81,5,1.82526533173567,-1.82526533173567
0.81,6,2.1394245970946493,-2.1394245970946493
0.81,7,2.4535838624536286,-2.4535838624536286
0.81,8,2.767743127812608,-2.767743127812608
0.8200000000000001,-8,-2.2556635252774715,2.2556635252774715
0.8200000000000001,-7,-1.941504259918492,1.941504259918492
0.8200000000000001,-6,-1.6273449945595126,1.6273449945595126
0.8200000000000001,-5,-1.3131857292005333,1.3131857292005333
0.8200000000000001,-4,-0.9990264638415541,0.9990264638415541
0.8200000000000001,-3,-0.6848671984825748,0.6848671984825748
0.8200000000000001,-2,-0.37070793312359557,0.37070793312359557
0.8200000000000001,-1,-0.056548667764616256,0.056548667764616256
0.8200000000000001,0,0.25761059759436306,-0.25761059759436306
0.8200000000000001,1,0.5717698629533423,-0.5717698629533423
0.8200000000000001,2,0.8859291283123217,-0.8859291283123217
0.8200000000000001,3,1.2000883936713012,-1.2000883936713012
0.8200000000000001,4,1.5142476590302805,-1.5142476590302805
0.8200000000000001,5,1.8284069243892598,-1.8284069243892598
0.8200000000000001,6,2.142566189748239,-2.142566189748239
0.8200000000000001,7,2.456725455107218,-2.456725455107218
0.8200000000000001,8,2.7708847204661975,-2.7708847204661975
0.8300000000000001,-8,-2.2525219326238815,2.2525219326238815
0.8300000000000001,-7,-1.9383626672649024,1.9383626672649024
0.8300000000000001,-6,-1.624203401905923,1.624203401905923
0.8300000000000001,-5,-1.3100441365469437,1.3100441365469437
0.8300000000000001,-4,-0.9958848711879644,0.9958848711879644
0.8300000000000001,-3,-0.6817256058289851,0.6817256058289851
0.8300000000000001,-2,-0.36756634047000575,0.36756634047000575
0.8300000000000001,-1,-0.053407075111026464,0.053407075111026464
0.8300000000000001,0,0.2607521902479529,-0.2607521902479529
0.8300000000000001,1,0.5749114556069321,-0.5749114556069321
0.8300000000000001,2,0.8890707209659114,-0.8890707209659114
0.8300000000000001,3,1.2032299863248908,-1.2032299863248908
0.8300000000000001,4,1.51738925168387,-1.51738925168387
0.8300000000000001,5,1.8315485170428494,-1.8315485170428494
0.8300000000000001,6,2.145707782401829,-2.145707782401829
0.8300000000000001,7,2.4598670477608082,-2.4598670477608082
0.8300000000000001,8,2.7740263131197875,-2.7740263131197875
0.84,-8,-2.249380339970292,2.249380339970292
0.84,-7,-1.9352210746113125,1.9352210746113125
0.84,-6,-1.6210618092523332,1.6210618092523332
0.84,-5,-1.306902543893354,1.306902543893354
0.84,-4,-0.9927432785343747,0.9927432785343747
0.84,-3,-0.6785840131753954,0.6785840131753954
0.84,-2,-0.36442474781641604,0.36442474781641604
0.84,-1,-0.0502654824574367,0.0502654824574367
0.84,0,0.26389378290154264,-0.26389378290154264
0.84,1,0.5780530482605218,-0.5780530482605218
0.84,2,0.8922123136195012,-0.8922123136195012
0.84,3,1.2063715789784806,-1.2063715789784806
0.84,4,1.5205308443374599,-1.5205308443374599
0.84,5,1.8346901096964392,-1.8346901096964392
0.84,6,2.1488493750554185,-2.1488493750554185
0.84,7,2.463008640414398,-2.463008640414398
0.84,8,2.777167905773377,-2.777167905773377
0.85,-8,-2.2462387473167023,2.2462387473167023
0.85,-7,-1.932079481957723,1.932079481957723
0.85,-6,-1.6179202165987436,1.6179202165987436
0.85,-5,-1.3037609512397643,1.3037609512397643
0.85,-4,-0.9896016858807848,0.9896016858807848
0.85,-3,-0.6754424205218055,0.6754424205218055
0.85,-2,-0.36128315516282616,0.36128315516282616
0.85,-1,-0.0471238898038469,0.0471238898038469
0.85,0,0.2670353755551324,-0.2670353755551324
0.85,1,0.5811946409141118,-0.5811946409141118
0.85,2,0.8953539062730911,-0.8953539062730911
0.85,3,1.2095131716320704,-1.2095131716320704
0.85,4,1.5236724369910495,-1.5236724369910495
0.85,5,1.8378317023500288,-1.8378317023500288
0.85,6,2.151990967709008,-2.151990967709008
0.85,7,2.4661502330679874,-2.4661502330679874
0.85,8,2.7803094984269667,-2.7803094984269667
0.86,-8,-2.243097154663112,2.243097154663112
0.86,-7,-1.928937889304133,1.928937889304133
0.86,-6,-1.6147786239451536,1.6147786239451536
0.86,-5,-1.3006193585861743,1.3006193585861743
0.86,-4,-0.9864600932271951,0.9864600932271951
0.86,-3,-0.6723008278682158,0.6723008278682158
0.86,-2,-0.35814156250923646,0.35814156250923646
0.86,-1,-0.04398229715025711,0.04398229715025711
0.86,0,0.2701769682087222,-0.2701769682087222
0.86,1,0.5843362335677015,-0.5843362335677015
0.86,2,0.8984954989266808,-0.8984954989266808
0.86,3,1.2126547642856602,-1.2126547642856602
0.86,4,1.5268140296446395,-1.5268140296446395
0.86,5,1.8409732950036188,-1.8409732950036188
0.86,6,2.155132560362598,-2.155132560362598
0.86,7,2.4692918257215775,-2.4692918257215775
0.86,8,2.7834510910805563,-2.7834510910805563
0.87,-8,-2.2399555620095226,2.2399555620095226
0.87,-7,-1.925796296650543,1.925796296650543
0.87,-6,-1.6116370312915638,1.6116370312915638
0.87,-5,-1.2974777659325845,1.2974777659325845
0.87,-4,-0.9833185005736053,0.9833185005736053
0.87,-3,-0.669159235214626,0.669159235214626
0.87,-2,-0.3549999698556466,0.3549999698556466
0.87,-1,-0.04084070449666731,0.04084070449666731
0.87,0,0.273318560862312,-0.273318560862312
0.87,1,0.5874778262212913,-0.5874778262212913
0.87,2,0.9016370915802706,-0.9016370915802706
0.87,3,1.21579635693925,-1.21579635693925
0.87,4,1.5299556222982293,-1.5299556222982293
0.87,5,1.8441148876572087,-1.8441148876572087
0.87,6,2.1582741530161877,-2.1582741530161877
0.87,7,2.472433418375167,-2.472433418375167
0.87,8,2.7865926837341464,-2.7865926837341464
0.88,-8,-2.2368139693559326,2.2368139693559326
0.88,-7,-1.9226547039969535,1.9226547039969535
0.88,-6,-1.6084954386379742,1.6084954386379742
0.88,-5,-1.2943361732789949,1.2943361732789949
0.88,-4,-0.9801769079200154,0.9801769079200154
0.88,-3,-0.6660176425610361,0.6660176425610361
0.88,-2,-0.35185837720205687,0.35185837720205687
0.88,-1,-0.03769911184307752,0.03769911184307752
0.88,0,0.2764601535159018,-0.2764601535159018
0.88,1,0.5906194188748811,-0.5906194188748811
0.88,2,0.9047786842338604,-0.9047786842338604
0.88,3,1.2189379495928396,-1.2189379495928396
0.88,4,1.533097214951819,-1.533097214951819
0.88,5,1.8472564803107983,-1.8472564803107983
0.88,6,2.161415745669778,-2.161415745669778
0.88,7,2.475575011028757,-2.475575011028757
0.88,8,2.7897342763877364,-2.7897342763877364
0.89,-8,-2.233672376702343,2.233672376702343
0.89,-7,-1.9195131113433637,1.9195131113433637
0.89,-6,-1.6053538459843844,1.6053538459843844
0.89,-5,-1.291194580625405,1.291194580625405
0.89,-4,-0.9770353152664256,0.9770353152664256
0.89,-3,-0.6628760499074463,0.6628760499074463
0.89,-2,-0.348716784548467,0.348716784548467
0.89,-1,-0.03455751918948772,0.03455751918948772
0.89,0,0.27960174616949157,-0.27960174616949157
0.89,1,0.5937610115284709,-0.5937610115284709
0.89,2,0.9079202768874503,-0.9079202768874503
0.89,3,1.2220795422464295,-1.2220795422464295
0.89,4,1.5362388076054088,-1.5362388076054088
0.89,5,1.850398072964388,-1.850398072964388
0.89,6,2.1645573383233674,-2.1645573383233674
0.89,7,2.4787166036823467,-2.4787166036823467
0.89,8,2.7928758690413265,-2.7928758690413265
0.9,-8,-2.230530784048753,2.230530784048753
0.9,-7,-1.9163715186897736,1.9163715186897736
0.9,-6,-1.6022122533307943,1.6022122533307943
0.9,-5,-1.288052987971815,1.288052987971815
0.9,-4,-0.9738937226128359,0.9738937226128359
0.9,-3,-0.6597344572538566,0.6597344572538566
0.9,-2,-0.3455751918948773,0.3455751918948773
0.9,-1,-0.03141592653589793,0.03141592653589793
0.9,0,0.2827433388230814,-0.2827433388230814
0.9,1,0.5969026041820606,-0.5969026041820606
0.9,2,0.91106186954104,-0.91106186954104
0.9,3,1.2252211349000193,-1.2252211349000193
0.9,4,1.5393804002589988,-1.5393804002589988
0.9,5,1.8535396656179781,-1.8535396656179781
0.9,6,2.1676989309769574,-2.1676989309769574
0.9,7,2.4818581963359367,-2.4818581963359367
0.9,8,2.796017461694916,-2.796017461694916
0.91,-8,-2.2273891913951633,2.2273891913951633
0.91,-7,-1.913229926036184,1.913229926036184
0.91,-6,-1.5990706606772047,1.5990706606772047
0.91,-5,-1.2849113953182254,1.2849113953182254
0.91,-4,-0.970752129959246,0.970752129959246
0.91,-3,-0.6565928646002667,0.6565928646002667
0.91,-2,-0.3424335992412874,0.3424335992412874
0.91,-1,-0.028274333882308128,0.028274333882308128
0.91,0,0.28588493147667116,-0.28588493147667116
0.91,1,0.6000441968356506,-0.6000441968356506
0.91,2,0.9142034621946299,-0.9142034621946299
0.91,3,1.228362727553609,-1.228362727553609
0.91,4,1.5425219929125884,-1.5425219929125884
0.91,5,1.8566812582715677,-1.8566812582715677
0.91,6,2.170840523630547,-2.170840523630547
0.91,7,2.4849997889895263,-2.4849997889895263
0.91,8,2.7991590543485056,-2.7991590543485056
0.92,-8,-2.2242475987415737,2.2242475987415737
0.92,-7,-1.9100883333825942,1.9100883333825942
0.92,-6,-1.595929068023615,1.595929068023615
0.92,-5,-1.2817698026646356,1.2817698026646356
0.92,-4,-0.9676105373056563,0.9676105373056563
0.92,-3,-0.653451271946677,0.653451271946677
0.92,-2,-0.3392920065876977,0.3392920065876977
0.92,-1,-0.025132741228718333,0.025132741228718333
0.92,0,0.289026524130261,-0.289026524130261
0.92,1,0.6031857894892403,-0.6031857894892403
0.92,2,0.9173450548482196,-0.9173450548482196
0.92,3,1.231504320207199,-1.231504320207199
0.92,4,1.5456635855661782,-1.5456635855661782
0.92,5,1.8598228509251575,-1.8598228509251575
0.92,6,2.1739821162841366,-2.1739821162841366
0.92,7,2.488141381643116,-2.488141381643116
0.92,8,2.8023006470020952,-2.8023006470020952
0.93,-8,-2.2211060060879837,2.2211060060879837
0.93,-7,-1.9069467407290046,1.9069467407290046
0.93,-6,-1.5927874753700253,1.5927874753700253
0.93,-5,-1.278628210011046,1.278628210011046
0.93,-4,-0.9644689446520665,0.9644689446520665
0.93,-3,-0.6503096792930871,0.6503096792930871
0.93,-2,-0.33615041393410783,0.33615041393410783
0.93,-1,-0.021991148575128537,0.021991148575128537
0.93,0,0.2921681167838508,-0.2921681167838508
0.93,1,0.6063273821428301,-0.6063273821428301
0.93,2,0.9204866475018094,-0.9204866475018094
0.93,3,1.2346459128607887,-1.2346459128607887
0.93,4,1.5488051782197678,-1.5488051782197678
0.93,5,1.8629644435787471,-1.8629644435787471
0.93,6,2.1771237089377267,-2.1771237089377267
0.93,7,2.491282974296706,-2.491282974296706
0.93,8,2.8054422396556853,-2.8054422396556853
0.9400000000000001,-8,-2.2179644134343937,2.2179644134343937
0.9400000000000001,-7,-1.9038051480754146,1.9038051480754146
0.9400000000000001,-6,-1.5896458827164353,1.5896458827164353
0.9400000000000001,-5,-1.275486617357456,1.275486617357456
0.9400000000000001,-4,-0.9613273519984767,0.9613273519984767
0.9400000000000001,-3,-0.6471680866394974,0.6471680866394974
0.9400000000000001,-2,-0.33300882128051806,0.33300882128051806
0.9400000000000001,-1,-0.01884955592153874,0.01884955592153874
0.9400000000000001,0,0.29530970943744056,-0.29530970943744056
0.9400000000000001,1,0.6094689747964198,-0.6094689747964198
0.9400000000000001,2,0.9236282401553991,-0.9236282401553991
0.9400000000000001,3,1.2377875055143785,-1.2377875055143785
0.9400000000000001,4,1.5519467708733579,-1.5519467708733579
0.9400000000000001,5,1.8661060362323372,-1.8661060362323372
0.9400000000000001,6,2.1802653015913167,-2.1802653015913167
0.9400000000000001,7,2.494424566950296,-2.494424566950296
0.9400000000000001,8,2.808583832309275,-2.808583832309275
0.9500000000000001,-8,-2.214822820780804,2.214822820780804
0.9500000000000001,-7,-1.9006635554218247,1.9006635554218247
0.9500000000000001,-6,-1.5865042900628454,1.5865042900628454
0.9500000000000001,-5,-1.2723450247038661,1.2723450247038661
0.9500000000000001,-4,-0.9581857593448868,0.9581857593448868
0.9500000000000001,-3,-0.6440264939859075,0.6440264939859075
0.9500000000000001,-2,-0.32986722862692824,0.32986722862692824
0.9500000000000001,-1,-0.015707963267948946,0.015707963267948946
0.9500000000000001,0,0.2984513020910304,-0.2984513020910304
0.9500000000000001,1,0.6126105674500097,-0.6126105674500097
0.9500000000000001,2,0.9267698328089891,-0.9267698328089891
0.9500000000000001,3,1.2409290981679684,-1.2409290981679684
0.9500000000000001,4,1.5550883635269477,-1.5550883635269477
