N,mass_squared,mode_rank,energy_real,energy_imag,is_real,visible_in_paper_window,solver
1.48,0.0,7,11.1222426207432,-3.2329014780490786,False,True,real_axis_fd
1.48,0.0,8,11.122242620749667,3.2329014780438934,False,True,real_axis_fd
1.48,0.0,9,13.229860625705443,4.249715295663619,False,True,real_axis_fd
1.48,0.0,10,13.229860625715743,-4.249715295636973,False,True,real_axis_fd
1.48,0.0,11,15.267342714485608,-5.244200571981746,False,True,real_axis_fd
1.48,0.0,12,15.267342714697588,5.244200571590018,False,True,real_axis_fd
1.48,0.0,13,17.249775919999657,-6.219350625513501,False,True,real_axis_fd
1.5,0.0,0,1.0869154450267144,1.2435289081673495e-13,True,True,real_axis_fd
1.5,0.0,1,3.195703036278756,1.4094233978521285e-13,True,True,real_axis_fd
1.5,0.0,2,4.421827197650099,-3.665625071462621e-13,True,True,real_axis_fd
1.5,0.0,3,6.655439641362937,0.951412533794607,False,True,real_axis_fd
1.5,0.0,4,6.65543964136373,-0.9514125337942221,False,True,real_axis_fd
1.5,0.0,5,9.090477248042847,-1.9945108717988347,False,True,real_axis_fd
1.5,0.0,6,9.09047724804633,1.9945108718028068,False,True,real_axis_fd
1.5,0.0,7,11.369893466956162,-3.0110217988481645,False,True,real_axis_fd
1.5,0.0,8,11.369893466960637,3.0110217988321915,False,True,real_axis_fd
1.5,0.0,9,13.553701816630628,4.005226034562939,False,True,real_axis_fd
1.5,0.0,10,13.55370181672926,-4.005226034537058,False,True,real_axis_fd
1.5,0.0,11,15.667364495874368,-4.979786622088394,False,True,real_axis_fd
1.5,0.0,12,15.667364496270029,4.9797866225167375,False,True,real_axis_fd
1.5,0.0,13,17.725990098834423,-5.937072099433744,False,True,real_axis_fd
1.52,0.0,0,1.0778755221496574,-1.1418158743922256e-14,True,True,real_axis_fd
1.52,0.0,1,3.1452456801657536,-1.1548107630416435e-13,True,True,real_axis_fd
1.52,0.0,2,4.472696070642364,-3.302200259960739e-14,True,True,real_axis_fd
1.52,0.0,3,6.739169983108178,-0.7750345027533836,False,True,real_axis_fd
1.52,0.0,4,6.739169983108291,0.7750345027534895,False,True,real_axis_fd
1.52,0.0,5,9.257606571011593,1.7924892424434857,False,True,real_axis_fd
1.52,0.0,6,9.257606571011713,-1.7924892424420782,False,True,real_axis_fd
1.52,0.0,7,11.61345619141628,-2.7803663979893836,False,True,real_axis_fd
1.52,0.0,8,11.613456191435446,2.780366397984685,False,True,real_axis_fd
1.52,0.0,9,13.873783443616293,3.7498371955078964,False,True,real_axis_fd
1.52,0.0,10,13.87378344363098,-3.7498371956124665,False,True,real_axis_fd
1.52,0.0,11,16.064122148380843,4.702385347263901,False,True,real_axis_fd
1.52,0.0,12,16.064122148602777,-4.702385347133094,False,True,real_axis_fd
1.52,0.0,13,18.19956852254232,-5.639747435228289,False,True,real_axis_fd
1.54,0.0,0,1.0695666911325867,-3.0125080650134564e-13,True,True,real_axis_fd
1.54,0.0,1,3.104257951261364,-1.2237788432161787e-13,True,True,real_axis_fd
1.54,0.0,2,4.511389830528561,-3.2037914217609396e-13,True,True,real_axis_fd
1.54,0.0,3,6.815614435898006,0.5798169670919296,False,True,real_axis_fd
1.54,0.0,4,6.815614435898715,-0.5798169670924904,False,True,real_axis_fd
1.54,0.0,5,9.420100737816913,1.5839728954402381,False,True,real_axis_fd
1.54,0.0,6,9.42010073781989,-1.583972895441628,False,True,real_axis_fd
1.54,0.0,7,11.852691053717498,-2.5409711202731975,False,True,real_axis_fd
1.54,0.0,8,11.852691053734805,2.540971120261917,False,True,real_axis_fd
1.54,0.0,9,14.189808659697851,3.4835711816752672,False,True,real_axis_fd
1.54,0.0,10,14.189808659789282,-3.48357118182758,False,True,real_axis_fd
1.54,0.0,11,16.45726425213323,4.412003308401783,False,True,real_axis_fd
1.54,0.0,12,16.45726425244763,-4.4120033077975425,False,True,real_axis_fd
1.54,0.0,13,18.670106519553116,5.327362762724604,False,True,real_axis_fd
1.56,0.0,0,1.0619331528148335,7.377822264280081e-13,True,True,real_axis_fd
1.56,0.0,1,3.070479419372607,1.5047984156476787e-13,True,True,real_axis_fd
1.56,0.0,2,4.541387106627969,3.707092565304639e-15,True,True,real_axis_fd
1.56,0.0,3,6.884300958707882,0.3336715746998344,False,True,real_axis_fd
1.56,0.0,4,6.884300958711696,-0.3336715747008967,False,True,real_axis_fd
1.56,0.0,5,9.577377934053741,1.368765050051726,False,True,real_axis_fd
1.56,0.0,6,9.577377934055445,-1.3687650500513455,False,True,real_axis_fd
1.56,0.0,7,12.087358638912367,-2.292868576201626,False,True,real_axis_fd
1.56,0.0,8,12.087358638919145,2.292868576200296,False,True,real_axis_fd
1.56,0.0,9,14.501485385375545,-3.206441892287625,False,True,real_axis_fd
1.56,0.0,10,14.501485385667012,3.2064418920156728,False,True,real_axis_fd
1.56,0.0,11,16.84644419572559,4.108640406638412,False,True,real_axis_fd
1.56,0.0,12,16.84644419711966,-4.10864040735582,False,True,real_axis_fd
1.56,0.0,13,19.137203942033906,4.999899685586403,False,True,real_axis_fd
1.58,0.0,0,1.0549250952949771,1.0425324642203709e-12,True,True,real_axis_fd
1.58,0.0,1,3.042431411604868,-2.790814044585963e-13,True,True,real_axis_fd
1.58,0.0,2,4.565254919630071,-8.288242230555081e-14,True,True,real_axis_fd
1.58,0.0,3,6.670697054098551,-5.618422107635957e-13,True,True,real_axis_fd
1.58,0.0,4,7.219649813182502,7.392593410775817e-13,True,True,real_axis_fd
1.58,0.0,5,9.72851899425185,1.1459433305279805,False,True,real_axis_fd
1.58,0.0,6,9.728518994252054,-1.1459433305191327,False,True,real_axis_fd
1.58,0.0,7,12.317199568128133,-2.0360892863350246,False,True,real_axis_fd
1.58,0.0,8,12.317199568211045,2.0360892863083877,False,True,real_axis_fd
1.58,0.0,9,14.808525915038988,2.918452582660403,False,True,real_axis_fd
1.58,0.0,10,14.808525915186395,-2.9184525830945103,False,True,real_axis_fd
1.58,0.0,11,17.231319653286782,3.792287206571354,False,True,real_axis_fd
1.58,0.0,12,17.231319654756707,-3.7922872054373484,False,True,real_axis_fd
1.58,0.0,13,19.600465351460798,-4.657332170886987,False,True,real_axis_fd
1.6,0.0,0,1.0484978875137116,-9.878527805974785e-14,True,True,real_axis_fd
1.6,0.0,1,3.0190823260935953,-1.0743956251463636e-13,True,True,real_axis_fd
1.6,0.0,2,4.584934431659618,1.7262554906909413e-14,True,True,real_axis_fd
1.6,0.0,3,6.522741503363933,7.072792134213038e-14,True,True,real_axis_fd
1.6,0.0,4,7.474730609780212,-4.1019080963980175e-13,True,True,real_axis_fd
1.6,0.0,5,9.872202179025592,0.9124526358237648,False,True,real_axis_fd
1.6,0.0,6,9.872202179028035,-0.9124526358249399,False,True,real_axis_fd
1.6,0.0,7,12.541873541216727,1.7706363339145115,False,True,real_axis_fd
1.6,0.0,8,12.541873541235738,-1.7706363339266926,False,True,real_axis_fd
1.6,0.0,9,15.110645505798761,-2.619594677375154,False,True,real_axis_fd
1.6,0.0,10,15.11064550584453,2.6195946775318735,False,True,real_axis_fd
1.6,0.0,11,17.611552058482246,-3.462921692842914,False,True,real_axis_fd
1.6,0.0,12,17.61155205873429,3.462921692416221,False,True,real_axis_fd
1.6,0.0,13,20.059498992676843,-4.299623200263507,False,False,real_axis_fd
1.62,0.0,0,1.0426114030203681,-1.4639663358268617e-13,True,True,real_axis_fd
1.62,0.0,1,2.999677926566463,3.9238389830844605e-14,True,True,real_axis_fd
1.62,0.0,2,4.601896257577783,-2.0613809884904808e-13,True,True,real_axis_fd
1.62,0.0,3,6.457521752284068,1.380899849689311e-13,True,True,real_axis_fd
1.62,0.0,4,7.634639067396865,1.9530049317338097e-13,True,True,real_axis_fd
1.62,0.0,5,10.00682886654823,0.6583559510671968,False,True,real_axis_fd
1.62,0.0,6,10.00682886655195,-0.6583559510676718,False,True,real_axis_fd
1.62,0.0,7,12.76081327581836,-1.496327184534142,False,True,real_axis_fd
1.62,0.0,8,12.760813275835027,1.4963271845308228,False,True,real_axis_fd
1.62,0.0,9,15.407553900603908,2.3098482093850605,False,True,real_axis_fd
1.62,0.0,10,15.407553900719131,-2.309848209387103,False,True,real_axis_fd
1.62,0.0,11,17.986806045102384,-3.120505534533521,False,True,real_axis_fd
1.62,0.0,12,17.9868060453879,3.120505535011968,False,True,real_axis_fd
1.62,0.0,13,20.513916331924314,-3.926720912837536,False,False,real_axis_fd
1.64,0.0,0,1.0372294495788026,-6.673198355036495e-14,True,True,real_axis_fd
1.64,0.0,1,2.98364674270512,-5.227565240159957e-14,True,True,real_axis_fd
1.64,0.0,2,4.617245920972355,-7.626360937683578e-14,True,True,real_axis_fd
1.64,0.0,3,6.425522561696905,1.8475908028301525e-13,True,True,real_axis_fd
1.64,0.0,4,7.751955450513661,-7.025671256359358e-13,True,True,real_axis_fd
1.64,0.0,5,10.130961040925975,0.3376281316690643,False,True,real_axis_fd
1.64,0.0,6,10.13096104092907,-0.3376281316669265,False,True,real_axis_fd
1.64,0.0,7,12.972956621246684,-1.2121208287443952,False,True,real_axis_fd
1.64,0.0,8,12.972956621261062,1.2121208287563328,False,True,real_axis_fd
1.64,0.0,9,15.698916772651414,-1.9891731876471002,False,True,real_axis_fd
1.64,0.0,10,15.698916772696798,1.9891731875827412,False,True,real_axis_fd
1.64,0.0,11,18.356748040645236,2.7649805330666135,False,True,real_axis_fd
1.64,0.0,12,18.35674804085129,-2.7649805331031185,False,True,real_axis_fd
1.64,0.0,13,20.963331497586935,-3.5385535420627696,False,False,real_axis_fd
1.66,0.0,0,1.0323192853784908,-2.650693962216499e-14,True,True,real_axis_fd
1.66,0.0,1,2.970543463396938,6.206599990895448e-14,True,True,real_axis_fd
1.66,0.0,2,4.631805314096633,5.09861349123012e-14,True,True,real_axis_fd
1.66,0.0,3,6.41263311631283,1.4992484208977995e-13,True,True,real_axis_fd
1.66,0.0,4,7.844182327344457,-6.548664245394825e-13,True,True,real_axis_fd
1.66,0.0,5,9.881362293353495,3.438825667898593e-12,True,True,real_axis_fd
1.66,0.0,6,10.606676309045177,-3.6785446171017625e-12,True,True,real_axis_fd
1.66,0.0,7,13.17644315920742,-0.9135218450245479,False,True,real_axis_fd
1.66,0.0,8,13.176443159215683,0.9135218450470248,False,True,real_axis_fd
1.66,0.0,9,15.984221187399806,-1.6574069483442768,False,True,real_axis_fd
1.66,0.0,10,15.984221187493644,1.6574069483426999,False,True,real_axis_fd
1.66,0.0,11,18.721037438389793,2.396265893882382,False,True,real_axis_fd
1.66,0.0,12,18.721037438432354,-2.396265893982412,False,True,real_axis_fd
1.66,0.0,13,21.40736039324667,-3.135023441552327,False,False,real_axis_fd
1.68,0.0,0,1.0278512066027874,-1.0526125878482879e-15,True,True,real_axis_fd
1.68,0.0,1,2.960013141443395,-1.6772275829640406e-15,True,True,real_axis_fd
1.68,0.0,2,4.646178206901249,7.255422370340914e-15,True,True,real_axis_fd
1.68,0.0,3,6.412388373152007,-3.7226046066475354e-14,True,True,real_axis_fd
1.68,0.0,4,7.9209402082432145,1.9229486302024338e-13,True,True,real_axis_fd
1.68,0.0,5,9.787553687457061,-1.508366991010364e-14,True,True,real_axis_fd
1.68,0.0,6,10.906216317814811,-4.701171911351336e-13,True,True,real_axis_fd
1.68,0.0,7,13.368669956683563,-0.5805143218022784,False,True,real_axis_fd
1.68,0.0,8,13.368669956690457,0.5805143218030411,False,True,real_axis_fd
1.68,0.0,9,16.262417885879515,1.313618370937409,False,True,real_axis_fd
1.68,0.0,10,16.26241788589337,-1.313618370925646,False,True,real_axis_fd
1.68,0.0,11,19.07927768888186,-2.0142403732675462,False,True,real_axis_fd
1.68,0.0,12,19.079277688958847,2.0142403732809893,False,True,real_axis_fd
1.68,0.0,13,21.84561767362267,2.7160007669190884,False,False,real_axis_fd
1.7,0.0,0,1.0237981941324916,-2.3130554721952632e-14,True,True,real_axis_fd
1.7,0.0,1,2.9517675331462563,1.0525120062504514e-14,True,True,real_axis_fd
1.7,0.0,2,4.660802708959965,-5.623983834854725e-14,True,True,real_axis_fd
1.7,0.0,3,6.421213345914208,4.4293641719998473e-14,True,True,real_axis_fd
1.7,0.0,4,7.988370828757025,-1.707325314529482e-13,True,True,real_axis_fd
1.7,0.0,5,9.77653691780527,8.024165512563976e-13,True,True,real_axis_fd
1.7,0.0,6,11.107261068921206,-1.1250979770320691e-12,True,True,real_axis_fd
1.7,0.0,7,13.372538555891332,-8.85160971250751e-12,True,True,real_axis_fd
1.7,0.0,8,13.72204335385412,1.4543449644438391e-11,True,True,real_axis_fd
1.7,0.0,9,16.531291434892648,-0.9527458787943127,False,True,real_axis_fd
1.7,0.0,10,16.531291434924118,0.9527458788032652,False,True,real_axis_fd
1.7,0.0,11,19.43080843906865,-1.6185455127992432,False,True,real_axis_fd
1.7,0.0,12,19.4308084390863,1.618545512799237,False,True,real_axis_fd
1.7,0.0,13,22.277695339886822,-2.281313781020866,False,False,real_axis_fd
1.72,0.0,0,1.0201356095405716,1.2922323317367065e-14,True,True,real_axis_fd
1.72,0.0,1,2.9455688797639983,2.3019684689318706e-14,True,True,real_axis_fd
1.72,0.0,2,4.675992526309324,1.6958144534856173e-14,True,True,real_axis_fd
1.72,0.0,3,6.436917669589541,-1.5362172914932124e-14,True,True,real_axis_fd
1.72,0.0,4,8.05054482670282,-1.411507462115594e-13,True,True,real_axis_fd
1.72,0.0,5,9.800990601117334,4.774782298589473e-13,True,True,real_axis_fd
1.72,0.0,6,11.263290316592853,-5.132471637331948e-13,True,True,real_axis_fd
1.72,0.0,7,13.177580456307467,7.305456325562628e-13,True,True,real_axis_fd
1.72,0.0,8,14.246465146417723,-2.007096089407706e-12,True,True,real_axis_fd
1.72,0.0,9,16.787163443989446,0.545060968921122,False,True,real_axis_fd
1.72,0.0,10,16.7871634439987,-0.5450609689172897,False,True,real_axis_fd
1.72,0.0,11,19.7740634009639,-1.2070872411294489,False,True,real_axis_fd
1.72,0.0,12,19.77406340098964,1.207087241140828,False,True,real_axis_fd
1.72,0.0,13,22.7030350632891,-1.8306585098300665,False,False,real_axis_fd
1.74,0.0,0,1.0168409323859509,-3.81380186860097e-16,True,True,real_axis_fd
1.74,0.0,1,2.9412184469555154,8.742327475514876e-15,True,True,real_axis_fd
1.74,0.0,2,4.69196879378811,-1.663576271001358e-15,True,True,real_axis_fd
1.74,0.0,3,6.458069723302553,-4.4425152586707254e-14,True,True,real_axis_fd
1.74,0.0,4,8.110160111608046,1.658899497948311e-13,True,True,real_axis_fd
1.74,0.0,5,9.845626481263391,-1.1428094295820752e-13,True,True,real_axis_fd
1.74,0.0,6,11.395398947511874,1.2411439119777893e-13,True,True,real_axis_fd
1.74,0.0,7,13.192064833393403,-4.574244225430412e-13,True,True,real_axis_fd
1.74,0.0,8,14.539249561310928,-1.8064161487412748e-13,True,True,real_axis_fd
1.74,0.0,9,16.677608219724306,7.430138684683101e-12,True,True,real_axis_fd
1.74,0.0,10,17.37542942029068,-1.0953202003426546e-11,True,True,real_axis_fd
1.74,0.0,11,20.105434107785918,0.765707774107212,False,False,real_axis_fd
1.74,0.0,12,20.105434107792753,-0.7657077740985168,False,False,real_axis_fd
1.74,0.0,13,23.120363881314052,1.3626419649537655,False,False,real_axis_fd
1.76,0.0,0,1.0138935322905338,3.244154929440791e-15,True,True,real_axis_fd
1.76,0.0,1,2.9385482146842,2.0021499730207233e-14,True,True,real_axis_fd
1.76,0.0,2,4.708884253063603,1.901004279536703e-14,True,True,real_axis_fd
1.76,0.0,3,6.483690611395744,-1.1250266094649405e-13,True,True,real_axis_fd
1.76,0.0,4,8.168986719707279,4.903864393764481e-14,True,True,real_axis_fd
1.76,0.0,5,9.903280693072151,-4.64233962735302e-15,True,True,real_axis_fd
1.76,0.0,6,11.515145279838043,1.6215960328589467e-13,True,True,real_axis_fd
1.76,0.0,7,13.263189715270444,-1.0028495705610312e-12,True,True,real_axis_fd
1.76,0.0,8,14.762638417723778,1.7844667544057854e-12,True,True,real_axis_fd
1.76,0.0,9,16.62894256327432,-2.281454129914336e-12,True,True,real_axis_fd
1.76,0.0,10,17.87024224339404,5.392456239189966e-13,True,True,real_axis_fd
1.76,0.0,11,20.378264979607167,9.642596167379392e-11,True,False,real_axis_fd
1.76,0.0,12,20.460694835683775,-9.814720336090925e-11,True,False,real_axis_fd
1.76,0.0,13,23.52614705049103,0.8662723934106147,False,False,real_axis_fd
1.78,0.0,0,1.011274470443797,2.1528079114690022e-14,True,True,real_axis_fd
1.78,0.0,1,2.9374147164086155,6.973785537386709e-15,True,True,real_axis_fd
1.78,0.0,2,4.726841404834529,-3.670122755444488e-14,True,True,real_axis_fd
1.78,0.0,3,6.513087661338294,3.5234136150132212e-15,True,True,real_axis_fd
1.78,0.0,4,8.228172141216099,-1.0454891542203464e-14,True,True,real_axis_fd
1.78,0.0,5,9.970072063888427,-5.082112891549037e-14,True,True,real_axis_fd
1.78,0.0,6,11.629266061620765,3.574105304466376e-13,True,True,real_axis_fd
1.78,0.0,7,13.362381929907507,-4.215870144969863e-13,True,True,real_axis_fd
1.78,0.0,8,14.954230060019572,5.4760629713720237e-14,True,True,real_axis_fd
1.78,0.0,9,16.725847902041494,1.2977611401386195e-13,True,True,real_axis_fd
1.78,0.0,10,18.197393992321054,7.353981991170672e-13,True,True,real_axis_fd
1.78,0.0,11,20.11822023663097,-3.146742486203425e-12,True,False,real_axis_fd
1.78,0.0,12,21.309208424943257,3.3992460207795103e-12,True,False,real_axis_fd
1.78,0.0,13,23.913591640580602,-0.16490616226630336,False,False,real_axis_fd
1.8,0.0,0,1.0089663261202704,1.7612290896500885e-14,True,True,real_axis_fd
1.8,0.0,1,2.9376943828414737,1.3398710810172687e-15,True,True,real_axis_fd
1.8,0.0,2,4.745906028440079,-1.4010771897873799e-15,True,True,real_axis_fd
1.8,0.0,3,6.545756855505096,-4.434550083637392e-14,True,True,real_axis_fd
1.8,0.0,4,8.288450803720906,5.747191396704705e-14,True,True,real_axis_fd
1.8,0.0,5,10.043732531674047,-9.39431515290315e-14,True,True,real_axis_fd
1.8,0.0,6,11.741689852439936,3.954575621796926e-14,True,True,real_axis_fd
1.8,0.0,7,13.478086637396007,1.7861432597973063e-14,True,True,real_axis_fd
1.8,0.0,8,15.131859832843602,2.411861026646687e-13,True,True,real_axis_fd
1.8,0.0,9,16.873318704244607,-2.5051541867134727e-13,True,True,real_axis_fd
1.8,0.0,10,18.46570269146918,-6.567469695493104e-14,True,True,real_axis_fd
1.8,0.0,11,20.253423704933546,-3.4178516869148115e-13,True,False,real_axis_fd
1.8,0.0,12,21.733443280108304,3.5274994047835225e-13,True,False,real_axis_fd
1.8,0.0,13,23.66232228317786,1.321237293649754e-11,True,False,real_axis_fd
1.82,0.0,0,1.0069530445428079,-3.0935747122258348e-15,True,True,real_axis_fd
1.82,0.0,1,2.9392799628995467,1.6458363510277373e-14,True,True,real_axis_fd
1.82,0.0,2,4.7661171991970885,-1.3822909472894913e-15,True,True,real_axis_fd
1.82,0.0,3,6.581322522344544,-2.0670879271509826e-14,True,True,real_axis_fd
1.82,0.0,4,8.350285389147587,3.538094237912434e-14,True,True,real_axis_fd
1.82,0.0,5,10.122871651248943,5.680002547760232e-14,True,True,real_axis_fd
1.82,0.0,6,11.854682879967633,-1.0508870172564853e-13,True,True,real_axis_fd
1.82,0.0,7,13.604696383503555,-6.214427311793706e-14,True,True,real_axis_fd
1.82,0.0,8,15.304718451042591,1.203712849421034e-13,True,True,real_axis_fd
1.82,0.0,9,17.046019499772676,4.794357904963338e-14,True,True,real_axis_fd
1.82,0.0,10,18.710841196956437,-5.567845888684103e-13,True,True,real_axis_fd
1.82,0.0,11,20.460625977110517,9.480906607006078e-13,True,False,real_axis_fd
1.82,0.0,12,22.075199668340865,-7.198556061885067e-13,True,False,real_axis_fd
1.82,0.0,13,23.863887395780605,2.0448219530512492e-12,True,False,real_axis_fd
1.84,0.0,0,1.0052198030396449,-3.950826949002888e-15,True,True,real_axis_fd
1.84,0.0,1,2.9420777312828426,7.55344692221325e-15,True,True,real_axis_fd
1.84,0.0,2,4.78749468753708,3.841427399668759e-15,True,True,real_axis_fd
1.84,0.0,3,6.619498549277019,2.5381099333807425e-14,True,True,real_axis_fd
1.84,0.0,4,8.413960775115163,-4.3111111088144106e-14,True,True,real_axis_fd
1.84,0.0,5,10.206605625013054,-1.5671881088390855e-14,True,True,real_axis_fd
1.84,0.0,6,11.969536108290427,9.701186708566998e-14,True,True,real_axis_fd
1.84,0.0,7,13.739265504804447,-1.3180152519093138e-13,True,True,real_axis_fd
1.84,0.0,8,15.477539388041311,2.4054446498444814e-15,True,True,real_axis_fd
1.84,0.0,9,17.23361328013898,1.2712011388541093e-13,True,True,real_axis_fd
1.84,0.0,10,18.948815034218292,4.3382215089170465e-15,True,True,real_axis_fd
1.84,0.0,11,20.69957233922195,6.82237944470627e-14,True,False,real_axis_fd
1.84,0.0,12,22.388719803453938,-8.377352503240982e-13,True,False,real_axis_fd
1.84,0.0,13,24.145114106821406,5.805507924291354e-13,True,False,real_axis_fd
1.86,0.0,0,1.003752892934087,4.2652121118709905e-16,True,True,real_axis_fd
1.86,0.0,1,2.9460052806587296,-1.4558980845817376e-14,True,True,real_axis_fd
1.86,0.0,2,4.810044414566368,3.63698487558894e-15,True,True,real_axis_fd
1.86,0.0,3,6.6600626646026635,-3.0400939421668895e-14,True,True,real_axis_fd
1.86,0.0,4,8.479645924859648,1.1551593747554931e-14,True,True,real_axis_fd
1.86,0.0,5,10.294354633169828,2.9252495469979416e-14,True,True,real_axis_fd
1.86,0.0,6,12.086973032628016,2.3815781363007944e-14,True,True,real_axis_fd
1.86,0.0,7,13.88017213516816,-8.971836291732452e-14,True,True,real_axis_fd
1.86,0.0,8,15.652733092809248,8.598153376604542e-14,True,True,real_axis_fd
1.86,0.0,9,17.431355014345158,1.9997490246284344e-14,True,True,real_axis_fd
1.86,0.0,10,19.186954943203588,-1.1827453943571866e-13,True,True,real_axis_fd
1.86,0.0,11,20.95592284022853,-1.2898622739069224e-14,True,False,real_axis_fd
1.86,0.0,12,22.69536458237609,1.24154287046228e-13,True,False,real_axis_fd
1.86,0.0,13,24.459400818383724,-2.271121857184754e-13,True,False,real_axis_fd
1.88,0.0,0,1.0025396150176826,1.8601505278116702e-15,True,True,real_axis_fd
1.88,0.0,1,2.950989755178103,4.174554608415684e-15,True,True,real_axis_fd
1.88,0.0,2,4.833762470594707,-2.2781226211491423e-16,True,True,real_axis_fd
1.88,0.0,3,6.7028389659046965,3.6573696770848553e-14,True,True,real_axis_fd
1.88,0.0,4,8.547434496146563,-9.107860308447565e-15,True,True,real_axis_fd
1.88,0.0,5,10.385726438418606,-5.382724926261226e-15,True,True,real_axis_fd
1.88,0.0,6,12.20738838560791,9.737202391217827e-14,True,True,real_axis_fd
1.88,0.0,7,14.026489257927281,5.839181210789611e-15,True,True,real_axis_fd
1.88,0.0,8,15.8315094185542,1.5350301684325455e-14,True,True,real_axis_fd
1.88,0.0,9,17.63694295333212,-5.1301751908062004e-14,True,True,real_axis_fd
1.88,0.0,10,19.42858591187374,6.123186965358865e-14,True,True,real_axis_fd
1.88,0.0,11,21.223804838919463,-2.405508106814503e-13,True,False,real_axis_fd
1.88,0.0,12,23.003831475738057,1.9063298528543573e-13,True,False,real_axis_fd
1.88,0.0,13,24.791470961528187,2.566030404646987e-13,True,False,real_axis_fd
1.9,0.0,0,1.001568186788468,2.984626876683215e-14,True,True,real_axis_fd
1.9,0.0,1,2.9569664218787617,3.1546048883564394e-15,True,True,real_axis_fd
1.9,0.0,2,4.858638073101286,1.2502666577301034e-14,True,True,real_axis_fd
1.9,0.0,3,6.747685810573044,8.09347740057728e-15,True,True,real_axis_fd
1.9,0.0,4,8.617371466878872,-7.715501804920144e-14,True,True,real_axis_fd
1.9,0.0,5,10.480447263820256,7.693418017064846e-15,True,True,real_axis_fd
1.9,0.0,6,12.33098689938063,7.99527948636378e-14,True,True,real_axis_fd
1.9,0.0,7,14.177666915990226,-7.13513149378971e-14,True,True,real_axis_fd
1.9,0.0,8,16.014460661962364,7.846628288289217e-14,True,True,real_axis_fd
1.9,0.0,9,17.849214410513092,-9.524099116842549e-14,True,True,real_axis_fd
1.9,0.0,10,19.675194595446733,-2.5201584592670877e-14,True,True,real_axis_fd
1.9,0.0,11,21.500674533074676,1.0051635417279424e-13,True,False,real_axis_fd
1.9,0.0,12,23.317629061653697,-7.72289003865033e-14,True,False,real_axis_fd
1.9,0.0,13,25.13565354418596,1.450883290935253e-13,True,False,real_axis_fd
1.92,0.0,0,1.0008276599131367,-7.40376768679738e-14,True,True,real_axis_fd
1.92,0.0,1,2.963877504090749,-1.3077118519693218e-14,True,True,real_axis_fd
1.92,0.0,2,4.884655742253898,9.472495318529896e-15,True,True,real_axis_fd
1.92,0.0,3,6.79448727782681,1.2256015124850012e-14,True,True,real_axis_fd
1.92,0.0,4,8.689470611406989,-1.1927575750119271e-15,True,True,real_axis_fd
1.92,0.0,5,10.578319735931817,-6.083175829799192e-14,True,True,real_axis_fd
1.92,0.0,6,12.457863885898027,1.6242764520022457e-14,True,True,real_axis_fd
1.92,0.0,7,14.333364977818416,-5.377784223031211e-16,True,True,real_axis_fd
1.92,0.0,8,16.201862068238732,3.210714881069769e-14,True,True,real_axis_fd
1.92,0.0,9,18.067556648196728,1.5008958388047305e-14,True,True,real_axis_fd
1.92,0.0,10,19.927427380585858,1.7190980222630624e-13,True,True,real_axis_fd
1.92,0.0,11,21.785382970120196,-5.377432342433483e-14,True,False,real_axis_fd
1.92,0.0,12,23.638150224025534,-9.211334732812375e-14,True,False,real_axis_fd
1.92,0.0,13,25.48973534206852,6.814248144031829e-14,True,False,real_axis_fd
1.94,0.0,0,1.0003078466039144,-1.0681583923959761e-13,True,True,real_axis_fd
1.94,0.0,1,2.9716712203571314,-5.27863420477442e-15,True,True,real_axis_fd
1.94,0.0,2,4.911796898809248,-1.3072784123935817e-14,True,True,real_axis_fd
1.94,0.0,3,6.843147057066917,3.3562125620026702e-15,True,True,real_axis_fd
1.94,0.0,4,8.763725991310015,-6.02300668766149e-14,True,True,real_axis_fd
1.94,0.0,5,10.679196801720336,2.6064404897765508e-14,True,True,real_axis_fd
1.94,0.0,6,12.588052135488056,-3.7673114886191296e-14,True,True,real_axis_fd
1.94,0.0,7,14.493362801759016,1.351614457185775e-14,True,True,real_axis_fd
1.94,0.0,8,16.39382667299874,-3.8557954474409896e-14,True,True,real_axis_fd
1.94,0.0,9,18.291629336733443,3.3467434855157864e-14,True,True,real_axis_fd
1.94,0.0,10,20.185547175099387,7.284420579734981e-14,True,False,real_axis_fd
1.94,0.0,11,22.07738505513477,-1.169729305979501e-13,True,False,real_axis_fd
1.94,0.0,12,23.965927364411975,4.7807534650376367e-17,True,False,real_axis_fd
1.94,0.0,13,25.852813773931956,4.4008353932876154e-14,True,False,real_axis_fd
1.96,0.0,0,0.999999253785929,-8.067312853108515e-14,True,True,real_axis_fd
1.96,0.0,1,2.980300986262134,-2.7329304133479293e-14,True,True,real_axis_fd
1.96,0.0,2,4.940041035096698,1.4840331862648635e-14,True,True,real_axis_fd
1.96,0.0,3,6.893584012312172,1.799516113320896e-15,True,True,real_axis_fd
1.96,0.0,4,8.840119521274614,3.41485154072438e-14,True,True,real_axis_fd
1.96,0.0,5,10.782965285938209,-1.5840419662572115e-14,True,True,real_axis_fd
1.96,0.0,6,12.721549302108748,-9.559366202914258e-14,True,True,real_axis_fd
1.96,0.0,7,14.657509487853591,-1.4505973991409975e-14,True,True,real_axis_fd
1.96,0.0,8,16.59038537815321,6.833919934769301e-14,True,True,real_axis_fd
1.96,0.0,9,18.521230488245713,2.0598129428029384e-14,True,True,real_axis_fd
