device,signal_wavelength_nm,idler_wavelength_nm,signal_reflectivity,idler_reflectivity,pair_weight,integrated_visibility,provenance
fiber,1583.4,1541.17073778664,0.3508049999999996,0.5271121697407777,0.005309211682572576,0.969597211534339,printed_endpoint_reconstruction
fiber,1583.6,1540.9813107400948,0.34997000000000034,0.5279030276601041,0.005247743026668657,0.969597211534339,printed_endpoint_reconstruction
fiber,1583.8,1540.7919780767315,0.3491350000000002,0.5286934915296458,0.005186446054564818,0.969597211534339,printed_endpoint_reconstruction
fiber,1584.0,1540.6027397260277,0.3483,0.5294835616438343,0.005125331825991822,0.969597211534339,printed_endpoint_reconstruction
fiber,1584.2,1540.41359561753,0.3474649999999998,0.530273238296812,0.0050644112002486575,0.969597211534339,printed_endpoint_reconstruction
fiber,1584.4,1540.2245456808564,0.3466299999999996,0.5310625217824245,0.005003694834183683,0.969597211534339,printed_endpoint_reconstruction
fiber,1584.6,1540.0355898456944,0.34579500000000035,0.5318514123942258,0.00494319318031215,0.969597211534339,printed_endpoint_reconstruction
fiber,1584.8,1539.8467280418015,0.34496000000000016,0.5326399104254788,0.004882916485068504,0.969597211534339,printed_endpoint_reconstruction
fiber,1585.0,1539.6579601990052,0.344125,0.5334280161691535,0.004822874787194198,0.969597211534339,printed_endpoint_reconstruction
fiber,1585.2,1539.4692862472023,0.3432899999999998,0.5342157299179305,0.004763077916258377,0.969597211534339,printed_endpoint_reconstruction
fiber,1585.4,1539.28070611636,0.3424549999999996,0.5350030519641967,0.004703535491311632,0.969597211534339,printed_endpoint_reconstruction
fiber,1585.6,1539.0922197365153,0.34162000000000037,0.5357899826000487,0.00464425691967165,0.969597211534339,printed_endpoint_reconstruction
fiber,1585.8,1538.9038270377735,0.34078500000000017,0.5365765221172959,0.0045852513958388975,0.969597211534339,printed_endpoint_reconstruction
fiber,1586.0,1538.7155279503106,0.33995,0.5373626708074533,0.004526527900542457,0.969597211534339,printed_endpoint_reconstruction
fiber,1586.2,1538.5273224043717,0.3391149999999998,0.5381484289617481,0.004468095199913231,0.969597211534339,printed_endpoint_reconstruction
fiber,1586.4,1538.3392103302708,0.3382799999999996,0.5389337968711194,0.0044099618447841615,0.969597211534339,printed_endpoint_reconstruction
fiber,1586.6,1538.1511916583913,0.3374450000000004,0.5397187748262162,0.004352136170115759,0.969597211534339,printed_endpoint_reconstruction
fiber,1586.8,1537.963266319186,0.3366100000000002,0.5405033631173984,0.004294626294544924,0.969597211534339,printed_endpoint_reconstruction
fiber,1587.0,1537.7754342431763,0.335775,0.541287562034739,0.0042374401200568155,0.969597211534339,printed_endpoint_reconstruction
fiber,1587.2,1537.5876953609527,0.3349399999999998,0.5420713718680226,0.00418058533177636,0.969597211534339,printed_endpoint_reconstruction
fiber,1587.4,1537.4000496031747,0.3341049999999996,0.5428547929067457,0.004124069397878979,0.969597211534339,printed_endpoint_reconstruction
fiber,1587.6,1537.2124969005706,0.33327000000000034,0.5436378254401177,0.004067899569618387,0.969597211534339,printed_endpoint_reconstruction
fiber,1587.8,1537.0250371839368,0.33243500000000015,0.544420469757064,0.004012082881469192,0.969597211534339,printed_endpoint_reconstruction
fiber,1588.0,1536.8376703841388,0.3316,0.5452027261462203,0.003956626151383455,0.969597211534339,printed_endpoint_reconstruction
fiber,1588.2,1536.650396432111,0.3307649999999998,0.5459845948959369,0.003901535981158022,0.969597211534339,printed_endpoint_reconstruction
fiber,1588.4,1536.4632152588556,0.3299299999999996,0.5467660762942779,0.003846818756911457,0.969597211534339,printed_endpoint_reconstruction
fiber,1588.6,1536.2761267954434,0.32909500000000036,0.547547170629024,0.003792480649668404,0.969597211534339,printed_endpoint_reconstruction
fiber,1588.8,1536.0891309730132,0.32826000000000016,0.5483278781876699,0.003738527616048723,0.969597211534339,printed_endpoint_reconstruction
fiber,1589.0,1535.9022277227725,0.32742499999999997,0.5491081992574247,0.003684965399060449,0.969597211534339,printed_endpoint_reconstruction
fiber,1589.2,1535.715416975996,0.3265899999999998,0.5498881341252165,0.003631799528993045,0.969597211534339,printed_endpoint_reconstruction
fiber,1589.4,1535.5286986640276,0.32575499999999963,0.5506676830776848,0.003579035324409544,0.969597211534339,printed_endpoint_reconstruction
fiber,1589.6,1535.3420727182786,0.3249200000000004,0.5514468464011869,0.0035266778932353015,0.969597211534339,printed_endpoint_reconstruction
fiber,1589.8,1535.1555390702276,0.3240850000000002,0.5522256243817997,0.003474732133940495,0.969597211534339,printed_endpoint_reconstruction
fiber,1590.0,1534.9690976514216,0.32325,0.5530040173053147,0.0034232027368150987,0.969597211534339,printed_endpoint_reconstruction
fiber,1590.2,1534.782748393475,0.3224149999999998,0.5537820254572419,0.0033720941853327773,0.969597211534339,printed_endpoint_reconstruction
fiber,1590.4,1534.5964912280704,0.32157999999999964,0.5545596491228063,0.003321410757602149,0.969597211534339,printed_endpoint_reconstruction
fiber,1590.6,1534.4103260869567,0.3207450000000004,0.5553368885869557,0.003271156527902884,0.969597211534339,printed_endpoint_reconstruction
fiber,1590.8,1534.2242529019513,0.3199100000000002,0.5561137441343532,0.003221335368303685,0.969597211534339,printed_endpoint_reconstruction
fiber,1591.0,1534.0382716049385,0.319075,0.5568902160493819,0.0031719509503608406,0.969597211534339,printed_endpoint_reconstruction
fiber,1591.2,1533.8523821278695,0.3182399999999998,0.5576663046161447,0.0031230067468935837,0.969597211534339,printed_endpoint_reconstruction
fiber,1591.4,1533.666584402764,0.3174049999999996,0.55844201011846,0.003074506033834655,0.969597211534339,printed_endpoint_reconstruction
fiber,1591.6,1533.4808783617075,0.31657000000000035,0.5592173328398713,0.0030264518921534482,0.969597211534339,printed_endpoint_reconstruction
fiber,1591.8,1533.2952639368525,0.3157350000000002,0.5599922730636409,0.002978847209848751,0.969597211534339,printed_endpoint_reconstruction
fiber,1592.0,1533.1097410604193,0.3149,0.5607668310727494,0.002931694684009609,0.969597211534339,printed_endpoint_reconstruction
fiber,1592.2,1532.9243096646944,0.31406499999999976,0.5615410071499009,0.002884996822940635,0.969597211534339,printed_endpoint_reconstruction
fiber,1592.4,1532.738969682031,0.31322999999999956,0.5623148015775207,0.002838755948350035,0.969597211534339,printed_endpoint_reconstruction
fiber,1592.6,1532.55372104485,0.31239500000000037,0.5630882146377517,0.002792974197597672,0.969597211534339,printed_endpoint_reconstruction
fiber,1592.8,1532.3685636856371,0.31156000000000017,0.5638612466124651,0.0027476535260003484,0.969597211534339,printed_endpoint_reconstruction
fiber,1593.0,1532.183497536946,0.310725,0.56463389778325,0.002702795709192565,0.969597211534339,printed_endpoint_reconstruction
fiber,1593.2,1531.9985225313962,0.3098899999999998,0.5654061684314207,0.0026584023455393084,0.969597211534339,printed_endpoint_reconstruction
fiber,1593.4,1531.813638601674,0.3090549999999996,0.566178058838011,0.0026144748585990455,0.969597211534339,printed_endpoint_reconstruction
fiber,1593.6,1531.6288456805316,0.3082200000000003,0.5669495692837805,0.0025710144996343312,0.969597211534339,printed_endpoint_reconstruction
fiber,1593.8,1531.4441437007874,0.30738500000000013,0.5677207000492125,0.0025280223501671626,0.969597211534339,printed_endpoint_reconstruction
fiber,1594.0,1531.259532595326,0.30655,0.5684914514145143,0.0024854993245774916,0.969597211534339,printed_endpoint_reconstruction
fiber,1594.2,1531.0750122970978,0.3057149999999998,0.5692618236596166,0.0024434461727414272,0.969597211534339,printed_endpoint_reconstruction
fiber,1594.4,1530.8905827391197,0.3048799999999996,0.5700318170641752,0.002401863482707432,0.969597211534339,printed_endpoint_reconstruction
fiber,1594.6,1530.7062438544742,0.30404500000000034,0.5708014319075702,0.0023607516834078866,0.969597211534339,printed_endpoint_reconstruction
fiber,1594.8,1530.5219955763089,0.30321000000000015,0.5715706684689105,0.0023201110474034294,0.969597211534339,printed_endpoint_reconstruction
fiber,1595.0,1530.3378378378382,0.30237499999999995,0.5723395270270257,0.0022799416936583475,0.969597211534339,printed_endpoint_reconstruction
fiber,1595.2,1530.153770572341,0.3015399999999998,0.5731080078604762,0.0022402435903438375,0.969597211534339,printed_endpoint_reconstruction
fiber,1595.4,1529.9697937131632,0.3007049999999996,0.5738761112475437,0.0022010165576674544,0.969597211534339,printed_endpoint_reconstruction
fiber,1595.6,1529.785907193715,0.29987000000000036,0.5746438374662397,0.0021622602707262566,0.969597211534339,printed_endpoint_reconstruction
fiber,1595.8,1529.602110947472,0.29903500000000016,0.5754111867943043,0.002123974262381196,0.969597211534339,printed_endpoint_reconstruction
fiber,1596.0,1529.4184049079754,0.29819999999999997,0.5761781595092027,0.0020861579261511336,0.969597211534339,printed_endpoint_reconstruction
fiber,1596.2,1529.2347890088322,0.29736499999999977,0.5769447558881257,0.0020488105191234637,0.969597211534339,printed_endpoint_reconstruction
fiber,1596.4,1529.0512631837134,0.2965299999999996,0.5777109762079964,0.002011931164879789,0.969597211534339,printed_endpoint_reconstruction
fiber,1596.6,1528.867827366356,0.2956950000000004,0.5784768207454634,0.0019755188564343214,0.969597211534339,printed_endpoint_reconstruction
fiber,1596.8,1528.6844814905614,0.2948600000000002,0.5792422897769061,0.0019395724591827115,0.969597211534339,printed_endpoint_reconstruction
fiber,1597.0,1528.501225490196,0.294025,0.5800073835784316,0.001904090713859836,0.969597211534339,printed_endpoint_reconstruction
fiber,1597.2,1528.3180592991914,0.2931899999999998,0.5807721024258758,0.0018690722395037045,0.969597211534339,printed_endpoint_reconstruction
fiber,1597.4,1528.1349828515433,0.2923549999999996,0.5815364465948066,0.0018345155364241238,0.969597211534339,printed_endpoint_reconstruction
fiber,1597.6,1527.951996081313,0.29152000000000033,0.5823004163605185,0.0018004189891739338,0.969597211534339,printed_endpoint_reconstruction
fiber,1597.8,1527.769098922625,0.2906850000000002,0.5830640119980404,0.0017667808695207361,0.969597211534339,printed_endpoint_reconstruction
fiber,1598.0,1527.5862913096696,0.28985,0.5838272337821294,0.0017335993394177992,0.969597211534339,printed_endpoint_reconstruction
fiber,1598.2,1527.403573176701,0.2890149999999998,0.5845900819872734,0.0017008724539715305,0.969597211534339,printed_endpoint_reconstruction
fiber,1598.4,1527.2209444580378,0.2881799999999996,0.5853525568876922,0.0016685981644043333,0.969597211534339,printed_endpoint_reconstruction
fiber,1598.6,1527.038405088063,0.28734500000000035,0.5861146587573371,0.0016367743210108387,0.969597211534339,printed_endpoint_reconstruction
fiber,1598.8,1526.855955001223,0.28651000000000015,0.5868763878698938,0.0016053986761057036,0.969597211534339,printed_endpoint_reconstruction
fiber,1599.0,1526.6735941320294,0.285675,0.5876377444987774,0.0015744688869617697,0.969597211534339,printed_endpoint_reconstruction
fiber,1599.2,1526.4913224150575,0.2848399999999998,0.5883987289171349,0.0015439825187362796,0.969597211534339,printed_endpoint_reconstruction
fiber,1599.4,1526.3091397849462,0.28400499999999956,0.5891593413978498,0.0015139370473841068,0.969597211534339,printed_endpoint_reconstruction
fiber,1599.6,1526.1270461763988,0.28317000000000037,0.5899195822135349,0.0014843298625562603,0.969597211534339,printed_endpoint_reconstruction
fiber,1599.8,1525.9450415241818,0.28233500000000017,0.5906794516365412,0.0014551582704820183,0.969597211534339,printed_endpoint_reconstruction
fiber,1600.0,1525.7631257631258,0.2815,0.5914389499389499,0.0014264194968337458,0.969597211534339,printed_endpoint_reconstruction
lnoi,1500.0,1629.346314325452,0.5890000000000001,0.41438247566063957,2.716342850882833e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1500.2,1629.110400444939,0.58873,0.4147009593993324,2.8265978744612695e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1500.4,1628.874617737003,0.58846,0.4150192660550458,2.940895584723622e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1500.6,1628.6389660922737,0.5881900000000002,0.41533739577543044,3.059365589058041e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1500.8,1628.4034454015004,0.5879200000000001,0.4156553487079743,3.182140899202651e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1501.0,1628.1680555555556,0.5876500000000001,0.41597312499999983,3.309357992217288e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1501.2,1627.9327964454317,0.58738,0.41629072479866713,3.441156871497623e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1501.4,1627.6976679622433,0.5871099999999999,0.41660814825097153,3.5776811277816015e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1501.6,1627.4626699972248,0.5868400000000003,0.41692539550374647,3.719078000103785e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1501.8,1627.2278024417315,0.5865700000000001,0.41724246670366244,3.865498436644979e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1502.0,1626.9930651872403,0.5863,0.41755936199722554,4.017097155426403e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1502.2,1626.7584581253468,0.58603,0.4178760815307817,4.174032704798529e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1502.4,1626.5239811477684,0.58576,0.4181926254505126,4.336467523663456e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1502.6,1626.2896341463415,0.5854900000000002,0.41850899390243884,4.504568001381159e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1502.8,1626.055417013023,0.5852200000000002,0.4188251870324188,4.678504537296123e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1503.0,1625.8213296398894,0.5849500000000001,0.4191412049861492,4.858451599827026e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1503.2,1625.587371919136,0.58468,0.41945704790916616,5.044587785057272e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1503.4,1625.3535437430785,0.58441,0.41977271594684396,5.237095874761683e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1503.6,1625.119845004152,0.5841400000000002,0.4200882092443947,5.4361628938053835e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1503.8,1624.886275594909,0.5838700000000001,0.42040352794687286,5.641980166850224e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1504.0,1624.6528354080222,0.5836000000000001,0.42071867219917003,5.8547433742925705e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1504.2,1624.4195243362833,0.58333,0.42103364214601746,6.07465260737111e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1504.4,1624.1863422726017,0.5830599999999999,0.4213484379319877,6.30191242236846e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1504.6,1623.953289110006,0.5827900000000001,0.4216630597014919,6.536731893830993e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1504.8,1623.7203647416416,0.5825200000000001,0.42197750759878383,6.779324666737273e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1505.0,1623.4875690607737,0.58225,0.42229178176795545,7.02990900753027e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1505.2,1623.2549019607843,0.58198,0.4226058823529411,7.288707853944217e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1505.4,1623.022363335174,0.58171,0.42291980949751495,7.55594886353724e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1505.6,1622.7899530775603,0.5814400000000002,0.4232335633452935,7.831864460855568e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1505.8,1622.5576710816779,0.5811700000000002,0.4235471440397348,8.116691883140559e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1506.0,1622.3255172413794,0.5809000000000001,0.4238605517241377,8.410673224496167e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1506.2,1622.0934914506345,0.58063,0.4241737865416434,8.714055478432872e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1506.4,1621.861593603529,0.58036,0.42448684863523584,9.027090578698119e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1506.6,1621.629823594267,0.5800900000000002,0.42479973814773947,9.350035438302902e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1506.8,1621.3981813171674,0.5798200000000001,0.4251124552218239,9.683151986663319e-05,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1507.0,1621.1666666666667,0.5795500000000001,0.42542499999999983,0.00010026707204751264,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1507.2,1620.9352795373177,0.57928,0.4257373726246211,0.00010380973158176168,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1507.4,1620.7040198237887,0.5790099999999999,0.42604957323788517,0.00010746227028096714,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1507.6,1620.4728874208645,0.5787400000000001,0.42636160198183287,0.00011122751139868288,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1507.8,1620.2418822234454,0.5784700000000002,0.4266734589983487,0.00011510832989333423,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1508.0,1620.0110041265475,0.5782,0.4269851444291608,0.00011910765266655414,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1508.2,1619.7802530253025,0.57793,0.4272966584158416,0.00012322845877600763,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1508.4,1619.5496288149573,0.57766,0.4276080010998076,0.00012747377962170147,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1508.6,1619.3191313908744,0.5773900000000002,0.4279191726223195,0.00013184669910478906,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1508.8,1619.08876064853,0.5771200000000001,0.42823017312448436,0.00013635035375792766,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1509.0,1618.8585164835167,0.5768500000000001,0.4285410027472524,0.00014098793284605336,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1509.2,1618.6283987915408,0.57658,0.42885166163141986,0.00014576267843674986,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1509.4,1618.398407468424,0.57631,0.4291621499176275,0.00015067788543904256,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1509.6,1618.1685424101017,0.5760400000000002,0.4294724677463626,0.00015573690160971922,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1509.8,1617.9388035126237,0.5757700000000001,0.4297826152579579,0.000160943127526082,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1510.0,1617.7091906721537,0.5755000000000001,0.43009259259259247,0.00016630001652415734,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1510.2,1617.47970378497,0.57523,0.43040239989029033,0.00017181107460132,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1510.4,1617.2503427474637,0.5749599999999999,0.4307120372909239,0.00017747986028239694,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1510.6,1617.0211074561407,0.5746900000000001,0.43102150493421,0.00018330998444807163,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1510.8,1616.7919978076186,0.5744200000000002,0.4313308029597148,0.00018930511012482272,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1511.0,1616.5630136986304,0.57415,0.431639931506849,0.00019546895223507984,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1511.2,1616.3341550260204,0.5738800000000001,0.43194889071487236,0.00020180527730695458,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1511.4,1616.1054216867471,0.57361,0.4322576807228913,0.00020831790314222145,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1511.6,1615.8768135778814,0.5733400000000002,0.43256630166986004,0.00021501069844179435,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1511.8,1615.6483305966067,0.5730700000000001,0.43287475369458095,0.00022188758238762013,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1512.0,1615.419972640219,0.5728000000000001,0.43318303693570437,0.00022895252418002354,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1512.2,1615.191739606127,0.57253,0.43349115153172857,0.00023620954252957959,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1512.4,1614.9636313918513,0.57226,0.43379909762100066,0.00024366270510258034,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1512.6,1614.7356478950248,0.5719900000000002,0.43410687534171644,0.0002513161279191231,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1512.8,1614.5077890133919,0.5717200000000001,0.4344144848319209,0.00025917397470295444,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1513.0,1614.2800546448088,0.57145,0.434721926229508,0.0002672404561821192,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1513.2,1614.052444687244,0.57118,0.43502919967222065,0.000275519829339612,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1513.4,1613.8249590387766,0.5709099999999999,0.43533630529765155,0.00028401639661312033,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1513.6,1613.5975975975978,0.5706400000000001,0.43564324324324294,0.0002927345050430323,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1513.8,1613.3703602620087,0.5703700000000002,0.43595001364628816,0.00030167854536794676,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1514.0,1613.1432469304232,0.5701,0.4362566166439287,0.00031085295106672513,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1514.2,1612.916257501364,0.5698300000000001,0.4365630523731585,0.00032026219734664427,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1514.4,1612.6893918734659,0.56956,0.43686932097082104,0.00032991080007651653,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1514.6,1612.4626499454746,0.5692900000000002,0.43717542257360925,0.00033980331466434825,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1514.8,1612.2360316162444,0.5690200000000001,0.43748135731807,0.0003499443348788994,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1515.0,1612.0095367847414,0.5687500000000001,0.43778712534059905,0.0003603384916141051,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1515.2,1611.783165350041,0.56848,0.4380927267774447,0.0003709904515962472,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1515.4,1611.556917211329,0.5682099999999999,0.4383981617647059,0.0003819049160329172,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1515.6,1611.330792267901,0.5679400000000002,0.43870343043833365,0.0003930866192034419,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1515.8,1611.1047904191619,0.5676700000000001,0.43900853293413145,0.0004045403269901687,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1516.0,1610.878911564626,0.5674,0.43931346938775495,0.0004162708353501296,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1516.2,1610.6531556039172,0.56713,0.4396182399347117,0.0004282829687266775,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1516.4,1610.427522436769,0.5668599999999999,0.4399228447103617,0.00044058157840074267,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1516.6,1610.2020119630236,0.5665900000000001,0.44022728384991816,0.0004531715407813481,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1516.8,1609.9766240826311,0.5663200000000002,0.4405315574884479,0.00046605775563503526,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1517.0,1609.7513586956522,0.56605,0.4408356657608694,0.0004792451442538932,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1517.2,1609.526215702255,0.56578,0.44113960880195563,0.0004927386475622547,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1517.4,1609.301195002716,0.56551,0.4414433867463334,0.0005065432241615667,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1517.6,1609.0762964974208,0.5652400000000002,0.44174699972848186,0.0005206638483134368,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1517.8,1608.8515200868624,0.5649700000000001,0.44205044788273573,0.0005351055078610156,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1518.0,1608.626865671642,0.5647000000000001,0.44235373134328326,0.0005498732020883106,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1518.2,1608.4023331524688,0.56443,0.442656850244167,0.0005649719395178216,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1518.4,1608.1779224301602,0.5641599999999999,0.44295980471928376,0.0005804067356463937,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1518.6,1607.9536334056402,0.5638900000000002,0.44326259490238573,0.0005961826106196358,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1518.8,1607.7294659799404,0.5636200000000001,0.4435652209270804,0.0006123045868449155,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1519.0,1607.5054200542006,0.56335,0.4438676829268291,0.000628777686543242,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1519.2,1607.281495529667,0.56308,0.4441699810349496,0.0006456069292406339,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1519.4,1607.0576923076924,0.5628099999999999,0.44447211538461523,0.0006627973291990121,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1519.6,1606.8340102897378,0.5625400000000002,0.44477408610885394,0.0006803538927871918,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1519.8,1606.610449377369,0.5622700000000002,0.4450758933405519,0.0006982816157928088,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1520.0,1606.38700947226,0.562,0.44537753721244905,0.0007165854806750473,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1520.2,1606.1636904761904,0.56173,0.4456790178571429,0.0007352704537597084,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1520.4,1605.940492291047,0.56146,0.44598033540708665,0.0007543414823765707,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1520.6,1605.7174148188212,0.5611900000000002,0.4462814899945913,0.0007738034919404185,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1520.8,1605.4944579616113,0.5609200000000001,0.44658248175182474,0.0007936613829760844,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1521.0,1605.2716216216218,0.5606500000000001,0.44688331081081056,0.0008139200280886653,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1521.2,1605.0489057011619,0.56038,0.44718397730343146,0.0008345842688801563,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1521.4,1604.826310102647,0.5601099999999999,0.4474844813614264,0.0008556589128129223,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1521.6,1604.6038347285987,0.5598400000000002,0.4477848231163917,0.000877148730021709,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1521.8,1604.3814794816417,0.5595700000000001,0.4480850026997837,0.0008990584500753125,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1522.0,1604.1592442645076,0.5593,0.4483850202429147,0.0009213927586885801,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1522.2,1603.9371289800324,0.55903,0.4486848758769562,0.0009441562943870007,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1522.4,1603.7151335311573,0.5587599999999999,0.44898456973293754,0.0009673536451245383,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1522.6,1603.493257820928,0.5584900000000002,0.44928410194174717,0.0009909893448566266,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1522.8,1603.2715017524943,0.5582200000000002,0.4495834726341327,0.001015067870069647,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1523.0,1603.0498652291105,0.5579500000000001,0.44988268194070075,0.0010395936362685384,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1523.2,1602.8283481541364,0.55768,0.45018172999191586,0.0010645709944242018,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1523.4,1602.6069504310346,0.55741,0.45048061691810315,0.0010900042273827937,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1523.6,1602.3856719633723,0.5571400000000002,0.45077934284944743,0.0011158975462381767,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1523.8,1602.1645126548196,0.5568700000000001,0.45107790791599345,0.0011422550866698794,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1524.0,1601.9434724091523,0.5566000000000001,0.4513763122476444,0.0011690809052480892,0.9997956016474274,printed_endpoint_reconstruction
lnoi,1524.2,1601.7225511302477,0.55633,0.4516745559741656,0.0011963789757085267,0.9997956016474274,printed_endpoint_reconstruction
