model,parameter,phi_rad,bunched_probability,split_probability
balance,0.25,-2.9321531433504737,0.8955767869151856,0.10442321308481324
balance,0.25,-2.91469985083053,0.8891892384326415,0.11081076156735715
balance,0.25,-2.897246558310587,0.8823275228130746,0.11767247718692475
balance,0.25,-2.8797932657906435,0.8749999999999989,0.12499999999999994
balance,0.25,-2.8623399732707004,0.8672155974512454,0.13278440254875323
balance,0.25,-2.844886680750757,0.8589837992622241,0.14101620073777457
balance,0.25,-2.827433388230814,0.8503146346110173,0.14968536538898153
balance,0.25,-2.8099800957108707,0.8412186655393699,0.15878133446062923
balance,0.25,-2.792526803190927,0.8317069740844681,0.1682930259155308
balance,0.25,-2.775073510670984,0.8217911487771874,0.17820885122281155
balance,0.25,-2.7576202181510405,0.8114832705232481,0.18851672947675105
balance,0.25,-2.7401669256310974,0.8007958978844958,0.19920410211550318
balance,0.25,-2.722713633111154,0.789742051778227,0.2102579482217717
balance,0.25,-2.705260340591211,0.7783351996132087,0.2216648003867901
balance,0.25,-2.6878070480712672,0.766589238881712,0.23341076111828674
balance,0.25,-2.670353755551324,0.7545184802275625,0.2454815197724363
balance,0.25,-2.652900463031381,0.7421376300108223,0.2578623699891766
balance,0.25,-2.6354471705114375,0.7294617723903563,0.27053822760964297
balance,0.25,-2.6179938779914944,0.7165063509461089,0.2834936490538901
balance,0.25,-2.600540585471551,0.7032871498634805,0.2967128501365185
balance,0.25,-2.5830872929516078,0.6898202747027286,0.31017972529727067
balance,0.25,-2.5656340004316642,0.6761221327768225,0.32387786722317624
balance,0.25,-2.548180707911721,0.6622094131616636,0.3377905868383356
balance,0.25,-2.5307274153917776,0.6480990663630112,0.3519009336369881
balance,0.25,-2.5132741228718345,0.633808283664908,0.36619171633509096
balance,0.25,-2.4958208303518914,0.6193544761847454,0.3806455238152539
balance,0.25,-2.478367537831948,0.6047552536604989,0.39524474633950024
balance,0.25,-2.4609142453120048,0.590028402995977,0.4099715970040219
balance,0.25,-2.443460952792061,0.575191866590217,0.42480813340978224
balance,0.25,-2.426007660272118,0.560263720477436,0.4397362795225633
balance,0.25,-2.4085543677521746,0.5452621523041674,0.4547378476958316
balance,0.25,-2.3911010752322315,0.5302054391704168,0.4697945608295824
balance,0.25,-2.373647782712288,0.5151119253618276,0.48488807463817135
balance,0.25,-2.356194490192345,0.4999999999999995,0.4999999999999998
balance,0.25,-2.3387411976724017,0.4848880746381711,0.5151119253618279
balance,0.25,-2.321287905152458,0.46979456082958204,0.530205439170417
balance,0.25,-2.3038346126325147,0.45473784769583114,0.5452621523041682
balance,0.25,-2.2863813201125716,0.43973627952256283,0.5602637204774362
balance,0.25,-2.2689280275926285,0.42480813340978196,0.5751918665902171
balance,0.25,-2.251474735072685,0.40997159700402175,0.5900284029959775
balance,0.25,-2.234021442552742,0.39524474633950013,0.6047552536604993
balance,0.25,-2.2165681500327983,0.38064552381525363,0.6193544761847456
balance,0.25,-2.199114857512855,0.3661917163350909,0.6338082836649085
balance,0.25,-2.181661564992912,0.3519009336369878,0.6480990663630115
balance,0.25,-2.1642082724729685,0.3377905868383354,0.6622094131616638
balance,0.25,-2.146754979953025,0.3238778672231759,0.6761221327768235
balance,0.25,-2.129301687433082,0.3101797252972705,0.689820274702729
balance,0.25,-2.111848394913139,0.2967128501365186,0.703287149863481
balance,0.25,-2.0943951023931957,0.2834936490538902,0.716506350946109
balance,0.25,-2.076941809873252,0.27053822760964275,0.7294617723903564
balance,0.25,-2.0594885173533086,0.25786236998917655,0.7421376300108227
balance,0.25,-2.0420352248333655,0.2454815197724361,0.7545184802275632
balance,0.25,-2.0245819323134224,0.23341076111828657,0.7665892388817125
balance,0.25,-2.007128639793479,0.2216648003867901,0.7783351996132093
balance,0.25,-1.9896753472735356,0.21025794822177146,0.7897420517782279
balance,0.25,-1.9722220547535922,0.19920410211550305,0.8007958978844961
balance,0.25,-1.954768762233649,0.18851672947675074,0.8114832705232486
balance,0.25,-1.9373154697137058,0.1782088512228115,0.8217911487771877
balance,0.25,-1.9198621771937625,0.16829302591553058,0.8317069740844684
balance,0.25,-1.9024088846738192,0.15878133446062914,0.8412186655393699
balance,0.25,-1.8849555921538759,0.14968536538898133,0.8503146346110175
balance,0.25,-1.8675022996339325,0.14101620073777438,0.8589837992622249
balance,0.25,-1.8500490071139892,0.13278440254875315,0.867215597451246
balance,0.25,-1.832595714594046,0.12499999999999986,0.8749999999999993
balance,0.25,-1.8151424220741026,0.11767247718692465,0.8823275228130749
balance,0.25,-1.7976891295541593,0.11081076156735704,0.8891892384326421
balance,0.25,-1.7802358370342162,0.10442321308481328,0.8955767869151862
balance,0.25,-1.7627825445142729,0.09851761398319278,0.9014823860168066
balance,0.25,-1.7453292519943295,0.09310115932531303,0.9068988406746863
balance,0.25,-1.7278759594743862,0.08818044822683394,0.9118195517731652
balance,0.25,-1.710422666954443,0.08376147581625143,0.9162385241837477
balance,0.25,-1.6929693744344996,0.0798496259307574,0.9201503740692419
balance,0.25,-1.6755160819145563,0.07644966455686295,0.9235503354431362
balance,0.25,-1.658062789394613,0.0735657340237783,0.9264342659762212
balance,0.25,-1.6406094968746696,0.07120134795662257,0.9287986520433769
balance,0.25,-1.6231562043547265,0.06935938699561284,0.9306406130043866
balance,0.25,-1.6057029118347832,0.06804209528644774,0.9319579047135513
balance,0.25,-1.5882496193148399,0.0672510777461617,0.9327489222538374
balance,0.25,-1.5707963267948966,0.06698729810778059,0.9330127018922187
balance,0.25,-1.5533430342749532,0.0672510777461617,0.9327489222538374
balance,0.25,-1.53588974175501,0.06804209528644774,0.9319579047135513
balance,0.25,-1.5184364492350666,0.06935938699561287,0.9306406130043866
balance,0.25,-1.5009831567151233,0.07120134795662261,0.9287986520433769
balance,0.25,-1.48352986419518,0.07356573402377836,0.9264342659762212
balance,0.25,-1.4660765716752366,0.076449664556863,0.9235503354431362
balance,0.25,-1.4486232791552935,0.07984962593075741,0.9201503740692419
balance,0.25,-1.4311699866353502,0.08376147581625147,0.9162385241837477
balance,0.25,-1.413716694115407,0.08818044822683396,0.9118195517731652
balance,0.25,-1.3962634015954636,0.09310115932531307,0.9068988406746858
balance,0.25,-1.3788101090755203,0.09851761398319278,0.9014823860168066
balance,0.25,-1.361356816555577,0.10442321308481331,0.8955767869151857
balance,0.25,-1.3439035240356336,0.11081076156735717,0.8891892384326416
balance,0.25,-1.3264502315156903,0.11767247718692478,0.8823275228130745
balance,0.25,-1.308996938995747,0.12499999999999996,0.8749999999999993
balance,0.25,-1.2915436464758039,0.13278440254875326,0.867215597451246
balance,0.25,-1.2740903539558606,0.14101620073777443,0.8589837992622245
balance,0.25,-1.2566370614359172,0.14968536538898147,0.8503146346110175
balance,0.25,-1.239183768915974,0.15878133446062928,0.8412186655393699
balance,0.25,-1.2217304763960306,0.1682930259155307,0.8317069740844686
balance,0.25,-1.2042771838760873,0.1782088512228116,0.8217911487771877
balance,0.25,-1.186823891356144,0.18851672947675097,0.8114832705232484
balance,0.25,-1.1693705988362006,0.19920410211550332,0.800795897884496
balance,0.25,-1.1519173063162573,0.21025794822177163,0.7897420517782274
balance,0.25,-1.1344640137963142,0.22166480038679015,0.7783351996132093
balance,0.25,-1.1170107212763707,0.23341076111828668,0.7665892388817124
balance,0.25,-1.0995574287564276,0.24548151977243618,0.754518480227563
balance,0.25,-1.082104136236484,0.2578623699891769,0.7421376300108221
balance,0.25,-1.064650843716541,0.27053822760964286,0.7294617723903561
balance,0.25,-1.0471975511965979,0.28349364905388996,0.716506350946109
balance,0.25,-1.0297442586766543,0.2967128501365186,0.7032871498634802
balance,0.25,-1.0122909661567112,0.3101797252972705,0.6898202747027284
balance,0.25,-0.9948376736367677,0.32387786722317635,0.6761221327768225
balance,0.25,-0.9773843811168246,0.3377905868383355,0.6622094131616635
balance,0.25,-0.959931088596881,0.351900933636988,0.6480990663630112
balance,0.25,-0.9424777960769379,0.36619171633509096,0.6338082836649079
balance,0.25,-0.9250245035569944,0.380645523815254,0.619354476184745
balance,0.25,-0.9075712110370513,0.39524474633950013,0.604755253660499
balance,0.25,-0.8901179185171082,0.40997159700402175,0.5900284029959773
balance,0.25,-0.8726646259971647,0.4248081334097821,0.5751918665902171
balance,0.25,-0.8552113334772216,0.43973627952256283,0.5602637204774362
balance,0.25,-0.837758040957278,0.45473784769583153,0.5452621523041679
balance,0.25,-0.8203047484373349,0.46979456082958204,0.530205439170417
balance,0.25,-0.8028514559173914,0.4848880746381711,0.5151119253618279
balance,0.25,-0.7853981633974483,0.4999999999999995,0.4999999999999998
balance,0.25,-0.7679448708775047,0.5151119253618284,0.48488807463817074
balance,0.25,-0.7504915783575616,0.530205439170417,0.4697945608295822
balance,0.25,-0.7330382858376185,0.5452621523041676,0.4547378476958316
balance,0.25,-0.715584993317675,0.5602637204774361,0.439736279522563
balance,0.25,-0.6981317007977319,0.5751918665902171,0.4248081334097821
balance,0.25,-0.6806784082777884,0.5900284029959774,0.4099715970040219
balance,0.25,-0.6632251157578453,0.604755253660499,0.39524474633950024
balance,0.25,-0.6457718232379017,0.6193544761847455,0.3806455238152539
balance,0.25,-0.6283185307179586,0.6338082836649082,0.36619171633509096
balance,0.25,-0.6108652381980151,0.6480990663630115,0.3519009336369876
balance,0.25,-0.593411945678072,0.6622094131616636,0.33779058683833546
balance,0.25,-0.5759586531581289,0.6761221327768226,0.32387786722317624
balance,0.25,-0.5585053606381853,0.6898202747027286,0.31017972529727056
balance,0.25,-0.5410520681182422,0.7032871498634806,0.2967128501365185
balance,0.25,-0.5235987755982987,0.716506350946109,0.28349364905388996
balance,0.25,-0.5061454830783556,0.7294617723903563,0.27053822760964275
balance,0.25,-0.48869219055841207,0.7421376300108224,0.2578623699891766
balance,0.25,-0.47123889803846897,0.7545184802275627,0.24548151977243624
balance,0.25,-0.4537856055185254,0.7665892388817127,0.23341076111828646
balance,0.25,-0.43633231299858233,0.7783351996132092,0.2216648003867901
balance,0.25,-0.41887902047863923,0.7897420517782272,0.21025794822177157
balance,0.25,-0.4014257279586957,0.800795897884496,0.19920410211550313
balance,0.25,-0.3839724354387526,0.8114832705232481,0.18851672947675094
balance,0.25,-0.36651914291880905,0.8217911487771874,0.17820885122281155
balance,0.25,-0.34906585039886595,0.8317069740844684,0.1682930259155306
balance,0.25,-0.3316125578789224,0.8412186655393699,0.15878133446062911
balance,0.25,-0.3141592653589793,0.8503146346110174,0.14968536538898142
balance,0.25,-0.29670597283903577,0.8589837992622246,0.1410162007377743
balance,0.25,-0.27925268031909267,0.8672155974512457,0.13278440254875323
balance,0.25,-0.2617993877991496,0.8749999999999991,0.12499999999999986
balance,0.25,-0.24434609527920603,0.8823275228130746,0.1176724771869246
balance,0.25,-0.22689280275926293,0.8891892384326415,0.11081076156735711
balance,0.25,-0.2094395102393194,0.8955767869151856,0.1044232130848132
balance,0.25,-0.1919862177193763,0.9014823860168064,0.09851761398319274
balance,0.25,-0.17453292519943275,0.9068988406746863,0.09310115932531299
balance,0.25,-0.15707963267948966,0.9118195517731653,0.08818044822683392
balance,0.25,-0.13962634015954611,0.9162385241837476,0.08376147581625139
balance,0.25,-0.12217304763960302,0.9201503740692414,0.07984962593075742
balance,0.25,-0.10471975511965992,0.9235503354431359,0.07644966455686297
balance,0.25,-0.08726646259971638,0.9264342659762212,0.07356573402377829
balance,0.25,-0.06981317007977328,0.9287986520433765,0.07120134795662257
balance,0.25,-0.05235987755982974,0.9306406130043864,0.06935938699561282
balance,0.25,-0.03490658503988664,0.9319579047135509,0.06804209528644774
balance,0.25,-0.017453292519943098,0.9327489222538374,0.06725107774616162
balance,0.25,0.0,0.9330127018922183,0.06698729810778058
balance,0.25,0.017453292519943542,0.9327489222538374,0.06725107774616165
balance,0.25,0.03490658503988664,0.9319579047135509,0.06804209528644774
balance,0.25,0.05235987755982974,0.9306406130043864,0.06935938699561282
balance,0.25,0.06981317007977328,0.9287986520433765,0.07120134795662257
balance,0.25,0.08726646259971638,0.9264342659762212,0.07356573402377829
balance,0.25,0.10471975511965992,0.9235503354431359,0.07644966455686297
balance,0.25,0.12217304763960302,0.9201503740692414,0.07984962593075742
balance,0.25,0.13962634015954656,0.9162385241837474,0.08376147581625153
balance,0.25,0.15707963267948966,0.9118195517731653,0.08818044822683392
balance,0.25,0.1745329251994332,0.9068988406746856,0.09310115932531313
balance,0.25,0.1919862177193763,0.9014823860168064,0.09851761398319274
balance,0.25,0.20943951023931984,0.8955767869151856,0.10442321308481335
balance,0.25,0.22689280275926293,0.8891892384326415,0.11081076156735711
balance,0.25,0.24434609527920603,0.8823275228130742,0.11767247718692468
balance,0.25,0.2617993877991496,0.8749999999999991,0.12499999999999986
balance,0.25,0.27925268031909267,0.8672155974512457,0.13278440254875326
balance,0.25,0.2967059728390362,0.8589837992622245,0.14101620073777454
balance,0.25,0.3141592653589793,0.8503146346110174,0.14968536538898153
balance,0.25,0.33161255787892285,0.8412186655393694,0.15878133446062934
balance,0.25,0.34906585039886595,0.8317069740844681,0.16829302591553072
balance,0.25,0.3665191429188095,0.8217911487771872,0.17820885122281177
balance,0.25,0.3839724354387526,0.811483270523248,0.18851672947675094
balance,0.25,0.4014257279586957,0.8007958978844959,0.19920410211550313
balance,0.25,0.41887902047863923,0.7897420517782271,0.21025794822177157
balance,0.25,0.43633231299858233,0.7783351996132091,0.2216648003867901
balance,0.25,0.45378560551852587,0.7665892388817122,0.23341076111828668
balance,0.25,0.47123889803846897,0.7545184802275626,0.24548151977243624
balance,0.25,0.4886921905584125,0.7421376300108223,0.25786236998917683
balance,0.25,0.5061454830783556,0.7294617723903561,0.27053822760964275
balance,0.25,0.5235987755982991,0.7165063509461087,0.28349364905389035
balance,0.25,0.5410520681182422,0.7032871498634805,0.2967128501365185
balance,0.25,0.5585053606381853,0.6898202747027284,0.31017972529727056
balance,0.25,0.5759586531581289,0.6761221327768228,0.32387786722317624
balance,0.25,0.593411945678072,0.6622094131616637,0.33779058683833546
balance,0.25,0.6108652381980155,0.6480990663630113,0.3519009336369878
balance,0.25,0.6283185307179586,0.6338082836649082,0.36619171633509096
balance,0.25,0.6457718232379022,0.6193544761847452,0.380645523815254
balance,0.25,0.6632251157578453,0.6047552536604989,0.3952447463395001
balance,0.25,0.6806784082777888,0.5900284029959769,0.4099715970040222
balance,0.25,0.6981317007977319,0.5751918665902171,0.4248081334097821
balance,0.25,0.715584993317675,0.5602637204774361,0.43973627952256283
balance,0.25,0.7330382858376185,0.5452621523041675,0.4547378476958314
balance,0.25,0.7504915783575616,0.5302054391704168,0.4697945608295822
balance,0.25,0.7679448708775052,0.5151119253618277,0.48488807463817124
balance,0.25,0.7853981633974483,0.4999999999999996,0.49999999999999944
balance,0.25,0.8028514559173918,0.4848880746381708,0.5151119253618283
balance,0.25,0.8203047484373349,0.46979456082958215,0.530205439170417
balance,0.25,0.8377580409572785,0.45473784769583114,0.545262152304168
balance,0.25,0.8552113334772216,0.43973627952256295,0.5602637204774362
balance,0.25,0.8726646259971647,0.42480813340978213,0.5751918665902171
balance,0.25,0.8901179185171078,0.40997159700402214,0.5900284029959768
balance,0.25,0.9075712110370517,0.39524474633949974,0.6047552536604994
balance,0.25,0.9250245035569948,0.38064552381525374,0.6193544761847456
balance,0.25,0.9424777960769379,0.36619171633509096,0.6338082836649083
balance,0.25,0.959931088596881,0.35190093363698804,0.6480990663630115
balance,0.25,0.977384381116825,0.3377905868383352,0.662209413161664
balance,0.25,0.9948376736367681,0.323877867223176,0.6761221327768231
balance,0.25,1.0122909661567112,0.3101797252972705,0.6898202747027287
balance,0.25,1.0297442586766543,0.2967128501365186,0.7032871498634807
balance,0.25,1.0471975511965974,0.28349364905389035,0.7165063509461093
balance,0.25,1.0646508437165414,0.2705382276096425,0.7294617723903569
balance,0.25,1.0821041362364845,0.25786236998917667,0.7421376300108227
balance,0.25,1.0995574287564276,0.24548151977243618,0.754518480227563
balance,0.25,1.1170107212763707,0.23341076111828668,0.7665892388817124
balance,0.25,1.1344640137963147,0.22166480038678982,0.7783351996132094
balance,0.25,1.1519173063162578,0.2102579482217714,0.7897420517782279
balance,0.25,1.1693705988362009,0.19920410211550316,0.8007958978844961
balance,0.25,1.186823891356144,0.18851672947675097,0.8114832705232484
balance,0.25,1.204277183876087,0.17820885122281171,0.8217911487771871
balance,0.25,1.221730476396031,0.16829302591553044,0.8317069740844687
balance,0.25,1.2391837689159741,0.15878133446062911,0.84121866553937
balance,0.25,1.2566370614359172,0.14968536538898147,0.8503146346110175
balance,0.25,1.2740903539558603,0.14101620073777454,0.8589837992622249
balance,0.25,1.2915436464758043,0.13278440254875298,0.8672155974512463
balance,0.25,1.3089969389957474,0.12499999999999976,0.8749999999999993
balance,0.25,1.3264502315156905,0.11767247718692474,0.8823275228130749
balance,0.25,1.3439035240356336,0.1108107615673572,0.8891892384326416
balance,0.25,1.3613568165555767,0.10442321308481342,0.8955767869151857
balance,0.25,1.3788101090755207,0.09851761398319264,0.9014823860168066
balance,0.25,1.3962634015954638,0.09310115932531302,0.9068988406746863
balance,0.25,1.413716694115407,0.08818044822683394,0.9118195517731652
balance,0.25,1.43116998663535,0.08376147581625153,0.9162385241837477
balance,0.25,1.448623279155294,0.07984962593075728,0.9201503740692419
balance,0.25,1.466076571675237,0.07644966455686292,0.9235503354431362
balance,0.25,1.4835298641951802,0.0735657340237783,0.9264342659762212
balance,0.25,1.5009831567151233,0.07120134795662263,0.9287986520433769
balance,0.25,1.5184364492350664,0.06935938699561289,0.9306406130043866
balance,0.25,1.5358897417550104,0.06804209528644772,0.9319579047135513
balance,0.25,1.5533430342749535,0.0672510777461617,0.9327489222538374
balance,0.25,1.5707963267948966,0.06698729810778059,0.9330127018922187
balance,0.25,1.5882496193148397,0.06725107774616167,0.9327489222538374
balance,0.25,1.6057029118347836,0.06804209528644777,0.9319579047135513
balance,0.25,1.6231562043547267,0.06935938699561287,0.9306406130043866
balance,0.25,1.6406094968746698,0.07120134795662258,0.9287986520433769
balance,0.25,1.658062789394613,0.07356573402377829,0.9264342659762212
balance,0.25,1.675516081914556,0.07644966455686288,0.923550335443136
balance,0.25,1.6929693744345,0.0798496259307575,0.9201503740692419
balance,0.25,1.7104226669544431,0.08376147581625151,0.9162385241837477
balance,0.25,1.7278759594743862,0.08818044822683394,0.9118195517731652
balance,0.25,1.7453292519943293,0.09310115932531296,0.9068988406746863
balance,0.25,1.7627825445142733,0.09851761398319289,0.9014823860168062
balance,0.25,1.7802358370342164,0.10442321308481337,0.8955767869151862
balance,0.25,1.7976891295541595,0.11081076156735709,0.8891892384326416
balance,0.25,1.8151424220741026,0.11767247718692463,0.8823275228130745
balance,0.25,1.8325957145940457,0.12499999999999972,0.8749999999999996
balance,0.25,1.8500490071139897,0.13278440254875334,0.8672155974512458
balance,0.25,1.8675022996339328,0.1410162007377745,0.8589837992622245
balance,0.25,1.8849555921538759,0.14968536538898142,0.8503146346110175
balance,0.25,1.902408884673819,0.15878133446062903,0.8412186655393702
balance,0.25,1.919862177193763,0.1682930259155308,0.8317069740844684
balance,0.25,1.937315469713706,0.17820885122281166,0.8217911487771875
balance,0.25,1.9547687622336491,0.1885167294767509,0.8114832705232482
balance,0.25,1.9722220547535922,0.19920410211550305,0.8007958978844961
balance,0.25,1.9896753472735353,0.21025794822177135,0.789742051778228
balance,0.25,2.0071286397934793,0.22166480038679034,0.7783351996132089
balance,0.25,2.0245819323134224,0.23341076111828657,0.7665892388817125
balance,0.25,2.0420352248333655,0.2454815197724361,0.7545184802275632
balance,0.25,2.0594885173533086,0.25786236998917655,0.7421376300108227
balance,0.25,2.0769418098732526,0.2705382276096431,0.7294617723903558
balance,0.25,2.0943951023931957,0.2834936490538902,0.7165063509461088
balance,0.25,2.111848394913139,0.2967128501365186,0.7032871498634807
balance,0.25,2.129301687433082,0.31017972529727045,0.6898202747027284
balance,0.25,2.146754979953025,0.3238778672231759,0.6761221327768231
balance,0.25,2.164208272472969,0.3377905868383358,0.6622094131616633
balance,0.25,2.181661564992912,0.3519009336369878,0.6480990663630112
balance,0.25,2.199114857512855,0.3661917163350909,0.633808283664908
balance,0.25,2.2165681500327983,0.3806455238152535,0.6193544761847456
balance,0.25,2.2340214425527423,0.3952447463395003,0.6047552536604985
balance,0.25,2.2514747350726854,0.409971597004022,0.5900284029959773
balance,0.25,2.2689280275926285,0.42480813340978196,0.5751918665902173
balance,0.25,2.2863813201125716,0.43973627952256283,0.5602637204774363
balance,0.25,2.3038346126325147,0.45473784769583103,0.5452621523041682
balance,0.25,2.3212879051524586,0.4697945608295825,0.5302054391704167
balance,0.25,2.3387411976724017,0.48488807463817096,0.5151119253618279
balance,0.25,2.356194490192345,0.49999999999999933,0.4999999999999998
balance,0.25,2.373647782712288,0.5151119253618278,0.48488807463817135
balance,0.25,2.391101075232232,0.5302054391704172,0.46979456082958193
balance,0.25,2.408554367752175,0.545262152304168,0.45473784769583125
balance,0.25,2.426007660272118,0.5602637204774361,0.4397362795225633
balance,0.25,2.443460952792061,0.575191866590217,0.42480813340978224
balance,0.25,2.4609142453120043,0.5900284029959769,0.40997159700402236
balance,0.25,2.4783675378319483,0.6047552536604992,0.39524474633949996
balance,0.25,2.4958208303518914,0.6193544761847455,0.3806455238152539
balance,0.25,2.5132741228718345,0.633808283664908,0.36619171633509096
balance,0.25,2.5307274153917776,0.6480990663630111,0.3519009336369881
balance,0.25,2.5481807079117216,0.6622094131616637,0.33779058683833524
balance,0.25,2.5656340004316647,0.6761221327768231,0.3238778672231761
balance,0.25,2.5830872929516078,0.6898202747027284,0.31017972529727067
balance,0.25,2.600540585471551,0.7032871498634803,0.2967128501365185
balance,0.25,2.617993877991494,0.7165063509461087,0.28349364905389046
balance,0.25,2.635447170511438,0.7294617723903563,0.2705382276096425
balance,0.25,2.652900463031381,0.7421376300108224,0.2578623699891766
balance,0.25,2.670353755551324,0.7545184802275626,0.2454815197724363
balance,0.25,2.6878070480712672,0.7665892388817122,0.23341076111828674
balance,0.25,2.7052603405912112,0.7783351996132093,0.22166480038678987
balance,0.25,2.7227136331111543,0.7897420517782278,0.21025794822177152
balance,0.25,2.7401669256310974,0.8007958978844959,0.19920410211550318
balance,0.25,2.7576202181510405,0.8114832705232481,0.18851672947675094
balance,0.25,2.7750735106709836,0.8217911487771872,0.17820885122281177
balance,0.25,2.7925268031909276,0.8317069740844684,0.16829302591553047
balance,0.25,2.8099800957108707,0.8412186655393699,0.1587813344606292
balance,0.25,2.827433388230814,0.8503146346110173,0.14968536538898153
balance,0.25,2.844886680750757,0.8589837992622245,0.14101620073777457
balance,0.25,2.862339973270701,0.867215597451246,0.13278440254875307
balance,0.25,2.879793265790644,0.8749999999999992,0.12499999999999974
balance,0.25,2.897246558310587,0.8823275228130746,0.11767247718692475
balance,0.25,2.91469985083053,0.8891892384326422,0.11081076156735715
balance,0.25,2.9321531433504733,0.8955767869151855,0.10442321308481342
balance,0.25,2.9496064358704173,0.9014823860168069,0.09851761398319264
balance,0.25,2.9670597283903604,0.9068988406746861,0.09310115932531303
balance,0.25,2.9845130209103035,0.9118195517731653,0.08818044822683396
balance,0.25,3.0019663134302466,0.9162385241837478,0.08376147581625153
balance,0.25,3.0194196059501905,0.9201503740692417,0.0798496259307573
balance,0.25,3.0368728984701336,0.9235503354431362,0.07644966455686292
balance,0.25,3.0543261909900767,0.9264342659762209,0.07356573402377829
balance,0.25,3.07177948351002,0.9287986520433765,0.0712013479566226
balance,0.25,3.089232776029963,0.930640613004386,0.06935938699561288
balance,0.25,3.106686068549907,0.9319579047135511,0.06804209528644771
balance,0.25,3.12413936106985,0.9327489222538374,0.06725107774616165
balance,0.25,3.141592653589793,0.9330127018922183,0.06698729810778058
balance,0.5,-3.141592653589793,0.9999999999999992,0.0
balance,0.5,-3.12413936106985,0.9996954135095472,0.00030458649045213255
balance,0.5,-3.1066860685499065,0.9987820251299113,0.0012179748700878882
balance,0.5,-3.0892327760299634,0.9972609476841361,0.002739052315863329
balance,0.5,-3.07177948351002,0.9951340343707841,0.004865965629214872
balance,0.5,-3.0543261909900767,0.9924038765061034,0.007596123493895974
balance,0.5,-3.036872898470133,0.989073800366902,0.010926199633097239
balance,0.5,-3.01941960595019,0.9851478631379975,0.014852136862001776
balance,0.5,-3.0019663134302466,0.9806308479691586,0.019369152030840636
balance,0.5,-2.9845130209103035,0.9755282581475762,0.02447174185242323
balance,0.5,-2.9670597283903604,0.9698463103929533,0.030153689607045772
balance,0.5,-2.949606435870417,0.9635919272833928,0.03640807271660635
balance,0.5,-2.9321531433504737,0.9567727288212995,0.04322727117869953
balance,0.5,-2.91469985083053,0.9493970231495827,0.05060297685041657
balance,0.5,-2.897246558310587,0.9414737964294626,0.058526203570536506
balance,0.5,-2.8797932657906435,0.9330127018922183,0.06698729810778078
balance,0.5,-2.8623399732707004,0.9240240480782118,0.07597595192178697
balance,0.5,-2.844886680750757,0.9145187862775199,0.08548121372247927
balance,0.5,-2.827433388230814,0.904508497187473,0.09549150281252627
balance,0.5,-2.8099800957108707,0.8940053768033605,0.1059946231966389
balance,0.5,-2.792526803190927,0.8830222215594881,0.11697777844051101
balance,0.5,-2.775073510670984,0.8715724127386966,0.12842758726130277
balance,0.5,-2.7576202181510405,0.8596699001693247,0.1403300998306745
balance,0.5,-2.7401669256310974,0.847329185229498,0.15267081477050132
balance,0.5,-2.722713633111154,0.8345653031794281,0.165434696820571
balance,0.5,-2.705260340591211,0.8213938048432687,0.17860619515673024
balance,0.5,-2.6878070480712672,0.8078307376628284,0.19216926233717105
balance,0.5,-2.670353755551324,0.7938926261462358,0.20610737385376354
balance,0.5,-2.652900463031381,0.779596451735373,0.22040354826462646
balance,0.5,-2.6354471705114375,0.7649596321166016,0.2350403678833976
balance,0.5,-2.6179938779914944,0.7499999999999996,0.2499999999999999
balance,0.5,-2.600540585471551,0.7347357813929446,0.2652642186070547
balance,0.5,-2.5830872929516078,0.7191855733945379,0.28081442660546124
balance,0.5,-2.5656340004316642,0.7033683215378993,0.2966316784620999
balance,0.5,-2.548180707911721,0.6873032967079555,0.3126967032920438
balance,0.5,-2.5307274153917776,0.6710100716628337,0.32898992833716584
balance,0.5,-2.5132741228718345,0.6545084971874731,0.3454915028125263
balance,0.5,-2.4958208303518914,0.6378186779084992,0.3621813220915001
balance,0.5,-2.478367537831948,0.6209609477998332,0.37903905220016615
balance,0.5,-2.4609142453120048,0.6039558454088791,0.39604415459111997
balance,0.5,-2.443460952792061,0.5868240888334646,0.41317591116653485
balance,0.5,-2.426007660272118,0.5695865504800323,0.43041344951996713
balance,0.5,-2.4085543677521746,0.5522642316338261,0.44773576836617346
balance,0.5,-2.3911010752322315,0.5348782368720622,0.4651217631279372
balance,0.5,-2.373647782712288,0.5174497483512497,0.4825502516487495
balance,0.5,-2.356194490192345,0.49999999999999956,0.4999999999999998
balance,0.5,-2.3387411976724017,0.4825502516487492,0.5174497483512501
balance,0.5,-2.321287905152458,0.4651217631279368,0.5348782368720626
balance,0.5,-2.3038346126325147,0.44773576836617246,0.5522642316338269
balance,0.5,-2.2863813201125716,0.4304134495199667,0.5695865504800327
balance,0.5,-2.2689280275926285,0.4131759111665345,0.5868240888334648
balance,0.5,-2.251474735072685,0.39604415459111986,0.6039558454088795
balance,0.5,-2.234021442552742,0.37903905220016587,0.6209609477998336
balance,0.5,-2.2165681500327983,0.3621813220914999,0.6378186779084996
balance,0.5,-2.199114857512855,0.34549150281252594,0.6545084971874736
balance,0.5,-2.181661564992912,0.32898992833716545,0.671010071662834
balance,0.5,-2.1642082724729685,0.3126967032920437,0.6873032967079559
balance,0.5,-2.146754979953025,0.29663167846209937,0.7033683215379002
balance,0.5,-2.129301687433082,0.2808144266054609,0.7191855733945385
balance,0.5,-2.111848394913139,0.26526421860705446,0.7347357813929449
