series_id,y_m,y_mm,R0
FIG001A_R0,2.499999999999985e-05,0.02499999999999985,5.505771856039945e-08
FIG001A_R0,2.599999999999998e-05,0.02599999999999998,5.546415322181292e-08
FIG001A_R0,2.6999999999999897e-05,0.0269999999999999,5.586938698503151e-08
FIG001A_R0,2.7999999999999813e-05,0.027999999999999813,5.627331376973067e-08
FIG001A_R0,2.8999999999999946e-05,0.028999999999999946,5.6675827647037376e-08
FIG001A_R0,2.9999999999999862e-05,0.02999999999999986,5.707682287240525e-08
FIG001A_R0,3.0999999999999995e-05,0.030999999999999993,5.7476193918473284e-08
FIG001A_R0,3.199999999999991e-05,0.03199999999999991,5.787383550789476e-08
FIG001A_R0,3.2999999999999826e-05,0.03299999999999983,5.826964264612764e-08
FIG001A_R0,3.399999999999996e-05,0.03399999999999996,5.866351065417287e-08
FIG001A_R0,3.4999999999999875e-05,0.03499999999999988,5.90553352012503e-08
FIG001A_R0,3.600000000000001e-05,0.036000000000000004,5.944501233740199e-08
FIG001A_R0,3.6999999999999924e-05,0.03699999999999992,5.983243852600892e-08
FIG001A_R0,3.799999999999984e-05,0.03799999999999984,6.021751067621327e-08
FIG001A_R0,3.899999999999997e-05,0.03899999999999997,6.060012617523236e-08
FIG001A_R0,3.999999999999989e-05,0.03999999999999989,6.098018292055394e-08
FIG001A_R0,4.0999999999999804e-05,0.0409999999999998,6.13575793520029e-08
FIG001A_R0,4.199999999999994e-05,0.04199999999999994,6.173221448366637e-08
FIG001A_R0,4.299999999999985e-05,0.04299999999999985,6.210398793566718e-08
FIG001A_R0,4.3999999999999985e-05,0.043999999999999984,6.24727999657751e-08
FIG001A_R0,4.49999999999999e-05,0.0449999999999999,6.283855150084397e-08
FIG001A_R0,4.599999999999982e-05,0.04599999999999982,6.320114416806424e-08
FIG001A_R0,4.699999999999995e-05,0.04699999999999995,6.356048032602056e-08
FIG001A_R0,4.7999999999999866e-05,0.04799999999999986,6.391646309554231e-08
FIG001A_R0,4.9e-05,0.049,6.426899639033855e-08
FIG001A_R0,4.9999999999999914e-05,0.04999999999999991,6.461798494740409e-08
FIG001A_R0,5.099999999999983e-05,0.05099999999999983,6.496333435718865e-08
FIG001A_R0,5.199999999999996e-05,0.05199999999999996,6.530495109351688e-08
FIG001A_R0,5.299999999999988e-05,0.05299999999999988,6.564274254324943e-08
FIG001A_R0,5.3999999999999795e-05,0.0539999999999998,6.597661703567525e-08
FIG001A_R0,5.499999999999993e-05,0.054999999999999924,6.630648387162398e-08
FIG001A_R0,5.599999999999984e-05,0.05599999999999984,6.663225335228901e-08
FIG001A_R0,5.6999999999999976e-05,0.056999999999999974,6.695383680775105e-08
FIG001A_R0,5.799999999999989e-05,0.05799999999999989,6.727114662519153e-08
FIG001A_R0,5.899999999999981e-05,0.05899999999999981,6.758409627678786e-08
FIG001A_R0,5.999999999999994e-05,0.05999999999999994,6.789260034727855e-08
FIG001A_R0,6.0999999999999856e-05,0.06099999999999986,6.819657456118989e-08
FIG001A_R0,6.199999999999999e-05,0.061999999999999986,6.849593580971524e-08
FIG001A_R0,6.29999999999999e-05,0.0629999999999999,6.879060217723545e-08
FIG001A_R0,6.399999999999982e-05,0.06399999999999982,6.90804929674742e-08
FIG001A_R0,6.499999999999995e-05,0.06499999999999995,6.936552872927599e-08
FIG001A_R0,6.599999999999987e-05,0.06599999999999986,6.964563128199989e-08
FIG001A_R0,6.7e-05,0.067,6.992072374051999e-08
FIG001A_R0,6.799999999999992e-05,0.06799999999999992,7.019073053982239e-08
FIG001A_R0,6.899999999999983e-05,0.06899999999999984,7.04555774591922e-08
FIG001A_R0,6.999999999999997e-05,0.06999999999999997,7.071519164598048e-08
FIG001A_R0,7.099999999999988e-05,0.07099999999999988,7.096950163894311e-08
FIG001A_R0,7.19999999999998e-05,0.0719999999999998,7.12184373911448e-08
FIG001A_R0,7.299999999999993e-05,0.07299999999999993,7.146193029241816e-08
FIG001A_R0,7.399999999999985e-05,0.07399999999999984,7.169991319137115e-08
FIG001A_R0,7.499999999999998e-05,0.07499999999999998,7.193232041693574e-08
FIG001A_R0,7.59999999999999e-05,0.0759999999999999,7.215908779944853e-08
FIG001A_R0,7.699999999999981e-05,0.07699999999999982,7.238015269125804e-08
FIG001A_R0,7.799999999999994e-05,0.07799999999999994,7.259545398684968e-08
FIG001A_R0,7.899999999999986e-05,0.07899999999999986,7.280493214248219e-08
FIG001A_R0,7.999999999999999e-05,0.07999999999999999,7.300852919532912e-08
FIG001A_R0,8.099999999999991e-05,0.0809999999999999,7.320618878211736e-08
FIG001A_R0,8.199999999999982e-05,0.08199999999999982,7.339785615725754e-08
FIG001A_R0,8.299999999999996e-05,0.08299999999999996,7.358347821045924e-08
FIG001A_R0,8.399999999999987e-05,0.08399999999999988,7.376300348382457e-08
FIG001A_R0,8.499999999999979e-05,0.08499999999999978,7.393638218841528e-08
FIG001A_R0,8.599999999999992e-05,0.08599999999999992,7.410356622028627e-08
FIG001A_R0,8.699999999999984e-05,0.08699999999999984,7.426450917598047e-08
FIG001A_R0,8.799999999999997e-05,0.08799999999999997,7.441916636748029e-08
FIG001A_R0,8.899999999999989e-05,0.08899999999999988,7.45674948366088e-08
FIG001A_R0,8.99999999999998e-05,0.0899999999999998,7.47094533688777e-08
FIG001A_R0,9.099999999999994e-05,0.09099999999999994,7.484500250677505e-08
FIG001A_R0,9.199999999999985e-05,0.09199999999999985,7.497410456248978e-08
FIG001A_R0,9.299999999999998e-05,0.09299999999999999,7.509672363006782e-08
FIG001A_R0,9.39999999999999e-05,0.0939999999999999,7.521282559699541e-08
FIG001A_R0,9.499999999999982e-05,0.09499999999999982,7.532237815520611e-08
FIG001A_R0,9.599999999999995e-05,0.09599999999999995,7.542535081150705e-08
FIG001A_R0,9.699999999999986e-05,0.09699999999999986,7.552171489742119e-08
FIG001A_R0,9.8e-05,0.098,7.5611443578442e-08
FIG001A_R0,9.899999999999991e-05,0.09899999999999991,7.569451186269717e-08
FIG001A_R0,9.999999999999983e-05,0.09999999999999983,7.57708966090185e-08
FIG001A_R0,0.00010099999999999996,0.10099999999999996,7.584057653441537e-08
FIG001A_R0,0.00010199999999999988,0.10199999999999988,7.590353222094821e-08
FIG001A_R0,0.00010299999999999979,0.10299999999999979,7.595974612200098e-08
FIG001A_R0,0.00010399999999999993,0.10399999999999993,7.600920256794935e-08
FIG001A_R0,0.00010499999999999984,0.10499999999999984,7.605188777122274e-08
FIG001A_R0,0.00010599999999999997,0.10599999999999997,7.608778983075917e-08
FIG001A_R0,0.00010699999999999989,0.10699999999999989,7.611689873585036e-08
FIG001A_R0,0.0001079999999999998,0.1079999999999998,7.613920636937675e-08
FIG001A_R0,0.00010899999999999994,0.10899999999999994,7.615470651042998e-08
FIG001A_R0,0.00010999999999999985,0.10999999999999985,7.616339483632365e-08
FIG001A_R0,0.00011099999999999999,0.11099999999999999,7.616526892398997e-08
FIG001A_R0,0.0001119999999999999,0.1119999999999999,7.616032825076271e-08
FIG001A_R0,0.00011299999999999982,0.11299999999999982,7.614857419454656e-08
FIG001A_R0,0.00011399999999999995,0.11399999999999995,7.61300100333712e-08
FIG001A_R0,0.00011499999999999987,0.11499999999999987,7.610464094433258e-08
FIG001A_R0,0.000116,0.116,7.607247400191944e-08
FIG001A_R0,0.00011699999999999992,0.11699999999999991,7.603351817572754e-08
FIG001A_R0,0.00011799999999999983,0.11799999999999983,7.598778432756117e-08
FIG001A_R0,0.00011899999999999997,0.11899999999999997,7.593528520792344e-08
FIG001A_R0,0.00011999999999999988,0.11999999999999988,7.587603545189686e-08
FIG001A_R0,0.0001209999999999998,0.1209999999999998,7.581005157441469e-08
FIG001A_R0,0.00012199999999999993,0.12199999999999993,7.573735196492622e-08
FIG001A_R0,0.00012299999999999985,0.12299999999999985,7.565795688145614e-08
FIG001A_R0,0.00012399999999999998,0.12399999999999997,7.557188844406164e-08
FIG001A_R0,0.0001249999999999999,0.12499999999999989,7.547917062768829e-08
FIG001A_R0,0.0001259999999999998,0.1259999999999998,7.537982925442803e-08
FIG001A_R0,0.00012699999999999994,0.12699999999999995,7.527389198518166e-08
FIG001A_R0,0.00012799999999999986,0.12799999999999986,7.516138831072886e-08
FIG001A_R0,0.000129,0.129,7.504234954220858e-08
FIG001A_R0,0.0001299999999999999,0.1299999999999999,7.491680880101362e-08
FIG001A_R0,0.00013099999999999982,0.1309999999999998,7.478480100810261e-08
FIG001A_R0,0.00013199999999999996,0.13199999999999995,7.4646362872733e-08
FIG001A_R0,0.00013299999999999987,0.13299999999999987,7.450153288061965e-08
FIG001A_R0,0.0001339999999999998,0.13399999999999979,7.435035128152241e-08
FIG001A_R0,0.00013499999999999992,0.13499999999999993,7.419286007626733e-08
FIG001A_R0,0.00013599999999999984,0.13599999999999984,7.402910300320664e-08
FIG001A_R0,0.00013699999999999997,0.13699999999999996,7.38591255241208e-08
FIG001A_R0,0.00013799999999999988,0.13799999999999987,7.368297480956937e-08
FIG001A_R0,0.0001389999999999998,0.1389999999999998,7.350069972369423e-08
FIG001A_R0,0.00013999999999999993,0.13999999999999993,7.331235080848162e-08
FIG001A_R0,0.00014099999999999985,0.14099999999999985,7.311798026748787e-08
FIG001A_R0,0.00014199999999999998,0.142,7.291764194903469e-08
FIG001A_R0,0.0001429999999999999,0.1429999999999999,7.271139132887993e-08
FIG001A_R0,0.00014399999999999981,0.14399999999999982,7.249928549236983e-08
FIG001A_R0,0.00014499999999999995,0.14499999999999993,7.228138311607928e-08
FIG001A_R0,0.00014599999999999986,0.14599999999999985,7.20577444489461e-08
FIG001A_R0,0.000147,0.147,7.182843129290582e-08
FIG001A_R0,0.0001479999999999999,0.1479999999999999,7.159350698303485e-08
FIG001A_R0,0.00014899999999999983,0.14899999999999983,7.135303636720725e-08
FIG001A_R0,0.00014999999999999996,0.14999999999999997,7.110708578527362e-08
FIG001A_R0,0.00015099999999999988,0.15099999999999988,7.085572304776936e-08
FIG001A_R0,0.0001519999999999998,0.1519999999999998,7.059901741415801e-08
FIG001A_R0,0.00015299999999999992,0.1529999999999999,7.033703957061985e-08
FIG001A_R0,0.00015399999999999984,0.15399999999999983,7.006986160739174e-08
FIG001A_R0,0.00015499999999999997,0.15499999999999997,6.979755699566632e-08
FIG001A_R0,0.0001559999999999999,0.1559999999999999,6.95202005640596e-08
FIG001A_R0,0.0001569999999999998,0.1569999999999998,6.923786847465364e-08
FIG001A_R0,0.00015799999999999994,0.15799999999999995,6.895063819862432e-08
FIG001A_R0,0.00015899999999999985,0.15899999999999986,6.865858849146163e-08
FIG001A_R0,0.00015999999999999999,0.15999999999999998,6.836179936779114e-08
FIG001A_R0,0.0001609999999999999,0.1609999999999999,6.806035207580637e-08
FIG001A_R0,0.00016199999999999982,0.1619999999999998,6.775432907131945e-08
FIG001A_R0,0.00016299999999999995,0.16299999999999995,6.744381399144079e-08
FIG001A_R0,0.00016399999999999987,0.16399999999999987,6.712889162789594e-08
FIG001A_R0,0.000165,0.165,6.680964789998871e-08
FIG001A_R0,0.00016599999999999991,0.16599999999999993,6.648616982722107e-08
FIG001A_R0,0.00016699999999999983,0.16699999999999984,6.615854550157804e-08
FIG001A_R0,0.00016799999999999996,0.16799999999999995,6.582686405948845e-08
FIG001A_R0,0.00016899999999999988,0.16899999999999987,6.549121565347062e-08
FIG001A_R0,0.0001699999999999998,0.1699999999999998,6.515169142347259e-08
FIG001A_R0,0.00017099999999999993,0.17099999999999993,6.480838346791771e-08
FIG001A_R0,0.00017199999999999984,0.17199999999999985,6.446138481446518e-08
FIG001A_R0,0.00017299999999999998,0.173,6.411078939049532e-08
FIG001A_R0,0.0001739999999999999,0.1739999999999999,6.375669199333095e-08
FIG001A_R0,0.0001749999999999998,0.17499999999999982,6.339918826020372e-08
FIG001A_R0,0.00017599999999999994,0.17599999999999993,6.303837463797692e-08
FIG001A_R0,0.00017699999999999986,0.17699999999999985,6.267434835263567e-08
FIG001A_R0,0.000178,0.178,6.230720737855303e-08
FIG001A_R0,0.0001789999999999999,0.1789999999999999,6.193705040754539e-08
FIG001A_R0,0.00017999999999999982,0.17999999999999983,6.156397681772554e-08
FIG001A_R0,0.00018099999999999995,0.18099999999999997,6.118808664216569e-08
FIG001A_R0,0.00018199999999999987,0.18199999999999988,6.080948053738107e-08
FIG001A_R0,0.00018299999999999979,0.18299999999999977,6.042825975164385e-08
FIG001A_R0,0.00018399999999999992,0.1839999999999999,6.004452609314017e-08
FIG001A_R0,0.00018499999999999983,0.18499999999999983,5.965838189798031e-08
FIG001A_R0,0.00018599999999999997,0.18599999999999997,5.926992999807223e-08
FIG001A_R0,0.00018699999999999988,0.1869999999999999,5.8879273688872e-08
FIG001A_R0,0.0001879999999999998,0.1879999999999998,5.848651669701919e-08
FIG001A_R0,0.00018899999999999993,0.18899999999999995,5.8091763147871064e-08
FIG001A_R0,0.00018999999999999985,0.18999999999999984,5.7695117532945635e-08
FIG001A_R0,0.00019099999999999998,0.19099999999999998,5.729668467728387e-08
FIG001A_R0,0.0001919999999999999,0.1919999999999999,5.6896569706744844e-08
FIG001A_R0,0.0001929999999999998,0.1929999999999998,5.649487801524193e-08
FIG001A_R0,0.00019399999999999995,0.19399999999999995,5.6091715231934094e-08
FIG001A_R0,0.00019499999999999986,0.19499999999999987,5.568718718838237e-08
FIG001A_R0,0.000196,0.196,5.5281399885681805e-08
FIG001A_R0,0.0001969999999999999,0.1969999999999999,5.4874459461582806e-08
FIG001A_R0,0.00019799999999999983,0.19799999999999982,5.446647215761016e-08
FIG001A_R0,0.00019899999999999996,0.19899999999999995,5.4057544286193415e-08
FIG001A_R0,0.00019999999999999987,0.19999999999999987,5.364778219781872e-08
FIG001A_R0,0.0002009999999999998,0.2009999999999998,5.3237292248213446e-08
FIG001A_R0,0.00020199999999999992,0.20199999999999993,5.282618076557483e-08
FIG001A_R0,0.00020299999999999984,0.20299999999999985,5.241455401785491e-08
FIG001A_R0,0.00020399999999999997,0.20399999999999996,5.200251818011081e-08
FIG001A_R0,0.0002049999999999999,0.20499999999999988,5.1590179301933955e-08
FIG001A_R0,0.0002059999999999998,0.2059999999999998,5.117764327496718e-08
FIG001A_R0,0.00020699999999999994,0.20699999999999993,5.07650158005224e-08
FIG001A_R0,0.00020799999999999985,0.20799999999999985,5.0352402357309515e-08
FIG001A_R0,0.00020899999999999998,0.209,4.9939908169286244e-08
FIG001A_R0,0.0002099999999999999,0.2099999999999999,4.9527638173642306e-08
FIG001A_R0,0.00021099999999999982,0.21099999999999983,4.9115696988926123e-08
FIG001A_R0,0.00021199999999999995,0.21199999999999994,4.870418888332702e-08
FIG001A_R0,0.00021299999999999986,0.21299999999999986,4.829321774312283e-08
FIG001A_R0,0.000214,0.214,4.7882887041302775e-08
FIG001A_R0,0.0002149999999999999,0.2149999999999999,4.7473299806378294e-08
FIG001A_R0,0.00021599999999999983,0.21599999999999983,4.706455859139012e-08
FIG001A_R0,0.00021699999999999996,0.21699999999999997,4.665676544312349e-08
FIG001A_R0,0.00021799999999999988,0.2179999999999999,4.6250021871542194e-08
FIG001A_R0,0.0002189999999999998,0.2189999999999998,4.584442881944958e-08
FIG001A_R0,0.00021999999999999993,0.21999999999999992,4.544008663238947e-08
FIG001A_R0,0.00022099999999999984,0.22099999999999984,4.503709502879587e-08
FIG001A_R0,0.00022199999999999998,0.22199999999999998,4.4635553070400405e-08
FIG001A_R0,0.0002229999999999999,0.2229999999999999,4.423555913290986e-08
FIG001A_R0,0.0002239999999999998,0.2239999999999998,4.383721087696109e-08
FIG001A_R0,0.00022499999999999994,0.22499999999999995,4.344060521936516e-08
FIG001A_R0,0.00022599999999999986,0.22599999999999987,4.304583830464898e-08
FIG001A_R0,0.000227,0.22699999999999998,4.265300547690389e-08
FIG001A_R0,0.0002279999999999999,0.2279999999999999,4.226220125195202e-08
FIG001A_R0,0.00022899999999999982,0.22899999999999981,4.187351928983747e-08
FIG001A_R0,0.00022999999999999995,0.22999999999999995,4.148705236765339e-08
FIG001A_R0,0.00023099999999999987,0.23099999999999987,4.110289235271322e-08
FIG001A_R0,0.00023199999999999978,0.2319999999999998,4.0721130176074234e-08
FIG001A_R0,0.00023299999999999992,0.23299999999999993,4.0341855806423324e-08
FIG001A_R0,0.00023399999999999983,0.23399999999999982,3.996515822433341e-08
FIG001A_R0,0.00023499999999999997,0.23499999999999996,3.959112539689769e-08
FIG001A_R0,0.00023599999999999988,0.23599999999999988,3.9219844252751984e-08
FIG001A_R0,0.0002369999999999998,0.2369999999999998,3.8851400657491534e-08
FIG001A_R0,0.00023799999999999993,0.23799999999999993,3.8485879389491546e-08
FIG001A_R0,0.00023899999999999985,0.23899999999999985,3.8123364116139116e-08
FIG001A_R0,0.00023999999999999998,0.24,3.776393737048315e-08
FIG001A_R0,0.0002409999999999999,0.24099999999999988,3.740768052831178e-08
FIG001A_R0,0.0002419999999999998,0.2419999999999998,3.705467378566266e-08
FIG001A_R0,0.00024299999999999994,0.24299999999999994,3.67049961367749e-08
FIG001A_R0,0.00024399999999999986,0.24399999999999986,3.6358725352489396e-08
FIG001A_R0,0.000245,0.245,3.6015937959103036e-08
FIG001A_R0,0.0002459999999999999,0.2459999999999999,3.567670921768627e-08
FIG001A_R0,0.0002469999999999998,0.24699999999999983,3.5341113103867566e-08
FIG001A_R0,0.00024799999999999996,0.24799999999999994,3.500922228809357e-08
FIG001A_R0,0.00024899999999999987,0.24899999999999986,3.468110811637007e-08
FIG001A_R0,0.0002499999999999998,0.24999999999999978,3.43568405914893e-08
FIG001A_R0,0.0002509999999999999,0.25099999999999995,3.4036488354750876e-08
FIG001A_R0,0.00025199999999999984,0.25199999999999984,3.3720118668181065e-08
FIG001A_R0,0.00025299999999999997,0.25299999999999995,3.3407797397255536e-08
FIG001A_R0,0.0002539999999999999,0.2539999999999999,3.3099588994132275e-08
FIG001A_R0,0.0002549999999999998,0.2549999999999998,3.2795556481398e-08
FIG001A_R0,0.00025599999999999993,0.25599999999999995,3.249576143633468e-08
FIG001A_R0,0.00025699999999999985,0.25699999999999984,3.2200263975709956e-08
FIG001A_R0,0.000258,0.258,3.1909122741095626e-08
FIG001A_R0,0.0002589999999999999,0.2589999999999999,3.162239488472014e-08
FIG001A_R0,0.0002599999999999998,0.2599999999999998,3.134013605585708e-08
FIG001A_R0,0.00026099999999999995,0.26099999999999995,3.1062400387755575e-08
FIG001A_R0,0.00026199999999999986,0.26199999999999984,3.078924048511532e-08
FIG001A_R0,0.000263,0.263,3.0520707412109496e-08
FIG001A_R0,0.0002639999999999999,0.2639999999999999,3.0256850680960355e-08
FIG001A_R0,0.00026499999999999983,0.26499999999999985,2.9997718241068705e-08
FIG001A_R0,0.00026599999999999996,0.26599999999999996,2.9743356468701967e-08
FIG001A_R0,0.0002669999999999999,0.2669999999999999,2.949381015724264e-08
FIG001A_R0,0.0002679999999999998,0.2679999999999998,2.924912250799955e-08
FIG001A_R0,0.0002689999999999999,0.2689999999999999,2.900933512158495e-08
FIG001A_R0,0.00026999999999999984,0.26999999999999985,2.877448798985937e-08
FIG001A_R0,0.000271,0.27099999999999996,2.854461948844526e-08
FIG001A_R0,0.0002719999999999999,0.2719999999999999,2.831976636981271e-08
FIG001A_R0,0.0002729999999999998,0.2729999999999998,2.8099963756937356e-08
FIG001A_R0,0.00027399999999999994,0.2739999999999999,2.7885245137532455e-08
FIG001A_R0,0.00027499999999999985,0.27499999999999986,2.767564235885644e-08
FIG001A_R0,0.000276,0.27599999999999997,2.7471185623095837e-08
FIG001A_R0,0.0002769999999999999,0.2769999999999999,2.727190348332556e-08
FIG001A_R0,0.0002779999999999998,0.2779999999999998,2.7077822840045844e-08
FIG001A_R0,0.00027899999999999995,0.27899999999999997,2.6888968938296833e-08
FIG001A_R0,0.00027999999999999987,0.27999999999999986,2.6705365365350788e-08
FIG001A_R0,0.0002809999999999998,0.2809999999999998,2.6527034048981177e-08
FIG001A_R0,0.0002819999999999999,0.2819999999999999,2.6353995256308974e-08
FIG001A_R0,0.00028299999999999983,0.2829999999999998,2.618626759322554e-08
FIG001A_R0,0.00028399999999999996,0.284,2.6023868004390373e-08
FIG001A_R0,0.0002849999999999999,0.28499999999999986,2.5866811773804363e-08
FIG001A_R0,0.0002859999999999998,0.2859999999999998,2.5715112525955535e-08
FIG001A_R0,0.00028699999999999993,0.2869999999999999,2.5568782227537397e-08
FIG001A_R0,0.00028799999999999984,0.28799999999999987,2.5427831189737514e-08
FIG001A_R0,0.000289,0.289,2.529226807109439e-08
FIG001A_R0,0.0002899999999999999,0.28999999999999987,2.516209988092118e-08
FIG001A_R0,0.0002909999999999998,0.2909999999999998,2.503733198329359e-08
FIG001A_R0,0.00029199999999999994,0.2919999999999999,2.4917968101599615e-08
FIG001A_R0,0.00029299999999999986,0.29299999999999987,2.4804010323648786e-08
FIG001A_R0,0.000294,0.294,2.469545910733748e-08
FIG001A_R0,0.0002949999999999999,0.29499999999999993,2.4592313286868053e-08
FIG001A_R0,0.0002959999999999998,0.2959999999999998,2.4494570079517912e-08
FIG001A_R0,0.00029699999999999996,0.29699999999999993,2.4402225092955465e-08
FIG001A_R0,0.00029799999999999987,0.2979999999999999,2.4315272333099313e-08
FIG001A_R0,0.0002989999999999998,0.29899999999999977,2.4233704212516707e-08
FIG001A_R0,0.0002999999999999999,0.29999999999999993,2.4157511559357513e-08
FIG001A_R0,0.00030099999999999984,0.3009999999999998,2.4086683626819264e-08
FIG001A_R0,0.00030199999999999997,0.302,2.4021208103139216e-08
FIG001A_R0,0.0003029999999999999,0.3029999999999999,2.39610711221085e-08
FIG001A_R0,0.0003039999999999998,0.3039999999999998,2.3906257274103946e-08
FIG001A_R0,0.00030499999999999993,0.30499999999999994,2.3856749617632436e-08
FIG001A_R0,0.00030599999999999985,0.3059999999999998,2.381252969138294e-08
FIG001A_R0,0.000307,0.307,2.3773577526780466e-08
FIG001A_R0,0.0003079999999999999,0.3079999999999999,2.3739871661037183e-08
FIG001A_R0,0.0003089999999999998,0.30899999999999983,2.3711389150694386e-08
FIG001A_R0,0.00030999999999999995,0.30999999999999994,2.3688105585649876e-08
FIG001A_R0,0.00031099999999999986,0.3109999999999999,2.3669995103664827e-08
FIG001A_R0,0.000312,0.312,2.3657030405343727e-08
FIG001A_R0,0.0003129999999999999,0.3129999999999999,2.3649182769581258e-08
FIG001A_R0,0.0003139999999999998,0.31399999999999983,2.3646422069469782e-08
FIG001A_R0,0.00031499999999999996,0.31499999999999995,2.3648716788660434e-08
FIG001A_R0,0.0003159999999999999,0.3159999999999999,2.3656034038171432e-08
FIG001A_R0,0.0003169999999999998,0.3169999999999998,2.366833957363637e-08
FIG001A_R0,0.0003179999999999999,0.31799999999999995,2.3685597812985593e-08
FIG001A_R0,0.00031899999999999984,0.31899999999999984,2.3707771854553306e-08
FIG001A_R0,0.00031999999999999997,0.31999999999999995,2.373482349560313e-08
FIG001A_R0,0.0003209999999999999,0.3209999999999999,2.37667132512644e-08
FIG001A_R0,0.0003219999999999998,0.3219999999999998,2.380340037387179e-08
FIG001A_R0,0.00032299999999999994,0.32299999999999995,2.3844842872700102e-08
FIG001A_R0,0.00032399999999999985,0.32399999999999984,2.3890997534086796e-08
FIG001A_R0,0.000325,0.325,2.3941819941933637e-08
FIG001A_R0,0.0003259999999999999,0.3259999999999999,2.3997264498579562e-08
FIG001A_R0,0.0003269999999999998,0.3269999999999998,2.4057284446036386e-08
FIG001A_R0,0.00032799999999999995,0.32799999999999996,2.412183188757899e-08
FIG001A_R0,0.00032899999999999987,0.32899999999999985,2.419085780968114e-08
FIG001A_R0,0.0003299999999999998,0.3299999999999998,2.426431210428857e-08
FIG001A_R0,0.0003309999999999999,0.3309999999999999,2.4342143591420453e-08
FIG001A_R0,0.00033199999999999983,0.33199999999999985,2.442430004209002e-08
FIG001A_R0,0.00033299999999999996,0.33299999999999996,2.451072820153603e-08
FIG001A_R0,0.0003339999999999999,0.33399999999999985,2.4601373812755204e-08
FIG001A_R0,0.0003349999999999998,0.3349999999999998,2.4696181640326858e-08
FIG001A_R0,0.00033599999999999993,0.3359999999999999,2.4795095494520508e-08
FIG001A_R0,0.00033699999999999984,0.33699999999999986,2.48980582556765e-08
FIG001A_R0,0.000338,0.33799999999999997,2.5005011898851023e-08
FIG001A_R0,0.0003389999999999999,0.3389999999999999,2.511589751871504e-08
FIG001A_R0,0.0003399999999999998,0.3399999999999998,2.5230655354698228e-08
FIG001A_R0,0.00034099999999999994,0.3409999999999999,2.534922481636775e-08
FIG001A_R0,0.00034199999999999986,0.34199999999999986,2.547154450903209e-08
FIG001A_R0,0.000343,0.34299999999999997,2.559755225956054e-08
FIG001A_R0,0.0003439999999999999,0.3439999999999999,2.5727185142407618e-08
FIG001A_R0,0.0003449999999999998,0.3449999999999998,2.5860379505833243e-08
FIG001A_R0,0.00034599999999999995,0.346,2.5997070998307973e-08
FIG001A_R0,0.00034699999999999987,0.34699999999999986,2.6137194595093502e-08
FIG001A_R0,0.0003479999999999998,0.3479999999999998,2.628068462498828e-08
FIG001A_R0,0.0003489999999999999,0.3489999999999999,2.6427474797227917e-08
FIG001A_R0,0.00034999999999999983,0.3499999999999998,2.657749822853012e-08
FIG001A_R0,0.00035099999999999997,0.351,2.673068747027404e-08
FIG001A_R0,0.0003519999999999999,0.35199999999999987,2.688697453580339e-08
FIG001A_R0,0.0003529999999999998,0.3529999999999998,2.7046290927843463e-08
FIG001A_R0,0.00035399999999999993,0.3539999999999999,2.7208567666021126e-08
FIG001A_R0,0.00035499999999999985,0.35499999999999987,2.7373735314477657e-08
FIG001A_R0,0.000356,0.356,2.754172400956414e-08
FIG001A_R0,0.0003569999999999999,0.3569999999999999,2.771246348760854e-08
FIG001A_R0,0.0003579999999999998,0.3579999999999998,2.7885883112744547e-08
FIG001A_R0,0.00035899999999999994,0.35899999999999993,2.8061911904791242e-08
FIG001A_R0,0.00035999999999999986,0.3599999999999999,2.824047856717322e-08
FIG001A_R0,0.000361,0.361,2.8421511514871162e-08
FIG001A_R0,0.0003619999999999999,0.36199999999999993,2.860493890239156e-08
FIG001A_R0,0.0003629999999999998,0.3629999999999998,2.8790688651745977e-08
FIG001A_R0,0.00036399999999999996,0.36399999999999993,2.897868848042882e-08
FIG001A_R0,0.0003649999999999999,0.3649999999999999,2.9168865929383212e-08
FIG001A_R0,0.0003659999999999998,0.36599999999999977,2.9361148390945176e-08
FIG001A_R0,0.0003669999999999999,0.36699999999999994,2.9555463136754857e-08
FIG001A_R0,0.00036799999999999984,0.3679999999999998,2.975173734562494e-08
FIG001A_R0,0.00036899999999999997,0.369,2.994989813135605e-08
FIG001A_R0,0.0003699999999999999,0.3699999999999999,3.014987257048823e-08
FIG001A_R0,0.0003709999999999998,0.3709999999999998,3.035158772997907e-08
FIG001A_R0,0.00037199999999999993,0.37199999999999994,3.055497069479737e-08
FIG001A_R0,0.00037299999999999985,0.37299999999999983,3.075994859542282e-08
FIG001A_R0,0.000374,0.374,3.0966448635241436e-08
FIG001A_R0,0.0003749999999999999,0.3749999999999999,3.117439811782642e-08
FIG001A_R0,0.0003759999999999998,0.37599999999999983,3.138372447409475e-08
FIG001A_R0,0.00037699999999999995,0.37699999999999995,3.159435528932937e-08
FIG001A_R0,0.00037799999999999986,0.3779999999999999,3.180621833005685e-08
FIG001A_R0,0.0003789999999999998,0.3789999999999998,3.201924157077153e-08
FIG001A_R0,0.0003799999999999999,0.3799999999999999,3.223335322049539e-08
FIG001A_R0,0.00038099999999999983,0.38099999999999984,3.244848174916434e-08
FIG001A_R0,0.00038199999999999996,0.38199999999999995,3.2664555913831887e-08
FIG001A_R0,0.0003829999999999999,0.3829999999999999,3.288150478467955e-08
FIG001A_R0,0.0003839999999999998,0.3839999999999998,3.3099257770825807e-08
