y_m,y_mm,g_t,g_f,g_t_normalized,g_f_normalized
-0.0008874999999999999,-0.8875,3.0751054779093823e-09,2.3362714554072518e-08,0.049875230128292786,0.20383806747245106
-0.0008849999999999999,-0.8849999999999999,3.776198767935803e-09,2.3542833952362226e-08,0.0612462837174016,0.2054095967558611
-0.0008824999999999999,-0.8825,4.462501577203118e-09,2.3721573849781313e-08,0.0723774500451245,0.20696908998965485
-0.00088,-0.88,5.132188106537914e-09,2.38987044630675e-08,0.08323911641862991,0.208514542330773
-0.0008775,-0.8775000000000001,5.7834385330574265e-09,2.4073997966414615e-08,0.09380176707472773,0.21004396601482528
-0.000875,-0.875,6.414443160723854e-09,2.424722911253313e-08,0.10403605049783708,0.2115553957748007
-0.0008725,-0.8725,7.023406597766266e-09,2.4418175853158964e-08,0.11391284717372055,0.21304689425496384
-0.00087,-0.87,7.608551951438443e-09,2.4586619957482974e-08,0.12340333762439026,0.2145165574066094
-0.0008675,-0.8675,8.168125030459306e-09,2.4752347626960364e-08,0.1324790705676182,0.2159625198522318
-0.000865,-0.865,8.700398545371019e-09,2.4915150104951028e-08,0.14111203104267325,0.2173829602045948
-0.0008625,-0.8624999999999999,9.203676296975765e-09,2.5074824279636884e-08,0.14927470834270576,0.21877610632714373
-0.00086,-0.86,9.676297342945077e-09,2.5231173278660027e-08,0.15694016359311214,0.22014024052218203
-0.0008575,-0.8574999999999999,1.0116640132668486e-08,2.5384007053927947e-08,0.16408209681477204,0.22147370463325647
-0.000855,-0.855,1.0523126600389243e-08,2.5533142955037354e-08,0.17067491331074236,0.22277490504824013
-0.0008525,-0.8524999999999999,1.089422620669332e-08,2.5678406289776817e-08,0.1766937892152911,0.22404231758967935
-0.00085,-0.85,1.1228459918448315e-08,2.5819630870182354e-08,0.18211473604464898,0.22527449227909077
-0.0008475,-0.8474999999999999,1.1524404117354927e-08,2.595665954263519e-08,0.18691466408992544,0.22647005796202777
-0.0008449999999999999,-0.845,1.1780694427352719e-08,2.608934470051241e-08,0.19107144449392044,0.22762772678092172
-0.0008424999999999999,-0.8424999999999999,1.1996029451235401e-08,2.6217548777923392e-08,0.19456396985540225,0.22874629848289835
-0.0008399999999999999,-0.84,1.2169174406957387e-08,2.6341144723094028e-08,0.19737221320647524,0.22982466455002223
-0.0008375,-0.8375,1.2298964654277228e-08,2.6460016449990407e-08,0.1994772852113178,0.23086181213968224
-0.000835,-0.8350000000000001,1.2384309102555541e-08,2.6574059266808985e-08,0.20086148943736176,0.2318568278231385
-0.0008325,-0.8325,1.2424193490733906e-08,2.668318027999842e-08,0.20150837555337053,0.232808901110585
-0.00083,-0.83,1.2417683530745351e-08,2.678729877251908e-08,0.20140279031251046,0.2337173277514377
-0.0008275,-0.8275,1.2363927905854253e-08,2.6886346555093196e-08,0.2005309261825176,0.2345815127989676
-0.000825,-0.825,1.226216111569875e-08,2.698026828924436e-08,0.198880367489528,0.2354009734287983
-0.0008225,-0.8225,1.2111706160095547e-08,2.7069021780980215e-08,0.19644013394679,0.2361753415012668
-0.00082,-0.82,1.1911977053986631e-08,2.715257824402362e-08,0.1932007214446625,0.23690436585809743
-0.0008175,-0.8175,1.1662481166235758e-08,2.7230922531559347e-08,0.18915413998362676,0.23758791434437576
-0.000815,-0.815,1.1362821375342037e-08,2.7304053335521335e-08,0.1842939486378713,0.2382259755473159
-0.0008125,-0.8125,1.1012698035505843e-08,2.737198335251213e-08,0.17861528744297514,0.23881866024389625
-0.00081,-0.8099999999999999,1.0611910746878013e-08,2.743473941551139e-08,0.17211490610763397,0.2393662025500072
-0.0008075,-0.8075,1.0160359924227447e-08,2.7492362590601404e-08,0.1647911894559281,0.23986896076437436
-0.0008049999999999999,-0.8049999999999999,9.658048158692633e-09,2.7544908238008446e-08,0.15664417951361218,0.24032741790114032
-0.0008024999999999999,-0.8025,9.105081367718743e-09,2.7592446036834862e-08,0.1476755941589803,0.2407421819056503
-0.0007999999999999999,-0.7999999999999999,8.501669728741728e-09,2.7635059972932243e-08,0.137888842266317,0.2411139855486465
-0.0007974999999999999,-0.7974999999999999,7.8481283926466e-09,2.7672848289446977e-08,0.127289035277499,0.24144368599478142
-0.000795,-0.795,7.144877973513277e-09,2.7705923399648646e-08,0.11588299514519805,0.24173226404205167
-0.0007925,-0.7925,6.392444811653004e-09,2.773441176173644e-08,0.1036792585990769,0.2419808230294926
-0.00079,-0.79,5.5914610074454725e-09,2.775845371540245e-08,0.09068807769459435,0.24219058741120428
-0.0007875,-0.7875,4.742664223999988e-09,2.7778203280016517e-08,0.07692141661236082,0.2423629009955284
-0.000785,-0.785,3.846897257183028e-09,2.779382791438648e-08,0.06239294468440205,0.242499224848973
-0.0007825,-0.7825,2.905107372088278e-09,2.7805508238133648e-08,0.04711802563234629,0.24260113486523266
-0.00078,-0.78,1.9183454055545016e-09,2.7813437714815888e-08,0.031113703011134034,0.24267031900045952
-0.0007775,-0.7775,8.87764634879198e-10,2.781782229701793e-08,0.014398681860650178,0.2427085741767007
-0.000775,-0.775,-1.8538058658369336e-10,2.7818880033722622e-08,-0.003006693423558745,0.24271780285623962
-0.0007725,-0.7725,-1.2997364257085499e-09,2.7816840640365043e-08,-0.021080464980476,0.242700009290348
-0.00077,-0.7699999999999999,-2.45385139598753e-09,2.7811945032065395e-08,-0.03979909110588142,0.24265729544677506
-0.0007675,-0.7675,-3.646178411702285e-09,2.7804444820626167e-08,-0.05913747956902551,0.24259185662108257
-0.000765,-0.7649999999999999,-4.875077067014276e-09,2.7794601775971876e-08,-0.07906902457726514,0.24250597673774402
-0.0007624999999999999,-0.7625,-6.138816136568854e-09,2.778268725279861e-08,-0.09956564733343798,0.24240202334770136
-0.0007599999999999999,-0.7599999999999999,-7.435576293675847e-09,2.7768981583292854e-08,-0.12059784012211677,0.242282442329879
-0.0007574999999999999,-0.7575,-8.763453041599569e-09,2.775377343686628e-08,-0.14213471385229204,0.24214975230491398
-0.0007549999999999999,-0.7549999999999999,-1.0120459852969986e-08,2.7737359147943285e-08,-0.1641440489755781,0.24200653877014883
-0.0007525,-0.7525000000000001,-1.1504531511813417e-08,2.7720042012923168e-08,-0.1865923496907116,0.24185544796567532
-0.00075,-0.75,-1.291352765219792e-08,2.7702131557526242e-08,-0.20944490133694954,0.2416991804819798
-0.0007475,-0.7475,-1.4345236486995384e-08,2.768394277581531e-08,-0.23266583087097628,0.24154048462045852
-0.000745,-0.745,-1.5797378719783976e-08,2.7665795342266885e-08,-0.25621817031416927,0.24138214951879325
-0.0007425,-0.7425,-1.726761163244485e-08,2.7648012798346004e-08,-0.2800639230494555,0.24122699805387307
-0.00074,-0.74,-1.875353334055735e-08,2.7630921715116058e-08,-0.30416413283969695,0.24107787953562299
-0.0007375,-0.7374999999999999,-2.0252687208258405e-08,2.7614850833490387e-08,-0.32847895543243066,0.24093766220575863
-0.000735,-0.735,-2.176256641381383e-08,2.7600130183804102e-08,-0.35296773260900977,0.24080922555611134
-0.0007325,-0.7324999999999999,-2.328061865674643e-08,2.7587090186455324e-08,-0.3775890685296587,0.2406954524817852
-0.00073,-0.73,-2.4804250996983675e-08,2.757606073543001e-08,-0.40230090821975767,0.24059922128497463
-0.0007275,-0.7274999999999999,-2.6330834816124436e-08,2.756737026658941e-08,-0.42706061803678047,0.24052339754583688
-0.000725,-0.725,-2.7857710890583967e-08,2.756134481265737e-08,-0.4518250679517884,0.24047082587732171
-0.0007224999999999999,-0.7224999999999999,-2.9382194566055767e-08,2.755830704690277e-08,-0.4765507154741861,0.2404443215813668
-0.0007199999999999999,-0.72,-3.0901581022431745e-08,2.7558575317563083e-08,-0.5011936910436232,0.2404466622243101
-0.0007174999999999999,-0.7174999999999999,-3.241315061804985e-08,2.7562462675105377e-08,-0.5257098847085109,0.24048057914980955
-0.0007149999999999999,-0.715,-3.39141743018899e-08,2.7570275894464248e-08,-0.5500550339065919,0.2405487489479366
-0.0007124999999999999,-0.7124999999999999,-3.540191908211263e-08,2.75823144944379e-08,-0.5741848121593436,0.24065378489947484
-0.00071,-0.71,-3.687365353914296e-08,2.7598869756458248e-08,-0.5980549184888437,0.24079822841475715
-0.0007075,-0.7075,-3.8326653371322305e-08,2.762022374498413e-08,-0.6216211673628771,0.2409845404866643
-0.000705,-0.705,-3.9758206961015237e-08,2.7646648331792334e-08,-0.6448395789717887,0.24121509317763162
-0.0007025,-0.7025,-4.1165620948935865e-08,2.7678404226464467e-08,-0.6676664696386551,0.24149216116071398
-0.0007,-0.7,-4.2546225804370794e-08,2.7715740015385127e-08,-0.6900585421629019,0.24181791333491157
-0.0006975,-0.6975,-4.3897381378916005e-08,2.7758891211579118e-08,-0.711972975896532,0.24219440453506513
-0.000695,-0.695,-4.5216482431310786e-08,2.780807931772398e-08,-0.733367516351577,0.24262356735670526
-0.0006925,-0.6925,-4.650096411095073e-08,2.786351090467605e-08,-0.7542005641373629,0.24310720411625603
-0.00069,-0.69,-4.774830738768432e-08,2.7925376707846873e-08,-0.7744312630265475,0.2436469789669817
-0.0006875,-0.6875,-4.895604441555552e-08,2.799385074375826e-08,-0.7940195869498258,0.24424441019099088
-0.000685,-0.6849999999999999,-5.0121763818234486e-08,2.806908944909263e-08,-0.8129264257204933,0.24490086268751013
-0.0006825,-0.6825,-5.1243115883994035e-08,2.815123084453673e-08,-0.831113669291929,0.2456175406774784
-0.0006799999999999999,-0.6799999999999999,-5.2317817658228685e-08,2.824039372569414e-08,-0.8485442903533172,0.24639548064431477
-0.0006774999999999999,-0.6774999999999999,-5.334365792168497e-08,2.8336676883313413e-08,-0.8651824250717187,0.24723554453046265
-0.0006749999999999999,-0.6749999999999999,-5.431850204276662e-08,2.844015835504532e-08,-0.8809934517917568,0.2481384132090238
-0.0006724999999999999,-0.6724999999999999,-5.5240296692509295e-08,2.8550894710903855e-08,-0.8959440675079374,0.24910458024945492
-0.0006699999999999999,-0.6699999999999999,-5.6107074411068866e-08,2.866892037456141e-08,-0.9100023619286627,0.25013434599591505
-0.0006675,-0.6675,-5.691695801485213e-08,2.8794246982560302e-08,-0.9231378889556194,0.2512278119764305
-0.000665,-0.665,-5.7668164833724614e-08,2.8926862783467208e-08,-0.9353217354071823,0.2523848756605589
-0.0006625,-0.6625,-5.835901076806449e-08,2.9066732078939085e-08,-0.9465265868198961,0.25360522558272797
-0.00066,-0.66,-5.8987914155792326e-08,2.9213794708604374e-08,-0.9567267901679495,0.2548883368478598
-0.0006575,-0.6575,-5.95533994398881e-08,2.936796558059406e-08,-0.9658984133467466,0.25623346703528666
-0.000655,-0.655,-6.00541006273177e-08,2.9529134249483402e-08,-0.9740193012733418,0.25763965251632204
-0.0006525,-0.6525,-6.048876453071949e-08,2.969716454332653e-08,-0.9810691284634532,0.25910570520016313
-0.00065,-0.65,-6.085625378465705e-08,2.987189424138299e-08,-0.9870294479521594,0.26063020972207734
-0.0006475,-0.6475,-6.115554962871669e-08,3.00531348040475e-08,-0.9918837364330425,0.262211521087058
-0.000645,-0.6449999999999999,-6.138575445022387e-08,3.0240671156402315e-08,-0.9956174354985845,0.26384776278133376
-0.0006425,-0.6425,-6.154609407986655e-08,3.0434261526715745e-08,-0.9982179888729522,0.26553682536327966
-0.0006399999999999999,-0.6399999999999999,-6.163591983404382e-08,3.063363734110979e-08,-0.999674875536913,0.2672763655443989
-0.0006374999999999999,-0.6375,-6.165471029830761e-08,3.083850317551649e-08,-0.9999796386535301,0.2690638057701458
-0.0006349999999999999,-0.6349999999999999,-6.160207284682906e-08,3.104853676593491e-08,-0.9991259102124346,0.2708963343094173
-0.0006324999999999999,-0.6325,-6.147774489339867e-08,3.126338907788885e-08,-0.9971094313198355,0.2727709058605663
-0.0006299999999999999,-0.6299999999999999,-6.128159487006186e-08,3.1482684435872894e-08,-0.993928068071039,0.2746842426808099
-0.0006274999999999999,-0.6275,-6.10136229300926e-08,3.170602071345475e-08,-0.9895818229520007,0.27663283624485874
-0.000625,-0.625,-6.067396137262375e-08,3.193296958458423e-08,-0.9840728417264167,0.27861294943757087
-0.0006225,-0.6225,-6.02628747868719e-08,3.216307683653377e-08,-0.9774054157749118,0.28062061928433596
-0.00062,-0.62,-5.978075991452666e-08,3.2395862744772694e-08,-0.9695859798631269,0.2826516602218271
-0.0006175,-0.6174999999999999,-5.922814522950875e-08,3.263082250994864e-08,-0.960623105325802,0.28470166791063384
-0.000615,-0.615,-5.860569023494148e-08,3.286742675702062e-08,-0.9505274886643358,0.28676602359016334
-0.0006125,-0.6124999999999999,-5.7914184477824306e-08,3.3105122096457746e-08,-0.9393119355657455,0.2888398989750606
-0.00061,-0.61,-5.7154546282541854e-08,3.334333174728544e-08,-0.9269913403614111,0.2909182616912434
-0.0006075,-0.6074999999999999,-5.632782120498577e-08,3.358145622162708e-08,-0.9135826609544292,0.29299588124848064
-0.000605,-0.605,-5.543518020971248e-08,3.381887407025537e-08,-0.8991048892548805,0.29506733554527687
-0.0006025,-0.6024999999999999,-5.4477917573197965e-08,3.405494268853299e-08,-0.8835790171726532,0.2971270179006483
-0.0006,-0.6,-5.345744851688896e-08,3.4288999181986385e-08,-0.8670279982278282,0.29916914460619426
-0.0005974999999999999,-0.5974999999999999,-5.237530657437894e-08,3.4520361290623006e-08,-0.8494767048488258,0.30118776299070127
-0.0005949999999999999,-0.595,-5.123314069765984e-08,3.4748328370964955e-08,-0.8309518814386133,0.30317675998831856
-0.0005924999999999999,-0.5924999999999999,-5.003271210801457e-08,3.4972182434641056e-08,-0.8114820932992342,0.30512987120020196
-0.0005899999999999999,-0.59,-4.877589089771849e-08,3.519118924224255e-08,-0.7910976715146999,0.30704069043832927
-0.0005874999999999999,-0.5874999999999999,-4.746465238930804e-08,3.5404599451018455e-08,-0.7698306539018563,0.30890267973906277
-0.0005849999999999999,-0.5849999999999999,-4.6101073259754926e-08,3.5611649814852795e-08,-0.7477147221482455,0.3107091798328673
-0.0005825,-0.5825,-4.4687327437443724e-08,3.581156443483999e-08,-0.7247851352650597,0.31245342105549423
-0.00058,-0.58,-4.322568178040142e-08,3.6003556058643975e-08,-0.7010786594922138,0.31412853468479973
-0.0005775,-0.5775,-4.171849154475417e-08,3.6186827426704943e-08,-0.6766334948011061,0.31572756468630564
-0.000575,-0.575,-4.016819565289693e-08,3.6360572663233104e-08,-0.6514891981489165,0.3172434798495233
-0.0005725,-0.5725,-3.857731177135432e-08,3.652397870981028e-08,-0.6256866036462808,0.3186691862960286
-0.00057,-0.57,-3.694843120877677e-08,3.667622679930399e-08,-0.5992677398077337,0.3199975403392603
-0.0005675,-0.5675,-3.528421364496564e-08,3.6816493967684603e-08,-0.5722757440616051,0.32122136167502
-0.000565,-0.565,-3.358738170224122e-08,3.694395460122847e-08,-0.5447547747028714,0.32233344688071225
-0.0005625,-0.5625,-3.186071537086772e-08,3.70577820164828e-08,-0.5167499204789519,0.3233265832004292
-0.00056,-0.5599999999999999,-3.0107046300619505e-08,3.71571500702685e-08,-0.4883071080044471,0.32419356259211307
-0.0005574999999999999,-0.5575,-2.8329251970920415e-08,3.7241234796899037e-08,-0.45947300720644874,0.32492719601217857
-0.0005549999999999999,-0.5549999999999999,-2.653024975230473e-08,3.7309216069702675e-08,-0.43029493500719307,0.32552032791217844
-0.0005524999999999999,-0.5524999999999999,-2.471299087223773e-08,3.7360279283846535e-08,-0.4008207574555195,0.3259658509213273
-0.0005499999999999999,-0.5499999999999999,-2.288045429859413e-08,3.739361705738135e-08,-0.3710987905228193,0.32625672068799944
-0.0005474999999999999,-0.5474999999999999,-2.1035640554323353e-08,3.740843094734652e-08,-0.3411776997829023,0.32638597085262655
-0.0005449999999999999,-0.5449999999999999,-1.9181565477028197e-08,3.740393317770665e-08,-0.3111063991984112,0.32634672812382437
-0.0005424999999999999,-0.5424999999999999,-1.7321253937354113e-08,3.7379348375823005e-08,-0.2809339492391849,0.3261322274289862
-0.0005399999999999999,-0.5399999999999999,-1.545773353022053e-08,3.733391531410662e-08,-0.2507094545601454,0.3257358271100853
-0.0005375,-0.5375,-1.3594028253031403e-08,3.726688865344443e-08,-0.22048196146800095,0.3251510241349477
-0.000535,-0.535,-1.1733152185072484e-08,3.7177540684944884e-08,-0.19030035540719623,0.32437146929386174
-0.0005325,-0.5325,-9.878103182343888e-09,3.7065163066508237e-08,-0.16021325869620817,0.32339098235103386
-0.00053,-0.53,-8.031856602079765e-09,3.692906855069335e-08,-0.13026892874533802,0.32220356712010684
-0.0005275,-0.5275,-6.197359071180982e-09,3.6768592700326535e-08,-0.10051515698672979,0.32080342643272824
-0.000525,-0.525,-4.377522312727481e-09,3.6583095588277304e-08,-0.07099916874638448,0.31918497696897596
-0.0005225,-0.5225,-2.5752170446394507e-09,3.6371963477813914e-08,-0.041767524286358645,0.3173428639183444
-0.0005199999999999998,-0.5199999999999998,-7.93266964434924e-10,3.613461047994491e-08,-0.012866021243363012,0.31527197543993435
-0.0005175,-0.5175,9.65557166132652e-10,3.587048018415534e-08,0.015660401312682176,0.31296745689051403
-0.000515,-0.515,2.6985433229643287e-09,3.557904725895404e-08,0.0437677569796778,0.31042472478918287
-0.0005124999999999999,-0.5125,4.403043894662312e-09,3.525981901866533e-08,0.07141310406710173,0.30763948048752104
-0.00051,-0.51,6.076481217622798e-09,3.491233695292124e-08,0.09855463536984944,0.3046077235143031
-0.0005074999999999999,-0.5075,7.716352958351697e-09,3.4536178215341116e-08,0.1251517654641779,0.30132576456412435
-0.000505,-0.505,9.320237330493699e-09,3.413095706792452e-08,0.1511652153228601,0.29779023809962923
-0.0005024999999999999,-0.5025,1.0885798134422024e-08,3.369632627772741e-08,0.176557094052446,0.2939981145374142
-0.0005,-0.5,1.2410789607604849e-08,3.32319784624464e-08,0.20129097756150427,0.2899467119881571
-0.0004974999999999999,-0.4974999999999999,1.3893061074380453e-08,3.273764738159392e-08,0.22533198397546828,0.28563370752203127
-0.000495,-0.495,1.533056138419836e-08,3.221310917001684e-08,0.24864684562060535,0.2810571479310701
-0.0004924999999999999,-0.4924999999999999,1.6721343127854017e-08,3.165818351058447e-08,0.27120397740725627,0.27621545996078883
-0.00049,-0.49,1.8063566621722467e-08,3.1072734742954215e-08,0.29297354145024385,0.2711074599840876
-0.00048749999999999987,-0.4874999999999999,1.9355503650517196e-08,3.0456672905411603e-08,0.31392750777279305,0.2657323630912343
-0.00048499999999999997,-0.485,2.0595540959627912e-08,2.9809954706878904e-08,0.3340397109488652,0.2600897915705721
-0.00048249999999999986,-0.4824999999999999,2.178218348865466e-08,2.9132584426286314e-08,0.35328590254794645,0.2541797827554707
-0.00047999999999999996,-0.48,2.2914057338330785e-08,2.842461473661228e-08,0.37164379925566293,0.2480027962140215
-0.00047749999999999984,-0.47749999999999987,2.398991246362942e-08,2.768614745101225e-08,0.389093126553357,0.24155972025895886
-0.00047499999999999994,-0.4749999999999999,2.500862508646188e-08,2.6917334188580434e-08,0.4056156578497169,0.23485187775638572
-0.00047250000000000005,-0.47250000000000003,2.596919982201541e-08,2.6118376957413943e-08,0.421195248967914,0.2278810312129677
-0.00046999999999999993,-0.4699999999999999,2.687077151342396e-08,2.5289528652786318e-08,0.4358178679021842,0.22064938712246276
-0.00046750000000000003,-0.4675,2.7712606770132045e-08,2.4431093468374987e-08,0.4494716197685985,0.21315959955365216
-0.0004649999999999999,-0.4649999999999999,2.8494105205990985e-08,2.3543427218633337e-08,0.4621467668857844,0.2054147729630146
-0.0004625,-0.4625,2.9214800373809533e-08,2.2626937570550198e-08,0.4738357439324305,0.1974184642168116
-0.0004599999999999999,-0.4599999999999999,2.987436039378609e-08,2.1682084183191825e-08,0.4845331681398487,0.18917468380858174
-0.0004575,-0.4575,3.047258827394881e-08,2.0709378753587076e-08,0.4942358444892015,0.1806878962594855
-0.0004549999999999999,-0.4549999999999999,3.100942192144719e-08,1.9709384967675735e-08,0.5029427658946406,0.1719630196903329
-0.0004525,-0.4525,3.1484933844252286e-08,1.8682718355213956e-08,0.5106551083651742,0.1630054245556435
-0.0004499999999999999,-0.4499999999999999,3.189933054354394e-08,1.763004604770041e-08,0.5173762211497762,0.15382093153156884
-0.0004475,-0.4475,3.2252951597783946e-08,1.6552086438565823e-08,0.5231116118819408,0.14441580855106953
-0.00044499999999999987,-0.44499999999999984,3.254626844019521e-08,1.544960874504571e-08,0.5278689267515796,0.13479676698128537
-0.00044249999999999997,-0.44249999999999995,3.2779882832083936e-08,1.4323432471342754e-08,0.5316579257437873,0.12497095693966412
-0.00043999999999999985,-0.43999999999999984,3.2954525035159e-08,1.317442677286548e-08,0.5344904529956338,0.114945961746988
-0.00043749999999999995,-0.43749999999999994,3.307105168670875e-08,1.2003509721523844e-08,0.5363804023335911,0.10472979151712855
-0.00043499999999999984,-0.43499999999999983,3.313044338220052e-08,1.0811647472244512e-08,0.5373436780656402,0.0943308758849501
-0.00043249999999999994,-0.43249999999999994,3.313380197055828e-08,9.59985333106779e-09,0.5373981511132975,0.08375805587552
-0.00043000000000000004,-0.43000000000000005,3.308234756805841e-08,8.369186725372265e-09,0.5365636105798978,0.07302057491938992
-0.00042749999999999993,-0.42749999999999994,3.297741529745314e-08,7.120752076973226e-09,0.5348617108623375,0.062128069020457505
-0.00042500000000000003,-0.42500000000000004,3.282045175958725e-08,5.85569757903017e-09,0.5323159144241175,0.051090556084569076
-0.0004224999999999999,-0.42249999999999993,3.261301124541506e-08,4.575213877892498e-09,0.5289514303579309,0.03991842441871452
-0.00042,-0.42000000000000004,3.235675169695015e-08,3.2805326612090613e-09,0.5247951488761818,0.028622420412380837
-0.0004174999999999999,-0.4174999999999999,3.205343042628316e-08,1.972925153814301e-09,0.5198755718776045,0.01721363541426279
-0.000415,-0.415,3.1704899602391835e-08,6.537005231013703e-10,0.5142227397476962,0.005703491819253773
-0.0004124999999999999,-0.41249999999999987,3.131310151602954e-08,-6.757958042243407e-10,0.5078681545597991,-0.005896271617763177
-0.00041,-0.41,3.08800636335221e-08,-2.014183911922664e-09,0.5008446998524794,-0.017573615223101226
-0.0004074999999999999,-0.40749999999999986,3.04078934508179e-08,-3.360051248259496e-09,0.4931865571672079,-0.02931621458064777
-0.000405,-0.40499999999999997,2.989877315963167e-08,-4.71195456185418e-09,0.48492911953838225,-0.04111147742199883
-0.00040249999999999986,-0.40249999999999986,2.9354954137983737e-08,-6.068421916702484e-09,0.47610890213521423,-0.05294656120739513
-0.00039999999999999996,-0.39999999999999997,2.8778751277878766e-08,-7.4279547835607036e-09,0.4667634502621768,-0.06480839137290359
-0.00039749999999999985,-0.39749999999999985,2.8172537163272686e-08,-8.789030204711336e-09,0.45693124493127124,-0.07668368021784798
-0.00039499999999999995,-0.39499999999999996,2.7538736111858868e-08,-1.0150103028953667e-08,0.44665160622557426,-0.08855894640494717
-0.00039249999999999984,-0.39249999999999985,2.687981809454965e-08,-1.1509608213506535e-08,0.4359645946791222,-0.10042053504425742
-0.00038999999999999994,-0.38999999999999996,2.619829254684849e-08,-1.2865963189343137e-08,0.4249109109033659,-0.11225463833055474
-0.00038750000000000004,-0.38750000000000007,2.5496702086588103e-08,-1.4217570286331159e-08,0.4135317936949731,-0.12404731670251483
-0.0003849999999999999,-0.3849999999999999,2.4777616152763757e-08,-1.55628192143964e-08,0.40186891686387,-0.13578452049069387
-0.00038250000000000003,-0.3825,2.404362458040402e-08,-1.690008959678938e-08,0.389964285023873,-0.1474521120201043
-0.0003799999999999999,-0.3799999999999999,2.329733112660387e-08,-1.822775355139731e-08,0.37786012859122076,-0.15903588813198327
-0.0003775,-0.3775,2.254134696299193e-08,-1.9544178315911152e-08,0.3655987982387009,-0.17052160308819336
-0.0003749999999999999,-0.3749999999999999,2.1778284150012466e-08,-2.084772891253932e-08,0.353222659054829,-0.18189499182066532
-0.0003725,-0.3725,2.1010749108478962e-08,-2.2136770847837487e-08,0.34077398465877623,-0.1931417934872261
-0.0003699999999999999,-0.3699999999999999,2.0241336103893743e-08,-2.3409672843121773e-08,0.32829485152234866,-0.20424777529426513
-0.0003675,-0.3675,1.947262075902976e-08,-2.466480959082567e-08,0.3158270337503526,-0.21519875654575765
-0.0003649999999999999,-0.3649999999999999,1.870715361023678e-08,-2.5900564532074305e-08,0.3034118985701267,-0.22598063287740786
-0.0003625,-0.3625,1.794745372286275e-08,-2.7115332650657942e-08,0.29109030277986536,-0.23657940063387434
-0.00035999999999999986,-0.3599999999999999,1.7196002381072974e-08,-2.8307523278518238e-08,0.27890249040360193,-0.2469811813464435
-0.00035749999999999996,-0.3575,1.6455236867207055e-08,-2.9475562907785024e-08,0.2668879917984082,-0.25717224626785595
-0.00035499999999999985,-0.35499999999999987,1.5727544345631662e-08,-3.061789800435021e-08,0.25508552445641486,-0.26713904092054386
-0.00035249999999999995,-0.3524999999999999,1.5015255865835005e-08,-3.17329978179087e-08,0.24353289574081638,-0.2768682096140435
-0.00034999999999999983,-0.3499999999999998,1.4320640499253027e-08,-3.281935718336197e-08,0.23226690779087542,-0.28634661988704807
-0.00034749999999999994,-0.3474999999999999,1.364589962403625e-08,-3.3875499308442476e-08,0.22132326482638062,-0.29556138682923677
-0.00034500000000000004,-0.34500000000000003,1.2993161371643641e-08,-3.489997854240143e-08,0.21073648307678222,-0.3044998972378848
-0.0003424999999999999,-0.3424999999999999,1.2364475248796853e-08,-3.589138312058473e-08,0.20053980355450288,-0.3131498335640981
-0.00034,-0.34,1.1761806947943312e-08,-3.684833787972295e-08,0.19076510788567894,-0.32149919760353063
-0.0003374999999999999,-0.3374999999999999,1.1187033358955575e-08,-3.7769506938767523e-08,0.18144283740475955,-0.3295363338864944
-0.000335,-0.335,1.0641937794349362e-08,-3.865359634012081e-08,0.17260191571217115,-0.3372499527225092
-0.0003324999999999999,-0.3324999999999999,1.0128205439818836e-08,-3.949935664613766e-08,0.16426967488640953,-0.3446291528545988
-0.00033,-0.33,9.647419041383813e-09,-4.030558548580854e-08,0.1564717855337483,-0.35166344367892516
-0.0003274999999999999,-0.3274999999999999,9.201054839903871e-09,-4.1071130046586375e-08,0.14923219084999814,-0.3583427669858051
-0.000325,-0.325,8.79047876315476e-09,-4.179488950636949e-08,0.14257304485967742,-0.3646575181785931
-0.00032249999999999987,-0.3224999999999999,8.416942885071576e-09,-4.2475817400725736e-08,0.1365146549883685,-0.370598566927548
-0.00031999999999999997,-0.31999999999999995,8.08158216115374e-09,-4.311292392051283e-08,0.13107542911415096,-0.37615727721641135
-0.00031749999999999986,-0.31749999999999984,7.785411448389588e-09,-4.370527813514137e-08,0.1262718272336668,-0.3813255267402234
-0.00031499999999999996,-0.31499999999999995,7.529322817404384e-09,-4.425201013681728e-08,0.12211831786776697,-0.3860957256136902
-0.00031249999999999984,-0.31249999999999983,7.3140831638581714e-09,-4.4752313101209684e-08,0.11862733932069949,-0.39046083435036777
-0.00030999999999999995,-0.30999999999999994,7.140332125427427e-09,-4.520544526010054e-08,0.11580926589557107,-0.394414381073894
-0.00030749999999999983,-0.30749999999999983,7.008580309992499e-09,-4.561073178169943e-08,0.11367237915726486,-0.39795047792360483
-0.00030499999999999993,-0.30499999999999994,6.91920783992913e-09,-4.596756655443575e-08,0.1122228443222598,-0.4010638366179978
-0.00030250000000000003,-0.30250000000000005,6.8724632166618055e-09,-4.627541387018524e-08,0.11146469184278676,-0.40374978314076687
-0.0002999999999999999,-0.29999999999999993,6.868462508888132e-09,-4.65338100030344e-08,0.1113998042406146,-0.4060042715154128
-0.0002975,-0.29750000000000004,6.9071888671223815e-09,-4.674236467984775e-08,0.11202790823341716,-0.40782389663584057
-0.0002949999999999999,-0.29499999999999993,6.988492366438621e-09,-4.6900762439067e-08,0.11334657218421917,-0.40920590612178837
-0.0002925,-0.2925,7.112090178519765e-09,-4.700876387434674e-08,0.11535120889186522,-0.41014821116946254
