group,state_class,profile_index,site,real_energy,imag_energy,probability
figs2,alm,1,28,3.7050408967015844,-1.755463174656842e-16,5.456487751326278e-06
figs2,alm,1,29,3.7050408967015844,-1.755463174656842e-16,1.0034319232159448e-06
figs2,alm,1,30,3.7050408967015844,-1.755463174656842e-16,4.867437168513923e-06
figs2,alm,1,31,3.7050408967015844,-1.755463174656842e-16,4.4581731856933875e-06
figs2,alm,1,32,3.7050408967015844,-1.755463174656842e-16,1.186023237957257e-05
figs2,alm,1,33,3.7050408967015844,-1.755463174656842e-16,6.155777867714114e-05
figs2,alm,1,34,3.7050408967015844,-1.755463174656842e-16,0.000112780062193731
figs2,alm,1,35,3.7050408967015844,-1.755463174656842e-16,0.0005298412144554221
figs2,alm,1,36,3.7050408967015844,-1.755463174656842e-16,0.0016817927505074015
figs2,alm,1,37,3.7050408967015844,-1.755463174656842e-16,0.0005715520566306413
figs2,alm,1,38,3.7050408967015844,-1.755463174656842e-16,0.0033053351204058675
figs2,alm,1,39,3.7050408967015844,-1.755463174656842e-16,1.5891326951592733e-05
figs2,alm,1,40,3.7050408967015844,-1.755463174656842e-16,0.00010763637293583476
figs2,alm,1,41,3.7050408967015844,-1.755463174656842e-16,0.0004985175390831643
figs2,alm,1,42,3.7050408967015844,-1.755463174656842e-16,0.000539901502160668
figs2,alm,1,43,3.7050408967015844,-1.755463174656842e-16,0.002710675606503363
figs2,alm,1,44,3.7050408967015844,-1.755463174656842e-16,0.004925791609521497
figs2,alm,1,45,3.7050408967015844,-1.755463174656842e-16,0.008476202993580893
figs2,alm,1,46,3.7050408967015844,-1.755463174656842e-16,0.04592838071645408
figs2,alm,1,47,3.7050408967015844,-1.755463174656842e-16,0.042700257121424806
figs2,alm,1,48,3.7050408967015844,-1.755463174656842e-16,0.18306925857910164
figs2,alm,1,49,3.7050408967015844,-1.755463174656842e-16,0.7044537824043803
figs2,alm,1,50,3.7050408967015844,-1.755463174656842e-16,0.00027872343245828525
figs2,alm,1,51,3.7050408967015844,-1.755463174656842e-16,1.444377122944505e-06
figs2,alm,1,52,3.7050408967015844,-1.755463174656842e-16,1.0687876817045194e-09
figs2,alm,1,53,3.7050408967015844,-1.755463174656842e-16,5.109321007953467e-13
figs2,alm,1,54,3.7050408967015844,-1.755463174656842e-16,6.123075416425954e-16
figs2,alm,1,55,3.7050408967015844,-1.755463174656842e-16,2.6953481090833065e-19
figs2,alm,1,56,3.7050408967015844,-1.755463174656842e-16,2.1860466178408955e-22
figs2,alm,1,57,3.7050408967015844,-1.755463174656842e-16,6.250565334989299e-25
figs2,alm,1,58,3.7050408967015844,-1.755463174656842e-16,3.0032076082278073e-28
figs2,alm,1,59,3.7050408967015844,-1.755463174656842e-16,6.196572113550117e-30
