group,real_energy,imag_energy,theory_density,ed_density,gamma_ess,state_code
figs2,-0.5,-0.2383333333333334,0.3522766886779407,0.00017369936667880584,-0.713141955591823,-1
figs2,-0.4125,-0.2383333333333334,0.3897636800883247,0.0002662577670526492,-0.6921664247170244,-1
figs2,-0.325,-0.2383333333333334,0.28366466887232417,0.00015700321136164437,-0.6343823300691257,-1
figs2,-0.23750000000000004,-0.2383333333333334,0.09788711832324427,3.466356643178472e-05,-0.5869103421561014,-1
figs2,-0.15000000000000002,-0.2383333333333334,0.0125939703386053,2.8342284923371123e-06,-0.5469184232571977,-1
figs2,-0.0625,-0.2383333333333334,-0.002549293509549868,8.539067847856163e-08,-0.5122167719974006,-1
figs2,0.02499999999999991,-0.2383333333333334,-0.0025468942060662336,0.0,-0.4813614745551645,-1
figs2,0.11249999999999993,-0.2383333333333334,-0.001735681109018675,0.0,-0.4534574602056676,-1
figs2,0.19999999999999996,-0.2383333333333334,-0.0014339780127116185,0.0,-0.42793634615878695,-1
figs2,0.2875,-0.2383333333333334,-0.001375149194370389,0.0,-0.40443197988962837,-1
figs2,0.375,-0.2383333333333334,-0.0011631820098467224,0.0,-0.38276689864384517,-1
figs2,0.4624999999999999,-0.2383333333333334,-0.0004330584991581696,0.0,-0.3629711393920534,-1
figs2,0.5499999999999998,-0.2383333333333334,0.0020757735555276846,5.830933008093055e-07,-0.3452676579949245,-1
figs2,0.6375,-0.2383333333333334,0.014205067662135154,1.9309398190385884e-05,-0.3299953154152192,-1
figs2,0.7249999999999999,-0.2383333333333334,0.061011805930212985,0.00023523662683919461,-0.3174456507655299,-1
figs2,0.8125,-0.2383333333333334,0.15263682428599984,0.0010542574194484123,-0.3074349295460098,-1
figs2,0.8999999999999999,-0.2383333333333334,0.20851835001556762,0.0017381766322380247,-0.29751249620917214,-1
figs2,0.9874999999999998,-0.2383333333333334,0.15079525350455936,0.0010542574194484123,-0.26241730568122223,-1
figs2,1.075,-0.2383333333333334,0.05636793878852503,0.00023523662683919461,-0.23056103368194714,-1
figs2,1.1624999999999999,-0.2383333333333334,0.01015107132960048,1.9309398190385884e-05,-0.20186414857744497,-1
figs2,1.25,-0.2383333333333334,0.0003992007540120835,5.830933008093055e-07,-0.17579970993227378,-1
figs2,1.3375,-0.2383333333333334,-0.000644529847277095,0.0,-0.15178677595116077,-1
figs2,1.4249999999999998,-0.2383333333333334,-0.0006750594656722461,0.0,-0.12933553186497038,-1
figs2,1.5124999999999997,-0.2383333333333334,-0.0006534847374916393,0.0,-0.10807539105025896,-1
figs2,1.5999999999999996,-0.2383333333333334,-0.0005548040317717782,0.0,-0.08771697200783182,-1
figs2,1.6875,-0.2383333333333334,-0.0003354544861846141,0.0,-0.06807023762699406,-1
figs2,1.775,-0.2383333333333334,-0.0001342018779132465,0.0,-0.04904047067790555,-1
figs2,1.8624999999999998,-0.2383333333333334,2.538206945992365e-05,0.0,-0.030569392011368563,-1
figs2,1.9499999999999997,-0.2383333333333334,0.000101641171759152,0.0,-0.012620044910293995,-1
figs2,2.0374999999999996,-0.2383333333333334,5.537110231140211e-05,0.0,0.0048496822753578755,1
figs2,2.125,-0.2383333333333334,-3.221317230886925e-05,0.0,0.021911136416319307,1
figs2,2.2125,-0.2383333333333334,-0.0001480796455560713,0.0,0.03863704159759562,1
figs2,2.3,-0.2383333333333334,-0.00021296954357552574,0.0,0.05509976677886681,1
figs2,2.3874999999999997,-0.2383333333333334,-0.00011939921519047134,0.0,0.07135285824918101,1
figs2,2.4749999999999996,-0.2383333333333334,-5.740526944631693e-06,0.0,0.0873967650606644,1
figs2,2.5625,-0.2383333333333334,-2.7065448656655534e-06,0.0,0.1032181013444514,1
figs2,2.65,-0.2383333333333334,-0.00013003478123828355,0.0,0.11881252623977,1
figs2,2.7375,-0.2383333333333334,-0.00024098398567876496,0.0,0.13417767321808852,1
figs2,2.8249999999999997,-0.2383333333333334,0.00010395670801977995,0.0,0.1493123772755382,1
figs2,2.9124999999999996,-0.2383333333333334,0.0005869779790153151,0.0,0.16413625317530797,1
figs2,3.0,-0.2383333333333334,0.0003254537588362911,0.0,0.17853271735154472,1
figs2,3.0875,-0.2383333333333334,-0.00018614529795092275,0.0,0.19257788270014434,1
figs2,3.175,-0.2383333333333334,-0.00020353726439502432,0.0,0.20640733993783666,1
figs2,3.2624999999999997,-0.2383333333333334,-3.572381684513097e-05,0.0,0.22005526964438138,1
figs2,3.3499999999999996,-0.2383333333333334,2.9509506759723582e-05,0.0,0.23353364762036108,1
figs2,3.4374999999999996,-0.2383333333333334,1.757957770990463e-05,0.0,0.24686367171706958,1
figs2,3.5249999999999995,-0.2383333333333334,-0.00010481043245935201,0.0,0.260064011684746,1
figs2,3.6125,-0.2383333333333334,-0.00018418421839782573,0.0,0.2731732537805963,1
figs2,3.6999999999999993,-0.2383333333333334,-8.74418724538385e-05,0.0,0.28621320297268993,1
figs2,3.7874999999999996,-0.2383333333333334,9.856277480320354e-06,0.0,0.299155544695567,1
figs2,3.875,-0.2383333333333334,3.744986821405744e-05,0.0,0.311965048523019,1
figs2,3.9624999999999995,-0.2383333333333334,0.00011995283939228052,0.0,0.32462200142583947,1
figs2,4.05,-0.2383333333333334,0.00016466942705431096,0.0,0.3370955320457252,1
figs2,4.137499999999999,-0.2383333333333334,8.458435052337274e-05,0.0,0.349374535230403,1
figs2,4.225,-0.2383333333333334,2.4055415100104605e-05,0.0,0.36148839642267494,1
figs2,4.3125,-0.2383333333333334,-3.782537844741979e-06,0.0,0.37347146129085373,1
figs2,4.3999999999999995,-0.2383333333333334,-0.00012195583569856977,0.0,0.38535034655576295,1
figs2,4.4875,-0.2383333333333334,-0.00017506773823335392,0.0,0.3971709120275534,1
figs2,4.574999999999999,-0.2383333333333334,-3.5917032636893556e-05,0.0,0.40895658176238864,1
figs2,4.6625,-0.2383333333333334,0.00010354895365913553,0.0,0.4206816091595337,1
figs2,4.75,-0.2383333333333334,0.00013128477206842133,0.0,0.4323206574911499,1
figs2,4.8374999999999995,-0.2383333333333334,8.559587887816944e-05,0.0,0.4438768646693326,1
figs2,4.925,-0.2383333333333334,-6.690310220068107e-05,0.0,0.455365186253142,1
figs2,5.012499999999999,-0.2383333333333334,-0.0001748647114326978,0.0,0.46682935493748307,1
figs2,5.1,-0.2383333333333334,-9.24919526022801e-05,0.0,0.4783023941731408,1
figs2,5.1875,-0.2383333333333334,2.0262787149844963e-05,0.0,0.48976782057164797,1
figs2,5.2749999999999995,-0.2383333333333334,8.105832620646345e-05,0.0,0.5011993884140008,1
figs2,5.3625,-0.2383333333333334,0.00017715927351162576,0.0,0.51258582564672,1
figs2,5.449999999999999,-0.2383333333333334,0.00021447206750062312,0.0,0.5239128396424434,1
figs2,5.5375,-0.2383333333333334,0.00014666751630672064,0.0,0.5351975945184136,1
figs2,5.625,-0.2383333333333334,7.116157523867544e-05,0.0,0.5465008450095952,1
figs2,5.7124999999999995,-0.2383333333333334,-1.3526392048130914e-05,0.0,0.5578948888889167,1
figs2,5.8,-0.2383333333333334,-1.7764252039782136e-05,0.0,0.569467462905089,1
figs2,5.887499999999999,-0.2383333333333334,0.0001961477982299225,0.0,0.5813042801096594,1
figs2,5.975,-0.2383333333333334,0.0005637242826255231,0.0,0.5934636978035805,1
figs2,6.0625,-0.2383333333333334,0.000988817359747733,0.0,0.6060269964172333,1
figs2,6.1499999999999995,-0.2383333333333334,0.0008281001935901149,0.0,0.6191477258571093,1
figs2,6.2375,-0.2383333333333334,-0.006552703855790132,0.0,0.6331164388849726,1
figs2,6.324999999999999,-0.2383333333333334,-0.04574038533491179,0.0,0.6484329793668513,1
figs2,6.4125,-0.2383333333333334,-0.10777216999942853,0.0,0.6658542851707007,1
figs2,6.5,-0.2383333333333334,-0.16360142255115964,0.0,0.686376620877278,1
figs2,-0.5,-0.22000000000000003,0.3545570809062642,0.00015497306178922926,-0.7140308556181613,-1
figs2,-0.4125,-0.22000000000000003,0.3788701917232476,0.00025489968899399434,-0.6953351669469818,-1
figs2,-0.325,-0.22000000000000003,0.27404017202689335,0.00015446888158543836,-0.6393556074846619,-1
figs2,-0.23750000000000004,-0.22000000000000003,0.0961095147948465,3.445553597559235e-05,-0.5927003441844054,-1
figs2,-0.15000000000000002,-0.22000000000000003,0.013077152985704683,2.8279465168879512e-06,-0.5530592769255779,-1
figs2,-0.0625,-0.22000000000000003,-0.0021150773735625003,8.539067847856163e-08,-0.5184468625866346,-1
figs2,0.02499999999999991,-0.22000000000000003,-0.0022706972720623543,0.0,-0.48752814786133164,-1
figs2,0.11249999999999993,-0.22000000000000003,-0.0015446191509622832,0.0,-0.45947277843694534,-1
figs2,0.19999999999999996,-0.22000000000000003,-0.0013304996839577042,0.0,-0.4337419215731044,-1
figs2,0.2875,-0.22000000000000003,-0.0013253621677456109,0.0,-0.40996881088639703,-1
figs2,0.375,-0.22000000000000003,-0.0010855320794585343,0.0,-0.3879636818314155,-1
figs2,0.4624999999999999,-0.22000000000000003,-0.0003137416578387677,0.0,-0.36774361075047535,-1
figs2,0.5499999999999998,-0.22000000000000003,0.0018730303642716377,3.5366396441388506e-07,-0.34951377539746975,-1
figs2,0.6375,-0.22000000000000003,0.01225481928595181,1.171174202306868e-05,-0.33356701605407924,-1
figs2,0.7249999999999999,-0.22000000000000003,0.0544336465440199,0.0001426782264653513,-0.3201183503822306,-1
figs2,0.8125,-0.22000000000000003,0.1390322962001734,0.0006394394481249841,-0.3089453139548622,-1
figs2,0.8999999999999999,-0.22000000000000003,0.1914124624170833,0.0010542574194484123,-0.29875475937553936,-1
figs2,0.9874999999999998,-0.22000000000000003,0.13882858981891943,0.0006394394481249841,-0.26418673722795033,-1
figs2,1.075,-0.22000000000000003,0.0518759350539408,0.0001426782264653513,-0.2330691895002387,-1
figs2,1.1624999999999999,-0.22000000000000003,0.00937789500598803,1.171174202306868e-05,-0.20483504767430552,-1
figs2,1.25,-0.22000000000000003,0.000491733005604215,3.5366396441388506e-07,-0.17905654228586262,-1
figs2,1.3375,-0.22000000000000003,-0.0005053412474427291,0.0,-0.1552254055491263,-1
figs2,1.4249999999999998,-0.22000000000000003,-0.0005858881589521162,0.0,-0.13288815967749584,-1
figs2,1.5124999999999997,-0.22000000000000003,-0.0006362357999549398,0.0,-0.11169804134422073,-1
figs2,1.5999999999999996,-0.22000000000000003,-0.0005705923056714962,0.0,-0.09136964489636101,-1
figs2,1.6875,-0.22000000000000003,-0.00032948445500805516,0.0,-0.07171884427669549,-1
figs2,1.775,-0.22000000000000003,-0.00011839699305382248,0.0,-0.052667278610722006,-1
figs2,1.8624999999999998,-0.22000000000000003,5.536891218197854e-05,0.0,-0.034165095732199564,-1
figs2,1.9499999999999997,-0.22000000000000003,0.00013956485639013208,0.0,-0.016184805937882518,-1
figs2,2.0374999999999996,-0.22000000000000003,7.361525200395985e-05,0.0,0.0013091649844547758,0
figs2,2.125,-0.22000000000000003,-2.5314184242132898e-05,0.0,0.01839369262192213,1
figs2,2.2125,-0.22000000000000003,-0.00016461990635094622,0.0,0.03514405601269174,1
figs2,2.3,-0.22000000000000003,-0.0002517826104070752,0.0,0.05163854933058858,1
figs2,2.3874999999999997,-0.22000000000000003,-0.00012854936508325512,0.0,0.06793806965928582,1
figs2,2.4749999999999996,-0.22000000000000003,1.4707290157433165e-05,0.0,0.08403502473509382,1
figs2,2.5625,-0.22000000000000003,1.8081869657451364e-05,0.0,0.09990997541605343,1
figs2,2.65,-0.22000000000000003,-0.00014416331385265832,0.0,0.11555889124321596,1
figs2,2.7375,-0.22000000000000003,-0.0003321098464036051,0.0,0.1309790844481122,1
figs2,2.8249999999999997,-0.22000000000000003,9.046173293560904e-05,0.0,0.14618071192410853,1
figs2,2.9124999999999996,-0.22000000000000003,0.0007518344439756176,0.0,0.1610700701064646,1
figs2,3.0,-0.22000000000000003,0.0003893846059421076,0.0,0.17548384896368746,1
figs2,3.0875,-0.22000000000000003,-0.00027998233915338763,0.0,0.18952518362776044,1
figs2,3.175,-0.22000000000000003,-0.00025137608798638395,0.0,0.20336454876236412,1
figs2,3.2624999999999997,-0.22000000000000003,-2.3830530542801054e-05,0.0,0.21702607427236353,1
figs2,3.3499999999999996,-0.22000000000000003,4.573891932022589e-05,0.0,0.23051646773004003,1
figs2,3.4374999999999996,-0.22000000000000003,3.900098096788079e-05,0.0,0.24385893341434173,1
figs2,3.5249999999999995,-0.22000000000000003,-0.00011861064653409555,0.0,0.2570689347664748,1
figs2,3.6125,-0.22000000000000003,-0.00022607403235101864,0.0,0.2701934663522518,1
figs2,3.6999999999999993,-0.22000000000000003,-9.494455235154638e-05,0.0,0.28326070104662016,1
figs2,3.7874999999999996,-0.22000000000000003,2.1393117600140783e-05,0.0,0.29623311408938124,1
figs2,3.875,-0.22000000000000003,3.213249472002424e-05,0.0,0.3090685900090185,1
figs2,3.9624999999999995,-0.22000000000000003,0.00013560139756579295,0.0,0.3217496942018558,1
figs2,4.05,-0.22000000000000003,0.00019640384376659262,0.0,0.33423769592399455,1
figs2,4.137499999999999,-0.22000000000000003,8.774352174435932e-05,0.0,0.3465171900174971,1
figs2,4.225,-0.22000000000000003,2.0392912394997496e-05,0.0,0.35862474776505543,1
figs2,4.3125,-0.22000000000000003,9.203931618615783e-06,0.0,0.3705991349621394,1
figs2,4.3999999999999995,-0.22000000000000003,-0.00014323196247920315,0.0,0.382464231201816,1
figs2,4.4875,-0.22000000000000003,-0.00022017953219908803,0.0,0.39427553808084326,1
figs2,4.574999999999999,-0.22000000000000003,-3.9318257761886825e-05,0.0,0.406061465865746,1
figs2,4.6625,-0.22000000000000003,0.00013028002454467405,0.0,0.41778557767770647,1
figs2,4.75,-0.22000000000000003,0.0001546381123370784,0.0,0.42941479328659937,1
figs2,4.8374999999999995,-0.22000000000000003,0.00010977868382944445,0.0,0.4409543559642241,1
figs2,4.925,-0.22000000000000003,-8.051574571001358e-05,0.0,0.4524169055702343,1
figs2,5.012499999999999,-0.22000000000000003,-0.00022103590142190824,0.0,0.463855473909582,1
figs2,5.1,-0.22000000000000003,-0.00010784671499399203,0.0,0.475310861261372,1
figs2,5.1875,-0.22000000000000003,2.7064022692459305e-05,0.0,0.48675809052998065,1
figs2,5.2749999999999995,-0.22000000000000003,7.915908516285808e-05,0.0,0.49816322811966973,1
figs2,5.3625,-0.22000000000000003,0.00019770234355308776,0.0,0.5095150468637045,1
figs2,5.449999999999999,-0.22000000000000003,0.00024379329254734617,0.0,0.5207902524373106,1
figs2,5.5375,-0.22000000000000003,0.00015324332280255637,0.0,0.5320027589415085,1
figs2,5.625,-0.22000000000000003,6.949419927931955e-05,0.0,0.5432198691299456,1
figs2,5.7124999999999995,-0.22000000000000003,-3.948666830329581e-05,0.0,0.5545148997385366,1
figs2,5.8,-0.22000000000000003,-6.800803177484384e-05,0.0,0.5659801008637989,1
figs2,5.887499999999999,-0.22000000000000003,0.0001724427205027793,0.0,0.5777051046462623,1
figs2,5.975,-0.22000000000000003,0.0005858122546396204,0.0,0.5897358367199773,1
figs2,6.0625,-0.22000000000000003,0.0010757245338870371,0.0,0.6021410349828257,1
figs2,6.1499999999999995,-0.22000000000000003,0.0010093362645290827,0.0,0.6150627410012887,1
figs2,6.2375,-0.22000000000000003,-0.006348754148838447,0.0,0.6287893491863721,1
figs2,6.324999999999999,-0.22000000000000003,-0.04619834575511115,0.0,0.6438425310073694,1
figs2,6.4125,-0.22000000000000003,-0.11047243085886903,0.0,0.6610417073155627,1
figs2,6.5,-0.22000000000000003,-0.16906807468074078,0.0,0.6815337529256686,1
figs2,-0.5,-0.20166666666666672,0.35172133110049114,0.0006397931120893979,-0.7152960604147652,-1
figs2,-0.4125,-0.20166666666666672,0.3662468270852891,0.0010548405127492218,-0.6981483496427926,-1
figs2,-0.325,-0.20166666666666672,0.2631772753757059,0.0006397931120893979,-0.6439156496884122,-1
figs2,-0.23750000000000004,-0.20166666666666672,0.09321249246334583,0.0001427571395623697,-0.5981840976267299,-1
figs2,-0.15000000000000002,-0.20166666666666672,0.013192413258955918,1.1718219604528842e-05,-0.558981999991564,-1
figs2,-0.0625,-0.20166666666666672,-0.001742949804584251,3.5385957042488697e-07,-0.5245166162853977,-1
figs2,0.02499999999999991,-0.20166666666666672,-0.0019814009326449833,0.0,-0.49357011488368047,-1
figs2,0.11249999999999993,-0.20166666666666672,-0.0013274674158924842,0.0,-0.4653865184692968,-1
figs2,0.19999999999999996,-0.20166666666666672,-0.00121839411095691,0.0,-0.43946216236783575,-1
figs2,0.2875,-0.20166666666666672,-0.0012876555818237898,0.0,-0.4154287502612876,-1
figs2,0.375,-0.20166666666666672,-0.001029861650699821,0.0,-0.39308282736567934,-1
figs2,0.4624999999999999,-0.20166666666666672,-0.00021855145130720007,0.0,-0.37242895539240417,-1
figs2,0.5499999999999998,-0.20166666666666672,0.0017042191140968289,7.891309701839877e-08,-0.3536594731665883,-1
figs2,0.6375,-0.20166666666666672,0.010669585901168753,2.61324287322441e-06,-0.3370273341265039,-1
figs2,0.7249999999999999,-0.20166666666666672,0.04922903014692836,3.183581552090777e-05,-0.32268789778909013,-1
figs2,0.8125,-0.20166666666666672,0.12951235695332766,0.0001426782264653513,-0.31039349523593157,-1
figs2,0.8999999999999999,-0.20166666666666672,0.1805181232403639,0.00023523662683919461,-0.29863201203116724,-1
figs2,0.9874999999999998,-0.20166666666666672,0.13059276096773534,0.0001426782264653513,-0.2658223495683931,-1
figs2,1.075,-0.20166666666666672,0.04829991111574926,3.183581552090777e-05,-0.23544945131922734,-1
figs2,1.1624999999999999,-0.20166666666666672,0.00873141376149711,2.61324287322441e-06,-0.2076978940303629,-1
figs2,1.25,-0.20166666666666672,0.0005796570552951024,7.891309701839877e-08,-0.18222806665412816,-1
figs2,1.3375,-0.20166666666666672,-0.00038009593342667883,0.0,-0.15859894801923896,-1
figs2,1.4249999999999998,-0.20166666666666672,-0.0004940063315486093,0.0,-0.13639051631873378,-1
figs2,1.5124999999999997,-0.20166666666666672,-0.0006245577012453917,0.0,-0.11528326960890607,-1
figs2,1.5999999999999996,-0.20166666666666672,-0.0005955946767470278,0.0,-0.09499303047889798,-1
figs2,1.6875,-0.20166666666666672,-0.0003203651924845413,0.0,-0.07534113491914737,-1
figs2,1.775,-0.20166666666666672,-0.00010159250399930731,0.0,-0.05627009019638827,-1
figs2,1.8624999999999998,-0.20166666666666672,8.952032938035103e-05,0.0,-0.03773783644130599,-1
figs2,1.9499999999999997,-0.20166666666666672,0.00018471081548652717,0.0,-0.019727972789774288,-1
figs2,2.0374999999999996,-0.20166666666666672,9.167489978832602e-05,0.0,-0.0022134336511353356,-1
figs2,2.125,-0.20166666666666672,-1.61915874326045e-05,0.0,0.014890974825697298,1
figs2,2.2125,-0.20166666666666672,-0.0001831495995044119,0.0,0.0316622860132925,1
figs2,2.3,-0.20166666666666672,-0.00030195234060493057,0.0,0.048185545179094576,1
figs2,2.3874999999999997,-0.20166666666666672,-0.0001384800057544506,0.0,0.06453216941232368,1
figs2,2.4749999999999996,-0.20166666666666672,4.174472242293148e-05,0.0,0.0806831473493095,1
figs2,2.5625,-0.20166666666666672,4.557173424876206e-05,0.0,0.09661172042708689,1
figs2,2.65,-0.20166666666666672,-0.00015334645439181005,0.0,0.11231546905362999,1
figs2,2.7375,-0.20166666666666672,-0.00045428937621016147,0.0,0.12778969079002367,1
figs2,2.8249999999999997,-0.20166666666666672,6.0851113437743476e-05,0.0,0.14306206649632924,1
figs2,2.9124999999999996,-0.20166666666666672,0.0009751186557390802,0.0,0.15802640185276648,1
figs2,3.0,-0.20166666666666672,0.00046596664115320264,0.0,0.17245146547545076,1
figs2,3.0875,-0.20166666666666672,-0.0004141557602229173,0.0,0.1864805611146907,1
figs2,3.175,-0.20166666666666672,-0.0003061973404973415,0.0,0.2003296119383765,1
figs2,3.2624999999999997,-0.20166666666666672,-2.4806708239298444e-06,0.0,0.2140045154227009,1
figs2,3.3499999999999996,-0.20166666666666672,6.415005149994789e-05,0.0,0.22750565209489074,1
figs2,3.4374999999999996,-0.20166666666666672,6.947448556672415e-05,0.0,0.2408602509854779,1
figs2,3.5249999999999995,-0.20166666666666672,-0.00013454744491109004,0.0,0.254077518798208,1
figs2,3.6125,-0.20166666666666672,-0.000281219424254092,0.0,0.2672158748420083,1
figs2,3.6999999999999993,-0.20166666666666672,-0.00010105382462692089,0.0,0.2803123577077165,1
figs2,3.7874999999999996,-0.20166666666666672,3.959240771907746e-05,0.0,0.2933168895467321,1
figs2,3.875,-0.20166666666666672,2.113638380523769e-05,0.0,0.30617871243888495,1
figs2,3.9624999999999995,-0.20166666666666672,0.00015379746619482518,0.0,0.318886002449879,1
figs2,4.05,-0.20166666666666672,0.0002368851180120067,0.0,0.3313892529855521,1
figs2,4.137499999999999,-0.20166666666666672,8.728777987758355e-05,0.0,0.3436674004453943,1
figs2,4.225,-0.20166666666666672,1.2941387683164051e-05,0.0,0.35576680037494235,1
figs2,4.3125,-0.20166666666666672,3.162485065208628e-05,0.0,0.3677318566106017,1
figs2,4.3999999999999995,-0.20166666666666672,-0.00016785637449374152,0.0,0.37958033556607695,1
figs2,4.4875,-0.20166666666666672,-0.0002793298328486905,0.0,0.3913809650742454,1
figs2,4.574999999999999,-0.20166666666666672,-4.152525575377623e-05,0.0,0.4031690903677791,1
figs2,4.6625,-0.20166666666666672,0.00016480119589028664,0.0,0.4148939484666256,1
figs2,4.75,-0.20166666666666672,0.0001799833561576001,0.0,0.42651278140116405,1
figs2,4.8374999999999995,-0.20166666666666672,0.00014264144781825228,0.0,0.43803549740078107,1
figs2,4.925,-0.20166666666666672,-9.616378733419901e-05,0.0,0.449469613316863,1
figs2,5.012499999999999,-0.20166666666666672,-0.0002810927978185452,0.0,0.46088053005577506,1
figs2,5.1,-0.20166666666666672,-0.00012355410077462096,0.0,0.472319660058063,1
figs2,5.1875,-0.20166666666666672,3.9294490104417045e-05,0.0,0.4837503860411759,1
figs2,5.2749999999999995,-0.20166666666666672,7.26789233448968e-05,0.0,0.4951292512075277,1
figs2,5.3625,-0.20166666666666672,0.00022301656599769344,0.0,0.5064478241717472,1
figs2,5.449999999999999,-0.20166666666666672,0.0002806430220424077,0.0,0.517670678127357,1
figs2,5.5375,-0.20166666666666672,0.00015766232148658934,0.0,0.5288076668501751,1
figs2,5.625,-0.20166666666666672,6.96160330392717e-05,0.0,0.5399355919009344,1
figs2,5.7124999999999995,-0.20166666666666672,-6.878752068900902e-05,0.0,0.5511274556019898,1
figs2,5.8,-0.20166666666666672,-0.00013158040837809304,0.0,0.5624810647714958,1
figs2,5.887499999999999,-0.20166666666666672,0.00014140200757707774,0.0,0.5740926475534073,1
figs2,5.975,-0.20166666666666672,0.000603377300046738,0.0,0.5859917794436997,1
figs2,6.0625,-0.20166666666666672,0.0011622172037579791,0.0,0.5982329566533766,1
figs2,6.1499999999999995,-0.20166666666666672,0.001200023174420198,0.0,0.6109433413791134,1
figs2,6.2375,-0.20166666666666672,-0.0061054591076441685,0.0,0.6244051508567937,1
figs2,6.324999999999999,-0.20166666666666672,-0.04657196574198555,0.0,0.6391592846275679,1
figs2,6.4125,-0.20166666666666672,-0.11330175100425013,0.0,0.6560850935058175,1
figs2,6.5,-0.20166666666666672,-0.17513292916805628,0.0,0.67649300927281,1
figs2,-0.5,-0.18333333333333335,0.33935403545665593,0.0010546110834128263,-0.7169038054159325,-1
figs2,-0.4125,-0.18333333333333335,0.34069335443235393,0.0017387597255388338,-0.7004605855631132,-1
figs2,-0.325,-0.18333333333333335,0.2440034588024358,0.0010546110834128263,-0.6481007206826,-1
figs2,-0.23750000000000004,-0.18333333333333335,0.08782422995523756,0.00023531553993621303,-0.603382053118381,-1
figs2,-0.15000000000000002,-0.18333333333333335,0.012899811078832911,1.9315875771846048e-05,-0.5646992087157334,-1
figs2,-0.0625,-0.18333333333333335,-0.0014291803590543721,5.832889068203073e-07,-0.5304335222742891,-1
figs2,0.02499999999999991,-0.18333333333333335,-0.0016804674900100045,0.0,-0.49949166802137435,-1
figs2,0.11249999999999993,-0.18333333333333335,-0.0010833125154960073,0.0,-0.4712013608392949,-1
figs2,0.19999999999999996,-0.18333333333333335,-0.001100841418941922,0.0,-0.4450999870175959,-1
figs2,0.2875,-0.18333333333333335,-0.0012683447311394064,0.0,-0.42081532330197613,-1
figs2,0.375,-0.18333333333333335,-0.0009982495504367748,0.0,-0.39812846285794007,-1
figs2,0.4624999999999999,-0.18333333333333335,-0.00014068781361562568,0.0,-0.3770316566991711,-1
figs2,0.5499999999999998,-0.18333333333333335,0.0015612882093850352,6.477581460162855e-09,-0.35771110187734445,-1
figs2,0.6375,-0.18333333333333335,0.009367083470600763,2.1450803765253902e-07,-0.3403852760749273,-1
figs2,0.7249999999999999,-0.18333333333333335,0.04555202960245257,2.61324287322441e-06,-0.32516537468169476,-1
figs2,0.8125,-0.18333333333333335,0.1257623710086844,1.171174202306868e-05,-0.311782017688485,-1
figs2,0.8999999999999999,-0.18333333333333335,0.17888388579150571,1.9309398190385884e-05,-0.30001760034707964,-1
figs2,0.9874999999999998,-0.18333333333333335,0.12782822804040161,1.171174202306868e-05,-0.2673355654581654,-1
figs2,1.075,-0.18333333333333335,0.045864711405882164,2.61324287322441e-06,-0.23771369455353777,-1
figs2,1.1624999999999999,-0.18333333333333335,0.008160506067541186,2.1450803765253902e-07,-0.21046018258031413,-1
figs2,1.25,-0.18333333333333335,0.0006534146001493359,6.477581460162855e-09,-0.18531879468024764,-1
figs2,1.3375,-0.18333333333333335,-0.00026961583151733915,0.0,-0.16191066845602345,-1
figs2,1.4249999999999998,-0.18333333333333335,-0.0003952449415484756,0.0,-0.13984444116645722,-1
figs2,1.5124999999999997,-0.18333333333333335,-0.000620512976204797,0.0,-0.1188330875007262,-1
figs2,1.5999999999999996,-0.18333333333333335,-0.0006333500691680934,0.0,-0.09858894884170646,-1
figs2,1.6875,-0.18333333333333335,-0.0003055361424436489,0.0,-0.07893780317895427,-1
figs2,1.775,-0.18333333333333335,-8.463313901163086e-05,0.0,-0.05984942999510676,-1
figs2,1.8624999999999998,-0.18333333333333335,0.00012847280421967027,0.0,-0.04128757200364904,-1
figs2,1.9499999999999997,-0.18333333333333335,0.00023822165177068465,0.0,-0.02324905716980588,-1
figs2,2.0374999999999996,-0.18333333333333335,0.00010684099374855325,0.0,-0.0057181487399301486,-1
figs2,2.125,-0.18333333333333335,-4.351929755707231e-06,0.0,0.011402975373162535,1
figs2,2.2125,-0.18333333333333335,-0.0002038066338096766,0.0,0.02819141966696002,1
figs2,2.3,-0.18333333333333335,-0.0003678074800195858,0.0,0.044739825948402805,1
figs2,2.3874999999999997,-0.18333333333333335,-0.00014944625569883585,0.0,0.061134880214891066,1
figs2,2.4749999999999996,-0.18333333333333335,7.656744333577671e-05,0.0,0.07734121484022391,1
figs2,2.5625,-0.18333333333333335,7.989248358619172e-05,0.0,0.09332321747819491,1
figs2,2.65,-0.18333333333333335,-0.00015188661428376605,0.0,0.10908241750401539,1
figs2,2.7375,-0.18333333333333335,-0.0006167221946162349,0.0,0.12460870671474449,1
figs2,2.8249999999999997,-0.18333333333333335,6.528312526852481e-06,0.0,0.1399557540710344,1
figs2,2.9124999999999996,-0.18333333333333335,0.0012822811310387603,0.0,0.15500882498443913,1
figs2,3.0,-0.18333333333333335,0.0005550288319703465,0.0,0.16943647008250412,1
figs2,3.0875,-0.18333333333333335,-0.0006074619612193978,0.0,0.18344274815479558,1
figs2,3.175,-0.18333333333333335,-0.0003671560043048272,0.0,0.19730246216609826,1
figs2,3.2624999999999997,-0.18333333333333335,3.3102138027217744e-05,0.0,0.21099078336480093,1
figs2,3.3499999999999996,-0.18333333333333335,8.40712584554027e-05,0.0,0.22450102408585218,1
