W,real_energy,imag_energy,gamma_2,gamma_3,gamma_ess,state_code
0.8,2.5999999999999996,-0.6861111111111111,-0.12106917331191304,0.21042170242505104,-0.12106917331191304,1
0.8,2.7214285714285715,-0.6861111111111111,-0.12413045608146883,0.2166881580211329,-0.12413045608146883,1
0.8,2.8428571428571425,-0.6861111111111111,-0.12794450887925674,0.22359458528952866,-0.12794450887925674,1
0.8,2.9642857142857144,-0.6861111111111111,-0.13261535687627257,0.2312513267363664,-0.13261535687627257,1
0.8,3.0857142857142854,-0.6861111111111111,-0.13828111455088413,0.23980234140340115,-0.13828111455088413,1
0.8,3.2071428571428573,-0.6861111111111111,-0.14512123452841752,0.2494324970863488,-0.14512123452841752,1
0.8,3.3285714285714283,-0.6861111111111111,-0.15335698770566916,0.2603680892113193,-0.15335698770566916,1
0.8,3.45,-0.6861111111111111,-0.16324152966001265,0.2728669419204204,-0.16324152966001265,1
0.8,3.571428571428571,-0.6861111111111111,-0.17504144124201906,0.28719997974609246,-0.17504144124201906,1
0.8,3.692857142857143,-0.6861111111111111,-0.1890094955759663,0.3036240225177807,-0.1890094955759663,1
0.8,3.814285714285714,-0.6861111111111111,-0.20533913753860772,0.32233628993725627,-0.20533913753860772,1
0.8,3.935714285714286,-0.6861111111111111,-0.22409480721062364,0.3434047476368466,-0.22409480721062364,1
0.8,4.057142857142857,-0.6861111111111111,-0.24513852867835786,0.36669471637797163,-0.24513852867835786,1
0.8,4.178571428571429,-0.6861111111111111,-0.2680987952064599,0.39183777565582234,-0.2680987952064599,1
0.8,4.3,-0.6861111111111111,-0.2924180907432449,0.4182793018871258,-0.2924180907432449,1
0.8,-2.5,-0.6333333333333333,-0.2861893754481162,0.5228825672749019,-0.2861893754481162,1
0.8,-2.3785714285714286,-0.6333333333333333,-0.2310906605687744,0.4579731082162543,-0.2310906605687744,1
0.8,-2.257142857142857,-0.6333333333333333,-0.16908108067707361,0.3846766765825064,-0.16908108067707361,1
0.8,-2.1357142857142857,-0.6333333333333333,-0.1075275695539765,0.31011018814405467,-0.1075275695539765,1
0.8,-2.0142857142857142,-0.6333333333333333,-0.05405935131353127,0.24162935177411946,-0.05405935131353127,1
0.8,-1.8928571428571428,-0.6333333333333333,-0.017232842053412082,0.18747873562933698,-0.017232842053412082,1
0.8,-1.7714285714285714,-0.6333333333333333,0.00747388639471918,0.14277835509680026,0.00747388639471918,-1
0.8,-1.65,-0.6333333333333333,0.013009396498636135,0.1142076139703388,0.013009396498636135,-1
0.8,-1.5285714285714285,-0.6333333333333333,0.005902302236575205,0.09493899549444708,0.005902302236575205,-1
0.8,-1.4071428571428573,-0.6333333333333333,-0.025276808894757995,0.09629972501255596,-0.025276808894757995,1
0.8,-1.2857142857142858,-0.6333333333333333,-0.0588439732409494,0.09681578530654708,-0.0588439732409494,1
0.8,-1.1642857142857144,-0.6333333333333333,-0.09965723317343696,0.10190485266580204,-0.09965723317343696,1
0.8,-1.042857142857143,-0.6333333333333333,-0.14027263576382307,0.10511791004729432,0.10511791004729432,1
0.8,-0.9214285714285715,-0.6333333333333333,-0.17749962614797196,0.10713507223900094,0.10713507223900094,1
0.8,-0.8,-0.6333333333333333,-0.2056472916191843,0.1091589425542672,0.1091589425542672,1
0.8,-0.6785714285714286,-0.6333333333333333,-0.2007458686669376,0.11141635735624683,0.11141635735624683,1
0.8,-0.5571428571428572,-0.6333333333333333,-0.1939285222758451,0.11385533524095681,0.11385533524095681,1
0.8,-0.43571428571428594,-0.6333333333333333,-0.18492450682153322,0.11643475512942497,0.11643475512942497,1
0.8,-0.3142857142857145,-0.6333333333333333,-0.1761003704021839,0.119111406069162,0.119111406069162,1
0.8,-0.19285714285714306,-0.6333333333333333,-0.16793965301261893,0.12184246429364239,0.12184246429364239,1
0.8,-0.07142857142857162,-0.6333333333333333,-0.1604604775466835,0.12459415952426464,0.12459415952426464,1
0.8,0.04999999999999982,-0.6333333333333333,-0.15361762167096737,0.12734298804949196,0.12734298804949196,1
0.8,0.17142857142857126,-0.6333333333333333,-0.14735798021156551,0.13007598531698186,0.13007598531698186,1
0.8,0.2928571428571427,-0.6333333333333333,-0.14163510120541672,0.13279185894226636,0.13279185894226636,1
0.8,0.41428571428571415,-0.6333333333333333,-0.13641193574026497,0.13549858711849247,0.13549858711849247,1
0.8,0.5357142857142856,-0.6333333333333333,-0.13165711413159353,0.1382074478700177,-0.13165711413159353,1
0.8,0.657142857142857,-0.6333333333333333,-0.12734114897505489,0.1409283185745153,-0.12734114897505489,1
0.8,0.7785714285714285,-0.6333333333333333,-0.12343539222282386,0.14366839320596636,-0.12343539222282386,1
0.8,0.8999999999999999,-0.6333333333333333,-0.11991363001270068,0.14643386056856275,-0.11991363001270068,1
0.8,1.0214285714285714,-0.6333333333333333,-0.1167560577507027,0.14923410972251758,-0.1167560577507027,1
0.8,1.1428571428571428,-0.6333333333333333,-0.11395182231723683,0.15208455827938366,-0.11395182231723683,1
0.8,1.2642857142857142,-0.6333333333333333,-0.11149618855288054,0.1550041144782434,-0.11149618855288054,1
0.8,1.3857142857142857,-0.6333333333333333,-0.10938533734652903,0.15801025794852033,-0.10938533734652903,1
0.8,1.5071428571428571,-0.6333333333333333,-0.10761451750816121,0.16111745150658752,-0.10761451750816121,1
0.8,1.6285714285714281,-0.6333333333333333,-0.10618132790320318,0.1643406571835468,-0.10618132790320318,1
0.8,1.75,-0.6333333333333333,-0.10509157443869209,0.16770140111080986,-0.10509157443869209,1
0.8,1.871428571428571,-0.6333333333333333,-0.10436271174315682,0.1712313987189081,-0.10436271174315682,1
0.8,1.9928571428571429,-0.6333333333333333,-0.10402274175790897,0.17497161473215536,-0.10402274175790897,1
0.8,2.114285714285714,-0.6333333333333333,-0.10410703767408179,0.1789692288268302,-0.10410703767408179,1
0.8,2.2357142857142858,-0.6333333333333333,-0.10465543356187305,0.18327484965915974,-0.10465543356187305,1
0.8,2.3571428571428568,-0.6333333333333333,-0.10571024631015195,0.18794064605626606,-0.10571024631015195,1
0.8,2.4785714285714286,-0.6333333333333333,-0.10731582700485805,0.19301999444711787,-0.10731582700485805,1
0.8,2.5999999999999996,-0.6333333333333333,-0.10952062450769737,0.19856962701196595,-0.10952062450769737,1
0.8,2.7214285714285715,-0.6333333333333333,-0.11238274308833898,0.20465526390125624,-0.11238274308833898,1
0.8,2.8428571428571425,-0.6333333333333333,-0.11597843759551739,0.21136017430834644,-0.11597843759551739,1
0.8,2.9642857142857144,-0.6333333333333333,-0.1204118167927509,0.21879493814444825,-0.1204118167927509,1
0.8,3.0857142857142854,-0.6333333333333333,-0.12582597766763343,0.2271086320936048,-0.12582597766763343,1
0.8,3.2071428571428573,-0.6333333333333333,-0.1324141323530786,0.23650000252177603,-0.1324141323530786,1
0.8,3.3285714285714283,-0.6333333333333333,-0.14042260025669276,0.24722049855728,-0.14042260025669276,1
0.8,3.45,-0.6333333333333333,-0.15013991619088712,0.2595634167578946,-0.15013991619088712,1
0.8,3.571428571428571,-0.6333333333333333,-0.16187726261590787,0.27384436601518874,-0.16187726261590787,1
0.8,3.692857142857143,-0.6333333333333333,-0.1759425391161266,0.2903753662826325,-0.1759425391161266,1
0.8,3.814285714285714,-0.6333333333333333,-0.19259130108763572,0.30941581350984826,-0.19259130108763572,1
0.8,3.935714285714286,-0.6333333333333333,-0.21193816445058433,0.33108390794774295,-0.21193816445058433,1
0.8,4.057142857142857,-0.6333333333333333,-0.23385261283860745,0.35525248258265424,-0.23385261283860745,1
0.8,4.178571428571429,-0.6333333333333333,-0.2579071819935345,0.3814972066943166,-0.2579071819935345,1
0.8,4.3,-0.6333333333333333,-0.2834362808557979,0.40915542426103085,-0.2834362808557979,1
0.8,-2.5,-0.5805555555555555,-0.28719642352100805,0.531345599333547,-0.28719642352100805,1
0.8,-2.3785714285714286,-0.5805555555555555,-0.2355276427584601,0.47022801768967815,-0.2355276427584601,1
0.8,-2.257142857142857,-0.5805555555555555,-0.1793423033224326,0.403097947984186,-0.1793423033224326,1
0.8,-2.1357142857142857,-0.5805555555555555,-0.1239406182698904,0.3349882727061039,-0.1239406182698904,1
0.8,-2.0142857142857142,-0.5805555555555555,-0.0754137150316878,0.27170003649817875,-0.0754137150316878,1
0.8,-1.8928571428571428,-0.5805555555555555,-0.038907404173839394,0.21803856030021163,-0.038907404173839394,1
0.8,-1.7714285714285714,-0.5805555555555555,-0.014012913956468946,0.17317884457682833,-0.014012913956468946,1
0.8,-1.65,-0.5805555555555555,0.004519733123240237,0.13140832644875436,0.004519733123240237,-1
0.8,-1.5285714285714285,-0.5805555555555555,0.012351129819702027,0.09666593985918402,0.012351129819702027,-1
0.8,-1.4071428571428573,-0.5805555555555555,-0.0013398329739881297,0.07959855176031835,-0.0013398329739881297,0
0.8,-1.2857142857142858,-0.5805555555555555,-0.03333668266108802,0.07721055911411961,-0.03333668266108802,1
0.8,-1.1642857142857144,-0.5805555555555555,-0.0790198073630181,0.08560874371450898,-0.0790198073630181,1
0.8,-1.042857142857143,-0.5805555555555555,-0.12178763320050284,0.08957295004885125,0.08957295004885125,1
0.8,-0.9214285714285715,-0.5805555555555555,-0.16150227656192012,0.09182504441764422,0.09182504441764422,1
0.8,-0.8,-0.5805555555555555,-0.1934348768128832,0.09432103046704234,0.09432103046704234,1
0.8,-0.6785714285714286,-0.5805555555555555,-0.19110877699486922,0.09710086845968298,0.09710086845968298,1
0.8,-0.5571428571428572,-0.5805555555555555,-0.184637064304745,0.10002338104974573,0.10002338104974573,1
0.8,-0.43571428571428594,-0.5805555555555555,-0.17490602453758025,0.10304857089424262,0.10304857089424262,1
0.8,-0.3142857142857145,-0.5805555555555555,-0.16590419131484338,0.10612991716484069,0.10612991716484069,1
0.8,-0.19285714285714306,-0.5805555555555555,-0.15770398954129206,0.10922099472642471,0.10922099472642471,1
0.8,-0.07142857142857162,-0.5805555555555555,-0.15022550993120315,0.11228836606798773,0.11228836606798773,1
0.8,0.04999999999999982,-0.5805555555555555,-0.14339676516242514,0.11530995534745249,0.11530995534745249,1
0.8,0.17142857142857126,-0.5805555555555555,-0.13715301807710722,0.1182746386852498,0.1182746386852498,1
0.8,0.2928571428571427,-0.5805555555555555,-0.13144319589966005,0.12118535892323913,0.12118535892323913,1
0.8,0.41428571428571415,-0.5805555555555555,-0.12622996215163843,0.12405637352547834,0.12405637352547834,1
0.8,0.5357142857142856,-0.5805555555555555,-0.12148230677381834,0.1269043882221715,-0.12148230677381834,1
0.8,0.657142857142857,-0.5805555555555555,-0.11716981323406898,0.12974232714817618,-0.11716981323406898,1
0.8,0.7785714285714285,-0.5805555555555555,-0.11326145697373079,0.13257815863135436,-0.11326145697373079,1
0.8,0.8999999999999999,-0.5805555555555555,-0.10972751809335221,0.13541708399495175,-0.10972751809335221,1
0.8,1.0214285714285714,-0.5805555555555555,-0.10654579193267265,0.13826812174452932,-0.10654579193267265,1
0.8,1.1428571428571428,-0.5805555555555555,-0.10370618832627435,0.14114910065549416,-0.10370618832627435,1
0.8,1.2642857142857142,-0.5805555555555555,-0.10120612096940022,0.14408242635535098,-0.10120612096940022,1
0.8,1.3857142857142857,-0.5805555555555555,-0.09904201200103438,0.14708693085601326,-0.09904201200103438,1
0.8,1.5071428571428571,-0.5805555555555555,-0.09720636896179327,0.15017525730012085,-0.09720636896179327,1
0.8,1.6285714285714281,-0.5805555555555555,-0.09569263222137944,0.15335897835734089,-0.09569263222137944,1
0.8,1.75,-0.5805555555555555,-0.09450410141627309,0.15665775950632832,-0.09450410141627309,1
0.8,1.871428571428571,-0.5805555555555555,-0.09365881567266714,0.16010444554978656,-0.09365881567266714,1
0.8,1.9928571428571429,-0.5805555555555555,-0.09318714381936181,0.16374283028319472,-0.09318714381936181,1
0.8,2.114285714285714,-0.5805555555555555,-0.0931270029937529,0.16762303123522831,-0.0931270029937529,1
0.8,2.2357142857142858,-0.5805555555555555,-0.09352008525164822,0.17179785226251149,-0.09352008525164822,1
0.8,2.3571428571428568,-0.5805555555555555,-0.09440921416860748,0.17632025877577998,-0.09440921416860748,1
0.8,2.4785714285714286,-0.5805555555555555,-0.09583730597309158,0.18124244255479693,-0.09583730597309158,1
0.8,2.5999999999999996,-0.5805555555555555,-0.09784917766710846,0.18661772068454732,-0.09784917766710846,1
0.8,2.7214285714285715,-0.5805555555555555,-0.10049802384729647,0.1925070921019924,-0.10049802384729647,1
0.8,2.8428571428571425,-0.5805555555555555,-0.10385589543515293,0.1989897864781226,-0.10385589543515293,1
0.8,2.9642857142857144,-0.5805555555555555,-0.10802489902444094,0.20617452543645504,-0.10802489902444094,1
0.8,3.0857142857142854,-0.5805555555555555,-0.11315087662075363,0.21421325698638802,-0.11315087662075363,1
0.8,3.2071428571428573,-0.5805555555555555,-0.11944014214975092,0.22331794049057252,-0.11944014214975092,1
0.8,3.3285714285714283,-0.5805555555555555,-0.1271663034740524,0.23376741171283816,-0.1271663034740524,1
0.8,3.45,-0.5805555555555555,-0.13665709855533414,0.24589425727459924,-0.13665709855533414,1
0.8,3.571428571428571,-0.5805555555555555,-0.14827283223910845,0.26006328559108943,-0.14827283223910845,1
0.8,3.692857142857143,-0.5805555555555555,-0.1623853334407574,0.276650514577232,-0.1623853334407574,1
0.8,3.814285714285714,-0.5805555555555555,-0.1793294090239761,0.29599465285533827,-0.1793294090239761,1
0.8,3.935714285714286,-0.5805555555555555,-0.19929095374345365,0.3182852342178307,-0.19929095374345365,1
0.8,4.057142857142857,-0.5805555555555555,-0.22215799732903926,0.3434136867527487,-0.22215799732903926,1
0.8,4.178571428571429,-0.5805555555555555,-0.24743571997906066,0.37088836818673104,-0.24743571997906066,1
0.8,4.3,-0.5805555555555555,-0.2743195092665745,0.3999076406991573,-0.2743195092665745,1
0.8,-2.5,-0.5277777777777777,-0.2894024672619783,0.5412428246087487,-0.2894024672619783,1
0.8,-2.3785714285714286,-0.5277777777777777,-0.2409144443834052,0.48371494307959934,-0.2409144443834052,1
0.8,-2.257142857142857,-0.5277777777777777,-0.1894602830070695,0.421708543227361,-0.1894602830070695,1
0.8,-2.1357142857142857,-0.5277777777777777,-0.13905015067748222,0.35894947028585306,-0.13905015067748222,1
0.8,-2.0142857142857142,-0.5277777777777777,-0.0943702584749982,0.29982318216063064,-0.0943702584749982,1
0.8,-1.8928571428571428,-0.5277777777777777,-0.058914982270733746,0.24746101311668892,-0.058914982270733746,1
0.8,-1.7714285714285714,-0.5277777777777777,-0.03274795676545187,0.2014472822461376,-0.03274795676545187,1
0.8,-1.65,-0.5277777777777777,-0.011360243369859496,0.15669928262421756,-0.011360243369859496,1
0.8,-1.5285714285714285,-0.5277777777777777,0.003937317839148348,0.11399487907565004,0.003937317839148348,-1
0.8,-1.4071428571428573,-0.5277777777777777,0.009224768446805767,0.07697650004297336,0.009224768446805767,-1
0.8,-1.2857142857142858,-0.5277777777777777,-0.008012609789019328,0.05836959042785898,-0.008012609789019328,1
0.8,-1.1642857142857144,-0.5277777777777777,-0.05911553196884591,0.07038719519174581,-0.05911553196884591,1
0.8,-1.042857142857143,-0.5277777777777777,-0.10377047656233368,0.0743069685594899,0.0743069685594899,1
0.8,-0.9214285714285715,-0.5277777777777777,-0.14587664490634109,0.07642469047776862,0.07642469047776862,1
0.8,-0.8,-0.5277777777777777,-0.18087796919914392,0.07943460095620902,0.07943460095620902,1
0.8,-0.6785714285714286,-0.5277777777777777,-0.18154631975518826,0.08276007253749747,0.08276007253749747,1
0.8,-0.5571428571428572,-0.5277777777777777,-0.17564828044878794,0.0861717742749115,0.0861717742749115,1
0.8,-0.43571428571428594,-0.5277777777777777,-0.16471775422212334,0.08965200854427068,0.08965200854427068,1
0.8,-0.3142857142857145,-0.5277777777777777,-0.15555433644333028,0.09314714372671637,0.09314714372671637,1
0.8,-0.19285714285714306,-0.5277777777777777,-0.1473304563612846,0.09660458166368743,0.09660458166368743,1
0.8,-0.07142857142857162,-0.5277777777777777,-0.13986678340660139,0.09999193826162024,0.09999193826162024,1
0.8,0.04999999999999982,-0.5277777777777777,-0.1330649274697792,0.10328862955897258,0.10328862955897258,1
0.8,0.17142857142857126,-0.5277777777777777,-0.12684700730456588,0.10648450933842948,0.10648450933842948,1
0.8,0.2928571428571427,-0.5277777777777777,-0.12115734172143146,0.10958727476827121,0.10958727476827121,1
0.8,0.41428571428571415,-0.5277777777777777,-0.1159599636221407,0.1126193689193003,0.1126193689193003,1
0.8,0.5357142857142856,-0.5277777777777777,-0.11122534140709994,0.11560412207726094,-0.11122534140709994,1
0.8,0.657142857142857,-0.5277777777777777,-0.1069222893977261,0.11855765140661778,-0.1069222893977261,1
0.8,0.7785714285714285,-0.5277777777777777,-0.1030171303598464,0.12148836693752452,-0.1030171303598464,1
0.8,0.8999999999999999,-0.5277777777777777,-0.09947532970924453,0.12439910116186799,-0.09947532970924453,1
0.8,1.0214285714285714,-0.5277777777777777,-0.0962712038917416,0.12729734775379445,-0.0962712038917416,1
0.8,1.1428571428571428,-0.5277777777777777,-0.09339646614654167,0.13020431527994783,-0.09339646614654167,1
0.8,1.2642857142857142,-0.5277777777777777,-0.09085255387924501,0.1331477160815016,-0.09085255387924501,1
0.8,1.3857142857142857,-0.5277777777777777,-0.08863672673711037,0.13614827236368304,-0.08863672673711037,1
0.8,1.5071428571428571,-0.5277777777777777,-0.08673773016023124,0.13921573528066677,-0.08673773016023124,1
0.8,1.6285714285714281,-0.5277777777777777,-0.0851428975174929,0.1423562945899961,-0.0851428975174929,1
0.8,1.75,-0.5277777777777777,-0.08385201801207288,0.1455867116724781,-0.08385201801207288,1
0.8,1.871428571428571,-0.5277777777777777,-0.08288437945850631,0.14894159067895746,-0.08288437945850631,1
0.8,1.9928571428571429,-0.5277777777777777,-0.08227377456868278,0.15246858166807556,-0.08227377456868278,1
0.8,2.114285714285714,-0.5277777777777777,-0.08206140272747028,0.15622145233685875,-0.08206140272747028,1
0.8,2.2357142857142858,-0.5277777777777777,-0.08229129880406592,0.16025566388098614,-0.08229129880406592,1
0.8,2.3571428571428568,-0.5277777777777777,-0.08300696451355621,0.16462512990104974,-0.08300696451355621,1
0.8,2.4785714285714286,-0.5277777777777777,-0.08424953963641153,0.16938049854220583,-0.08424953963641153,1
0.8,2.5999999999999996,-0.5277777777777777,-0.08605891277518116,0.17457035997604142,-0.08605891277518116,1
0.8,2.7214285714285715,-0.5277777777777777,-0.08848121412896807,0.18024882375283285,-0.08848121412896807,1
0.8,2.8428571428571425,-0.5277777777777777,-0.09158218949846142,0.1864889669633454,-0.09158218949846142,1
0.8,2.9642857142857144,-0.5277777777777777,-0.09545946047145382,0.19339515961753032,-0.09545946047145382,1
0.8,3.0857142857142854,-0.5277777777777777,-0.10025822030198409,0.20111881798598855,-0.10025822030198409,1
0.8,3.2071428571428573,-0.5277777777777777,-0.10619639869490732,0.20988362016104864,-0.10619639869490732,1
0.8,3.3285714285714283,-0.5277777777777777,-0.11357772413148465,0.21999861336119925,-0.11357772413148465,1
0.8,3.45,-0.5277777777777777,-0.12277353663323837,0.2318400666329036,-0.12277353663323837,1
0.8,3.571428571428571,-0.5277777777777777,-0.13419661659877738,0.24582533523107697,-0.13419661659877738,1
0.8,3.692857142857143,-0.5277777777777777,-0.14829094995080533,0.2624026574693559,-0.14829094995080533,1
0.8,3.814285714285714,-0.5277777777777777,-0.1654921421153369,0.28201159703797085,-0.1654921421153369,1
0.8,3.935714285714286,-0.5277777777777777,-0.18608761953711592,0.3049432699029809,-0.18608761953711592,1
0.8,4.057142857142857,-0.5277777777777777,-0.21000212143211996,0.33112585884157,-0.21000212143211996,1
0.8,4.178571428571429,-0.5277777777777777,-0.23665933896137878,0.3599862731039287,-0.23665933896137878,1
0.8,4.3,-0.5277777777777777,-0.26507272561391093,0.3905409772552805,-0.26507272561391093,1
0.8,-2.5,-0.475,-0.29252036473240994,0.5522860212109861,-0.29252036473240994,1
0.8,-2.3785714285714286,-0.475,-0.24691780214575423,0.4981038574641326,-0.24691780214575423,1
0.8,-2.257142857142857,-0.475,-0.1993933713122702,0.44047326623717775,-0.1993933713122702,1
0.8,-2.1357142857142857,-0.475,-0.15306762433127086,0.3822132538445123,-0.15306762433127086,1
0.8,-2.0142857142857142,-0.475,-0.11151152754476257,0.32659292479593355,-0.11151152754476257,1
0.8,-1.8928571428571428,-0.475,-0.07724753716083775,0.2757614235368969,-0.07724753716083775,1
0.8,-1.7714285714285714,-0.475,-0.05037457579050398,0.22927195159165717,-0.05037457579050398,1
0.8,-1.65,-0.475,-0.02836459108411549,0.18388548111509423,-0.02836459108411549,1
0.8,-1.5285714285714285,-0.475,-0.010309611120656035,0.1379877920467401,-0.010309611120656035,1
0.8,-1.4071428571428573,-0.475,0.0008487290345152779,0.09409626841861818,0.0008487290345152779,0
0.8,-1.2857142857142858,-0.475,0.0033163081758441986,0.05417208813934135,0.0033163081758441986,-1
0.8,-1.1642857142857144,-0.475,-0.040543197942943934,0.05685810264716417,-0.040543197942943934,1
0.8,-1.042857142857143,-0.475,-0.08604651790970193,0.05928631033744731,0.05928631033744731,1
0.8,-0.9214285714285715,-0.475,-0.13034057580244732,0.06076419238388023,0.06076419238388023,1
0.8,-0.8,-0.475,-0.16598235152726407,0.06451374929930728,0.06451374929930728,1
0.8,-0.6785714285714286,-0.475,-0.1711756575118503,0.06840392091536786,0.06840392091536786,1
0.8,-0.5571428571428572,-0.475,-0.16544950679956574,0.07230636080964928,0.07230636080964928,1
0.8,-0.43571428571428594,-0.475,-0.15425281302586205,0.0762529722766525,0.0762529722766525,1
0.8,-0.3142857142857145,-0.475,-0.14503098414444618,0.08017224516464509,0.08017224516464509,1
0.8,-0.19285714285714306,-0.475,-0.13681277010543824,0.08400202772205662,0.08400202772205662,1
0.8,-0.07142857142857162,-0.475,-0.12938235874225545,0.08771342186088656,0.08771342186088656,1
0.8,0.04999999999999982,-0.475,-0.12262263867885247,0.0912875077154697,0.0912875077154697,1
0.8,0.17142857142857126,-0.475,-0.11644128661496907,0.09471319040532818,0.09471319040532818,1
0.8,0.2928571428571427,-0.475,-0.11077846253188665,0.09800352654444221,0.09800352654444221,1
0.8,0.41428571428571415,-0.475,-0.10560254291588686,0.10119221778359634,0.10119221778359634,1
0.8,0.5357142857142856,-0.475,-0.10088698754840054,0.10431072315165944,-0.10088698754840054,1
0.8,0.657142857142857,-0.475,-0.09659980521553206,0.1073782455364699,-0.09659980521553206,1
0.8,0.7785714285714285,-0.475,-0.09270462153341112,0.11040349578439215,-0.09270462153341112,1
0.8,0.8999999999999999,-0.475,-0.08916002756328946,0.11338477653474421,-0.08916002756328946,1
0.8,1.0214285714285714,-0.475,-0.08593480762474583,0.11632590701873859,-0.08593480762474583,1
0.8,1.1428571428571428,-0.475,-0.08302424201710426,0.11925315191342652,-0.08302424201710426,1
0.8,1.2642857142857142,-0.475,-0.0804368737190929,0.12220253495922064,-0.0804368737190929,1
0.8,1.3857142857142857,-0.475,-0.0781716373818503,0.12519743875513314,-0.0781716373818503,1
0.8,1.5071428571428571,-0.475,-0.07621207163146619,0.12824321947436598,-0.07621207163146619,1
0.8,1.6285714285714281,-0.475,-0.07453632447473219,0.13133755528308064,-0.07453632447473219,1
0.8,1.75,-0.475,-0.07313919529626246,0.13449278066747844,-0.07313919529626246,1
0.8,1.871428571428571,-0.475,-0.07204254796706837,0.1377465490181433,-0.07204254796706837,1
0.8,1.9928571428571429,-0.475,-0.07128514302405353,0.14115187819796052,-0.07128514302405353,1
0.8,2.114285714285714,-0.475,-0.07091231917572066,0.14476701507995998,-0.07091231917572066,1
0.8,2.2357142857142858,-0.475,-0.07097106616280655,0.14865066588557238,-0.07097106616280655,1
0.8,2.3571428571428568,-0.475,-0.07150586845913881,0.15285797581074925,-0.07150586845913881,1
0.8,2.4785714285714286,-0.475,-0.07255592107063066,0.15743786252712785,-0.07255592107063066,1
0.8,2.5999999999999996,-0.475,-0.07415469546545188,0.16243268436122257,-0.07415469546545188,1
0.8,2.7214285714285715,-0.475,-0.07633840432277025,0.16788679414690105,-0.07633840432277025,1
0.8,2.8428571428571425,-0.475,-0.07916422927171925,0.1738648448499888,-0.07916422927171925,1
0.8,2.9642857142857144,-0.475,-0.08272264364808868,0.18046418060616362,-0.08272264364808868,1
0.8,3.0857142857142854,-0.475,-0.08715302460749881,0.18783050886613611,-0.08715302460749881,1
0.8,3.2071428571428573,-0.475,-0.09268202182212462,0.19619632201694373,-0.09268202182212462,1
0.8,3.3285714285714283,-0.475,-0.0996475497560825,0.20590493643948587,-0.0996475497560825,1
0.8,3.45,-0.475,-0.10847024405430493,0.217381990355379,-0.10847024405430493,1
0.8,3.571428571428571,-0.475,-0.11961629896711459,0.23109831808134232,-0.11961629896711459,1
0.8,3.692857142857143,-0.475,-0.13360753754422,0.24758005301871172,-0.13360753754422,1
0.8,3.814285714285714,-0.475,-0.15100711056022145,0.26739435584841253,-0.15100711056022145,1
0.8,3.935714285714286,-0.475,-0.1722476519697308,0.29097759616577273,-0.1722476519697308,1
0.8,4.057142857142857,-0.475,-0.19732019548142407,0.31832429252002875,-0.19732019548142407,1
0.8,4.178571428571429,-0.475,-0.22554946273826362,0.3487624216699367,-0.22554946273826362,1
0.8,4.3,-0.475,-0.2557061875070296,0.381065761739195,-0.2557061875070296,1
0.8,-2.5,-0.42222222222222217,-0.2963287188778669,0.5642514258730026,-0.2963287188778669,1
0.8,-2.3785714285714286,-0.42222222222222217,-0.25331988857852294,0.5131798055398563,-0.25331988857852294,1
0.8,-2.257142857142857,-0.42222222222222217,-0.2091110943619006,0.4593678839776894,-0.2091110943619006,1
0.8,-2.1357142857142857,-0.42222222222222217,-0.16617118395198363,0.4049635742542484,-0.16617118395198363,1
0.8,-2.0142857142857142,-0.42222222222222217,-0.12722995634309497,0.35240831132170697,-0.12722995634309497,1
0.8,-1.8928571428571428,-0.42222222222222217,-0.09416183946896475,0.30321549254391067,-0.09416183946896475,1
0.8,-1.7714285714285714,-0.42222222222222217,-0.06709715629958352,0.2569028678101049,-0.06709715629958352,1
0.8,-1.65,-0.42222222222222217,-0.04454469240091013,0.21109789356579564,-0.04454469240091013,1
0.8,-1.5285714285714285,-0.42222222222222217,-0.02444679032803606,0.16281034485269777,-0.02444679032803606,1
0.8,-1.4071428571428573,-0.42222222222222217,-0.011042548652168254,0.11565068071480708,-0.011042548652168254,1
0.8,-1.2857142857142858,-0.42222222222222217,0.0030938347713997142,0.062266857418592586,0.0030938347713997142,-1
0.8,-1.1642857142857144,-0.42222222222222217,-0.02549796532454881,0.04726156013107814,-0.02549796532454881,1
0.8,-1.042857142857143,-0.42222222222222217,-0.06845359210458174,0.044418012833663645,0.044418012833663645,1
0.8,-0.9214285714285715,-0.42222222222222217,-0.11422240827441288,0.04436845064761466,0.04436845064761466,1
0.8,-0.8,-0.42222222222222217,-0.15521014103649614,0.049622566530759867,0.049622566530759867,1
0.8,-0.6785714285714286,-0.42222222222222217,-0.15988721594166122,0.054041287112687346,0.054041287112687346,1
0.8,-0.5571428571428572,-0.42222222222222217,-0.1539850653521223,0.0584309101229693,0.0584309101229693,1
0.8,-0.43571428571428594,-0.42222222222222217,-0.14347738469865629,0.06285977664335196,0.06285977664335196,1
0.8,-0.3142857142857145,-0.42222222222222217,-0.13432393660627534,0.0672153636618294,0.0672153636618294,1
0.8,-0.19285714285714306,-0.42222222222222217,-0.12614614330361767,0.07142246576163336,0.07142246576163336,1
0.8,-0.07142857142857162,-0.42222222222222217,-0.11877083741387474,0.07546169213048291,0.07546169213048291,1
0.8,0.04999999999999982,-0.42222222222222217,-0.11207139200527062,0.07931589362811353,0.07931589362811353,1
0.8,0.17142857142857126,-0.42222222222222217,-0.10593805963539459,0.08296894811716538,0.08296894811716538,1
0.8,0.2928571428571427,-0.42222222222222217,-0.10030766420550295,0.08644000769989423,0.08644000769989423,1
