group,real_energy,imag_energy,theory_density,ed_density,gamma_ess,state_code
figs1,3.7199999999999998,-4.94,-0.013658966611331374,0.0,1.1032983718461773,1
figs1,3.8400000000000007,-4.94,-0.013381808389378734,0.0,1.1147092787463966,1
figs1,3.96,-4.94,-0.013107560928534991,0.0,1.126215363331557,1
figs1,4.079999999999999,-4.94,-0.012836489632292974,0.0,1.1378053921929474,1
figs1,4.2,-4.94,-0.012573237590926484,0.0,1.1494686620276773,1
figs1,4.319999999999999,-4.94,-0.012459485365853364,0.0,1.1611949878938561,1
figs1,4.44,-4.94,-0.014117970065974136,0.0,1.1729746911842562,1
figs1,4.56,-4.94,-0.02345610064513715,0.0,1.184798587311367,1
figs1,4.680000000000001,-4.94,-0.03721034904872519,0.0,1.196657973095165,1
figs1,4.8,-4.94,-0.04939652432354594,0.0,1.208544613848244,1
figs1,-4.8,-4.8100000000000005,-0.04104864605865091,0.0,1.1949152754931311,1
figs1,-4.68,-4.8100000000000005,-0.028390614288671543,0.0,1.1827026636097195,1
figs1,-4.56,-4.8100000000000005,-0.014069390394977779,0.0,1.1705105973027838,1
figs1,-4.4399999999999995,-4.8100000000000005,-0.004266789283158168,0.0,1.158347416076267,1
figs1,-4.32,-4.8100000000000005,-0.002343328793907877,0.0,1.1462219534738731,1
figs1,-4.2,-4.8100000000000005,-0.002236051542635988,0.0,1.1341435515704965,1
figs1,-4.08,-4.8100000000000005,-0.0022791917796812964,0.0,1.1221220752421677,1
figs1,-3.96,-4.8100000000000005,-0.0023274710511035257,0.0,1.1101679262500326,1
figs1,-3.84,-4.8100000000000005,-0.0023763243617405927,0.0,1.098292057185326,1
figs1,-3.7199999999999998,-4.8100000000000005,-0.0024257042902566224,0.0,1.0865059853299344,1
figs1,-3.5999999999999996,-4.8100000000000005,-0.0024755583810941737,0.0,1.0748218064881403,1
figs1,-3.48,-4.8100000000000005,-0.002525828930627863,0.0,1.063252208837021,1
figs1,-3.36,-4.8100000000000005,-0.0025764527804024284,0.0,1.0518104868218598,1
figs1,-3.2399999999999998,-4.8100000000000005,-0.002627361120287022,0.0,1.0405105550848015,1
figs1,-3.12,-4.8100000000000005,-0.002678479304688709,0.0,1.0293669623545891,1
figs1,-3.0,-4.8100000000000005,-0.0027297266850092577,0.0,1.0183949051371182,1
figs1,-2.88,-4.8100000000000005,-0.0027810164609139605,0.0,1.0076102409241403,1
figs1,-2.76,-4.8100000000000005,-0.002832255551516381,0.0,0.9970295004740163,1
figs1,-2.6399999999999997,-4.8100000000000005,-0.002883344484410864,0.0,0.9866698985069996,1
figs1,-2.52,-4.8100000000000005,-0.0029341772953988855,0.0,0.9765493418917419,1
figs1,-2.4,-4.8100000000000005,-0.0029846414234474886,0.0,0.9666864340743192,1
figs1,-2.28,-4.8100000000000005,-0.003034617573615938,0.0,0.9571004741138049,1
figs1,-2.16,-4.8100000000000005,-0.0030839795044015285,0.0,0.9478114482413192,1
figs1,-2.04,-4.8100000000000005,-0.0031325936758393384,0.0,0.938840011361492,1
figs1,-1.92,-4.8100000000000005,-0.0031803186719282107,0.0,0.9302074553855492,1
figs1,-1.7999999999999998,-4.8100000000000005,-0.00322700428992973,0.0,0.921935660756235,1
figs1,-1.6799999999999997,-4.8100000000000005,-0.0032724901767942614,0.0,0.9140470270468322,1
figs1,-1.56,-4.8100000000000005,-0.003316603902069979,0.0,0.9065643781608381,1
figs1,-1.44,-4.8100000000000005,-0.003359158403451536,0.0,0.8995108375197806,1
figs1,-1.3199999999999998,-4.8100000000000005,-0.0033999488458786647,0.0,0.8929096688208257,1
figs1,-1.2000000000000002,-4.8100000000000005,-0.0034387491158105934,0.0,0.8867840786055413,1
figs1,-1.08,-4.8100000000000005,-0.003475308435088799,0.0,0.8811569781397939,1
figs1,-0.96,-4.8100000000000005,-0.003509348904176332,0.0,0.8760507040727233,1
figs1,-0.8399999999999999,-4.8100000000000005,-0.0035405651110163583,0.0,0.8714867000723241,1
figs1,-0.7199999999999998,-4.8100000000000005,-0.0035686271571207556,0.0,0.8674851650773043,1
figs1,-0.5999999999999996,-4.8100000000000005,-0.0035931884049769987,0.0,0.8640646777678934,1
figs1,-0.47999999999999954,-4.8100000000000005,-0.003613898791414652,0.0,0.8612418109786847,1
figs1,-0.3600000000000003,-4.8100000000000005,-0.0036304236107188993,0.0,0.8590307535238452,1
figs1,-0.2400000000000002,-4.8100000000000005,-0.0036424663454677534,0.0,0.8574429596344838,1
figs1,-0.1200000000000001,-4.8100000000000005,-0.003649792722817704,0.0,0.8564868472693151,1
figs1,0.0,-4.8100000000000005,-0.0036522521719722163,0.0,0.8561675654478278,1
figs1,0.1200000000000001,-4.8100000000000005,-0.003649792722817704,0.0,0.8564868472693151,1
figs1,0.2400000000000002,-4.8100000000000005,-0.0036424663454677534,0.0,0.8574429596344838,1
figs1,0.3600000000000003,-4.8100000000000005,-0.0036304236107189006,0.0,0.8590307535238452,1
figs1,0.47999999999999954,-4.8100000000000005,-0.003613898791414652,0.0,0.8612418109786847,1
figs1,0.5999999999999996,-4.8100000000000005,-0.0035931884049769987,0.0,0.8640646777678934,1
figs1,0.7199999999999998,-4.8100000000000005,-0.0035686271571207556,0.0,0.8674851650773043,1
figs1,0.8399999999999999,-4.8100000000000005,-0.0035405651110163583,0.0,0.8714867000723241,1
figs1,0.96,-4.8100000000000005,-0.003509348904176332,0.0,0.8760507040727233,1
figs1,1.08,-4.8100000000000005,-0.003475308435088207,0.0,0.8811569781397939,1
figs1,1.2000000000000002,-4.8100000000000005,-0.0034387491158111854,0.0,0.8867840786055413,1
figs1,1.3200000000000003,-4.8100000000000005,-0.003399948845879862,0.0,0.8929096688208257,1
figs1,1.4400000000000004,-4.8100000000000005,-0.003359158403449751,0.0,0.8995108375197804,1
figs1,1.5599999999999996,-4.8100000000000005,-0.003316603902069957,0.0,0.9065643781608381,1
figs1,1.6799999999999997,-4.8100000000000005,-0.003272490176795454,0.0,0.9140470270468322,1
figs1,1.7999999999999998,-4.8100000000000005,-0.003227004289929147,0.0,0.921935660756235,1
figs1,1.92,-4.8100000000000005,-0.0031803186719282107,0.0,0.9302074553855492,1
figs1,2.04,-4.8100000000000005,-0.003132593675838755,0.0,0.938840011361492,1
figs1,2.16,-4.8100000000000005,-0.003083979504402129,0.0,0.9478114482413192,1
figs1,2.2800000000000002,-4.8100000000000005,-0.003034617573615956,0.0,0.9571004741138049,1
figs1,2.3999999999999995,-4.8100000000000005,-0.002984641423446296,0.0,0.9666864340743192,1
figs1,2.5199999999999996,-4.8100000000000005,-0.0029341772954000604,0.0,0.9765493418917418,1
figs1,2.6399999999999997,-4.8100000000000005,-0.002883344484411465,0.0,0.9866698985069996,1
figs1,2.76,-4.8100000000000005,-0.002832255551515798,0.0,0.9970295004740163,1
figs1,2.88,-4.8100000000000005,-0.0027810164609139605,0.0,1.0076102409241403,1
figs1,3.0,-4.8100000000000005,-0.0027297266850092577,0.0,1.0183949051371182,1
figs1,3.12,-4.8100000000000005,-0.0026784793046892917,0.0,1.0293669623545891,1
figs1,3.2399999999999993,-4.8100000000000005,-0.0026273611202864834,0.0,1.0405105550848015,1
figs1,3.3600000000000003,-4.8100000000000005,-0.0025764527804023932,0.0,1.0518104868218598,1
figs1,3.4799999999999995,-4.8100000000000005,-0.002525828930627898,0.0,1.0632522088370209,1
figs1,3.6000000000000005,-4.8100000000000005,-0.0024755583810941915,0.0,1.0748218064881403,1
figs1,3.7199999999999998,-4.8100000000000005,-0.002425704290256048,0.0,1.0865059853299344,1
figs1,3.8400000000000007,-4.8100000000000005,-0.0023763243617405485,0.0,1.0982920571853263,1
figs1,3.96,-4.8100000000000005,-0.0023274710511029867,0.0,1.1101679262500326,1
figs1,4.079999999999999,-4.8100000000000005,-0.002279191779681932,0.0,1.1221220752421674,1
figs1,4.2,-4.8100000000000005,-0.0022360515426353873,0.0,1.1341435515704965,1
figs1,4.319999999999999,-4.8100000000000005,-0.00234332879390452,0.0,1.1462219534738731,1
figs1,4.44,-4.8100000000000005,-0.004266789283157655,0.0,1.158347416076267,1
figs1,4.56,-4.8100000000000005,-0.014069390394977717,0.0,1.1705105973027838,1
figs1,4.680000000000001,-4.8100000000000005,-0.028390614288674582,0.0,1.1827026636097198,1
figs1,4.8,-4.8100000000000005,-0.04104864605865778,0.0,1.1949152754931311,1
figs1,-4.8,-4.68,-0.04021677623512294,0.0,1.1812711953529051,1
figs1,-4.68,-4.68,-0.02719158886523721,0.0,1.1687233919012483,1
figs1,-4.56,-4.68,-0.012448061061354833,0.0,1.156188862008199,1
figs1,-4.4399999999999995,-4.68,-0.002340638281739272,0.0,1.1436760326926434,1
figs1,-4.32,-4.68,-0.00032149024270492095,0.0,1.1311938508486967,1
figs1,-4.2,-4.68,-0.00016645754378858356,0.0,1.1187517992881715,1
