time,exact_dirichlet_energy,small_q_dirichlet_energy,exact_chern_solid_angle,small_q_chern_solid_angle,exact_chern_mesh_integral,small_q_chern_mesh_integral,exact_centered_dirichlet_energy,small_q_centered_dirichlet_energy,exact_centered_chern_mesh_integral,small_q_centered_chern_mesh_integral,exact_opposite_curvature_fraction,small_q_opposite_curvature_fraction,exact_max_norm_error,small_q_max_norm_error
5.4,1.9715016821835014,4.948453671680512,-0.0,1.0,0.2980554351505095,1.0,0.7899864452680104,4.944500734923891,0.13234942072104697,0.9991807910708628,0.0,0.3159297822041145,2.220446049250313e-16,2.220446049250313e-16
5.44,1.8708814498424688,4.945604118646693,1.766974823035287e-17,1.0000000000000002,0.26491168167131,1.0,0.73519979710677,4.9416588939204225,0.11634882335640842,0.9991821885799033,0.0,0.31532619083547103,2.220446049250313e-16,2.220446049250313e-16
5.48,1.7702946637586836,4.942768908460973,-8.834874115176436e-18,1.0000000000000002,0.23424091316498938,1.0,0.683027270062653,4.938831319359216,0.10184183592346065,0.9991835697067928,0.0,0.31492379658970876,2.220446049250313e-16,2.220446049250313e-16
5.5200000000000005,1.6704667301658997,4.939947874579808,8.834874115176436e-18,1.0000000000000002,0.20610009696630058,1.0,0.6335086833834542,4.936017845788719,0.08877471268434918,0.9991849346639289,0.0,0.3147225994668276,2.220446049250313e-16,2.220446049250313e-16
5.5600000000000005,1.5720637863812266,4.937140853077333,-0.0,1.0000000000000002,0.18048777719188164,1.0,0.5866575495486707,4.9332183103527045,0.07707790598795929,0.9991862836595362,0.0,0.3139178109753031,2.220446049250313e-16,2.220446049250313e-16
5.6000000000000005,1.4756824595739475,4.934347682592446,-1.766974823035287e-17,1.0000000000000002,0.15735283161759628,1.0,0.5424633358741532,4.930432552737935,0.06666990739026324,0.9991876168977782,0.0,0.31351541672954075,2.220446049250313e-16,2.220446049250313e-16
5.64,1.3818432196301675,4.931568204277297,-2.6504622345529306e-17,1.0000000000000002,0.13660381130162544,1.0,0.5008940101207963,4.9276604151232375,0.057460938538136705,0.9991889345788643,0.0,0.3131130224837785,2.220446049250313e-16,2.220446049250313e-16
5.68,1.2909870701997186,4.928802261747159,-0.0,1.0000000000000002,0.1181182490985406,1.0000000000000002,0.46189875296172206,4.924901742129932,0.049356340353881686,0.9991902368991548,0.0,0.31291182536089734,2.220446049250313e-16,2.220446049250313e-16
5.72,1.2034751865944062,4.926049701031645,-8.834874115176436e-18,1.0000000000000002,0.1017514577626034,1.0,0.4254107315463151,4.922156380773566,0.04225955685145159,0.9991915240512619,0.0,0.3125094311151351,2.220446049250313e-16,2.220446049250313e-16
5.76,1.1195910266327778,4.923310370527182,-2.6504622345529306e-17,1.0,0.08734447836599246,1.0,0.39134984322433236,4.9194241804169385,0.03607465498299658,0.9991927962241486,0.0,0.31230823399225394,2.220446049250313e-16,2.220446049250313e-16
5.8,1.0395444053172007,4.920584120950752,-0.0,1.0000000000000002,0.07473097115500438,1.0,0.3596253551264804,4.916704992724325,0.030708360974577447,0.9991940536032219,0.0,0.3117046426236105,2.220446049250313e-16,2.220446049250313e-16
5.84,0.9634770280161732,4.917870805294819,-0.0,1.0000000000000002,0.06374295443650356,1.0000000000000002,0.3301383823381009,4.913998671616897,0.026071624846818176,0.9991952963704264,0.0,0.31150344550072934,2.220446049250313e-16,2.220446049250313e-16
5.88,0.8914690099818697,4.91517027878341,1.3252311172764653e-17,1.0,0.05421538780061011,1.0000000000000002,0.30278416374590417,4.911305073229275,0.022080747673633844,0.9991965247043324,0.0,0.31089985413208593,2.220446049250313e-16,2.220446049250313e-16
5.92,0.823545962979675,4.912482398829327,-4.417437057588218e-18,1.0000000000000002,0.045989662770826854,1.0,0.27745410949504645,4.908624055867203,0.018658121007221896,0.9991977387802227,0.0,0.31029626276344247,2.220446049250313e-16,2.220446049250313e-16
5.96,0.7596862939195484,4.909807024992434,2.208718528794109e-17,1.0,0.03891610829407214,1.0000000000000002,0.2540376068735387,4.90595547996627,0.0157326358110024,0.9991989387701755,0.0,0.31029626276344247,2.220446049250313e-16,2.220446049250313e-16
6.0,0.6998284285211006,4.907144018938989,-0.0,1.0,0.032855643437718116,1.0,0.2324235821077229,4.90329920805168,0.013239820538689648,0.9992001248431461,0.0,0.31029626276344247,2.220446049250313e-16,2.220446049250313e-16
6.04,0.6438777397701477,4.904493244401994,-1.3252311172764653e-17,0.9999999999999999,0.027680719119499334,1.0000000000000002,0.2125018239749189,4.900655104699015,0.011121766106247809,0.9992012971650464,0.0,0.30969267139479906,2.220446049250313e-16,2.220446049250313e-16
6.08,0.591713022449137,4.901854567142523,-4.417437057588218e-18,1.0000000000000002,0.023275688651808228,1.0,0.1941640814348416,4.898023036495962,0.009326890769176246,0.9992024558988186,0.0,0.3092902771490368,2.220446049250313e-16,2.220446049250313e-16
6.12,0.5431924090348895,4.899227854911992,8.834874115176436e-18,1.0,0.019536737013587855,1.0000000000000002,0.1773049518652441,4.895402872004977,0.007809591499883743,0.9992036012045111,0.0,0.30908908002615565,2.220446049250313e-16,2.220446049250313e-16
6.16,0.498158667647794,4.896612977415349,2.208718528794109e-18,1.0,0.016371484191191853,1.0,0.16182257922884352,4.8927944817268685,0.006529821286485124,0.9992047332393501,0.0,0.3084854886575122,2.220446049250313e-16,2.220446049250313e-16
6.2,0.45644385931430026,4.894009806275167,-4.417437057588218e-18,1.0,0.013698361119337258,1.0,0.14761918288709025,4.890197738065227,0.005452624535213016,0.9992058521578081,0.0,0.30768070016598764,2.220446049250313e-16,2.220446049250313e-16
6.24,0.41787336001500097,4.89141821499657,8.834874115176436e-18,1.0000000000000002,0.011445839521295775,1.0,0.1346014380956131,4.887612515291741,0.004547655926511532,0.9992069581116714,0.0,0.3074795030431065,2.220446049250313e-16,2.220446049250313e-16
6.28,0.38226927367928626,4.888838078933015,2.208718528794109e-18,1.0000000000000002,0.009551580531657125,1.0,0.12268072872808693,4.885038689512304,0.003788701939566288,0.9992080512501066,0.0,0.30687591167446304,2.220446049250313e-16,2.220446049250313e-16
6.32,0.3494532765089122,4.886269275252872,1.1043592643970545e-17,1.0,0.007961552144883173,1.0000000000000002,0.11177329170998805,4.882476138633942,0.0031532189677060053,0.9992091317197228,0.0,0.3066747145515819,2.220446049250313e-16,2.220446049250313e-16
6.36,0.3192489418877419,4.883711682906792,2.208718528794109e-18,1.0,0.006629152657844506,1.0,0.1018002711954252,4.8799247423325,0.0026218975385687523,0.9992101996646334,0.0,0.30627232030581963,2.220446049250313e-16,2.220446049250313e-16
6.4,0.29148359975205196,4.881165182595829,2.208718528794109e-18,1.0,0.005514366485514678,1.0000000000000002,0.09268769884671536,4.877384382021085,0.002178258597182308,0.9992112552265165,0.0,0.3060711231829385,2.220446049250313e-16,2.220446049250313e-16
6.44,0.26598978564991926,4.878629656740294,-4.417437057588218e-18,1.0,0.0045829699657153125,1.0000000000000002,0.08436641480115772,4.874854940819232,0.0018082850318901947,0.9992122985446724,0.0,0.30566872893717617,2.220446049250313e-16,2.220446049250313e-16
6.48,0.242606333676688,4.876104989449338,-1.1043592643970545e-18,1.0000000000000002,0.0038057978597813603,1.0000000000000002,0.0767719421255359,4.872336303522774,0.0015000895238411994,0.9992133297560792,0.0,0.3052663346914139,2.220446049250313e-16,2.220446049250313e-16
6.5200000000000005,0.22117916476411895,4.87359106649121,-0.0,1.0000000000000002,0.0031580759713723183,1.0,0.06984432583310234,4.869828356574402,0.001243618273921458,0.9992143489954489,0.0,0.3048639404456516,2.220446049250313e-16,2.220446049250313e-16
6.5600000000000005,0.2015618180133075,4.871087775264201,1.1043592643970545e-18,1.0000000000000002,0.002618821394647115,1.0000000000000002,0.06352794591545585,4.867330988034881,0.001030389101977219,0.9992153563952791,0.0,0.30446154619988935,2.220446049250313e-16,2.220446049250313e-16
6.6000000000000005,0.1836157683583443,4.868595004768226,1.6565388965955816e-18,0.9999999999999999,0.002170309118969029,1.0,0.05777131235087773,4.864844087554917,0.000853261725678255,0.9992163520859048,0.0,0.3038579548312459,2.220446049250313e-16,2.220446049250313e-16
6.640000000000001,0.16721056917953955,4.8661126455770525,1.1043592643970545e-18,1.0000000000000002,0.001797601832742168,1.0,0.052526848706101456,4.862367546347643,0.0007062376257203096,0.9992173361955491,0.0,0.30365675770836476,1.1102230246251565e-16,2.220446049250313e-16
6.68,0.1522238538077284,4.863640589811132,-0.0,1.0,0.0014881385835890852,1.0,0.04775066975497856,4.859901257161714,0.0005842867183964548,0.999218308850371,0.0,0.3032543634626025,2.220446049250313e-16,2.220446049250313e-16
6.72,0.13854122535311605,4.8611787311110435,-1.1043592643970545e-18,1.0000000000000002,0.0012313772956619614,1.0,0.043402357492781034,4.857445114254994,0.0004831980267113388,0.9992192701745125,0.0,0.3028519692168402,2.220446049250313e-16,2.220446049250313e-16
6.76,0.12605606007013456,4.858726964611496,1.6565388965955816e-18,1.0,0.0010184858770499732,1.0,0.03944473902180242,4.854999013368815,0.00039945161974104586,0.9992202202901451,0.0,0.3020471807253156,2.220446049250313e-16,2.220446049250313e-16
6.8,0.11466924560319154,4.856285186915912,-0.0,1.0,0.000842076658173951,1.0,0.03584366901227806,4.852562851702793,0.0003301092397895632,0.9992211593175141,0.0,0.30104119511090993,2.220446049250313e-16,2.220446049250313e-16
6.84,0.10428887198077214,4.8538532960715495,-1.1043592643970545e-18,1.0,0.0006959790972298672,1.0,0.03256781879051306,4.8501365278901805,0.0002727212298130058,0.9992220873749805,0.0,0.30104119511090993,2.220446049250313e-16,2.220446049250313e-16
6.88,0.09482989014514387,4.851431191545166,5.521796321985272e-19,1.0,0.0005750460033239626,1.0000000000000002,0.029588473560847647,4.84771994197375,0.00022524758861558407,0.999223004579066,0.0,0.3008399979880288,2.220446049250313e-16,2.220446049250313e-16
6.92,0.08621375011208254,4.849018774199179,1.1043592643970545e-18,1.0000000000000002,0.0004749889112028675,1.0,0.02687933881706539,4.845312995382191,0.00018599120337667595,0.9992239110444897,0.0,0.3006388008651476,2.220446049250313e-16,2.220446049250313e-16
6.96,0.0783680285280161,4.846615946268359,2.4848083448933724e-18,1.0000000000000002,0.0003922386564854031,1.0,0.024416356629908507,4.842915590906991,0.00015354152767670443,0.9992248068842124,0.0,0.3006388008651476,2.220446049250313e-16,2.220446049250313e-16
7.0,0.07122605340212065,4.844222611336983,-2.760898160992636e-19,1.0,0.0003238276209876949,1.0000000000000002,0.022177532199143854,4.840527632679825,0.00012672718143594863,0.999225692209471,0.0,0.3000352094965042,2.220446049250313e-16,2.220446049250313e-16
7.04,0.06472653210591008,4.841838674316489,-1.1043592643970545e-18,1.0000000000000002,0.0002672905264397711,1.0,0.02014277082073909,4.838149026150384,0.00010457614282626076,0.999226567129819,0.0,0.29983401237362306,2.220446049250313e-16,2.220446049250313e-16
7.08,0.05881318731927204,4.839464041423576,5.521796321985272e-19,1.0000000000000002,0.00022058104030971433,1.0,0.018293725232821672,4.835779678064687,8.628237898591714e-05,0.9992274317531608,0.0,0.2996328152507419,2.220446049250313e-16,2.220446049250313e-16
7.12,0.05343440442678925,4.837098620158758,-0.0,1.0,0.00018200181296910707,1.0,0.01661365315993557,4.833419496443831,7.117792139203266e-05,0.9992282861857893,0.0,0.29923042100497965,2.220446049250313e-16,2.220446049250313e-16
7.16,0.04854289290025983,4.83474231928537,1.380449080496318e-19,1.0000000000000002,0.00015014588782648745,1.0,0.01508728476644208,4.831068390563165,5.870953311996999e-05,0.9992291305324182,0.0,0.29902922388209846,1.1102230246251565e-16,2.220446049250313e-16
7.2,0.044095363413639295,4.8323950488089835,2.760898160992636e-19,1.0000000000000002,0.00012384771447452016,1.0,0.013700699650465113,4.828726270931905,4.8419239682008634e-05,0.999229964896217,0.0,0.2982244353905739,2.220446049250313e-16,2.220446049250313e-16
7.24,0.040052221798886324,4.830056719957247,-1.380449080496318e-19,1.0000000000000002,0.00010214225009385116,1.0,0.012441212954177229,4.826393049273141,3.9928103817788365e-05,0.9992307893788427,0.0,0.2976208440219305,2.220446049250313e-16,2.220446049250313e-16
7.28,0.03637728044194591,4.827727245160133,2.760898160992636e-19,1.0000000000000002,8.423085810848852e-05,1.0,0.011297270129887231,4.82406863850426,3.2922718852055614e-05,0.9992316040804725,0.0,0.2974196468990493,1.1102230246251565e-16,2.220446049250313e-16
7.32,0.033037487316655435,4.825406538030581,1.380449080496318e-19,1.0000000000000002,6.945290777256321e-05,1.0,0.010258349880458593,4.82175295271775,2.714397647515633e-05,0.9992324090998336,0.0,0.29701725265328704,1.1102230246251565e-16,2.220446049250313e-16
7.36,0.030002672542691084,4.823094513345512,4.141347241488954e-19,1.0,5.7262146665903e-05,1.0,0.009314874783825434,4.81944590716239,2.2377734474757122e-05,0.999233204534234,0.0,0.29701725265328704,1.1102230246251565e-16,2.220446049250313e-16
7.4,0.02724531211620965,4.820791087027236,-1.380449080496318e-19,1.0000000000000002,4.7207062754136906e-05,1.0,0.00845812911208491,4.817147418224809,1.844706943520224e-05,0.9992339904795913,0.0,0.29641366128464364,1.1102230246251565e-16,2.220446049250313e-16
7.44,0.024740308285264183,4.818496176125218,1.380449080496318e-19,1.0000000000000002,3.8914576447460295e-05,1.0000000000000002,0.007680183363607992,4.814857403411399,1.5205850015737562e-05,0.9992347670304607,0.0,0.2962124641617625,1.1102230246251565e-16,2.220446049250313e-16
7.48,0.022464785915054467,4.816209698798188,-4.831571781737114e-19,1.0,3.207650854743425e-05,1.0,0.006973825039999142,4.8125757813306,1.253340930347576e-05,0.999235534280064,0.0,0.29601126703888136,2.220446049250313e-16,2.220446049250313e-16
7.5200000000000005,0.020397904101061893,4.813931574296623,-0.0,1.0000000000000002,2.643835948963248e-05,1.0,0.006332495217064311,4.8103024716755,1.0330130977593366e-05,0.9992362923203152,0.0,0.29601126703888136,1.1102230246251565e-16,2.220446049250313e-16
7.5600000000000005,0.018520682233104952,4.811661722945545,2.070673620744477e-19,1.0000000000000002,2.1790011035898374e-05,1.0,0.0057502304790154725,4.808037395206799,8.513794565772618e-06,0.999237041241847,0.0,0.29601126703888136,1.1102230246251565e-16,2.220446049250313e-16
7.6000000000000005,0.016815839683662702,4.809400066127659,2.070673620744477e-19,1.0,1.7958025482645077e-05,1.0,0.005221609806988355,4.805780473736079,7.01655075727712e-06,0.9992377811340372,0.0,0.29520647854735677,2.220446049250313e-16,2.220446049250313e-16
7.640000000000001,0.015267648283924842,4.807146526266821,-1.380449080496318e-19,1.0000000000000002,1.4799271244591582e-05,1.0000000000000002,0.00474170603581642,4.803531630109403,5.782419287573615e-06,0.9992385120850319,0.0,0.29500528142447563,1.1102230246251565e-16,2.220446049250313e-16
7.68,0.013861796756391652,4.804901026811796,-1.380449080496318e-19,1.0,1.2195648849101836e-05,1.0,0.004306041516291711,4.801290788191222,4.765219958591091e-06,0.9992392341817716,0.0,0.29500528142447563,1.1102230246251565e-16,2.220446049250313e-16
7.72,0.012585266289744471,4.80266349222036,6.90224540248159e-20,1.0000000000000002,1.004972924073406e-05,1.0,0.003910547643390853,4.799057872848586,3.926862450158246e-06,0.9992399475100132,0.0,0.29460288717871336,2.220446049250313e-16,2.220446049250313e-16
7.76,0.011426216467117589,4.800433847943663,-2.070673620744477e-19,1.0000000000000002,8.2811479760464e-06,1.0000000000000002,0.003551527933802209,4.796832809935649,3.2359331777901714e-06,0.9992406521543536,0.0,0.29460288717871336,1.1102230246251565e-16,2.220446049250313e-16
7.8,0.010373880790383207,4.798212020410906,-0.0,1.0000000000000002,6.823625354137619e-06,1.0000000000000002,0.0032256243582973096,4.7946155262784735,2.666527957281026e-06,0.9992413481982518,0.0,0.2939992958100699,1.1102230246251565e-16,2.220446049250313e-16
7.84,0.009418471078663304,4.795997937014311,3.4511227012407953e-19,1.0000000000000002,5.622504605832036e-06,1.0,0.0029297866558595717,4.7924059496600995,2.1972879850429603e-06,0.9992420357240518,0.0,0.2935969015643076,1.1102230246251565e-16,2.220446049250313e-16
7.88,0.008551090057452184,4.793791526094343,-6.90224540248159e-20,1.0,4.632718658703753e-06,1.0000000000000002,0.002661244376886343,4.790204008805907,1.810603920892947e-06,0.9992427148130014,0.0,0.2935969015643076,1.1102230246251565e-16,2.220446049250313e-16
7.92,0.007763651494255275,4.791592716925228,6.90224540248159e-20,1.0000000000000002,3.817111303199726e-06,1.0,0.002417481422134134,4.788009633369236,1.491958908318138e-06,0.9992433855452757,0.0,0.29319450731854535,2.220446049250313e-16,2.220446049250313e-16
7.96,0.00704880727657635,4.789401439700728,-6.90224540248159e-20,1.0000000000000002,3.1450513120756826e-06,1.0,0.00219621286233533,4.785822753917278,1.2293863895449851e-06,0.999244047999995,0.0,0.29259091594990194,2.220446049250313e-16,2.220446049250313e-16
8.0,0.00639988086769364,4.787217625520172,6.90224540248159e-20,1.0,2.591288636750144e-06,1.0,0.001995363840559723,4.783643301917222,1.0130227397482078e-06,0.9992447022552456,0.0,0.2921885217041396,1.1102230246251565e-16,2.220446049250313e-16
8.040000000000001,0.005810806614411869,4.785041206374752,-1.7255613506203976e-20,1.0,2.135010577841224e-06,1.0,0.001813050375430236,4.781471209722641,8.347381996803703e-07,0.9992453483880989,0.0,0.29178612745837734,1.1102230246251565e-16,2.220446049250313e-16
8.08,0.0052760744184650165,4.7828721151340545,5.1766840518611925e-20,1.0000000000000002,1.7590631036093224e-06,1.0,0.001647561898249337,4.779306410560146,6.8783244874937e-07,0.9992459864746297,0.0,0.2915849303354962,1.1102230246251565e-16,2.220446049250313e-16
8.120000000000001,0.004790679319192157,4.780710285532843,1.7255613506203976e-20,1.0,1.4493085205776782e-06,1.0,0.0014973453709837344,4.77714883851626,5.667835312494865e-07,0.9992466165899343,0.0,0.29118253608973393,1.1102230246251565e-16,2.220446049250313e-16
8.16,0.004350075569328683,4.778555652158077,-5.1766840518611925e-20,1.0,1.1940956957250707e-06,1.0,0.0013609908449310505,4.774998428524542,4.6704081063658973e-07,0.9992472388081484,0.0,0.2907801418439716,1.1102230246251565e-16,2.220446049250313e-16
8.2,0.0039501348181323415,4.776408150436152,5.1766840518611925e-20,1.0000000000000002,9.838231648272174e-07,1.0000000000000002,0.0012372183318004747,4.77285511635292,3.84854250045116e-07,0.999247853202465,0.0,0.29057894472109047,1.1102230246251565e-16,2.220446049250313e-16
8.24,0.003587108046540902,4.77426771662039,3.451122701240795e-20,1.0000000000000002,8.105788831382842e-07,1.0,0.001124865869930612,4.770718838591274,3.171336596377831e-07,0.9992484598451503,0.0,0.29037774759820933,1.1102230246251565e-16,2.220446049250313e-16
8.28,0.0032575909276220897,4.772134287778719,-0.0,1.0,6.678432045695973e-07,1.0,0.0010228786784947776,4.76858953263922,2.613326610485695e-07,0.9992490588075604,0.0,0.2897741562295659,1.1102230246251565e-16,2.220446049250313e-16
8.32,0.002958492312247406,4.770007801781602,1.7255613506203976e-20,1.0000000000000002,5.502440151626402e-07,1.0000000000000002,0.0009302993018600655,4.766467136694113,2.153530361418049e-07,0.9992496501601585,0.0,0.28917056486092246,1.1102230246251565e-16,2.220446049250313e-16
8.36,0.0026870055647445408,4.767888197290144,1.7255613506203976e-20,1.0,4.53354880294251e-07,1.0,0.0008462586548249378,4.764351589739264,1.774658848133767e-07,0.9992502339725281,0.0,0.28856697349227906,1.1102230246251565e-16,2.220446049250313e-16
8.4,0.0024405824963219303,4.765775413744448,-6.039464727171392e-20,1.0000000000000002,3.735286625517486e-07,1.0000000000000002,0.0007699678873126154,4.762242831532357,1.4624664213747075e-07,0.9992508103133912,0.0,0.28856697349227906,1.1102230246251565e-16,2.220446049250313e-16
8.44,0.002216909665389542,4.76366939135213,-1.7255613506203976e-20,0.9999999999999999,3.077603866950579e-07,1.0,0.000700710994294666,4.760140802594074,1.2052152167140533e-07,0.9992513792506212,0.0,0.28856697349227906,1.1102230246251565e-16,2.220446049250313e-16
8.48,0.0020138868336067165,4.761570071077068,1.7255613506203976e-20,1.0000000000000002,2.535742176040473e-07,1.0000000000000002,0.0006378381033090089,4.7580454441969,9.932337808223233e-08,0.999251940851258,0.0,0.2881645792465168,1.1102230246251565e-16,2.220446049250313e-16
8.52,0.0018296073846601128,4.759477394628319,-1.7255613506203976e-20,1.0,2.089303165418188e-07,1.0000000000000002,0.0005807593779651518,4.75595669835415,8.185533412058478e-08,0.9992524951815221,0.0,0.28796338212363565,1.1102230246251565e-16,2.220446049250313e-16
8.56,0.0016623405295042393,4.757391304449246,-1.7255613506203976e-20,1.0000000000000002,1.7214808336213853e-07,1.0,0.000528939481340225,4.753874507809151,6.746080729139645e-08,0.9992530423068299,0.0,0.2877621850007545,1.1102230246251565e-16,2.220446049250313e-16
8.6,0.0015105151371755106,4.755311743706825,1.2941710129652981e-20,1.0,1.4184290485322357e-07,1.0,0.00048189254820330354,4.7517988160246345,5.559881108813081e-08,0.9992535822918044,0.0,0.28715859363211105,1.1102230246251565e-16,2.220446049250313e-16
8.64,0.001372705044408902,4.75323865628112,1.2941710129652981e-20,1.0000000000000002,1.1687403477339617e-07,1.0000000000000002,0.00043917761960087545,4.749729567172295,4.582360322216052e-08,0.999254115200291,0.0,0.2869573965092299,1.1102230246251565e-16,2.220446049250313e-16
8.68,0.0012476157102323546,4.75117198675496,-2.156951688275497e-20,1.0000000000000002,9.63016480201141e-08,1.0,0.00040039449752903434,4.747666706122529,3.7767916217656244e-08,0.9992546410953694,0.0,0.2867561993863488,1.1102230246251565e-16,2.220446049250313e-16
8.72,0.0011340720935730333,4.749111680403775,4.313903376550994e-21,1.0,7.935145519938008e-08,1.0000000000000002,0.00036517998124129485,4.745610178434352,3.11291401071345e-08,0.9992551600393663,0.0,0.28655500226346764,1.1102230246251565e-16,2.220446049250313e-16
8.76,0.001031007642762665,4.747057683185613,-1.2941710129652981e-20,1.0,6.538554742486267e-08,1.0000000000000002,0.00033320445022585294,4.743559930345475,2.565793775438518e-08,0.9992556720938678,0.0,0.28615260801770537,1.1102230246251565e-16,2.220446049250313e-16
8.8,0.0009374542957535181,4.745009941731309,-0.0,1.0,5.387837497380806e-08,1.0,0.00030416876206123584,4.741515908762554,2.1148864671691177e-08,0.999256177319731,0.0,0.28615260801770537,1.1102230246251565e-16,2.220446049250313e-16
8.84,0.0008525333989248836,4.74296840333484,4.313903376550994e-21,1.0000000000000002,4.439695620095288e-08,1.0,0.00027780143625107145,4.739478061251611,1.743264049811524e-08,0.9992566757770964,0.0,0.28575021377194304,1.1102230246251565e-16,2.220446049250313e-16
8.88,0.000775447460640585,4.740933015943823,6.4708550648264906e-21,1.0000000000000002,3.6584572033495497e-08,1.0,0.000253856097771579,4.737446336028591,1.4369781376500443e-08,0.9992571675253996,0.0,0.2855490166490619,1.1102230246251565e-16,2.220446049250313e-16
8.92,0.0007054726632748001,4.73890372815018,-2.156951688275497e-21,1.0,3.014733237038278e-08,1.0000000000000002,0.00023210915646174006,4.735420681950096,1.184535362819646e-08,0.9992576526233816,0.0,0.28534781952618077,1.1102230246251565e-16,2.220446049250313e-16
8.96,0.000641952064316114,4.736880489180949,6.4708550648264906e-21,1.0000000000000002,2.4843108692141446e-08,1.0,0.00021235770056665554,4.7334010485042635,9.76465129139986e-09,0.9992581311291007,0.0,0.28514662240329963,1.1102230246251565e-16,2.220446049250313e-16
9.0,0.0005842894234433776,4.734863248889264,4.313903376550994e-21,1.0,2.0472416183953354e-08,1.0,0.0001944175847282219,4.7313873858018,8.049634840478444e-09,0.9992586030999426,0.0,0.28514662240329963,1.1102230246251565e-16,2.220446049250313e-16
9.040000000000001,0.0005319435981930505,4.732851957745456,-2.156951688275497e-21,1.0,1.6870902029436706e-08,1.0000000000000002,0.00017812169452138154,4.729379644567152,6.63599704289723e-09,0.9992590685926314,0.0,0.2849454252804185,1.1102230246251565e-16,2.220446049250313e-16
9.08,0.00048442345605362883,4.7308465668283315,-0.0,1.0000000000000002,1.3903156969359017e-08,1.0000000000000002,0.0001633183712747065,4.727377776129834,5.470745509694359e-09,0.9992595276632394,0.0,0.28474422815753736,1.1102230246251565e-16,2.220446049250313e-16
9.120000000000001,0.000441283255572292,4.7288470278165615,2.156951688275497e-21,1.0,1.1457617042309626e-08,1.0,0.00014986998240553608,4.725381732415883,4.510210942835883e-09,0.9992599803671979,0.0,0.2843418339117751,1.1102230246251565e-16,2.220446049250313e-16
9.16,0.0004021184533823629,4.72685329298024,-4.313903376550994e-21,0.9999999999999999,9.442363463116099e-09,1.0,0.00013765162385561834,4.723391465939469,3.718406106691968e-09,0.9992604267593065,0.0,0.28393943966601276,1.1102230246251565e-16,2.220446049250313e-16
9.200000000000001,0.0003665618979946382,4.724865315172552,6.4708550648264906e-21,1.0,7.781662420867187e-09,1.0,0.00012654994244536857,4.721406929794624,3.0656737545696205e-09,0.9992608668937422,0.0,0.28393943966601276,1.1102230246251565e-16,2.220446049250313e-16
9.24,0.0003342803747752156,4.7228830478216,-3.2354275324132453e-21,1.0,6.413114443878056e-09,1.0,0.0001164620670845677,4.71942807764712,2.527572619302056e-09,0.9992613008240702,0.0,0.28393943966601276,1.1102230246251565e-16,2.220446049250313e-16
9.28,0.00030497146978830636,4.720906444922347,2.156951688275497e-21,1.0000000000000002,5.2853059417442194e-09,1.0000000000000002,0.0001072946387947126,4.717454863726461,2.08395954092636e-09,0.9992617286032518,0.0,0.2835370454202505,1.1102230246251565e-16,2.220446049250313e-16
9.32,0.0002783607231433842,4.718935461028693,-4.313903376550994e-21,1.0,4.355874450871221e-09,1.0,9.896293042254591e-05,4.715487242818021,1.7182331884656423e-09,0.999262150283654,0.0,0.2835370454202505,1.1102230246251565e-16,2.220446049250313e-16
9.36,0.0002541990451780349,4.716970051245677,-0.0,1.0,3.58991469810273e-09,1.0000000000000002,9.139004776396855e-05,4.713525170255294,1.4167109178535456e-09,0.9992625659170586,0.0,0.28333584829736935,1.1102230246251565e-16,2.220446049250313e-16
9.4,0.000232260371255071,4.715010171221814,2.156951688275497e-21,1.0,2.9586654360566737e-09,1.0,8.450620458024574e-05,4.711568601912273,1.1681153199159582e-09,0.9992629755546704,0.0,0.2829334540516071,1.1102230246251565e-16,2.220446049250313e-16
9.44,0.00021233953317673288,4.713055777141534,1.0784758441377485e-21,1.0000000000000002,2.4384275841736124e-09,1.0,7.824806468116174e-05,4.70961749419595,9.631511427134498e-10,0.9992633792471256,0.0,0.28253105980584475,1.1102230246251565e-16,2.220446049250313e-16
9.48,0.00019425032724016477,4.711106825717758,-1.6177137662066227e-21,1.0,2.0096729245551376e-09,1.0,7.25581448789247e-05,4.70767180403893,7.94156674364624e-10,0.9992637770445,0.0,0.2823298626829636,1.1102230246251565e-16,2.220446049250313e-16
9.52,0.0001778237607950835,4.709163274184582,3.2354275324132453e-21,1.0,1.6563097815165483e-09,1.0,6.738427318797184e-05,4.705731488892177,6.548164756799848e-10,0.9992641689963185,0.0,0.2821286655600825,1.1102230246251565e-16,2.220446049250313e-16
9.56,0.00016290646083332532,4.707225080290085,-0.0,1.0000000000000002,1.3650780288198475e-09,1.0,6.267909716465478e-05,4.7037965067178416,5.399246610414577e-10,0.9992645551515605,0.0,0.28192746843720135,1.1102230246251565e-16,2.220446049250313e-16
9.6,0.00014935922965595268,4.705292202289236,2.156951688275497e-21,1.0,1.125050641906727e-09,1.0000000000000002,5.83996377518912e-05,4.701866815982249,4.4518982851013135e-10,0.9992649355586705,0.0,0.28192746843720135,1.1102230246251565e-16,2.220446049250313e-16
9.64,0.00013705573404069855,4.70336459893693,1.6177137662066227e-21,1.0000000000000002,9.272230257815211e-10,1.0,5.450688442162818e-05,4.699942375648948,3.670743072361389e-10,0.999265310265563,0.0,0.2815250741914391,1.1102230246251565e-16,2.220446049250313e-16
