kx_over_2pi_mod,ky_over_2pi_mod,exact_half_trace,exact_half_curvature,small_q_half_trace,small_q_half_curvature
0.9716312056737588,0.9078014184397163,7.374272582905591e-07,-7.288651611020987e-07,0.05126641950049478,-0.05072000844795486
0.9716312056737588,0.9148936170212766,7.537471466080507e-07,-7.477268681219132e-07,0.05129755931034101,-0.05088392445113761
0.9716312056737588,0.9219858156028369,7.692725578503461e-07,-7.652085474863534e-07,0.051321637584001475,-0.05101405673711085
0.9716312056737588,0.9290780141843972,7.838833419384307e-07,-7.812787881858546e-07,0.05133930145036897,-0.051115369334447665
0.9716312056737588,0.9361702127659575,7.974665068261193e-07,-7.959086224782507e-07,0.05135135349878368,-0.05119241790727278
0.9716312056737588,0.9432624113475178,8.099170778528291e-07,-8.090715918427221e-07,0.05135869422724472,-0.05124935588952969
0.9716312056737588,0.950354609929078,8.211388971775861e-07,-8.207438066405749e-07,0.05136227033768379,-0.051289939905021016
0.9716312056737588,0.9574468085106383,8.310453569511561e-07,-8.309039995177177e-07,0.05136302879965768,-0.05131753453392888
0.9716312056737588,0.9645390070921985,8.395600604252899e-07,-8.395335725738143e-07,0.05136187657050924,-0.05133511645652581
0.9716312056737588,0.9716312056737588,8.466174057828377e-07,-8.466166383167604e-07,0.051359645838891674,-0.051345277977358286
0.9716312056737588,0.9787234042553191,8.521630880935621e-07,-8.521400544158096e-07,0.05135706464899647,-0.05135022990947525
0.9716312056737588,0.9858156028368794,8.561545154510478e-07,-8.560934522595976e-07,0.051354732763962484,-0.051351803778928416
0.9716312056737588,0.9929078014184397,8.585611360292237e-07,-8.584692593239921e-07,0.051353102637839765,-0.05135145329533891
0.9787234042553191,0.0,8.649073634378611e-07,-8.648750335299305e-07,0.05134989027341173,-0.05134919550826938
0.9787234042553191,0.0070921985815602835,8.641026241084716e-07,-8.640779589300051e-07,0.05135040768532072,-0.05134887726289046
0.9787234042553191,0.014184397163120567,8.616956657245092e-07,-8.61686715302856e-07,0.05135196261448581,-0.05134913409515091
0.9787234042553191,0.02127659574468085,8.577054185112124e-07,-8.577051770797353e-07,0.05135431720969151,-0.05134977641691476
0.9787234042553191,0.028368794326241134,8.521630880935618e-07,-8.521400544158093e-07,0.0513570646489967,-0.05135022990947548
0.9787234042553191,0.03546099290780142,8.451119198995436e-07,-8.450008780666935e-07,0.051359639951997604,-0.05134953168542975
0.9787234042553191,0.0425531914893617,8.366068719647084e-07,-8.362999779892256e-07,0.05136133579803888,-0.05134632535707707
