L,V,W,sample_count,mu_star,mu_star_sem,omega_av,omega_av_sem,omega_typ,omega_typ_sem,gap_ratio,gap_ratio_sem,ipr,ipr_sem,chi_typ_r,chi_typ_r_sem,chi_av_r,chi_av_r_sem,chi_typ,chi_typ_sem,tilde_chi_typ_r,tilde_chi_typ_r_sem,tilde_chi_av_r,tilde_chi_av_r_sem,tilde_chi_typ,tilde_chi_typ_sem
6,216,0.75,3,0.25865215726903323,0.0005165778356337107,0.02405941959204198,4.805126325133674e-05,0.015433205588989649,0.00010934932989218009,0.5152771190446122,0.005533797689802559,0.013551977456386833,7.650684117262597e-05,1.0619808172382312,0.030956253092776997,1.1047360971905582,0.03283582153878216,222.08166233569315,29.046335523565556,0.27471055447337867,0.008488397961308703,0.28576905807973924,0.008962623488991461,3.4220245638608886,0.4281517226779737
6,216,1.0,3,0.26900755756551376,0.0013233747028144009,0.025022662749984933,0.00012309824742496954,0.017914589021893412,0.0004480082783413694,0.4965632119528209,0.015514399639881462,0.013846261693337672,8.146968538666528e-05,1.190356355978729,0.01211746885165384,1.2198799731496655,0.009314719766212478,185.90741103050505,12.683694368017738,0.320215933405599,0.0036707641001132037,0.328163659935461,0.0033264931607419465,3.324743061306831,0.20437529571553392
6,216,1.5,3,0.295004179268757,0.004013453319421778,0.0274408278878204,0.00037332515778944485,0.021870904906612153,0.0007674126968677908,0.5312797693072134,0.045199648188815465,0.014105998314116902,0.00014789558815724553,1.181965856556089,0.02110886956129885,1.2198453986972029,0.01224185317752225,143.46981679889043,19.499148532349526,0.34852672827643155,0.002511593492113776,0.3597624116730736,0.0014888083187869162,3.1445031778008126,0.4551963431963337
6,216,2.0,3,0.30893658109757066,0.004055130023112316,0.028736798140160894,0.00037720185965766544,0.023802296926994117,0.00038994680976510437,0.524951554693787,0.024402142367790036,0.013655583813255582,2.7651936932102486e-05,1.1250998793945197,0.03428734252329863,1.1490022376463662,0.029918332972035704,93.92072419103249,9.570670491992177,0.3473864413707423,0.00794114012293951,0.35479309529733666,0.006623939952738581,2.229567019754868,0.20329369556890906
6,216,3.0,3,0.3415821760102182,0.004495787471298565,0.03177344037863354,0.0004181911270746152,0.02706883951971142,0.0003719285228380357,0.5372558311890724,0.03911974036935498,0.014443245028065451,0.00014018122534128694,0.9196661267392878,0.016030698449295156,0.9371693042300686,0.018014703475370153,53.037220977624195,8.309838864873516,0.314077666530137,0.005202505991058056,0.32002310925682403,0.004987424345141059,1.4331613916341002,0.2178448587974316
6,216,4.0,3,0.3652051037999972,0.004246146869698605,0.03397080821692162,0.00039496994831268457,0.02843833360822792,0.0008266874075923676,0.5200141702034285,0.023241666999568485,0.015439976723917273,0.00017245892893469778,0.75328573967867,0.01697755432339705,0.7643083303950581,0.01675791115795061,37.1136523116909,7.109442985513216,0.2751833175562121,0.008468881557912542,0.27921039428635525,0.008473024590591134,1.0441534306176963,0.17236994291007982
6,216,6.0,3,0.43280813815467306,0.016745136409812858,0.04025913686033056,0.0015576064288944584,0.033862336438426184,0.0016826861459819117,0.5231597161017948,0.011805765675472774,0.02151852531286184,0.0011883321016565235,0.6225500291801737,0.01557902512781382,0.6311915301806573,0.016009667959012795,24.04747801794251,3.4812734583443703,0.26895495308930695,0.004520657834266611,0.2726793438264844,0.004460848012956015,0.8033095042031958,0.08211893566626464
6,216,8.0,3,0.4733443215346798,0.009219356422256958,0.04402974931103253,0.0008575701315375172,0.03591335196753545,0.0015758880403666012,0.49226373625333686,0.03808922466848179,0.029498702217588,0.0014233057461753005,0.5702429702003203,0.03840334596755976,0.5791647152533601,0.03835078972625049,28.638426329317,5.886007588829991,0.2699002430062452,0.01888323836170758,0.2741009377915215,0.018734611323150442,1.0127174457211952,0.17823942624297928
6,216,10.0,3,0.5753527449104485,0.02676072255837939,0.05351841349165839,0.0024892406056702043,0.04453308591466056,0.0013581615511519829,0.5162437526546475,0.007912974846781598,0.04616195816145663,0.0027170752776598315,0.5311491576565266,0.0585864315699002,0.5456394158514765,0.06035740007061323,21.744952120075897,1.9131557162193613,0.3026134894151631,0.019220052269157684,0.31085698248089866,0.019819863496923575,0.9632701010240649,0.05401740971420487
6,216,12.0,3,0.6225719684923102,0.02263577097876981,0.05791067190141443,0.0021055440539052947,0.046944473825748845,0.0011702182184171496,0.5645339423709045,0.027379358269630595,0.06592279919537697,0.009245296069074314,0.4445869650684074,0.02585817145225652,0.45973776442712716,0.024873448226835453,27.285150321842178,6.751646745467649,0.27578869679798496,0.008581236655783314,0.2852173654324352,0.007259381286306398,1.268862248650916,0.2883660943572798
