kx,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-0.41200000000000014,0.71100140026859526,-0.57946440027313417,-0.71100140026859526,0.57946440027313417
-0.40800000000000014,0.70684873132771375,-0.57720977900551762,-0.70684873132771375,0.57720977900551762
-0.40400000000000014,0.70268627429147923,-0.57493651830235992,-0.70268627429147923,0.57493651830235992
-0.40000000000000013,0.69851382311835675,-0.57264435829528859,-0.69851382311835675,0.57264435829528859
-0.39600000000000013,0.69433116632774683,-0.57033303300269156,-0.69433116632774683,0.57033303300269156
-0.39200000000000013,0.6901380868050504,-0.5680022701177655,-0.6901380868050504,0.5680022701177655
-0.38800000000000012,0.68593436159768684,-0.56565179078689931,-0.68593436159768684,0.56565179078689931
-0.38400000000000012,0.68171976170154958,-0.56328130937784326,-0.68171976170154958,0.56328130937784326
-0.38000000000000012,0.67749405183734313,-0.56089053323708415,-0.67749405183734313,0.56089053323708415
-0.37600000000000011,0.67325699021621388,-0.55847916243580209,-0.67325699021621388,0.55847916243580209
-0.37200000000000011,0.669008328294041,-0.55604688950374248,-0.669008328294041,0.55604688950374248
-0.3680000000000001,0.66474781051371234,-0.55359339915029182,-0.66474781051371234,0.55359339915029182
-0.3640000000000001,0.66047517403465961,-0.55111836797199365,-0.66047517403465961,0.55111836797199365
-0.3600000000000001,0.65619014844887735,-0.54862146414568902,-0.65619014844887735,0.54862146414568902
-0.35600000000000009,0.65189245548259189,-0.54610234710640349,-0.65189245548259189,0.54610234710640349
-0.35200000000000009,0.64758180868268689,-0.54356066720904295,-0.64758180868268689,0.54356066720904295
-0.34800000000000009,0.64325791308692393,-0.54099606537288658,-0.64325791308692393,0.54099606537288658
-0.34400000000000008,0.63892046487692544,-0.53840817270779462,-0.63892046487692544,0.53840817270779462
-0.34000000000000008,0.63456915101280775,-0.53579661012096336,-0.63456915101280775,0.53579661012096336
-0.33600000000000008,0.63020364884826885,-0.53316098790297106,-0.63020364884826885,0.53316098790297106
-0.33200000000000007,0.62582362572483707,-0.53050090529176386,-0.62582362572483707,0.53050090529176386
-0.32800000000000007,0.62142873854389247,-0.52781595001312109,-0.62142873854389247,0.52781595001312109
-0.32400000000000007,0.61701863331495366,-0.52510569779602767,-0.61701863331495366,0.52510569779602767
-0.32000000000000006,0.61259294467860748,-0.52236971186125203,-0.61259294467860748,0.52236971186125203
-0.31600000000000006,0.60815129540232415,-0.51960754238129081,-0.60815129540232415,0.51960754238129081
-0.31200000000000006,0.60369329584725218,-0.51681872590969269,-0.60369329584725218,0.51681872590969269
-0.30800000000000005,0.59921854340393244,-0.51400278477760264,-0.59921854340393244,0.51400278477760264
-0.30400000000000005,0.59472662189469105,-0.51115922645519252,-0.59472662189469105,0.51115922645519252
-0.30000000000000004,0.59021710094028135,-0.50828754287543809,-0.59021710094028135,0.50828754287543809
-0.29600000000000004,0.58568953528813106,-0.50538720971748674,-0.58568953528813106,0.50538720971748674
-0.29200000000000004,0.58114346409931672,-0.50245768564661619,-0.58114346409931672,0.50245768564661619
-0.28800000000000003,0.57657841019113176,-0.49949841150751728,-0.57657841019113176,0.49949841150751728
-0.28400000000000003,0.57199387923182787,-0.4965088094673395,-0.57199387923182787,0.4965088094673395
-0.28000000000000003,0.5673893588837926,-0.4934882821046121,-0.5673893588837926,0.4934882821046121
-0.27600000000000002,0.56276431789108194,-0.49043621143979027,-0.56276431789108194,0.49043621143979027
-0.27200000000000002,0.55811820510683274,-0.48735195790277952,-0.55811820510683274,0.48735195790277952
-0.26800000000000002,0.55345044845565461,-0.48423485923234122,-0.55345044845565461,0.48423485923234122
-0.26400000000000001,0.54876045382561933,-0.48108422930179257,-0.54876045382561933,0.48108422930179257
-0.26000000000000001,0.54404760388393214,-0.47789935686486135,-0.54404760388393214,0.47789935686486135
-0.25600000000000001,0.53931125680977599,-0.47467950421493882,-0.53931125680977599,0.47467950421493882
-0.252,0.53455074493714971,-0.47142390575029341,-0.53455074493714971,0.47142390575029341
-0.248,0.52976537329978057,-0.46813176643703208,-0.52976537329978057,0.46813176643703208
-0.24399999999999999,0.52495441806935139,-0.46480226016073894,-0.52495441806935139,0.46480226016073894
-0.23999999999999999,0.52011712487734152,-0.46143452795675366,-0.52011712487734152,0.46143452795675366
-0.23599999999999999,0.5152527070097298,-0.45802767610795586,-0.5152527070097298,0.45802767610795586
-0.23199999999999998,0.51036034346260373,-0.45458077409770303,-0.51036034346260373,0.45458077409770303
-0.22799999999999998,0.50543917684537898,-0.45109285240417446,-0.50543917684537898,0.45109285240417446
-0.22399999999999998,0.50048831111680059,-0.44756290012080696,-0.50048831111680059,0.44756290012080696
-0.21999999999999997,0.49550680913716549,-0.44398986238572535,-0.49550680913716549,0.44398986238572535
-0.21599999999999997,0.49049369001823373,-0.44037263760104711,-0.49049369001823373,0.44037263760104711
-0.21199999999999997,0.48544792625004912,-0.43671007442063103,-0.48544792625004912,0.43671007442063103
-0.20799999999999996,0.48036844058132094,-0.43300096848220804,-0.48036844058132094,0.43300096848220804
-0.20399999999999996,0.47525410262707979,-0.42924405885681272,-0.47525410262707979,0.42924405885681272
-0.19999999999999996,0.47010372517394261,-0.42543802418497778,-0.47010372517394261,0.42543802418497778
-0.19599999999999995,0.46491606014943743,-0.42158147846516619,-0.46491606014943743,0.42158147846516619
-0.19200000000000017,0.45968979421735273,-0.4176729664553262,-0.45968979421735273,0.4176729664553262
-0.18800000000000017,0.45442354395588264,-0.41371095864313756,-0.45442354395588264,0.41371095864313756
-0.18400000000000016,0.44911585056932057,-0.40969384573435347,-0.44911585056932057,0.40969384573435347
-0.18000000000000016,0.44376517407702781,-0.40561993260146217,-0.44376517407702781,0.40561993260146217
-0.17600000000000016,0.43836988691521861,-0.40148743162652234,-0.43836988691521861,0.40148743162652234
-0.17200000000000015,0.43292826687749758,-0.39729445536220825,-0.43292826687749758,0.39729445536220825
-0.16800000000000015,0.42743848930879702,-0.39303900842357431,-0.42743848930879702,0.39303900842357431
-0.16400000000000015,0.42189861845403875,-0.38871897850944526,-0.42189861845403875,0.38871897850944526
-0.16000000000000014,0.41630659784706892,-0.38433212643623887,-0.41630659784706892,0.38433212643623887
-0.15600000000000014,0.41066023960664916,-0.37987607504789045,-0.41066023960664916,0.37987607504789045
-0.15200000000000014,0.40495721248389122,-0.37534829684271037,-0.40495721248389122,0.37534829684271037
-0.14800000000000013,0.39919502847865673,-0.37074610013063591,-0.39919502847865673,0.37074610013063591
-0.14400000000000013,0.39337102781009564,-0.36606661350138314,-0.39337102781009564,0.36606661350138314
-0.14000000000000012,0.38748236198733871,-0.36130676834414138,-0.38748236198733871,0.36130676834414138
-0.13600000000000012,0.38152597467873783,-0.35646327911099179,-0.38152597467873783,0.35646327911099179
-0.13200000000000012,0.37549858001981901,-0.35153262095700361,-0.37549858001981901,0.35153262095700361
-0.12800000000000011,0.36939663792852334,-0.34651100431717402,-0.36939663792852334,0.34651100431717402
-0.12400000000000011,0.3632163259077697,-0.34139434589040751,-0.3632163259077697,0.34139434589040751
-0.12000000000000011,0.35695350670519371,-0.33617823538881092,-0.35695350670519371,0.33617823538881092
-0.1160000000000001,0.35060369106189859,-0.33085789727045534,-0.35060369106189859,0.33085789727045534
-0.1120000000000001,0.34416199460794733,-0.32542814649707347,-0.34416199460794733,0.32542814649707347
-0.1080000000000001,0.33762308774105682,-0.31988333713372025,-0.33762308774105682,0.31988333713372025
-0.10400000000000009,0.33098113704150017,-0.31421730232004136,-0.33098113704150017,0.31421730232004136
-0.10000000000000009,0.32422973641000918,-0.30842328377167638,-0.32422973641000918,0.30842328377167638
-0.096000000000000085,0.31736182563800286,-0.30249384848668598,-0.31736182563800286,0.30249384848668598
-0.092000000000000082,0.31036959349082727,-0.29642078969542829,-0.31036959349082727,0.29642078969542829
-0.088000000000000078,0.30324436154824969,-0.29019500824584421,-0.30324436154824969,0.29019500824584421
-0.084000000000000075,0.29597644392075828,-0.28380636947746213,-0.29597644392075828,0.28380636947746213
-0.080000000000000071,0.28855497642643357,-0.27724352908672112,-0.28855497642643357,0.27724352908672112
-0.076000000000000068,0.28096770669508825,-0.27049371934574951,-0.28096770669508825,0.27049371934574951
-0.072000000000000064,0.27320073369821624,-0.26354248403861502,-0.27320073369821624,0.26354248403861502
-0.06800000000000006,0.2652381809764664,-0.25637334621154506,-0.2652381809764664,0.25637334621154506
-0.064000000000000057,0.25706178170954214,-0.24896738665071028,-0.25706178170954214,0.24896738665071028
-0.060000000000000053,0.24865034471669703,-0.241302701865794,-0.24865034471669703,0.241302701865794
-0.05600000000000005,0.23997905679265813,-0.23335369656187974,-0.23997905679265813,0.23335369656187974
-0.052000000000000046,0.23101855559815884,-0.22509014423261536,-0.23101855559815884,0.22509014423261536
-0.048000000000000043,0.22173367360398183,-0.21647591554239271,-0.22173367360398183,0.21647591554239271
-0.044000000000000039,0.21208169820119732,-0.20746721840306179,-0.21208169820119732,0.20746721840306179
-0.040000000000000036,0.20200989876775841,-0.19801009873276665,-0.20200989876775841,0.19801009873276665
-0.036000000000000032,0.1914519039541904,-0.18803678237963056,-0.1914519039541904,0.18803678237963056
-0.032000000000000028,0.1803221997921764,-0.17746012436006456,-0.1803221997921764,0.17746012436006456
-0.028000000000000025,0.16850740003203776,-0.16616480934769912,-0.16850740003203776,0.16616480934769912
-0.024000000000000021,0.15585162154368654,-0.15399262299797514,-0.15585162154368654,0.15399262299797514
-0.020000000000000018,0.14213022189176117,-0.14071602600628427,-0.14213022189176117,0.14071602600628427
-0.016000000000000014,0.12699807869337346,-0.12598615793732371,-0.12699807869337346,0.12598615793732371
-0.012000000000000011,0.10987363650146494,-0.10921637239011395,-0.10987363650146494,0.10921637239011395
-0.0080000000000000071,0.089621783064967028,-0.089264012904103782,-0.089621783064967028,0.089264012904103782
-0.0040000000000000036,0.063308830347685335,-0.063182339304524035,-0.063308830347685335,0.063182339304524035
0,0,0,-0,-0
0.0040000000000000036,0.063308830347685335,0.063182339304524035,-0.063308830347685335,-0.063182339304524035
0.0080000000000000071,0.089621783064967028,0.089264012904103782,-0.089621783064967028,-0.089264012904103782
0.012000000000000011,0.10987363650146494,0.10921637239011395,-0.10987363650146494,-0.10921637239011395
0.016000000000000014,0.12699807869337346,0.12598615793732371,-0.12699807869337346,-0.12598615793732371
0.020000000000000018,0.14213022189176117,0.14071602600628427,-0.14213022189176117,-0.14071602600628427
0.024000000000000021,0.15585162154368654,0.15399262299797514,-0.15585162154368654,-0.15399262299797514
0.028000000000000025,0.16850740003203776,0.16616480934769912,-0.16850740003203776,-0.16616480934769912
0.032000000000000028,0.1803221997921764,0.17746012436006456,-0.1803221997921764,-0.17746012436006456
0.036000000000000032,0.1914519039541904,0.18803678237963056,-0.1914519039541904,-0.18803678237963056
0.040000000000000036,0.20200989876775841,0.19801009873276665,-0.20200989876775841,-0.19801009873276665
0.044000000000000039,0.21208169820119732,0.20746721840306179,-0.21208169820119732,-0.20746721840306179
0.048000000000000043,0.22173367360398183,0.21647591554239271,-0.22173367360398183,-0.21647591554239271
0.052000000000000046,0.23101855559815884,0.22509014423261536,-0.23101855559815884,-0.22509014423261536
0.05600000000000005,0.23997905679265813,0.23335369656187974,-0.23997905679265813,-0.23335369656187974
0.060000000000000053,0.24865034471669703,0.241302701865794,-0.24865034471669703,-0.241302701865794
0.064000000000000057,0.25706178170954214,0.24896738665071028,-0.25706178170954214,-0.24896738665071028
0.067999999999999838,0.26523818097646595,0.25637334621154462,-0.26523818097646595,-0.25637334621154462
0.071999999999999842,0.27320073369821579,0.26354248403861463,-0.27320073369821579,-0.26354248403861463
0.075999999999999845,0.2809677066950878,0.27049371934574917,-0.2809677066950878,-0.27049371934574917
0.079999999999999849,0.28855497642643313,0.27724352908672079,-0.28855497642643313,-0.27724352908672079
0.083999999999999853,0.29597644392075784,0.2838063694774618,-0.29597644392075784,-0.2838063694774618
0.087999999999999856,0.3032443615482493,0.29019500824584382,-0.3032443615482493,-0.29019500824584382
0.09199999999999986,0.31036959349082688,0.29642078969542796,-0.31036959349082688,-0.29642078969542796
0.095999999999999863,0.31736182563800247,0.30249384848668565,-0.31736182563800247,-0.30249384848668565
0.099999999999999867,0.3242297364100088,0.30842328377167605,-0.3242297364100088,-0.30842328377167605
0.10399999999999987,0.33098113704149973,0.31421730232004108,-0.33098113704149973,-0.31421730232004108
0.10799999999999987,0.33762308774105648,0.31988333713371991,-0.33762308774105648,-0.31988333713371991
0.11199999999999988,0.34416199460794694,0.32542814649707319,-0.34416199460794694,-0.32542814649707319
0.11599999999999988,0.3506036910618982,0.33085789727045506,-0.3506036910618982,-0.33085789727045506
0.11999999999999988,0.35695350670519338,0.33617823538881059,-0.35695350670519338,-0.33617823538881059
0.12399999999999989,0.36321632590776942,0.34139434589040718,-0.36321632590776942,-0.34139434589040718
0.12799999999999989,0.36939663792852301,0.34651100431717369,-0.36939663792852301,-0.34651100431717369
0.1319999999999999,0.37549858001981867,0.35153262095700333,-0.37549858001981867,-0.35153262095700333
0.1359999999999999,0.38152597467873745,0.35646327911099157,-0.38152597467873745,-0.35646327911099157
0.1399999999999999,0.38748236198733843,0.36130676834414105,-0.38748236198733843,-0.36130676834414105
0.14399999999999991,0.39337102781009536,0.36606661350138286,-0.39337102781009536,-0.36606661350138286
0.14799999999999991,0.3991950284786564,0.37074610013063569,-0.3991950284786564,-0.37074610013063569
0.15199999999999991,0.40495721248389094,0.37534829684271009,-0.40495721248389094,-0.37534829684271009
0.15599999999999992,0.41066023960664888,0.37987607504789017,-0.41066023960664888,-0.37987607504789017
0.15999999999999992,0.41630659784706858,0.38433212643623865,-0.41630659784706858,-0.38433212643623865
0.16399999999999992,0.42189861845403848,0.38871897850944503,-0.42189861845403848,-0.38871897850944503
0.16799999999999993,0.42743848930879669,0.39303900842357409,-0.42743848930879669,-0.39303900842357409
0.17199999999999993,0.4329282668774973,0.39729445536220803,-0.4329282668774973,-0.39729445536220803
0.17599999999999993,0.43836988691521828,0.40148743162652212,-0.43836988691521828,-0.40148743162652212
0.17999999999999994,0.44376517407702754,0.40561993260146195,-0.44376517407702754,-0.40561993260146195
0.18399999999999994,0.4491158505693203,0.40969384573435325,-0.4491158505693203,-0.40969384573435325
0.18799999999999994,0.4544235439558823,0.41371095864313739,-0.4544235439558823,-0.41371095864313739
0.19199999999999995,0.45968979421735245,0.41767296645532598,-0.45968979421735245,-0.41767296645532598
0.19599999999999995,0.46491606014943743,0.42158147846516619,-0.46491606014943743,-0.42158147846516619
0.19999999999999996,0.47010372517394261,0.42543802418497778,-0.47010372517394261,-0.42543802418497778
0.20399999999999996,0.47525410262707979,0.42924405885681272,-0.47525410262707979,-0.42924405885681272
0.20799999999999996,0.48036844058132094,0.43300096848220804,-0.48036844058132094,-0.43300096848220804
0.21199999999999997,0.48544792625004912,0.43671007442063103,-0.48544792625004912,-0.43671007442063103
0.21599999999999997,0.49049369001823373,0.44037263760104711,-0.49049369001823373,-0.44037263760104711
0.21999999999999997,0.49550680913716549,0.44398986238572535,-0.49550680913716549,-0.44398986238572535
0.22399999999999998,0.50048831111680059,0.44756290012080696,-0.50048831111680059,-0.44756290012080696
0.22799999999999998,0.50543917684537898,0.45109285240417446,-0.50543917684537898,-0.45109285240417446
0.23199999999999998,0.51036034346260373,0.45458077409770303,-0.51036034346260373,-0.45458077409770303
0.23599999999999999,0.5152527070097298,0.45802767610795586,-0.5152527070097298,-0.45802767610795586
0.23999999999999999,0.52011712487734152,0.46143452795675366,-0.52011712487734152,-0.46143452795675366
0.24399999999999999,0.52495441806935139,0.46480226016073894,-0.52495441806935139,-0.46480226016073894
0.248,0.52976537329978057,0.46813176643703208,-0.52976537329978057,-0.46813176643703208
0.252,0.53455074493714971,0.47142390575029341,-0.53455074493714971,-0.47142390575029341
0.25600000000000001,0.53931125680977599,0.47467950421493882,-0.53931125680977599,-0.47467950421493882
0.26000000000000001,0.54404760388393214,0.47789935686486135,-0.54404760388393214,-0.47789935686486135
0.26400000000000001,0.54876045382561933,0.48108422930179257,-0.54876045382561933,-0.48108422930179257
0.26800000000000002,0.55345044845565461,0.48423485923234122,-0.55345044845565461,-0.48423485923234122
0.27200000000000002,0.55811820510683274,0.48735195790277952,-0.55811820510683274,-0.48735195790277952
0.27600000000000002,0.56276431789108194,0.49043621143979027,-0.56276431789108194,-0.49043621143979027
0.28000000000000003,0.5673893588837926,0.4934882821046121,-0.5673893588837926,-0.4934882821046121
0.28400000000000003,0.57199387923182787,0.4965088094673395,-0.57199387923182787,-0.4965088094673395
0.28800000000000003,0.57657841019113176,0.49949841150751728,-0.57657841019113176,-0.49949841150751728
0.29200000000000004,0.58114346409931672,0.50245768564661619,-0.58114346409931672,-0.50245768564661619
0.29600000000000004,0.58568953528813106,0.50538720971748674,-0.58568953528813106,-0.50538720971748674
0.30000000000000004,0.59021710094028135,0.50828754287543809,-0.59021710094028135,-0.50828754287543809
0.30400000000000005,0.59472662189469105,0.51115922645519252,-0.59472662189469105,-0.51115922645519252
0.30800000000000005,0.59921854340393244,0.51400278477760264,-0.59921854340393244,-0.51400278477760264
0.31200000000000006,0.60369329584725218,0.51681872590969269,-0.60369329584725218,-0.51681872590969269
0.31600000000000006,0.60815129540232415,0.51960754238129081,-0.60815129540232415,-0.51960754238129081
0.31999999999999984,0.61259294467860725,0.52236971186125181,-0.61259294467860725,-0.52236971186125181
0.32399999999999984,0.61701863331495344,0.52510569779602745,-0.61701863331495344,-0.52510569779602745
0.32799999999999985,0.62142873854389236,0.52781595001312087,-0.62142873854389236,-0.52781595001312087
0.33199999999999985,0.62582362572483685,0.53050090529176375,-0.62582362572483685,-0.53050090529176375
0.33599999999999985,0.63020364884826863,0.53316098790297084,-0.63020364884826863,-0.53316098790297084
0.33999999999999986,0.63456915101280753,0.53579661012096325,-0.63456915101280753,-0.53579661012096325
0.34399999999999986,0.63892046487692511,0.53840817270779451,-0.63892046487692511,-0.53840817270779451
0.34799999999999986,0.6432579130869237,0.54099606537288647,-0.6432579130869237,-0.54099606537288647
0.35199999999999987,0.64758180868268655,0.54356066720904284,-0.64758180868268655,-0.54356066720904284
0.35599999999999987,0.65189245548259156,0.54610234710640349,-0.65189245548259156,-0.54610234710640349
0.35999999999999988,0.65619014844887702,0.54862146414568891,-0.65619014844887702,-0.54862146414568891
0.36399999999999988,0.66047517403465938,0.55111836797199354,-0.66047517403465938,-0.55111836797199354
0.36799999999999988,0.66474781051371212,0.55359339915029171,-0.66474781051371212,-0.55359339915029171
0.37199999999999989,0.66900832829404078,0.55604688950374237,-0.66900832829404078,-0.55604688950374237
0.37599999999999989,0.67325699021621366,0.55847916243580187,-0.67325699021621366,-0.55847916243580187
0.37999999999999989,0.6774940518373429,0.56089053323708404,-0.6774940518373429,-0.56089053323708404
0.3839999999999999,0.68171976170154935,0.56328130937784315,-0.68171976170154935,-0.56328130937784315
0.3879999999999999,0.68593436159768661,0.5656517907868992,-0.68593436159768661,-0.5656517907868992
0.3919999999999999,0.69013808680505007,0.5680022701177655,-0.69013808680505007,-0.5680022701177655
0.39599999999999991,0.69433116632774672,0.57033303300269134,-0.69433116632774672,-0.57033303300269134
0.39999999999999991,0.69851382311835652,0.57264435829528848,-0.69851382311835652,-0.57264435829528848
0.40399999999999991,0.70268627429147901,0.57493651830235981,-0.70268627429147901,-0.57493651830235981
0.40799999999999992,0.70684873132771353,0.57720977900551751,-0.70684873132771353,-0.57720977900551751
0.41199999999999992,0.71100140026859504,0.57946440027313395,-0.71100140026859504,-0.57946440027313395
0.41599999999999993,0.71514448190296587,0.58170063606313993,-0.71514448190296587,-0.58170063606313993
0.41999999999999993,0.71927817194524213,0.58391873461714627,-0.71927817194524213,-0.58391873461714627
0.42399999999999993,0.72340266120599639,0.58611893864634479,-0.72340266120599639,-0.58611893864634479
0.42799999999999994,0.72751813575526092,0.58830148550960704,-0.72751813575526092,-0.58830148550960704
0.43199999999999994,0.7316247770789237,0.59046660738418122,-0.7316247770789237,-0.59046660738418122
0.43599999999999994,0.73572276222857225,0.59261453142936027,-0.73572276222857225,-0.59261453142936027
0.43999999999999995,0.73981226396511646,0.59474547994347227,-0.73981226396511646,-0.59474547994347227
0.44399999999999995,0.74389345089650283,0.59685967051452538,-0.74389345089650283,-0.59685967051452538
0.44799999999999995,0.74796648760981399,0.59895731616481818,-0.74796648760981399,-0.59895731616481818
0.45199999999999996,0.75203153479802964,0.60103862548981002,-0.75203153479802964,-0.60103862548981002
0.45599999999999996,0.75608874938171167,0.60310380279152676,-0.75608874938171167,-0.60310380279152676
0.45999999999999996,0.7601382846258572,0.6051530482067663,-0.7601382846258572,-0.6051530482067663
0.46399999999999997,0.76418029025215306,0.60718655783034658,-0.76418029025215306,-0.60718655783034658
0.46799999999999997,0.76821491254684982,0.60920452383363344,-0.76821491254684982,-0.60920452383363344
0.47199999999999998,0.77224229446446313,0.61120713457856379,-0.77224229446446313,-0.61120713457856379
0.47599999999999998,0.77626257572749668,0.61319457472737615,-0.77626257572749668,-0.61319457472737615
0.47999999999999998,0.78027589292237254,0.61516702534824286,-0.78027589292237254,-0.61516702534824286
0.48399999999999999,0.78428237959174152,0.6171246640169914,-0.78428237959174152,-0.6171246640169914
0.48799999999999999,0.78828216632334247,0.61906766491508969,-0.78828216632334247,-0.61906766491508969
0.49199999999999999,0.79227538083556281,0.62099619892406432,-0.79227538083556281,-0.62099619892406432
0.496,0.79626214805985096,0.62291043371650789,-0.79626214805985096,-0.62291043371650789
0.5,0.80024259022012045,0.62481053384382657,-0.80024259022012045,-0.62481053384382657
0.504,0.80421682690927832,0.62669666082086961,-0.80421682690927832,-0.62669666082086961
0.50800000000000001,0.80818497516300458,0.62856897320757588,-0.80818497516300458,-0.62856897320757588
0.51200000000000001,0.8121471495309015,0.63042762668776542,-0.8121471495309015,-0.63042762668776542
0.51600000000000001,0.81610346214512774,0.63227277414519745,-0.81610346214512774,-0.63227277414519745
0.52000000000000002,0.82005402278662276,0.63410456573701057,-0.82005402278662276,-0.63410456573701057
0.52400000000000002,0.82399893894902743,0.63592314896465496,-0.82399893894902743,-0.63592314896465496
0.52800000000000002,0.8279383159003938,0.63772866874242085,-0.8279383159003938,-0.63772866874242085
0.53200000000000003,0.83187225674278154,0.63952126746366145,-0.83187225674278154,-0.63952126746366145
0.53600000000000003,0.8358008624698231,0.6413010850648081,-0.8358008624698231,-0.6413010850648081
0.54000000000000004,0.83972423202234825,0.64306825908726262,-0.83972423202234825,-0.64306825908726262
0.54400000000000004,0.84364246234214046,0.64482292473725678,-0.84364246234214046,-0.64482292473725678
0.54800000000000004,0.84755564842390674,0.64656521494375874,-0.84755564842390674,-0.64656521494375874
0.55200000000000005,0.85146388336552969,0.64829526041450292,-0.85146388336552969,-0.64829526041450292
0.55600000000000005,0.85536725841667227,0.65001318969022026,-0.85536725841667227,-0.65001318969022026
0.56000000000000005,0.85926586302580021,0.65171912919713604,-0.85926586302580021,-0.65171912919713604
0.56400000000000006,0.8631597848856839,0.65341320329780617,-0.8631597848856839,-0.65341320329780617
0.56800000000000006,0.86704910997744145,0.65509553434035361,-0.86704910997744145,-0.65509553434035361
0.57200000000000006,0.87093392261317737,0.6567662427061669,-0.87093392261317737,-0.6567662427061669
0.57600000000000007,0.87481430547727235,0.65842544685612081,-0.87481430547727235,-0.65842544685612081
0.58000000000000007,0.87869033966637733,0.66007326337537231,-0.87869033966637733,-0.66007326337537231
0.58400000000000007,0.88256210472815777,0.66170980701678861,-0.88256210472815777,-0.66170980701678861
0.58800000000000008,0.88642967869883882,0.66333519074305602,-0.88642967869883882,-0.66333519074305602
0.59200000000000008,0.89029313813959521,0.66494952576751898,-0.89029313813959521,-0.66494952576751898
0.59600000000000009,0.89415255817182915,0.66655292159379687,-0.89415255817182915,-0.66655292159379687
0.60000000000000009,0.89800801251137685,0.66814548605422242,-0.89800801251137685,-0.66814548605422242
0.60400000000000009,0.90185957350168466,0.66972732534714485,-0.90185957350168466,-0.66972732534714485
0.6080000000000001,0.90570731214599143,0.67129854407313905,-0.90570731214599143,-0.67129854407313905
0.6120000000000001,0.9095512981385534,0.67285924527015861,-0.9095512981385534,-0.67285924527015861
0.6160000000000001,0.913391599894947,0.67440953044767304,-0.913391599894947,-0.67440953044767304
0.62000000000000011,0.91722828458148165,0.67594949961982187,-0.91722828458148165,-0.67594949961982187
0.62400000000000011,0.92106141814375531,0.67747925133762243,-0.92106141814375531,-0.67747925133762243
0.62800000000000011,0.92489106533438159,0.67899888272026432,-0.92489106533438159,-0.67899888272026432
0.63200000000000012,0.92871728973992118,0.68050848948552034,-0.92871728973992118,-0.68050848948552034
0.63600000000000012,0.93254015380704003,0.68200816597930691,-0.93254015380704003,-0.68200816597930691
0.64000000000000012,0.93635971886792668,0.68349800520442072,-0.93635971886792668,-0.68349800520442072
0.64400000000000013,0.9401760451649902,0.6849780988484826,-0.9401760451649902,-0.6849780988484826
0.64800000000000013,0.94398919187486674,0.68644853731111111,-0.94398919187486674,-0.68644853731111111
0.65200000000000014,0.9477992171317553,0.68790940973035686,-0.9477992171317553,-0.68790940973035686
0.65600000000000014,0.9516061780501075,0.68936080400841826,-0.9516061780501075,-0.68936080400841826
0.66000000000000014,0.95541013074669345,0.69080280683666417,-0.95541013074669345,-0.69080280683666417
0.66400000000000015,0.95921113036206185,0.6922355037199871,-0.95921113036206185,-0.6922355037199871
0.66800000000000015,0.96300923108141889,0.69365897900050677,-0.96300923108141889,-0.69365897900050677
0.67200000000000015,0.96680448615494052,0.69507331588064758,-0.96680448615494052,-0.69507331588064758
0.67600000000000016,0.9705969479175407,0.6964785964456085,-0.9705969479175407,-0.6964785964456085
0.68000000000000016,0.97438666780811045,0.69787490168524668,-0.97438666780811045,-0.69787490168524668
0.68400000000000016,0.97817369638824769,0.69926231151539076,-0.97817369638824769,-0.69926231151539076
0.68800000000000017,0.98195808336049151,0.70064090479860641,-0.98195808336049151,-0.70064090479860641
0.69200000000000017,0.98573987758607939,0.70201075936442625,-0.98573987758607939,-0.70201075936442625
0.69600000000000017,0.98951912710223999,0.70337195202906622,-0.98951912710223999,-0.70337195202906622
0.70000000000000018,0.99329587913904005,0.70472455861463934,-0.99329587913904005,-0.70472455861463934
0.70400000000000018,0.99707018013579451,0.70606865396788809,-0.99707018013579451,-0.70606865396788809
0.70799999999999974,1.0008420757570577,0.70740431197844456,-1.0008420757570577,-0.70740431197844456
0.71199999999999974,1.0046116109082093,0.70873160559663761,-1.0046116109082093,-0.70873160559663761
0.71599999999999975,1.0083788297506402,0.71005060685085764,-1.0083788297506402,-0.71005060685085764
0.71999999999999975,1.0121437757165617,0.71136138686449502,-1.0121437757165617,-0.71136138686449502
0.72399999999999975,1.0159064915234406,0.71266401587246331,-1.0159064915234406,-0.71266401587246331
0.72799999999999976,1.0196670191880766,0.71395856323731977,-1.0196670191880766,-0.71395856323731977
0.73199999999999976,1.0234254000403313,0.71524509746499643,-1.0234254000403313,-0.71524509746499643
0.73599999999999977,1.0271816747365172,0.71652368622015328,-1.0271816747365172,-0.71652368622015328
0.73999999999999977,1.0309358832724624,0.71779439634116193,-1.0309358832724624,-0.71779439634116193
0.74399999999999977,1.0346880649962553,0.71905729385473527,-1.0346880649962553,-0.71905729385473527
0.74799999999999978,1.0384382586206797,0.72031244399021022,-1.0384382586206797,-0.72031244399021022
0.75199999999999978,1.0421865022353543,0.7215599111934935,-1.0421865022353543,-0.7215599111934935
0.75599999999999978,1.045932833318578,0.72279975914068251,-1.045932833318578,-0.72279975914068251
0.75999999999999979,1.0496772887488957,0.72403205075136901,-1.0496772887488957,-0.72403205075136901
0.76399999999999979,1.0534199048163884,0.72525684820163461,-1.0534199048163884,-0.72525684820163461
0.76799999999999979,1.0571607172336985,0.72647421293674863,-1.0571607172336985,-0.72647421293674863
