ky,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-1.1749999999999998,1.432859985272366,-0.8200382536166988,-1.432859985272366,0.8200382536166988
-1.1699999999999999,1.4282670912639432,-0.81917451375611394,-1.4282670912639432,0.81917451375611394
-1.165,1.4236742452716531,-0.81830517330016384,-1.4236742452716531,0.81830517330016384
-1.1600000000000001,1.4190814318925429,-0.81743018683077151,-1.4190814318925429,0.81743018683077151
-1.155,1.4144886354368158,-0.81654950846835073,-1.4144886354368158,0.81654950846835073
-1.1499999999999999,1.4098958399228727,-0.81566309186564434,-1.4098958399228727,0.81566309186564434
-1.145,1.4053030290722586,-0.81477089020145121,-1.4053030290722586,0.81477089020145121
-1.1400000000000001,1.4007101863045091,-0.81387285617423821,-1.4007101863045091,0.81387285617423821
-1.135,1.3961172947318952,-0.81296894199563718,-1.3961172947318952,0.81296894199563718
-1.1299999999999999,1.391524337154066,-0.81205909938382137,-1.391524337154066,0.81205909938382137
-1.125,1.3869312960525826,-0.81114327955676035,-1.3869312960525826,0.81114327955676035
-1.1200000000000001,1.3823381535853443,-0.8102214332253489,-1.3823381535853443,0.8102214332253489
-1.115,1.3777448915809027,-0.80929351058640886,-1.3777448915809027,0.80929351058640886
-1.1099999999999999,1.3731514915326639,-0.80835946131555847,-1.3731514915326639,0.80835946131555847
-1.105,1.3685579345929693,-0.80741923455994902,-1.3685579345929693,0.80741923455994902
-1.1000000000000001,1.3639642015670597,-0.80647277893086133,-1.3639642015670597,0.80647277893086133
-1.095,1.3593702729069153,-0.80552004249616371,-1.3593702729069153,0.80552004249616371
-1.0899999999999999,1.3547761287049713,-0.80456097277262284,-1.3547761287049713,0.80456097277262284
-1.085,1.3501817486877019,-0.80359551671806917,-1.3501817486877019,0.80359551671806917
-1.0800000000000001,1.345587112209073,-0.80262362072340743,-1.345587112209073,0.80262362072340743
-1.075,1.3409921982438602,-0.80164523060447412,-1.3409921982438602,0.80164523060447412
-1.0699999999999998,1.3363969853808271,-0.80066029159373386,-1.3363969853808271,0.80066029159373386
-1.0649999999999999,1.3318014518157604,-0.79966874833181256,-1.3318014518157604,0.79966874833181256
-1.0600000000000001,1.3272055753443597,-0.79867054485886269,-1.3272055753443597,0.79867054485886269
-1.0549999999999999,1.3226093333549753,-0.79766562460575674,-1.3226093333549753,0.79766562460575674
-1.0499999999999998,1.3180127028211959,-0.79665393038510401,-1.3180127028211959,0.79665393038510401
-1.0449999999999999,1.3134156602942748,-0.79563540438208602,-1.3134156602942748,0.79563540438208602
-1.04,1.308818181895395,-0.79460998814510675,-1.308818181895395,0.79460998814510675
-1.0350000000000001,1.304220243307769,-0.79357762257625197,-1.304220243307769,0.79357762257625197
-1.03,1.2996218197685676,-0.79253824792155236,-1.2996218197685676,0.79253824792155236
-1.0249999999999999,1.2950228860606736,-0.79149180376104744,-1.2950228860606736,0.79149180376104744
-1.02,1.2904234165042536,-0.79043822899864258,-1.2904234165042536,0.79043822899864258
-1.0150000000000001,1.2858233849481493,-0.78937746185175339,-1.2858233849481493,0.78937746185175339
-1.01,1.281222764761075,-0.78830943984073432,-1.281222764761075,0.78830943984073432
-1.0049999999999999,1.276621528822623,-0.78723409977808478,-1.276621528822623,0.78723409977808478
-1,1.272019649514069,-0.78615137775742328,-1.272019649514069,0.78615137775742328
-0.99499999999999988,1.2674170987089688,-0.78506120914222977,-1.2674170987089688,0.78506120914222977
-0.98999999999999999,1.2628138477635484,-0.78396352855434426,-1.2628138477635484,0.78396352855434426
-0.98499999999999988,1.2582098675068731,-0.78285826986221696,-1.2582098675068731,0.78285826986221696
-0.97999999999999998,1.2536051282307972,-0.78174536616890367,-1.2536051282307972,0.78174536616890367
-0.97500000000000009,1.2489995996796797,-0.78062474979979979,-1.2489995996796797,0.78062474979979979
-0.96999999999999997,1.2443932510398694,-0.7794963522901025,-1.2443932510398694,0.7794963522901025
-0.96500000000000008,1.2397860509289444,-0.77836010437199776,-1.2397860509289444,0.77836010437199776
-0.95999999999999996,1.2351779673847025,-0.77721593596156091,-1.2351779673847025,0.77721593596156091
-0.95500000000000007,1.2305689678538967,-0.77606377614536559,-1.2305689678538967,0.77606377614536559
-0.94999999999999996,1.2259590191807046,-0.77490355316678927,-1.2259590191807046,0.77490355316678927
-0.94500000000000006,1.2213480875949296,-0.77373519441201044,-1.2213480875949296,0.77373519441201044
-0.93999999999999995,1.2167361386999189,-0.77255862639568573,-1.2167361386999189,0.77255862639568573
-0.93500000000000005,1.212123137460198,-0.77137377474629909,-1.212123137460198,0.77137377474629909
-0.92999999999999994,1.2075090481888049,-0.77018056419117287,-1.2075090481888049,0.77018056419117287
-0.92500000000000004,1.2028938345343241,-0.76897891854113209,-1.2028938345343241,0.76897891854113209
-0.91999999999999993,1.1982774594676027,-0.76776876067480893,-1.1982774594676027,0.76776876067480893
-0.91500000000000004,1.1936598852681479,-0.76655001252257982,-1.1936598852681479,0.76655001252257982
-0.90999999999999992,1.1890410735101857,-0.76532259505012346,-1.1890410735101857,0.76532259505012346
-0.90500000000000003,1.1844209850483838,-0.76408642824158557,-1.1844209850483838,0.76408642824158557
-0.89999999999999991,1.1797995800032133,-0.76284143108234426,-1.1797995800032133,0.76284143108234426
-0.89500000000000002,1.1751768177459538,-0.761587521541357,-1.1751768177459538,0.761587521541357
-0.8899999999999999,1.1705526568833167,-0.7603246165530827,-1.1705526568833167,0.7603246165530827
-0.88500000000000001,1.1659270552416863,-0.759052631998961,-1.1659270552416863,0.759052631998961
