mass,branch,kx,ky,radicand_real,radicand_imag
-0.43199999999999994,plus,0.43199999999999994,1.2754418842111153,-2.2204460492503131e-16,0
-0.43199999999999994,minus,0.43199999999999994,-1.2754418842111153,-2.2204460492503131e-16,0
-0.42799999999999994,plus,0.42799999999999994,1.2781361429832112,-2.2204460492503131e-16,0
-0.42799999999999994,minus,0.42799999999999994,-1.2781361429832112,-2.2204460492503131e-16,0
-0.42399999999999993,plus,0.42399999999999993,1.2807997501561281,0,0
-0.42399999999999993,minus,0.42399999999999993,-1.2807997501561281,0,0
-0.42000000000000004,plus,0.42000000000000004,1.2834328965707558,4.4408920985006262e-16,0
-0.42000000000000004,minus,0.42000000000000004,-1.2834328965707558,4.4408920985006262e-16,0
-0.41600000000000004,plus,0.41600000000000004,1.2860357693314755,2.2204460492503131e-16,0
-0.41600000000000004,minus,0.41600000000000004,-1.2860357693314755,2.2204460492503131e-16,0
-0.41200000000000003,plus,0.41200000000000003,1.2886085518884314,4.4408920985006262e-16,0
-0.41200000000000003,minus,0.41200000000000003,-1.2886085518884314,4.4408920985006262e-16,0
-0.40800000000000003,plus,0.40800000000000003,1.2911514241172488,-4.4408920985006262e-16,0
-0.40800000000000003,minus,0.40800000000000003,-1.2911514241172488,-4.4408920985006262e-16,0
-0.40400000000000003,plus,0.40400000000000003,1.2936645623962959,-2.2204460492503131e-16,0
-0.40400000000000003,minus,0.40400000000000003,-1.2936645623962959,-2.2204460492503131e-16,0
-0.40000000000000002,plus,0.40000000000000002,1.2961481396815719,0,0
-0.40000000000000002,minus,0.40000000000000002,-1.2961481396815719,0,0
-0.39600000000000002,plus,0.39600000000000002,1.2986023255793129,-2.2204460492503131e-16,0
-0.39600000000000002,minus,0.39600000000000002,-1.2986023255793129,-2.2204460492503131e-16,0
-0.39200000000000002,plus,0.39200000000000002,1.3010272864163919,2.2204460492503131e-16,0
-0.39200000000000002,minus,0.39200000000000002,-1.3010272864163919,2.2204460492503131e-16,0
-0.38800000000000001,plus,0.38800000000000001,1.3034231853085934,-2.2204460492503131e-16,0
-0.38800000000000001,minus,0.38800000000000001,-1.3034231853085934,-2.2204460492503131e-16,0
-0.38400000000000001,plus,0.38400000000000001,1.3057901822268385,2.2204460492503131e-16,0
-0.38400000000000001,minus,0.38400000000000001,-1.3057901822268385,2.2204460492503131e-16,0
-0.38,plus,0.38,1.3081284340614265,2.2204460492503131e-16,0
-0.38,minus,0.38,-1.3081284340614265,2.2204460492503131e-16,0
-0.376,plus,0.376,1.3104380946843692,-2.2204460492503131e-16,0
-0.376,minus,0.376,-1.3104380946843692,-2.2204460492503131e-16,0
-0.372,plus,0.372,1.3127193150098766,-2.2204460492503131e-16,0
-0.372,minus,0.372,-1.3127193150098766,-2.2204460492503131e-16,0
-0.36799999999999999,plus,0.36799999999999999,1.3149722430530615,-2.2204460492503131e-16,0
-0.36799999999999999,minus,0.36799999999999999,-1.3149722430530615,-2.2204460492503131e-16,0
-0.36399999999999999,plus,0.36399999999999999,1.3171970239869206,2.2204460492503131e-16,0
-0.36399999999999999,minus,0.36399999999999999,-1.3171970239869206,2.2204460492503131e-16,0
-0.35999999999999999,plus,0.35999999999999999,1.3193938001976515,2.2204460492503131e-16,0
-0.35999999999999999,minus,0.35999999999999999,-1.3193938001976515,2.2204460492503131e-16,0
-0.35599999999999998,plus,0.35599999999999998,1.321562711338361,0,0
-0.35599999999999998,minus,0.35599999999999998,-1.321562711338361,0,0
-0.35199999999999998,plus,0.35199999999999998,1.3237038943812169,0,0
-0.35199999999999998,minus,0.35199999999999998,-1.3237038943812169,0,0
-0.34799999999999998,plus,0.34799999999999998,1.3258174836680952,-4.4408920985006262e-16,0
-0.34799999999999998,minus,0.34799999999999998,-1.3258174836680952,-4.4408920985006262e-16,0
-0.34399999999999997,plus,0.34399999999999997,1.3279036109597715,2.2204460492503131e-16,0
-0.34399999999999997,minus,0.34399999999999997,-1.3279036109597715,2.2204460492503131e-16,0
-0.33999999999999997,plus,0.33999999999999997,1.329962405483704,2.2204460492503131e-16,0
-0.33999999999999997,minus,0.33999999999999997,-1.329962405483704,2.2204460492503131e-16,0
-0.33599999999999997,plus,0.33599999999999997,1.3319939939804533,-2.2204460492503131e-16,0
-0.33599999999999997,minus,0.33599999999999997,-1.3319939939804533,-2.2204460492503131e-16,0
-0.33199999999999996,plus,0.33199999999999996,1.3339985007487827,0,0
-0.33199999999999996,minus,0.33199999999999996,-1.3339985007487827,0,0
-0.32799999999999996,plus,0.32799999999999996,1.3359760476894786,2.2204460492503131e-16,0
-0.32799999999999996,minus,0.32799999999999996,-1.3359760476894786,2.2204460492503131e-16,0
-0.32399999999999995,plus,0.32399999999999995,1.3379267543479352,0,0
-0.32399999999999995,minus,0.32399999999999995,-1.3379267543479352,0,0
-0.31999999999999995,plus,0.31999999999999995,1.3398507379555382,2.2204460492503131e-16,0
-0.31999999999999995,minus,0.31999999999999995,-1.3398507379555382,2.2204460492503131e-16,0
-0.31599999999999995,plus,0.31599999999999995,1.3417481134698868,0,0
-0.31599999999999995,minus,0.31599999999999995,-1.3417481134698868,0,0
-0.31199999999999994,plus,0.31199999999999994,1.3436189936138891,2.2204460492503131e-16,0
-0.31199999999999994,minus,0.31199999999999994,-1.3436189936138891,2.2204460492503131e-16,0
-0.30799999999999994,plus,0.30799999999999994,1.3454634889137647,0,0
-0.30799999999999994,minus,0.30799999999999994,-1.3454634889137647,0,0
-0.30399999999999994,plus,0.30399999999999994,1.347281707735988,2.2204460492503131e-16,0
-0.30399999999999994,minus,0.30399999999999994,-1.347281707735988,2.2204460492503131e-16,0
-0.29999999999999993,plus,0.29999999999999993,1.3490737563232043,0,0
-0.29999999999999993,minus,0.29999999999999993,-1.3490737563232043,0,0
-0.29600000000000004,plus,0.29600000000000004,1.3508397388291478,4.4408920985006262e-16,0
-0.29600000000000004,minus,0.29600000000000004,-1.3508397388291478,4.4408920985006262e-16,0
-0.29200000000000004,plus,0.29200000000000004,1.3525797573525933,2.2204460492503131e-16,0
-0.29200000000000004,minus,0.29200000000000004,-1.3525797573525933,2.2204460492503131e-16,0
-0.28800000000000003,plus,0.28800000000000003,1.354293911970367,0,0
-0.28800000000000003,minus,0.28800000000000003,-1.354293911970367,0,0
-0.28400000000000003,plus,0.28400000000000003,1.3559823007694458,0,0
